osmid,oneway,highway,reversed,length,geometry,name,maxspeed,junction,access,tunnel,ref
334869730,False,tertiary,True,43.73700000000001,"LINESTRING (17.5179693 40.6443141, 17.5181538 40.6442125, 17.5182476 40.6440925, 17.5182825 40.6440467, 17.5183026 40.6440233)",,,,,,
334764497,True,residential,False,64.901,"LINESTRING (17.5158005 40.6473471, 17.5158031 40.6473711, 17.5158057 40.6473944, 17.5158362 40.6479301)",Via Sant'Anna,50,,,,
334775787,False,tertiary,False,54.455,"LINESTRING (17.5187817 40.6424601, 17.5187245 40.6429479)",Via San Paolo della Croce,,,,,
334775787,False,tertiary,True,20.872,"LINESTRING (17.5187817 40.6424601, 17.5187901 40.6422725)",Via San Paolo della Croce,,,,,
335116258,False,tertiary,False,70.138,"LINESTRING (17.5187817 40.6424601, 17.5195589 40.6426839)",Via Giustino Fortunato,,,,,
335116208,False,residential,False,20.517,"LINESTRING (17.5210044 40.6432005, 17.5211186 40.6430376)",Via Sant'Antonio Abate,,,,,
335116258,False,tertiary,False,49.347,"LINESTRING (17.5210044 40.6432005, 17.5215425 40.6433744)",Via Giustino Fortunato,,,,,
335116258,False,tertiary,True,106.452,"LINESTRING (17.5210044 40.6432005, 17.5205329 40.6430264, 17.5198725 40.6427776)",Via Giustino Fortunato,,,,,
137444933,False,residential,True,27.122,"LINESTRING (17.5196171 40.6432227, 17.5193176 40.6431341)",Via Giuseppe Toniolo,,,,,
334869733,False,residential,True,22.307,"LINESTRING (17.5196171 40.6432227, 17.5195082 40.6434055)",Via Cappuccini,,,,,
334869735,True,residential,False,62.467,"LINESTRING (17.5196171 40.6432227, 17.5203011 40.6434377)",Via Giuseppe Toniolo,,,,,
334869736,False,residential,False,53.981,"LINESTRING (17.5196171 40.6432227, 17.5198725 40.6427776)",Via Cappuccini,,,,,
334775761,False,secondary,True,75.027,"LINESTRING (17.5220666 40.6435438, 17.5215891 40.644113)",Via Francavilla,50,,,,
335116258,False,tertiary,True,48.064,"LINESTRING (17.5220666 40.6435438, 17.5215425 40.6433744)",Via Giustino Fortunato,,,,,
1025006083,False,secondary,False,98.877,"LINESTRING (17.5220666 40.6435438, 17.5226855 40.6427887)",Via Francavilla,50,,,,
174078952,False,residential,False,26.442,"LINESTRING (17.5220666 40.6435438, 17.5221585 40.6435726, 17.5223185 40.6436804)",Via Canonico Vito Palazzo,,,,,
334869738,False,residential,True,23.568,"LINESTRING (17.5207919 40.6435929, 17.5206872 40.6437894)",Via Sant'Antonio Abate,,,,,
334869739,True,residential,False,47.174,"LINESTRING (17.5207919 40.6435929, 17.5208983 40.6433991, 17.5210044 40.6432005)",Via Sant'Antonio Abate,,,,,
1158746349,False,tertiary,True,12.747,"LINESTRING (17.5154212 40.6417804, 17.5155512 40.641722)",Via Sant'Aurelia,,,,,
168567749,True,tertiary,False,54.756,"LINESTRING (17.5154212 40.6417804, 17.5152097 40.6420707, 17.5151038 40.6422099)",Via Sant'Aurelia,,,,,
168569218,True,tertiary,False,21.259999999999998,"LINESTRING (17.515018 40.6423634, 17.5150082 40.6424239, 17.5149591 40.6425487)",,,,,,
1025006091,True,tertiary,False,27.691000000000003,"LINESTRING (17.515018 40.6423634, 17.5149611 40.6423882, 17.5148972 40.6423997, 17.5148317 40.642397, 17.5147699 40.6423802, 17.514717 40.6423507)",,,roundabout,,,
168569163,False,living_street,True,48.52,"LINESTRING (17.5160332 40.6474773, 17.516067 40.6479129)",Via Orto di Burla,,,,,
168569200,False,living_street,False,17.822,"LINESTRING (17.5160332 40.6474773, 17.5162439 40.6474888)",Vico I Orto di Burla,,,,,
168569163,False,living_street,False,16.274,"LINESTRING (17.5160332 40.6474773, 17.5160241 40.6473605, 17.5160218 40.6473312)",Via Orto di Burla,,,,,
168569163,False,living_street,True,16.274,"LINESTRING (17.5160218 40.6473312, 17.5160241 40.6473605, 17.5160332 40.6474773)",Via Orto di Burla,,,,,
168569212,True,residential,False,18.759,"LINESTRING (17.5160218 40.6473312, 17.5159608 40.6473339, 17.5158005 40.6473471)",Via Muri,50,,,,
334764503,True,living_street,False,35.716,"LINESTRING (17.5133485 40.6488749, 17.5133464 40.6485537)",Via Filippo Corridoni,,,,,
334768921,False,tertiary,False,9.342,"LINESTRING (17.5133485 40.6488749, 17.5132714 40.6488146)",Via Ovidio,,,,,
334768921,False,tertiary,True,5.028,"LINESTRING (17.5133485 40.6488749, 17.5133898 40.6489075)",Via Ovidio,,,,,
334764498,False,residential,True,35.867,"LINESTRING (17.5149026 40.6488574, 17.5149398 40.6488369, 17.5149778 40.6488217, 17.5151271 40.6487431, 17.5152602 40.6486836)",Via Sant'Anna,,,,,
334764499,True,residential,False,52.086999999999996,"LINESTRING (17.5149026 40.6488574, 17.5147765 40.6489162, 17.5145993 40.6490025, 17.5144041 40.649096, 17.5143804 40.6491073)",Via Sant'Anna,,,,,
168569173,True,living_street,False,29.065,"LINESTRING (17.5142213 40.6477959, 17.5142527 40.6480562)",Via Padre Arcangelo Gigliola,,,,,
334764499,True,residential,False,20.719,"LINESTRING (17.5143804 40.6491073, 17.5141682 40.6492011)",Via Sant'Anna,,,,,
168569215,True,living_street,False,23.068,"LINESTRING (17.5133464 40.6485537, 17.5136195 40.6485435)",Via G. B. Caracciolo,,,,,
334764503,True,living_street,False,17.951,"LINESTRING (17.5133464 40.6485537, 17.5133417 40.6483923)",Via Filippo Corridoni,,,,,
334764501,True,living_street,False,21.338,"LINESTRING (17.5135965 40.6482345, 17.5138488 40.648221)",Via Comandante Gulli,,,,,
334764502,False,living_street,False,16.126,"LINESTRING (17.5135965 40.6482345, 17.5136045 40.6483794)",Via Angelo Sarfatti,,,,,
168569212,True,residential,False,102.589,"LINESTRING (17.5172057 40.6474634, 17.5170402 40.647385, 17.5165427 40.6473584, 17.5160502 40.6473327, 17.5160218 40.6473312)",Via Muri,50,,,,
168569161,True,living_street,False,132.456,"LINESTRING (17.5158513 40.6482666, 17.5142846 40.648344)",Via Randaccio,,,,,
334764497,True,residential,False,19.7,"LINESTRING (17.5158513 40.6482666, 17.5158575 40.6484437)",Via Sant'Anna,50,,,,
399230689,True,residential,False,54.205,"LINESTRING (17.5141865 40.6474539, 17.5148263 40.6474094)",Via San Rocco,,,,,
168569173,True,living_street,False,38.144000000000005,"LINESTRING (17.5141865 40.6474539, 17.5141924 40.6474973, 17.5142067 40.6476371, 17.5142213 40.6477959)",Via Padre Arcangelo Gigliola,,,,,
334764489,True,tertiary,False,45.178,"LINESTRING (17.5170858 40.6487333, 17.516644 40.6489629)",Via Beato Angelico,50,,,,
334764485,True,residential,False,19.001,"LINESTRING (17.5170858 40.6487333, 17.5170048 40.6486378, 17.5169929 40.6485812)",Via Enrico De Nicola,50,,,,
338819353,False,tertiary,False,120.717,"LINESTRING (17.5170858 40.6487333, 17.5171793 40.6487155, 17.5173724 40.6486989, 17.5175611 40.6487179, 17.5179454 40.6488195, 17.5181251 40.6488643, 17.5183104 40.6488419, 17.5184582 40.6487845)",Via Tratturo Sant'Anna,,,,,
168569159,False,living_street,False,82.974,"LINESTRING (17.5162439 40.6474888, 17.5162997 40.6482338)",Via F. Arimondi,,,,,
168569200,False,living_street,False,18.637,"LINESTRING (17.5162439 40.6474888, 17.5164643 40.6475001)",Vico I Orto di Burla,,,,,
168569200,False,living_street,True,17.822,"LINESTRING (17.5162439 40.6474888, 17.5160332 40.6474773)",Vico I Orto di Burla,,,,,
168569163,False,living_street,False,36.242,"LINESTRING (17.5160937 40.6482382, 17.516067 40.6479129)",Via Orto di Burla,,,,,
168569163,False,living_street,True,22.659,"LINESTRING (17.5160937 40.6482382, 17.5161077 40.6484417)",Via Orto di Burla,,,,,
168569188,False,living_street,False,17.387,"LINESTRING (17.5160937 40.6482382, 17.5161444 40.6482376, 17.5162997 40.6482338)",Via Albertone,,,,,
168569161,True,living_street,False,18.145,"LINESTRING (17.5131461 40.6484003, 17.5129314 40.6484099)",Via Randaccio,,,,,
168569194,False,living_street,False,17.85,"LINESTRING (17.5131461 40.6484003, 17.5131422 40.6485608)",Via Francesco Baracca,,,,,
168569194,False,living_street,True,15.99,"LINESTRING (17.5131461 40.6484003, 17.5131461 40.6482565)",Via Francesco Baracca,,,,,
168569188,False,living_street,True,29.182,"LINESTRING (17.5170542 40.648203, 17.5167088 40.648217)",Via Albertone,,,,,
334764485,True,residential,False,71.636,"LINESTRING (17.5170542 40.648203, 17.5171311 40.6475944, 17.5171454 40.6475634)",Via Enrico De Nicola,50,,,,
334764506,True,living_street,False,17.872,"LINESTRING (17.5138106 40.6478188, 17.5140218 40.6478063)",Via Rismondi,,,,,
"[168569209, 843528954]",True,living_street,False,44.837999999999994,"LINESTRING (17.5138106 40.6478188, 17.5138334 40.648059, 17.5138488 40.648221)",Via Enrico toti,,,,,
168569209,True,living_street,False,16.345,"LINESTRING (17.5138488 40.648221, 17.5138646 40.6483675)",Via Enrico toti,,,,,
334764501,True,living_street,False,18.432,"LINESTRING (17.5138488 40.648221, 17.5140669 40.6482113)",Via Comandante Gulli,,,,,
168569180,True,living_street,False,16.605,"LINESTRING (17.5131522 40.6478488, 17.5133488 40.6478417)",Via Rismondi,,,,,
168569194,False,living_street,False,45.337,"LINESTRING (17.5131522 40.6478488, 17.5131461 40.6482565)",Via Francesco Baracca,,,,,
168569215,True,living_street,False,13.354,"LINESTRING (17.5129842 40.6485681, 17.5131422 40.6485608)",Via G. B. Caracciolo,,,,,
334768921,False,tertiary,False,6.05,"LINESTRING (17.5129842 40.6485681, 17.5129353 40.6485283)",Via Ovidio,,,,,
334768921,False,tertiary,True,36.584,"LINESTRING (17.5129842 40.6485681, 17.5132714 40.6488146)",Via Ovidio,,,,,
334764501,True,living_street,False,19.167,"LINESTRING (17.5156216 40.6481276, 17.5158484 40.6481176)",Via Comandante Gulli,,,,,
334764497,True,residential,False,57.503,"LINESTRING (17.5158575 40.6484437, 17.515731 40.6484649, 17.5154447 40.6485979, 17.5152602 40.6486836)",Via Sant'Anna,50,,,,
334699431,True,tertiary,False,10.007,"LINESTRING (17.5133669 40.6474929, 17.5134855 40.6474919)",Via San Rocco,,,,,
334903069,False,tertiary,True,20.546,"LINESTRING (17.5133669 40.6474929, 17.5131234 40.6474959)",,,,,,
334764506,True,living_street,False,16.871,"LINESTRING (17.5140218 40.6478063, 17.5142213 40.6477959)",Via Rismondi,,,,,
334764517,True,living_street,False,37.605,"LINESTRING (17.5140218 40.6478063, 17.5139786 40.6474697)",Via Veneziani,,,,,
334764504,True,living_street,False,21.389,"LINESTRING (17.5133434 40.6482456, 17.5135965 40.6482345)",Via Comandante Gulli,,,,,
334764505,True,living_street,False,44.914,"LINESTRING (17.5133434 40.6482456, 17.5133488 40.6478417)",Via Filippo Corridoni,,,,,
168569161,True,living_street,False,18.157,"LINESTRING (17.5140792 40.6483551, 17.5138646 40.6483675)",Via Randaccio,,,,,
334764517,True,living_street,False,16.023,"LINESTRING (17.5140792 40.6483551, 17.5140669 40.6482113)",Via Veneziani,,,,,
334764485,True,residential,False,12.228,"LINESTRING (17.5171454 40.6475634, 17.5172057 40.6474634)",Via Enrico De Nicola,50,,,,
"[399230696, 1236133941]",True,residential,False,17.630000000000003,"LINESTRING (17.5139786 40.6474697, 17.5140857 40.6474604, 17.5141865 40.6474539)",Via San Rocco,,,,,
168569196,True,living_street,False,26.89,"LINESTRING (17.5126215 40.6482904, 17.5129392 40.648271)",Via Comandante Gulli,,,,,
334768921,False,tertiary,False,18.218,"LINESTRING (17.5126215 40.6482904, 17.5124564 40.6481848)",Via Ovidio,,,,,
334768921,False,tertiary,True,20.079,"LINESTRING (17.5126215 40.6482904, 17.5127846 40.6484219)",Via Ovidio,,,,,
168569158,False,living_street,True,15.459,"LINESTRING (17.5129314 40.6484099, 17.5129392 40.648271)",Via teodorico,,,,,
168569161,True,living_street,False,12.457,"LINESTRING (17.5129314 40.6484099, 17.5127846 40.6484219)",Via Randaccio,,,,,
1007469302,False,residential,True,13.17,"LINESTRING (17.5129314 40.6484099, 17.5129353 40.6485283)",,,,,,
168569161,True,living_street,False,17.373,"LINESTRING (17.5142846 40.648344, 17.5140792 40.6483551)",Via Randaccio,,,,,
168569173,True,living_street,False,18.31,"LINESTRING (17.5142846 40.648344, 17.5142969 40.6485084)",Via Padre Arcangelo Gigliola,,,,,
168569180,True,living_street,False,16.768,"LINESTRING (17.5127439 40.6478576, 17.5129426 40.647854)",Via Rismondi,,,,,
334903068,False,tertiary,False,5.878,"LINESTRING (17.5127439 40.6478576, 17.5127032 40.6479005)",Via Martina,,,,,
334903068,False,tertiary,True,13.084,"LINESTRING (17.5127439 40.6478576, 17.5128345 40.6477621)",Via Martina,,,,,
334764497,True,residential,False,16.57,"LINESTRING (17.5158484 40.6481176, 17.5158513 40.6482666)",Via Sant'Anna,50,,,,
168569159,False,living_street,False,22.424,"LINESTRING (17.5162997 40.6482338, 17.5163157 40.6484351)",Via F. Arimondi,,,,,
168569159,False,living_street,True,82.974,"LINESTRING (17.5162997 40.6482338, 17.5162439 40.6474888)",Via F. Arimondi,,,,,
168569188,False,living_street,False,16.863,"LINESTRING (17.5162997 40.6482338, 17.5164993 40.6482258)",Via Albertone,,,,,
168569188,False,living_street,True,17.387,"LINESTRING (17.5162997 40.6482338, 17.5161444 40.6482376, 17.5160937 40.6482382)",Via Albertone,,,,,
334764513,False,living_street,True,35.775,"LINESTRING (17.5140951 40.6485162, 17.5141307 40.6488368)",Via Veneziani,,,,,
334764516,True,living_street,False,17.047,"LINESTRING (17.5140951 40.6485162, 17.5142969 40.6485084)",Via G. B. Caracciolo,,,,,
334764517,True,living_street,False,17.964,"LINESTRING (17.5140951 40.6485162, 17.5140792 40.6483551)",Via Veneziani,,,,,
168569184,True,living_street,False,16.975,"LINESTRING (17.5165169 40.6484334, 17.5163157 40.6484351)",Via Salvatore Morelli,,,,,
334764510,True,living_street,False,27.495,"LINESTRING (17.5143309 40.6488629, 17.5143804 40.6491073)",Via Padre Arcangelo Gigliola,,,,,
334764509,True,residential,False,48.266000000000005,"LINESTRING (17.5143309 40.6488629, 17.5145337 40.6488553, 17.5147373 40.6488604, 17.5149026 40.6488574)",Via Santa Caterina da Siena,,,,,
334768921,False,tertiary,False,20.079,"LINESTRING (17.5127846 40.6484219, 17.5126215 40.6482904)",Via Ovidio,,,,,
334768921,False,tertiary,True,17.367,"LINESTRING (17.5127846 40.6484219, 17.5129353 40.6485283)",Via Ovidio,,,,,
168569200,False,living_street,True,18.637,"LINESTRING (17.5164643 40.6475001, 17.5162439 40.6474888)",Vico I Orto di Burla,,,,,
168569203,True,living_street,False,80.758,"LINESTRING (17.5164643 40.6475001, 17.516471 40.6477941, 17.5164993 40.6482258)",Via Giuseppe Dabormida,,,,,
1007469305,True,living_street,False,58.132999999999996,"LINESTRING (17.5164643 40.6475001, 17.5165354 40.6475217, 17.5171454 40.6475634)",Vico I Orto di Burla,,,,,
168569194,False,living_street,True,17.85,"LINESTRING (17.5131422 40.6485608, 17.5131461 40.6484003)",Via Francesco Baracca,,,,,
168569215,True,living_street,False,17.246,"LINESTRING (17.5131422 40.6485608, 17.5133464 40.6485537)",Via G. B. Caracciolo,,,,,
168569163,False,living_street,False,22.659,"LINESTRING (17.5161077 40.6484417, 17.5160937 40.6482382)",Via Orto di Burla,,,,,
168569184,True,living_street,False,21.11,"LINESTRING (17.5161077 40.6484417, 17.5158575 40.6484437)",Via Salvatore Morelli,,,,,
168569161,True,living_street,False,22.218,"LINESTRING (17.5136045 40.6483794, 17.5133417 40.6483923)",Via Randaccio,,,,,
334764502,False,living_street,False,18.291,"LINESTRING (17.5136045 40.6483794, 17.5136195 40.6485435)",Via Angelo Sarfatti,,,,,
334764502,False,living_street,True,16.126,"LINESTRING (17.5136045 40.6483794, 17.5135965 40.6482345)",Via Angelo Sarfatti,,,,,
168569209,True,living_street,False,39.778,"LINESTRING (17.5138786 40.6485282, 17.5139222 40.6488844)",Via Enrico toti,,,,,
168569215,True,living_street,False,18.314,"LINESTRING (17.5138786 40.6485282, 17.5140951 40.6485162)",Via G. B. Caracciolo,,,,,
168569183,False,living_street,True,114.841,"LINESTRING (17.5156088 40.6479668, 17.5142527 40.6480562)",Via Mammacara,,,,,
847176723,True,living_street,False,17.913,"LINESTRING (17.5156088 40.6479668, 17.5156216 40.6481276)",Via Mammacara,,,,,
334764507,False,living_street,False,35.775,"LINESTRING (17.5142969 40.6485084, 17.5143213 40.6488296)",Via Padre Arcangelo Gigliola,,,,,
334764508,True,living_street,False,131.96800000000002,"LINESTRING (17.5142969 40.6485084, 17.5145034 40.6484957, 17.5146978 40.6484861, 17.514908 40.6484743, 17.515109 40.6484672, 17.515748 40.6484362, 17.5158575 40.6484437)",Via G. B. Caracciolo,,,,,
168569184,True,living_street,False,25.472,"LINESTRING (17.5170212 40.6484211, 17.5167194 40.6484275)",Via Salvatore Morelli,,,,,
334764485,True,residential,False,24.411,"LINESTRING (17.5170212 40.6484211, 17.5170542 40.648203)",Via Enrico De Nicola,50,,,,
168569158,False,living_street,False,29.586,"LINESTRING (17.5129426 40.647854, 17.5129346 40.64812)",Via teodorico,,,,,
168569180,True,living_street,False,17.693,"LINESTRING (17.5129426 40.647854, 17.5131522 40.6478488)",Via Rismondi,,,,,
168569173,True,living_street,False,16.025,"LINESTRING (17.5142527 40.6480562, 17.5142703 40.6481997)",Via Padre Arcangelo Gigliola,,,,,
168569183,False,living_street,False,114.841,"LINESTRING (17.5142527 40.6480562, 17.5156088 40.6479668)",Via Mammacara,,,,,
334764515,True,residential,False,16.398,"LINESTRING (17.5141369 40.648872, 17.5143309 40.6488629)",Via Santa Caterina da Siena,,,,,
168569208,True,residential,False,22.258,"LINESTRING (17.5136591 40.6488993, 17.5139222 40.6488844)",Via Santa Caterina da Siena,,,,,
334764502,False,living_street,False,26.461,"LINESTRING (17.5136591 40.6488993, 17.5136665 40.6491372)",Via Angelo Sarfatti,,,,,
334764502,False,living_street,True,39.704,"LINESTRING (17.5136591 40.6488993, 17.5136195 40.6485435)",Via Angelo Sarfatti,,,,,
174078937,True,tertiary,False,40.916,"LINESTRING (17.5148557 40.6427028, 17.5147631 40.6424996, 17.514717 40.6423507)",,,,,,
"[334775730, 1158746347]",False,tertiary,True,12.272,"LINESTRING (17.5148557 40.6427028, 17.5148875 40.6427631, 17.5148918 40.6428084)",,,,,,
168569158,False,living_street,False,16.795,"LINESTRING (17.5129346 40.64812, 17.5129392 40.648271)",Via teodorico,,,,,
168569158,False,living_street,True,29.586,"LINESTRING (17.5129346 40.64812, 17.5129426 40.647854)",Via teodorico,,,,,
168569168,False,living_street,True,35.944,"LINESTRING (17.5129346 40.64812, 17.5125088 40.648131)",Via 24 Maggio,,,,,
168569215,True,living_street,False,21.925,"LINESTRING (17.5136195 40.6485435, 17.5138786 40.6485282)",Via G. B. Caracciolo,,,,,
334764502,False,living_street,False,39.704,"LINESTRING (17.5136195 40.6485435, 17.5136591 40.6488993)",Via Angelo Sarfatti,,,,,
334764502,False,living_street,True,18.291,"LINESTRING (17.5136195 40.6485435, 17.5136045 40.6483794)",Via Angelo Sarfatti,,,,,
168569158,False,living_street,False,15.459,"LINESTRING (17.5129392 40.648271, 17.5129314 40.6484099)",Via teodorico,,,,,
168569158,False,living_street,True,16.795,"LINESTRING (17.5129392 40.648271, 17.5129346 40.64812)",Via teodorico,,,,,
168569196,True,living_street,False,17.53,"LINESTRING (17.5129392 40.648271, 17.5131461 40.6482565)",Via Comandante Gulli,,,,,
168569188,False,living_street,False,17.702,"LINESTRING (17.5164993 40.6482258, 17.5167088 40.648217)",Via Albertone,,,,,
168569188,False,living_street,True,16.863,"LINESTRING (17.5164993 40.6482258, 17.5162997 40.6482338)",Via Albertone,,,,,
168569203,True,living_street,False,23.132,"LINESTRING (17.5164993 40.6482258, 17.5165169 40.6484334)",Via Giuseppe Dabormida,,,,,
168569208,True,residential,False,18.166,"LINESTRING (17.5139222 40.6488844, 17.5141369 40.648872)",Via Santa Caterina da Siena,,,,,
168569209,True,living_street,False,45.704,"LINESTRING (17.5139222 40.6488844, 17.5139623 40.6492943)",Via Enrico toti,,,,,
334764502,False,living_street,True,26.461,"LINESTRING (17.5136665 40.6491372, 17.5136591 40.6488993)",Via Angelo Sarfatti,,,,,
168569213,True,residential,False,34.607,"LINESTRING (17.5136665 40.6491372, 17.5135362 40.6490253, 17.5133898 40.6489075)",Via Ovidio,,,,,
168569168,False,living_street,False,35.944,"LINESTRING (17.5125088 40.648131, 17.5129346 40.64812)",Via 24 Maggio,,,,,
334903068,False,tertiary,False,7.439,"LINESTRING (17.5125088 40.648131, 17.5124564 40.6481848)",Via Martina,,,,,
334903068,False,tertiary,True,30.429,"LINESTRING (17.5125088 40.648131, 17.5127032 40.6479005)",Via Martina,,,,,
334764501,True,living_street,False,17.209,"LINESTRING (17.5140669 40.6482113, 17.5142703 40.6481997)",Via Comandante Gulli,,,,,
334764517,True,living_street,False,45.194,"LINESTRING (17.5140669 40.6482113, 17.5140218 40.6478063)",Via Veneziani,,,,,
399230696,True,residential,False,17.076,"LINESTRING (17.5137764 40.6474766, 17.5139786 40.6474697)",Via San Rocco,,,,,
"[843528953, 843528954]",True,living_street,False,38.16,"LINESTRING (17.5137764 40.6474766, 17.5138026 40.6477385, 17.5138106 40.6478188)",Via Enrico toti,,,,,
