osmid,oneway,name,highway,reversed,length,geometry,maxspeed,junction,lanes,bridge,ref,tunnel,access,width
44288954,True,Via Carlo Biffi,secondary,False,26.715000000000003,"LINESTRING (9.521696 45.606929, 9.5217448 45.606987, 9.521772 45.6070216, 9.5218094 45.6070691, 9.5218399 45.6071454)",,,,,,,,
1088206078,True,Via Antonio Gramsci,secondary,False,21.161,"LINESTRING (9.521696 45.606929, 9.521687 45.6069665, 9.5216627 45.6070006, 9.5216252 45.6070282, 9.5215779 45.607047, 9.5215248 45.6070552)",30,roundabout,,,,,,
"[30111968, 1121680769, 83107527, 1088794028, 975306674]",False,"['Via Vittorio Veneto', 'Ponte di Trezzo', 'Via Adriano Sala']",secondary,False,302.651,"LINESTRING (9.5225971 45.6091397, 9.5228369 45.6094263, 9.522873 45.6094658, 9.5229793 45.6095729, 9.5230931 45.6097229, 9.5232542 45.6099349, 9.5232668 45.6099514, 9.5232813 45.609967, 9.5232975 45.6099818, 9.5233154 45.6099956, 9.5233348 45.6100084, 9.5233557 45.61002, 9.5233778 45.6100304, 9.5234011 45.6100394, 9.5234254 45.6100472, 9.5255464 45.6106966, 9.5255663 45.6107024)",30,,2,"['viaduct', 'yes']",SP184,,,
83107534,True,Via Risorgimento,residential,False,76.248,"LINESTRING (9.5225971 45.6091397, 9.5225856 45.6091425, 9.5218277 45.6093285, 9.521691 45.6093665, 9.5216738 45.6093696)",10,,1,,,,,
258903921,False,Via Adriano Sala,secondary,True,77.56,"LINESTRING (9.5225971 45.6091397, 9.5224656 45.6087959, 9.5224497 45.6087542, 9.5224013 45.6085297, 9.5223778 45.6084602)",30,,2,,,,,
83107531,True,Via Valverde,residential,False,75.406,"LINESTRING (9.5216738 45.6093696, 9.5217054 45.6094353, 9.5217718 45.609572, 9.5218172 45.6096864, 9.5218425 45.609762, 9.5219341 45.6100223)",30,,1,,,,,
30111745,False,Via Undici Febbraio,residential,False,123.01700000000001,"LINESTRING (9.5255661 45.6050336, 9.5255466 45.6050279, 9.5246043 45.6047597, 9.5241423 45.6046274, 9.5241007 45.604618)",,,2,,,,,
"[30116721, 628499167, 628499166, 1123877161]",False,Via Giuseppe Mazzini,unclassified,False,121.98200000000001,"LINESTRING (9.5191018 45.6048986, 9.5191263 45.6049476, 9.5193274 45.6053493, 9.5193461 45.605384, 9.5193719 45.6054191, 9.5194111 45.6054906, 9.5194571 45.6055375, 9.5196037 45.6058704, 9.5196308 45.6059285)",30,,"['1', '2']",,,,,
"[1123877165, 463265214]",False,Via Quarto,residential,False,103.752,"LINESTRING (9.5191018 45.6048986, 9.5191455 45.6049126, 9.5191835 45.6049248, 9.5193973 45.604993, 9.5196478 45.6050477, 9.519819 45.6050887, 9.5200152 45.6051207, 9.5200867 45.6051146, 9.5202435 45.6051016, 9.5203678 45.6050664)",,,2,,,,,
"[1123877164, 30116676]",False,Via Piazza Grande,unclassified,True,377.216,"LINESTRING (9.5191018 45.6048986, 9.5190741 45.6048913, 9.5190504 45.604885, 9.5189572 45.6048602, 9.5180755 45.6048326, 9.5177712 45.6048247, 9.5174922 45.6048017, 9.5174131 45.6047952, 9.5173634 45.6047911, 9.5163401 45.6046315, 9.5162442 45.6046265, 9.5159699 45.6046185, 9.5153475 45.6046653, 9.5143216 45.6048267)",50,,2,,,,,
1123877165,False,Via Quarto,residential,True,18.066,"LINESTRING (9.5205831 45.6050055, 9.5203678 45.6050664)",,,2,,,,,
1123877165,False,Via Quarto,residential,False,54.201,"LINESTRING (9.5205831 45.6050055, 9.5209064 45.6049079, 9.5209862 45.6048843, 9.5210286 45.6048717, 9.5210724 45.6048588, 9.5211566 45.6048512, 9.5212354 45.6048439)",,,2,,,,,
30111745,False,Via Undici Febbraio,residential,False,13.187000000000001,"LINESTRING (9.5237768 45.6045931, 9.5236539 45.6045911, 9.5236074 45.6045931)",,,2,,,,,
30111745,False,Via Undici Febbraio,residential,True,25.365000000000002,"LINESTRING (9.5237768 45.6045931, 9.5239088 45.6046, 9.5240741 45.6046141, 9.5241007 45.604618)",,,2,,,,,
30111890,False,Via del Paradiso,residential,False,71.646,"LINESTRING (9.5237768 45.6045931, 9.5238154 45.6045377, 9.5238605 45.6045263, 9.5239961 45.6044921, 9.5243395 45.6044081, 9.5246055 45.604354)",,,,,,,,
30111745,False,Via Undici Febbraio,residential,True,109.463,"LINESTRING (9.5214901 45.6048447, 9.5217549 45.6048116, 9.5224473 45.6047214, 9.5228749 45.6046702)",,,2,,,,,
1023327856,True,Via Undici febbraio,residential,False,10.097,"LINESTRING (9.5214901 45.6048447, 9.5214255 45.6048834, 9.5213953 45.6049065)",,,1,,,,,
30111745,False,Via Undici Febbraio,residential,False,25.365000000000002,"LINESTRING (9.5241007 45.604618, 9.5240741 45.6046141, 9.5239088 45.6046, 9.5237768 45.6045931)",,,2,,,,,
30111745,False,Via Undici Febbraio,residential,True,123.01700000000001,"LINESTRING (9.5241007 45.604618, 9.5241423 45.6046274, 9.5246043 45.6047597, 9.5255466 45.6050279, 9.5255661 45.6050336)",,,2,,,,,
"[1173756384, 30111747, 1173756383]",False,Via Milazzo,residential,False,141.75900000000001,"LINESTRING (9.5241007 45.604618, 9.5240847 45.6046579, 9.5240738 45.6046822, 9.5240358 45.6047574, 9.52401 45.6048037, 9.5239072 45.6049715, 9.5238815 45.6050107, 9.5238581 45.6050446, 9.5237935 45.6051384, 9.5237356 45.6052024, 9.5235703 45.6053817, 9.5232592 45.6057142, 9.5232536 45.6057204, 9.5232452 45.60573, 9.5232408 45.6057351)",,,,,,building_passage,,
"[1173756384, 30111747, 1173756383]",False,Via Milazzo,residential,True,141.75900000000001,"LINESTRING (9.5232408 45.6057351, 9.5232452 45.60573, 9.5232536 45.6057204, 9.5232592 45.6057142, 9.5235703 45.6053817, 9.5237356 45.6052024, 9.5237935 45.6051384, 9.5238581 45.6050446, 9.5238815 45.6050107, 9.5239072 45.6049715, 9.52401 45.6048037, 9.5240358 45.6047574, 9.5240738 45.6046822, 9.5240847 45.6046579, 9.5241007 45.604618)",,,,,,building_passage,,
30111770,True,Via Luigi Galli,residential,False,111.00200000000001,"LINESTRING (9.5232408 45.6057351, 9.5244373 45.6062173, 9.5244487 45.6062218, 9.5244577 45.6062252, 9.5244778 45.6062327)",,,,,,,,
482224156,True,Via Luigi Galli,residential,False,170.634,"LINESTRING (9.5232408 45.6057351, 9.5214763 45.6049518, 9.5214207 45.6049216, 9.5213953 45.6049065)",,,1,,,,,
34652376,True,Via Martesana,residential,False,78.67,"LINESTRING (9.5244778 45.6062327, 9.5244999 45.6062413, 9.5252257 45.6064872, 9.5253873 45.606542)",,,,,,,,
1020584192,True,Via Giuseppe Carcassola,residential,False,158.103,"LINESTRING (9.5244778 45.6062327, 9.5251377 45.605549, 9.5253608 45.6053088, 9.5255465 45.6050598, 9.5255661 45.6050336)",,,,,,,,
1036877655,True,Via Giuseppe Garibaldi,residential,False,15.54,"LINESTRING (9.5216837 45.6068801, 9.5217899 45.606882, 9.5218751 45.606909)",,,,,,,,
1088206083,True,Via Antonio Gramsci,secondary,False,5.546,"LINESTRING (9.5216837 45.6068801, 9.5216932 45.6069041, 9.521696 45.606929)",30,roundabout,,,,,,
"[30111810, 30111803]",True,"['Via Giuseppe Garibaldi', 'Via Giuseppe Carcassola']",residential,False,249.78600000000003,"LINESTRING (9.5222381 45.6070243, 9.5233402 45.6073628, 9.5233536 45.6073669, 9.5233781 45.6073733, 9.5234359 45.6073121, 9.523844 45.6068883, 9.5243024 45.6064108, 9.5244778 45.6062327)",,,,,,,,
30111831,True,Via Milazzo,residential,False,163.253,"LINESTRING (9.5222381 45.6070243, 9.5222519 45.6070014, 9.5226184 45.6065106, 9.5230182 45.6060312, 9.5232147 45.6057699, 9.5232227 45.6057592, 9.523229 45.6057508, 9.5232408 45.6057351)",,,,,,,,
30111890,False,Via del Paradiso,residential,False,110.325,"LINESTRING (9.5246055 45.604354, 9.5247297 45.6043896, 9.5247944 45.6044081, 9.5249899 45.6044412, 9.5251101 45.604443, 9.5252435 45.6044314, 9.5253032 45.6044071, 9.5253588 45.6043614, 9.5254527 45.6043178, 9.5256011 45.6043016, 9.5259416 45.6043054)",,,,,,,,
30111890,False,Via del Paradiso,residential,True,71.646,"LINESTRING (9.5246055 45.604354, 9.5243395 45.6044081, 9.5239961 45.6044921, 9.5238605 45.6045263, 9.5238154 45.6045377, 9.5237768 45.6045931)",,,,,,,,
30111745,False,Via Undici Febbraio,residential,False,57.624,"LINESTRING (9.5236074 45.6045931, 9.5228749 45.6046702)",,,2,,,,,
30111745,False,Via Undici Febbraio,residential,True,13.187000000000001,"LINESTRING (9.5236074 45.6045931, 9.5236539 45.6045911, 9.5237768 45.6045931)",,,2,,,,,
30116777,True,Via Antonio Gramsci,secondary,False,39.047,"LINESTRING (9.5214068 45.6070327, 9.521255 45.6069612, 9.5211959 45.6069422, 9.5211439 45.6069356, 9.520945 45.606915)",,,,,,,,
1088206074,True,Via Antonio Gramsci,secondary,False,25.508,"LINESTRING (9.5214068 45.6070327, 9.5213669 45.6070066, 9.5213397 45.6069734, 9.5213276 45.6069361, 9.5213317 45.606898, 9.5213516 45.6068624, 9.5213855 45.6068324)",30,roundabout,,,,,,
30111946,True,Via Antonio Gramsci,secondary,False,6.324,"LINESTRING (9.5213855 45.6068324, 9.521418 45.6068153, 9.5214551 45.6068037)",30,roundabout,,,,,,
30116848,True,Via dei Mille,secondary,False,24.737000000000002,"LINESTRING (9.5214551 45.6068037, 9.5214924 45.6067583, 9.521512 45.6067179, 9.5215316 45.6066675, 9.5215371 45.6065924)",,,,,,,,
1088206082,True,Via Antonio Gramsci,secondary,False,13.106,"LINESTRING (9.5214551 45.6068037, 9.5215106 45.6067975, 9.5215661 45.6068033, 9.5216166 45.6068205)",30,roundabout,,,,,,
1088206083,True,Via Antonio Gramsci,secondary,False,8.530999999999999,"LINESTRING (9.5216166 45.6068205, 9.5216566 45.6068468, 9.5216837 45.6068801)",30,roundabout,,,,,,
1088206075,True,Via Antonio Gramsci,secondary,False,9.652000000000001,"LINESTRING (9.5215248 45.6070552, 9.521463 45.607051, 9.5214068 45.6070327)",30,roundabout,,,,,,
44288948,True,Via Camillo Benso Conte di Cavour,unclassified,False,47.811,"LINESTRING (9.5139127 45.6049026, 9.5134609 45.6046111)",,,1,,,,,
30116653,True,,unclassified,False,35.815999999999995,"LINESTRING (9.5139127 45.6049026, 9.5138986 45.604875, 9.513897 45.6048458, 9.5139082 45.6048175, 9.513931 45.604793, 9.5139634 45.6047744, 9.5140023 45.6047635, 9.514044 45.6047614, 9.5140847 45.6047682, 9.5141206 45.6047832, 9.5141484 45.6048052, 9.5141653 45.6048319)",,roundabout,1,,,,,
30116653,True,,unclassified,False,25.41,"LINESTRING (9.5141653 45.6048319, 9.5141696 45.6048644, 9.5141581 45.6048961, 9.514132 45.6049232, 9.5140945 45.6049425, 9.5140498 45.604952, 9.5140032 45.6049504, 9.5139601 45.604938)",,roundabout,1,,,,,
30116658,False,Via Pietro Micca,residential,False,12.191,"LINESTRING (9.5141653 45.6048319, 9.5141901 45.6048289, 9.5143216 45.6048267)",,,,,,,,
30116658,False,Via Pietro Micca,residential,True,12.191,"LINESTRING (9.5143216 45.6048267, 9.5141901 45.6048289, 9.5141653 45.6048319)",,,,,,,,
"[30116676, 1123877164]",False,Via Piazza Grande,unclassified,False,377.216,"LINESTRING (9.5143216 45.6048267, 9.5153475 45.6046653, 9.5159699 45.6046185, 9.5162442 45.6046265, 9.5163401 45.6046315, 9.5173634 45.6047911, 9.5174131 45.6047952, 9.5174922 45.6048017, 9.5177712 45.6048247, 9.5180755 45.6048326, 9.5189572 45.6048602, 9.5190504 45.604885, 9.5190741 45.6048913, 9.5191018 45.6048986)",50,,2,,,,,
75947606,True,Via Camillo Benso Conte di Cavour,unclassified,False,42.328,"LINESTRING (9.5165469 45.6067728, 9.5161761 45.6064942)",,,,,,,,
208882568,False,Via Camillo Benso Conte di Cavour,unclassified,True,139.57700000000003,"LINESTRING (9.5165469 45.6067728, 9.5165833 45.6068006, 9.5166853 45.6068803, 9.5167452 45.6069271, 9.5176392 45.6075639, 9.5177206 45.6076175, 9.5177634 45.6076505, 9.5177709 45.6076825)",,,2,,,,,
30116715,True,Via Venticinque Aprile,unclassified,False,195.378,"LINESTRING (9.5196308 45.6059285, 9.5194405 45.6059766, 9.5183909 45.6062701, 9.5172767 45.6065396)",30,,1,,,,,
463262789,False,Via Luigi Medici,unclassified,False,100.862,"LINESTRING (9.5196308 45.6059285, 9.5196726 45.6059165, 9.5196993 45.6059102, 9.5208493 45.6056186)",30,,2,,,,,
"[30116721, 1123877161, 628499166, 628499167]",False,Via Giuseppe Mazzini,unclassified,True,121.982,"LINESTRING (9.5196308 45.6059285, 9.5196037 45.6058704, 9.5194571 45.6055375, 9.5194111 45.6054906, 9.5193719 45.6054191, 9.5193461 45.605384, 9.5193274 45.6053493, 9.5191263 45.6049476, 9.5191018 45.6048986)",30,,"['1', '2']",,,,,
30116818,False,Via Antonio Gramsci,secondary,True,52.31400000000001,"LINESTRING (9.5201761 45.6070754, 9.5202529 45.6070588, 9.5206874 45.6069704, 9.5208209 45.6069418)",30,,2,,,,,
"[30117112, 1023323832]",True,Via Giovine Italia,residential,False,131.35000000000002,"LINESTRING (9.5201761 45.6070754, 9.5201872 45.6071001, 9.5202406 45.6072129, 9.5203058 45.6073505, 9.5203065 45.6073713, 9.5203067 45.6073785, 9.5203075 45.6075019, 9.5202979 45.607576, 9.5202899 45.6076383, 9.5202515 45.6077258, 9.5202113 45.6078332, 9.5201456 45.6079671, 9.5201315 45.6081011, 9.5201307 45.6081548, 9.5201262 45.6082095, 9.5201246 45.6082257)",20,,1,,,,,
463262790,True,Via Giuseppe Mazzini,unclassified,False,134.43200000000002,"LINESTRING (9.5201761 45.6070754, 9.5201454 45.6070149, 9.5201135 45.6069525, 9.5198483 45.6064277, 9.5196308 45.6059285)",40,,1,,,,,
463273109,False,Piazza Italia,secondary,False,69.744,"LINESTRING (9.5201761 45.6070754, 9.5198206 45.6071658, 9.5196612 45.6072048, 9.519539 45.6072346, 9.5193371 45.6072958)",30,,2,,,,,
30116818,False,Via Antonio Gramsci,secondary,False,10.103,"LINESTRING (9.520945 45.606915, 9.5208209 45.6069418)",30,,2,,,,,
246314641,True,Via Antonio Gramsci,secondary,False,35.791,"LINESTRING (9.520945 45.606915, 9.5211738 45.606882, 9.5212791 45.6068705, 9.5213429 45.6068514, 9.5213855 45.6068324)",,,,,,,,
246314623,True,Via dei Mille,secondary,False,26.13,"LINESTRING (9.5215371 45.6065924, 9.5216049 45.6067696, 9.5216166 45.6068205)",,,,,,,,
463265220,False,Via dei Mille,secondary,True,52.1,"LINESTRING (9.5215371 45.6065924, 9.5214854 45.606501, 9.521431 45.6064049, 9.5212797 45.6061599)",30,,2,,,,,
