osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,junction,tunnel,access,width
158889393,True,Via Don Giovanni Minzoni,residential,,False,41.487,"LINESTRING (12.7439671 43.9639064, 12.7439329 43.9638737, 12.7439144 43.9638562, 12.7438182 43.9637643, 12.7437222 43.9636727, 12.7437043 43.9636556, 12.743655 43.9636085)",,,,,
451968192,False,Piazza Roosevelt,residential,,True,101.86,"LINESTRING (12.7439671 43.9639064, 12.7444063 43.9636683, 12.7445739 43.9635774, 12.7449837 43.9633553)",,,,,
198690574,False,Via Giovanni Pascoli,residential,,False,18.979,"LINESTRING (12.7406023 43.9637552, 12.7408301 43.9637078)",,,,permissive,
198690574,False,Via Giovanni Pascoli,residential,,True,44.526999999999994,"LINESTRING (12.7406023 43.9637552, 12.7404143 43.9637639, 12.7402852 43.9637655, 12.740154 43.9637534, 12.7400494 43.9637388)",,,,permissive,
223661806,False,Via Libertà,residential,,True,16.934,"LINESTRING (12.7406023 43.9637552, 12.7406313 43.9638178, 12.7406691 43.9638997)",,,,,
158889397,False,Piazzale C. Pronti,residential,,False,11.001,"LINESTRING (12.7416768 43.9637345, 12.7416923 43.9638328)",,,,,
1085192074,False,,residential,,True,17.035,"LINESTRING (12.7416768 43.9637345, 12.7418163 43.9636963, 12.7418767 43.9637106)",,,,,
1085192074,False,,residential,,False,17.035,"LINESTRING (12.7418767 43.9637106, 12.7418163 43.9636963, 12.7416768 43.9637345)",,,,,
25942406,True,Piazza Vincenzo Filippini,tertiary,,False,8.215,"LINESTRING (12.7433737 43.9625111, 12.7433883 43.9625008, 12.7434062 43.9624935, 12.7434261 43.9624898, 12.7434466 43.9624899, 12.7434664 43.9624939)",1,roundabout,,,
158890099,True,Via C. Mancini,residential,,False,54.165,"LINESTRING (12.743056 43.9643668, 12.7424993 43.9646438)",,,,,
158889391,True,Via Milazzo,residential,,False,120.92099999999999,"LINESTRING (12.743056 43.9643668, 12.7427568 43.9640987, 12.742557 43.9640213, 12.7420649 43.9638074, 12.7418767 43.9637106)",,,,,
713165256,False,Via Giuseppe Garibaldi,tertiary,,True,11.625,"LINESTRING (12.7445634 43.9619773, 12.7444421 43.9620348)",2,,,,
713165256,False,Via Giuseppe Garibaldi,tertiary,,False,82.536,"LINESTRING (12.7445634 43.9619773, 12.7446409 43.9619436, 12.7449979 43.9617946, 12.745469 43.961623)",2,,,,
25942406,True,Piazza Vincenzo Filippini,tertiary,,False,7.5520000000000005,"LINESTRING (12.7433686 43.9625751, 12.7433595 43.9625594, 12.7433573 43.9625425, 12.7433622 43.9625259, 12.7433737 43.9625111)",1,roundabout,,,
243721678,True,Via Giuseppe Mazzini,tertiary,,False,15.739,"LINESTRING (12.7433686 43.9625751, 12.7433172 43.962559, 12.7432369 43.9625455, 12.7431796 43.9625385)",1,,,,
26256815,False,Via Giuseppe Verdi,tertiary,,True,45.807,"LINESTRING (12.7470559 43.9667285, 12.7475031 43.9664714)",2,,,,
158889393,True,Via Don Giovanni Minzoni,residential,,False,113.35400000000001,"LINESTRING (12.7470559 43.9667285, 12.747014 43.9666902, 12.7461793 43.9659278)",,,,,
607768416,False,Via Don Giovanni Minzoni,residential,,True,57.993,"LINESTRING (12.7470559 43.9667285, 12.7471017 43.9667731, 12.7471258 43.9667966, 12.7474971 43.9671422)",,,,,
158890100,True,Via Carlo Marx,residential,,False,47.913,"LINESTRING (12.7442025 43.9633195, 12.7442737 43.9632814, 12.7446828 43.9630623)",,,,,
834240273,False,Via Carlo Marx,residential,,False,54.34,"LINESTRING (12.7442025 43.9633195, 12.7441054 43.9633708, 12.743655 43.9636085)",,,,,
25942406,True,Piazza Vincenzo Filippini,tertiary,,False,0.466,"LINESTRING (12.7433718 43.9625786, 12.7433686 43.9625751)",1,roundabout,,,
198690574,False,Via Giovanni Pascoli,residential,,False,46.797999999999995,"LINESTRING (12.7415521 43.9635314, 12.7417162 43.9634779, 12.7419893 43.9633584, 12.7420601 43.9633246)",,,,permissive,
198690574,False,Via Giovanni Pascoli,residential,,True,61.028000000000006,"LINESTRING (12.7415521 43.9635314, 12.7410524 43.9636565, 12.7408301 43.9637078)",,,,permissive,
1085192073,True,,residential,,False,24.698,"LINESTRING (12.7415521 43.9635314, 12.7415742 43.9635623, 12.7416768 43.9637345)",,,,,
233391635,True,Via del Porto,residential,,False,105.36099999999999,"LINESTRING (12.745354 43.9627349, 12.7449892 43.9623894, 12.7445634 43.9619773)",,,,,
158890098,True,Via Andrea Costa,residential,,False,40.515,"LINESTRING (12.7446828 43.9630623, 12.7448464 43.9632216, 12.7449837 43.9633553)",,,,,
158890100,True,Via Carlo Marx,residential,,False,64.894,"LINESTRING (12.7446828 43.9630623, 12.7447508 43.9630291, 12.7452657 43.962778, 12.7453224 43.9627503, 12.745354 43.9627349)",,,,,
158890093,False,Via Dottor Ferri,residential,,False,65.83,"LINESTRING (12.7456512 43.9630094, 12.7449837 43.9633553)",,,,,
158890093,False,Via Dottor Ferri,residential,,True,61.72,"LINESTRING (12.7456512 43.9630094, 12.7462694 43.9626776)",,,,,
233391635,True,Via del Porto,residential,,False,38.697,"LINESTRING (12.7456512 43.9630094, 12.745354 43.9627349)",,,,,
110017657,True,Via Andrea Costa,residential,,False,92.168,"LINESTRING (12.7449837 43.9633553, 12.7456778 43.9640167)",,,,,
158890093,False,Via Dottor Ferri,residential,,True,65.83,"LINESTRING (12.7449837 43.9633553, 12.7456512 43.9630094)",,,,,
451968192,False,Piazza Roosevelt,residential,,False,101.86,"LINESTRING (12.7449837 43.9633553, 12.7445739 43.9635774, 12.7444063 43.9636683, 12.7439671 43.9639064)",,,,,
158890099,True,Via C. Mancini,residential,,False,33.975,"LINESTRING (12.7434032 43.964191, 12.743056 43.9643668)",,,,,
158890664,True,Via Egidio Renzi,residential,,False,92.162,"LINESTRING (12.7434032 43.964191, 12.744125 43.9648368)",,,,,
158890665,True,Via Carlo Pisacane,residential,,False,58.475,"LINESTRING (12.7450713 43.9665221, 12.7456529 43.9662038)",,,,,
158889393,True,Via Don Giovanni Minzoni,residential,,False,44.734,"LINESTRING (12.7461793 43.9659278, 12.7458332 43.9656119)",,,,,
158890665,True,Via Carlo Pisacane,residential,,False,47.201,"LINESTRING (12.7461793 43.9659278, 12.7466419 43.9656645)",,,,,
233391635,True,Via del Porto,residential,,False,101.281,"LINESTRING (12.7478257 43.9649982, 12.7470544 43.9642761)",,,,,
607768414,False,Via Carlo Pisacane,residential,,True,71.39,"LINESTRING (12.7478257 43.9649982, 12.7471211 43.9653919)",,,,,
"[158890099, 474605004, 27521613]",True,"['Via Risorgimento', 'Via C. Mancini']",residential,,False,109.21699999999998,"LINESTRING (12.7424993 43.9646438, 12.7420552 43.964912, 12.7419731 43.9649713, 12.741967 43.9650426, 12.7423239 43.9653619)",,,,,
158890666,True,Via Bruno Buozzi,residential,,False,126.451,"LINESTRING (12.7424993 43.9646438, 12.7435396 43.965206, 12.7437636 43.9653258)",,,,,
158890665,True,Via Carlo Pisacane,residential,,False,52.122,"LINESTRING (12.7456529 43.9662038, 12.7461793 43.9659278)",,,,,
158890664,True,Via Egidio Renzi,residential,,False,23.532,"LINESTRING (12.7454686 43.9660389, 12.7456529 43.9662038)",,,,,
268565162,False,Via Andrea Costa,residential,,True,32.41,"LINESTRING (12.749961 43.9681123, 12.7497318 43.967872)",,,,,
26256815,False,Via Giuseppe Verdi,tertiary,,False,48.84,"LINESTRING (12.747984 43.966201, 12.7475031 43.9664714)",2,,,,
26256815,False,Via Giuseppe Verdi,tertiary,,True,72.724,"LINESTRING (12.747984 43.966201, 12.7487014 43.9657996)",2,,,,
268565162,False,Via Andrea Costa,residential,,False,149.761,"LINESTRING (12.747984 43.966201, 12.7488506 43.9670071, 12.7491242 43.9672689)",,,,,
110017657,True,Via Andrea Costa,residential,,False,60.075,"LINESTRING (12.7471211 43.9653919, 12.7475781 43.9658205)",,,,,
607768414,False,Via Carlo Pisacane,residential,,False,71.39,"LINESTRING (12.7471211 43.9653919, 12.7478257 43.9649982)",,,,,
607768416,False,Via Don Giovanni Minzoni,residential,,False,18.343,"LINESTRING (12.7483896 43.9679612, 12.7482485 43.9678312)",,,,,
198690572,False,Via Fiume,tertiary,30,True,46.348,"LINESTRING (12.7384014 43.9640173, 12.7383966 43.9644341)",,,,,
713165253,False,Via Fiume,tertiary,30,False,26.61,"LINESTRING (12.7384014 43.9640173, 12.7383979 43.963778)",,,,,
441623925,True,Via Giuseppe Mazzini,tertiary,50,False,10.992,"LINESTRING (12.7383989 43.9633204, 12.7385298 43.9632905)",,,,,
198690562,True,Piazzale Gramsci,tertiary,,False,14.452000000000002,"LINESTRING (12.7383989 43.9633204, 12.7384419 43.9633302, 12.7384776 43.9633501, 12.7385018 43.9633776, 12.7385114 43.9634093)",,roundabout,,,
198690562,True,Piazzale Gramsci,tertiary,,False,10.844000000000001,"LINESTRING (12.7382786 43.9633559, 12.738312 43.963334, 12.7383537 43.9633217, 12.7383989 43.9633204)",,roundabout,,,
198690562,True,Piazzale Gramsci,tertiary,,False,7.23,"LINESTRING (12.7385114 43.9634093, 12.7385054 43.9634415, 12.7384844 43.9634703)",,roundabout,,,
158889394,True,Via Fiume,tertiary,,False,34.908,"LINESTRING (12.7384844 43.9634703, 12.7383979 43.963778)",,,,,
198690562,True,Piazzale Gramsci,tertiary,,False,14.461,"LINESTRING (12.7384844 43.9634703, 12.738451 43.9634922, 12.7384092 43.9635046, 12.7383641 43.9635059, 12.7383211 43.963496)",,roundabout,,,
198690574,False,Via Giovanni Pascoli,residential,,False,129.71,"LINESTRING (12.7384844 43.9634703, 12.7386388 43.9635421, 12.7386545 43.9635443, 12.7400494 43.9637388)",,,,permissive,
198690563,True,Via Giuseppe Mazzini,tertiary,50,False,29.962,"LINESTRING (12.7382853 43.9634761, 12.7379138 43.9634429)",,,,,
198690562,True,Piazzale Gramsci,tertiary,,False,14.454999999999998,"LINESTRING (12.7382853 43.9634761, 12.7382612 43.9634487, 12.7382516 43.9634169, 12.7382576 43.9633847, 12.7382786 43.9633559)",,roundabout,,,
198690562,True,Piazzale Gramsci,tertiary,,False,3.62,"LINESTRING (12.7383211 43.963496, 12.7382853 43.9634761)",,roundabout,,,
243593621,True,Via Fiume,tertiary,,False,31.954,"LINESTRING (12.7383979 43.963778, 12.7383211 43.963496)",,,,,
713165253,False,Via Fiume,tertiary,30,True,26.61,"LINESTRING (12.7383979 43.963778, 12.7384014 43.9640173)",,,,,
27521613,True,Via Risorgimento,residential,,False,55.282,"LINESTRING (12.7424891 43.9655883, 12.7428243 43.966023)",,,,,
243721291,True,Via Alessandro Volta,residential,,False,15.986,"LINESTRING (12.7424891 43.9655883, 12.7425188 43.9655485, 12.7425421 43.9655212, 12.7425849 43.9655029, 12.7426249 43.9654922)",,,,,
27521613,True,Via Risorgimento,residential,,False,129.034,"LINESTRING (12.7429242 43.9661526, 12.7436252 43.9671976)",,,,,
452934268,False,Via Silvio Pellico,residential,,False,59.133,"LINESTRING (12.7429242 43.9661526, 12.7422526 43.9663743)",,,,,
268565162,False,Via Andrea Costa,residential,,False,32.41,"LINESTRING (12.7497318 43.967872, 12.749961 43.9681123)",,,,,
268565162,False,Via Andrea Costa,residential,,True,82.84899999999999,"LINESTRING (12.7497318 43.967872, 12.7496799 43.9678139, 12.7491242 43.9672689)",,,,,
203305994,False,Via A. Olivieri,residential,,False,64.421,"LINESTRING (12.7383309 43.9597929, 12.7385885 43.960086, 12.7387612 43.9602825)",,,,,
158846630,False,Via Francesca da Rimini,residential,,False,52.12,"LINESTRING (12.7387612 43.9602825, 12.7393267 43.9600501)",,,,,
203305994,False,Via A. Olivieri,residential,,True,64.421,"LINESTRING (12.7387612 43.9602825, 12.7385885 43.960086, 12.7383309 43.9597929)",,,,,
607768412,True,Via Ubaldo Comandini,residential,,False,56.126,"LINESTRING (12.7463479 43.9636463, 12.7469056 43.9633403)",,,,,
233391635,True,Via del Porto,residential,,False,90.138,"LINESTRING (12.7463479 43.9636463, 12.746297 43.9635998, 12.7456512 43.9630094)",,,,,
158259687,False,Via Francesco Petrarca,residential,,False,88.943,"LINESTRING (12.7474856 43.9630221, 12.7467961 43.9623948)",2,,,,
158259687,False,Via Francesco Petrarca,residential,,True,83.912,"LINESTRING (12.7474856 43.9630221, 12.7481618 43.9635988)",2,,,,
220010363,False,Via Ubaldo Comandini,residential,,False,47.259,"LINESTRING (12.7474856 43.9630221, 12.7479622 43.9627712)",2,,,,
220010360,False,Via Caduti del Mare,residential,,True,92.178,"LINESTRING (12.7493654 43.9620324, 12.7499989 43.9627247)",,,,,
220010363,False,Via Ubaldo Comandini,residential,,True,49.766000000000005,"LINESTRING (12.7493654 43.9620324, 12.7492094 43.9621125, 12.7488592 43.9622923)",2,,,,
158890664,True,Via Egidio Renzi,residential,,False,171.553,"LINESTRING (12.744125 43.9648368, 12.7454686 43.9660389)",,,,,
220010362,True,Via Leonardo da Vinci,residential,,False,53.866,"LINESTRING (12.744125 43.9648368, 12.7446639 43.9645466)",,,,,
220010362,True,Via Leonardo da Vinci,residential,,False,100.283,"LINESTRING (12.7446639 43.9645466, 12.7456778 43.9640167)",,,,,
158889393,True,Via Don Giovanni Minzoni,residential,,False,90.431,"LINESTRING (12.7446639 43.9645466, 12.7440737 43.9640044, 12.7439671 43.9639064)",,,,,
110017657,True,Via Andrea Costa,residential,,False,46.984,"LINESTRING (12.7456778 43.9640167, 12.7460388 43.9643499)",,,,,
220010362,True,Via Leonardo da Vinci,residential,,False,67.622,"LINESTRING (12.7456778 43.9640167, 12.7463479 43.9636463)",,,,,
220010360,False,Via Caduti del Mare,residential,,False,92.178,"LINESTRING (12.7499989 43.9627247, 12.7493654 43.9620324)",,,,,
