osmid,name,highway,oneway,reversed,length,bridge,geometry,lanes,junction,maxspeed,tunnel,ref
59850890,Via Falcone e Borsellino,residential,False,True,28.736,,"LINESTRING (16.0401073 39.3565457, 16.0399649 39.3567795)",,,,,
127875052,Via San rocco,tertiary,False,False,48.753,,"LINESTRING (16.0401073 39.3565457, 16.0405821 39.3567854)",,,,,
127875052,Via San rocco,tertiary,False,True,45.037,,"LINESTRING (16.0401073 39.3565457, 16.0396541 39.3563426)",,,,,
59850887,Via del Ferroviere,residential,False,True,43.119,,"LINESTRING (16.0396941 39.3572808, 16.0392336 39.3571272)",,,,,
59850890,Via Falcone e Borsellino,residential,False,False,60.409,,"LINESTRING (16.0396941 39.3572808, 16.0399649 39.3567795)",,,,,
609161108,Via Falcone e Borsellino,residential,False,True,61.367,,"LINESTRING (16.0396941 39.3572808, 16.0394355 39.3577566, 16.0394176 39.3577896)",,,,,
59850892,Via L. Sturzo,residential,False,False,60.783,,"LINESTRING (16.038099 39.3573335, 16.0383785 39.3568314)",,,,,
59850892,Via L. Sturzo,residential,False,True,11.744,,"LINESTRING (16.038099 39.3573335, 16.0380415 39.3574293)",,,,,
609161107,Via della Locomotiva,residential,False,False,38.876,,"LINESTRING (16.038099 39.3573335, 16.0385126 39.3574748)",,,,,
"[59850889, 609161107]","['Via G. Matteotti', 'Via della Locomotiva']",residential,False,True,89.49,,"LINESTRING (16.038099 39.3573335, 16.0378076 39.357235, 16.0379809 39.3566924)",,,,,
59850891,Via Giacontesi,residential,False,False,60.602,,"LINESTRING (16.0385126 39.3574748, 16.0388033 39.3569783)",,,,,
59850891,Via Giacontesi,residential,False,True,61.95,,"LINESTRING (16.0385126 39.3574748, 16.0382176 39.3579831)",,,,,
609161107,Via della Locomotiva,residential,False,False,40.836,,"LINESTRING (16.0385126 39.3574748, 16.038947 39.3576233)",,,,,
609161107,Via della Locomotiva,residential,False,True,38.876,,"LINESTRING (16.0385126 39.3574748, 16.038099 39.3573335)",,,,,
59850887,Via del Ferroviere,residential,False,False,40.009,,"LINESTRING (16.0383785 39.3568314, 16.0388033 39.3569783)",,,,,
59850887,Via del Ferroviere,residential,False,True,37.516,,"LINESTRING (16.0383785 39.3568314, 16.0379809 39.3566924)",,,,,
59850892,Via L. Sturzo,residential,False,False,61.012,,"LINESTRING (16.0383785 39.3568314, 16.0386554 39.3563262)",,,,,
59850892,Via L. Sturzo,residential,False,True,60.783,,"LINESTRING (16.0383785 39.3568314, 16.038099 39.3573335)",,,,,
59850887,Via del Ferroviere,residential,False,False,37.516,,"LINESTRING (16.0379809 39.3566924, 16.0383785 39.3568314)",,,,,
"[59850889, 609161107]","['Via G. Matteotti', 'Via della Locomotiva']",residential,False,False,89.49,,"LINESTRING (16.0379809 39.3566924, 16.0378076 39.357235, 16.038099 39.3573335)",,,,,
"[59850889, 59850893]","['Via della Cremagliera', 'Via G. Matteotti']",residential,False,"[False, True]",107.71600000000001,,"LINESTRING (16.0379809 39.3566924, 16.0381585 39.3561598, 16.0386554 39.3563262)",,,,,
59850894,Via Antonio Gramsci,residential,False,False,60.417,,"LINESTRING (16.038947 39.3576233, 16.0392336 39.3571272)",,,,,
609161107,Via della Locomotiva,residential,False,False,44.486,,"LINESTRING (16.038947 39.3576233, 16.0394176 39.3577896)",,,,,
609161107,Via della Locomotiva,residential,False,True,40.836,,"LINESTRING (16.038947 39.3576233, 16.0385126 39.3574748)",,,,,
59850892,Via L. Sturzo,residential,False,False,11.744,,"LINESTRING (16.0380415 39.3574293, 16.038099 39.3573335)",,,,,
59850892,Via L. Sturzo,residential,False,True,41.903,,"LINESTRING (16.0388383 39.3559769, 16.0386554 39.3563262)",,,,,
127875052,Via San rocco,tertiary,False,False,41.022,,"LINESTRING (16.0388383 39.3559769, 16.0392511 39.3561619)",,,,,
"[315071768, 127875052]","['Via San rocco', 'Via dei Pignatori']",tertiary,False,True,67.557,,"LINESTRING (16.0388383 39.3559769, 16.0382611 39.3557489, 16.0381259 39.3557292)",,,,,
59850890,Via Falcone e Borsellino,residential,False,False,28.736,,"LINESTRING (16.0399649 39.3567795, 16.0401073 39.3565457)",,,,,
59850890,Via Falcone e Borsellino,residential,False,True,60.409,,"LINESTRING (16.0399649 39.3567795, 16.0396941 39.3572808)",,,,,
59850893,Via della Cremagliera,residential,False,True,42.512,,"LINESTRING (16.0399649 39.3567795, 16.0395136 39.3566233)",,,,,
609161107,Via della Locomotiva,residential,False,True,44.486,,"LINESTRING (16.0394176 39.3577896, 16.038947 39.3576233)",,,,,
609161109,Via Falcone e Borsellino,residential,False,True,29.715,,"LINESTRING (16.0394176 39.3577896, 16.0392778 39.358034)",,,,,
609161108,Via Falcone e Borsellino,residential,False,False,61.367,,"LINESTRING (16.0394176 39.3577896, 16.0394355 39.3577566, 16.0396941 39.3572808)",,,,,
59850891,Via Giacontesi,residential,False,False,37.602,,"LINESTRING (16.0390749 39.3564714, 16.0392511 39.3561619)",,,,,
59850891,Via Giacontesi,residential,False,True,61.01,,"LINESTRING (16.0390749 39.3564714, 16.0388033 39.3569783)",,,,,
59850893,Via della Cremagliera,residential,False,False,41.328,,"LINESTRING (16.0390749 39.3564714, 16.0395136 39.3566233)",,,,,
59850893,Via della Cremagliera,residential,False,True,39.517,,"LINESTRING (16.0390749 39.3564714, 16.0386554 39.3563262)",,,,,
59850891,Via Giacontesi,residential,False,True,37.602,,"LINESTRING (16.0392511 39.3561619, 16.0390749 39.3564714)",,,,,
127875052,Via San rocco,tertiary,False,False,40.054,,"LINESTRING (16.0392511 39.3561619, 16.0396541 39.3563426)",,,,,
127875052,Via San rocco,tertiary,False,True,41.022,,"LINESTRING (16.0392511 39.3561619, 16.0388383 39.3559769)",,,,,
59850887,Via del Ferroviere,residential,False,False,40.532,,"LINESTRING (16.0388033 39.3569783, 16.0392336 39.3571272)",,,,,
59850887,Via del Ferroviere,residential,False,True,40.009,,"LINESTRING (16.0388033 39.3569783, 16.0383785 39.3568314)",,,,,
59850891,Via Giacontesi,residential,False,False,61.01,,"LINESTRING (16.0388033 39.3569783, 16.0390749 39.3564714)",,,,,
59850891,Via Giacontesi,residential,False,True,60.602,,"LINESTRING (16.0388033 39.3569783, 16.0385126 39.3574748)",,,,,
59850892,Via L. Sturzo,residential,False,False,41.903,,"LINESTRING (16.0386554 39.3563262, 16.0388383 39.3559769)",,,,,
59850892,Via L. Sturzo,residential,False,True,61.012,,"LINESTRING (16.0386554 39.3563262, 16.0383785 39.3568314)",,,,,
59850893,Via della Cremagliera,residential,False,False,39.517,,"LINESTRING (16.0386554 39.3563262, 16.0390749 39.3564714)",,,,,
"[59850889, 59850893]","['Via della Cremagliera', 'Via G. Matteotti']",residential,False,"[False, True]",107.71600000000001,,"LINESTRING (16.0386554 39.3563262, 16.0381585 39.3561598, 16.0379809 39.3566924)",,,,,
"[833221226, 42198967]","['Viale Ippocrate', 'Via San rocco']",tertiary,False,True,66.033,,"LINESTRING (16.042563 39.3575268, 16.0425121 39.357631, 16.0424477 39.3576943, 16.0423041 39.3576972, 16.0421804 39.3576497, 16.0419689 39.3575652)",2,,,,
"[222912653, 609161117]","['Via Mulino', 'VIa Duomo']",unclassified,False,"[False, True]",578.8890000000001,,"LINESTRING (16.042563 39.3575268, 16.042614 39.3575792, 16.0426717 39.3577534, 16.0427025 39.3578561, 16.042714 39.357936, 16.0426913 39.3580069, 16.0427142 39.3580468, 16.0427593 39.3580668, 16.042975 39.3580867, 16.0432815 39.3582603, 16.0433125 39.3583048, 16.0433131 39.3583526, 16.0432672 39.3584335, 16.042932 39.3588776, 16.0426225 39.3591479, 16.0425824 39.3592631, 16.0425996 39.3593384, 16.0426569 39.3593894, 16.0427658 39.3594177, 16.042809 39.3594677, 16.042809 39.3595415, 16.0427655 39.3596673, 16.0426823 39.3597959, 16.0426027 39.3599006, 16.0425655 39.3599779, 16.0425567 39.3600528, 16.042559 39.3600908, 16.0425552 39.3601318, 16.0425264 39.3602632, 16.0423287 39.361126, 16.0422353 39.3616315, 16.0421559 39.3617253, 16.0420392 39.3618084, 16.0418617 39.3619817)",,,,,
89251285,Viale dei Giardini,tertiary,False,False,109.324,,"LINESTRING (16.0367423 39.3617861, 16.0357446 39.3623957)",,,,,
89251248,Via del Telegrafo,residential,False,True,136.103,,"LINESTRING (16.0367423 39.3617861, 16.0373845 39.3623027, 16.0372535 39.3624608, 16.0373164 39.3627768)",,,,,
"[89251281, 89251285]",Viale dei Giardini,tertiary,False,"[False, True]",110.611,,"LINESTRING (16.0367423 39.3617861, 16.0369064 39.3616898, 16.037013 39.3616603, 16.0372817 39.3616558, 16.0379757 39.3617177)",,,,,
89251282,Via della Quercia,residential,False,True,47.894,,"LINESTRING (16.0357446 39.3623957, 16.0360846 39.3627369)",,,,,
89251285,Viale dei Giardini,tertiary,False,True,109.324,,"LINESTRING (16.0357446 39.3623957, 16.0367423 39.3617861)",,,,,
89251285,Viale dei Giardini,tertiary,False,False,152.163,,"LINESTRING (16.0357446 39.3623957, 16.0354518 39.362557, 16.0352348 39.362648, 16.0350485 39.3627043, 16.0348634 39.3627092, 16.0347167 39.3626614, 16.0345676 39.362602, 16.0344821 39.3625111, 16.0344127 39.3624061, 16.0343768 39.3622907)",,,,,
89251282,Via della Quercia,residential,False,False,47.894,,"LINESTRING (16.0360846 39.3627369, 16.0357446 39.3623957)",,,,,
222912678,Via della Quercia,unclassified,False,False,25.078,,"LINESTRING (16.0360846 39.3627369, 16.0358637 39.3628842)",,,,,
222912678,Via della Quercia,unclassified,False,True,39.305,,"LINESTRING (16.0360846 39.3627369, 16.0363436 39.3626187, 16.0364228 39.3626237, 16.0364957 39.3626428)",,,,,
89251285,Viale dei Giardini,tertiary,False,True,85.179,,"LINESTRING (16.0337979 39.3614445, 16.0339787 39.3614297, 16.0341278 39.3614527, 16.0342691 39.361516, 16.0343648 39.3616159, 16.0344028 39.36172, 16.0343861 39.3618213, 16.0343814 39.3618682)",,,,,
89251285,Viale dei Giardini,tertiary,False,False,46.982,,"LINESTRING (16.0343768 39.3622907, 16.0343814 39.3618682)",,,,,
89251285,Viale dei Giardini,tertiary,False,True,152.163,,"LINESTRING (16.0343768 39.3622907, 16.0344127 39.3624061, 16.0344821 39.3625111, 16.0345676 39.362602, 16.0347167 39.3626614, 16.0348634 39.3627092, 16.0350485 39.3627043, 16.0352348 39.362648, 16.0354518 39.362557, 16.0357446 39.3623957)",,,,,
89251248,Via del Telegrafo,residential,False,False,136.103,,"LINESTRING (16.0373164 39.3627768, 16.0372535 39.3624608, 16.0373845 39.3623027, 16.0367423 39.3617861)",,,,,
"[315071768, 127875052]","['Via San rocco', 'Via dei Pignatori']",tertiary,False,False,67.557,,"LINESTRING (16.0381259 39.3557292, 16.0382611 39.3557489, 16.0388383 39.3559769)",,,,,
"[315071768, 315071769, 120839744, 221066293]",Via dei Pignatori,tertiary,False,True,521.932,yes,"LINESTRING (16.0381259 39.3557292, 16.0380551 39.3557189, 16.0379092 39.3558177, 16.0376002 39.3567402, 16.0372176 39.3574564, 16.03675 39.3580208, 16.03649 39.3583188, 16.0362664 39.3585771, 16.0361281 39.3588442, 16.0360173 39.3590581, 16.0357816 39.3593409, 16.0356936 39.3593931, 16.0355901 39.3594083, 16.0353906 39.359313, 16.035523 39.359122)",,,,,
833221225,,tertiary,True,False,12.783999999999999,,"LINESTRING (16.0419689 39.3575652, 16.0419554 39.3575813, 16.041935 39.3575921, 16.0419108 39.3575962, 16.0418864 39.3575927, 16.0418656 39.3575823, 16.0418516 39.3575665)",,roundabout,,,
"[833221226, 42198967]","['Viale Ippocrate', 'Via San rocco']",tertiary,False,False,66.033,,"LINESTRING (16.0419689 39.3575652, 16.0421804 39.3576497, 16.0423041 39.3576972, 16.0424477 39.3576943, 16.0425121 39.357631, 16.042563 39.3575268)",2,,,,
59850891,Via Giacontesi,residential,False,False,61.95,,"LINESTRING (16.0382176 39.3579831, 16.0385126 39.3574748)",,,,,
120839747,Corso Roma,tertiary,True,False,289.41999999999996,,"LINESTRING (16.0382176 39.3579831, 16.0376991 39.3578218, 16.0376107 39.3577603, 16.0375838 39.3576413, 16.0376184 39.3574646, 16.037666 39.3573019, 16.0381259 39.3557292)",,,,,
120839747,Corso Roma,tertiary,True,False,73.835,,"LINESTRING (16.0390066 39.3582453, 16.0382176 39.3579831)",,,,,
659555325,Via Europa,residential,False,True,168.209,,"LINESTRING (16.0390066 39.3582453, 16.038967 39.3584069, 16.0389842 39.3585552, 16.0391162 39.3586973, 16.0391887 39.3588319, 16.0392234 39.3589692, 16.0391583 39.3593459, 16.0391923 39.3597036)",2,,40,,
1041502746,,residential,False,True,44.069,,"LINESTRING (16.0390066 39.3582453, 16.0391491 39.357983, 16.0392778 39.358034)",,,,,
386558637,Via dei Pignatori,tertiary,False,True,14.027,,"LINESTRING (16.035523 39.359122, 16.035619 39.35902)",,,,,
"[120839744, 315071769, 315071768, 221066293]",Via dei Pignatori,tertiary,False,False,521.9319999999999,yes,"LINESTRING (16.035523 39.359122, 16.0353906 39.359313, 16.0355901 39.3594083, 16.0356936 39.3593931, 16.0357816 39.3593409, 16.0360173 39.3590581, 16.0361281 39.3588442, 16.0362664 39.3585771, 16.03649 39.3583188, 16.03675 39.3580208, 16.0372176 39.3574564, 16.0376002 39.3567402, 16.0379092 39.3558177, 16.0380551 39.3557189, 16.0381259 39.3557292)",,,,,
120839745,Via dei Pignatori,tertiary,True,False,123.08199999999998,,"LINESTRING (16.035523 39.359122, 16.0354832 39.359103, 16.0352425 39.3589704, 16.0348498 39.3587568, 16.0347137 39.3586994, 16.034427 39.3585593, 16.034336 39.358505)",,,,,
609163453,Via Francesco Miceli Picardi,residential,False,True,45.147,,"LINESTRING (16.0438327 39.359384, 16.0436964 39.3597761)",,,,,
"[321541408, 127875060, 609163453, 321541407]",Via Francesco Miceli Picardi,residential,False,False,369.63199999999995,yes,"LINESTRING (16.0438327 39.359384, 16.0438007 39.3593531, 16.0436867 39.3592745, 16.043584 39.3591797, 16.0435917 39.3590808, 16.0436428 39.3589813, 16.0438369 39.3588897, 16.0442756 39.3584817, 16.0445074 39.3580483, 16.0445173 39.3579376, 16.0445115 39.3577909, 16.0444364 39.3576365, 16.0444391 39.35726, 16.0444531 39.3571928, 16.0447869 39.3569014, 16.044995 39.3567744, 16.0452415 39.3567146)",,,,,
662132704,Salita castello,unclassified,False,True,186.779,,"LINESTRING (16.0438327 39.359384, 16.0440771 39.3594421, 16.0441849 39.3594454, 16.0443027 39.359422, 16.0443775 39.3593932, 16.0446046 39.3592753, 16.0446391 39.3592287, 16.0446678 39.3592253, 16.0451824 39.3593109, 16.0452401 39.3593438, 16.0453009 39.359784, 16.0453198 39.3598289)",,,,,
"[937361073, 937361075, 937361076]",,unclassified,False,False,53.579,,"LINESTRING (16.0342938 39.357295, 16.0343725 39.357323, 16.0347607 39.3574608, 16.0348052 39.3574766, 16.03486 39.3574963)",,,,yes,
222912675,Via Macchia,unclassified,False,False,149.231,,"LINESTRING (16.0436673 39.360085, 16.0443627 39.3604979, 16.0445538 39.3606212, 16.0447286 39.3606832, 16.0451205 39.3607951)",,,,,
"[609163453, 662128518]","['Via Francesco Miceli Picardi', 'Corso Cristoforo Colombo']",residential,False,False,34.45,,"LINESTRING (16.0436673 39.360085, 16.0436681 39.3600704, 16.04368 39.359991, 16.0436964 39.3597761)",,,,,
662128518,Corso Cristoforo Colombo,residential,False,True,240.61300000000003,,"LINESTRING (16.0436673 39.360085, 16.0436437 39.3601921, 16.0436155 39.3602988, 16.043552 39.3606421, 16.0435198 39.3611067, 16.0434184 39.3619341, 16.043402 39.362237)",,,,,
89251281,Viale dei Giardini,tertiary,False,False,62.229,,"LINESTRING (16.0396834 39.3618542, 16.0397183 39.3618052, 16.0398967 39.3615595, 16.0399762 39.3614548, 16.0401014 39.3614277)",,,,,
89251281,Viale dei Giardini,tertiary,False,True,61.033,,"LINESTRING (16.0396834 39.3618542, 16.0393694 39.3618303, 16.0389765 39.3618036)",,,,,
127875045,Via San Francesco,residential,False,True,138.077,,"LINESTRING (16.043402 39.362237, 16.0431068 39.3622305, 16.0426842 39.3622301, 16.0426164 39.3622194, 16.0424942 39.3622002, 16.0422367 39.3621297, 16.0419808 39.3620253, 16.0418617 39.3619817)",,,,,
318883576,Via San Francesco,residential,False,True,180.29299999999998,,"LINESTRING (16.043402 39.362237, 16.0435592 39.3622283, 16.0436224 39.3623901, 16.0437581 39.3628766, 16.04392 39.3632268, 16.0440086 39.3633274, 16.044349 39.3634033, 16.0444042 39.3634528)",,,,,
662128518,Corso Cristoforo Colombo,residential,False,False,240.61300000000003,,"LINESTRING (16.043402 39.362237, 16.0434184 39.3619341, 16.0435198 39.3611067, 16.043552 39.3606421, 16.0436155 39.3602988, 16.0436437 39.3601921, 16.0436673 39.360085)",,,,,
"[127875058, 662128517, 662128518]",Corso Cristoforo Colombo,residential,False,True,243.28199999999998,yes,"LINESTRING (16.043402 39.362237, 16.0433909 39.3623274, 16.0433561 39.3625831, 16.0433282 39.362753, 16.0432347 39.3628997, 16.0431337 39.3629818, 16.0426716 39.363253, 16.0425873 39.3633007, 16.0425294 39.36331, 16.0424119 39.3632649, 16.042286 39.3632053, 16.0420218 39.3631362, 16.041774 39.3631002, 16.0415365 39.3631516)",,,,,
"[1035020941, 120839731, 120839734, 318883575, 120839737]",Strada Statale 18 Tirrena Inferiore,primary,False,False,579.3690000000001,yes,"LINESTRING (16.0451888 39.362596, 16.0452577 39.3621533, 16.0454734 39.3602168, 16.0454816 39.3599595, 16.0454424 39.3596594, 16.0453753 39.3592507, 16.0452907 39.3586783, 16.0451944 39.3578338, 16.0451235 39.3574114)",2,,,yes,SS18
222912656,Via Baracche,unclassified,False,False,311.02500000000003,,"LINESTRING (16.0444042 39.3634528, 16.0445436 39.3633557, 16.0446041 39.3632677, 16.0446153 39.363194, 16.0445866 39.3630855, 16.0445035 39.3628817, 16.0445007 39.3628086, 16.0445465 39.3627177, 16.0446124 39.3625183, 16.0446153 39.3623943, 16.0446554 39.3622237, 16.0447127 39.3621063, 16.0447586 39.3620022, 16.0449276 39.3616433, 16.0449935 39.3614505, 16.0450594 39.3610451, 16.0451205 39.3607951)",,,,,
318883576,Via San Francesco,residential,False,False,180.29300000000003,,"LINESTRING (16.0444042 39.3634528, 16.044349 39.3634033, 16.0440086 39.3633274, 16.04392 39.3632268, 16.0437581 39.3628766, 16.0436224 39.3623901, 16.0435592 39.3622283, 16.043402 39.362237)",,,,,
222912656,Via Baracche,unclassified,False,True,109.871,,"LINESTRING (16.0453198 39.3598289, 16.0453475 39.3598686, 16.0453267 39.3599577, 16.0451368 39.3607283, 16.0451205 39.3607951)",,,,,
570302689,Via Motta,residential,False,True,141.601,,"LINESTRING (16.0453198 39.3598289, 16.0452265 39.3598205, 16.045146 39.3597998, 16.0449985 39.3597853, 16.0446417 39.3598247, 16.0444689 39.3598384, 16.0443547 39.3598475, 16.0441187 39.3598496, 16.0439551 39.359806, 16.0436964 39.3597761)",,,,,
662132704,Salita castello,unclassified,False,False,186.779,,"LINESTRING (16.0453198 39.3598289, 16.0453009 39.359784, 16.0452401 39.3593438, 16.0451824 39.3593109, 16.0446678 39.3592253, 16.0446391 39.3592287, 16.0446046 39.3592753, 16.0443775 39.3593932, 16.0443027 39.359422, 16.0441849 39.3594454, 16.0440771 39.3594421, 16.0438327 39.359384)",,,,,
222912656,Via Baracche,unclassified,False,False,109.871,,"LINESTRING (16.0451205 39.3607951, 16.0451368 39.3607283, 16.0453267 39.3599577, 16.0453475 39.3598686, 16.0453198 39.3598289)",,,,,
222912656,Via Baracche,unclassified,False,True,311.025,,"LINESTRING (16.0451205 39.3607951, 16.0450594 39.3610451, 16.0449935 39.3614505, 16.0449276 39.3616433, 16.0447586 39.3620022, 16.0447127 39.3621063, 16.0446554 39.3622237, 16.0446153 39.3623943, 16.0446124 39.3625183, 16.0445465 39.3627177, 16.0445007 39.3628086, 16.0445035 39.3628817, 16.0445866 39.3630855, 16.0446153 39.363194, 16.0446041 39.3632677, 16.0445436 39.3633557, 16.0444042 39.3634528)",,,,,
222912675,Via Macchia,unclassified,False,True,149.231,,"LINESTRING (16.0451205 39.3607951, 16.0447286 39.3606832, 16.0445538 39.3606212, 16.0443627 39.3604979, 16.0436673 39.360085)",,,,,
89251281,Viale dei Giardini,tertiary,False,False,86.569,,"LINESTRING (16.0379757 39.3617177, 16.0389765 39.3618036)",,,,,
"[89251281, 89251285]",Viale dei Giardini,tertiary,False,"[False, True]",110.61099999999999,,"LINESTRING (16.0379757 39.3617177, 16.0372817 39.3616558, 16.037013 39.3616603, 16.0369064 39.3616898, 16.0367423 39.3617861)",,,,,
222912676,Via Francesco Cilea,tertiary,False,True,251.168,,"LINESTRING (16.0379757 39.3617177, 16.0381316 39.3614483, 16.0382064 39.3613302, 16.0384366 39.3606366, 16.0385015 39.3604928, 16.0385532 39.3604119, 16.0386389 39.3603508, 16.0387943 39.3602781, 16.0394236 39.3601564, 16.0395086 39.3601266, 16.0395863 39.3600921)",,,,,
222912678,Via della Quercia,unclassified,False,False,39.305,,"LINESTRING (16.0364957 39.3626428, 16.0364228 39.3626237, 16.0363436 39.3626187, 16.0360846 39.3627369)",,,,,
222912659,,unclassified,False,True,110.619,,"LINESTRING (16.0368013 39.362805, 16.0361852 39.3631816, 16.0358637 39.3628842)",,,,,
222912678,Via della Quercia,unclassified,False,True,25.078,,"LINESTRING (16.0358637 39.3628842, 16.0360846 39.3627369)",,,,,
222912659,,unclassified,False,False,110.619,,"LINESTRING (16.0358637 39.3628842, 16.0361852 39.3631816, 16.0368013 39.362805)",,,,,
222912678,Via della Quercia,unclassified,False,False,141.065,,"LINESTRING (16.0358637 39.3628842, 16.0358414 39.3629003, 16.0354689 39.363525, 16.0351136 39.3636668, 16.0349646 39.3636712, 16.0348213 39.3635981)",,,,,
222912678,Via della Quercia,unclassified,False,True,141.065,,"LINESTRING (16.0348213 39.3635981, 16.0349646 39.3636712, 16.0351136 39.3636668, 16.0354689 39.363525, 16.0358414 39.3629003, 16.0358637 39.3628842)",,,,,
222912647,Via Nazionale,tertiary,False,False,346.362,,"LINESTRING (16.0401851 39.3639917, 16.0401246 39.3636924, 16.0398535 39.3634042, 16.0393821 39.363223, 16.0390536 39.3630439, 16.0390031 39.3629768, 16.0390252 39.3628304, 16.0392737 39.3624892, 16.0397154 39.3619053, 16.0399808 39.3615798, 16.0400217 39.3615288)",2,,,,
222912647,Via Nazionale,tertiary,False,True,148.11599999999999,,"LINESTRING (16.0401851 39.3639917, 16.0402533 39.3643294, 16.040324 39.3645201, 16.0404392 39.3645544, 16.0405227 39.3644946, 16.0408402 39.3639379)",2,,,,
127875052,Via San rocco,tertiary,False,True,24.637,,"LINESTRING (16.041297 39.3571594, 16.0410597 39.3570352)",,,,,
227217549,Viale Mannarino,unclassified,False,True,125.24,,"LINESTRING (16.041297 39.3571594, 16.0407141 39.3581916)",,,,,
127875052,Via San rocco,tertiary,False,False,63.754,,"LINESTRING (16.041297 39.3571594, 16.0418452 39.3574532, 16.0418848 39.357502)",,,,,
609161109,Via Falcone e Borsellino,residential,False,False,29.715,,"LINESTRING (16.0392778 39.358034, 16.0394176 39.3577896)",,,,,
