osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,junction
32501202,2,Via Ceretana,tertiary,False,True,64.607,"LINESTRING (12.0974237 41.9965873, 12.0976061 41.9967076, 12.0980084 41.996973)",,,
32526390,2,Via Settevene Palo,tertiary,False,False,67.975,"LINESTRING (12.0974237 41.9965873, 12.0969306 41.9963001, 12.0967763 41.9962102)",,,
33530691,2,Via Settevene Palo,tertiary,False,True,110.98800000000001,"LINESTRING (12.0974237 41.9965873, 12.0977209 41.9957312, 12.0977368 41.9956906, 12.0977519 41.9956565, 12.0977686 41.9956229)",,,
17456331,,Via Basilicata,residential,True,False,20.939,"LINESTRING (12.0958038 41.9954878, 12.0956123 41.9956111)",,,
32526390,2,Via Settevene Palo,tertiary,False,True,8.595,"LINESTRING (12.0958038 41.9954878, 12.0958742 41.9955447)",,,
32526390,2,Via Settevene Palo,tertiary,False,False,72.283,"LINESTRING (12.0958038 41.9954878, 12.0954124 41.9951398, 12.0952429 41.994989)",,,
156571141,2,Via del Sasso,tertiary,False,False,140.868,"LINESTRING (12.0950958 41.9986109, 12.0950519 41.9986019, 12.0950067 41.998592, 12.0949655 41.998581, 12.0949297 41.998571, 12.094888 41.9985576, 12.0948517 41.9985452, 12.0935528 41.9980753)",SP14a,,
306981202,2,Via del Sasso,tertiary,False,True,149.426,"LINESTRING (12.0950958 41.9986109, 12.0951293 41.998616, 12.0951614 41.9986202, 12.0952297 41.9986264, 12.095266 41.9986273, 12.0953043 41.9986266, 12.0953439 41.998625, 12.0953864 41.998622, 12.0954302 41.9986181, 12.0954566 41.9986144, 12.095486 41.9986093, 12.0955264 41.9986007, 12.0955615 41.9985921, 12.0956002 41.9985792, 12.0956335 41.9985664, 12.0956648 41.9985535, 12.0956923 41.9985389, 12.0957177 41.9985247, 12.0957403 41.9985105, 12.0957639 41.9984937, 12.0957848 41.9984769, 12.095803 41.9984606, 12.0958199 41.9984443, 12.0958358 41.9984248, 12.0958503 41.9984054, 12.0958768 41.9983674, 12.0959083 41.9983071, 12.0959358 41.9982487, 12.0959535 41.9982055, 12.0961104 41.9977323)",SP14a,50,
525726905,2,Via Settevene Palo,tertiary,False,False,30.571,"LINESTRING (12.0945429 41.9943868, 12.0943035 41.9941772)",,,
314860114,,Via Emanuele Badini,residential,False,False,130.492,"LINESTRING (12.0945429 41.9943868, 12.0934855 41.9950122, 12.0934509 41.9950338, 12.0934163 41.9950585, 12.0933828 41.9950836, 12.0933494 41.9951117, 12.093326 41.9951325)",,,
525726905,2,Via Settevene Palo,tertiary,False,True,58.615,"LINESTRING (12.0945429 41.9943868, 12.0949288 41.9947194, 12.0950061 41.994786)",,,
33549279,2,Via Alessandro Manzoni,tertiary,False,False,61.00800000000001,"LINESTRING (12.0947389 41.9965512, 12.0949915 41.9966239, 12.0953714 41.9967334, 12.0954267 41.9967505)",,40,
32340916,,Via della Necropoli,unclassified,True,False,67.78800000000001,"LINESTRING (12.0944299 41.9989598, 12.0944652 41.9989321, 12.0945031 41.9989043, 12.0945183 41.9988941, 12.094559 41.9988688, 12.0945916 41.9988496, 12.0946309 41.9988298, 12.0946621 41.9988159, 12.0947835 41.9987638, 12.0949102 41.9987143, 12.0949426 41.9987006, 12.0949723 41.9986869, 12.0949991 41.9986745, 12.0950233 41.998662, 12.0950432 41.9986507, 12.0950644 41.9986357, 12.0950958 41.9986109)",,,
13867638,,Via Mura Castellane,residential,True,False,186.67499999999998,"LINESTRING (12.0994743 41.9982693, 12.0993735 41.9982025, 12.099274 41.9981398, 12.0991757 41.998083, 12.0976686 41.9972616)",,,
"[94995915, 94995910, 32501151]",,"['Via Roma', 'Piazza Risorgimento', 'Piazza Aldo Moro']",residential,False,False,60.971,"LINESTRING (12.0994743 41.9982693, 12.0994379 41.9982932, 12.0993824 41.9983327, 12.0993464 41.9983603, 12.0993038 41.9983929, 12.0992439 41.9984388, 12.0992045 41.9984748, 12.0989817 41.9983772, 12.0989278 41.998433)",,,
37589844,,Via Mura Castellane,residential,False,True,34.44,"LINESTRING (12.0994743 41.9982693, 12.099533 41.9982334, 12.0995929 41.9981985, 12.0998064 41.9980823)",,,
95332067,2,Via Mura Castellane,tertiary,True,False,42.642,"LINESTRING (12.0976686 41.9972616, 12.0980084 41.996973)",,,
32500081,2,Via della Necropoli,tertiary,False,False,57.568,"LINESTRING (12.0976686 41.9972616, 12.0974024 41.9972872, 12.0971769 41.9973075, 12.0969773 41.9973255)",,50,
32500292,,Via Francesco Rosati,residential,True,False,63.254,"LINESTRING (12.0998064 41.9980823, 12.1004146 41.9977369)",,,
32500301,,Piazza dei Tarquini,residential,True,False,48.814,"LINESTRING (12.0998064 41.9980823, 12.0999116 41.9981353, 12.1003096 41.998312)",,,
37589844,,Via Mura Castellane,residential,False,False,34.44,"LINESTRING (12.0998064 41.9980823, 12.0995929 41.9981985, 12.099533 41.9982334, 12.0994743 41.9982693)",,,
32500290,,Via Suor Adalberta Landenberg,residential,False,False,366.93399999999997,"LINESTRING (12.0988532 41.9944987, 12.0994156 41.9947941, 12.0994901 41.9948345, 12.0995873 41.9948897, 12.0996792 41.9949448, 12.0997787 41.9950079, 12.0998729 41.995071, 12.0999318 41.995112, 12.1001099 41.9952396, 12.1007342 41.9956867, 12.1009492 41.9958467, 12.1011819 41.9960299, 12.1013137 41.9961396, 12.1014118 41.9962271, 12.1015095 41.9963207, 12.1016098 41.9964223, 12.1018051 41.9966255, 12.1019245 41.9967498, 12.1019834 41.9968111)",,,
33530691,2,Via Settevene Palo,tertiary,False,False,105.165,"LINESTRING (12.0988532 41.9944987, 12.0981319 41.9951958, 12.0980817 41.9952507)",,,
512566061,,Via Francesco Rosati,residential,False,True,34.25,"LINESTRING (12.1019834 41.9968111, 12.1016618 41.9970054)",,,
