osmid,oneway,name,highway,reversed,length,geometry,lanes,tunnel,bridge,maxspeed,access
20164305,True,Via Belfiore,residential,False,49.813,"LINESTRING (10.633103 43.6626399, 10.6331053 43.6626975, 10.6331143 43.6630878)",,,,,
131041862,True,Via Dante Alighieri,tertiary,False,110.655,"LINESTRING (10.633103 43.6626399, 10.6330447 43.6626418, 10.6318014 43.6626814, 10.6317287 43.6626835)",,,,,
131041862,True,Via Dante Alighieri,tertiary,False,93.447,"LINESTRING (10.6308537 43.6627081, 10.6299485 43.6627408, 10.6297955 43.662747, 10.6296935 43.6627506)",,,,,
1127739821,True,Via Dante Alighieri,tertiary,False,20.629,"LINESTRING (10.6296935 43.6627506, 10.629618 43.6627393, 10.6295793 43.6627299, 10.629555 43.6627198, 10.6295323 43.6627075, 10.6295091 43.6626926, 10.6294939 43.6626803, 10.6294792 43.6626628)",,,,,
258823605,False,Via Giosuè Carducci,tertiary,True,56.114000000000004,"LINESTRING (10.6293714 43.6644976, 10.6293625 43.6644605, 10.6293579 43.6644382, 10.6293226 43.6642699, 10.6292703 43.6639983)",,,,,
19786826,False,Viale IV Novembre,tertiary,False,84.104,"LINESTRING (10.6388065 43.6602428, 10.638759 43.6602476, 10.6386901 43.6602546, 10.6377753 43.6603673)",,,,,
19787166,False,Via Alcide De Gasperi,tertiary,False,83.21000000000001,"LINESTRING (10.6388065 43.6602428, 10.6387937 43.6601776, 10.6387114 43.6597798, 10.6386518 43.6595029)",2,,,,
"[131202040, 131202041, 228073935]",False,"['Via della Stazione Vecchia', 'Viale del Risorgimento']",tertiary,True,87.193,"LINESTRING (10.6388065 43.6602428, 10.638853 43.6605036, 10.6388609 43.6605446, 10.6388798 43.6606448, 10.6388962 43.6607344, 10.6389037 43.6607757, 10.6389131 43.6608205, 10.6389453 43.660979, 10.6389458 43.6609992, 10.6389449 43.6610085, 10.6389415 43.6610198)",,yes,,,
"[803110057, 1219888213, 34262373, 1219888214]",False,Via Tosco Romagnola,primary,True,335.94899999999996,"LINESTRING (10.6411553 43.6666919, 10.640284 43.6666025, 10.6402206 43.6665952, 10.6397942 43.6665479, 10.6394925 43.6665141, 10.6392604 43.6664826, 10.6390631 43.6664561, 10.6388427 43.666419, 10.6384312 43.6663432, 10.6379764 43.6662549, 10.6370706 43.6660812)",2,,yes,50,
19784161,False,Viale Rinaldo Piaggio,tertiary,False,236.53800000000004,"LINESTRING (10.6338358 43.6608619, 10.6336969 43.6608781, 10.6327469 43.6609998, 10.6321143 43.6610767, 10.6320387 43.6610842, 10.6319744 43.6610927, 10.6311081 43.6611987, 10.6309374 43.6612201)",2,,,,
130518182,True,Via Roma,tertiary,False,98.014,"LINESTRING (10.6338358 43.6608619, 10.633793 43.6607478, 10.6335009 43.6600144)",,,,,
"[174296825, 246512862]",False,Via Roma,tertiary,True,61.625,"LINESTRING (10.6338358 43.6608619, 10.6338797 43.6609681, 10.6339854 43.6612372, 10.6339949 43.6612575, 10.6340049 43.6612764, 10.634022 43.6613028, 10.6340355 43.6613186, 10.6340512 43.6613314, 10.6340654 43.6613418, 10.6340801 43.6613505, 10.6340959 43.6613595, 10.6341128 43.6613667)",2,,,,
19786892,True,Via del Fosso Vecchio,residential,False,227.598,"LINESTRING (10.6335009 43.6600144, 10.6334447 43.6600139, 10.6330402 43.6599973, 10.6307715 43.6598881, 10.630743 43.6598868, 10.6306775 43.6598836)",,,,,
130518182,True,Via Roma,tertiary,False,108.97200000000001,"LINESTRING (10.6335009 43.6600144, 10.6333068 43.6595293, 10.6331249 43.6590729)",,,,,
19786826,False,Viale IV Novembre,tertiary,True,110.287,"LINESTRING (10.6364246 43.6605369, 10.6366738 43.6605095, 10.6376804 43.6603812, 10.6377753 43.6603673)",,,,,
19786831,True,Viale IV Novembre,tertiary,False,211.368,"LINESTRING (10.6364246 43.6605369, 10.6363419 43.6605471, 10.6350112 43.6607118, 10.633938 43.6608467, 10.6338756 43.660856, 10.6338358 43.6608619)",2,,,,
19786826,False,Viale IV Novembre,tertiary,False,110.287,"LINESTRING (10.6377753 43.6603673, 10.6376804 43.6603812, 10.6366738 43.6605095, 10.6364246 43.6605369)",,,,,
19786826,False,Viale IV Novembre,tertiary,True,84.104,"LINESTRING (10.6377753 43.6603673, 10.6386901 43.6602546, 10.638759 43.6602476, 10.6388065 43.6602428)",,,,,
19786862,True,Via Armando Diaz,residential,False,82.40400000000001,"LINESTRING (10.6377753 43.6603673, 10.6377475 43.6603124, 10.6373886 43.6596811)",,,,,
806113492,True,Via Della Bianca,tertiary,False,129.185,"LINESTRING (10.6360636 43.6594049, 10.6360934 43.6594966, 10.636376 43.6603675, 10.6364246 43.6605369)",,,,,
19786848,True,Via dei Cappuccini,residential,False,86.293,"LINESTRING (10.6370628 43.6591226, 10.6361132 43.6593912, 10.6360973 43.6593956, 10.6360636 43.6594049)",,,,,
19786862,True,Via Armando Diaz,residential,False,67.406,"LINESTRING (10.6373886 43.6596811, 10.6370628 43.6591226)",,,,,
19787156,False,Via Pietro Micca,residential,False,43.252,"LINESTRING (10.6373886 43.6596811, 10.6373408 43.6596885, 10.6368626 43.6597617)",,,,,
19787156,False,Via Pietro Micca,residential,True,103.534,"LINESTRING (10.6373886 43.6596811, 10.6374219 43.6596766, 10.6381045 43.6595793, 10.6385973 43.6595091, 10.6386518 43.6595029)",,,,,
20163109,True,Via Gorizia,residential,False,65.17,"LINESTRING (10.6309385 43.6621225, 10.6310437 43.6626495, 10.6310464 43.6626638, 10.631054 43.6627026)",,,,,
131306470,True,Viale della Repubblica,tertiary,False,69.497,"LINESTRING (10.6309385 43.6621225, 10.6316083 43.6620307, 10.6317873 43.662006)",,,,,
20158618,True,Via Giacomo Leopardi,tertiary,False,94.365,"LINESTRING (10.6332757 43.6618143, 10.6332874 43.6618674, 10.6334215 43.6625008, 10.6334239 43.6625411, 10.633423 43.6625515, 10.6334209 43.6625636, 10.6334146 43.662577, 10.6334052 43.6625896, 10.6333968 43.6625974, 10.6333779 43.6626095, 10.6333388 43.6626293)",,,,,
259184104,False,Viale della Repubblica,tertiary,False,66.725,"LINESTRING (10.6332757 43.6618143, 10.6340444 43.661703, 10.6340893 43.6616975)",,,,,
"[374524816, 374524817, 927678482, 58558159]",False,Via Maestri del Lavoro,unclassified,False,150.08200000000002,"LINESTRING (10.6306775 43.6598836, 10.6307064 43.6600202, 10.6307603 43.6602797, 10.6307875 43.6604138, 10.6307954 43.6604596, 10.6308977 43.6610059, 10.6309035 43.6610396, 10.6309223 43.6611474, 10.6309374 43.6612201)",,yes,,,
58558159,False,Via Maestri del Lavoro,unclassified,True,67.82300000000001,"LINESTRING (10.6306775 43.6598836, 10.6306648 43.6598527, 10.6305536 43.6595751, 10.6304869 43.659396, 10.6304664 43.6593299, 10.6304655 43.6593204, 10.6304668 43.6593115, 10.6304754 43.6592957)",,,,,
19784161,False,Viale Rinaldo Piaggio,tertiary,True,236.53800000000004,"LINESTRING (10.6309374 43.6612201, 10.6311081 43.6611987, 10.6319744 43.6610927, 10.6320387 43.6610842, 10.6321143 43.6610767, 10.6327469 43.6609998, 10.6336969 43.6608781, 10.6338358 43.6608619)",2,,,,
"[374524816, 374524817, 927678482, 58558159]",False,Via Maestri del Lavoro,unclassified,True,150.082,"LINESTRING (10.6309374 43.6612201, 10.6309223 43.6611474, 10.6309035 43.6610396, 10.6308977 43.6610059, 10.6307954 43.6604596, 10.6307875 43.6604138, 10.6307603 43.6602797, 10.6307064 43.6600202, 10.6306775 43.6598836)",,yes,,,
532714373,False,Via Filippo Turati,unclassified,False,87.211,"LINESTRING (10.6315577 43.6593409, 10.6308327 43.6593106, 10.6304754 43.6592957)",2,,,,
"[23213978, 532714373]",False,Via Filippo Turati,"['unclassified', 'residential']",True,130.27,"LINESTRING (10.6315577 43.6593409, 10.6317618 43.6593451, 10.6318123 43.6593421, 10.6318644 43.6593346, 10.6319584 43.6593154, 10.6320895 43.6592901, 10.6326248 43.6591792, 10.6330655 43.6590852, 10.6331249 43.6590729)",2,,,,
30407155,False,Via Guglielmo Oberdan,unclassified,True,164.259,"LINESTRING (10.6341128 43.6613667, 10.6340747 43.6614035, 10.6340583 43.6614189, 10.6340457 43.6614295, 10.634026 43.661442, 10.6340031 43.6614503, 10.6339775 43.661459, 10.6339481 43.6614678, 10.6339144 43.6614751, 10.6338655 43.6614834, 10.6321542 43.6616897)",,,,,
"[174296825, 246512862]",False,Via Roma,tertiary,False,61.625,"LINESTRING (10.6341128 43.6613667, 10.6340959 43.6613595, 10.6340801 43.6613505, 10.6340654 43.6613418, 10.6340512 43.6613314, 10.6340355 43.6613186, 10.634022 43.6613028, 10.6340049 43.6612764, 10.6339949 43.6612575, 10.6339854 43.6612372, 10.6338797 43.6609681, 10.6338358 43.6608619)",2,,,,
246512862,False,Via Roma,tertiary,True,43.664,"LINESTRING (10.6341128 43.6613667, 10.634132 43.6613721, 10.6341763 43.6613828, 10.6342228 43.6613887, 10.6342686 43.6613918, 10.6343074 43.661393, 10.63434 43.6613915, 10.6343674 43.6613881, 10.6343964 43.6613846, 10.6344395 43.6613788, 10.6344645 43.6613755, 10.6344884 43.6613713, 10.6345294 43.661362, 10.63458 43.66135, 10.6346396 43.6613341)",,,,,
19787156,False,Via Pietro Micca,residential,False,103.53399999999999,"LINESTRING (10.6386518 43.6595029, 10.6385973 43.6595091, 10.6381045 43.6595793, 10.6374219 43.6596766, 10.6373886 43.6596811)",,,,,
19787166,False,Via Alcide De Gasperi,tertiary,True,83.21000000000001,"LINESTRING (10.6386518 43.6595029, 10.6387114 43.6597798, 10.6387937 43.6601776, 10.6388065 43.6602428)",2,,,,
20155582,True,Piazza Giuseppe Garibaldi,residential,False,41.209999999999994,"LINESTRING (10.6383254 43.6621577, 10.63832 43.662182, 10.6383129 43.6622013, 10.6383061 43.6622162, 10.6382952 43.6622333, 10.6382771 43.662252, 10.638264 43.6622617, 10.6382451 43.6622717, 10.6382276 43.6622775, 10.6381943 43.662286, 10.6381431 43.6622945, 10.6381059 43.6622955, 10.6380799 43.6622941, 10.638043 43.6622875, 10.6380171 43.6622819, 10.6379979 43.6622745, 10.6379744 43.6622623, 10.6379429 43.662241)",,,,,
842253202,True,Piazza Giuseppe Garibaldi,tertiary,False,11.925,"LINESTRING (10.6383254 43.6621577, 10.6383506 43.6622447, 10.6383548 43.6622628)",1,,,,
227636022,True,Piazza Giuseppe Garibaldi,tertiary,False,93.92399999999999,"LINESTRING (10.6379429 43.662241, 10.6378814 43.6621085, 10.6377854 43.6618916, 10.6376972 43.6616871, 10.6376559 43.6615912, 10.6375945 43.6614349)",,,,,
227635834,False,Corso Principe Amedeo,residential,False,23.514,"LINESTRING (10.6373781 43.6624655, 10.6373852 43.6626769)",,,,,
80175630,True,Via della Misericordia,residential,False,30.482,"LINESTRING (10.6373781 43.6624655, 10.6374203 43.6624497, 10.637461 43.6624372, 10.6375469 43.662415, 10.6375987 43.6624021, 10.6376481 43.662392, 10.6377348 43.6623749)",,,,,
132001954,False,Via della Misericordia,residential,False,40.925000000000004,"LINESTRING (10.6373781 43.6624655, 10.6369495 43.6624973, 10.636872 43.6625031)",,,,,
155823417,True,Via Dante Alighieri,tertiary,False,63.426,"LINESTRING (10.6345187 43.6625832, 10.6344661 43.662586, 10.6338025 43.6626123, 10.6337314 43.6626141)",,,,,
58559052,True,Via Primo Maggio,residential,False,105.58399999999999,"LINESTRING (10.6306662 43.6643417, 10.6295004 43.6644827, 10.6293714 43.6644976)",,,,,
1005677705,False,Via Don Minzoni,residential,True,53.78,"LINESTRING (10.6306662 43.6643417, 10.630659 43.6643112, 10.630653 43.6642888, 10.6306484 43.6642683, 10.630547 43.6638658)",,,,,
58559052,True,Via Primo Maggio,residential,False,19.573,"LINESTRING (10.6317001 43.6642174, 10.6314607 43.6642489)",,,,,
20163537,True,Via Alessandro Manzoni,residential,False,70.768,"LINESTRING (10.6317001 43.6642174, 10.6317007 43.6641892, 10.6317017 43.6641455, 10.631705 43.6640781, 10.6317099 43.6640227, 10.6317376 43.6636997, 10.6317457 43.6635819)",,,,,
58559052,True,Via Primo Maggio,residential,False,60.725,"LINESTRING (10.6328184 43.6640766, 10.6321276 43.6641629, 10.6320744 43.6641692)",,,,,
20163537,True,Via Alessandro Manzoni,residential,False,78.367,"LINESTRING (10.6317287 43.6626835, 10.6317242 43.6626297, 10.6316954 43.6620916, 10.6316962 43.6620799, 10.6317003 43.6620695, 10.6317068 43.6620623, 10.6317158 43.662053, 10.6317417 43.6620356, 10.6317873 43.662006)",,,,,
131041862,True,Via Dante Alighieri,tertiary,False,54.314,"LINESTRING (10.6317287 43.6626835, 10.6316621 43.6626854, 10.6312815 43.6626969, 10.631054 43.6627026)",,,,,
131041862,True,Via Dante Alighieri,tertiary,False,16.124,"LINESTRING (10.631054 43.6627026, 10.6308537 43.6627081)",,,,,
131306470,True,Viale della Repubblica,tertiary,False,121.61200000000001,"LINESTRING (10.6317873 43.662006, 10.6331789 43.6618258, 10.6332757 43.6618143)",,,,,
20163537,True,Via Alessandro Manzoni,residential,False,47.504,"LINESTRING (10.6317416 43.6631106, 10.6317338 43.6628504, 10.6317302 43.6627332, 10.6317304 43.6627171, 10.6317287 43.6626835)",,,,,
20163574,True,Via Renato Fucini,residential,False,25.791999999999998,"LINESTRING (10.6317416 43.6631106, 10.6318207 43.6631099, 10.6320622 43.6631072)",,,,,
20164305,True,Via Belfiore,residential,False,105.053,"LINESTRING (10.6331143 43.6630878, 10.6331244 43.6633019, 10.6331364 43.6635002, 10.6331518 43.6637553, 10.6331632 43.6639775, 10.6331647 43.6640046, 10.6331663 43.6640318)",,,,,
20158374,True,Via Primo Maggio,residential,False,52.433,"LINESTRING (10.6331663 43.6640318, 10.6334926 43.6639911, 10.6338081 43.6639494)",,,,,
58559052,True,Via Primo Maggio,residential,False,28.426000000000002,"LINESTRING (10.6331663 43.6640318, 10.6328737 43.6640701, 10.6328184 43.6640766)",,,,,
"[24322952, 20158374]",True,"['Via Primo Maggio', 'Via Aurelio Saffi']",residential,False,124.736,"LINESTRING (10.6338081 43.6639494, 10.6339103 43.6639369, 10.6345564 43.6638516, 10.6346067 43.6638469, 10.6346109 43.6638952, 10.6346415 43.664335, 10.6346438 43.6643812)",,,,,
24322943,True,Via Silvio Pellico,residential,False,54.72,"LINESTRING (10.6346438 43.6643812, 10.6346022 43.6643828, 10.6339649 43.6644124)",,,,,
24322952,True,Via Aurelio Saffi,residential,False,47.42399999999999,"LINESTRING (10.6346438 43.6643812, 10.6346491 43.66444, 10.6346705 43.6645943, 10.6346813 43.6646655, 10.6346901 43.6647102, 10.6347119 43.6648046)",,,,,
20164518,False,Via Goffredo Mameli,residential,False,68.902,"LINESTRING (10.6339649 43.6644124, 10.6339669 43.6644624, 10.6339893 43.6650318)",,,,,
24322943,True,Via Silvio Pellico,residential,False,89.034,"LINESTRING (10.6339649 43.6644124, 10.6329268 43.6644455, 10.6328591 43.6644474)",,,,,
130453029,False,Via Generale Stefanelli,residential,False,62.903,"LINESTRING (10.6329254 43.6650667, 10.6321434 43.6650631)",,,,,
130453029,False,Via Generale Stefanelli,residential,True,85.665,"LINESTRING (10.6329254 43.6650667, 10.6339893 43.6650318)",,,,,
130453028,True,Via Nino Bixio,residential,False,69.072,"LINESTRING (10.6329254 43.6650667, 10.6329227 43.6650377, 10.6328652 43.6645006, 10.6328625 43.6644838, 10.6328591 43.6644474)",,,,,
20163988,True,Via Giordano Bruno,residential,False,148.61299999999997,"LINESTRING (10.6337314 43.6626141, 10.6337334 43.6626855, 10.6337755 43.6634818, 10.6337918 43.6637317, 10.6338033 43.6638815, 10.6338046 43.663898, 10.6338058 43.6639221, 10.6338081 43.6639494)",,,,,
"[155823417, 131041862]",True,Via Dante Alighieri,tertiary,False,31.627000000000002,"LINESTRING (10.6337314 43.6626141, 10.6334535 43.6626244, 10.6333388 43.6626293)",,,,,
215270666,True,Via Dodici Aprile,residential,False,89.34100000000001,"LINESTRING (10.6328077 43.6633069, 10.6328095 43.6635735, 10.6327058 43.663573, 10.6325405 43.6635742, 10.6320674 43.6635768)",,,,,
215270666,True,Via Dodici Aprile,residential,False,25.883,"LINESTRING (10.6320674 43.6635768, 10.631812 43.6635809, 10.6317457 43.6635819)",,,,,
374524819,True,Via Nicola Fustaino,residential,False,52.221000000000004,"LINESTRING (10.6320674 43.6635768, 10.6320614 43.6631724, 10.6320623 43.6631422, 10.6320622 43.6631072)",,,,,
20163574,True,Via Renato Fucini,residential,False,84.65899999999999,"LINESTRING (10.6320622 43.6631072, 10.632802 43.6630923, 10.6330471 43.6630888, 10.63308 43.6630887, 10.6331143 43.6630878)",,,,,
130453028,True,Via Nino Bixio,residential,False,41.362,"LINESTRING (10.6328591 43.6644474, 10.6328224 43.6641179, 10.6328184 43.6640766)",,,,,
155823396,True,Via Don Minzoni,residential,False,88.287,"LINESTRING (10.6303245 43.6630883, 10.630547 43.6638658)",,,,,
20160373,True,Via Fiumalbi,residential,False,76.90999999999998,"LINESTRING (10.6303245 43.6630883, 10.6308506 43.6630115, 10.6308523 43.6627657, 10.6308528 43.6627466, 10.6308537 43.6627081)",,,,,
"[23428427, 227635611]",True,"['Piazza Martiri della Libertà', 'Corso Giacomo Matteotti']",tertiary,False,60.064,"LINESTRING (10.6392411 43.6637504, 10.6392204 43.6637456, 10.6392017 43.6637405, 10.6391829 43.6637332, 10.639169 43.6637264, 10.6391536 43.6637152, 10.6391474 43.663709, 10.6391428 43.6637023, 10.6391363 43.6636905, 10.6391333 43.6636804, 10.6391317 43.6636716, 10.6391309 43.6636396, 10.639129 43.6634272, 10.639121 43.6634009, 10.6391122 43.6633863, 10.639097 43.6633726, 10.6390762 43.6633571, 10.6390536 43.6633441, 10.6390197 43.6633265, 10.6389704 43.6633042)",,,,,
370193390,True,Via Domenico Guerrazzi,residential,False,46.400999999999996,"LINESTRING (10.6392411 43.6637504, 10.6392308 43.6637582, 10.6392276 43.6637626, 10.6392244 43.6637686, 10.6392209 43.6637774, 10.6392184 43.6637934, 10.6392273 43.6641632)",,,,,
23008028,True,Via San Faustino,residential,False,91.316,"LINESTRING (10.6347119 43.6648046, 10.6358467 43.6647816)",,,,,
246348713,False,Piazza Arno,residential,False,23.529,"LINESTRING (10.6347119 43.6648046, 10.6347706 43.6650119)",,,,,
803380458,False,Via Aurelio Saffi,residential,False,16.55,"LINESTRING (10.634813 43.6651624, 10.6348177 43.6653112)",,,,,
246348713,False,Piazza Arno,residential,True,17.082,"LINESTRING (10.634813 43.6651624, 10.6347908 43.6650754, 10.6347706 43.6650119)",,,,,
"[23213978, 532714373]",False,Via Filippo Turati,"['residential', 'unclassified']",False,130.26999999999998,"LINESTRING (10.6331249 43.6590729, 10.6330655 43.6590852, 10.6326248 43.6591792, 10.6320895 43.6592901, 10.6319584 43.6593154, 10.6318644 43.6593346, 10.6318123 43.6593421, 10.6317618 43.6593451, 10.6315577 43.6593409)",2,,,,
24323395,True,Via Gioacchino Rossini,residential,False,83.604,"LINESTRING (10.6379401 43.6643221, 10.6378904 43.6643229, 10.636901 43.6643388)",,,,,
"[34786643, 80175629]",False,"['Via Montanara', 'Via Cavallotti']",residential,True,121.449,"LINESTRING (10.6379401 43.6643221, 10.6379332 43.6637676, 10.6379195 43.66323)",,,,,
24323395,True,Via Gioacchino Rossini,residential,False,46.348,"LINESTRING (10.6364391 43.6643449, 10.6358631 43.6643557)",,,,,
24323395,True,Via Gioacchino Rossini,residential,False,98.119,"LINESTRING (10.6358631 43.6643557, 10.6346438 43.6643812)",,,,,
24323146,True,Via Venti Settembre,residential,False,47.745,"LINESTRING (10.6358631 43.6643557, 10.6358412 43.6643904, 10.6358453 43.6647498, 10.6358467 43.6647816)",,,,,
23008028,True,Via San Faustino,residential,False,49.149,"LINESTRING (10.6358467 43.6647816, 10.6364575 43.6647698)",,,,,
24323146,True,Via Venti Settembre,residential,False,42.393,"LINESTRING (10.6358467 43.6647816, 10.6358553 43.6651628)",,,,,
130519219,True,Via Giuseppe Mazzini,residential,False,83.84,"LINESTRING (10.6358553 43.6651628, 10.6348851 43.6651626, 10.634813 43.6651624)",,,,,
1005640769,True,Via Giuseppe Verdi,residential,False,47.27,"LINESTRING (10.6364575 43.6647698, 10.6364391 43.6643449)",,,,,
1005640770,True,Piazza Giovanni Gronchi,residential,False,35.830999999999996,"LINESTRING (10.6364575 43.6647698, 10.6368814 43.6647655, 10.6369029 43.6647651)",,,,,
273216785,False,Via Aristide Castelli,residential,True,47.403,"LINESTRING (10.6369029 43.6647651, 10.636901 43.6643388)",,,,,
1005640773,False,Piazza Giovanni Gronchi,residential,False,13.611,"LINESTRING (10.6369029 43.6647651, 10.636904 43.6648875)",,,,,
1005640771,True,Via San Faustino,residential,False,84.924,"LINESTRING (10.6369029 43.6647651, 10.6369696 43.6647662, 10.6379094 43.6647599, 10.6379586 43.6647593)",,,,,
1005640772,False,Via Aristide Castelli,residential,True,30.079,"LINESTRING (10.6369069 43.665158, 10.636904 43.6648875)",,,,,
130519219,True,Via Giuseppe Mazzini,residential,False,35.853,"LINESTRING (10.6369069 43.665158, 10.6368621 43.6651584, 10.6365366 43.6651611, 10.6364885 43.6651611, 10.6364612 43.6651611)",,,,,
1005640772,False,Via Aristide Castelli,residential,False,48.711,"LINESTRING (10.6369069 43.665158, 10.636906 43.6654659, 10.6369003 43.665596)",,,,,
1005640772,False,Via Aristide Castelli,residential,False,9.911,"LINESTRING (10.6369003 43.665596, 10.6368936 43.665685)",,,,,
20164452,True,Via Filippo Corridoni,residential,False,88.67099999999999,"LINESTRING (10.6369003 43.665596, 10.6369684 43.6656041, 10.637926 43.6657405, 10.6379825 43.6657477)",,,,,
1005640772,False,Via Aristide Castelli,residential,True,48.711,"LINESTRING (10.6369003 43.665596, 10.636906 43.6654659, 10.6369069 43.665158)",,,,,
1005640772,False,Via Aristide Castelli,residential,True,9.911,"LINESTRING (10.6368936 43.665685, 10.6369003 43.665596)",,,,,
246349160,True,Via Aristide Castelli,residential,False,22.281,"LINESTRING (10.6368936 43.665685, 10.636902 43.6658224, 10.6369052 43.6658852)",1,,,,
273216785,False,Via Aristide Castelli,residential,False,47.403,"LINESTRING (10.636901 43.6643388, 10.6369029 43.6647651)",,,,,
273216785,False,Via Aristide Castelli,residential,True,24.874,"LINESTRING (10.636901 43.6643388, 10.6369007 43.6641151)",,,,,
24323395,True,Via Gioacchino Rossini,residential,False,37.161,"LINESTRING (10.636901 43.6643388, 10.6365009 43.6643443, 10.6364391 43.6643449)",,,,,
20164452,True,Via Filippo Corridoni,residential,False,53.981,"LINESTRING (10.6379825 43.6657477, 10.6386422 43.6658368)",,,,,
58559016,False,Via Montanara,residential,False,50.21,"LINESTRING (10.6379825 43.6657477, 10.6379915 43.6661992)",,,,,
24323198,True,Via Montanara,residential,False,66.974,"LINESTRING (10.6379663 43.6651455, 10.6379669 43.665171, 10.6379672 43.6651871, 10.6379825 43.6657477)",,,,,
130519219,True,Via Giuseppe Mazzini,residential,False,85.227,"LINESTRING (10.6379663 43.6651455, 10.6379078 43.6651461, 10.6369663 43.6651579, 10.6369069 43.665158)",,,,,
181022299,True,Via Montanara,residential,False,42.949,"LINESTRING (10.6379663 43.6651455, 10.6379611 43.6648109, 10.6379601 43.6647931, 10.6379586 43.6647593)",,,,,
24323203,True,Via Montanara,residential,False,48.637,"LINESTRING (10.6379586 43.6647593, 10.6379419 43.6643694, 10.6379413 43.6643511, 10.6379401 43.6643221)",,,,,
1005640771,True,Via San Faustino,residential,False,69.817,"LINESTRING (10.6379586 43.6647593, 10.6380329 43.6647582, 10.6388263 43.664744)",,,,,
24323331,False,Via Giuseppe Mazzini,residential,False,45.742,"LINESTRING (10.6397439 43.6651457, 10.6391753 43.6651395)",,,,,
180989476,False,Via Fratelli Bandiera,residential,False,65.989,"LINESTRING (10.6397439 43.6651457, 10.6397723 43.6645526)",,,,,
180994882,True,Piazza Enrico Berlinguer,residential,False,44.257,"LINESTRING (10.6397439 43.6651457, 10.6402941 43.6651459)",,,,,
180995681,False,Via Giulio Verne,residential,True,48.388,"LINESTRING (10.6386422 43.6658368, 10.6385181 43.6662626)",,,,,
"[803110055, 1006247594, 180995410, 180995407]",True,"['Via Filippo Corridoni', 'Piazza Enrico Berlinguer']",residential,False,174.399,"LINESTRING (10.6386422 43.6658368, 10.6392528 43.6659207, 10.6393583 43.6659373, 10.6393971 43.6659434, 10.6394061 43.6658875, 10.6394634 43.6655302, 10.6393183 43.6655197, 10.6391473 43.6655048, 10.6391589 43.6653446, 10.6391704 43.6652484, 10.6391753 43.6651395)",,,,,
130519219,True,Via Giuseppe Mazzini,residential,False,69.114,"LINESTRING (10.6388255 43.6651405, 10.6379663 43.6651455)",,,,,
370193391,True,Piazza della Concordia,residential,False,44.089,"LINESTRING (10.6388255 43.6651405, 10.6388263 43.664744)",,,,,
24323315,True,Via Giulio Verne,residential,False,78.84299999999999,"LINESTRING (10.6388255 43.6651405, 10.6388212 43.6651697, 10.6388182 43.6651902, 10.6387805 43.6653477, 10.6387334 43.6655177, 10.6386422 43.6658368)",,,,,
24323331,False,Via Giuseppe Mazzini,residential,True,28.137,"LINESTRING (10.6388255 43.6651405, 10.638966 43.6651394, 10.6391753 43.6651395)",,,,,
