osmid,highway,oneway,reversed,length,name,geometry,lanes,ref,maxspeed
447109100,residential,False,False,124.752,,"LINESTRING (-68.2814294 10.9362724, -68.2806934 10.9354142)",,,
447110817,residential,False,False,62.651,Calle N,"LINESTRING (-68.2814294 10.9362724, -68.2809837 10.9366273)",,,
447110817,residential,False,True,61.376,Calle N,"LINESTRING (-68.2814294 10.9362724, -68.2818636 10.9359218)",,,
447134494,residential,False,True,110.498,,"LINESTRING (-68.2814294 10.9362724, -68.2820728 10.9370395)",,,
447109100,residential,False,True,51.927,,"LINESTRING (-68.2789296 10.9333597, -68.2792361 10.9337168)",,,
447136653,residential,False,True,60.453,Calle J,"LINESTRING (-68.2789296 10.9333597, -68.2785025 10.9337057)",,,
1206730427,residential,False,False,65.312,Calle J,"LINESTRING (-68.2789296 10.9333597, -68.2793835 10.9329771)",,,
447109100,residential,False,False,96.17699999999999,,"LINESTRING (-68.2789296 10.9333597, -68.2786131 10.9330489, -68.2782655 10.9327949)",,,
447110817,residential,False,False,60.202,Calle N,"LINESTRING (-68.2805405 10.9369802, -68.2800897 10.937292)",,,
447110817,residential,False,True,62.298,Calle N,"LINESTRING (-68.2805405 10.9369802, -68.2809837 10.9366273)",,,
447134500,residential,False,False,124.762,,"LINESTRING (-68.2805405 10.9369802, -68.2797491 10.9361708)",,,
447110817,residential,False,False,60.986,Calle N,"LINESTRING (-68.2840631 10.934144, -68.2836326 10.9344935)",,,
447110817,residential,False,True,42.749,Calle N,"LINESTRING (-68.2840631 10.934144, -68.2843635 10.9338974)",,,
447134497,residential,False,True,39.271,,"LINESTRING (-68.2840631 10.934144, -68.2841306 10.9337971)",,,
447136680,residential,False,True,112.502,,"LINESTRING (-68.2840631 10.934144, -68.2847142 10.9349282)",,,
447131929,residential,False,True,65.298,Calle I,"LINESTRING (-68.2782655 10.9327949, -68.2786238 10.9323247)",,,
447109100,residential,False,True,96.17699999999999,,"LINESTRING (-68.2782655 10.9327949, -68.2786131 10.9330489, -68.2789296 10.9333597)",,,
163655003,primary,False,False,16.583,Vía a Chichiriviche,"LINESTRING (-68.2819844 10.9328736, -68.2818453 10.9328137)",2,R-31,80
163655003,primary,False,True,63.679,Vía a Chichiriviche,"LINESTRING (-68.2819844 10.9328736, -68.2825186 10.9331035)",2,R-31,80
447131923,residential,False,True,43.53,Calle L,"LINESTRING (-68.2819844 10.9328736, -68.2817513 10.9331912)",,,
447109100,residential,False,False,128.043,,"LINESTRING (-68.2799918 10.9345974, -68.2792361 10.9337168)",,,
447109100,residential,False,True,118.812,,"LINESTRING (-68.2799918 10.9345974, -68.2806934 10.9354142)",,,
447131923,residential,False,False,63.618,Calle L,"LINESTRING (-68.2799918 10.9345974, -68.2804437 10.9342362)",,,
447136678,residential,False,False,61.754,Calle L,"LINESTRING (-68.2799918 10.9345974, -68.2795471 10.9349406)",,,
447131929,residential,False,False,65.298,Calle I,"LINESTRING (-68.2786238 10.9323247, -68.2782655 10.9327949)",,,
1206730426,residential,False,True,110.19,,"LINESTRING (-68.2786238 10.9323247, -68.2793835 10.9329771)",,,
447131929,residential,False,True,94.338,Calle I,"LINESTRING (-68.2786238 10.9323247, -68.2790036 10.9318346, -68.2791558 10.9316564)",,,
447131923,residential,False,False,43.53,Calle L,"LINESTRING (-68.2817513 10.9331912, -68.2819844 10.9328736)",,,
447131923,residential,False,True,60.685,Calle L,"LINESTRING (-68.2817513 10.9331912, -68.2813202 10.9335357)",,,
447136664,residential,False,False,118.498,,"LINESTRING (-68.2817513 10.9331912, -68.2824511 10.9340058)",,,
447109100,residential,False,False,51.927,,"LINESTRING (-68.2792361 10.9337168, -68.2789296 10.9333597)",,,
447109100,residential,False,True,128.043,,"LINESTRING (-68.2792361 10.9337168, -68.2799918 10.9345974)",,,
447131949,residential,False,False,63.667,Calle K,"LINESTRING (-68.2792361 10.9337168, -68.2796865 10.9333531)",,,
447131949,residential,False,True,60.438,Calle K,"LINESTRING (-68.2792361 10.9337168, -68.278813 10.9340673)",,,
163655003,primary,False,False,16.711,Vía a Chichiriviche,"LINESTRING (-68.280876 10.9323966, -68.2807358 10.9323363)",2,R-31,80
163655003,primary,False,True,115.542,Vía a Chichiriviche,"LINESTRING (-68.280876 10.9323966, -68.2818453 10.9328137)",2,R-31,80
447131949,residential,False,True,44.646,Calle K,"LINESTRING (-68.280876 10.9323966, -68.2805593 10.9326506)",,,
447134501,residential,False,True,108.165,,"LINESTRING (-68.283617 10.937058, -68.2829552 10.9363341)",,,
851107874,residential,False,False,66.072,Calle P,"LINESTRING (-68.283617 10.937058, -68.2831363 10.937419)",,,
851107874,residential,False,True,58.599,Calle P,"LINESTRING (-68.283617 10.937058, -68.2840419 10.936736)",,,
447134498,residential,False,False,124.562,,"LINESTRING (-68.2802463 10.9357725, -68.2809837 10.9366273)",,,
447134498,residential,False,True,119.933,,"LINESTRING (-68.2802463 10.9357725, -68.2795471 10.9349406)",,,
447136675,residential,False,False,70.058,Calle M,"LINESTRING (-68.2802463 10.9357725, -68.2797491 10.9361708)",,,
447136675,residential,False,True,63.008,Calle M,"LINESTRING (-68.2802463 10.9357725, -68.2806934 10.9354142)",,,
