osmid,oneway,highway,reversed,length,lanes,name,maxspeed,bridge,geometry,ref
172562362,True,residential,False,97.768,2,Carlos Blank,30,,"LINESTRING (-67.3268296 10.2299829, -67.3268791 10.2308608)",
172497140,False,residential,True,106.563,,,,,"LINESTRING (-67.3268296 10.2299829, -67.3275098 10.2300247, -67.3278016 10.2300416)",
172497140,False,residential,True,48.616,,,,,"LINESTRING (-67.3263854 10.2299909, -67.3268296 10.2299829)",
172497066,True,residential,False,119.691,2,Miranda,30,,"LINESTRING (-67.3278016 10.2300416, -67.3277995 10.2289652)",
172497140,False,residential,False,106.563,,,,,"LINESTRING (-67.3278016 10.2300416, -67.3275098 10.2300247, -67.3268296 10.2299829)",
172497143,True,residential,False,123.858,2,Francisco Manuel González,30,,"LINESTRING (-67.3289667 10.2307061, -67.3288826 10.2318169)",
172555184,False,residential,False,77.427,2,Juan Vicente Bolívar,30,,"LINESTRING (-67.3289667 10.2307061, -67.3282611 10.230758)",
172555184,False,residential,False,54.2,2,Juan Vicente Bolívar,30,,"LINESTRING (-67.3282611 10.230758, -67.3277676 10.2307996)",
172555184,False,residential,True,77.427,2,Juan Vicente Bolívar,30,,"LINESTRING (-67.3282611 10.230758, -67.3289667 10.2307061)",
172497126,False,residential,False,124.22,2,Ricardo González,30,,"LINESTRING (-67.3282611 10.230758, -67.3282565 10.2312832, -67.3282727 10.2318749)",
172497066,True,residential,False,84.368,2,Miranda,30,,"LINESTRING (-67.3277676 10.2307996, -67.3278016 10.2300416)",
172555184,False,residential,False,97.464,2,Juan Vicente Bolívar,30,,"LINESTRING (-67.3277676 10.2307996, -67.3268791 10.2308608)",
172555184,False,residential,True,54.2,2,Juan Vicente Bolívar,30,,"LINESTRING (-67.3277676 10.2307996, -67.3282611 10.230758)",
172555184,False,residential,True,97.464,2,Juan Vicente Bolívar,30,,"LINESTRING (-67.3268791 10.2308608, -67.3277676 10.2307996)",
172562362,True,residential,False,125.791,2,Carlos Blank,30,,"LINESTRING (-67.3268791 10.2308608, -67.3269664 10.2319888)",
172497153,False,residential,True,56.230000000000004,,,,,"LINESTRING (-67.3268791 10.2308608, -67.3264528 10.230921, -67.3264242 10.2309301, -67.3264037 10.2309452, -67.3263945 10.2309561, -67.3263878 10.2309672)",
172497153,False,residential,False,56.230000000000004,,,,,"LINESTRING (-67.3263878 10.2309672, -67.3263945 10.2309561, -67.3264037 10.2309452, -67.3264242 10.2309301, -67.3264528 10.230921, -67.3268791 10.2308608)",
172497153,False,residential,True,119.67500000000001,,,,,"LINESTRING (-67.3263878 10.2309672, -67.3263792 10.2309985, -67.3263778 10.2310287, -67.3263799 10.23109, -67.3264206 10.2317043, -67.3264594 10.2320388)",
847550256,False,residential,False,47.608,,,,,"LINESTRING (-67.3263878 10.2309672, -67.3263457 10.2309409, -67.3263069 10.2309251, -67.326276 10.2309158, -67.3262438 10.2308987, -67.3262049 10.2308769, -67.3261707 10.2308452, -67.3261399 10.230799, -67.3261117 10.2307251, -67.3260983 10.2306816)",
172497051,False,residential,False,67.05,2,Colón,30,,"LINESTRING (-67.3288826 10.2318169, -67.3282727 10.2318749)",
172497051,False,residential,False,62.513,2,Colón,30,,"LINESTRING (-67.3282727 10.2318749, -67.3277049 10.2319368)",
172497051,False,residential,True,67.05,2,Colón,30,,"LINESTRING (-67.3282727 10.2318749, -67.3288826 10.2318169)",
172497126,False,residential,True,124.22,2,Ricardo González,30,,"LINESTRING (-67.3282727 10.2318749, -67.3282565 10.2312832, -67.3282611 10.230758)",
172497051,False,residential,False,81.018,2,Colón,30,,"LINESTRING (-67.3277049 10.2319368, -67.3269664 10.2319888)",
172497051,False,residential,True,62.513,2,Colón,30,,"LINESTRING (-67.3277049 10.2319368, -67.3282727 10.2318749)",
172497066,True,residential,False,126.637,2,Miranda,30,,"LINESTRING (-67.3277049 10.2319368, -67.3277676 10.2307996)",
172497051,False,residential,True,81.018,2,Colón,30,,"LINESTRING (-67.3269664 10.2319888, -67.3277049 10.2319368)",
417900050,False,residential,False,55.757,2,Av. Uno Las Mercedes,30,,"LINESTRING (-67.3269664 10.2319888, -67.3264594 10.2320388)",
417900050,False,residential,True,55.757,2,Av. Uno Las Mercedes,30,,"LINESTRING (-67.3264594 10.2320388, -67.3269664 10.2319888)",
172497153,False,residential,False,119.675,,,,,"LINESTRING (-67.3264594 10.2320388, -67.3264206 10.2317043, -67.3263799 10.23109, -67.3263778 10.2310287, -67.3263792 10.2309985, -67.3263878 10.2309672)",
"[172510912, 417900050, 172497035]",False,residential,False,138.11,2,Av. Uno Las Mercedes,30,,"LINESTRING (-67.3264594 10.2320388, -67.3262351 10.2320798, -67.3258224 10.2321422, -67.3253228 10.2321745, -67.3252071 10.2321703)",
277202429,False,residential,True,78.706,,,,,"LINESTRING (-67.3235625 10.2255491, -67.3238947 10.2261769)",
277202431,False,residential,False,320.38,,,,,"LINESTRING (-67.3235625 10.2255491, -67.3226984 10.2260406, -67.3225934 10.2260325, -67.3224563 10.2257818, -67.3211333 10.226548)",
277202431,False,residential,True,98.517,,,,,"LINESTRING (-67.3235625 10.2255491, -67.3237274 10.225464, -67.3240791 10.2260756)",
277202424,False,residential,False,9.74,,,,,"LINESTRING (-67.3247342 10.2257424, -67.3248118 10.2256995)",
277202424,False,residential,True,80.695,,,,,"LINESTRING (-67.3247342 10.2257424, -67.3240791 10.2260756)",
277202434,False,residential,False,21.95,,,,,"LINESTRING (-67.3247342 10.2257424, -67.324846 10.2259063)",
124354699,True,residential,False,33.371,2,Avenida Universidad,60,,"LINESTRING (-67.3206865 10.2259683, -67.3209769 10.2258767)",
43070828,True,residential,False,49.978,1,Avenida Interindustrial,60,,"LINESTRING (-67.3206865 10.2259683, -67.3207883 10.2259942, -67.3208399 10.2260216, -67.3208761 10.2260612, -67.3209016 10.2261141, -67.320909 10.2261776, -67.3209192 10.2262897)",
277202424,False,residential,False,80.695,,,,,"LINESTRING (-67.3240791 10.2260756, -67.3247342 10.2257424)",
277202424,False,residential,True,23.11,,,,,"LINESTRING (-67.3240791 10.2260756, -67.3238947 10.2261769)",
277202431,False,residential,False,98.517,,,,,"LINESTRING (-67.3240791 10.2260756, -67.3237274 10.225464, -67.3235625 10.2255491)",
277202424,False,residential,False,23.11,,,,,"LINESTRING (-67.3238947 10.2261769, -67.3240791 10.2260756)",
277202424,False,residential,True,73.756,,,,,"LINESTRING (-67.3238947 10.2261769, -67.3233288 10.2265372)",
277202429,False,residential,False,78.706,,,,,"LINESTRING (-67.3238947 10.2261769, -67.3235625 10.2255491)",
172511023,False,residential,True,81.862,,,,,"LINESTRING (-67.3241938 10.2262669, -67.324846 10.2259063)",
172511058,False,residential,True,102.985,,,,,"LINESTRING (-67.3241938 10.2262669, -67.3246805 10.2270596)",
172511023,False,residential,False,98.278,,,,,"LINESTRING (-67.3241938 10.2262669, -67.3240268 10.2263577, -67.3234078 10.2266945)",
277202431,False,residential,True,320.38,,,,,"LINESTRING (-67.3211333 10.226548, -67.3224563 10.2257818, -67.3225934 10.2260325, -67.3226984 10.2260406, -67.3235625 10.2255491)",
172511058,False,residential,False,9.642,,,,,"LINESTRING (-67.3247279 10.2271327, -67.3246805 10.2270596)",
43350822,True,primary,False,184.977,2,Avenida Victoria,40,,"LINESTRING (-67.3247279 10.2271327, -67.3245737 10.2272222, -67.3244988 10.2272656, -67.3236203 10.2277753, -67.3232717 10.2279775)",L-1
172510908,False,residential,False,93.639,2,17 de diciembre,30,,"LINESTRING (-67.3249501 10.2278718, -67.3250224 10.2270327)",
172510908,False,residential,True,86.757,2,17 de diciembre,30,,"LINESTRING (-67.3249501 10.2278718, -67.324836 10.2286439)",
172511219,False,residential,False,188.389,2,Negro Primero,30,,"LINESTRING (-67.3249501 10.2278718, -67.3233491 10.2284947)",
42153534,True,primary,False,219.399,2,Avenida Victoria,40,,"LINESTRING (-67.3233153 10.2280675, -67.3250224 10.2270327)",L-1
172510900,True,residential,False,11.087,2,Av. Silvio Orta,30,,"LINESTRING (-67.3233153 10.2280675, -67.3232717 10.2279775)",
172510900,True,residential,False,47.646,2,Av. Silvio Orta,30,,"LINESTRING (-67.3233491 10.2284947, -67.3233153 10.2280675)",
172511219,False,residential,True,188.389,2,Negro Primero,30,,"LINESTRING (-67.3233491 10.2284947, -67.3249501 10.2278718)",
172510908,False,residential,False,86.757,2,17 de diciembre,30,,"LINESTRING (-67.324836 10.2286439, -67.3249501 10.2278718)",
172510921,True,residential,False,174.401,2,Ríbas Dávila,30,,"LINESTRING (-67.324836 10.2286439, -67.323329 10.2291543)",
172510919,True,residential,False,101.578,2,Páez,30,,"LINESTRING (-67.3224114 10.2290162, -67.323329 10.2291543)",
172511366,False,residential,False,133.479,2,Calle Tres Las Mercedes,30,,"LINESTRING (-67.3224114 10.2290162, -67.3223887 10.2302164)",
172510900,True,residential,False,73.377,2,Av. Silvio Orta,30,,"LINESTRING (-67.323329 10.2291543, -67.3233491 10.2284947)",
"[172511300, 988035966]",False,residential,"[False, True]",148.921,,,,,"LINESTRING (-67.323329 10.2291543, -67.3233944 10.2294108, -67.3233952 10.2302507, -67.3231565 10.2302533)",
561352780,True,residential,False,161.731,2,Páez,30,,"LINESTRING (-67.323329 10.2291543, -67.3243812 10.2293296, -67.324792 10.2293301)",
172511369,False,residential,False,126.207,2,Calle Uno Las Mercedes,30,,"LINESTRING (-67.324792 10.2293301, -67.3249586 10.2304532)",
"[561352780, 43350814, 172497071]",True,residential,False,219.579,2,Páez,30,yes,"LINESTRING (-67.324792 10.2293301, -67.3255721 10.2292383, -67.3257233 10.2292175, -67.3267835 10.2290884)",
172511366,False,residential,False,49.758,2,Calle Tres Las Mercedes,30,,"LINESTRING (-67.3223742 10.2309802, -67.3223612 10.2314275)",
172511366,False,residential,True,84.946,2,Calle Tres Las Mercedes,30,,"LINESTRING (-67.3223742 10.2309802, -67.3223887 10.2302164)",
172511480,False,residential,True,46.737,2,Calle Dos Las Mercedes,30,,"LINESTRING (-67.3223742 10.2309802, -67.3227998 10.2310155)",
172511369,False,residential,False,57.79,2,Calle Uno Las Mercedes,30,,"LINESTRING (-67.3250603 10.2310617, -67.325166 10.2315709)",
172511369,False,residential,True,53.909,2,Calle Uno Las Mercedes,30,,"LINESTRING (-67.3250603 10.2310617, -67.324978 10.2305837)",
172511480,False,residential,False,104.03699999999999,2,Calle Dos Las Mercedes,30,,"LINESTRING (-67.3250603 10.2310617, -67.3245978 10.2311439, -67.3244789 10.2311587, -67.3243636 10.231156, -67.3241191 10.2311335)",
172511366,False,residential,False,37.159,2,Calle Tres Las Mercedes,30,,"LINESTRING (-67.3223612 10.2314275, -67.3223909 10.2317604)",
172511366,False,residential,True,49.758,2,Calle Tres Las Mercedes,30,,"LINESTRING (-67.3223612 10.2314275, -67.3223742 10.2309802)",
"[172510912, 417900050, 172497035]",False,residential,True,138.11,2,Av. Uno Las Mercedes,30,,"LINESTRING (-67.3252071 10.2321703, -67.3253228 10.2321745, -67.3258224 10.2321422, -67.3262351 10.2320798, -67.3264594 10.2320388)",
172511369,False,residential,True,67.005,2,Calle Uno Las Mercedes,30,,"LINESTRING (-67.3252071 10.2321703, -67.3252004 10.2317526, -67.3251736 10.2316074, -67.325166 10.2315709)",
172497048,False,residential,False,210.908,2,Carlos Blank,30,,"LINESTRING (-67.3265845 10.2265368, -67.3266622 10.228432)",
172497048,False,residential,True,12.624,2,Carlos Blank,30,,"LINESTRING (-67.3265845 10.2265368, -67.3265818 10.2264233)",
172510903,True,primary,False,170.287,2,Avenida Victoria,40,,"LINESTRING (-67.3265845 10.2265368, -67.3281395 10.226478)",L-1
172510908,False,residential,True,93.639,2,17 de diciembre,30,,"LINESTRING (-67.3250224 10.2270327, -67.3249501 10.2278718)",
"[43350819, 42153534, 172510903]",True,primary,False,183.61599999999999,2,Avenida Victoria,40,yes,"LINESTRING (-67.3250224 10.2270327, -67.3254438 10.2267834, -67.3255822 10.2267184, -67.3259396 10.2265723, -67.3265845 10.2265368)",L-1
172497048,False,residential,False,12.624,2,Carlos Blank,30,,"LINESTRING (-67.3265818 10.2264233, -67.3265845 10.2265368)",
172497048,False,residential,True,64.462,2,Carlos Blank,30,,"LINESTRING (-67.3265818 10.2264233, -67.3265697 10.2258437)",
"[172510904, 43350821, 43350822]",True,primary,False,222.356,2,Avenida Victoria,40,yes,"LINESTRING (-67.3265818 10.2264233, -67.3260144 10.2264619, -67.3255722 10.2266183, -67.3254355 10.226691, -67.3247279 10.2271327)",L-1
172497048,False,residential,True,210.908,2,Carlos Blank,30,,"LINESTRING (-67.3266622 10.228432, -67.3265845 10.2265368)",
172562362,True,residential,False,74.186,2,Carlos Blank,30,,"LINESTRING (-67.3266622 10.228432, -67.3267835 10.2290884)",
178410307,True,residential,False,94.274,2,Ríbas Dávila,30,,"LINESTRING (-67.3266622 10.228432, -67.3258042 10.2285085)",
172510898,True,primary,False,11.971,2,Avenida Francisco de Miranda,40,,"LINESTRING (-67.3216447 10.2290083, -67.3217356 10.2289484)",L-1
172510919,True,residential,False,34.666,2,Páez,30,,"LINESTRING (-67.3216447 10.2290083, -67.3219599 10.2289771)",
124354699,True,residential,False,9.74,2,Avenida Universidad,60,,"LINESTRING (-67.3209769 10.2258767, -67.3210623 10.225852)",
120181004,True,residential,False,32.565,2,Avenida Interindustrial,60,,"LINESTRING (-67.3209769 10.2258767, -67.3209848 10.2259562, -67.3209912 10.2260676, -67.3209923 10.226169)",
277202424,False,residential,True,9.74,,,,,"LINESTRING (-67.3248118 10.2256995, -67.3247342 10.2257424)",
277202433,False,residential,True,69.161,,,,,"LINESTRING (-67.3248118 10.2256995, -67.3245326 10.2251415)",
"[277202424, 172511023, 277202415]",False,residential,"[False, True]",54.146,,,,,"LINESTRING (-67.3248118 10.2256995, -67.3248975 10.2256522, -67.3250162 10.2258123, -67.324846 10.2259063)",
277202414,False,living_street,False,51.89,,,,,"LINESTRING (-67.3231674 10.2279369, -67.3229278 10.2275342)",
277202412,False,living_street,False,49.675,,,,,"LINESTRING (-67.3224995 10.2282912, -67.3222827 10.2278987)",
277202422,False,residential,False,19.489,,,,,"LINESTRING (-67.3245325 10.2271571, -67.3246805 10.2270596)",
277202426,False,residential,True,54.602,,,,,"LINESTRING (-67.320246 10.2294403, -67.3202196 10.2293464, -67.3205966 10.2292149)",
277202433,False,residential,False,69.161,,,,,"LINESTRING (-67.3245326 10.2251415, -67.3248118 10.2256995)",
277202424,False,residential,False,73.756,,,,,"LINESTRING (-67.3233288 10.2265372, -67.3238947 10.2261769)",
277202427,False,residential,False,19.511,,,,,"LINESTRING (-67.3233288 10.2265372, -67.3234078 10.2266945)",
"[277202424, 172511023]",False,residential,True,65.22200000000001,,,,,"LINESTRING (-67.3233288 10.2265372, -67.3231475 10.2266519, -67.3232183 10.2267975, -67.3234078 10.2266945)",
277202427,False,residential,True,36.973,,,,,"LINESTRING (-67.3233288 10.2265372, -67.3231781 10.2262396)",
277202436,False,residential,False,71.813,,,,,"LINESTRING (-67.3203697 10.2286089, -67.3205966 10.2292149)",
277202411,False,living_street,False,51.167,,,,,"LINESTRING (-67.3228341 10.2281177, -67.3226026 10.2277179)",
277202412,False,living_street,True,49.675,,,,,"LINESTRING (-67.3222827 10.2278987, -67.3224995 10.2282912)",
277202438,False,living_street,False,26.913,,,,,"LINESTRING (-67.3222827 10.2278987, -67.3220694 10.2280192)",
277202438,False,living_street,True,40.368,,,,,"LINESTRING (-67.3222827 10.2278987, -67.3226026 10.2277179)",
277202411,False,living_street,True,51.167,,,,,"LINESTRING (-67.3226026 10.2277179, -67.3228341 10.2281177)",
277202438,False,living_street,False,40.368,,,,,"LINESTRING (-67.3226026 10.2277179, -67.3222827 10.2278987)",
277202438,False,living_street,True,41.032,,,,,"LINESTRING (-67.3226026 10.2277179, -67.3229278 10.2275342)",
277202430,False,living_street,True,59.261,,,,,"LINESTRING (-67.3220694 10.2280192, -67.3218057 10.2275537)",
277202438,False,living_street,True,26.913,,,,,"LINESTRING (-67.3220694 10.2280192, -67.3222827 10.2278987)",
277202430,False,living_street,False,61.439,,,,,"LINESTRING (-67.3220694 10.2280192, -67.322225 10.2282937, -67.3223428 10.2285018)",
43350822,True,primary,False,86.47399999999999,2,Avenida Victoria,40,,"LINESTRING (-67.3223428 10.2285018, -67.3218622 10.2287731, -67.3216573 10.2288887)",L-1
277202430,False,living_street,True,61.439,,,,,"LINESTRING (-67.3223428 10.2285018, -67.322225 10.2282937, -67.3220694 10.2280192)",
172511058,False,residential,False,102.985,,,,,"LINESTRING (-67.3246805 10.2270596, -67.3241938 10.2262669)",
172511058,False,residential,True,9.642,,,,,"LINESTRING (-67.3246805 10.2270596, -67.3247279 10.2271327)",
277202422,False,residential,True,19.489,,,,,"LINESTRING (-67.3246805 10.2270596, -67.3245325 10.2271571)",
277202417,False,living_street,False,40.223,,,,,"LINESTRING (-67.3226669 10.2266126, -67.3224904 10.2262953)",
277202419,False,living_street,False,133.324,,,,,"LINESTRING (-67.3226669 10.2266126, -67.3216198 10.2272256)",
"[277202417, 277202420]",False,living_street,True,172.735,,,,,"LINESTRING (-67.3226669 10.2266126, -67.3228294 10.2269048, -67.3228187 10.2269681, -67.3218057 10.2275537)",
277202427,False,residential,True,19.511,,,,,"LINESTRING (-67.3234078 10.2266945, -67.3233288 10.2265372)",
"[277202424, 172511023]",False,residential,False,65.22200000000001,,,,,"LINESTRING (-67.3234078 10.2266945, -67.3232183 10.2267975, -67.3231475 10.2266519, -67.3233288 10.2265372)",
172511023,False,residential,True,98.278,,,,,"LINESTRING (-67.3234078 10.2266945, -67.3240268 10.2263577, -67.3241938 10.2262669)",
277202419,False,living_street,True,133.324,,,,,"LINESTRING (-67.3216198 10.2272256, -67.3226669 10.2266126)",
277202430,False,living_street,False,41.771,,,,,"LINESTRING (-67.3216198 10.2272256, -67.3218057 10.2275537)",
"[277202428, 277202430]",False,living_street,True,173.767,,,,,"LINESTRING (-67.3216198 10.2272256, -67.3214412 10.2269105, -67.3224904 10.2262953)",
172510897,True,primary,False,44.665,2,Avenida Francisco de Miranda,40,,"LINESTRING (-67.3206305 10.2293055, -67.320246 10.2294403)",L-1
277202436,False,residential,True,10.736,,,,,"LINESTRING (-67.3206305 10.2293055, -67.3205966 10.2292149)",
277202427,False,residential,False,36.973,,,,,"LINESTRING (-67.3231781 10.2262396, -67.3233288 10.2265372)",
277202414,False,living_street,True,51.89,,,,,"LINESTRING (-67.3229278 10.2275342, -67.3231674 10.2279369)",
277202438,False,living_street,False,41.032,,,,,"LINESTRING (-67.3229278 10.2275342, -67.3226026 10.2277179)",
"[277202418, 277202438]",False,living_street,True,92.09700000000001,,,,,"LINESTRING (-67.3229278 10.2275342, -67.3232521 10.2273509, -67.3234812 10.2277521)",
277202430,False,living_street,False,59.261,,,,,"LINESTRING (-67.3218057 10.2275537, -67.3220694 10.2280192)",
277202430,False,living_street,True,41.771,,,,,"LINESTRING (-67.3218057 10.2275537, -67.3216198 10.2272256)",
"[277202417, 277202420]",False,living_street,False,172.735,,,,,"LINESTRING (-67.3218057 10.2275537, -67.3228187 10.2269681, -67.3228294 10.2269048, -67.3226669 10.2266126)",
277202426,False,residential,True,35.536,,,,,"LINESTRING (-67.3205966 10.2292149, -67.3209045 10.2291133)",
277202436,False,residential,False,10.736,,,,,"LINESTRING (-67.3205966 10.2292149, -67.3206305 10.2293055)",
277202436,False,residential,True,71.813,,,,,"LINESTRING (-67.3205966 10.2292149, -67.3203697 10.2286089)",
277202426,False,residential,False,54.602,,,,,"LINESTRING (-67.3205966 10.2292149, -67.3202196 10.2293464, -67.320246 10.2294403)",
"[277202418, 277202438]",False,living_street,False,92.09700000000001,,,,,"LINESTRING (-67.3234812 10.2277521, -67.3232521 10.2273509, -67.3229278 10.2275342)",
277202417,False,living_street,False,21.457,,,,,"LINESTRING (-67.3224904 10.2262953, -67.3223869 10.2261314)",
277202417,False,living_street,True,40.223,,,,,"LINESTRING (-67.3224904 10.2262953, -67.3226669 10.2266126)",
