osmid,ref,highway,oneway,reversed,length,lanes,maxspeed,geometry,name
690580036,R-24,residential,False,False,85.007,,,"LINESTRING (-61.5064313 7.3030382, -61.5056855 7.3028453)",
937901323,T-10,trunk,False,False,93.575,2,70,"LINESTRING (-61.5064313 7.3030382, -61.5066927 7.3022376)",
540829017,,residential,False,True,14.402,,,"LINESTRING (-61.5010679 7.2972791, -61.5011967 7.2972578)",
569132023,,residential,False,False,12.593,,,"LINESTRING (-61.5010679 7.2972791, -61.5010645 7.2971659)",
569132023,,residential,False,True,145.061,,,"LINESTRING (-61.5010679 7.2972791, -61.5009418 7.2976542, -61.5007594 7.2980533, -61.5005073 7.2984524)",
540791264,,residential,False,False,17.805,,,"LINESTRING (-61.5011967 7.2972578, -61.5010645 7.2971659)",
540791269,,residential,False,True,326.919,,,"LINESTRING (-61.5011967 7.2972578, -61.5039956 7.2982255)",Calle Junín
540829017,,residential,False,False,14.402,,,"LINESTRING (-61.5011967 7.2972578, -61.5010679 7.2972791)",
540791269,,residential,False,False,326.919,,,"LINESTRING (-61.5039956 7.2982255, -61.5011967 7.2972578)",Calle Junín
540791269,,residential,False,True,162.449,,,"LINESTRING (-61.5039956 7.2982255, -61.5053782 7.2987291)",Calle Junín
540801593,,residential,False,True,96.37,,,"LINESTRING (-61.5039956 7.2982255, -61.5042728 7.2974036)",
540801593,,residential,False,False,203.086,,,"LINESTRING (-61.5039956 7.2982255, -61.5038413 7.298604, -61.5033907 7.299067, -61.5028154 7.2995908)",
540791269,,residential,False,False,80.681,,,"LINESTRING (-61.5075574 7.2993625, -61.5068534 7.2991654)",Calle Junín
937901323,T-10,trunk,False,False,81.467,2,70,"LINESTRING (-61.5075574 7.2993625, -61.5077962 7.2986692)",
937901323,T-10,trunk,False,True,93.809,2,70,"LINESTRING (-61.5075574 7.2993625, -61.5073172 7.3001718)",
540791272,,residential,False,True,84.559,,,"LINESTRING (-61.505121 7.2995359, -61.5058573 7.2997478)",
540791294,,residential,True,False,73.871,,,"LINESTRING (-61.505121 7.2995359, -61.5049288 7.3001723)",Calle Roscio
540791272,,residential,False,False,84.559,,,"LINESTRING (-61.5058573 7.2997478, -61.505121 7.2995359)",
540836880,,residential,True,False,94.041,,,"LINESTRING (-61.5058573 7.2997478, -61.506089 7.2989339)",Calle Piar
