osmid,highway,oneway,reversed,length,geometry,name,lanes,ref
49797831,residential,False,False,81.329,"LINESTRING (-71.2188591 18.386178, -71.2195813 18.3864335)",,,
303761309,residential,False,False,205.442,"LINESTRING (-71.2188591 18.386178, -71.2193177 18.3853582, -71.219673 18.3847795, -71.21988 18.3846254)",,,
303761309,residential,False,True,161.915,"LINESTRING (-71.2188591 18.386178, -71.2182758 18.3871487, -71.2182422 18.3874859)",,,
49797831,residential,False,True,81.329,"LINESTRING (-71.2195813 18.3864335, -71.2188591 18.386178)",,,
49797872,residential,False,False,33.893,"LINESTRING (-71.2195813 18.3864335, -71.2195528 18.3867371)",,,
49797872,residential,False,True,32.11,"LINESTRING (-71.2195813 18.3864335, -71.2196826 18.3861612)",,,
49797858,residential,False,True,141.809,"LINESTRING (-71.2210094 18.3871297, -71.2220509 18.3879357)",,,
49797860,residential,False,False,105.15,"LINESTRING (-71.2210094 18.3871297, -71.2206583 18.3880147)",,,
49797860,residential,False,True,20.718,"LINESTRING (-71.2210094 18.3871297, -71.2209176 18.386965)",,,
49797848,residential,False,False,57.422,"LINESTRING (-71.2245719 18.3860707, -71.2243516 18.3865429)",Avenida Principal,,
49797848,residential,False,True,72.198,"LINESTRING (-71.2245719 18.3860707, -71.2248489 18.385477)",Avenida Principal,,
1029046427,residential,False,False,71.467,"LINESTRING (-71.2245719 18.3860707, -71.2239334 18.3858563)",,,
49797848,residential,False,False,33.867,"LINESTRING (-71.2242517 18.3867571, -71.2241488 18.3870456)",Avenida Principal,,
49797848,residential,False,True,26.046,"LINESTRING (-71.2242517 18.3867571, -71.2243516 18.3865429)",Avenida Principal,,
49797883,residential,False,False,55.876,"LINESTRING (-71.2242517 18.3867571, -71.2237584 18.3865744)",,,
49797848,residential,False,False,50.109,"LINESTRING (-71.2239464 18.3875968, -71.2237943 18.3880237)",Avenida Principal,,
49797848,residential,False,True,30.533,"LINESTRING (-71.2239464 18.3875968, -71.2240416 18.3873375)",Avenida Principal,,
49797850,residential,False,False,122.376,"LINESTRING (-71.2239464 18.3875968, -71.223162 18.3873132, -71.2228517 18.3872376)",,,
49797848,residential,False,False,31.685,"LINESTRING (-71.2236258 18.3886181, -71.2235567 18.3888954)",Avenida Principal,,
49797848,residential,False,True,68.444,"LINESTRING (-71.2236258 18.3886181, -71.2237943 18.3880237)",Avenida Principal,,
49797919,residential,False,False,60.38,"LINESTRING (-71.2236258 18.3886181, -71.2233401 18.3886035, -71.2230544 18.3885889)",Calle Lidia María Beltre,,
49797919,residential,False,True,67.988,"LINESTRING (-71.2236258 18.3886181, -71.2240036 18.3886374, -71.2242692 18.388651)",Calle Lidia María Beltre,,
49797848,residential,False,False,264.585,"LINESTRING (-71.2234629 18.3891863, -71.2226955 18.3914516)",Avenida Principal,,
49797848,residential,False,True,33.827,"LINESTRING (-71.2234629 18.3891863, -71.2235567 18.3888954)",Avenida Principal,,
1029046439,residential,False,False,73.626,"LINESTRING (-71.2234629 18.3891863, -71.2227892 18.3890139)",,,
49797848,residential,False,True,264.585,"LINESTRING (-71.2226955 18.3914516, -71.2234629 18.3891863)",Avenida Principal,,
365452124,primary,False,True,37.006,"LINESTRING (-71.2226955 18.3914516, -71.2228566 18.3915312, -71.2229916 18.3916278)",Carretera Tamayo - Batey 4,1,RD-48
49797850,residential,False,False,121.456,"LINESTRING (-71.2220544 18.3871363, -71.2209176 18.386965)",,,
49797850,residential,False,True,49.313,"LINESTRING (-71.2220544 18.3871363, -71.2225176 18.3871952)",,,
227078251,residential,False,False,74.658,"LINESTRING (-71.2220544 18.3871363, -71.2219613 18.387547, -71.2219644 18.3875595, -71.2219734 18.3875665, -71.2222079 18.3876135)",,,
49797872,residential,False,False,72.975,"LINESTRING (-71.2195528 18.3867371, -71.2193769 18.3873718)",,,
49797872,residential,False,True,33.893,"LINESTRING (-71.2195528 18.3867371, -71.2195813 18.3864335)",,,
49797850,residential,False,True,150.25300000000001,"LINESTRING (-71.2195528 18.3867371, -71.2198827 18.3867591, -71.2201245 18.3868648, -71.2203877 18.3869931, -71.2206983 18.3869863, -71.2209176 18.386965)",,,
49797853,residential,False,False,122.177,"LINESTRING (-71.2248223 18.3904286, -71.2245047 18.3900148, -71.2242373 18.3896464, -71.2241808 18.3895176)",,,
49797848,residential,False,False,33.827,"LINESTRING (-71.2235567 18.3888954, -71.2234629 18.3891863)",Avenida Principal,,
49797848,residential,False,True,31.685,"LINESTRING (-71.2235567 18.3888954, -71.2236258 18.3886181)",Avenida Principal,,
49797853,residential,False,True,99.25600000000001,"LINESTRING (-71.2235567 18.3888954, -71.2238102 18.3890307, -71.2240351 18.389223, -71.2241459 18.3893884, -71.2241808 18.3895176)",,,
49797856,residential,False,False,11.414,"LINESTRING (-71.2252223 18.3873617, -71.2251182 18.3873338)",,,
49797848,residential,False,False,34.372,"LINESTRING (-71.2241488 18.3870456, -71.2240416 18.3873375)",Avenida Principal,,
49797848,residential,False,True,33.867,"LINESTRING (-71.2241488 18.3870456, -71.2242517 18.3867571)",Avenida Principal,,
49797856,residential,False,True,53.965,"LINESTRING (-71.2241488 18.3870456, -71.2246324 18.3872035)",,,
49797848,residential,False,False,68.444,"LINESTRING (-71.2237943 18.3880237, -71.2236258 18.3886181)",Avenida Principal,,
49797848,residential,False,True,50.109,"LINESTRING (-71.2237943 18.3880237, -71.2239464 18.3875968)",Avenida Principal,,
49797858,residential,False,False,76.444,"LINESTRING (-71.2237943 18.3880237, -71.22307 18.3880088)",,,
49797858,residential,False,False,40.366,"LINESTRING (-71.2224281 18.3879962, -71.2220509 18.3879357)",,,
49797858,residential,False,True,67.746,"LINESTRING (-71.2224281 18.3879962, -71.22307 18.3880088)",,,
1029046432,residential,False,False,36.898,"LINESTRING (-71.2224281 18.3879962, -71.2225183 18.3876756)",,,
