osmid,lanes,name,highway,oneway,reversed,length,geometry,access,maxspeed,tunnel,junction,ref,bridge
401096964,2,Alfredo Rojas Morales,residential,False,False,49.407,"LINESTRING (-70.6903625 19.4465431, -70.6907263 19.4468255)",,,,,,
23164316,,Calle 9,residential,False,False,54.151,"LINESTRING (-70.6940196 19.4477618, -70.6945129 19.447906)",,,,,,
23164316,,Calle 9,residential,False,True,32.019,"LINESTRING (-70.6940196 19.4477618, -70.6937289 19.4476736)",,,,,,
401096977,,Calle Doctor José A. Corominas Pepín,residential,False,False,93.343,"LINESTRING (-70.6940196 19.4477618, -70.6942893 19.4469618)",,,,,,
23164343,2,Calle Doctor José A. Corominas Pepín,residential,False,True,133.322,"LINESTRING (-70.6940196 19.4477618, -70.6939535 19.4479628, -70.6938904 19.4481635, -70.6938635 19.4489423)",,,,,,
23164316,,Calle 9,residential,False,True,62.035,"LINESTRING (-70.6950759 19.4480775, -70.6945129 19.447906)",,,,,,
401096982,2,Don Tomas Morel,residential,False,False,64.828,"LINESTRING (-70.6950759 19.4480775, -70.6950206 19.4483449, -70.6949897 19.4486541)",yes,,,,,
23366613,2,Calle 11,residential,False,True,54.282,"LINESTRING (-70.6943812 19.4489388, -70.6938635 19.4489423)",,,,,,
23164317,,Calle Dr. Jose Jesus Jimenez,residential,False,False,116.29599999999999,"LINESTRING (-70.6943812 19.4489388, -70.6943822 19.4486291, -70.6944204 19.4482325, -70.6945129 19.447906)",,,,,,
401096982,2,Don Tomas Morel,residential,False,True,64.828,"LINESTRING (-70.6949897 19.4486541, -70.6950206 19.4483449, -70.6950759 19.4480775)",yes,,,,,
401096977,,Calle Doctor José A. Corominas Pepín,residential,False,True,93.343,"LINESTRING (-70.6942893 19.4469618, -70.6940196 19.4477618)",,,,,,
23178518,2,Calle Luis A. Franco Olavarrieta,residential,False,True,70.985,"LINESTRING (-70.6942893 19.4469618, -70.6941554 19.4468428, -70.6940475 19.4467303, -70.6939182 19.4465912, -70.6938002 19.4465275)",,,,,,
23164343,2,Calle Doctor José A. Corominas Pepín,residential,False,True,81.321,"LINESTRING (-70.6938635 19.4489423, -70.6937895 19.4496703)",,,,,,
23366613,2,Calle 11,residential,False,False,54.282,"LINESTRING (-70.6938635 19.4489423, -70.6943812 19.4489388)",,,,,,
23164343,2,Calle Doctor José A. Corominas Pepín,residential,False,False,133.322,"LINESTRING (-70.6938635 19.4489423, -70.6938904 19.4481635, -70.6939535 19.4479628, -70.6940196 19.4477618)",,,,,,
"[23366613, 23158685]",2,"['Alfredo Rojas Morales', 'Calle 11']",residential,False,True,171.995,"LINESTRING (-70.6938635 19.4489423, -70.6929597 19.4488542, -70.6928848 19.4488404, -70.6928104 19.448817, -70.69274 19.4487873, -70.6926752 19.4487507, -70.6923622 19.4484805)",,,,,,
23164343,2,Calle Doctor José A. Corominas Pepín,residential,False,False,81.321,"LINESTRING (-70.6937895 19.4496703, -70.6938635 19.4489423)",,,,,,
32810370,4,Calle Daniel Espinal,secondary,False,False,9.499,"LINESTRING (-70.6937895 19.4496703, -70.6937769 19.4497549)",,,,,,
164229105,2,Calle del Sol,secondary,True,False,148.786,"LINESTRING (-70.6937895 19.4496703, -70.6923835 19.4494893)",,,,,,
411483440,4,Calle Daniel Espinal,secondary,False,False,11.382,"LINESTRING (-70.6933761 19.4524557, -70.6933638 19.4525574)",,,,,,
32810370,4,Calle Daniel Espinal,secondary,False,True,303.269,"LINESTRING (-70.6933761 19.4524557, -70.6933817 19.452418, -70.6933982 19.4523068, -70.6934716 19.4518123, -70.6935145 19.4515906, -70.6936017 19.4509353, -70.6936322 19.4507301, -70.693667 19.4504958, -70.6937769 19.4497549)",,,,,,
411483439,2,Avenida Las Carreras,primary,True,False,186.499,"LINESTRING (-70.6933761 19.4524557, -70.6933007 19.4524439, -70.6930462 19.4524039, -70.6928279 19.4523615, -70.6926278 19.4523248, -70.6923872 19.452262, -70.6922807 19.452213, -70.6921757 19.4521519, -70.6919962 19.4520007, -70.6918637 19.4518825, -70.6917889 19.4518158)",,45,,,,
403675386,,Felix Ma. Ruiz,residential,False,False,83.029,"LINESTRING (-70.690027 19.4534579, -70.6898103 19.4527397)",,,,,,
23579124,2,Avenida República de Argentina,secondary,False,True,210.402,"LINESTRING (-70.690027 19.4534579, -70.6908712 19.453329, -70.6917104 19.4531729, -70.6919965 19.4531007)",,,,,,
408955471,4,Avenida República de Argentina,secondary,False,False,140.101,"LINESTRING (-70.690027 19.4534579, -70.6890356 19.4535834, -70.6888682 19.4535983, -70.6887004 19.4535999)",,,,,,
31431584,,Juan Isidro Perez,residential,True,False,26.738,"LINESTRING (-70.6887004 19.4535999, -70.6886889 19.453659, -70.6886834 19.4537189, -70.6886841 19.453779, -70.6886909 19.4538388)",,,,,,
408955471,4,Avenida República de Argentina,secondary,False,True,140.101,"LINESTRING (-70.6887004 19.4535999, -70.6888682 19.4535983, -70.6890356 19.4535834, -70.690027 19.4534579)",,,,,,
23178518,2,Calle Luis A. Franco Olavarrieta,residential,False,False,65.599,"LINESTRING (-70.6926394 19.4460058, -70.6932027 19.4462625)",,,,,,
23178518,2,Calle Luis A. Franco Olavarrieta,residential,False,False,69.233,"LINESTRING (-70.6932027 19.4462625, -70.6938002 19.4465275)",,,,,,
23178518,2,Calle Luis A. Franco Olavarrieta,residential,False,True,65.599,"LINESTRING (-70.6932027 19.4462625, -70.6926394 19.4460058)",,,,,,
23178518,2,Calle Luis A. Franco Olavarrieta,residential,False,True,69.233,"LINESTRING (-70.6938002 19.4465275, -70.6932027 19.4462625)",,,,,,
23178518,2,Calle Luis A. Franco Olavarrieta,residential,False,False,70.98500000000001,"LINESTRING (-70.6938002 19.4465275, -70.6939182 19.4465912, -70.6940475 19.4467303, -70.6941554 19.4468428, -70.6942893 19.4469618)",,,,,,
23192460,2,Las Cassias,residential,False,False,148.246,"LINESTRING (-70.686424 19.4520823, -70.686577 19.4521238, -70.686732 19.452151, -70.6878187 19.4522928)",,,,,,
31432082,2,Las Tabebuyas,residential,False,False,105.628,"LINESTRING (-70.686424 19.4520823, -70.6866215 19.4518046, -70.686977 19.4512883)",,,,,,
31432102,2,Las Corisias,residential,False,True,64.176,"LINESTRING (-70.6891401 19.4516925, -70.6891975 19.4511179)",,,,,,
31432130,,Reinas De Las Flores,residential,False,True,126.221,"LINESTRING (-70.6891401 19.4516925, -70.6879494 19.4515252)",,,,,,
411483444,4,Reinas De Las Flores,residential,False,False,35.799,"LINESTRING (-70.6891401 19.4516925, -70.6894815 19.4516881)",,,,,,
"[411483443, 23192460]",2,"['Las Cassias', 'Las Corisias']",residential,False,"[False, True]",228.99200000000002,"LINESTRING (-70.6891401 19.4516925, -70.6891498 19.4517952, -70.6892058 19.4523721, -70.6891937 19.4524161, -70.689164 19.452451, -70.6891351 19.4524665, -70.6890965 19.4524732, -70.6890498 19.4524679, -70.6881332 19.4523432, -70.6878187 19.4522928)",,,,,,
31432130,,Reinas De Las Flores,residential,False,False,126.221,"LINESTRING (-70.6879494 19.4515252, -70.6891401 19.4516925)",,,,,,
679538346,2,Las Caobas,residential,False,True,86.446,"LINESTRING (-70.6879494 19.4515252, -70.6878187 19.4522928)",,,,,,
31432130,,Reinas De Las Flores,residential,False,True,106.089,"LINESTRING (-70.6879494 19.4515252, -70.687235 19.4514028, -70.6870973 19.4513512, -70.686977 19.4512883)",,,,,,
"[31432082, 31432118]",2,"['Cañafistolas', 'Las Tabebuyas']",residential,False,False,211.69299999999998,"LINESTRING (-70.686977 19.4512883, -70.6873642 19.4506151, -70.6874444 19.4502176, -70.6874582 19.4501838, -70.6874786 19.4501608, -70.6875225 19.4501389, -70.6875721 19.4501382, -70.6881725 19.45023)",,,,,,
31432082,2,Las Tabebuyas,residential,False,True,105.628,"LINESTRING (-70.686977 19.4512883, -70.6866215 19.4518046, -70.686424 19.4520823)",,,,,,
31432130,,Reinas De Las Flores,residential,False,False,106.089,"LINESTRING (-70.686977 19.4512883, -70.6870973 19.4513512, -70.687235 19.4514028, -70.6879494 19.4515252)",,,,,,
23192461,2,Las Caobas,residential,True,False,81.98,"LINESTRING (-70.6881725 19.45023, -70.6880431 19.4509571)",,,,,,
"[31432102, 31432118]",2,"['Cañafistolas', 'Las Corisias']",residential,False,False,200.22,"LINESTRING (-70.6881725 19.45023, -70.6893027 19.4504042, -70.6892522 19.4508109, -70.6891975 19.4511179)",,,,,,
"[31432082, 31432118]",2,"['Cañafistolas', 'Las Tabebuyas']",residential,False,True,211.69299999999998,"LINESTRING (-70.6881725 19.45023, -70.6875721 19.4501382, -70.6875225 19.4501389, -70.6874786 19.4501608, -70.6874582 19.4501838, -70.6874444 19.4502176, -70.6873642 19.4506151, -70.686977 19.4512883)",,,,,,
411489960,2,Las Caobas,residential,False,False,17.452,"LINESTRING (-70.6881725 19.45023, -70.6881779 19.4501783, -70.6881887 19.4500738)",,,,,,
679538346,2,Las Caobas,residential,False,False,86.446,"LINESTRING (-70.6878187 19.4522928, -70.6879494 19.4515252)",,,,,,
"[411483443, 23192460]",2,"['Las Cassias', 'Las Corisias']",residential,False,"[False, True]",228.992,"LINESTRING (-70.6878187 19.4522928, -70.6881332 19.4523432, -70.6890498 19.4524679, -70.6890965 19.4524732, -70.6891351 19.4524665, -70.689164 19.452451, -70.6891937 19.4524161, -70.6892058 19.4523721, -70.6891498 19.4517952, -70.6891401 19.4516925)",,,,,,
23192460,2,Las Cassias,residential,False,True,148.246,"LINESTRING (-70.6878187 19.4522928, -70.686732 19.452151, -70.686577 19.4521238, -70.686424 19.4520823)",,,,,,
31432102,2,Las Corisias,residential,False,False,64.176,"LINESTRING (-70.6891975 19.4511179, -70.6891401 19.4516925)",,,,,,
23192474,,Guayacanes,residential,False,True,122.357,"LINESTRING (-70.6891975 19.4511179, -70.6885656 19.4510247, -70.6880431 19.4509571)",,,,,,
"[31432118, 31432102]",2,"['Cañafistolas', 'Las Corisias']",residential,False,True,200.21999999999997,"LINESTRING (-70.6891975 19.4511179, -70.6892522 19.4508109, -70.6893027 19.4504042, -70.6881725 19.45023)",,,,,,
403675386,,Felix Ma. Ruiz,residential,False,True,11.799,"LINESTRING (-70.689535 19.4516888, -70.689546 19.4517944)",,,,,,
411483444,4,Reinas De Las Flores,residential,False,True,5.61,"LINESTRING (-70.689535 19.4516888, -70.6894815 19.4516881)",,,,,,
"[176044280, 192844307, 164229102]",2,Las Palmas,residential,True,False,194.905,"LINESTRING (-70.689535 19.4516888, -70.6896868 19.4503506, -70.6896939 19.4499868, -70.6896973 19.4499438)",,,yes,,,
23192461,2,Las Caobas,residential,True,False,63.929,"LINESTRING (-70.6880431 19.4509571, -70.6879494 19.4515252)",,,,,,
23192474,,Guayacanes,residential,False,False,122.357,"LINESTRING (-70.6880431 19.4509571, -70.6885656 19.4510247, -70.6891975 19.4511179)",,,,,,
403675386,,Felix Ma. Ruiz,residential,False,False,108.704,"LINESTRING (-70.6898103 19.4527397, -70.689546 19.4517944)",,,,,,
403675386,,Felix Ma. Ruiz,residential,False,True,83.029,"LINESTRING (-70.6898103 19.4527397, -70.690027 19.4534579)",,,,,,
23192490,,De Los C. De Buey,residential,False,True,219.76799999999997,"LINESTRING (-70.6898103 19.4527397, -70.6902012 19.4526541, -70.6907168 19.452544, -70.6909563 19.4525057, -70.6910019 19.452495, -70.6910361 19.4524773, -70.6910596 19.4524539, -70.6910757 19.4524318, -70.6911434 19.452329, -70.6913761 19.4521751, -70.6915805 19.4520261, -70.6916002 19.4520118, -70.6916571 19.4519604)",,,,,,
679538347,,De Los C. De Buey,residential,False,True,21.201,"LINESTRING (-70.6916571 19.4519604, -70.6917889 19.4518158)",,,,,,
23192490,,De Los C. De Buey,residential,False,False,219.76799999999997,"LINESTRING (-70.6916571 19.4519604, -70.6916002 19.4520118, -70.6915805 19.4520261, -70.6913761 19.4521751, -70.6911434 19.452329, -70.6910757 19.4524318, -70.6910596 19.4524539, -70.6910361 19.4524773, -70.6910019 19.452495, -70.6909563 19.4525057, -70.6907168 19.452544, -70.6902012 19.4526541, -70.6898103 19.4527397)",,,,,,
31579383,2,Avenida Las Carreras,primary,True,False,25.073999999999998,"LINESTRING (-70.6916571 19.4519604, -70.6917367 19.4520246, -70.6918388 19.452107)",,45,,,,
31431989,2,,residential,False,False,110.278,"LINESTRING (-70.6918388 19.452107, -70.6916107 19.452649, -70.6916128 19.452703, -70.691701 19.4530477)",,,,,,
31579383,2,Avenida Las Carreras,primary,True,False,169.70899999999997,"LINESTRING (-70.6918388 19.452107, -70.6920728 19.4522561, -70.6921902 19.4523129, -70.6923106 19.45236, -70.6925924 19.4524077, -70.692952 19.452481, -70.6932205 19.4525308, -70.6933638 19.4525574)",,45,,,,
403675386,,Felix Ma. Ruiz,residential,False,False,11.799,"LINESTRING (-70.689546 19.4517944, -70.689535 19.4516888)",,,,,,
403675386,,Felix Ma. Ruiz,residential,False,True,108.704,"LINESTRING (-70.689546 19.4517944, -70.6898103 19.4527397)",,,,,,
411758519,,,residential,False,False,134.814,"LINESTRING (-70.689546 19.4517944, -70.6896912 19.4516851, -70.6898475 19.4506584)",,,,,,
31431595,,Juan Isidro Perez,residential,True,False,28.614,"LINESTRING (-70.6886909 19.4538388, -70.6888852 19.4540195)",,,,,,
23192514,,Jose M. Serra,residential,True,False,199.24,"LINESTRING (-70.6886909 19.4538388, -70.6885733 19.4538719, -70.6882204 19.4539306, -70.6879542 19.4540444, -70.6877743 19.4541831, -70.6875961 19.4543228, -70.6874636 19.4544677, -70.6872844 19.4546162, -70.6871169 19.4547526)",,,,,,
31431595,,Juan Isidro Perez,residential,True,False,71.088,"LINESTRING (-70.6888852 19.4540195, -70.6894032 19.454432)",,,,,,
23243194,,J. Ravelo,residential,False,True,139.301,"LINESTRING (-70.6871169 19.4547526, -70.6869883 19.4545058, -70.6868541 19.4543341, -70.6867371 19.4541974, -70.6865642 19.4540545, -70.6864199 19.4539846, -70.6862011 19.4539109)",,,,,,
245900730,,Avenida Salvador Estrella Sadhala,secondary,True,False,77.247,"LINESTRING (-70.688238 19.4480734, -70.6882969 19.4479634, -70.6883425 19.4478665, -70.6883854 19.447768, -70.6884119 19.4476671, -70.6884282 19.4475821, -70.6884439 19.4474141)",,,,,,
390902214,2,Tabaré A. Espaillat,residential,False,False,52.822,"LINESTRING (-70.688238 19.4480734, -70.6885078 19.4482208, -70.6886984 19.4482424)",,,,,,
23201619,2,Calle F,residential,False,True,176.942,"LINESTRING (-70.6886984 19.4482424, -70.6889576 19.4478039, -70.6890605 19.4474444, -70.6890777 19.4471101, -70.6890044 19.4467342)",,,,,,
390902214,2,Tabaré A. Espaillat,residential,False,False,84.80199999999999,"LINESTRING (-70.6886984 19.4482424, -70.68902 19.4482971, -70.6892986 19.4483678, -70.6894708 19.448451)",,,,,,
390902214,2,Tabaré A. Espaillat,residential,False,True,52.822,"LINESTRING (-70.6886984 19.4482424, -70.6885078 19.4482208, -70.688238 19.4480734)",,,,,,
23201619,2,Calle F,residential,False,False,74.795,"LINESTRING (-70.6887667 19.4461, -70.6890044 19.4467342)",,,,,,
23201619,2,Calle F,residential,False,True,74.795,"LINESTRING (-70.6890044 19.4467342, -70.6887667 19.4461)",,,,,,
23201619,2,Calle F,residential,False,False,176.942,"LINESTRING (-70.6890044 19.4467342, -70.6890777 19.4471101, -70.6890605 19.4474444, -70.6889576 19.4478039, -70.6886984 19.4482424)",,,,,,
31432539,2,,residential,False,False,125.383,"LINESTRING (-70.6920892 19.446738, -70.6910768 19.4461379)",,,,,,
"[1033709944, 23201626, 31432540]",1,Jose Antonio Hungria,residential,False,"[False, True]",225.462,"LINESTRING (-70.6920892 19.446738, -70.6923157 19.4464233, -70.6923274 19.4463939, -70.692327 19.4463644, -70.6923161 19.4463409, -70.6922727 19.4463008, -70.6913532 19.4457435, -70.6910768 19.4461379)",,,,,,
23201635,2,,residential,False,True,105.313,"LINESTRING (-70.6920892 19.446738, -70.6927202 19.4471181, -70.6929112 19.4472057, -70.6929501 19.4472235)",,,,,,
31432540,,Jose Antonio Hungria,residential,False,False,110.458,"LINESTRING (-70.6920892 19.446738, -70.6919775 19.4469172, -70.6917285 19.4471757, -70.6913875 19.4474706)",,,,,,
31432539,2,,residential,False,True,32.753,"LINESTRING (-70.6908123 19.4459812, -70.6910768 19.4461379)",,,,,,
23201627,2,Rafael Morel,residential,False,True,73.404,"LINESTRING (-70.6903123 19.4483121, -70.6898865 19.4488361)",,,,,,
23366616,2,Calle 15,residential,False,True,79.817,"LINESTRING (-70.6903123 19.4483121, -70.6908656 19.4488051)",,,,,,
23201627,2,Rafael Morel,residential,False,False,145.95600000000002,"LINESTRING (-70.6903123 19.4483121, -70.6908265 19.4476233, -70.6911565 19.4472707)",,,,,,
