osmid,ref,name,highway,oneway,reversed,length,geometry,access
315087614,RD-801,Carretera La Cuaba,tertiary,False,False,17.463,"LINESTRING (-70.0615451 18.6490388, -70.0614329 18.6489232)",
"[315088578, 315087614]",RD-801,Carretera La Cuaba,tertiary,False,True,127.073,"LINESTRING (-70.0615451 18.6490388, -70.0616136 18.6494231, -70.0616171 18.6496316, -70.0615363 18.6500122, -70.0614697 18.6501552)",
631045359,,,residential,False,True,87.681,"LINESTRING (-70.0615451 18.6490388, -70.061884 18.649148, -70.0620704 18.6492327, -70.0622928 18.6493736)",
630791720,,,unclassified,False,False,34.142,"LINESTRING (-70.0597731 18.6474452, -70.059467 18.647546)",
315087614,RD-801,Carretera La Cuaba,tertiary,False,False,195.58999999999997,"LINESTRING (-70.0597731 18.6474452, -70.0592405 18.6462782, -70.059042 18.6458284)",
315087614,RD-801,Carretera La Cuaba,tertiary,False,True,38.94,"LINESTRING (-70.0597731 18.6474452, -70.0598443 18.6475905, -70.0599616 18.6477446)",
630791720,,,unclassified,False,True,158.993,"LINESTRING (-70.0597731 18.6474452, -70.0600585 18.6471804, -70.0601605 18.6470584, -70.060308 18.6468907, -70.0604528 18.6466518, -70.0606379 18.6463925, -70.0606942 18.6463214)",
630791720,,,unclassified,False,True,34.142,"LINESTRING (-70.059467 18.647546, -70.0597731 18.6474452)",
630791720,,,unclassified,False,False,89.287,"LINESTRING (-70.059467 18.647546, -70.0592812 18.6475887, -70.0589038 18.6476767, -70.0586408 18.6477236)",
1247986183,,,residential,False,False,68.142,"LINESTRING (-70.059467 18.647546, -70.0592794 18.6473176, -70.0591734 18.6472509, -70.0590809 18.6472236, -70.0589642 18.6472338)",
1033114417,,,residential,False,True,47.538,"LINESTRING (-70.0586408 18.6477236, -70.0584251 18.6473481)",
630791720,,,unclassified,False,False,45.694,"LINESTRING (-70.0586408 18.6477236, -70.0583995 18.6478233, -70.0582496 18.6479002)",
630791720,,,unclassified,False,True,89.287,"LINESTRING (-70.0586408 18.6477236, -70.0589038 18.6476767, -70.0592812 18.6475887, -70.059467 18.647546)",
630791720,,,unclassified,False,False,14.42,"LINESTRING (-70.0572805 18.6480986, -70.0571454 18.6481194)",
630791720,,,unclassified,False,True,9.295,"LINESTRING (-70.0572805 18.6480986, -70.057368 18.6480879)",
1252864904,,Trillo a los jugos,residential,False,False,150.334,"LINESTRING (-70.0643133 18.6460854, -70.0642141 18.6460394, -70.0641597 18.6460229, -70.0640226 18.6459812, -70.063625 18.645951, -70.063503 18.645954, -70.063362 18.645998, -70.063063 18.646195, -70.0629877 18.6462252)",no
315087614,RD-801,Carretera La Cuaba,tertiary,False,False,91.532,"LINESTRING (-70.0606489 18.6482481, -70.0599616 18.6477446)",
315087614,RD-801,Carretera La Cuaba,tertiary,False,True,111.996,"LINESTRING (-70.0606489 18.6482481, -70.0611017 18.6485821, -70.0614329 18.6489232)",
631045358,,Trillo a los jugos,residential,False,True,254.711,"LINESTRING (-70.0606489 18.6482481, -70.0607146 18.6481003, -70.060957 18.647699, -70.061047 18.647516, -70.061134 18.647402, -70.061796 18.646798, -70.0622009 18.6465542)",no
631045359,,,residential,False,False,71.742,"LINESTRING (-70.0628088 18.6497946, -70.0622928 18.6493736)",
631045359,,,residential,False,True,106.838,"LINESTRING (-70.0628088 18.6497946, -70.063216 18.650187, -70.063573 18.6504196)",
631045361,,,residential,False,True,58.675,"LINESTRING (-70.0628088 18.6497946, -70.0629687 18.6497269, -70.0631377 18.6496938, -70.0633469 18.6496938)",
631045359,,,residential,False,False,15.083,"LINESTRING (-70.063691 18.6504964, -70.063573 18.6504196)",
631045359,,,residential,False,True,288.396,"LINESTRING (-70.063691 18.6504964, -70.064238 18.651095, -70.064396 18.651237, -70.064604 18.651377, -70.065306 18.651702, -70.06569 18.651959, -70.0658465 18.652038)",
631045361,,,residential,False,False,127.017,"LINESTRING (-70.063691 18.6504964, -70.0637975 18.650352, -70.0638673 18.6502504, -70.0638968 18.6501589, -70.0638673 18.6500445, -70.0637788 18.6499098, -70.0636366 18.6497955, -70.0634944 18.6497218, -70.0633469 18.6496938)",
315088578,RD-801,Carretera La Cuaba,tertiary,False,False,53.119,"LINESTRING (-70.059627 18.652491, -70.0599706 18.6521414)",
315088578,RD-801,Carretera La Cuaba,tertiary,False,True,53.119,"LINESTRING (-70.0599706 18.6521414, -70.059627 18.652491)",
1033114722,,,residential,False,False,91.029,"LINESTRING (-70.0599706 18.6521414, -70.0605091 18.6527816)",
315088578,RD-801,Carretera La Cuaba,tertiary,False,False,77.678,"LINESTRING (-70.0599706 18.6521414, -70.060247 18.651869, -70.060396 18.651696, -70.0604505 18.6516134)",
315088578,RD-801,Carretera La Cuaba,tertiary,False,True,37.976,"LINESTRING (-70.0606414 18.6513237, -70.0604505 18.6516134)",
631045363,,,residential,False,False,11.759,"LINESTRING (-70.0606414 18.6513237, -70.0605561 18.6512555)",
315088578,RD-801,Carretera La Cuaba,tertiary,False,False,156.796,"LINESTRING (-70.0606414 18.6513237, -70.060903 18.651017, -70.061394 18.650289, -70.0614697 18.6501552)",
"[315088578, 315087614]",RD-801,Carretera La Cuaba,tertiary,False,False,127.073,"LINESTRING (-70.0614697 18.6501552, -70.0615363 18.6500122, -70.0616171 18.6496316, -70.0616136 18.6494231, -70.0615451 18.6490388)",
315088578,RD-801,Carretera La Cuaba,tertiary,False,True,156.796,"LINESTRING (-70.0614697 18.6501552, -70.061394 18.650289, -70.060903 18.651017, -70.0606414 18.6513237)",
1190290354,,,residential,False,False,108.808,"LINESTRING (-70.0614697 18.6501552, -70.0613594 18.6500947, -70.0612494 18.6500547, -70.0610878 18.6500236, -70.0608934 18.6500134, -70.0607827 18.650007, -70.0607137 18.6499848, -70.0606741 18.6499607, -70.0606312 18.6499594, -70.0605983 18.6499797, -70.0605604 18.6500096, -70.0604977 18.6500277)",
446506942,,,residential,False,False,139.182,"LINESTRING (-70.0582496 18.6479002, -70.0582395 18.6480157, -70.0582843 18.648243, -70.0582761 18.6486744, -70.0583005 18.6489209, -70.0583696 18.6491367)",
630791720,,,unclassified,False,False,95.781,"LINESTRING (-70.0582496 18.6479002, -70.0581767 18.6479376, -70.0579509 18.648005, -70.0575177 18.6480695, -70.057368 18.6480879)",
630791720,,,unclassified,False,True,45.694,"LINESTRING (-70.0582496 18.6479002, -70.0583995 18.6478233, -70.0586408 18.6477236)",
446506942,,,residential,False,False,82.59500000000001,"LINESTRING (-70.0583696 18.6491367, -70.0583534 18.6493793, -70.0583607 18.6494778, -70.0583875 18.6495363, -70.0584546 18.6495896, -70.0585967 18.6496532, -70.0587067 18.6496684)",
446506942,,,residential,False,True,139.18200000000002,"LINESTRING (-70.0583696 18.6491367, -70.0583005 18.6489209, -70.0582761 18.6486744, -70.0582843 18.648243, -70.0582395 18.6480157, -70.0582496 18.6479002)",
446506943,,,residential,False,False,230.34699999999995,"LINESTRING (-70.0583696 18.6491367, -70.0584753 18.6489903, -70.058581 18.6488632, -70.0589307 18.6485011, -70.0591909 18.6482777, -70.0593819 18.648112, -70.0595771 18.6479541, -70.0597686 18.6478522, -70.0599616 18.6477446)",
315087614,RD-801,Carretera La Cuaba,tertiary,False,True,91.532,"LINESTRING (-70.0599616 18.6477446, -70.0606489 18.6482481)",
315087614,RD-801,Carretera La Cuaba,tertiary,False,False,38.94,"LINESTRING (-70.0599616 18.6477446, -70.0598443 18.6475905, -70.0597731 18.6474452)",
446506943,,,residential,False,True,230.34699999999998,"LINESTRING (-70.0599616 18.6477446, -70.0597686 18.6478522, -70.0595771 18.6479541, -70.0593819 18.648112, -70.0591909 18.6482777, -70.0589307 18.6485011, -70.058581 18.6488632, -70.0584753 18.6489903, -70.0583696 18.6491367)",
631045360,,,residential,False,True,119.315,"LINESTRING (-70.062789 18.6527434, -70.0628293 18.6525732, -70.0628722 18.6523012, -70.062907 18.652103, -70.0630385 18.6518768, -70.0631081 18.6517262)",
631045359,,,residential,False,True,15.083,"LINESTRING (-70.063573 18.6504196, -70.063691 18.6504964)",
631045359,,,residential,False,False,106.838,"LINESTRING (-70.063573 18.6504196, -70.063216 18.650187, -70.0628088 18.6497946)",
631045360,,,residential,False,False,153.69099999999997,"LINESTRING (-70.063573 18.6504196, -70.0634247 18.6507536, -70.0633201 18.6510433, -70.0632316 18.6513838, -70.0631806 18.6515693, -70.0631081 18.6517262)",
631045361,,,residential,False,False,58.675,"LINESTRING (-70.0633469 18.6496938, -70.0631377 18.6496938, -70.0629687 18.6497269, -70.0628088 18.6497946)",
631045361,,,residential,False,True,127.01700000000001,"LINESTRING (-70.0633469 18.6496938, -70.0634944 18.6497218, -70.0636366 18.6497955, -70.0637788 18.6499098, -70.0638673 18.6500445, -70.0638968 18.6501589, -70.0638673 18.6502504, -70.0637975 18.650352, -70.063691 18.6504964)",
1032774020,,,residential,False,True,142.072,"LINESTRING (-70.0633469 18.6496938, -70.0634059 18.6495655, -70.0634609 18.6494765, -70.0635333 18.6494384, -70.0636098 18.6494321, -70.0637358 18.6494397, -70.0637828 18.6494314, -70.0638552 18.6494041, -70.063996 18.6493177, -70.0642347 18.6492135, -70.0643286 18.6491703, -70.0644439 18.6490864)",
630791720,,,unclassified,False,False,158.993,"LINESTRING (-70.0606942 18.6463214, -70.0606379 18.6463925, -70.0604528 18.6466518, -70.060308 18.6468907, -70.0601605 18.6470584, -70.0600585 18.6471804, -70.0597731 18.6474452)",
631045362,,,residential,False,True,130.301,"LINESTRING (-70.0594711 18.651549, -70.059565 18.6514042, -70.0596294 18.651366, -70.0597286 18.6513686, -70.0598386 18.6514169, -70.0599539 18.6514448, -70.0601417 18.651427, -70.0603268 18.651366, -70.0605561 18.6512555)",
631045363,,,residential,False,True,11.759,"LINESTRING (-70.0605561 18.6512555, -70.0606414 18.6513237)",
631045362,,,residential,False,False,130.301,"LINESTRING (-70.0605561 18.6512555, -70.0603268 18.651366, -70.0601417 18.651427, -70.0599539 18.6514448, -70.0598386 18.6514169, -70.0597286 18.6513686, -70.0596294 18.651366, -70.059565 18.6514042, -70.0594711 18.651549)",
631045363,,,residential,False,False,449.14000000000004,"LINESTRING (-70.0605561 18.6512555, -70.0604636 18.6511754, -70.060375 18.6511271, -70.060316 18.6511195, -70.0602543 18.6511322, -70.0601712 18.6511399, -70.0600746 18.6511373, -70.0599298 18.6510865, -70.0596938 18.6510357, -70.0595221 18.651023, -70.059396 18.6510484, -70.0593182 18.6511576, -70.0592673 18.651305, -70.0591922 18.6513991, -70.0590554 18.6514956, -70.0588086 18.6515693, -70.0584546 18.6516405, -70.0582615 18.6516761, -70.0580978 18.6516685, -70.0579342 18.6515922, -70.0578269 18.651427, -70.0576445 18.6511831, -70.057556 18.6511475, -70.0574085 18.6511424, -70.0571483 18.6511399, -70.0570062 18.6511576, -70.0569016 18.6511754)",
631045363,,,residential,False,True,449.14,"LINESTRING (-70.0569016 18.6511754, -70.0570062 18.6511576, -70.0571483 18.6511399, -70.0574085 18.6511424, -70.057556 18.6511475, -70.0576445 18.6511831, -70.0578269 18.651427, -70.0579342 18.6515922, -70.0580978 18.6516685, -70.0582615 18.6516761, -70.0584546 18.6516405, -70.0588086 18.6515693, -70.0590554 18.6514956, -70.0591922 18.6513991, -70.0592673 18.651305, -70.0593182 18.6511576, -70.059396 18.6510484, -70.0595221 18.651023, -70.0596938 18.6510357, -70.0599298 18.6510865, -70.0600746 18.6511373, -70.0601712 18.6511399, -70.0602543 18.6511322, -70.060316 18.6511195, -70.060375 18.6511271, -70.0604636 18.6511754, -70.0605561 18.6512555)",
1033114609,,,residential,False,False,127.84099999999998,"LINESTRING (-70.0569016 18.6511754, -70.0569901 18.6512847, -70.0571537 18.6514118, -70.0573629 18.651582, -70.0574568 18.6516786, -70.0574783 18.6517854, -70.057489 18.6520954)",
446506942,,,residential,False,True,82.595,"LINESTRING (-70.0587067 18.6496684, -70.0585967 18.6496532, -70.0584546 18.6495896, -70.0583875 18.6495363, -70.0583607 18.6494778, -70.0583534 18.6493793, -70.0583696 18.6491367)",
315087614,RD-801,Carretera La Cuaba,tertiary,False,True,17.463,"LINESTRING (-70.0614329 18.6489232, -70.0615451 18.6490388)",
315087614,RD-801,Carretera La Cuaba,tertiary,False,False,111.996,"LINESTRING (-70.0614329 18.6489232, -70.0611017 18.6485821, -70.0606489 18.6482481)",
631045369,,,residential,False,True,183.961,"LINESTRING (-70.0614329 18.6489232, -70.0617215 18.6486468, -70.0618583 18.6485566, -70.0621198 18.6485108, -70.0623545 18.6484472, -70.0626013 18.6483266, -70.0627944 18.6482223, -70.0628514 18.648176, -70.062895 18.648108)",
631045358,,Trillo a los jugos,residential,False,False,254.71099999999998,"LINESTRING (-70.0622009 18.6465542, -70.061796 18.646798, -70.061134 18.647402, -70.061047 18.647516, -70.060957 18.647699, -70.0607146 18.6481003, -70.0606489 18.6482481)",no
631045370,,,residential,False,True,187.876,"LINESTRING (-70.0622009 18.6465542, -70.0625436 18.6473087, -70.0626374 18.6475311, -70.0626911 18.6477039, -70.0627756 18.6478996, -70.062895 18.648108)",
1252864904,,Trillo a los jugos,residential,False,True,90.719,"LINESTRING (-70.0622009 18.6465542, -70.062271 18.646512, -70.0629877 18.6462252)",no
631045369,,,residential,False,False,183.961,"LINESTRING (-70.062895 18.648108, -70.0628514 18.648176, -70.0627944 18.6482223, -70.0626013 18.6483266, -70.0623545 18.6484472, -70.0621198 18.6485108, -70.0618583 18.6485566, -70.0617215 18.6486468, -70.0614329 18.6489232)",
631045370,,,residential,False,False,187.876,"LINESTRING (-70.062895 18.648108, -70.0627756 18.6478996, -70.0626911 18.6477039, -70.0626374 18.6475311, -70.0625436 18.6473087, -70.0622009 18.6465542)",
631045370,,,residential,False,True,55.992000000000004,"LINESTRING (-70.062895 18.648108, -70.0629814 18.6482497, -70.0631203 18.6483806, -70.0632557 18.6484663)",
1190291421,,,residential,False,True,117.866,"LINESTRING (-70.062895 18.648108, -70.0630747 18.6479314, -70.0632906 18.6477179, -70.0633965 18.6476035, -70.0634287 18.6475578, -70.0634368 18.6474955, -70.0634167 18.6474167, -70.063367 18.6472554)",
631045371,,,residential,False,True,55.985,"LINESTRING (-70.0637841 18.648413, -70.0632557 18.6484663)",
631045371,,,residential,False,False,55.985,"LINESTRING (-70.0632557 18.6484663, -70.0637841 18.648413)",
631045370,,,residential,False,False,55.992000000000004,"LINESTRING (-70.0632557 18.6484663, -70.0631203 18.6483806, -70.0629814 18.6482497, -70.062895 18.648108)",
631045371,,,residential,False,True,143.811,"LINESTRING (-70.0632557 18.6484663, -70.0629231 18.6487484, -70.0627595 18.6489543, -70.0626522 18.649089, -70.0625557 18.6491703, -70.0622928 18.6493736)",
631045359,,,residential,False,True,71.742,"LINESTRING (-70.0622928 18.6493736, -70.0628088 18.6497946)",
631045359,,,residential,False,False,87.681,"LINESTRING (-70.0622928 18.6493736, -70.0620704 18.6492327, -70.061884 18.649148, -70.0615451 18.6490388)",
