osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,bridge
153601966,Н3122,Аршанская вуліца,tertiary,False,False,154.985,"LINESTRING (30.3188816 54.4814575, 30.3188616 54.481379, 30.3188134 54.4812607, 30.3187134 54.4811381, 30.3183183 54.4808419, 30.3175986 54.4803025)",,
153601966,Н3122,Аршанская вуліца,tertiary,False,True,168.657,"LINESTRING (30.3188816 54.4814575, 30.318924 54.4816138, 30.3190052 54.4820908, 30.3191495 54.4828576, 30.3191681 54.4829649)",,
156825656,Н3122,,tertiary,False,True,125.38300000000001,"LINESTRING (30.3186611 54.4748538, 30.3178518 54.4755968, 30.3177234 54.4757867, 30.3177094 54.4758302)",60,
384829039,,,unclassified,False,True,136.377,"LINESTRING (30.3186611 54.4748538, 30.3180069 54.4751616, 30.3173079 54.475777)",,
153601966,Н3122,Аршанская вуліца,tertiary,False,True,14.549,"LINESTRING (30.3158149 54.4790028, 30.3159488 54.479108)",,
"[156825664, 156825656, 153601963]",Н3122,,tertiary,False,False,312.067,"LINESTRING (30.3158149 54.4790028, 30.3158631 54.4788887, 30.3158682 54.4788765, 30.3161292 54.4785101, 30.3171976 54.4772545, 30.3173246 54.4770819, 30.3175295 54.4764007)",60,yes
30087400,,вуліца Ўладзіміра Корбана,residential,False,False,179.092,"LINESTRING (30.3113906 54.4815263, 30.3110887 54.4813267, 30.3107879 54.4811257, 30.3106884 54.4810565, 30.3101911 54.4807275, 30.3097237 54.4804141, 30.3095706 54.4803114)",,
30087400,,вуліца Ўладзіміра Корбана,residential,False,True,258.643,"LINESTRING (30.3113906 54.4815263, 30.3114498 54.4815658, 30.3120077 54.4819508, 30.312144 54.4820448, 30.3124934 54.4822694, 30.3129344 54.4825655, 30.3135019 54.4829349, 30.313973 54.4833022)",,
"[30087402, 885709279]",,вуліца 1 Мая,residential,False,False,399.064,"LINESTRING (30.3113906 54.4815263, 30.3114561 54.481495, 30.31196 54.4812378, 30.3124912 54.480962, 30.3126472 54.4808853, 30.3137354 54.4803261, 30.3141516 54.4801123, 30.3145431 54.479904, 30.3151792 54.4795716, 30.3155906 54.4793471, 30.3158095 54.4791957, 30.3159488 54.479108)",,
30087400,,вуліца Ўладзіміра Корбана,residential,False,True,116.179,"LINESTRING (30.3083734 54.4795319, 30.3092119 54.4800751, 30.3093815 54.4801927, 30.3095706 54.4803114)",,
30087397,,Камсамольская вуліца,residential,False,True,279.55100000000004,"LINESTRING (30.3175986 54.4803025, 30.3174676 54.4803632, 30.3172029 54.4804743, 30.3169887 54.4805639, 30.3169339 54.4806334, 30.3169138 54.480659, 30.3167918 54.4807944, 30.3162506 54.4810766, 30.3153002 54.4815828, 30.3144792 54.4820165)",,
153601966,Н3122,Аршанская вуліца,tertiary,False,False,170.29999999999998,"LINESTRING (30.3175986 54.4803025, 30.3171821 54.4800022, 30.3160663 54.4791942, 30.3159488 54.479108)",,
153601966,Н3122,Аршанская вуліца,tertiary,False,True,154.985,"LINESTRING (30.3175986 54.4803025, 30.3183183 54.4808419, 30.3187134 54.4811381, 30.3188134 54.4812607, 30.3188616 54.481379, 30.3188816 54.4814575)",,
30114984,Н3170,Набярэжная вуліца,tertiary,False,False,39.194,"LINESTRING (30.3175295 54.4764007, 30.3170657 54.4761735)",,
156825656,Н3122,,tertiary,False,False,64.493,"LINESTRING (30.3175295 54.4764007, 30.3177094 54.4758302)",60,
"[156825656, 156825664, 153601963]",Н3122,,tertiary,False,True,312.06700000000006,"LINESTRING (30.3175295 54.4764007, 30.3173246 54.4770819, 30.3171976 54.4772545, 30.3161292 54.4785101, 30.3158682 54.4788765, 30.3158631 54.4788887, 30.3158149 54.4790028)",60,yes
30114984,Н3170,Набярэжная вуліца,tertiary,False,True,39.194,"LINESTRING (30.3170657 54.4761735, 30.3175295 54.4764007)",,
30114984,Н3170,Набярэжная вуліца,tertiary,False,False,27.15,"LINESTRING (30.3170657 54.4761735, 30.3169673 54.476135, 30.3167061 54.4760474)",,
384829039,,,unclassified,False,False,47.835,"LINESTRING (30.3170657 54.4761735, 30.3171326 54.4759313, 30.3173079 54.475777)",,
30087447,,вуліца Мікалая Сарокіна,residential,False,True,337.699,"LINESTRING (30.3191681 54.4829649, 30.3190234 54.4829736, 30.3185889 54.4830063, 30.3170299 54.483105, 30.3167504 54.4831244, 30.3156591 54.4831924, 30.3149018 54.4832351, 30.3141079 54.4832925, 30.313973 54.4833022)",,
153601966,Н3122,Аршанская вуліца,tertiary,False,False,168.657,"LINESTRING (30.3191681 54.4829649, 30.3191495 54.4828576, 30.3190052 54.4820908, 30.318924 54.4816138, 30.3188816 54.4814575)",,
