osmid,name,highway,oneway,reversed,length,geometry,maxspeed,ref,bridge
85792338,Кобрынская вуліца,tertiary,False,False,116.52799999999999,"LINESTRING (24.4552846 52.5557886, 24.4552537 52.5556698, 24.4549974 52.5547553)",,,
635200733,вуліца Рыгора Шырмы,secondary,False,False,203.87500000000003,"LINESTRING (24.4552846 52.5557886, 24.4554944 52.5557603, 24.455767 52.5557236, 24.4570714 52.5555478, 24.4579612 52.5554279, 24.4582288 52.5553918)",60,,
759212423,Савецкая вуліца,secondary,False,False,152.762,"LINESTRING (24.4552846 52.5557886, 24.4553037 52.5558742, 24.455491 52.5565687, 24.4555212 52.5566807, 24.455642 52.5571451)",,,
759212424,вуліца Леніна,secondary,False,False,78.16499999999999,"LINESTRING (24.4552846 52.5557886, 24.4551659 52.5558032, 24.4547829 52.5558504, 24.4541546 52.5559372)",,Н524,
320703045,Савецкая вуліца,secondary,False,True,102.45599999999999,"LINESTRING (24.4567014 52.561292, 24.4566819 52.5611729, 24.4565924 52.560823, 24.4564815 52.5603805)",,,
635200728,Чырвонаармейская вуліца,tertiary,False,False,200.56400000000002,"LINESTRING (24.4567014 52.561292, 24.4569188 52.561284, 24.4576571 52.561258, 24.4594376 52.5611954, 24.4596636 52.5611889)",,,
120520917,вуліца Свабоды,tertiary,False,False,169.098,"LINESTRING (24.462872 52.5626111, 24.4628133 52.562132, 24.4628012 52.5620043, 24.462717 52.5612767, 24.462684 52.5610948)",,,
85796154,1-ы завулак Янкі Купалы,residential,False,False,239.65800000000002,"LINESTRING (24.4598212 52.5590446, 24.4598713 52.5591306, 24.4598627 52.5592318, 24.4598204 52.5598889, 24.4597449 52.5605512, 24.4596601 52.5609275, 24.4596627 52.5611207, 24.4596636 52.5611889)",,,
320298796,вуліца Янкі Купалы,residential,False,False,254.626,"LINESTRING (24.4598212 52.5590446, 24.4596971 52.5590641, 24.4594216 52.5591073, 24.4589414 52.5591905, 24.4585902 52.5592494, 24.4584494 52.5592818, 24.4579276 52.5594448, 24.4565065 52.5598929, 24.4563631 52.559924)",,,
320298797,,residential,False,False,86.58,"LINESTRING (24.4598212 52.5590446, 24.4608504 52.5588616, 24.4610359 52.5588038)",,,
85796219,вуліца Якуба Коласа,residential,False,False,62.509,"LINESTRING (24.4617862 52.5585006, 24.4623452 52.5589484)",,,
320287776,вуліца Янкі Купалы,residential,False,False,60.904,"LINESTRING (24.4617862 52.5585006, 24.4610359 52.5588038)",,,
320287776,вуліца Янкі Купалы,residential,False,True,140.04999999999998,"LINESTRING (24.4617862 52.5585006, 24.4619725 52.5584276, 24.463728 52.5580726)",,,
85796219,вуліца Якуба Коласа,residential,False,True,62.509,"LINESTRING (24.4623452 52.5589484, 24.4617862 52.5585006)",,,
85796240,завулак Якуба Коласа,residential,False,False,177.32,"LINESTRING (24.4623452 52.5589484, 24.463135 52.5587557, 24.4639871 52.5585784, 24.463728 52.5580726)",,,
85796240,завулак Якуба Коласа,residential,False,True,177.32,"LINESTRING (24.463728 52.5580726, 24.4639871 52.5585784, 24.463135 52.5587557, 24.4623452 52.5589484)",,,
320287776,вуліца Янкі Купалы,residential,False,False,140.04999999999998,"LINESTRING (24.463728 52.5580726, 24.4619725 52.5584276, 24.4617862 52.5585006)",,,
85797076,Палеская вуліца,residential,False,True,146.07800000000003,"LINESTRING (24.4623103 52.5561629, 24.4621029 52.5556351, 24.4618296 52.554977, 24.4618014 52.5548863)",,,
85792338,Кобрынская вуліца,tertiary,False,True,30.55,"LINESTRING (24.4549231 52.5544843, 24.4549974 52.5547553)",,,
125135711,вуліца Каліноўскага,residential,False,False,89.75200000000001,"LINESTRING (24.4549231 52.5544843, 24.4547809 52.5544955, 24.4544228 52.5545269, 24.4536089 52.5545984)",,,
759212424,вуліца Леніна,secondary,False,False,15.758,"LINESTRING (24.45382 52.5559835, 24.4535934 52.5560167)",,Н524,
759212424,вуліца Леніна,secondary,False,True,23.199,"LINESTRING (24.45382 52.5559835, 24.4541546 52.5559372)",,Н524,
312888405,завулак Тармасава,residential,False,True,115.19200000000001,"LINESTRING (24.45382 52.5559835, 24.454099 52.5566036, 24.4541287 52.5566682, 24.4541556 52.5568183, 24.4541566 52.5569933)",,,
320348405,вуліца Максіма Багдановіча,residential,False,False,158.684,"LINESTRING (24.4618172 52.554258, 24.4594783 52.5543774)",,,
85792338,Кобрынская вуліца,tertiary,False,False,30.55,"LINESTRING (24.4549974 52.5547553, 24.4549231 52.5544843)",,,
85792338,Кобрынская вуліца,tertiary,False,True,116.52799999999999,"LINESTRING (24.4549974 52.5547553, 24.4552537 52.5556698, 24.4552846 52.5557886)",,,
320348405,вуліца Максіма Багдановіча,residential,False,True,71.743,"LINESTRING (24.4549974 52.5547553, 24.4551274 52.5547439, 24.4560442 52.5546496)",,,
320348405,вуліца Максіма Багдановіча,residential,False,False,116.331,"LINESTRING (24.4577327 52.5544482, 24.4560442 52.5546496)",,,
320348405,вуліца Максіма Багдановіча,residential,False,True,118.278,"LINESTRING (24.4577327 52.5544482, 24.4588383 52.5544047, 24.4594783 52.5543774)",,,
85797076,Палеская вуліца,residential,False,False,146.078,"LINESTRING (24.4618014 52.5548863, 24.4618296 52.554977, 24.4621029 52.5556351, 24.4623103 52.5561629)",,,
127164263,вуліца Рыгора Шырмы,secondary,False,True,152.011,"LINESTRING (24.4618014 52.5548863, 24.4604478 52.5550977, 24.4597961 52.5551888, 24.4596185 52.5552136)",60,,
