osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,access,ref,junction
62149254,True,2,Чырвонаармейская вуліца,secondary,60,False,171.117,"LINESTRING (26.0137729 53.135762, 26.0136299 53.1357233, 26.0133033 53.1356213, 26.0132636 53.1356104, 26.0125795 53.1354117, 26.0115805 53.1351239, 26.0114637 53.1350923)",,,
"[852778729, 201720636]",False,2,Савецкая вуліца,tertiary,60,False,145.813,"LINESTRING (26.0137729 53.135762, 26.0138533 53.1356611, 26.0141466 53.1352919, 26.0147249 53.1345816)",delivery,,
"[853985616, 444955505]",False,2,Савецкая вуліца,tertiary,60,True,88.91799999999999,"LINESTRING (26.0137729 53.135762, 26.0135008 53.1361059, 26.0132688 53.1363943, 26.0131817 53.1364781)",delivery,,
64250179,False,2,Савецкая вуліца,secondary,60,False,41.133,"LINESTRING (26.0167767 53.1321514, 26.0170328 53.1318149)",,,
"[34694401, 575215671]",False,4,Камсамольская вуліца,secondary,60,"[False, True]",176.33,"LINESTRING (26.0167767 53.1321514, 26.0165832 53.1320954, 26.0159798 53.1319207, 26.0143951 53.1314637)",,,
"[601746746, 444955503]",False,5,вуліца Леніна,secondary,60,True,66.159,"LINESTRING (26.0167767 53.1321514, 26.0173225 53.132314, 26.0176808 53.132394)",,,
25284497,False,,Брэсцкая вуліца,secondary,60,False,33.926,"LINESTRING (26.0215746 53.1345016, 26.0211212 53.1346398)",,Р4,
25284497,False,,Брэсцкая вуліца,secondary,60,True,61.937,"LINESTRING (26.0215746 53.1345016, 26.0224089 53.1342572)",,Р4,
981544310,False,,Брэсцкая вуліца,secondary,60,False,23.864,"LINESTRING (26.018484 53.1354416, 26.0181638 53.1355373)",,Р4,
"[981544296, 981544297]",False,,Брэсцкая вуліца,secondary,40,True,197.24599999999998,"LINESTRING (26.018484 53.1354416, 26.0186958 53.1353805, 26.0191854 53.1352365, 26.0195916 53.1351089, 26.0199932 53.1349859, 26.0201766 53.1349261, 26.0205799 53.1348012, 26.0211212 53.1346398)",,Р4,
344133896,False,2,вуліца Грыцаўца,residential,60,True,150.429,"LINESTRING (26.0141451 53.1283672, 26.0131873 53.1295661, 26.0131655 53.1295854)",,,
444955507,True,2,вуліца Міцкевіча,tertiary,40,False,166.265,"LINESTRING (26.0141451 53.1283672, 26.0163088 53.1290481, 26.016352 53.1290617)",,,
25284492,False,2,вуліца Гагарына,residential,60,False,149.14,"LINESTRING (26.0154291 53.1302833, 26.0154581 53.1302449, 26.016352 53.1290617)",,,
442043692,True,2,вуліца Царука,tertiary,60,False,169.794,"LINESTRING (26.0154291 53.1302833, 26.0153387 53.1302559, 26.0136969 53.1297514, 26.0131655 53.1295854)",,,
25284492,False,2,вуліца Гагарына,residential,60,False,154.738,"LINESTRING (26.016352 53.1290617, 26.0164163 53.1289832, 26.0166993 53.128659, 26.0171038 53.128175, 26.0174002 53.1278204)",,,
25284492,False,2,вуліца Гагарына,residential,60,True,149.14,"LINESTRING (26.016352 53.1290617, 26.0154581 53.1302449, 26.0154291 53.1302833)",,,
444955507,True,2,вуліца Міцкевіча,tertiary,40,False,174.209,"LINESTRING (26.016352 53.1290617, 26.0164153 53.1290797, 26.0185366 53.1296847, 26.0185716 53.129695, 26.0187092 53.1297356)",,,
"[34694401, 575215671]",False,4,Камсамольская вуліца,secondary,60,"[False, True]",176.32999999999998,"LINESTRING (26.0143951 53.1314637, 26.0159798 53.1319207, 26.0165832 53.1320954, 26.0167767 53.1321514)",,,
442043692,True,2,вуліца Царука,tertiary,60,False,56.696,"LINESTRING (26.0176947 53.1309696, 26.0176123 53.1309446, 26.0170103 53.1307623, 26.0169361 53.1307398)",,,
469093372,False,2,Савецкая вуліца,secondary,60,False,153.00099999999998,"LINESTRING (26.0176947 53.1309696, 26.018643 53.1298162, 26.0187092 53.1297356)",,,
"[444955504, 469093372]",False,2,Савецкая вуліца,secondary,60,True,103.85000000000001,"LINESTRING (26.0176947 53.1309696, 26.0176066 53.1310816, 26.0170986 53.1317285, 26.0170328 53.1318149)",,,
