osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed
217625028,Першамайская вуліца,residential,False,False,97.549,"LINESTRING (31.3793711 53.5710185, 31.3794691 53.5710658, 31.3795831 53.5711297, 31.3796845 53.5711992, 31.379975 53.5714243, 31.3802635 53.5717106)",,
957832818,вуліца Ракасоўскага,primary,False,False,119.83800000000001,"LINESTRING (31.3793711 53.5710185, 31.3795437 53.5708369, 31.3796893 53.57069, 31.3797538 53.5706248, 31.3798544 53.5705168, 31.3800046 53.5703554, 31.3801451 53.5702149, 31.3802757 53.5700843)",Р122,
153736504,вуліца Басіна,residential,False,True,155.947,"LINESTRING (31.3855197 53.5693736, 31.3850471 53.5694774, 31.3850377 53.5694804, 31.3844596 53.5696665, 31.3834317 53.570022)",,
208415662,Ленінская вуліца,secondary,False,False,192.856,"LINESTRING (31.3855197 53.5693736, 31.3855828 53.5694424, 31.3859141 53.5698035, 31.3869171 53.5708966)",Р43/П2,60
408661369,Ленінская вуліца,residential,False,True,115.15700000000001,"LINESTRING (31.3855197 53.5693736, 31.3852902 53.5691288, 31.3850385 53.5688602, 31.3847636 53.5685422, 31.3846939 53.5684616)",,60
"[454720576, 531886300]",,secondary,False,True,164.665,"LINESTRING (31.3855197 53.5693736, 31.3851148 53.5692967, 31.3850005 53.569284, 31.3846428 53.5692446, 31.3841145 53.5691859, 31.3832999 53.5691114, 31.3830781 53.5690833)",Р43/П2,
"[549272104, 549272116]",вуліца Басіна,residential,False,False,107.42600000000002,"LINESTRING (31.3855197 53.5693736, 31.3863009 53.5691322, 31.3866629 53.5690203, 31.3869628 53.5689276)",,
"[549272123, 80189686]",Камсамольская вуліца,secondary,False,False,155.055,"LINESTRING (31.377403 53.5692806, 31.3780114 53.5693722, 31.3783662 53.5694256, 31.378495 53.5694451, 31.3787763 53.5694875, 31.3796032 53.5695925, 31.3796876 53.5696015)",Р43/П3,60
80189686,Камсамольская вуліца,secondary,False,True,264.261,"LINESTRING (31.377403 53.5692806, 31.3768462 53.5692019, 31.3764226 53.5691424, 31.3763868 53.5691344, 31.3761603 53.5690838, 31.3755348 53.5688987, 31.3753504 53.5688442, 31.3753207 53.5688347, 31.3739451 53.568393, 31.3738817 53.5683726, 31.3737586 53.5683336)",Р43/П3,60
409829195,,residential,False,False,55.906,"LINESTRING (31.377403 53.5692806, 31.3774447 53.5691844, 31.3776179 53.5687943)",,
209731952,вуліца Карла Маркса,tertiary,False,True,116.968,"LINESTRING (31.3860708 53.5654006, 31.3869111 53.5663266)",,
208415702,вуліца Кірава,residential,False,False,234.504,"LINESTRING (31.3755018 53.5659914, 31.3778426 53.5675773)",,
"[153736489, 454720580]",вуліца Міру,residential,False,True,143.786,"LINESTRING (31.3755018 53.5659914, 31.3739763 53.5667553, 31.373837 53.5668248)",,
209731952,вуліца Карла Маркса,tertiary,False,False,116.968,"LINESTRING (31.3869111 53.5663266, 31.3860708 53.5654006)",,
209733783,Савецкая вуліца,residential,False,True,137.058,"LINESTRING (31.3869111 53.5663266, 31.3850455 53.5668667)",,
876691097,вуліца Карла Маркса,tertiary,False,True,140.24399999999997,"LINESTRING (31.3869111 53.5663266, 31.3878027 53.5673514, 31.3878127 53.5673629, 31.387886 53.5674471)",,
"[153736489, 454720580]",вуліца Міру,residential,False,False,143.786,"LINESTRING (31.373837 53.5668248, 31.3739763 53.5667553, 31.3755018 53.5659914)",,
153736491,Юбілейная вуліца,residential,False,False,334.571,"LINESTRING (31.373837 53.5668248, 31.3753984 53.567781, 31.3761035 53.5681855, 31.3762969 53.5683203, 31.3765296 53.5684186, 31.3769424 53.5685756, 31.3776179 53.5687943)",,
209733783,Савецкая вуліца,residential,False,False,137.058,"LINESTRING (31.3850455 53.5668667, 31.3869111 53.5663266)",,
209733783,Савецкая вуліца,residential,False,True,104.62,"LINESTRING (31.3850455 53.5668667, 31.3847374 53.5669586, 31.3836146 53.5672704)",,
209745352,вуліца Валадарскага,residential,False,True,146.072,"LINESTRING (31.3850455 53.5668667, 31.3856417 53.5674784, 31.3860804 53.5679278, 31.3861047 53.5679533, 31.3861537 53.5680036)",,
480698453,вуліца Болдзіна,primary,False,True,130.057,"LINESTRING (31.387886 53.5674471, 31.3878082 53.5674721, 31.3873335 53.5676246, 31.3861537 53.5680036)",Р122,40
876691097,вуліца Карла Маркса,tertiary,False,False,140.24399999999997,"LINESTRING (31.387886 53.5674471, 31.3878127 53.5673629, 31.3878027 53.5673514, 31.3869111 53.5663266)",,
209733783,Савецкая вуліца,residential,False,False,155.621,"LINESTRING (31.3815135 53.5679042, 31.3836146 53.5672704)",,
153736466,вуліца Дзмітрыевай,residential,False,False,154.66500000000002,"LINESTRING (31.3815135 53.5679042, 31.3821135 53.5685508, 31.3821767 53.5686207, 31.3823229 53.5687824, 31.3823833 53.5688492, 31.382472 53.5689474, 31.3825581 53.5690447, 31.3826306 53.5691267)",,
153736466,вуліца Дзмітрыевай,residential,False,True,189.911,"LINESTRING (31.3815135 53.5679042, 31.3814432 53.5678312, 31.3813585 53.5677444, 31.3810445 53.5674128, 31.3806691 53.5670211, 31.3800621 53.56643)",,
209745352,вуліца Валадарскага,residential,False,False,146.072,"LINESTRING (31.3861537 53.5680036, 31.3861047 53.5679533, 31.3860804 53.5679278, 31.3856417 53.5674784, 31.3850455 53.5668667)",,
