osmid,highway,oneway,reversed,length,geometry,ref,name,bridge,lanes,maxspeed
233473413,residential,False,False,194.513,"LINESTRING (25.8481559 52.5212683, 25.8479708 52.5213229, 25.8477152 52.5213326, 25.8473566 52.5213311, 25.846914 52.5212899, 25.8457071 52.5211743, 25.8453241 52.5211505)",,вуліца Чырвоных Партызанаў,,,
550874713,tertiary,False,True,215.93599999999998,"LINESTRING (25.8481559 52.5212683, 25.8478077 52.5208696, 25.8476905 52.5206862, 25.8476074 52.5204952, 25.8474736 52.5198753, 25.8474198 52.5196259, 25.8473856 52.5194676, 25.8473699 52.5194087)",Н698,вуліца Леніна,,,
233473411,residential,False,True,178.24,"LINESTRING (25.8356078 52.5160757, 25.8355079 52.5157829, 25.8353796 52.5154454, 25.8350506 52.5148234, 25.8349046 52.5145326)",,,,,
550893765,tertiary,False,False,360.804,"LINESTRING (25.8356078 52.5160757, 25.8358524 52.5160393, 25.838105 52.5157129, 25.8395581 52.5155215, 25.8401616 52.5154513, 25.8408169 52.5153881)",Н26432,Савецкая вуліца,,,
550893766,residential,False,False,66.771,"LINESTRING (25.8356078 52.5160757, 25.8356463 52.516201, 25.8356861 52.5166405, 25.8356891 52.5166733)",,вуліца Механізатараў,,,
233449216,residential,False,False,93.443,"LINESTRING (25.8418433 52.5153223, 25.8419091 52.5161617)",,вуліца 17 Верасня,,,
385836561,tertiary,False,False,57.661,"LINESTRING (25.8418433 52.5153223, 25.8419721 52.5153248, 25.8426952 52.5153156)",Н698,Савецкая вуліца,,,
550874676,tertiary,False,False,100.259,"LINESTRING (25.8418433 52.5153223, 25.841832 52.5151884, 25.8417835 52.5144214)",Н26432,вуліца 50 год Кастрычніка,,,
550893765,tertiary,False,True,69.872,"LINESTRING (25.8418433 52.5153223, 25.8413874 52.5153419, 25.8408169 52.5153881)",Н26432,Савецкая вуліца,,,
550874671,tertiary,False,True,175.891,"LINESTRING (25.8478698 52.5135592, 25.8476928 52.5135778, 25.8474674 52.5136053, 25.8467747 52.5136837, 25.8461229 52.513758, 25.8456094 52.5138206, 25.8453158 52.5138528)",Н26432,вуліца 1 Мая,,,
"[233473490, 1228567483, 385856796]",tertiary,False,False,42.653999999999996,"LINESTRING (25.8478698 52.5135592, 25.8479851 52.5135428, 25.8483588 52.5134966, 25.8484862 52.5134792)",Н222,вуліца 1 Мая,yes,,
"[233473490, 1228567483, 385856796]",tertiary,False,True,42.653999999999996,"LINESTRING (25.8484862 52.5134792, 25.8483588 52.5134966, 25.8479851 52.5135428, 25.8478698 52.5135592)",Н222,вуліца 1 Мая,yes,,
550893773,residential,False,False,135.44,"LINESTRING (25.8484862 52.5134792, 25.8485264 52.5135811, 25.8484352 52.5137313, 25.8484888 52.5140447, 25.8485827 52.514283, 25.8486014 52.5144674, 25.8485317 52.5145213, 25.8483043 52.5145399)",,,,,
233473409,residential,False,False,38.538,"LINESTRING (25.8426952 52.5153156, 25.8432639 52.5152971)",,Савецкая вуліца,,,
385836561,tertiary,False,True,57.661,"LINESTRING (25.8426952 52.5153156, 25.8419721 52.5153248, 25.8418433 52.5153223)",Н698,Савецкая вуліца,,,
550874713,tertiary,False,False,84.856,"LINESTRING (25.8426952 52.5153156, 25.8427473 52.515421, 25.8428332 52.5155255, 25.8430423 52.5157949, 25.8430896 52.5158425, 25.8432449 52.5159988)",Н698,вуліца Леніна,,,
233473470,residential,False,False,160.414,"LINESTRING (25.8440364 52.5164457, 25.8438505 52.5165897, 25.8424152 52.5170307, 25.8422886 52.5170679, 25.8419748 52.5171099)",,вуліца Пушкіна,,,
550874713,tertiary,False,False,60.778,"LINESTRING (25.8440364 52.5164457, 25.8442552 52.5165347, 25.8447831 52.5167495)",Н698,вуліца Леніна,,,
550874713,tertiary,False,True,66.005,"LINESTRING (25.8440364 52.5164457, 25.8436858 52.5162978, 25.8434519 52.5161606, 25.8433089 52.5160557)",Н698,вуліца Леніна,,,
233449216,residential,False,True,105.529,"LINESTRING (25.8419748 52.5171099, 25.8419091 52.5161617)",,вуліца 17 Верасня,,,
233449216,residential,False,False,160.795,"LINESTRING (25.8419748 52.5171099, 25.841943 52.517235, 25.8418769 52.5174222, 25.8416183 52.5179007, 25.8414718 52.5182227, 25.8413941 52.518509)",,вуліца 17 Верасня,,,
233473470,residential,False,False,427.107,"LINESTRING (25.8419748 52.5171099, 25.8413427 52.5171452, 25.8371407 52.5173981, 25.8357319 52.5176191)",,вуліца Пушкіна,,,
233473470,residential,False,True,160.414,"LINESTRING (25.8419748 52.5171099, 25.8422886 52.5170679, 25.8424152 52.5170307, 25.8438505 52.5165897, 25.8440364 52.5164457)",,вуліца Пушкіна,,,
233473438,residential,False,True,182.888,"LINESTRING (25.8453158 52.5138528, 25.8452414 52.5135829, 25.845121 52.5131185, 25.8448577 52.5130959, 25.8437032 52.5128665)",,Камсамольскі завулак,,,
550874671,tertiary,False,False,175.89100000000002,"LINESTRING (25.8453158 52.5138528, 25.8456094 52.5138206, 25.8461229 52.513758, 25.8467747 52.5136837, 25.8474674 52.5136053, 25.8476928 52.5135778, 25.8478698 52.5135592)",Н26432,вуліца 1 Мая,,,
550874671,tertiary,False,True,101.69700000000002,"LINESTRING (25.8453158 52.5138528, 25.8448912 52.5139001, 25.8439585 52.5140045, 25.8438378 52.5140184)",Н26432,вуліца 1 Мая,,,
233473434,residential,False,True,133.287,"LINESTRING (25.8430977 52.5141027, 25.8432639 52.5152971)",,завулак Кірава,,,
550874671,tertiary,False,False,50.952,"LINESTRING (25.8430977 52.5141027, 25.8438378 52.5140184)",Н26432,вуліца 1 Мая,,,
550874671,tertiary,False,True,86.244,"LINESTRING (25.8430977 52.5141027, 25.8420388 52.514214, 25.8419238 52.5142336, 25.8418561 52.5142601)",Н26432,вуліца 1 Мая,,,
233473414,residential,False,False,67.535,"LINESTRING (25.8417835 52.5144214, 25.8411468 52.514474, 25.8407978 52.5145151)",,вуліца 1 Мая,,,
550874671,tertiary,False,False,19.658,"LINESTRING (25.8417835 52.5144214, 25.841787 52.5143266, 25.8418044 52.5142884, 25.8418561 52.5142601)",Н26432,вуліца 1 Мая,,,
550874676,tertiary,False,True,100.259,"LINESTRING (25.8417835 52.5144214, 25.841832 52.5151884, 25.8418433 52.5153223)",Н26432,вуліца 50 год Кастрычніка,,,
550893773,residential,False,True,135.44,"LINESTRING (25.8483043 52.5145399, 25.8485317 52.5145213, 25.8486014 52.5144674, 25.8485827 52.514283, 25.8484888 52.5140447, 25.8484352 52.5137313, 25.8485264 52.5135811, 25.8484862 52.5134792)",,,,,
233473429,residential,False,True,97.082,"LINESTRING (25.8407978 52.5145151, 25.8408169 52.5153881)",,Чырвонаармейскі завулак,,,
233473414,residential,False,False,195.993,"LINESTRING (25.8407978 52.5145151, 25.8398437 52.5145886, 25.8388763 52.5146638, 25.838456 52.5146782, 25.8382049 52.5146751, 25.8379217 52.5146458)",,вуліца 1 Мая,,,
233473414,residential,False,True,67.535,"LINESTRING (25.8407978 52.5145151, 25.8411468 52.514474, 25.8417835 52.5144214)",,вуліца 1 Мая,,,
233473411,residential,False,False,178.24,"LINESTRING (25.8349046 52.5145326, 25.8350506 52.5148234, 25.8353796 52.5154454, 25.8355079 52.5157829, 25.8356078 52.5160757)",,,,,
233473414,residential,False,True,210.432,"LINESTRING (25.8349046 52.5145326, 25.835292 52.5144613, 25.835711 52.5144036, 25.8360305 52.5143764, 25.8363245 52.5143819, 25.8366305 52.5144058, 25.8369671 52.5144653, 25.8379217 52.5146458)",,вуліца 1 Мая,,,
233473414,residential,False,False,210.432,"LINESTRING (25.8379217 52.5146458, 25.8369671 52.5144653, 25.8366305 52.5144058, 25.8363245 52.5143819, 25.8360305 52.5143764, 25.835711 52.5144036, 25.835292 52.5144613, 25.8349046 52.5145326)",,вуліца 1 Мая,,,
233473414,residential,False,True,195.99300000000002,"LINESTRING (25.8379217 52.5146458, 25.8382049 52.5146751, 25.838456 52.5146782, 25.8388763 52.5146638, 25.8398437 52.5145886, 25.8407978 52.5145151)",,вуліца 1 Мая,,,
233473409,residential,False,True,53.806,"LINESTRING (25.8447871 52.5152366, 25.8439943 52.5152738)",,Савецкая вуліца,,,
233473467,residential,False,False,72.068,"LINESTRING (25.8447871 52.5152366, 25.8448407 52.5158839)",,Камсамольская вуліца,,,
"[233473409, 233473475]",residential,False,False,367.317,"LINESTRING (25.8447871 52.5152366, 25.8452337 52.5152147, 25.845566 52.5151571, 25.847601 52.5146689, 25.8480621 52.5161315)",,"['вуліца Веры Харужай', 'Савецкая вуліца']",,,
233473409,residential,False,False,49.492,"LINESTRING (25.8432639 52.5152971, 25.8439943 52.5152738)",,Савецкая вуліца,,,
233473409,residential,False,True,38.538,"LINESTRING (25.8432639 52.5152971, 25.8426952 52.5153156)",,Савецкая вуліца,,,
233473434,residential,False,False,133.287,"LINESTRING (25.8432639 52.5152971, 25.8430977 52.5141027)",,завулак Кірава,,,
233473429,residential,False,False,97.082,"LINESTRING (25.8408169 52.5153881, 25.8407978 52.5145151)",,Чырвонаармейскі завулак,,,
550893765,tertiary,False,False,69.872,"LINESTRING (25.8408169 52.5153881, 25.8413874 52.5153419, 25.8418433 52.5153223)",Н26432,Савецкая вуліца,,,
550893765,tertiary,False,True,360.804,"LINESTRING (25.8408169 52.5153881, 25.8401616 52.5154513, 25.8395581 52.5155215, 25.838105 52.5157129, 25.8358524 52.5160393, 25.8356078 52.5160757)",Н26432,Савецкая вуліца,,,
233473469,residential,False,True,139.501,"LINESTRING (25.8468671 52.5156531, 25.8448407 52.5158839)",,вуліца Дзяржынскага,,,
233473467,residential,False,True,72.068,"LINESTRING (25.8448407 52.5158839, 25.8447871 52.5152366)",,Камсамольская вуліца,,,
233473469,residential,False,False,139.501,"LINESTRING (25.8448407 52.5158839, 25.8468671 52.5156531)",,вуліца Дзяржынскага,,,
233473467,residential,False,False,92.078,"LINESTRING (25.8448407 52.5158839, 25.8448759 52.5162928, 25.8448931 52.5163245, 25.8450921 52.5166902)",,Камсамольская вуліца,,,
233473469,residential,False,True,106.881,"LINESTRING (25.8448407 52.5158839, 25.8437435 52.5159482, 25.8434809 52.5159846, 25.8433089 52.5160557)",,вуліца Дзяржынскага,,,
550874713,tertiary,False,False,7.667,"LINESTRING (25.8432449 52.5159988, 25.8433089 52.5160557)",Н698,вуліца Леніна,,,
550874691,residential,False,True,92.57900000000001,"LINESTRING (25.8432449 52.5159988, 25.8430394 52.5160499, 25.8428222 52.5160803, 25.8427043 52.5160968, 25.8419091 52.5161617)",,вуліца Дзяржынскага,,,
550874713,tertiary,False,True,84.856,"LINESTRING (25.8432449 52.5159988, 25.8430896 52.5158425, 25.8430423 52.5157949, 25.8428332 52.5155255, 25.8427473 52.515421, 25.8426952 52.5153156)",Н698,вуліца Леніна,,,
550874713,tertiary,False,True,7.667,"LINESTRING (25.8433089 52.5160557, 25.8432449 52.5159988)",Н698,вуліца Леніна,,,
233473469,residential,False,False,106.881,"LINESTRING (25.8433089 52.5160557, 25.8434809 52.5159846, 25.8437435 52.5159482, 25.8448407 52.5158839)",,вуліца Дзяржынскага,,,
550874713,tertiary,False,False,66.005,"LINESTRING (25.8433089 52.5160557, 25.8434519 52.5161606, 25.8436858 52.5162978, 25.8440364 52.5164457)",Н698,вуліца Леніна,,,
233473475,residential,False,False,75.035,"LINESTRING (25.8480621 52.5161315, 25.8482686 52.5167945)",,вуліца Веры Харужай,,,
"[233473409, 233473475]",residential,False,True,367.317,"LINESTRING (25.8480621 52.5161315, 25.847601 52.5146689, 25.845566 52.5151571, 25.8452337 52.5152147, 25.8447871 52.5152366)",,"['Савецкая вуліца', 'вуліца Веры Харужай']",,,
550874708,residential,False,True,215.233,"LINESTRING (25.8480621 52.5161315, 25.8461813 52.5163396, 25.8459337 52.5165146, 25.8450921 52.5166902)",,,,,
233449216,residential,False,False,105.529,"LINESTRING (25.8419091 52.5161617, 25.8419748 52.5171099)",,вуліца 17 Верасня,,,
233449216,residential,False,True,93.443,"LINESTRING (25.8419091 52.5161617, 25.8418433 52.5153223)",,вуліца 17 Верасня,,,
233473471,residential,False,True,425.63899999999995,"LINESTRING (25.8419091 52.5161617, 25.8415051 52.5162069, 25.8400751 52.5163558, 25.836917 52.516669, 25.8367163 52.5166811, 25.8364816 52.5166811, 25.8356891 52.5166733)",,Кастрычніцкая вуліца,,,
550874691,residential,False,False,92.57900000000001,"LINESTRING (25.8419091 52.5161617, 25.8427043 52.5160968, 25.8428222 52.5160803, 25.8430394 52.5160499, 25.8432449 52.5159988)",,вуліца Дзяржынскага,,,
233473471,residential,False,False,425.639,"LINESTRING (25.8356891 52.5166733, 25.8364816 52.5166811, 25.8367163 52.5166811, 25.836917 52.516669, 25.8400751 52.5163558, 25.8415051 52.5162069, 25.8419091 52.5161617)",,Кастрычніцкая вуліца,,,
550893766,residential,False,False,105.27,"LINESTRING (25.8356891 52.5166733, 25.8357319 52.5172443, 25.8357447 52.5174293, 25.8357319 52.5176191)",,вуліца Механізатараў,,,
550893766,residential,False,True,66.771,"LINESTRING (25.8356891 52.5166733, 25.8356861 52.5166405, 25.8356463 52.516201, 25.8356078 52.5160757)",,вуліца Механізатараў,,,
550874707,residential,False,False,45.954,"LINESTRING (25.8450921 52.5166902, 25.8453761 52.5170656)",,,,,
233473452,residential,False,True,21.924,"LINESTRING (25.8450921 52.5166902, 25.8449332 52.5167207, 25.8447831 52.5167495)",,,,,
233473467,residential,False,True,92.078,"LINESTRING (25.8450921 52.5166902, 25.8448931 52.5163245, 25.8448759 52.5162928, 25.8448407 52.5158839)",,Камсамольская вуліца,,,
550874708,residential,False,False,215.233,"LINESTRING (25.8450921 52.5166902, 25.8459337 52.5165146, 25.8461813 52.5163396, 25.8480621 52.5161315)",,,,,
233473475,residential,False,True,75.035,"LINESTRING (25.8482686 52.5167945, 25.8480621 52.5161315)",,вуліца Веры Харужай,,,
233473460,residential,False,True,195.408,"LINESTRING (25.8482686 52.5167945, 25.8467709 52.5170124, 25.8461526 52.516976, 25.8457701 52.5171293, 25.8455818 52.517246)",,,,,
"[233473475, 550874678]",residential,False,False,252.14999999999998,"LINESTRING (25.8482686 52.5167945, 25.8485634 52.5178071, 25.8465904 52.5181143)",,"['Бярозавая вуліца', 'вуліца Веры Харужай']",,,
550874707,residential,False,True,45.954,"LINESTRING (25.8453761 52.5170656, 25.8450921 52.5166902)",,,,,
550874713,tertiary,False,False,24.415,"LINESTRING (25.8453761 52.5170656, 25.8455818 52.517246)",Н698,вуліца Леніна,,,
550874713,tertiary,False,True,53.542,"LINESTRING (25.8453761 52.5170656, 25.8452106 52.5169625, 25.8450703 52.5168752, 25.8447831 52.5167495)",Н698,вуліца Леніна,,,
233473453,residential,False,True,209.83100000000002,"LINESTRING (25.8357319 52.5176191, 25.8371723 52.518479, 25.837301 52.5185581, 25.8379603 52.5189312)",,вуліца Меліяратараў,,,
233473470,residential,False,True,427.107,"LINESTRING (25.8357319 52.5176191, 25.8371407 52.5173981, 25.8413427 52.5171452, 25.8419748 52.5171099)",,вуліца Пушкіна,,,
550893766,residential,False,False,324.507,"LINESTRING (25.8357319 52.5176191, 25.8356946 52.5177319, 25.8356357 52.517811, 25.8354519 52.5179746, 25.8352223 52.5181452, 25.8346215 52.5184651, 25.8342057 52.5186969, 25.8341476 52.5187574, 25.8341362 52.5188572, 25.8342607 52.5191778, 25.8342755 52.5192159, 25.8345292 52.5197251, 25.8347245 52.520105)",,вуліца Механізатараў,,,
550893766,residential,False,True,105.27000000000001,"LINESTRING (25.8357319 52.5176191, 25.8357447 52.5174293, 25.8357319 52.5172443, 25.8356891 52.5166733)",,вуліца Механізатараў,,,
"[233473475, 550874678]",residential,False,True,252.14999999999998,"LINESTRING (25.8465904 52.5181143, 25.8485634 52.5178071, 25.8482686 52.5167945)",,"['Бярозавая вуліца', 'вуліца Веры Харужай']",,,
550874713,tertiary,False,False,153.89100000000002,"LINESTRING (25.8465904 52.5181143, 25.846847 52.5184113, 25.8470061 52.5186545, 25.8470557 52.5187303, 25.8471945 52.5190018, 25.8472247 52.5190609, 25.8473699 52.5194087)",Н698,вуліца Леніна,,,
550874713,tertiary,False,True,118.263,"LINESTRING (25.8465904 52.5181143, 25.8460311 52.5176127, 25.8455818 52.517246)",Н698,вуліца Леніна,,,
233473427,residential,False,True,128.955,"LINESTRING (25.8413941 52.518509, 25.839526 52.5187387)",,1-ы завулак 17 Верасня,,,
233449216,residential,False,False,22.241,"LINESTRING (25.8413941 52.518509, 25.8413933 52.5186137, 25.84139 52.518709)",,вуліца 17 Верасня,,,
233449216,residential,False,True,160.795,"LINESTRING (25.8413941 52.518509, 25.8414718 52.5182227, 25.8416183 52.5179007, 25.8418769 52.5174222, 25.841943 52.517235, 25.8419748 52.5171099)",,вуліца 17 Верасня,,,
233449216,residential,False,False,54.467,"LINESTRING (25.84139 52.518709, 25.8414368 52.519198)",,вуліца 17 Верасня,,,
233449216,residential,False,True,22.241,"LINESTRING (25.84139 52.518709, 25.8413933 52.5186137, 25.8413941 52.518509)",,вуліца 17 Верасня,,,
233473443,residential,False,False,328.62100000000004,"LINESTRING (25.84139 52.518709, 25.8414933 52.5187067, 25.8416015 52.5186819, 25.8425714 52.5183579, 25.8453447 52.5173877, 25.8455818 52.517246)",,вуліца Верабʼёва,,,
233473427,residential,False,False,108.08,"LINESTRING (25.8379603 52.5189312, 25.839526 52.5187387)",,1-ы завулак 17 Верасня,,,
233473453,residential,False,False,209.831,"LINESTRING (25.8379603 52.5189312, 25.837301 52.5185581, 25.8371723 52.518479, 25.8357319 52.5176191)",,вуліца Меліяратараў,,,
233473453,residential,False,True,290.895,"LINESTRING (25.8379603 52.5189312, 25.8395152 52.5198564, 25.8392644 52.5199911, 25.8377946 52.5206128)",,вуліца Меліяратараў,,,
233449216,residential,False,True,54.467,"LINESTRING (25.8414368 52.519198, 25.84139 52.518709)",,вуліца 17 Верасня,,,
233449216,residential,False,False,109.287,"LINESTRING (25.8414368 52.519198, 25.8416221 52.519699, 25.8418487 52.5201476)",,вуліца 17 Верасня,,,
"[550874689, 233473481, 550874709]",residential,False,False,358.62400000000014,"LINESTRING (25.8414368 52.519198, 25.8419558 52.5190924, 25.8423506 52.5190361, 25.8429095 52.5188813, 25.8435586 52.5186725, 25.8439189 52.5190689, 25.8442204 52.5191747, 25.8445959 52.5195707, 25.8446087 52.5196386, 25.8445537 52.5196925, 25.8444639 52.5197863, 25.8444449 52.5198347, 25.8444826 52.5199071, 25.8447377 52.5202062)",,"['завулак Верабʼёва', 'Кааператыўны завулак']",,,
550893766,residential,False,True,324.507,"LINESTRING (25.8347245 52.520105, 25.8345292 52.5197251, 25.8342755 52.5192159, 25.8342607 52.5191778, 25.8341362 52.5188572, 25.8341476 52.5187574, 25.8342057 52.5186969, 25.8346215 52.5184651, 25.8352223 52.5181452, 25.8354519 52.5179746, 25.8356357 52.517811, 25.8356946 52.5177319, 25.8357319 52.5176191)",,вуліца Механізатараў,,,
233449216,residential,False,True,109.287,"LINESTRING (25.8418487 52.5201476, 25.8416221 52.519699, 25.8414368 52.519198)",,вуліца 17 Верасня,,,
233473477,residential,False,False,252.222,"LINESTRING (25.8418487 52.5201476, 25.8422887 52.5201031, 25.8425984 52.5201217, 25.8427647 52.5201446, 25.8428852 52.5201979, 25.8430785 52.520342, 25.8432448 52.5204954, 25.8434087 52.520578, 25.8440087 52.5208818, 25.8445859 52.5210618, 25.8448058 52.5211026, 25.8448836 52.5211336, 25.8449161 52.5211771)",,,,,
233473441,residential,False,False,28.793,"LINESTRING (25.8447377 52.5202062, 25.844351 52.5203143)",,Кааператыўная вуліца,,,
233473441,residential,False,True,199.103,"LINESTRING (25.8447377 52.5202062, 25.8459029 52.5198508, 25.8470977 52.5194687, 25.8473699 52.5194087)",,Кааператыўная вуліца,,,
"[550874689, 233473481, 550874709]",residential,False,True,358.624,"LINESTRING (25.8447377 52.5202062, 25.8444826 52.5199071, 25.8444449 52.5198347, 25.8444639 52.5197863, 25.8445537 52.5196925, 25.8446087 52.5196386, 25.8445959 52.5195707, 25.8442204 52.5191747, 25.8439189 52.5190689, 25.8435586 52.5186725, 25.8429095 52.5188813, 25.8423506 52.5190361, 25.8419558 52.5190924, 25.8414368 52.519198)",,"['завулак Верабʼёва', 'Кааператыўны завулак']",,,
233473441,residential,False,True,28.793,"LINESTRING (25.844351 52.5203143, 25.8447377 52.5202062)",,Кааператыўная вуліца,,,
233473453,residential,False,False,290.895,"LINESTRING (25.8377946 52.5206128, 25.8392644 52.5199911, 25.8395152 52.5198564, 25.8379603 52.5189312)",,вуліца Меліяратараў,,,
233473413,residential,False,False,27.772,"LINESTRING (25.8453241 52.5211505, 25.844981 52.5211705, 25.8449161 52.5211771)",,вуліца Чырвоных Партызанаў,,,
233473413,residential,False,True,194.513,"LINESTRING (25.8453241 52.5211505, 25.8457071 52.5211743, 25.846914 52.5212899, 25.8473566 52.5213311, 25.8477152 52.5213326, 25.8479708 52.5213229, 25.8481559 52.5212683)",,вуліца Чырвоных Партызанаў,,,
233473413,residential,False,True,90.67,"LINESTRING (25.8437329 52.5215381, 25.8439806 52.521426, 25.8446618 52.5212029, 25.8449161 52.5211771)",,вуліца Чырвоных Партызанаў,,,
233473438,residential,False,False,182.888,"LINESTRING (25.8437032 52.5128665, 25.8448577 52.5130959, 25.845121 52.5131185, 25.8452414 52.5135829, 25.8453158 52.5138528)",,Камсамольскі завулак,,,
241899643,residential,False,True,128.836,"LINESTRING (25.8437032 52.5128665, 25.843682 52.5133377, 25.8438378 52.5140184)",,Піянерская вуліца,,,
550874671,tertiary,False,True,50.952,"LINESTRING (25.8438378 52.5140184, 25.8430977 52.5141027)",Н26432,вуліца 1 Мая,,,
241899643,residential,False,False,128.836,"LINESTRING (25.8438378 52.5140184, 25.843682 52.5133377, 25.8437032 52.5128665)",,Піянерская вуліца,,,
385856791,residential,False,True,140.31099999999998,"LINESTRING (25.8438378 52.5140184, 25.8438622 52.5140509, 25.8438878 52.5141416, 25.8439482 52.514863, 25.8439943 52.5152738)",,Піянерская вуліца,,,
550874671,tertiary,False,False,101.697,"LINESTRING (25.8438378 52.5140184, 25.8439585 52.5140045, 25.8448912 52.5139001, 25.8453158 52.5138528)",Н26432,вуліца 1 Мая,,,
233473409,residential,False,False,53.806,"LINESTRING (25.8439943 52.5152738, 25.8447871 52.5152366)",,Савецкая вуліца,,,
233473409,residential,False,True,49.492,"LINESTRING (25.8439943 52.5152738, 25.8432639 52.5152971)",,Савецкая вуліца,,,
385856791,residential,False,False,140.311,"LINESTRING (25.8439943 52.5152738, 25.8439482 52.514863, 25.8438878 52.5141416, 25.8438622 52.5140509, 25.8438378 52.5140184)",,Піянерская вуліца,,,
233473427,residential,False,False,128.955,"LINESTRING (25.839526 52.5187387, 25.8413941 52.518509)",,1-ы завулак 17 Верасня,,,
233473427,residential,False,True,108.08,"LINESTRING (25.839526 52.5187387, 25.8379603 52.5189312)",,1-ы завулак 17 Верасня,,,
534078226,residential,False,False,132.24099999999999,"LINESTRING (25.839526 52.5187387, 25.8397967 52.519066, 25.8401218 52.519261, 25.8402722 52.5193822, 25.8404637 52.519629, 25.8405521 52.5197366)",,Школьны завулак,,1,20
534078226,residential,False,True,132.24099999999999,"LINESTRING (25.8405521 52.5197366, 25.8404637 52.519629, 25.8402722 52.5193822, 25.8401218 52.519261, 25.8397967 52.519066, 25.839526 52.5187387)",,Школьны завулак,,1,20
550874671,tertiary,False,False,86.244,"LINESTRING (25.8418561 52.5142601, 25.8419238 52.5142336, 25.8420388 52.514214, 25.8430977 52.5141027)",Н26432,вуліца 1 Мая,,,
550874671,tertiary,False,True,19.658,"LINESTRING (25.8418561 52.5142601, 25.8418044 52.5142884, 25.841787 52.5143266, 25.8417835 52.5144214)",Н26432,вуліца 1 Мая,,,
233473413,residential,False,False,90.67,"LINESTRING (25.8449161 52.5211771, 25.8446618 52.5212029, 25.8439806 52.521426, 25.8437329 52.5215381)",,вуліца Чырвоных Партызанаў,,,
233473413,residential,False,True,27.772,"LINESTRING (25.8449161 52.5211771, 25.844981 52.5211705, 25.8453241 52.5211505)",,вуліца Чырвоных Партызанаў,,,
233473477,residential,False,True,252.222,"LINESTRING (25.8449161 52.5211771, 25.8448836 52.5211336, 25.8448058 52.5211026, 25.8445859 52.5210618, 25.8440087 52.5208818, 25.8434087 52.520578, 25.8432448 52.5204954, 25.8430785 52.520342, 25.8428852 52.5201979, 25.8427647 52.5201446, 25.8425984 52.5201217, 25.8422887 52.5201031, 25.8418487 52.5201476)",,,,,
