osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width
39735286,2,вуліца Гастэлы,residential,40,False,False,143.159,"LINESTRING (24.3492163 52.2044696, 24.3477675 52.2048818, 24.3473108 52.2050117)",,
39735295,2,Піянерская вуліца,residential,40,False,False,276.301,"LINESTRING (24.3492163 52.2044696, 24.3492782 52.2045533, 24.3501656 52.2058412, 24.3508066 52.2067553)",,
39735359,,вуліца Кашавога,residential,40,False,True,134.441,"LINESTRING (24.3590055 52.2048829, 24.3597033 52.2060138)",,
404164080,,вуліца Чкалава,secondary,40,False,False,124.313,"LINESTRING (24.3590055 52.2048829, 24.3573546 52.2051959, 24.3572634 52.2052146)",,
39735264,,Мопраўская вуліца,residential,40,False,False,175.652,"LINESTRING (24.3572541 52.2065061, 24.3573516 52.2064897, 24.3597033 52.2060138)",,
1240001586,,Інтэрнацыянальная вуліца,secondary,40,False,False,172.911,"LINESTRING (24.3572541 52.2065061, 24.3572486 52.2066212, 24.3572469 52.2067863, 24.3572432 52.2068574, 24.3572195 52.2073195, 24.3571906 52.2078516, 24.3571897 52.2080605)",,
1240001586,,Інтэрнацыянальная вуліца,secondary,40,False,True,143.613,"LINESTRING (24.3572541 52.2065061, 24.3572581 52.2063682, 24.3572583 52.2062958, 24.3572604 52.2053658, 24.3572634 52.2052146)",,
39735359,,вуліца Кашавога,residential,40,False,False,134.441,"LINESTRING (24.3597033 52.2060138, 24.3590055 52.2048829)",,
39735264,,Мопраўская вуліца,residential,40,False,True,175.652,"LINESTRING (24.3597033 52.2060138, 24.3573516 52.2064897, 24.3572541 52.2065061)",,
39735359,,вуліца Кашавога,residential,40,False,True,162.265,"LINESTRING (24.3597033 52.2060138, 24.3602951 52.2069034, 24.3606023 52.2073651)",,
39735376,,вуліца Панфілаўцаў,residential,40,False,True,132.808,"LINESTRING (24.3470796 52.2076513, 24.3473127 52.2075963, 24.3488985 52.2072222)",,
404164080,,вуліца Чкалава,secondary,40,False,True,124.313,"LINESTRING (24.3572634 52.2052146, 24.3573546 52.2051959, 24.3590055 52.2048829)",,
1240001586,,Інтэрнацыянальная вуліца,secondary,40,False,False,143.613,"LINESTRING (24.3572634 52.2052146, 24.3572604 52.2053658, 24.3572583 52.2062958, 24.3572581 52.2063682, 24.3572541 52.2065061)",,
39735177,2,вуліца Маршала Жукава,residential,40,False,True,268.57000000000005,"LINESTRING (24.3473108 52.2050117, 24.3473623 52.2050801, 24.3478061 52.2057005, 24.3482215 52.2063046, 24.3488985 52.2072222)",,
39735286,2,вуліца Гастэлы,residential,40,False,True,143.159,"LINESTRING (24.3473108 52.2050117, 24.3477675 52.2048818, 24.3492163 52.2044696)",,
39735177,2,вуліца Маршала Жукава,residential,40,False,True,117.797,"LINESTRING (24.3488985 52.2072222, 24.3496096 52.2081878)",,
