osmid,oneway,name,highway,reversed,length,junction,geometry,lanes,maxspeed,bridge
"[102794880, 102794871, 133125031]",False,Чырвонаармейская вуліца,secondary,True,224.754,,"LINESTRING (26.8406088 55.1128928, 26.8406304 55.1128952, 26.8416507 55.1130069, 26.8424103 55.1130901, 26.8426288 55.1131153, 26.8437388 55.1132322, 26.8439541 55.1132469, 26.8440845 55.1132558)",2,40,yes
691907245,True,плошча Леніна,secondary,False,29.012999999999998,,"LINESTRING (26.839579 55.1143241, 26.8393176 55.1143092, 26.8391261 55.1142933)",2,60,
49073620,False,вуліца 17 Верасня,tertiary,True,199.451,,"LINESTRING (26.8385298 55.1142742, 26.8385027 55.1142716, 26.8384776 55.1142692, 26.8381553 55.1142477, 26.8379193 55.1142314, 26.8369395 55.1141748, 26.8354157 55.1140632)",2,,
133125040,True,вуліца 17 Верасня,tertiary,False,38.331,,"LINESTRING (26.8385298 55.1142742, 26.8386896 55.1142113, 26.8387901 55.1141242, 26.8388506 55.1139995)",,,
30383263,True,Ленінская вуліца,secondary_link,False,21.712,,"LINESTRING (26.8398337 55.1144429, 26.8397962 55.1144069, 26.8397745 55.1143864, 26.8397355 55.1143675, 26.8396775 55.1143451, 26.839579 55.1143241)",,60,
992283444,False,Ленінская вуліца,secondary,False,165.803,,"LINESTRING (26.8398337 55.1144429, 26.8398075 55.1145775, 26.8397944 55.1146621, 26.8396959 55.1152987, 26.8396583 55.1155419, 26.8396295 55.1157276, 26.8395985 55.1159279)",,60,
1087837339,False,вуліца Гагарына,tertiary,False,99.634,,"LINESTRING (26.8446027 55.111358, 26.8448596 55.1104741)",2,,
1087837339,False,вуліца Гагарына,tertiary,True,213.63,,"LINESTRING (26.8446027 55.111358, 26.8445059 55.1117413, 26.8443768 55.1123054, 26.8441183 55.1131613, 26.8440845 55.1132558)",2,,
30419469,False,Піянерская вуліца,residential,False,111.177,,"LINESTRING (26.8450997 55.1087519, 26.8451761 55.1087531, 26.846846 55.1087946)",2,60,
"[1087842672, 1087837339, 136494799]",False,вуліца Гагарына,tertiary,True,192.612,,"LINESTRING (26.8450997 55.1087519, 26.8451094 55.1094347, 26.8450217 55.1097963, 26.8449672 55.1100211, 26.8449498 55.1100646, 26.8449109 55.110241, 26.8448596 55.1104741)",2,40,
102794930,False,вуліца Паўліка Марозова,tertiary,True,219.02700000000002,,"LINESTRING (26.8428198 55.116575, 26.8438034 55.1165701, 26.8454568 55.1165679, 26.846263 55.11659)",2,60,
30527785,False,Паркавая вуліца,residential,False,83.291,,"LINESTRING (26.8367502 55.1091506, 26.8369331 55.1092179, 26.8372066 55.109317, 26.8374709 55.1094317, 26.8377171 55.1096379)",,,
98784545,False,Кастрычніцкая вуліца,tertiary,True,110.923,,"LINESTRING (26.8367502 55.1091506, 26.8367807 55.1092442, 26.8362158 55.1100867)",,,
98784545,False,Кастрычніцкая вуліца,tertiary,True,31.405,,"LINESTRING (26.8355816 55.1112132, 26.8354826 55.1114899)",,,
98784545,False,Кастрычніцкая вуліца,tertiary,False,94.62700000000001,,"LINESTRING (26.8355816 55.1112132, 26.8360378 55.1104627, 26.8360702 55.1104094)",,,
838767638,False,Кааператыўная вуліца,residential,True,27.058,,"LINESTRING (26.8355816 55.1112132, 26.8353931 55.1111668, 26.835227 55.1110841)",,,
838767638,False,Кааператыўная вуліца,residential,False,193.357,,"LINESTRING (26.8325104 55.1103097, 26.8325962 55.1103411, 26.834209 55.1108269, 26.8346948 55.1109732, 26.8349437 55.1110251, 26.835227 55.1110841)",,,
796522174,False,Кастрычніцкая вуліца,tertiary,True,27.8,,"LINESTRING (26.8338336 55.1156384, 26.8336844 55.1158734)",2,,
30529216,True,Камунальная вуліца,residential,False,258.848,,"LINESTRING (26.8338336 55.1156384, 26.8364711 55.1159018, 26.8374176 55.1159687, 26.8378528 55.1160024)",2,60,
796522174,False,Кастрычніцкая вуліца,tertiary,False,174.304,,"LINESTRING (26.8338336 55.1156384, 26.834164 55.1144968, 26.8342091 55.11424, 26.8342187 55.1141852, 26.834139 55.1140993)",2,,
992283444,False,Ленінская вуліца,secondary,True,22.438,,"LINESTRING (26.8395529 55.116128, 26.8395985 55.1159279)",,60,
289426329,False,Камунальная вуліца,residential,True,109.03300000000002,,"LINESTRING (26.8395529 55.116128, 26.8394707 55.1161241, 26.8383392 55.1160459, 26.8378528 55.1160024)",2,60,
992283444,False,Ленінская вуліца,secondary,False,116.37299999999999,,"LINESTRING (26.8395529 55.116128, 26.8394763 55.1165634, 26.8393696 55.1171693)",,60,
30419469,False,Піянерская вуліца,residential,True,111.177,,"LINESTRING (26.846846 55.1087946, 26.8451761 55.1087531, 26.8450997 55.1087519)",2,60,
136499807,False,Савецкая вуліца,secondary,False,18.686,,"LINESTRING (26.8391368 55.1102837, 26.8391179 55.110116)",,,
30738657,False,Камсамольская вуліца,tertiary,False,195.55499999999998,,"LINESTRING (26.8391368 55.1102837, 26.8390271 55.1102873, 26.8383449 55.1103087, 26.8360702 55.1104094)",,,
136499807,False,Савецкая вуліца,secondary,True,98.85,,"LINESTRING (26.8391368 55.1102837, 26.8391462 55.1103684, 26.8392352 55.1111709)",,,
30738657,False,Камсамольская вуліца,tertiary,True,195.55499999999998,,"LINESTRING (26.8360702 55.1104094, 26.8383449 55.1103087, 26.8390271 55.1102873, 26.8391368 55.1102837)",,,
98784545,False,Кастрычніцкая вуліца,tertiary,False,37.066,,"LINESTRING (26.8360702 55.1104094, 26.8360965 55.1103604, 26.8362158 55.1100867)",,,
98784545,False,Кастрычніцкая вуліца,tertiary,True,94.62700000000001,,"LINESTRING (26.8360702 55.1104094, 26.8360378 55.1104627, 26.8355816 55.1112132)",,,
289426329,False,Камунальная вуліца,residential,False,109.03300000000002,,"LINESTRING (26.8378528 55.1160024, 26.8383392 55.1160459, 26.8394707 55.1161241, 26.8395529 55.116128)",2,60,
1087837339,False,вуліца Гагарына,tertiary,True,99.634,,"LINESTRING (26.8448596 55.1104741, 26.8446027 55.111358)",2,,
"[1087842672, 1087837339, 136494799]",False,вуліца Гагарына,tertiary,False,192.61200000000002,,"LINESTRING (26.8448596 55.1104741, 26.8449109 55.110241, 26.8449498 55.1100646, 26.8449672 55.1100211, 26.8450217 55.1097963, 26.8451094 55.1094347, 26.8450997 55.1087519)",2,40,
30419465,False,Набярэжная вуліца,residential,False,84.153,,"LINESTRING (26.8439133 55.1140062, 26.8439389 55.1138962, 26.8439882 55.1136981, 26.8440737 55.1133173, 26.8440845 55.1132558)",2,60,
25276262,True,Камсамольская плошча,tertiary,False,21.215000000000003,roundabout,"LINESTRING (26.834139 55.1140993, 26.8338392 55.1141041, 26.8338061 55.1141006)",,,
796522174,False,Кастрычніцкая вуліца,tertiary,True,174.304,,"LINESTRING (26.834139 55.1140993, 26.8342187 55.1141852, 26.8342091 55.11424, 26.834164 55.1144968, 26.8338336 55.1156384)",2,,
25276262,True,Камсамольская плошча,tertiary,False,11.334,roundabout,"LINESTRING (26.8342748 55.1138958, 26.834312 55.1139435, 26.8343042 55.113993)",,,
98784545,False,Кастрычніцкая вуліца,tertiary,False,192.605,,"LINESTRING (26.8342748 55.1138958, 26.8344576 55.1138176, 26.8345068 55.1137964, 26.8345505 55.1137498, 26.835199 55.1122825)",,,
66846885,False,Аптэчны завулак,residential,False,127.559,,"LINESTRING (26.8388308 55.1124573, 26.8388147 55.1125294, 26.8387369 55.1125954, 26.8386296 55.1126306, 26.838466 55.1126214, 26.8375647 55.1125202, 26.8370394 55.1124692)",,,
66846885,False,Аптэчны завулак,residential,True,42.162,,"LINESTRING (26.835199 55.1122825, 26.8358501 55.1123538)",,,
98784545,False,Кастрычніцкая вуліца,tertiary,False,89.96,,"LINESTRING (26.835199 55.1122825, 26.8354826 55.1114899)",,,
98784545,False,Кастрычніцкая вуліца,tertiary,True,192.605,,"LINESTRING (26.835199 55.1122825, 26.8345505 55.1137498, 26.8345068 55.1137964, 26.8344576 55.1138176, 26.8342748 55.1138958)",,,
102794906,False,,residential,True,107.161,,"LINESTRING (26.846263 55.11659, 26.8465544 55.1156408)",,,
102794930,False,вуліца Паўліка Марозова,tertiary,True,26.976,,"LINESTRING (26.846263 55.11659, 26.8466853 55.1166129)",2,60,
102794930,False,вуліца Паўліка Марозова,tertiary,False,219.027,,"LINESTRING (26.846263 55.11659, 26.8454568 55.1165679, 26.8438034 55.1165701, 26.8428198 55.116575)",2,60,
49073620,False,вуліца 17 Верасня,tertiary,False,199.45099999999996,,"LINESTRING (26.8354157 55.1140632, 26.8369395 55.1141748, 26.8379193 55.1142314, 26.8381553 55.1142477, 26.8384776 55.1142692, 26.8385027 55.1142716, 26.8385298 55.1142742)",2,,
49073620,False,вуліца 17 Верасня,tertiary,True,71.21,,"LINESTRING (26.8354157 55.1140632, 26.8345132 55.1139935, 26.8343042 55.113993)",2,,
66848232,False,Аптэчны завулак,residential,True,192.07399999999998,,"LINESTRING (26.8354157 55.1140632, 26.8354259 55.1140268, 26.8358501 55.1123538)",1,60,
992283444,False,Ленінская вуліца,secondary,False,22.438,,"LINESTRING (26.8395985 55.1159279, 26.8395529 55.116128)",,60,
136493618,True,,residential,False,235.20000000000002,,"LINESTRING (26.8395985 55.1159279, 26.8396501 55.1159317, 26.8423166 55.1161325, 26.842457 55.1161654, 26.8425419 55.1162317, 26.8428198 55.116575)",,40,
992283444,False,Ленінская вуліца,secondary,True,165.803,,"LINESTRING (26.8395985 55.1159279, 26.8396295 55.1157276, 26.8396583 55.1155419, 26.8396959 55.1152987, 26.8397944 55.1146621, 26.8398075 55.1145775, 26.8398337 55.1144429)",,60,
66848217,True,Пралетарская вуліца,residential,False,167.912,,"LINESTRING (26.8393696 55.1171693, 26.8393001 55.1171676, 26.8374225 55.1171205, 26.8367317 55.1171032)",,,
992283444,False,Ленінская вуліца,secondary,True,116.37299999999999,,"LINESTRING (26.8393696 55.1171693, 26.8394763 55.1165634, 26.8395529 55.116128)",,60,
102794906,False,,residential,False,107.161,,"LINESTRING (26.8465544 55.1156408, 26.846263 55.11659)",,,
608270045,False,,residential,True,48.111000000000004,,"LINESTRING (26.8465544 55.1156408, 26.8460093 55.1156111, 26.8458269 55.1155528)",,,
25276262,True,Камсамольская плошча,tertiary,False,31.137,roundabout,"LINESTRING (26.8338035 55.1138431, 26.8339615 55.1138429, 26.8341897 55.1138659, 26.8342748 55.1138958)",,,
66848213,False,Кароткая вуліца,residential,False,213.57700000000003,,"LINESTRING (26.8338035 55.1138431, 26.8337204 55.1137943, 26.8336511 55.1137094, 26.8337638 55.1133341, 26.8339273 55.1129174, 26.8341187 55.1124553, 26.8343196 55.1119932)",,,
66846885,False,Аптэчны завулак,residential,False,42.162,,"LINESTRING (26.8358501 55.1123538, 26.835199 55.1122825)",,,
66846885,False,Аптэчны завулак,residential,True,76.72,,"LINESTRING (26.8358501 55.1123538, 26.8370394 55.1124692)",,,
66848232,False,Аптэчны завулак,residential,False,192.07399999999998,,"LINESTRING (26.8358501 55.1123538, 26.8354259 55.1140268, 26.8354157 55.1140632)",1,60,
66848217,True,Пралетарская вуліца,residential,False,161.331,,"LINESTRING (26.8350423 55.1170608, 26.8346985 55.1168818, 26.8340746 55.1160754, 26.8338979 55.1159595, 26.8336844 55.1158734)",,,
796522174,False,Кастрычніцкая вуліца,tertiary,False,27.8,,"LINESTRING (26.8336844 55.1158734, 26.8338336 55.1156384)",2,,
796522174,False,Кастрычніцкая вуліца,tertiary,True,184.028,,"LINESTRING (26.8336844 55.1158734, 26.8335832 55.1160078, 26.8332664 55.1164284, 26.8328992 55.1167591, 26.8327447 55.1168983, 26.8322556 55.1173056)",2,,
25276262,True,Камсамольская плошча,tertiary,False,22.747999999999998,roundabout,"LINESTRING (26.8335773 55.1139798, 26.833623 55.1138965, 26.8337298 55.1138564, 26.8338035 55.1138431)",,,
838767644,False,Кастрычніцкі завулак,residential,False,203.578,,"LINESTRING (26.8339262 55.1094113, 26.835227 55.1110841)",2,60,
102203681,False,,residential,True,163.979,,"LINESTRING (26.8339262 55.1094113, 26.8340876 55.1094428, 26.8362158 55.1100867)",2,60,
796522174,False,Кастрычніцкая вуліца,tertiary,False,184.02800000000002,,"LINESTRING (26.8322556 55.1173056, 26.8327447 55.1168983, 26.8328992 55.1167591, 26.8332664 55.1164284, 26.8335832 55.1160078, 26.8336844 55.1158734)",2,,
102203697,False,,residential,True,335.9100000000001,,"LINESTRING (26.8392352 55.1111709, 26.8396692 55.1111351, 26.8399107 55.1110647, 26.8400884 55.1109318, 26.8401477 55.1108119, 26.840175 55.1106294, 26.840175 55.1104261, 26.8402844 55.110327, 26.8405396 55.1101915, 26.8408404 55.110108, 26.8411457 55.1100507, 26.8409725 55.1099204, 26.840886 55.1099204, 26.8405351 55.1099334, 26.8401295 55.1099855, 26.8391179 55.110116)",,,
136499807,False,Савецкая вуліца,secondary,False,98.85,,"LINESTRING (26.8392352 55.1111709, 26.8391462 55.1103684, 26.8391368 55.1102837)",,,
"[1017845359, 136499807]",False,Савецкая вуліца,secondary,True,173.002,,"LINESTRING (26.8392352 55.1111709, 26.8392917 55.1118165, 26.8393713 55.1127248)",,,
98784545,False,Кастрычніцкая вуліца,tertiary,False,110.923,,"LINESTRING (26.8362158 55.1100867, 26.8367807 55.1092442, 26.8367502 55.1091506)",,,
98784545,False,Кастрычніцкая вуліца,tertiary,True,37.066,,"LINESTRING (26.8362158 55.1100867, 26.8360965 55.1103604, 26.8360702 55.1104094)",,,
102203681,False,,residential,False,163.979,,"LINESTRING (26.8362158 55.1100867, 26.8340876 55.1094428, 26.8339262 55.1094113)",2,60,
136499807,False,Савецкая вуліца,secondary,True,18.686,,"LINESTRING (26.8391179 55.110116, 26.8391368 55.1102837)",,,
102203697,False,,residential,False,335.90999999999997,,"LINESTRING (26.8391179 55.110116, 26.8401295 55.1099855, 26.8405351 55.1099334, 26.840886 55.1099204, 26.8409725 55.1099204, 26.8411457 55.1100507, 26.8408404 55.110108, 26.8405396 55.1101915, 26.8402844 55.110327, 26.840175 55.1104261, 26.840175 55.1106294, 26.8401477 55.1108119, 26.8400884 55.1109318, 26.8399107 55.1110647, 26.8396692 55.1111351, 26.8392352 55.1111709)",,,
838767644,False,Кастрычніцкі завулак,residential,True,203.578,,"LINESTRING (26.835227 55.1110841, 26.8339262 55.1094113)",2,60,
838767638,False,Кааператыўная вуліца,residential,False,27.058,,"LINESTRING (26.835227 55.1110841, 26.8353931 55.1111668, 26.8355816 55.1112132)",,,
838767638,False,Кааператыўная вуліца,residential,True,193.357,,"LINESTRING (26.835227 55.1110841, 26.8349437 55.1110251, 26.8346948 55.1109732, 26.834209 55.1108269, 26.8325962 55.1103411, 26.8325104 55.1103097)",,,
25895307,True,плошча Леніна,secondary,False,125.17299999999999,,"LINESTRING (26.8403463 55.1130697, 26.8403044 55.1131842, 26.8402733 55.1132693, 26.840097 55.1136613, 26.8400754 55.113727, 26.8398966 55.1141654)",2,60,
102794930,False,вуліца Паўліка Марозова,tertiary,False,26.976,,"LINESTRING (26.8466853 55.1166129, 26.846263 55.11659)",2,60,
102794896,False,,residential,False,107.696,,"LINESTRING (26.8466853 55.1166129, 26.8464739 55.1171968, 26.8471092 55.1172778)",,,
102794896,False,,residential,True,107.696,,"LINESTRING (26.8471092 55.1172778, 26.8464739 55.1171968, 26.8466853 55.1166129)",,,
133125033,True,Савецкая вуліца,secondary_link,False,37.729,,"LINESTRING (26.8393695 55.1130641, 26.8393713 55.1127248)",,,
207970490,True,плошча Леніна,secondary_link,False,44.025999999999996,,"LINESTRING (26.8393695 55.1130641, 26.8395354 55.1129264, 26.8396335 55.1128877, 26.8397414 55.1128674, 26.8399085 55.112868)",2,,
133125039,True,вуліца 17 Верасня,tertiary,False,37.982,,"LINESTRING (26.8391261 55.1142933, 26.8385298 55.1142742)",,,
691907245,True,плошча Леніна,secondary,False,40.634,,"LINESTRING (26.8391261 55.1142933, 26.8389927 55.1142636, 26.8389229 55.1142132, 26.8388901 55.1141592, 26.8388575 55.114085, 26.8388506 55.1139995)",2,60,
401449781,True,вуліца 17 Верасня,tertiary,False,22.505,,"LINESTRING (26.8332566 55.1142522, 26.8334654 55.1140888)",,,
98784545,False,Кастрычніцкая вуліца,tertiary,False,31.405,,"LINESTRING (26.8354826 55.1114899, 26.8355816 55.1112132)",,,
98784545,False,Кастрычніцкая вуліца,tertiary,True,89.96,,"LINESTRING (26.8354826 55.1114899, 26.835199 55.1122825)",,,
159040438,False,,residential,False,94.296,,"LINESTRING (26.8354826 55.1114899, 26.8369324 55.1116673)",,,
66848213,False,Кароткая вуліца,residential,True,213.57700000000003,,"LINESTRING (26.8343196 55.1119932, 26.8341187 55.1124553, 26.8339273 55.1129174, 26.8337638 55.1133341, 26.8336511 55.1137094, 26.8337204 55.1137943, 26.8338035 55.1138431)",,,
204422233,False,2-і Пралетарскі завулак,residential,True,82.828,,"LINESTRING (26.8355557 55.1164762, 26.836836 55.116613)",,,
204422232,False,2-і Пралетарскі завулак,residential,False,69.951,,"LINESTRING (26.836836 55.116613, 26.8379277 55.11669)",,,
204422233,False,2-і Пралетарскі завулак,residential,False,82.828,,"LINESTRING (26.836836 55.116613, 26.8355557 55.1164762)",,,
204422233,False,2-і Пралетарскі завулак,residential,True,54.91,,"LINESTRING (26.836836 55.116613, 26.8367317 55.1171032)",,,
204422232,False,2-і Пралетарскі завулак,residential,True,69.951,,"LINESTRING (26.8379277 55.11669, 26.836836 55.116613)",,,
66848217,True,Пралетарская вуліца,residential,False,107.537,,"LINESTRING (26.8367317 55.1171032, 26.8350423 55.1170608)",,,
204422233,False,2-і Пралетарскі завулак,residential,False,54.91,,"LINESTRING (26.8367317 55.1171032, 26.836836 55.116613)",,,
133125034,True,Савецкая вуліца,secondary_link,False,39.305,,"LINESTRING (26.8393713 55.1127248, 26.8394511 55.1127836, 26.8394952 55.1128036, 26.8395574 55.1128249, 26.8399085 55.112868)",,,
"[136499807, 1017845359]",False,Савецкая вуліца,secondary,False,173.002,,"LINESTRING (26.8393713 55.1127248, 26.8392917 55.1118165, 26.8392352 55.1111709)",,,
30527785,False,Паркавая вуліца,residential,True,83.291,,"LINESTRING (26.8377171 55.1096379, 26.8374709 55.1094317, 26.8372066 55.109317, 26.8369331 55.1092179, 26.8367502 55.1091506)",,,
401449781,True,вуліца 17 Верасня,tertiary,False,14.055,,"LINESTRING (26.8334654 55.1140888, 26.8335773 55.1139798)",,,
608270045,False,,residential,False,48.111000000000004,,"LINESTRING (26.8458269 55.1155528, 26.8460093 55.1156111, 26.8465544 55.1156408)",,,
66846885,False,Аптэчны завулак,residential,False,76.72,,"LINESTRING (26.8370394 55.1124692, 26.8358501 55.1123538)",,,
66846885,False,Аптэчны завулак,residential,True,127.559,,"LINESTRING (26.8370394 55.1124692, 26.8375647 55.1125202, 26.838466 55.1126214, 26.8386296 55.1126306, 26.8387369 55.1125954, 26.8388147 55.1125294, 26.8388308 55.1124573)",,,
808678903,False,Аптэчны завулак,residential,False,101.528,,"LINESTRING (26.8370394 55.1124692, 26.8368566 55.1130675, 26.8368244 55.1130874, 26.8363416 55.1130506)",1,60,
808678903,False,Аптэчны завулак,residential,True,101.52799999999999,,"LINESTRING (26.8363416 55.1130506, 26.8368244 55.1130874, 26.8368566 55.1130675, 26.8370394 55.1124692)",1,60,
159040438,False,,residential,True,94.296,,"LINESTRING (26.8369324 55.1116673, 26.8354826 55.1114899)",,,
