osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,access
170261592,Кастрычніцкая вуліца,residential,40,False,True,186.0,"LINESTRING (27.6176944 55.6238258, 27.6197823 55.6226391)",,
35312072,вуліца Свярдлова,residential,,False,True,97.63600000000001,"LINESTRING (27.6176944 55.6238258, 27.6183213 55.6242831, 27.6186151 55.6245328)",,
35428926,вуліца Свярдлова,residential,,False,False,133.619,"LINESTRING (27.6176944 55.6238258, 27.6169887 55.623323, 27.6163726 55.622884)",,
35428927,Кастрычніцкая вуліца,residential,40,False,False,269.75899999999996,"LINESTRING (27.6176944 55.6238258, 27.6161985 55.6246801, 27.6157917 55.6248972, 27.6148572 55.6254581, 27.614689 55.625559)",,
35065570,вуліца Чкалава,residential,60,False,False,232.228,"LINESTRING (27.6162826 55.6202418, 27.6176967 55.621197, 27.6177977 55.6212654, 27.6186536 55.6218447)",,
269839264,вуліца Кірава,secondary,60,False,False,166.47500000000002,"LINESTRING (27.6162826 55.6202418, 27.6153112 55.62075, 27.6142916 55.6212297)",Н17701,
269839264,вуліца Кірава,secondary,60,False,True,331.067,"LINESTRING (27.6162826 55.6202418, 27.6164242 55.6201693, 27.6166116 55.6200734, 27.6170133 55.6198678, 27.6175855 55.619575, 27.6189004 55.6190527, 27.6204683 55.6184402)",Н17701,
35428925,вуліца Свярдлова,residential,,False,False,97.513,"LINESTRING (27.6142916 55.6212297, 27.6134404 55.6204962)",,
35428926,вуліца Свярдлова,residential,,False,True,225.68,"LINESTRING (27.6142916 55.6212297, 27.6143869 55.6213096, 27.6149954 55.6218199, 27.6153794 55.6221229, 27.615473 55.6221968, 27.6155442 55.6222486, 27.6158111 55.6224601, 27.6162 55.6227537, 27.6163726 55.622884)",,
269839264,вуліца Кірава,secondary,60,False,False,277.838,"LINESTRING (27.6142916 55.6212297, 27.6138081 55.6214279, 27.6130811 55.6216804, 27.6119097 55.6220296, 27.6104956 55.6224195, 27.6104275 55.6224383)",Н17701,
269839264,вуліца Кірава,secondary,60,False,True,166.47500000000002,"LINESTRING (27.6142916 55.6212297, 27.6153112 55.62075, 27.6162826 55.6202418)",Н17701,
35065569,завулак Свярдлова,residential,60,False,False,184.026,"LINESTRING (27.6163726 55.622884, 27.6186536 55.6218447)",,
35428926,вуліца Свярдлова,residential,,False,False,225.67999999999998,"LINESTRING (27.6163726 55.622884, 27.6162 55.6227537, 27.6158111 55.6224601, 27.6155442 55.6222486, 27.615473 55.6221968, 27.6153794 55.6221229, 27.6149954 55.6218199, 27.6143869 55.6213096, 27.6142916 55.6212297)",,
