osmid,highway,oneway,reversed,length,name,ref,maxspeed,geometry,lanes
280617601,residential,False,True,162.514,Зялёная вуліца,,,"LINESTRING (28.4725275 54.0140717, 28.4720417 54.0143804, 28.4716056 54.0145915, 28.4714352 54.0146656, 28.471249 54.0147288, 28.4710303 54.0147792, 28.4707509 54.0148268, 28.470504 54.0148616)",
343300724,residential,False,True,163.515,Мінская вуліца,,,"LINESTRING (28.4725275 54.0140717, 28.4730407 54.0143586, 28.4741602 54.0149844, 28.4743407 54.0150853)",2
370133702,tertiary,False,False,264.196,Цэнтральная вуліца,Н9561,,"LINESTRING (28.4743407 54.0150853, 28.4771532 54.0133782)",
370137952,tertiary,False,True,11.519,Мінская вуліца,Н9561,60,"LINESTRING (28.4743407 54.0150853, 28.4744686 54.0151566)",2
343300724,residential,False,False,163.515,Мінская вуліца,,,"LINESTRING (28.4743407 54.0150853, 28.4741602 54.0149844, 28.4730407 54.0143586, 28.4725275 54.0140717)",2
370185750,residential,False,True,230.665,Садовая вуліца,,,"LINESTRING (28.4806224 54.0157646, 28.4781277 54.0172325)",
343300725,residential,False,False,125.464,,,,"LINESTRING (28.4806224 54.0157646, 28.4806907 54.0158063, 28.4819908 54.0165562)",
343300725,residential,False,True,182.76800000000003,,,,"LINESTRING (28.4806224 54.0157646, 28.4801581 54.0154665, 28.479445 54.0149944, 28.4787381 54.0145499)",
343300723,residential,False,True,229.911,Усходняя вуліца,,,"LINESTRING (28.4819908 54.0165562, 28.4808684 54.0172824, 28.479507 54.018018)",
343300725,residential,False,True,125.464,,,,"LINESTRING (28.4819908 54.0165562, 28.4806907 54.0158063, 28.4806224 54.0157646)",
370185747,residential,False,False,104.53399999999999,Камсамольская вуліца,,,"LINESTRING (28.4819908 54.0165562, 28.4822964 54.0163783, 28.4824657 54.0156982)",
344059405,tertiary,False,True,125.495,Жодзінская вуліца,Н9561,60,"LINESTRING (28.4781277 54.0172325, 28.479507 54.018018)",2
370153039,residential,False,True,59.767,,,,"LINESTRING (28.4781277 54.0172325, 28.4774895 54.0176176)",
370185750,residential,False,False,230.665,Садовая вуліца,,,"LINESTRING (28.4781277 54.0172325, 28.4806224 54.0157646)",
370137952,tertiary,False,False,180.529,Мінская вуліца,Н9561,60,"LINESTRING (28.4781277 54.0172325, 28.4764734 54.0162793, 28.4761549 54.0160957)",2
370153039,residential,False,False,59.767,,,,"LINESTRING (28.4774895 54.0176176, 28.4781277 54.0172325)",
370153039,residential,False,True,47.74,,,,"LINESTRING (28.4774895 54.0176176, 28.4769827 54.0179269)",
344059405,tertiary,False,False,125.495,Жодзінская вуліца,Н9561,60,"LINESTRING (28.479507 54.018018, 28.4781277 54.0172325)",2
344059405,tertiary,False,True,68.491,Жодзінская вуліца,Н9561,60,"LINESTRING (28.479507 54.018018, 28.4802647 54.0184437)",2
343300723,residential,False,False,229.911,Усходняя вуліца,,,"LINESTRING (28.479507 54.018018, 28.4808684 54.0172824, 28.4819908 54.0165562)",
370153039,residential,False,False,47.74,,,,"LINESTRING (28.4769827 54.0179269, 28.4774895 54.0176176)",
280622470,residential,False,True,82.909,,,,"LINESTRING (28.4835156 54.0103468, 28.4826318 54.0108818)",
280622475,residential,False,False,106.068,вуліца Перамогі,,,"LINESTRING (28.4835156 54.0103468, 28.4847043 54.0109964)",
280622475,residential,False,True,110.819,вуліца Перамогі,,,"LINESTRING (28.4835156 54.0103468, 28.4823116 54.0096449)",
280622470,residential,False,False,82.909,,,,"LINESTRING (28.4826318 54.0108818, 28.4835156 54.0103468)",
280622473,residential,False,True,81.347,Кастрычніцкі завулак,,,"LINESTRING (28.4847043 54.0109964, 28.4838184 54.0115104)",
280622475,residential,False,True,106.068,вуліца Перамогі,,,"LINESTRING (28.4847043 54.0109964, 28.4835156 54.0103468)",
280622473,residential,False,False,81.347,Кастрычніцкі завулак,,,"LINESTRING (28.4838184 54.0115104, 28.4847043 54.0109964)",
370185747,residential,False,True,85.283,Камсамольская вуліца,,,"LINESTRING (28.4850088 54.0122374, 28.4840831 54.0127781)",
370185747,residential,False,False,85.283,Камсамольская вуліца,,,"LINESTRING (28.4840831 54.0127781, 28.4850088 54.0122374)",
370185747,residential,False,True,47.187,Камсамольская вуліца,,,"LINESTRING (28.4840831 54.0127781, 28.4835912 54.0130888)",
280622471,residential,False,True,325.813,Заводскі завулак,,,"LINESTRING (28.4840831 54.0127781, 28.4815692 54.0113615, 28.480486 54.0107489)",
280617601,residential,False,False,162.514,Зялёная вуліца,,,"LINESTRING (28.470504 54.0148616, 28.4707509 54.0148268, 28.4710303 54.0147792, 28.471249 54.0147288, 28.4714352 54.0146656, 28.4716056 54.0145915, 28.4720417 54.0143804, 28.4725275 54.0140717)",
370133701,tertiary,False,True,123.396,Заводская вуліца,Н9561,60,"LINESTRING (28.480486 54.0107489, 28.4791917 54.011557)",
280622471,residential,False,False,325.813,Заводскі завулак,,,"LINESTRING (28.480486 54.0107489, 28.4815692 54.0113615, 28.4840831 54.0127781)",
370133701,tertiary,False,False,171.177,Заводская вуліца,Н9561,60,"LINESTRING (28.480486 54.0107489, 28.4815275 54.0101277, 28.4823116 54.0096449)",
343300725,residential,False,False,182.768,,,,"LINESTRING (28.4787381 54.0145499, 28.479445 54.0149944, 28.4801581 54.0154665, 28.4806224 54.0157646)",
343300725,residential,False,True,186.404,,,,"LINESTRING (28.4787381 54.0145499, 28.4789656 54.0144079, 28.4771532 54.0133782)",
370137953,residential,False,True,240.892,Сацыялістычная вуліца,,,"LINESTRING (28.4787381 54.0145499, 28.4781708 54.0148884, 28.4772624 54.0154304, 28.4761549 54.0160957)",
370137952,tertiary,False,False,151.797,Мінская вуліца,Н9561,60,"LINESTRING (28.4761549 54.0160957, 28.4744686 54.0151566)",2
370137952,tertiary,False,True,180.529,Мінская вуліца,Н9561,60,"LINESTRING (28.4761549 54.0160957, 28.4764734 54.0162793, 28.4781277 54.0172325)",2
370137953,residential,False,False,240.89199999999997,Сацыялістычная вуліца,,,"LINESTRING (28.4761549 54.0160957, 28.4772624 54.0154304, 28.4781708 54.0148884, 28.4787381 54.0145499)",
370185747,residential,False,False,47.187,Камсамольская вуліца,,,"LINESTRING (28.4835912 54.0130888, 28.4840831 54.0127781)",
370185747,residential,False,True,310.132,Камсамольская вуліца,,,"LINESTRING (28.4835912 54.0130888, 28.48296 54.0134695, 28.4828982 54.0135266, 28.4828396 54.0136121, 28.4828163 54.0137017, 28.4824657 54.0156982)",
"[370185753, 370185748]",residential,False,False,276.865,Камсамольскі завулак,,,"LINESTRING (28.4835912 54.0130888, 28.4846122 54.0136793, 28.4846503 54.0137159, 28.4846648 54.0137535, 28.4846557 54.0140964, 28.4846172 54.0144118, 28.4846176 54.0144708, 28.4846359 54.0145266, 28.4847394 54.0146641, 28.4847697 54.0147308, 28.4847812 54.0147783, 28.4847785 54.0148405, 28.4847038 54.0153005)",
"[370185753, 370185748]",residential,False,True,276.865,Камсамольскі завулак,,,"LINESTRING (28.4847038 54.0153005, 28.4847785 54.0148405, 28.4847812 54.0147783, 28.4847697 54.0147308, 28.4847394 54.0146641, 28.4846359 54.0145266, 28.4846176 54.0144708, 28.4846172 54.0144118, 28.4846557 54.0140964, 28.4846648 54.0137535, 28.4846503 54.0137159, 28.4846122 54.0136793, 28.4835912 54.0130888)",
370185747,residential,False,False,310.132,Камсамольская вуліца,,,"LINESTRING (28.4824657 54.0156982, 28.4828163 54.0137017, 28.4828396 54.0136121, 28.4828982 54.0135266, 28.48296 54.0134695, 28.4835912 54.0130888)",
370185747,residential,False,True,104.53399999999999,Камсамольская вуліца,,,"LINESTRING (28.4824657 54.0156982, 28.4822964 54.0163783, 28.4819908 54.0165562)",
344059405,tertiary,False,False,68.491,Жодзінская вуліца,Н9561,60,"LINESTRING (28.4802647 54.0184437, 28.479507 54.018018)",2
370137952,tertiary,False,False,11.519,Мінская вуліца,Н9561,60,"LINESTRING (28.4744686 54.0151566, 28.4743407 54.0150853)",2
370137952,tertiary,False,True,151.797,Мінская вуліца,Н9561,60,"LINESTRING (28.4744686 54.0151566, 28.4761549 54.0160957)",2
