osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref,bridge
151569127,Пралетарская вуліца,residential,False,True,11.175,"LINESTRING (30.68283 54.5734394, 30.6829354 54.5734784, 30.6829761 54.5734935)",,,,
449606540,Камсамольская вуліца,secondary,False,False,50.959,"LINESTRING (30.68283 54.5734394, 30.6830219 54.5732729, 30.6833057 54.5730741)",4,40,,
541633801,вуліца Лапанькова,residential,True,False,37.919,"LINESTRING (30.6833057 54.5730741, 30.6836277 54.5727887)",1,60,,
25237103,Камсамольская вуліца,secondary,False,False,56.991,"LINESTRING (30.6833057 54.5730741, 30.6834898 54.5729997, 30.6837383 54.5729538, 30.6841327 54.572919)",3,40,,
449606540,Камсамольская вуліца,secondary,False,True,50.959,"LINESTRING (30.6833057 54.5730741, 30.6830219 54.5732729, 30.68283 54.5734394)",4,40,,
102404160,Ганчарны завулак,residential,False,True,108.881,"LINESTRING (30.6955392 54.5746758, 30.695107 54.5756224)",,,,
25239137,Чырвонаармейская вуліца,secondary,False,True,153.372,"LINESTRING (30.6955392 54.5746758, 30.6954558 54.5746341, 30.6944396 54.5741268, 30.6937363 54.5737756)",2,40,,
102404160,Ганчарны завулак,residential,False,False,127.02600000000001,"LINESTRING (30.6955392 54.5746758, 30.6960062 54.5737157, 30.6960374 54.573572)",,,,
25239137,Чырвонаармейская вуліца,secondary,False,False,153.37199999999999,"LINESTRING (30.6937363 54.5737756, 30.6944396 54.5741268, 30.6954558 54.5746341, 30.6955392 54.5746758)",2,40,,
"[25239137, 482121012]",Чырвонаармейская вуліца,secondary,False,True,275.28000000000003,"LINESTRING (30.6937363 54.5737756, 30.6935929 54.5737041, 30.6929849 54.5734005, 30.6924415 54.5731292, 30.6920473 54.5729143, 30.691819 54.5727898, 30.6917569 54.5727568, 30.6916762 54.5726731, 30.6911852 54.5720032, 30.6911156 54.5718932)","['2', '4']",40,,
102269373,Рыбная вуліца,residential,False,False,187.925,"LINESTRING (30.6937363 54.5737756, 30.6936464 54.5738333, 30.6917937 54.5750359)",,,,
482121014,Камсамольская вуліца,secondary,False,True,141.605,"LINESTRING (30.6911156 54.5718932, 30.689047 54.572322)",6,60,,
"[469429978, 483421391]",вуліца Нікандравай,secondary,False,False,186.56799999999998,"LINESTRING (30.6911156 54.5718932, 30.6912709 54.571861, 30.691707 54.5717458, 30.6917461 54.5717355, 30.6921732 54.5716001, 30.692894 54.5713275, 30.6936227 54.5710629)",4,40,Н2700,
"[25239137, 482121012]",Чырвонаармейская вуліца,secondary,False,False,275.28000000000003,"LINESTRING (30.6911156 54.5718932, 30.6911852 54.5720032, 30.6916762 54.5726731, 30.6917569 54.5727568, 30.691819 54.5727898, 30.6920473 54.5729143, 30.6924415 54.5731292, 30.6929849 54.5734005, 30.6935929 54.5737041, 30.6937363 54.5737756)","['2', '4']",40,,
"[541634107, 25239166]",Садовая вуліца,secondary,False,False,230.181,"LINESTRING (30.6911156 54.5718932, 30.6910004 54.571711, 30.6908129 54.5713977, 30.6907122 54.5711939, 30.6906843 54.5710663, 30.6906778 54.5709826, 30.6907206 54.5707635, 30.6911702 54.5699026)","['2', '4']",60,,
30625524,Садовы завулак,residential,False,True,202.656,"LINESTRING (30.6936227 54.5710629, 30.693547 54.5709805, 30.6921844 54.5694974, 30.6921448 54.5694543)",,,,
151569125,Кастрычніцкая вуліца,residential,False,False,319.62399999999997,"LINESTRING (30.6936227 54.5710629, 30.6937073 54.5711745, 30.6940349 54.5714806, 30.694353 54.571823, 30.694901 54.5723726, 30.6959271 54.5734703, 30.6960374 54.573572)",,,,
"[469429977, 483421391]",вуліца Нікандравай,secondary,False,False,127.67000000000002,"LINESTRING (30.6936227 54.5710629, 30.6943097 54.5708785, 30.6944487 54.5708421, 30.694789 54.5707531, 30.6949759 54.5707042, 30.6951762 54.5706518, 30.6954249 54.5705867)",4,"['20', '40']",Н2700,
