osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry
80216881,Р26,Савецкая вуліца,primary,60,False,True,64.912,"LINESTRING (29.7957525 54.2512924, 29.7956867 54.2518749)"
80216881,Р26,Савецкая вуліца,primary,60,False,False,49.771,"LINESTRING (29.7957525 54.2512924, 29.7957674 54.2511248, 29.7957924 54.2508454)"
144526589,,вуліца Энгельса,residential,,False,False,168.10899999999998,"LINESTRING (29.7957525 54.2512924, 29.7955746 54.2512842, 29.7931728 54.2511733)"
144892413,,Мопраўская вуліца,residential,,False,False,96.31899999999999,"LINESTRING (29.7934821 54.2449624, 29.7934852 54.2447226, 29.7935059 54.2440963)"
144892413,,Мопраўская вуліца,residential,,False,True,125.036,"LINESTRING (29.7934821 54.2449624, 29.7934031 54.2459035, 29.793384 54.2460854)"
"[208240968, 209096633]",,"['вуліца Шаўчэнкі', '2-і Партызанскі завулак']",residential,,False,"[False, True]",518.038,"LINESTRING (29.7934821 54.2449624, 29.7925681 54.2449973, 29.7916078 54.2450609, 29.7909211 54.2455033, 29.7900992 54.2458117, 29.7893452 54.2459084, 29.7890303 54.2459532, 29.7887567 54.2460543, 29.7886514 54.246122, 29.7885186 54.2462637, 29.7884615 54.2464054, 29.7885363 54.2465659, 29.7887006 54.2467023, 29.7887981 54.2467793, 29.789171 54.2470739, 29.7895816 54.2473521)"
206491239,,вуліца Цярноўскага,residential,,False,False,14.871,"LINESTRING (29.7975575 54.2518781, 29.7977864 54.2518763)"
123455149,,Пралетарская вуліца,residential,,False,False,297.147,"LINESTRING (29.7975575 54.2518781, 29.7977677 54.2505744, 29.7979283 54.2492148)"
206491239,,вуліца Цярноўскага,residential,,False,True,121.53300000000002,"LINESTRING (29.7975575 54.2518781, 29.7974748 54.2518785, 29.7958062 54.2518751, 29.7956867 54.2518749)"
144893427,,вуліца Гагарына,residential,,False,False,80.352,"LINESTRING (29.8009701 54.2492695, 29.8022068 54.2492595)"
90697764,,вуліца Янкі Купалы,residential,,False,True,293.759,"LINESTRING (29.8009701 54.2492695, 29.8009543 54.2496639, 29.8009445 54.249974, 29.8008148 54.2519097)"
144893427,,вуліца Гагарына,residential,,False,True,89.083,"LINESTRING (29.8009701 54.2492695, 29.8003616 54.2492695, 29.8002436 54.2492695, 29.7995989 54.2492716)"
144682633,,вуліца 50 год Кастрычніка,residential,,False,False,300.171,"LINESTRING (29.8021879 54.251958, 29.8021879 54.251729, 29.8022195 54.2513126, 29.8022184 54.25107, 29.8022372 54.2507022, 29.8022489 54.2503015, 29.8022446 54.2499453, 29.8022068 54.2492595)"
206491239,,вуліца Цярноўскага,residential,,False,False,64.884,"LINESTRING (29.8021879 54.251958, 29.8027923 54.2519692, 29.8031853 54.2519863)"
206491239,,вуліца Цярноўскага,residential,,False,True,89.373,"LINESTRING (29.8021879 54.251958, 29.8016605 54.2519456, 29.8008148 54.2519097)"
144505609,,Партызанская вуліца,residential,,False,False,80.304,"LINESTRING (29.7906597 54.2469989, 29.7895816 54.2473521)"
144505609,,Партызанская вуліца,residential,,False,True,204.29,"LINESTRING (29.7906597 54.2469989, 29.7921631 54.2464976, 29.7929701 54.2462165, 29.7931629 54.2461377, 29.793384 54.2460854)"
"[144892413, 144682630]",,"['1-ы Партызанскі завулак', 'Мопраўская вуліца']",residential,,False,"[False, True]",402.829,"LINESTRING (29.7906597 54.2469989, 29.791586 54.2481808, 29.7918755 54.2481543, 29.7921521 54.2481281, 29.7927922 54.2478589, 29.7939945 54.2473, 29.7942523 54.2471709, 29.7948622 54.2469285)"
90697764,,вуліца Янкі Купалы,residential,,False,False,293.759,"LINESTRING (29.8008148 54.2519097, 29.8009445 54.249974, 29.8009543 54.2496639, 29.8009701 54.2492695)"
206491239,,вуліца Цярноўскага,residential,,False,False,89.373,"LINESTRING (29.8008148 54.2519097, 29.8016605 54.2519456, 29.8021879 54.251958)"
206491239,,вуліца Цярноўскага,residential,,False,True,92.768,"LINESTRING (29.8008148 54.2519097, 29.7998173 54.2519061, 29.799387 54.2518986)"
80216881,Р26,Савецкая вуліца,primary,60,False,False,214.16299999999998,"LINESTRING (29.7959974 54.2491276, 29.7960069 54.2490053, 29.7960414 54.2485586, 29.7960416 54.248122, 29.7960198 54.2478042, 29.7959837 54.2472786, 29.7959785 54.2472029)"
