osmid,oneway,lanes,ref,name,highway,reversed,length,maxspeed,width,geometry
30688105,False,,,Bevan Way,residential,False,90.112,60,5.5,"LINESTRING (18.5821971 -33.9288119, 18.5826033 -33.9287312, 18.5831473 -33.9286244)"
701168252,False,,,Thomas Road,residential,True,50.784,60,5.7,"LINESTRING (18.583064 -33.9300359, 18.5829391 -33.9295911)"
30688137,False,,,Springbok Crescent,residential,True,120.31499999999997,60,5.2,"LINESTRING (18.583064 -33.9300359, 18.5828539 -33.9300783, 18.582794 -33.9300916, 18.5827405 -33.9300875, 18.582696 -33.930078, 18.5826628 -33.93007, 18.5826318 -33.9300514, 18.5826118 -33.9300209, 18.5825926 -33.9299703, 18.5825366 -33.9297795, 18.5825352 -33.9297458, 18.5825434 -33.9297136, 18.5825573 -33.9296943, 18.5825815 -33.9296804, 18.5826154 -33.9296665, 18.5829391 -33.9295911)"
701168252,False,,,Thomas Road,residential,False,45.953,60,5.7,"LINESTRING (18.583064 -33.9300359, 18.5830844 -33.930111, 18.5831738 -33.930439)"
30688111,False,,,Palm Road,residential,True,40.224,60,5.1,"LINESTRING (18.5832493 -33.9289761, 18.5831473 -33.9286244)"
30688012,False,,,Faure Street,residential,True,45.81,60,5.6,"LINESTRING (18.5862421 -33.934832, 18.5861578 -33.934426)"
30688232,False,,,Aberdeen Close,residential,False,24.347,60,4,"LINESTRING (18.5862421 -33.934832, 18.5865034 -33.9348013)"
30688232,False,,,Aberdeen Close,residential,True,24.347,60,4,"LINESTRING (18.5865034 -33.9348013, 18.5862421 -33.934832)"
30687986,False,,,Hereford Street,residential,True,133.47699999999998,60,5.8,"LINESTRING (18.583569 -33.9348005, 18.583025 -33.9344174, 18.5827748 -33.9342394, 18.5825505 -33.9340847, 18.5824657 -33.934024)"
30688234,False,,,Friesland Street,residential,False,118.476,60,,"LINESTRING (18.583569 -33.9348005, 18.5837388 -33.9346331, 18.5838045 -33.9345902, 18.5838515 -33.9345736, 18.5839547 -33.9345563, 18.5847203 -33.9344302)"
30688234,False,,,Friesland Street,residential,False,62.646,60,,"LINESTRING (18.5847203 -33.9344302, 18.5853883 -33.934329)"
30688234,False,,,Friesland Street,residential,True,118.47599999999998,60,,"LINESTRING (18.5847203 -33.9344302, 18.5839547 -33.9345563, 18.5838515 -33.9345736, 18.5838045 -33.9345902, 18.5837388 -33.9346331, 18.583569 -33.9348005)"
30688180,False,,,Ayreshire Close,residential,True,24.113,60,5.8,"LINESTRING (18.5864145 -33.9343852, 18.5861578 -33.934426)"
30688209,False,,,Angus Close,residential,False,25.199,60,5.4,"LINESTRING (18.585488 -33.9347551, 18.5857559 -33.9347109)"
30687953,False,,,34th Street,residential,True,48.268,60,5.6,"LINESTRING (18.585488 -33.9347551, 18.5854166 -33.9344394, 18.5853883 -33.934329)"
30688012,False,,,Faure Street,residential,False,45.81,60,5.6,"LINESTRING (18.5861578 -33.934426, 18.5862421 -33.934832)"
30688012,False,,,Faure Street,residential,True,23.237,60,5.6,"LINESTRING (18.5861578 -33.934426, 18.5861071 -33.9342213)"
30688180,False,,,Ayreshire Close,residential,False,24.113,60,5.8,"LINESTRING (18.5861578 -33.934426, 18.5864145 -33.9343852)"
30688209,False,,,Angus Close,residential,True,25.199,60,5.4,"LINESTRING (18.5857559 -33.9347109, 18.585488 -33.9347551)"
30688012,False,,,Faure Street,residential,False,24.925,60,5.6,"LINESTRING (18.5860612 -33.9340004, 18.5861071 -33.9342213)"
30688200,False,,,Devon Close,residential,False,23.521,60,4.9,"LINESTRING (18.5860612 -33.9340004, 18.5863109 -33.9339577)"
30688012,False,,,Faure Street,residential,True,46.581999999999994,60,5.6,"LINESTRING (18.5860612 -33.9340004, 18.586007 -33.9337569, 18.5859685 -33.9335886)"
30688172,False,,,Jonah Crescent,residential,False,39.327,60,5.8,"LINESTRING (18.5830326 -33.9336424, 18.5830751 -33.9339828, 18.5830765 -33.9339942)"
30688200,False,,,Devon Close,residential,True,23.521,60,4.9,"LINESTRING (18.5863109 -33.9339577, 18.5860612 -33.9340004)"
30688012,False,,,Faure Street,residential,False,23.237,60,5.6,"LINESTRING (18.5861071 -33.9342213, 18.5861578 -33.934426)"
30688012,False,,,Faure Street,residential,True,24.925,60,5.6,"LINESTRING (18.5861071 -33.9342213, 18.5860612 -33.9340004)"
30688234,False,,,Friesland Street,residential,True,67.387,60,,"LINESTRING (18.5861071 -33.9342213, 18.5856703 -33.9342855, 18.5853883 -33.934329)"
30688234,False,,,Friesland Street,residential,True,62.646,60,,"LINESTRING (18.5853883 -33.934329, 18.5847203 -33.9344302)"
30687953,False,,,34th Street,residential,False,48.268,60,5.6,"LINESTRING (18.5853883 -33.934329, 18.5854166 -33.9344394, 18.585488 -33.9347551)"
30687953,False,,,34th Street,residential,True,56.018,60,5.6,"LINESTRING (18.5853883 -33.934329, 18.5853267 -33.9340419, 18.5852751 -33.9338341)"
30688234,False,,,Friesland Street,residential,False,67.387,60,,"LINESTRING (18.5853883 -33.934329, 18.5856703 -33.9342855, 18.5861071 -33.9342213)"
30688012,False,,,Faure Street,residential,False,26.123,60,5.6,"LINESTRING (18.5859189 -33.9333573, 18.5859685 -33.9335886)"
30688012,False,,,Faure Street,residential,True,22.511,60,5.6,"LINESTRING (18.5859189 -33.9333573, 18.5858747 -33.9331582)"
30688030,False,,,Guernsley Close,residential,True,35.491,60,5.6,"LINESTRING (18.5859189 -33.9333573, 18.5855417 -33.93342)"
30688030,False,,,Guernsley Close,residential,False,35.491,60,5.6,"LINESTRING (18.5855417 -33.93342, 18.5859189 -33.9333573)"
30687965,False,,,Galloway Close,residential,False,23.829,60,5,"LINESTRING (18.5859685 -33.9335886, 18.5862208 -33.9335427)"
30688012,False,,,Faure Street,residential,True,26.123,60,5.6,"LINESTRING (18.5859685 -33.9335886, 18.5859189 -33.9333573)"
30688012,False,,,Faure Street,residential,False,46.581999999999994,60,5.6,"LINESTRING (18.5859685 -33.9335886, 18.586007 -33.9337569, 18.5860612 -33.9340004)"
30687965,False,,,Galloway Close,residential,True,23.829,60,5,"LINESTRING (18.5862208 -33.9335427, 18.5859685 -33.9335886)"
30687973,False,,,Croft Close,residential,True,33.285000000000004,60,5.2,"LINESTRING (18.5837819 -33.9333384, 18.5837497 -33.9330571, 18.5837478 -33.9330404)"
30687985,False,,,Lincoln Close,residential,False,22.683,60,5.4,"LINESTRING (18.5858747 -33.9331582, 18.5861178 -33.9331277)"
30688012,False,,,Faure Street,residential,False,22.511,60,5.6,"LINESTRING (18.5858747 -33.9331582, 18.5859189 -33.9333573)"
30688012,False,,,Faure Street,residential,True,26.555,60,5.6,"LINESTRING (18.5858747 -33.9331582, 18.5858262 -33.9329228)"
30687945,False,,,Sher Crescent,residential,False,38.002,60,5.2,"LINESTRING (18.5844707 -33.9335456, 18.584494 -33.9337437, 18.5845101 -33.9338858)"
30687985,False,,,Lincoln Close,residential,True,22.683,60,5.4,"LINESTRING (18.5861178 -33.9331277, 18.5858747 -33.9331582)"
30687959,False,,,Dexter Close,residential,True,33.44,60,5.2,"LINESTRING (18.5856294 -33.9337706, 18.5852751 -33.9338341)"
30688172,False,,,Jonah Crescent,residential,True,39.327,60,5.8,"LINESTRING (18.5830765 -33.9339942, 18.5830751 -33.9339828, 18.5830326 -33.9336424)"
30688204,False,,,Sher Street,residential,False,132.812,60,5.4,"LINESTRING (18.5830765 -33.9339942, 18.5835174 -33.9339653, 18.5840872 -33.9339211, 18.5845101 -33.9338858)"
30688204,False,,,Sher Street,residential,True,56.453,60,5.4,"LINESTRING (18.5830765 -33.9339942, 18.5827637 -33.9340129, 18.5824657 -33.934024)"
30687959,False,,,Dexter Close,residential,False,33.44,60,5.2,"LINESTRING (18.5852751 -33.9338341, 18.5856294 -33.9337706)"
30687953,False,,,34th Street,residential,False,56.018,60,5.6,"LINESTRING (18.5852751 -33.9338341, 18.5853267 -33.9340419, 18.5853883 -33.934329)"
30687953,False,,,34th Street,residential,True,98.04600000000002,60,5.6,"LINESTRING (18.5852751 -33.9338341, 18.5851836 -33.9334304, 18.5851179 -33.9331191, 18.5851063 -33.9330521, 18.5851021 -33.9330045, 18.5851071 -33.9329652)"
30688204,False,,,Sher Street,residential,True,70.819,60,5.4,"LINESTRING (18.5852751 -33.9338341, 18.5850189 -33.9338562, 18.5845101 -33.9338858)"
30687945,False,,,Sher Crescent,residential,True,38.002,60,5.2,"LINESTRING (18.5845101 -33.9338858, 18.584494 -33.9337437, 18.5844707 -33.9335456)"
30688204,False,,,Sher Street,residential,False,70.819,60,5.4,"LINESTRING (18.5845101 -33.9338858, 18.5850189 -33.9338562, 18.5852751 -33.9338341)"
30688204,False,,,Sher Street,residential,True,132.812,60,5.4,"LINESTRING (18.5845101 -33.9338858, 18.5840872 -33.9339211, 18.5835174 -33.9339653, 18.5830765 -33.9339942)"
30688012,False,,,Faure Street,residential,False,26.555,60,5.6,"LINESTRING (18.5858262 -33.9329228, 18.5858747 -33.9331582)"
30688012,False,,,Faure Street,residential,True,63.269999999999996,60,5.6,"LINESTRING (18.5858262 -33.9329228, 18.5858102 -33.9328479, 18.5857959 -33.9327178, 18.5857834 -33.9325414, 18.5857735 -33.932356)"
995522145,False,2,,Turinga Street,residential,True,66.518,60,5.6,"LINESTRING (18.5858262 -33.9329228, 18.5854665 -33.9329486, 18.5851071 -33.9329652)"
30687953,False,,,34th Street,residential,False,98.046,60,5.6,"LINESTRING (18.5851071 -33.9329652, 18.5851021 -33.9330045, 18.5851063 -33.9330521, 18.5851179 -33.9331191, 18.5851836 -33.9334304, 18.5852751 -33.9338341)"
30688096,False,2,,34th Avenue,residential,True,125.68599999999999,60,5.6,"LINESTRING (18.5851071 -33.9329652, 18.5843426 -33.93301, 18.5837478 -33.9330404)"
995522145,False,2,,Turinga Street,residential,False,66.518,60,5.6,"LINESTRING (18.5851071 -33.9329652, 18.5854665 -33.9329486, 18.5858262 -33.9329228)"
995522146,False,,,34th Street,residential,True,67.61699999999999,60,5.6,"LINESTRING (18.5851071 -33.9329652, 18.5851712 -33.9326677, 18.58524 -33.9323672)"
30688096,False,2,,34th Avenue,residential,True,14.669,60,5.6,"LINESTRING (18.5837478 -33.9330404, 18.5835889 -33.9330452)"
30687973,False,,,Croft Close,residential,False,33.285000000000004,60,5.2,"LINESTRING (18.5837478 -33.9330404, 18.5837497 -33.9330571, 18.5837819 -33.9333384)"
30688096,False,2,,34th Avenue,residential,False,125.68599999999999,60,5.6,"LINESTRING (18.5837478 -33.9330404, 18.5843426 -33.93301, 18.5851071 -33.9329652)"
30688096,False,2,,34th Avenue,residential,False,14.669,60,5.6,"LINESTRING (18.5835889 -33.9330452, 18.5837478 -33.9330404)"
30687990,False,,,Jersey Street,residential,True,71.534,60,5.6,"LINESTRING (18.5835889 -33.9330452, 18.5835715 -33.9327436, 18.5835523 -33.9324026)"
30688096,False,2,,34th Avenue,residential,True,119.661,60,5.6,"LINESTRING (18.5835889 -33.9330452, 18.5830124 -33.9330735, 18.5822945 -33.9331136)"
30688259,False,,,Fontuin Avenue,residential,True,42.383,60,5.6,"LINESTRING (18.5840115 -33.9323916, 18.5835523 -33.9324026)"
30688243,False,,,Charles Golding Street,residential,True,74.588,60,,"LINESTRING (18.5840115 -33.9323916, 18.5839982 -33.9320686, 18.5839783 -33.9317214)"
30688259,False,,,Fontuin Avenue,residential,False,113.37199999999999,60,5.6,"LINESTRING (18.5840115 -33.9323916, 18.5847469 -33.9323764, 18.58524 -33.9323672)"
30688259,False,,,Fontuin Avenue,residential,False,42.383,60,5.6,"LINESTRING (18.5835523 -33.9324026, 18.5840115 -33.9323916)"
30687990,False,,,Jersey Street,residential,False,71.534,60,5.6,"LINESTRING (18.5835523 -33.9324026, 18.5835715 -33.9327436, 18.5835889 -33.9330452)"
30688259,False,,,Fontuin Avenue,residential,True,38.141,60,5.6,"LINESTRING (18.5835523 -33.9324026, 18.5833535 -33.9324047, 18.5831389 -33.9324054)"
30688259,False,,,Fontuin Avenue,residential,False,38.141,60,5.6,"LINESTRING (18.5831389 -33.9324054, 18.5833535 -33.9324047, 18.5835523 -33.9324026)"
30688208,False,,,Bestenbier Avenue,residential,False,49.652,60,5.6,"LINESTRING (18.5818694 -33.9300387, 18.581951 -33.9303389, 18.5819918 -33.9304735)"
30688021,False,,,Bestenbier Avenue,residential,False,102.97200000000001,60,,"LINESTRING (18.5819918 -33.9304735, 18.5826122 -33.9304557, 18.5831073 -33.9304431)"
30688208,False,,,Bestenbier Avenue,residential,True,49.652,60,5.6,"LINESTRING (18.5819918 -33.9304735, 18.581951 -33.9303389, 18.5818694 -33.9300387)"
36000494,False,2,,Balvenie Avenue,residential,False,77.539,60,,"LINESTRING (18.5907343 -33.9276596, 18.5903188 -33.9277132, 18.5900144 -33.9277609, 18.5899054 -33.927774)"
36000494,False,2,,Balvenie Avenue,residential,True,72.05799999999999,60,,"LINESTRING (18.5907343 -33.9276596, 18.5910895 -33.9276076, 18.5915034 -33.9275469)"
36000494,False,2,,Balvenie Avenue,residential,False,72.05799999999999,60,,"LINESTRING (18.5915034 -33.9275469, 18.5910895 -33.9276076, 18.5907343 -33.9276596)"
36000494,False,2,,Balvenie Avenue,residential,True,77.539,60,,"LINESTRING (18.5899054 -33.927774, 18.5900144 -33.9277609, 18.5903188 -33.9277132, 18.5907343 -33.9276596)"
"[737651480, 737631565]",False,"['2', '3']",,Connaught Road,tertiary,True,105.462,,,"LINESTRING (18.5899054 -33.927774, 18.5899262 -33.9278672, 18.5899586 -33.9280736, 18.5899944 -33.9282199, 18.5900194 -33.9283151, 18.5900526 -33.9284249, 18.5901183 -33.9285643, 18.5901882 -33.9286872)"
"[121576844, 738348447]",False,"['2', '3']",,Balvenie Avenue,tertiary,True,139.417,60,,"LINESTRING (18.5899054 -33.927774, 18.5897049 -33.9278057, 18.5894982 -33.9278353, 18.5894445 -33.927843, 18.5889966 -33.9279054, 18.5887865 -33.9279334, 18.5884153 -33.9279818)"
738348449,False,3,,Connaught Road,tertiary,False,73.529,,,"LINESTRING (18.5899054 -33.927774, 18.5898884 -33.9276875, 18.5898561 -33.9275242, 18.5898353 -33.9274192, 18.5897798 -33.927121)"
737651480,False,2,,Connaught Road,tertiary,False,77.33099999999999,,,"LINESTRING (18.5914828 -33.9295646, 18.5912031 -33.9294347, 18.5909269 -33.9293022, 18.5907572 -33.9292166)"
36000944,False,2,,Ramphal Singh Street,residential,False,148.629,,,"LINESTRING (18.5855538 -33.9268042, 18.585622 -33.9270527, 18.5856413 -33.9271267, 18.5856645 -33.9272156, 18.5857244 -33.9274192, 18.5857477 -33.9274489, 18.5857668 -33.9274668, 18.5857876 -33.9274779, 18.5858255 -33.9274926, 18.5859603 -33.9275014, 18.5865371 -33.9274889)"
36000947,False,,,Miracle Road,residential,True,82.488,,,"LINESTRING (18.5855538 -33.9268042, 18.5857692 -33.9266882, 18.5858854 -33.9266305, 18.5859692 -33.9265942, 18.586033 -33.9265782, 18.5861314 -33.9265592, 18.5863678 -33.9265267)"
36000944,False,2,,Ramphal Singh Street,residential,False,76.22300000000001,,,"LINESTRING (18.5865371 -33.9274889, 18.5871236 -33.9274813, 18.5871788 -33.927479, 18.5872866 -33.9274744, 18.5873625 -33.9274674)"
