osmid,oneway,ref,name,highway,maxspeed,reversed,length,lanes,geometry,bridge
753952693,True,R706,Markgraaff Street,primary,60,False,10.2,,"LINESTRING (26.212707 -29.1193906, 26.2127554 -29.1193092)",
"[632030563, 632056629]",True,,Saint Georges Street,tertiary,60,False,198.512,2,"LINESTRING (26.212707 -29.1193906, 26.2125253 -29.1193061, 26.2123986 -29.1192575, 26.2121652 -29.1191918, 26.210742 -29.1189313)",
639181705,False,,Saint Georges Street,tertiary,60,True,217.25400000000002,2,"LINESTRING (26.2136921 -29.1197624, 26.2139702 -29.1198126, 26.2158823 -29.1201579)",
"[332443490, 753952702]",True,,Saint Georges Street,tertiary,60,False,93.35600000000001,"['1', '3']","LINESTRING (26.2136921 -29.1197624, 26.213471 -29.1197413, 26.2133786 -29.1197182, 26.2132696 -29.1196798, 26.21311 -29.1196107, 26.2129316 -29.1195181, 26.2128172 -29.1194486)",
630833608,True,N8,Nelson Mandela Drive,trunk,60,False,9.31,3,"LINESTRING (26.2125387 -29.1123731, 26.2124462 -29.1123512)",
"[635809778, 256092021, 632355942]",True,,1st Avenue,tertiary,60,False,141.383,"['2', '3']","LINESTRING (26.2125387 -29.1123731, 26.2124993 -29.1125062, 26.2123312 -29.113094, 26.2122746 -29.1132931, 26.2121914 -29.1136078)",
639181696,True,R700,Aliwal Street,secondary,60,False,93.2,3,"LINESTRING (26.2193271 -29.1128948, 26.2191356 -29.1135986, 26.219107 -29.1137106)",
624791042,True,N8,Nelson Mandela Drive,trunk,60,False,141.886,3,"LINESTRING (26.219107 -29.1137106, 26.2190105 -29.1136918, 26.2177963 -29.1134543, 26.2176822 -29.1134301)",
639181692,True,,Aliwal Street,tertiary,60,False,108.85000000000001,3,"LINESTRING (26.219107 -29.1137106, 26.2190783 -29.113828, 26.2188761 -29.1146685)",
753952697,True,,1st Avenue,tertiary,60,False,10.048,,"LINESTRING (26.2106168 -29.1189428, 26.2106408 -29.1188549)",
635795072,True,,1st Avenue,tertiary,,False,11.747,3,"LINESTRING (26.2119757 -29.1139651, 26.2120059 -29.1138628)",
635809775,True,,Henry Street,tertiary,60,False,25.984,2,"LINESTRING (26.2119757 -29.1139651, 26.2118483 -29.1139174, 26.2117384 -29.1138586)",
59988591,False,,Merriam Makeba Street,unclassified,60,False,13.981,2,"LINESTRING (26.2141621 -29.1153993, 26.2143003 -29.1154344)",
"[630833616, 440146788]",True,R706,Markgraaff Street,primary,60,False,109.53500000000001,"['2', '3']","LINESTRING (26.2141621 -29.1153993, 26.2143599 -29.1147145, 26.2144194 -29.1145178, 26.2144379 -29.1144442)",
"[161721907, 1218921646]",False,R700,President Brand Street,secondary,60,False,94.013,"['2', '4']","LINESTRING (26.2176822 -29.1134301, 26.217692 -29.1133881, 26.2178454 -29.1128006, 26.2178876 -29.112604)",
"[639489115, 161721908]",False,,President Brand Street,tertiary,60,False,65.345,4,"LINESTRING (26.2176822 -29.1134301, 26.2176491 -29.113544, 26.2175505 -29.1139238, 26.2175301 -29.1140025)",
624791042,True,N8,Nelson Mandela Drive,trunk,60,False,135.152,3,"LINESTRING (26.2176822 -29.1134301, 26.2175325 -29.113391, 26.2163326 -29.1131357)",
632056628,False,,Charles Street,residential,60,False,14.491,4,"LINESTRING (26.2144379 -29.1144442, 26.2145827 -29.1144755)",
"[80453465, 630833617, 630833611, 630833613]",True,R706,Markgraaff Street,primary,60,False,183.45399999999998,"['2', '3']","LINESTRING (26.2144379 -29.1144442, 26.2144638 -29.1143655, 26.2145309 -29.114104, 26.2145946 -29.1138732, 26.2146214 -29.1137842, 26.2146469 -29.1136922, 26.2147891 -29.1131573, 26.2148441 -29.1129362, 26.2148699 -29.1128383)",
"[632056627, 440150691]",False,,Charles Street,residential,60,True,183.821,"['4', '5']","LINESTRING (26.2144379 -29.1144442, 26.2136203 -29.1142698, 26.212597 -29.1140619)",
59993913,False,,Charles Street,unclassified,60,False,141.988,4,"LINESTRING (26.2172676 -29.1150377, 26.218688 -29.1153388)",
632030507,False,,Charles Street,residential,60,True,138.999,3,"LINESTRING (26.2172676 -29.1150377, 26.2158742 -29.1147536)",
639489116,False,,President Brand Street,tertiary,60,False,115.252,4,"LINESTRING (26.2172676 -29.1150377, 26.2169928 -29.116046)",
639489115,False,,President Brand Street,tertiary,60,True,117.901,4,"LINESTRING (26.2172676 -29.1150377, 26.217433 -29.1143763, 26.2175301 -29.1140025)",
59993914,False,,President Brand Street,tertiary,60,False,76.293,2,"LINESTRING (26.2168099 -29.1167413, 26.2166316 -29.1174095)",
59993914,False,,President Brand Street,tertiary,60,True,79.329,2,"LINESTRING (26.2168099 -29.1167413, 26.2169928 -29.116046)",
639181687,True,,Aliwal Street,tertiary,60,False,75.237,3,"LINESTRING (26.218217 -29.1170212, 26.2180526 -29.1176824)",
639489117,True,,Charlotte Maxeke Street,tertiary,60,False,140.189,2,"LINESTRING (26.218217 -29.1170212, 26.2168099 -29.1167413)",
59993913,False,,Charles Street,unclassified,60,True,141.988,4,"LINESTRING (26.218688 -29.1153388, 26.2172676 -29.1150377)",
