osmid,name,highway,maxspeed,oneway,reversed,length,width,geometry,lanes
31613486,Vogue Road,residential,60,False,False,61.08,5.6,"LINESTRING (18.7012817 -34.0000027, 18.7013535 -34.0000219, 18.7019123 -34.0001713)",2
31613504,Blue Downs Way,tertiary,60,False,False,127.502,,"LINESTRING (18.7012817 -34.0000027, 18.7012617 -34.0000601, 18.7011549 -34.0003407, 18.7011019 -34.0005704, 18.701087 -34.000635, 18.7010375 -34.0009523, 18.701019 -34.0011247)",2
31613504,Blue Downs Way,tertiary,60,False,True,177.14999999999998,,"LINESTRING (18.7012817 -34.0000027, 18.7013117 -33.9999264, 18.7014897 -33.9994724, 18.7015385 -33.9993478, 18.7015702 -33.9992671, 18.7018449 -33.9985665, 18.7018758 -33.9984876)",2
31612991,Vixen Road,residential,60,False,True,22.152,4.1,"LINESTRING (18.6995261 -33.9970858, 18.6993031 -33.9970116)",2
31612791,Vineyard Road,residential,60,False,False,27.697,4.1,"LINESTRING (18.6992876 -33.9976496, 18.6991933 -33.9978861)",
31613452,Valiant Road,residential,60,False,False,42.256,5.7,"LINESTRING (18.6992876 -33.9976496, 18.6997144 -33.9977882)",2
31613452,Valiant Road,residential,60,False,True,25.084,5.7,"LINESTRING (18.6992876 -33.9976496, 18.6990381 -33.9975596)",2
31613063,Vega Road,residential,60,False,False,22.975,,"LINESTRING (18.6995799 -33.9974943, 18.6998152 -33.9975624)",2
31612879,Velvet Crescent,residential,60,False,False,24.769,,"LINESTRING (18.7004613 -33.9982867, 18.7007156 -33.9983586)",
31613208,Velvet Crescent,residential,60,False,False,22.95,,"LINESTRING (18.6995641 -33.9988651, 18.6998034 -33.998922)",
31613376,Velvet Crescent,residential,60,False,False,29.213,,"LINESTRING (18.6995641 -33.9988651, 18.6994667 -33.9991151)",
31613376,Velvet Crescent,residential,60,False,True,44.16,,"LINESTRING (18.6995641 -33.9988651, 18.6997099 -33.9984868)",
31613224,Victoria Road,residential,60,False,False,42.821,,"LINESTRING (18.6978085 -33.9998318, 18.6976279 -34.0001866)",
31613224,Victoria Road,residential,60,False,True,41.572,,"LINESTRING (18.6978085 -33.9998318, 18.6979638 -33.9994808)",
31613475,Victoria Road,residential,60,False,True,27.549,5.8,"LINESTRING (18.6978085 -33.9998318, 18.6975265 -33.9997498)",
31613102,Vega Street East,residential,60,False,False,41.089,,"LINESTRING (18.7010311 -33.99712, 18.7008635 -33.9974624)",
31613296,Vega Street East,residential,60,False,True,26.234,,"LINESTRING (18.7010311 -33.99712, 18.7007723 -33.9970219)",2
31613102,Vega Street East,residential,60,False,True,34.556,,"LINESTRING (18.7010311 -33.99712, 18.7010868 -33.9969932, 18.7011666 -33.9968303)",
31613024,Visser Close,residential,60,False,False,21.68,,"LINESTRING (18.6972329 -34.0021545, 18.6971473 -34.0023361)",2
31613024,Visser Close,residential,60,False,True,45.698,,"LINESTRING (18.6972329 -34.0021545, 18.6974136 -34.0017718)",2
31613421,Visser Close,residential,60,False,False,25.432,,"LINESTRING (18.6972329 -34.0021545, 18.6974873 -34.002243)",2
31613224,Victoria Road,residential,60,False,True,44.403,,"LINESTRING (18.6974617 -34.0005614, 18.6976279 -34.0001866)",
31613442,Vulcan Road,residential,60,False,False,44.963,5.8,"LINESTRING (18.6974617 -34.0005614, 18.6977189 -34.0006496, 18.6979124 -34.000716)",
"[31613442, 31613076]","['Vrede Road', 'Vulcan Road']",residential,60,False,"[False, True]",90.563,5.8,"LINESTRING (18.6974617 -34.0005614, 18.6973449 -34.000534, 18.6973133 -34.0005332, 18.697267 -34.0005411, 18.6972276 -34.0005596, 18.697203 -34.0005896, 18.6969489 -34.0011242)",2
31613533,Vixen Road,residential,60,False,False,79.677,4.1,"LINESTRING (18.6996149 -33.9963433, 18.6993031 -33.9970116)",2
31613533,Vixen Road,residential,60,False,True,7.052,4.1,"LINESTRING (18.6996149 -33.9963433, 18.6996417 -33.9962839)",2
31613206,Vixen Road,residential,60,False,False,25.372,4.1,"LINESTRING (18.6996149 -33.9963433, 18.6996758 -33.9963591, 18.6998733 -33.9964216)",2
31613169,Valerie Close,residential,60,False,True,23.278,,"LINESTRING (18.699421 -34.0001789, 18.6991878 -34.0000986)",
31613510,Vineyard Road,residential,60,False,True,20.347,,"LINESTRING (18.6987902 -33.998888, 18.6985809 -33.9988299)",
31612791,Vineyard Road,residential,60,False,False,71.302,4.1,"LINESTRING (18.6987902 -33.998888, 18.6987763 -33.998924, 18.6994667 -33.9991151)",
31612791,Vineyard Road,residential,60,False,True,79.49600000000001,4.1,"LINESTRING (18.6987902 -33.998888, 18.698917 -33.998575, 18.6990648 -33.9982103)",
31613119,Visser Close,residential,60,False,False,23.078,,"LINESTRING (18.6972262 -34.0015993, 18.6974593 -34.001675)",
31613177,Velvet Crescent,residential,60,False,False,15.9,,"LINESTRING (18.7002758 -33.9994783, 18.7002293 -33.999616)",
31613177,Velvet Crescent,residential,60,False,True,44.961000000000006,,"LINESTRING (18.7002758 -33.9994783, 18.7004185 -33.9991016, 18.7004222 -33.9990926)",
31613376,Velvet Crescent,residential,60,False,True,92.021,,"LINESTRING (18.7002758 -33.9994783, 18.6995271 -33.9992642, 18.6994783 -33.9992267, 18.6994676 -33.9992141, 18.699462 -33.9992042, 18.6994598 -33.9991866, 18.6994599 -33.999175, 18.6994667 -33.9991151)",
31612841,Velvet Crescent,residential,60,False,True,26.797,,"LINESTRING (18.7001352 -33.9981971, 18.6998581 -33.9981243)",
31612964,Vega Road,residential,60,False,True,28.112,,"LINESTRING (18.7007691 -33.9965782, 18.7008772 -33.9963418)",2
31613438,Vega Road,residential,60,False,False,44.059,4.1,"LINESTRING (18.7007691 -33.9965782, 18.7012142 -33.9967225)",2
31613438,Vega Road,residential,60,False,True,40.543,4.1,"LINESTRING (18.7007691 -33.9965782, 18.7003613 -33.9964417)",2
31613376,Velvet Crescent,residential,60,False,True,29.213,,"LINESTRING (18.6994667 -33.9991151, 18.6995641 -33.9988651)",
31612791,Vineyard Road,residential,60,False,True,71.302,4.1,"LINESTRING (18.6994667 -33.9991151, 18.6987763 -33.998924, 18.6987902 -33.998888)",
31613376,Velvet Crescent,residential,60,False,False,92.021,,"LINESTRING (18.6994667 -33.9991151, 18.6994599 -33.999175, 18.6994598 -33.9991866, 18.699462 -33.9992042, 18.6994676 -33.9992141, 18.6994783 -33.9992267, 18.6995271 -33.9992642, 18.7002758 -33.9994783)",
31612889,Valerie Close,residential,60,False,True,25.963,,"LINESTRING (18.6999515 -34.0008297, 18.699689 -34.0007451)",
31613292,Viking Road,residential,60,False,False,27.63,,"LINESTRING (18.7024844 -34.0004071, 18.7027752 -34.0003469)",
"[31613292, 31613149]","['Virtue Close', 'Viking Road']",residential,60,False,"[False, True]",448.046,5.7,"LINESTRING (18.7024844 -34.0004071, 18.7023813 -34.0000717, 18.7023776 -34.0000105, 18.7023929 -33.9999685, 18.7024219 -33.9999407, 18.702457 -33.9999272, 18.7042655 -33.9995382, 18.7043414 -33.9995405, 18.7043811 -33.9995788, 18.704467 -33.9998685, 18.7044746 -33.999917, 18.7044644 -33.9999499, 18.7044509 -33.9999709, 18.7044157 -33.9999927, 18.7039835 -34.0000892, 18.7039352 -34.0000995, 18.7039222 -34.0001023, 18.7027752 -34.0003469)",
31613292,Viking Road,residential,60,False,True,61.60900000000001,,"LINESTRING (18.7024844 -34.0004071, 18.7022356 -34.0004594, 18.7022092 -34.0004645, 18.7021822 -34.0004661, 18.7021518 -34.0004637, 18.7021224 -34.0004569, 18.7018387 -34.0003857)",
31613452,Valiant Road,residential,60,False,False,24.56,5.7,"LINESTRING (18.6997144 -33.9977882, 18.699963 -33.9978676)",2
31613452,Valiant Road,residential,60,False,True,42.256,5.7,"LINESTRING (18.6997144 -33.9977882, 18.6992876 -33.9976496)",2
31613459,Vega Road,residential,60,False,True,26.772,,"LINESTRING (18.6997144 -33.9977882, 18.6998152 -33.9975624)",
31613224,Victoria Road,residential,60,False,False,41.572,,"LINESTRING (18.6979638 -33.9994808, 18.6978085 -33.9998318)",
31613224,Victoria Road,residential,60,False,True,33.713,,"LINESTRING (18.6979638 -33.9994808, 18.6981023 -33.9992002)",
31613272,Victoria Road,residential,60,False,True,25.853,,"LINESTRING (18.6979638 -33.9994808, 18.6977016 -33.9993983)",
31613420,Vega Road,residential,60,False,False,27.436,,"LINESTRING (18.700165 -33.9961214, 18.700439 -33.9962177)",2
31613024,Visser Close,residential,60,False,False,34.723,,"LINESTRING (18.6979124 -34.000716, 18.6977739 -34.0010064)",2
31613344,Vulcan Road,residential,60,False,False,18.608,5.8,"LINESTRING (18.6979124 -34.000716, 18.6981013 -34.000775)",
31613442,Vulcan Road,residential,60,False,True,44.963,5.8,"LINESTRING (18.6979124 -34.000716, 18.6977189 -34.0006496, 18.6974617 -34.0005614)",
31613169,Valerie Close,residential,60,False,False,22.857,,"LINESTRING (18.6989545 -34.000029, 18.6991878 -34.0000986)",
31613459,Vega Road,residential,60,False,False,7.38,,"LINESTRING (18.7004685 -33.996156, 18.700439 -33.9962177)",
31613104,Vega Road,residential,60,False,True,24.507,,"LINESTRING (18.7000653 -33.9976371, 18.6998152 -33.9975624)",2
31613279,Vista Road,residential,60,False,False,73.58,5.7,"LINESTRING (18.7024953 -33.9986991, 18.7022463 -33.9993278)",
31613343,Vultee Crescent,residential,60,False,True,76.088,5.7,"LINESTRING (18.7024953 -33.9986991, 18.7025709 -33.9986365, 18.7026105 -33.998548, 18.7027987 -33.9980716)",
31613452,Valiant Road,residential,60,False,True,61.764,5.7,"LINESTRING (18.7024953 -33.9986991, 18.7022665 -33.9986185, 18.7018758 -33.9984876)",2
31613102,Vega Street East,residential,60,False,False,14.815,,"LINESTRING (18.7013678 -33.9963522, 18.7013228 -33.9964801)",
31613024,Visser Close,residential,60,False,True,21.68,,"LINESTRING (18.6971473 -34.0023361, 18.6972329 -34.0021545)",2
31612952,Visser Close,residential,60,False,True,261.121,4.1,"LINESTRING (18.6971473 -34.0023361, 18.6971786 -34.0023841, 18.697213 -34.002412, 18.6973879 -34.0024729, 18.6976716 -34.0025623, 18.6977017 -34.0025677, 18.6977243 -34.0025674, 18.6977432 -34.0025643, 18.6977585 -34.0025579, 18.6977803 -34.0025452, 18.6977914 -34.0025356, 18.6978101 -34.0025141, 18.6980978 -34.0019038, 18.6984097 -34.0012423, 18.6985582 -34.000922)",2
31613020,Visser Close,residential,60,False,True,19.817,4.1,"LINESTRING (18.6971473 -34.0023361, 18.6971389 -34.0023376, 18.6971285 -34.0023385, 18.6971196 -34.0023385, 18.6971118 -34.0023377, 18.6970878 -34.0023311, 18.6969428 -34.0022884)",2
31612922,Velvet Crescent,residential,60,False,False,22.792,,"LINESTRING (18.7003302 -33.9986709, 18.7005669 -33.9987301)",
31613020,Visser Close,residential,60,False,False,19.817000000000004,4.1,"LINESTRING (18.6969428 -34.0022884, 18.6970878 -34.0023311, 18.6971118 -34.0023377, 18.6971196 -34.0023385, 18.6971285 -34.0023385, 18.6971389 -34.0023376, 18.6971473 -34.0023361)",2
31613061,Vega Road,residential,60,False,True,24.075,,"LINESTRING (18.7002531 -33.9972662, 18.7000137 -33.9971797)",2
31613006,Visser Close,residential,60,False,False,25.812,,"LINESTRING (18.697588 -34.0014026, 18.6978457 -34.0014934)",
31613024,Visser Close,residential,60,False,False,32.53,,"LINESTRING (18.697588 -34.0014026, 18.6974593 -34.001675)",2
31613024,Visser Close,residential,60,False,True,47.271,,"LINESTRING (18.697588 -34.0014026, 18.6977739 -34.0010064)",2
31613535,Daisy Close,residential,60,False,False,34.752,4.8,"LINESTRING (18.7024414 -34.0023024, 18.7025263 -34.0026069)",2
"[31613330, 31613069]",Goldbel Street,residential,60,False,True,164.11200000000002,4.8,"LINESTRING (18.7024414 -34.0023024, 18.7019882 -34.0023964, 18.7019632 -34.0024055, 18.7019414 -34.0024192, 18.7019241 -34.0024367, 18.7019112 -34.0024592, 18.7019056 -34.0024836, 18.7019077 -34.0025084, 18.7019862 -34.0027739, 18.7020493 -34.0028361, 18.7021525 -34.0028933, 18.702654 -34.0031498)",2
31613438,Vega Road,residential,60,False,False,40.543,4.1,"LINESTRING (18.7003613 -33.9964417, 18.7007691 -33.9965782)",2
31613459,Vega Road,residential,60,False,False,46.963,,"LINESTRING (18.7003613 -33.9964417, 18.7003364 -33.996504, 18.70024 -33.9967043, 18.7001797 -33.9968362)",
31613459,Vega Road,residential,60,False,True,26.111,,"LINESTRING (18.7003613 -33.9964417, 18.7003733 -33.9963617, 18.7003908 -33.9963117, 18.700439 -33.9962177)",
31613136,Violet Road,residential,60,False,False,25.577,,"LINESTRING (18.6983791 -34.0002259, 18.6986395 -34.0003053)",
31613258,Violet Road,residential,60,False,False,39.292,4.1,"LINESTRING (18.6983791 -34.0002259, 18.6982239 -34.000555)",
31613258,Violet Road,residential,60,False,True,5.968,4.1,"LINESTRING (18.6983791 -34.0002259, 18.6983989 -34.0001748)",
31613170,Vega Road,residential,60,False,False,26.068,,"LINESTRING (18.6998849 -33.9968113, 18.7001464 -33.9969005)",2
31613196,Vanguard Road,residential,60,False,False,11.29,,"LINESTRING (18.7020275 -33.9965993, 18.7019762 -33.9966915)",
31613224,Victoria Road,residential,60,False,False,33.713,,"LINESTRING (18.6981023 -33.9992002, 18.6979638 -33.9994808)",
31613224,Victoria Road,residential,60,False,True,98.56,,"LINESTRING (18.6981023 -33.9992002, 18.6981436 -33.9990923, 18.6981446 -33.9990025, 18.6981009 -33.9989119, 18.6980701 -33.9988625, 18.6980621 -33.9988264, 18.698066 -33.9987664, 18.6980841 -33.998691, 18.6982194 -33.9983526)",
31613258,Violet Road,residential,60,False,False,78.104,4.1,"LINESTRING (18.6981023 -33.9992002, 18.6986761 -33.9993892, 18.6987293 -33.9994175, 18.6987303 -33.9994631, 18.6986966 -33.9995513)",
31612928,Vega Street East,residential,60,False,True,22.493,,"LINESTRING (18.7010788 -33.9975675, 18.7008521 -33.9974927)",2
31612889,Valerie Close,residential,60,False,False,25.963,,"LINESTRING (18.699689 -34.0007451, 18.6999515 -34.0008297)",
31613465,Valerie Close,residential,60,False,False,10.723,,"LINESTRING (18.699689 -34.0007451, 18.6997371 -34.0006573)",
31613465,Valerie Close,residential,60,False,True,39.785,,"LINESTRING (18.699689 -34.0007451, 18.699635 -34.0008563, 18.699621 -34.0008875, 18.6996079 -34.0009306, 18.6996029 -34.0009781, 18.699597 -34.0010457, 18.6995949 -34.0010904)",
31613170,Vega Road,residential,60,False,True,26.068,,"LINESTRING (18.7001464 -33.9969005, 18.6998849 -33.9968113)",2
31613459,Vega Road,residential,60,False,False,33.369,,"LINESTRING (18.7001464 -33.9969005, 18.7000137 -33.9971797)",
31613459,Vega Road,residential,60,False,True,7.781,,"LINESTRING (18.7001464 -33.9969005, 18.7001797 -33.9968362)",
31612941,Visser Close,residential,60,False,True,25.089,,"LINESTRING (18.6980231 -34.0010971, 18.6977739 -34.0010064)",
31613073,Valerie Close,residential,60,False,False,27.511,,"LINESTRING (18.6994606 -34.0005642, 18.6997371 -34.0006573)",
31613533,Vixen Road,residential,60,False,False,41.467,4.1,"LINESTRING (18.699804 -33.9959361, 18.699688 -33.9961832, 18.6996417 -33.9962839)",2
31613258,Violet Road,residential,60,False,False,5.968,4.1,"LINESTRING (18.6983989 -34.0001748, 18.6983791 -34.0002259)",
31613258,Violet Road,residential,60,False,True,42.108,4.1,"LINESTRING (18.6983989 -34.0001748, 18.6985608 -33.9998207)",
31613368,Violet Road,residential,60,False,True,25.938,,"LINESTRING (18.6983989 -34.0001748, 18.6981359 -34.0000919)",
31613533,Vixen Road,residential,60,False,False,7.052,4.1,"LINESTRING (18.6996417 -33.9962839, 18.6996149 -33.9963433)",2
31613224,Victoria Road,residential,60,False,False,187.782,,"LINESTRING (18.6996417 -33.9962839, 18.699536 -33.9962437, 18.6993829 -33.9961932, 18.69934 -33.9961843, 18.6993011 -33.9961877, 18.6992562 -33.9962066, 18.6992005 -33.9962572, 18.6991107 -33.9963728, 18.6990235 -33.9965001, 18.6989129 -33.9966864, 18.6987585 -33.996997, 18.6985859 -33.9974225)",
31613533,Vixen Road,residential,60,False,True,41.467,4.1,"LINESTRING (18.6996417 -33.9962839, 18.699688 -33.9961832, 18.699804 -33.9959361)",2
31613421,Visser Close,residential,60,False,True,25.432,,"LINESTRING (18.6974873 -34.002243, 18.6972329 -34.0021545)",2
31613154,Vanguard Road,residential,60,False,True,25.611,,"LINESTRING (18.701358 -33.9980564, 18.7010988 -33.9979735)",
31613196,Vanguard Road,residential,60,False,False,27.405,,"LINESTRING (18.701358 -33.9980564, 18.7012853 -33.9982167, 18.7012554 -33.9982877)",
31613196,Vanguard Road,residential,60,False,True,81.249,,"LINESTRING (18.701358 -33.9980564, 18.7014204 -33.9979391, 18.7014828 -33.9978266, 18.7017006 -33.9973833)",
31613006,Visser Close,residential,60,False,True,25.812,,"LINESTRING (18.6978457 -34.0014934, 18.697588 -34.0014026)",
31613016,Violet Road,residential,60,False,True,25.476,4.1,"LINESTRING (18.6985608 -33.9998207, 18.6983034 -33.9997373)",
31613258,Violet Road,residential,60,False,False,42.108,4.1,"LINESTRING (18.6985608 -33.9998207, 18.6983989 -34.0001748)",
31613258,Violet Road,residential,60,False,True,32.467,4.1,"LINESTRING (18.6985608 -33.9998207, 18.6986966 -33.9995513)",
31613169,Valerie Close,residential,60,False,False,23.278,,"LINESTRING (18.6991878 -34.0000986, 18.699421 -34.0001789)",
31613169,Valerie Close,residential,60,False,True,22.857,,"LINESTRING (18.6991878 -34.0000986, 18.6989545 -34.000029)",
31613465,Valerie Close,residential,60,False,False,79.821,,"LINESTRING (18.6991878 -34.0000986, 18.6988644 -34.0007645)",
31613465,Valerie Close,residential,60,False,True,189.40499999999997,,"LINESTRING (18.6991878 -34.0000986, 18.6993346 -33.9997827, 18.6993487 -33.9997698, 18.6993687 -33.9997615, 18.6993903 -33.9997573, 18.6994174 -33.9997595, 18.7000439 -33.9999797, 18.6997371 -34.0006573)",
31613154,Vanguard Road,residential,60,False,False,25.611,,"LINESTRING (18.7010988 -33.9979735, 18.701358 -33.9980564)",
31613173,Vrede Road,residential,60,False,True,26.54,,"LINESTRING (18.6969019 -34.0018787, 18.6966321 -34.0017954)",
31612931,Vega Street East,residential,60,False,False,24.57,,"LINESTRING (18.7011666 -33.9968303, 18.7014161 -33.996908)",2
31613102,Vega Street East,residential,60,False,True,12.765,,"LINESTRING (18.7011666 -33.9968303, 18.7012142 -33.9967225)",
31613102,Vega Street East,residential,60,False,False,34.556,,"LINESTRING (18.7011666 -33.9968303, 18.7010868 -33.9969932, 18.7010311 -33.99712)",
31613407,Valerie Close,residential,60,False,True,26.834,,"LINESTRING (18.699138 -34.0008469, 18.6988644 -34.0007645)",
31613376,Velvet Crescent,residential,60,False,False,7.413,,"LINESTRING (18.6997362 -33.9984238, 18.6997099 -33.9984868)",
31613376,Velvet Crescent,residential,60,False,True,35.148,,"LINESTRING (18.6997362 -33.9984238, 18.6998581 -33.9981243)",
31613501,Velvet Crescent,residential,60,False,True,22.589,4.1,"LINESTRING (18.6997362 -33.9984238, 18.699506 -33.9983542)",
31612964,Vega Road,residential,60,False,False,28.112,,"LINESTRING (18.7008772 -33.9963418, 18.7007691 -33.9965782)",2
31612941,Visser Close,residential,60,False,False,25.089,,"LINESTRING (18.6977739 -34.0010064, 18.6980231 -34.0010971)",
31612941,Visser Close,residential,60,False,True,25.22,,"LINESTRING (18.6977739 -34.0010064, 18.6975232 -34.0009156)",
31613024,Visser Close,residential,60,False,False,47.271,,"LINESTRING (18.6977739 -34.0010064, 18.697588 -34.0014026)",2
31613024,Visser Close,residential,60,False,True,34.723,,"LINESTRING (18.6977739 -34.0010064, 18.6979124 -34.000716)",2
31612997,Vernon Road,residential,60,False,True,42.422,5.1,"LINESTRING (18.702893 -34.0007157, 18.7027752 -34.0003469)",2
31613699,Vista Close,residential,60,False,True,38.947,,"LINESTRING (18.702893 -34.0007157, 18.7024839 -34.0008032)",
31613197,Victoria Road,residential,60,False,False,30.364,,"LINESTRING (18.6984912 -33.9976567, 18.6988008 -33.9977499)",2
31613224,Victoria Road,residential,60,False,True,27.466,,"LINESTRING (18.6984912 -33.9976567, 18.6985859 -33.9974225)",
31613224,Victoria Road,residential,60,False,False,81.337,,"LINESTRING (18.6984912 -33.9976567, 18.6983851 -33.9979255, 18.6982194 -33.9983526)",
31612941,Visser Close,residential,60,False,False,25.22,,"LINESTRING (18.6975232 -34.0009156, 18.6977739 -34.0010064)",
31612928,Vega Street East,residential,60,False,False,22.493,,"LINESTRING (18.7008521 -33.9974927, 18.7010788 -33.9975675)",2
31613102,Vega Street East,residential,60,False,True,3.529,,"LINESTRING (18.7008521 -33.9974927, 18.7008635 -33.9974624)",
31613102,Vega Street East,residential,60,False,False,41.601,,"LINESTRING (18.7008521 -33.9974927, 18.7007319 -33.997723, 18.700678 -33.9978378)",
31613344,Vulcan Road,residential,60,False,True,21.219,5.8,"LINESTRING (18.6987729 -34.0009908, 18.6985582 -34.000922)",
31613465,Valerie Close,residential,60,False,True,26.54,,"LINESTRING (18.6987729 -34.0009908, 18.6988644 -34.0007645)",
31613451,Vulcan Road,residential,60,False,False,77.26,5.8,"LINESTRING (18.6987729 -34.0009908, 18.6988907 -34.0010292, 18.698918 -34.0010367, 18.69899 -34.0010564, 18.6991013 -34.0010715, 18.699277 -34.0010809, 18.6995949 -34.0010904)",2
31613535,Daisy Close,residential,60,False,True,34.752,4.8,"LINESTRING (18.7025263 -34.0026069, 18.7024414 -34.0023024)",2
31612791,Vineyard Road,residential,60,False,True,37.946,4.1,"LINESTRING (18.6990648 -33.9982103, 18.6991933 -33.9978861)",
31613358,Vineyard Road,residential,60,False,True,23.144,,"LINESTRING (18.6990648 -33.9982103, 18.6988307 -33.9981351)",
31612791,Vineyard Road,residential,60,False,False,79.49600000000001,4.1,"LINESTRING (18.6990648 -33.9982103, 18.698917 -33.998575, 18.6987902 -33.998888)",
31613344,Vulcan Road,residential,60,False,False,21.219,5.8,"LINESTRING (18.6985582 -34.000922, 18.6987729 -34.0009908)",
31612952,Visser Close,residential,60,False,False,261.12100000000004,4.1,"LINESTRING (18.6985582 -34.000922, 18.6984097 -34.0012423, 18.6980978 -34.0019038, 18.6978101 -34.0025141, 18.6977914 -34.0025356, 18.6977803 -34.0025452, 18.6977585 -34.0025579, 18.6977432 -34.0025643, 18.6977243 -34.0025674, 18.6977017 -34.0025677, 18.6976716 -34.0025623, 18.6973879 -34.0024729, 18.697213 -34.002412, 18.6971786 -34.0023841, 18.6971473 -34.0023361)",2
31613344,Vulcan Road,residential,60,False,True,45.179,5.8,"LINESTRING (18.6985582 -34.000922, 18.6984032 -34.0008721, 18.6981013 -34.000775)",
31613510,Vineyard Road,residential,60,False,False,20.347,,"LINESTRING (18.6985809 -33.9988299, 18.6987902 -33.998888)",
31612834,Vrede Road,residential,60,False,False,24.184,,"LINESTRING (18.6969489 -34.0011242, 18.6971948 -34.0012)",
31613076,Vrede Road,residential,60,False,False,80.145,5.8,"LINESTRING (18.6969489 -34.0011242, 18.6967583 -34.0015311, 18.6966321 -34.0017954)",2
"[31613442, 31613076]","['Vrede Road', 'Vulcan Road']",residential,60,False,"[False, True]",90.56300000000002,5.8,"LINESTRING (18.6969489 -34.0011242, 18.697203 -34.0005896, 18.6972276 -34.0005596, 18.697267 -34.0005411, 18.6973133 -34.0005332, 18.6973449 -34.000534, 18.6974617 -34.0005614)",2
31613358,Vineyard Road,residential,60,False,False,23.144,,"LINESTRING (18.6988307 -33.9981351, 18.6990648 -33.9982103)",
31613289,Velvet Crescent,residential,60,False,False,21.687,,"LINESTRING (18.7001956 -33.9990402, 18.7004222 -33.9990926)",
31613370,Vista Road,residential,60,False,True,251.25799999999998,,"LINESTRING (18.7011452 -34.0022574, 18.7016351 -34.0021616, 18.7016649 -34.0021554, 18.7016923 -34.0021441, 18.7017163 -34.0021282, 18.7017359 -34.002108, 18.7017526 -34.0020778, 18.7017585 -34.0020449, 18.7017531 -34.0020117, 18.7017276 -34.0018364, 18.7017208 -34.0017796, 18.7016909 -34.0015314, 18.7016852 -34.0013269, 18.7016891 -34.0011838, 18.7017051 -34.001011, 18.7017151 -34.0009173, 18.7017286 -34.0008239, 18.7017499 -34.0007109, 18.7017765 -34.0005986, 18.7018084 -34.0004873, 18.7018387 -34.0003857)",2
