osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,access,geometry
149008628,False,2,,Henty Street,residential,,False,241.64000000000004,,"LINESTRING (27.8335203 -26.706887, 27.8334895 -26.7070272, 27.8334519 -26.707153, 27.8334171 -26.7072033, 27.8333688 -26.7072332, 27.8333071 -26.7072536, 27.8331046 -26.7072907, 27.8323388 -26.7074309, 27.8322208 -26.7074381, 27.8321269 -26.7074213, 27.8320223 -26.707383, 27.831915 -26.7073087, 27.8318506 -26.7072033, 27.8318104 -26.7071026, 27.8317662 -26.7069002)"
156002035,False,2,,Jannie De Waal Street,residential,,True,174.885,,"LINESTRING (27.8335203 -26.706887, 27.8330912 -26.7068427, 27.8328954 -26.7068307, 27.8327478 -26.7068295, 27.832602 -26.7068389, 27.8317662 -26.7069002)"
156002035,False,2,,Jannie De Waal Street,residential,,False,126.14599999999999,,"LINESTRING (27.8335203 -26.706887, 27.8339159 -26.7069241, 27.8340554 -26.7069481, 27.8341882 -26.7069888, 27.8343666 -26.7070559, 27.8344752 -26.7071074, 27.8345543 -26.7071554, 27.8346978 -26.7072488)"
89581737,False,2,,Jan Brand Street,residential,,False,83.428,,"LINESTRING (27.8376389 -26.7096999, 27.837612 -26.70895)"
89581737,False,2,,Jan Brand Street,residential,,True,290.199,,"LINESTRING (27.8376389 -26.7096999, 27.8376844 -26.710239, 27.8376979 -26.7103157, 27.837722 -26.7103756, 27.8377515 -26.7104235, 27.8377944 -26.7104619, 27.8378695 -26.7105002, 27.8379688 -26.7105289, 27.8380653 -26.7105361, 27.8382397 -26.7105361, 27.8398114 -26.7104571)"
89585156,False,2,,Blackburn Street,residential,,True,267.642,,"LINESTRING (27.8376389 -26.7096999, 27.8382638 -26.7097503, 27.839385 -26.7098413, 27.8395727 -26.7098748, 27.8396532 -26.7099132, 27.8397042 -26.7099419, 27.8397498 -26.7100042, 27.8397819 -26.7100785, 27.8398034 -26.7101887, 27.8398114 -26.7104571)"
156002035,False,2,,Jannie De Waal Street,residential,,True,83.638,,"LINESTRING (27.8353536 -26.7110453, 27.8353107 -26.7102941)"
89585175,False,2,,Conradie Street,residential,,False,39.485,,"LINESTRING (27.8360188 -26.7102666, 27.8356218 -26.7102846)"
89585175,False,2,,Conradie Street,residential,,True,12.801,,"LINESTRING (27.8360188 -26.7102666, 27.8361475 -26.7102606)"
148016921,True,2,,Frikkie Meyer Boulevard,secondary,60,False,32.058,yes,"LINESTRING (27.8360188 -26.7102666, 27.8359947 -26.7099791)"
89581737,False,2,,Jan Brand Street,residential,,True,87.573,,"LINESTRING (27.8398114 -26.7104571, 27.8406925 -26.7104295)"
89581737,False,2,,Jan Brand Street,residential,,False,290.199,,"LINESTRING (27.8398114 -26.7104571, 27.8382397 -26.7105361, 27.8380653 -26.7105361, 27.8379688 -26.7105289, 27.8378695 -26.7105002, 27.8377944 -26.7104619, 27.8377515 -26.7104235, 27.837722 -26.7103756, 27.8376979 -26.7103157, 27.8376844 -26.710239, 27.8376389 -26.7096999)"
89585156,False,2,,Blackburn Street,residential,,False,267.642,,"LINESTRING (27.8398114 -26.7104571, 27.8398034 -26.7101887, 27.8397819 -26.7100785, 27.8397498 -26.7100042, 27.8397042 -26.7099419, 27.8396532 -26.7099132, 27.8395727 -26.7098748, 27.839385 -26.7098413, 27.8382638 -26.7097503, 27.8376389 -26.7096999)"
90019467,False,2,,General Hertzog Street,unclassified,,True,15.014,,"LINESTRING (27.8362428 -26.7030029, 27.8362977 -26.7031287)"
"[616808737, 616808738]",True,"['2', '3']",,Jan van Riebeeck Boulevard,tertiary,,False,153.74699999999999,,"LINESTRING (27.8362428 -26.7030029, 27.8366075 -26.7028999, 27.8367577 -26.7028627, 27.8369133 -26.702828, 27.8371306 -26.7027968, 27.8377555 -26.7027333)"
769407901,False,4,,Hans Strijdom Street,unclassified,,False,14.656,,"LINESTRING (27.8390792 -26.7027489, 27.8390779 -26.7028807)"
131110890,True,2,,Jan van Riebeeck Boulevard,tertiary,,False,88.496,,"LINESTRING (27.8390792 -26.7027489, 27.8393608 -26.7027956, 27.839621 -26.7028531, 27.8397618 -26.7028915, 27.8399402 -26.7029478)"
131110890,True,2,,Jan van Riebeeck Boulevard,tertiary,,False,131.73499999999999,,"LINESTRING (27.8377555 -26.7027333, 27.8378119 -26.7027321, 27.8381981 -26.7027154, 27.8383671 -26.7027094, 27.8386085 -26.702713, 27.8388391 -26.7027262, 27.839002 -26.7027416, 27.8390792 -26.7027489)"
148016928,True,2,,Livingstone Boulevard,tertiary,,False,71.574,,"LINESTRING (27.8405906 -26.7031563, 27.8405692 -26.7025129)"
616982520,True,2,,Jan van Riebeeck Boulevard,tertiary,,False,15.213,,"LINESTRING (27.8405906 -26.7031563, 27.8407355 -26.7032006)"
615392500,True,2,,Jan van Riebeeck Boulevard,tertiary,,False,17.914,,"LINESTRING (27.8353415 -26.7034306, 27.8351685 -26.7033851)"
125896166,True,2,,Frikkie Meyer Boulevard,secondary,60,False,61.550999999999995,yes,"LINESTRING (27.8353415 -26.7034306, 27.8353912 -26.7034881, 27.8355186 -26.7037146, 27.8356205 -26.703923)"
616808738,True,2,,Jan van Riebeeck Boulevard,tertiary,,False,28.391999999999996,,"LINESTRING (27.8353415 -26.7034306, 27.835367 -26.7033611, 27.8353912 -26.7033228, 27.8354193 -26.703297, 27.8354649 -26.7032725, 27.8355199 -26.7032485)"
156002035,False,2,,Jannie De Waal Street,residential,,False,90.196,,"LINESTRING (27.8352584 -26.7094843, 27.8353107 -26.7102941)"
156002035,False,2,,Jannie De Waal Street,residential,,True,87.207,,"LINESTRING (27.8352584 -26.7094843, 27.8352195 -26.7087008)"
149008620,False,2,,Defoe Street,residential,,False,288.064,,"LINESTRING (27.8352584 -26.7094843, 27.8345785 -26.7095083, 27.8341185 -26.7095298, 27.8340206 -26.709543, 27.8339092 -26.7095622, 27.8334184 -26.7096556, 27.8323951 -26.7098437)"
149008612,False,2,,Kingsley Street,residential,,False,87.723,,"LINESTRING (27.8315476 -26.7099899, 27.8313559 -26.7092198)"
149008613,False,2,,Barrie Street,residential,,True,169.611,,"LINESTRING (27.8315476 -26.7099899, 27.8312632 -26.7100426, 27.8311479 -26.7100713, 27.8310648 -26.710112, 27.8310165 -26.7101648, 27.8309897 -26.7102199, 27.8309789 -26.710287, 27.8309897 -26.7103493, 27.8310299 -26.7104068, 27.8311345 -26.7104834, 27.8316629 -26.7108955)"
156002042,False,2,,Kingsley Street,residential,,False,102.57,,"LINESTRING (27.8315476 -26.7099899, 27.831687 -26.7105865, 27.8316951 -26.7107302, 27.8316897 -26.7108189, 27.8316629 -26.7108955)"
149008613,False,2,,Barrie Street,residential,,False,169.611,,"LINESTRING (27.8316629 -26.7108955, 27.8311345 -26.7104834, 27.8310299 -26.7104068, 27.8309897 -26.7103493, 27.8309789 -26.710287, 27.8309897 -26.7102199, 27.8310165 -26.7101648, 27.8310648 -26.710112, 27.8311479 -26.7100713, 27.8312632 -26.7100426, 27.8315476 -26.7099899)"
156002042,False,2,,Kingsley Street,residential,,True,102.57000000000001,,"LINESTRING (27.8316629 -26.7108955, 27.8316897 -26.7108189, 27.8316951 -26.7107302, 27.831687 -26.7105865, 27.8315476 -26.7099899)"
149008608,False,2,,Goldsmith Street,residential,,True,88.311,,"LINESTRING (27.8323951 -26.7098437, 27.8322074 -26.7090674)"
149008608,False,2,,Goldsmith Street,residential,,False,144.238,,"LINESTRING (27.8323951 -26.7098437, 27.8324488 -26.7100905, 27.8325212 -26.7103684, 27.8325668 -26.710505, 27.8326097 -26.710596, 27.8327063 -26.7107254, 27.8329718 -26.711001)"
149008620,False,2,,Defoe Street,residential,,True,288.064,,"LINESTRING (27.8323951 -26.7098437, 27.8334184 -26.7096556, 27.8339092 -26.7095622, 27.8340206 -26.709543, 27.8341185 -26.7095298, 27.8345785 -26.7095083, 27.8352584 -26.7094843)"
156002035,False,2,,Jannie De Waal Street,residential,,False,87.207,,"LINESTRING (27.8352195 -26.7087008, 27.8352584 -26.7094843)"
149008619,False,2,,Chesterton Street,residential,,True,302.76200000000006,,"LINESTRING (27.8352195 -26.7087008, 27.834553 -26.7087272, 27.8340983 -26.7087451, 27.833924 -26.7087619, 27.833759 -26.7087871, 27.8335941 -26.7088158, 27.8322074 -26.7090674)"
156002035,False,2,,Jannie De Waal Street,residential,,True,175.82800000000003,,"LINESTRING (27.8352195 -26.7087008, 27.8351887 -26.708103, 27.8351524 -26.7079293, 27.8351162 -26.7077975, 27.8350438 -26.7076417, 27.8349902 -26.7075639, 27.8349218 -26.7074728, 27.834793 -26.7073339, 27.8346978 -26.7072488)"
149008612,False,2,,Kingsley Street,residential,,True,87.723,,"LINESTRING (27.8313559 -26.7092198, 27.8315476 -26.7099899)"
149008619,False,2,,Chesterton Street,residential,,False,86.261,,"LINESTRING (27.8313559 -26.7092198, 27.8322074 -26.7090674)"
156002035,False,2,,Jannie De Waal Street,residential,,False,175.828,,"LINESTRING (27.8346978 -26.7072488, 27.834793 -26.7073339, 27.8349218 -26.7074728, 27.8349902 -26.7075639, 27.8350438 -26.7076417, 27.8351162 -26.7077975, 27.8351524 -26.7079293, 27.8351887 -26.708103, 27.8352195 -26.7087008)"
156002035,False,2,,Jannie De Waal Street,residential,,True,126.146,,"LINESTRING (27.8346978 -26.7072488, 27.8345543 -26.7071554, 27.8344752 -26.7071074, 27.8343666 -26.7070559, 27.8341882 -26.7069888, 27.8340554 -26.7069481, 27.8339159 -26.7069241, 27.8335203 -26.706887)"
156003420,False,2,,Arnold Bennett Street,residential,,True,302.385,,"LINESTRING (27.8346978 -26.7072488, 27.8343049 -26.7076681, 27.8341788 -26.7077819, 27.8340782 -26.7078538, 27.833975 -26.7079041, 27.8338489 -26.7079484, 27.8337376 -26.707982, 27.8335659 -26.7080179, 27.8320169 -26.7082827)"
89585175,False,2,,Conradie Street,residential,,True,251.04199999999997,,"LINESTRING (27.8329718 -26.711001, 27.8332615 -26.7108021, 27.8335217 -26.7106559, 27.8337577 -26.7105505, 27.8340179 -26.7104595, 27.8343827 -26.7103684, 27.8347957 -26.7103181, 27.8353107 -26.7102941)"
149008608,False,2,,Goldsmith Street,residential,,True,144.238,,"LINESTRING (27.8329718 -26.711001, 27.8327063 -26.7107254, 27.8326097 -26.710596, 27.8325668 -26.710505, 27.8325212 -26.7103684, 27.8324488 -26.7100905, 27.8323951 -26.7098437)"
149008608,False,2,,Goldsmith Street,residential,,False,88.311,,"LINESTRING (27.8322074 -26.7090674, 27.8323951 -26.7098437)"
149008608,False,2,,Goldsmith Street,residential,,True,89.283,,"LINESTRING (27.8322074 -26.7090674, 27.8320169 -26.7082827)"
149008619,False,2,,Chesterton Street,residential,,True,86.261,,"LINESTRING (27.8322074 -26.7090674, 27.8313559 -26.7092198)"
149008619,False,2,,Chesterton Street,residential,,False,302.76200000000006,,"LINESTRING (27.8322074 -26.7090674, 27.8335941 -26.7088158, 27.833759 -26.7087871, 27.833924 -26.7087619, 27.8340983 -26.7087451, 27.834553 -26.7087272, 27.8352195 -26.7087008)"
149008628,False,2,,Henty Street,residential,,True,241.64000000000001,,"LINESTRING (27.8317662 -26.7069002, 27.8318104 -26.7071026, 27.8318506 -26.7072033, 27.831915 -26.7073087, 27.8320223 -26.707383, 27.8321269 -26.7074213, 27.8322208 -26.7074381, 27.8323388 -26.7074309, 27.8331046 -26.7072907, 27.8333071 -26.7072536, 27.8333688 -26.7072332, 27.8334171 -26.7072033, 27.8334519 -26.707153, 27.8334895 -26.7070272, 27.8335203 -26.706887)"
156002035,False,2,,Jannie De Waal Street,residential,,False,174.885,,"LINESTRING (27.8317662 -26.7069002, 27.832602 -26.7068389, 27.8327478 -26.7068295, 27.8328954 -26.7068307, 27.8330912 -26.7068427, 27.8335203 -26.706887)"
149008608,False,2,,Goldsmith Street,residential,,False,89.283,,"LINESTRING (27.8320169 -26.7082827, 27.8322074 -26.7090674)"
156003420,False,2,,Arnold Bennett Street,residential,,False,302.385,,"LINESTRING (27.8320169 -26.7082827, 27.8335659 -26.7080179, 27.8337376 -26.707982, 27.8338489 -26.7079484, 27.833975 -26.7079041, 27.8340782 -26.7078538, 27.8341788 -26.7077819, 27.8343049 -26.7076681, 27.8346978 -26.7072488)"
616808819,True,3,,Frikkie Meyer Boulevard,secondary,60,False,61.763,yes,"LINESTRING (27.835941 -26.7056614, 27.8359732 -26.7062161)"
165785006,True,1,,,primary_link,,False,109.12700000000001,,"LINESTRING (27.835941 -26.7056614, 27.8360309 -26.7058028, 27.8360738 -26.705889, 27.8361221 -26.7059681, 27.8361851 -26.7060388, 27.8362656 -26.7061035, 27.8363527 -26.7061478, 27.836452 -26.7061897, 27.8367256 -26.7062772)"
616808816,True,2,,Frikkie Meyer Boulevard,secondary,60,False,64.707,yes,"LINESTRING (27.8357948 -26.7056686, 27.8357814 -26.7052744, 27.835764 -26.7050875)"
165785005,True,1,,,primary_link,,False,108.12700000000001,,"LINESTRING (27.8349384 -26.7061131, 27.8352718 -26.7060987, 27.8353643 -26.7060843, 27.8354488 -26.7060556, 27.8355266 -26.7060148, 27.835595 -26.7059681, 27.8356527 -26.7059142, 27.8357117 -26.7058315, 27.835768 -26.7057357, 27.8357948 -26.7056686)"
616808822,True,3,R42,Barrage Road,primary,80,False,89.225,,"LINESTRING (27.8349384 -26.7061131, 27.8352852 -26.706155, 27.8358297 -26.7062125)"
616808816,True,2,,Frikkie Meyer Boulevard,secondary,60,False,60.578,yes,"LINESTRING (27.8358297 -26.7062125, 27.8357948 -26.7056686)"
616808822,True,3,R42,Barrage Road,primary,80,False,14.26,,"LINESTRING (27.8358297 -26.7062125, 27.8359732 -26.7062161)"
165784986,True,2,R42,Barrage Road,primary,80,False,75.046,,"LINESTRING (27.8359732 -26.7062161, 27.8367256 -26.7062772)"
616808819,True,3,,Frikkie Meyer Boulevard,secondary,60,False,20.322,yes,"LINESTRING (27.8359732 -26.7062161, 27.8359906 -26.7063982)"
616808709,True,2,,Frikkie Meyer Boulevard,secondary,60,False,54.278,yes,"LINESTRING (27.8359906 -26.7063982, 27.8360161 -26.7068858)"
616808820,True,3,R42,Barrage Road,primary,80,False,14.819,,"LINESTRING (27.8359906 -26.7063982, 27.8358418 -26.7063886)"
616808820,True,3,R42,Barrage Road,primary,80,False,65.129,,"LINESTRING (27.8366424 -26.7064617, 27.8359906 -26.7063982)"
165785008,True,1,,,primary_link,,False,81.173,,"LINESTRING (27.8366424 -26.7064617, 27.8365029 -26.7064976, 27.836405 -26.7065264, 27.8362991 -26.7065827, 27.8361998 -26.706657, 27.8361301 -26.7067289, 27.8360684 -26.7068043, 27.8360161 -26.7068858)"
616808817,True,3,,Frikkie Meyer Boulevard,secondary,60,False,52.139,yes,"LINESTRING (27.8358659 -26.706857, 27.8358418 -26.7063886)"
165785001,True,1,,,primary_link,,False,80.997,,"LINESTRING (27.8358659 -26.706857, 27.8358337 -26.7067265, 27.8357962 -26.7066474, 27.8357586 -26.7065815, 27.8357036 -26.7065264, 27.8356527 -26.7064821, 27.8355883 -26.7064425, 27.8355159 -26.7064078, 27.835359 -26.7063431)"
616808709,True,2,,Frikkie Meyer Boulevard,secondary,60,False,204.264,yes,"LINESTRING (27.8360161 -26.7068858, 27.8360496 -26.7075136, 27.8360698 -26.7082539, 27.8360778 -26.7087218)"
769407901,False,4,,Hans Strijdom Street,unclassified,,True,14.656,,"LINESTRING (27.8390779 -26.7028807, 27.8390792 -26.7027489)"
"[215458550, 615392399]",True,"['2', '3']",,Jan van Riebeeck Boulevard,tertiary,,False,131.665,,"LINESTRING (27.8390779 -26.7028807, 27.8389867 -26.7028699, 27.8388727 -26.7028591, 27.8387058 -26.7028474, 27.8384221 -26.7028364, 27.8381458 -26.7028424, 27.8378186 -26.7028603, 27.8377555 -26.7028639)"
615392502,True,3,,Frikkie Meyer Boulevard,secondary,60,False,25.403,yes,"LINESTRING (27.8352919 -26.7035852, 27.8351685 -26.7033851)"
616808738,True,2,,Jan van Riebeeck Boulevard,tertiary,,False,17.883,,"LINESTRING (27.8352919 -26.7035852, 27.8353415 -26.7034306)"
215458539,True,2,,Livingstone Boulevard,tertiary,,False,17.58,,"LINESTRING (27.8407355 -26.7032006, 27.8407341 -26.7033587)"
90019467,False,2,,General Hertzog Street,unclassified,,False,15.014,,"LINESTRING (27.8362977 -26.7031287, 27.8362428 -26.7030029)"
615392398,True,2,,Jan van Riebeeck Boulevard,tertiary,,False,23.283,,"LINESTRING (27.8362977 -26.7031287, 27.8360818 -26.7032102)"
148016928,True,2,,Livingstone Boulevard,tertiary,,False,18.514,,"LINESTRING (27.8405906 -26.7033228, 27.8405906 -26.7031563)"
215458550,True,2,,Jan van Riebeeck Boulevard,tertiary,,False,158.22700000000003,,"LINESTRING (27.8405906 -26.7033228, 27.840187 -26.7031982, 27.8398906 -26.7031059, 27.8396545 -26.7030293, 27.8395258 -26.7029873, 27.839397 -26.7029514, 27.8392656 -26.7029202, 27.8390779 -26.7028807)"
90019539,True,2,,D.F. Malan Street,unclassified,,False,14.522,,"LINESTRING (27.8377555 -26.7028639, 27.8377555 -26.7027333)"
615392398,True,2,,Jan van Riebeeck Boulevard,tertiary,,False,148.315,,"LINESTRING (27.8377555 -26.7028639, 27.8375101 -26.7028855, 27.8372982 -26.7029083, 27.8370823 -26.7029358, 27.8368007 -26.7029885, 27.836507 -26.7030616, 27.8362977 -26.7031287)"
615392506,True,3,,Jan van Riebeeck Boulevard,tertiary,,False,14.803,,"LINESTRING (27.8407341 -26.7033587, 27.8405906 -26.7033228)"
89581746,False,2,,Leyds Street,residential,,False,15.804,,"LINESTRING (27.8360966 -26.7090171, 27.8359383 -26.7090314)"
89581746,False,2,,Leyds Street,residential,,True,21.455,,"LINESTRING (27.8360966 -26.7090171, 27.8363125 -26.7090113)"
"[616808708, 616808709]",True,"['2', '3']",,Frikkie Meyer Boulevard,secondary,60,False,138.364,yes,"LINESTRING (27.8360966 -26.7090171, 27.8361046 -26.7092423, 27.8361475 -26.7102606)"
298786654,False,2,,Adam Tas Street,residential,,False,87.885,,"LINESTRING (27.8407878 -26.7075986, 27.8406939 -26.7083845)"
"[89581753, 89581750]",False,2,,"['Salt Street', 'Fitzpatrick Street']",residential,,True,344.001,,"LINESTRING (27.8407878 -26.7075986, 27.840482 -26.7075603, 27.8392415 -26.7074333, 27.8384422 -26.7073458, 27.8383563 -26.7073398, 27.8383014 -26.7073446, 27.8382625 -26.7073566, 27.8382343 -26.7073686, 27.8382088 -26.7073866, 27.838182 -26.7074129, 27.8381646 -26.7074501, 27.8381458 -26.7075219, 27.8380841 -26.7081329)"
383522180,True,1,,,secondary_link,,False,97.187,,"LINESTRING (27.8360818 -26.7032102, 27.8360175 -26.7032533, 27.8359129 -26.7033228, 27.8358257 -26.7033911, 27.8357573 -26.703457, 27.8356996 -26.7035277, 27.8356728 -26.7035792, 27.8356433 -26.7036834, 27.8356285 -26.703808, 27.8356205 -26.703923)"
615392500,True,2,,Jan van Riebeeck Boulevard,tertiary,,False,79.283,,"LINESTRING (27.8360818 -26.7032102, 27.835599 -26.7034019, 27.8355233 -26.7034318, 27.835475 -26.7034462, 27.8354421 -26.7034492, 27.8354039 -26.7034456, 27.8353415 -26.7034306)"
"[616808811, 616808812]",True,3,,Frikkie Meyer Boulevard,secondary,60,False,196.55900000000003,yes,"LINESTRING (27.8356205 -26.703923, 27.8356943 -26.7041183, 27.8357372 -26.7042693, 27.8357828 -26.7044789, 27.8358552 -26.7048515, 27.835886 -26.705036, 27.8359209 -26.7053283, 27.835941 -26.7056614)"
125896166,True,2,,Frikkie Meyer Boulevard,secondary,60,False,36.294,yes,"LINESTRING (27.8351994 -26.7031299, 27.8353415 -26.7034306)"
383522181,True,1,,,secondary_link,,False,35.751000000000005,,"LINESTRING (27.8351994 -26.7031299, 27.8352866 -26.7031922, 27.8353456 -26.7032245, 27.8354019 -26.7032449, 27.8354529 -26.7032497, 27.8355199 -26.7032485)"
616808738,True,2,,Jan van Riebeeck Boulevard,tertiary,,False,76.827,,"LINESTRING (27.8355199 -26.7032485, 27.8356841 -26.7031927, 27.8360179 -26.7030793, 27.8362428 -26.7030029)"
616982520,True,2,,Jan van Riebeeck Boulevard,tertiary,,False,68.642,,"LINESTRING (27.8399402 -26.7029478, 27.8405906 -26.7031563)"
597105746,True,1,,,tertiary_link,,False,84.137,,"LINESTRING (27.8399402 -26.7029478, 27.8399896 -26.7029419, 27.840081 -26.702931, 27.8401668 -26.7029059, 27.8402621 -26.7028675, 27.840368 -26.7027956, 27.8404498 -26.7027118, 27.8405008 -26.7026291, 27.8405692 -26.7025129)"
"[616808816, 615392502]",True,"['2', '3']",,Frikkie Meyer Boulevard,secondary,60,False,116.452,yes,"LINESTRING (27.8356755 -26.7045712, 27.8356352 -26.7044034, 27.8355762 -26.704207, 27.8354703 -26.7039446, 27.835367 -26.7037205, 27.8352919 -26.7035852)"
616808813,True,1,,,secondary_link,,False,34.715,,"LINESTRING (27.8355467 -26.7048599, 27.8356031 -26.7047689, 27.8356232 -26.7047209, 27.8356554 -26.7046383, 27.8356755 -26.7045712)"
616808814,True,1,,,secondary_link,,False,37.969,,"LINESTRING (27.835764 -26.7050875, 27.8356996 -26.7050168, 27.8356406 -26.7049605, 27.8355896 -26.7049174, 27.8354824 -26.7048623)"
616808816,True,2,,Frikkie Meyer Boulevard,secondary,60,False,58.095,yes,"LINESTRING (27.835764 -26.7050875, 27.8357412 -26.7049186, 27.8357291 -26.7048611, 27.8356755 -26.7045712)"
