osmid,ref,highway,oneway,reversed,length,geometry
1071999175,N11,trunk,False,False,172.939,"LINESTRING (29.8705494 -27.0061722, 29.8699862 -27.0047001)"
1071999175,N11,trunk,False,True,10.252,"LINESTRING (29.8705494 -27.0061722, 29.870583 -27.0062594)"
213125008,,secondary,True,False,129.549,"LINESTRING (29.8705494 -27.0061722, 29.8706835 -27.0061316, 29.8717846 -27.0057898)"
186842359,N11,trunk,False,True,176.212,"LINESTRING (29.8711529 -27.007747, 29.8717283 -27.0092465)"
1071999174,R35,primary,False,True,249.992,"LINESTRING (29.8711529 -27.007747, 29.8687642 -27.0084718)"
1071999176,N11,trunk,False,False,73.821,"LINESTRING (29.8711529 -27.007747, 29.8709122 -27.0071187)"
770628011,,residential,False,False,176.83,"LINESTRING (29.8651662 -27.0061961, 29.8657644 -27.0076944)"
213125006,,residential,False,False,253.46699999999998,"LINESTRING (29.8651662 -27.0061961, 29.8657322 -27.0060204, 29.8657899 -27.0060001, 29.8658556 -27.0059744, 29.8659106 -27.0059505, 29.8659669 -27.0059272, 29.8660474 -27.0058986, 29.8675762 -27.0054338)"
213125006,,residential,False,True,251.93099999999998,"LINESTRING (29.8651662 -27.0061961, 29.8634376 -27.0067159, 29.8631693 -27.0068067, 29.8630936 -27.0068335, 29.8630104 -27.0068688, 29.8627824 -27.0069763)"
213124968,,residential,False,True,169.254,"LINESTRING (29.8675206 -27.0122103, 29.86591 -27.0127182)"
770643321,,residential,False,True,176.324,"LINESTRING (29.8675206 -27.0122103, 29.8669378 -27.010712)"
213124968,,residential,False,False,249.15099999999998,"LINESTRING (29.8675206 -27.0122103, 29.869789 -27.0115119, 29.8698977 -27.0114785)"
213125039,,residential,False,False,179.869,"LINESTRING (29.8681636 -27.0069644, 29.8675762 -27.0054338)"
213125039,,residential,False,True,177.863,"LINESTRING (29.8681636 -27.0069644, 29.8687642 -27.0084718)"
770618379,,unclassified,False,False,251.165,"LINESTRING (29.8681636 -27.0069644, 29.8657644 -27.0076944)"
770618379,,unclassified,False,True,16.505,"LINESTRING (29.8681636 -27.0069644, 29.8683207 -27.006915)"
770618379,,unclassified,False,True,250.085,"LINESTRING (29.8633786 -27.0084293, 29.8657644 -27.0076944)"
770643318,,residential,False,False,172.024,"LINESTRING (29.8633786 -27.0084293, 29.8627824 -27.0069763)"
770643318,,residential,False,True,178.354,"LINESTRING (29.8633786 -27.0084293, 29.863966 -27.0099455)"
213125026,,residential,False,False,250.152,"LINESTRING (29.8669378 -27.010712, 29.8645547 -27.0114558)"
213125026,,residential,False,True,250.77,"LINESTRING (29.8669378 -27.010712, 29.8693317 -27.009979)"
770643321,,residential,False,False,176.324,"LINESTRING (29.8669378 -27.010712, 29.8675206 -27.0122103)"
770643321,,residential,False,True,176.579,"LINESTRING (29.8669378 -27.010712, 29.8663491 -27.0092131)"
770643318,,residential,False,True,12.879,"LINESTRING (29.8627375 -27.0068676, 29.8627824 -27.0069763)"
213125026,,residential,False,False,250.77,"LINESTRING (29.8693317 -27.009979, 29.8669378 -27.010712)"
213125026,,residential,False,True,251.007,"LINESTRING (29.8693317 -27.009979, 29.8717283 -27.0092465)"
213125039,,residential,False,False,176.772,"LINESTRING (29.8693317 -27.009979, 29.8687642 -27.0084718)"
213125039,,residential,False,True,175.913,"LINESTRING (29.8693317 -27.009979, 29.8698977 -27.0114785)"
213125039,,residential,False,False,177.863,"LINESTRING (29.8687642 -27.0084718, 29.8681636 -27.0069644)"
213125039,,residential,False,True,176.772,"LINESTRING (29.8687642 -27.0084718, 29.8693317 -27.009979)"
648559910,R35,primary,False,True,253.06,"LINESTRING (29.8687642 -27.0084718, 29.8663491 -27.0092131)"
1071999174,R35,primary,False,False,249.992,"LINESTRING (29.8687642 -27.0084718, 29.8711529 -27.007747)"
648559910,R35,primary,False,False,253.06,"LINESTRING (29.8663491 -27.0092131, 29.8687642 -27.0084718)"
648559910,R35,primary,False,True,249.739,"LINESTRING (29.8663491 -27.0092131, 29.863966 -27.0099455)"
770639156,,residential,False,True,178.53,"LINESTRING (29.8663491 -27.0092131, 29.8657644 -27.0076944)"
770643321,,residential,False,False,176.579,"LINESTRING (29.8663491 -27.0092131, 29.8669378 -27.010712)"
213125039,,residential,False,True,179.869,"LINESTRING (29.8675762 -27.0054338, 29.8681636 -27.0069644)"
213125006,,residential,False,False,252.32299999999998,"LINESTRING (29.8675762 -27.0054338, 29.8688677 -27.0050311, 29.8699862 -27.0047001)"
213125006,,residential,False,True,253.467,"LINESTRING (29.8675762 -27.0054338, 29.8660474 -27.0058986, 29.8659669 -27.0059272, 29.8659106 -27.0059505, 29.8658556 -27.0059744, 29.8657899 -27.0060001, 29.8657322 -27.0060204, 29.8651662 -27.0061961)"
1071999175,N11,trunk,False,True,172.939,"LINESTRING (29.8699862 -27.0047001, 29.8705494 -27.0061722)"
213125006,,residential,False,True,252.32299999999998,"LINESTRING (29.8699862 -27.0047001, 29.8688677 -27.0050311, 29.8675762 -27.0054338)"
213125014,,residential,False,True,249.041,"LINESTRING (29.8699862 -27.0047001, 29.8721172 -27.0040507, 29.8723633 -27.0039718)"
213125026,,residential,False,True,250.152,"LINESTRING (29.8645547 -27.0114558, 29.8669378 -27.010712)"
770643318,,residential,False,False,177.776,"LINESTRING (29.8645547 -27.0114558, 29.863966 -27.0099455)"
648559910,R35,primary,False,False,249.739,"LINESTRING (29.863966 -27.0099455, 29.8663491 -27.0092131)"
770643318,,residential,False,False,178.354,"LINESTRING (29.863966 -27.0099455, 29.8633786 -27.0084293)"
770643318,,residential,False,True,177.776,"LINESTRING (29.863966 -27.0099455, 29.8645547 -27.0114558)"
