osmid,name,highway,maxspeed,width,oneway,reversed,length,lanes,geometry,ref,junction,bridge
32351539,Sicukujeje Crescent,residential,60,4.6,False,False,115.41,,"LINESTRING (18.6680057 -34.0420052, 18.6672675 -34.0419424, 18.666769 -34.0420335)",,,
32351539,Sicukujeje Crescent,residential,60,4.6,False,True,103.40500000000002,,"LINESTRING (18.6680057 -34.0420052, 18.6684411 -34.0423062, 18.6684898 -34.0423694, 18.6685202 -34.0424529, 18.6685181 -34.042543, 18.6684843 -34.0426015, 18.6683778 -34.0427139)",,,
32351494,Sagoloda Street,residential,60,4.6,False,True,137.388,,"LINESTRING (18.6656161 -34.0450617, 18.6655341 -34.0449095, 18.6655032 -34.0448679, 18.6654683 -34.0448362, 18.6654101 -34.0447921, 18.6645533 -34.0445043, 18.6643925 -34.0444453)",,,
32351499,Nondlwane Street,residential,60,4.6,False,False,77.78399999999999,2,"LINESTRING (18.6656161 -34.0450617, 18.6660247 -34.0449238, 18.666398 -34.0447979)",,,
32351384,Mavu Road,residential,60,5.8,False,False,119.611,,"LINESTRING (18.6713413 -34.044108, 18.670971 -34.043077)",,,
32351384,Mavu Road,residential,60,5.8,False,True,20.249,,"LINESTRING (18.6713413 -34.044108, 18.6714073 -34.0442817)",,,
32351491,Tokozi Road,residential,60,4.6,False,True,40.573,,"LINESTRING (18.6713413 -34.044108, 18.6709195 -34.0442128)",,,
712388883,Tokozi Road,residential,60,5.8,False,False,139.29000000000002,,"LINESTRING (18.6713413 -34.044108, 18.6718856 -34.0439745, 18.6723712 -34.043856, 18.6726955 -34.0437782, 18.672792 -34.0437556)",,,
32351339,Nonkxwe Street,residential,60,4.6,False,False,87.96000000000001,2,"LINESTRING (18.6666968 -34.0435523, 18.6663267 -34.0433778, 18.6662626 -34.0433258, 18.6662258 -34.0432806, 18.6662172 -34.0432619, 18.6660923 -34.0429917)",,,
32351339,Nonkxwe Street,residential,60,4.6,False,True,143.079,2,"LINESTRING (18.6666968 -34.0435523, 18.666983 -34.0437988, 18.6670582 -34.0438125, 18.6680388 -34.0434723)",,,
32351481,Nkanyezi Street,residential,60,4.1,False,False,144.092,,"LINESTRING (18.6666968 -34.0435523, 18.667563 -34.0432466, 18.6676666 -34.0432101, 18.6677425 -34.0432148, 18.6679112 -34.0433248, 18.6680388 -34.0434723)",,,
32351550,Sinagogo Crescent,residential,60,4.6,False,True,40.337,,"LINESTRING (18.6642396 -34.0435253, 18.663952 -34.0432518)",,,
32351529,Khwebula Street,residential,60,6,False,False,97.779,2,"LINESTRING (18.6642396 -34.0435253, 18.6638031 -34.043754, 18.6636688 -34.0438551, 18.6634578 -34.0441002)",,,
32351529,Khwebula Street,residential,60,6,False,True,52.397,2,"LINESTRING (18.6642396 -34.0435253, 18.6646155 -34.0432571, 18.6646705 -34.0432178)",,,
32351521,Ntlazane Road,tertiary,60,7.4,False,True,237.261,2,"LINESTRING (18.6670516 -34.0449664, 18.6668784 -34.044641, 18.6667648 -34.0444275, 18.6666748 -34.0442758, 18.6666475 -34.0442356, 18.6665909 -34.0441586, 18.6664641 -34.0440357, 18.6663955 -34.0439793, 18.6662926 -34.0438983, 18.6661736 -34.0438281, 18.6661193 -34.0437987, 18.6660746 -34.0437783, 18.665946 -34.0437261, 18.6657713 -34.0436625, 18.6653358 -34.0435248)",,,
32351343,Lindelwa Street,residential,60,4.6,False,False,40.459,2,"LINESTRING (18.6692325 -34.0423782, 18.6693473 -34.0427294)",,,
32351430,Mzwandile Road,residential,60,4.6,False,False,44.541,,"LINESTRING (18.6692325 -34.0423782, 18.6696952 -34.0422622)",,,
32351551,Lindelwa Street,residential,60,4.6,False,True,144.376,2,"LINESTRING (18.6692325 -34.0423782, 18.6689488 -34.0415728, 18.6689553 -34.0415187, 18.6689825 -34.0414827, 18.6693773 -34.0413264)",,,
32351366,Sisonke Street,residential,60,4.6,False,False,17.603,2,"LINESTRING (18.6713676 -34.0405583, 18.6714148 -34.0407117)",,,
32351335,Sixaxabesha Street,residential,60,4.1,False,False,19.327,2,"LINESTRING (18.6685136 -34.0430524, 18.6683756 -34.0431833)",,,
32351494,Sagoloda Street,residential,60,4.6,False,False,50.428,,"LINESTRING (18.6638922 -34.0442614, 18.6643925 -34.0444453)",,,
32351494,Sagoloda Street,residential,60,4.6,False,True,43.855,,"LINESTRING (18.6638922 -34.0442614, 18.6634578 -34.0441002)",,,
32351470,Nolwibili Street,residential,60,4.1,False,False,254.78999999999996,,"LINESTRING (18.6638922 -34.0442614, 18.6640448 -34.044095, 18.6645266 -34.0438085, 18.6645873 -34.0437844, 18.6646381 -34.043774, 18.6647164 -34.0437797, 18.6657288 -34.0441064, 18.6658921 -34.044188, 18.666037 -34.0442766, 18.6662086 -34.0444435)",,,
32351430,Mzwandile Road,residential,60,4.6,False,False,46.173,,"LINESTRING (18.6696952 -34.0422622, 18.6701748 -34.0421418)",,,
32351430,Mzwandile Road,residential,60,4.6,False,True,44.541,,"LINESTRING (18.6696952 -34.0422622, 18.6692325 -34.0423782)",,,
32351503,Dilo Street,residential,60,4.6,False,True,108.155,2,"LINESTRING (18.6696952 -34.0422622, 18.6693997 -34.0413683, 18.6693773 -34.0413264)",,,
32351521,Ntlazane Road,tertiary,60,7.4,False,False,70.104,2,"LINESTRING (18.6642462 -34.0427022, 18.6643286 -34.0428584, 18.6643713 -34.0429194, 18.6644156 -34.0429762, 18.6644665 -34.043034, 18.6645536 -34.043125, 18.6646705 -34.0432178)",,,
405091151,Ntlazane Road,tertiary,,,True,False,32.411,1,"LINESTRING (18.6642462 -34.0427022, 18.6641433 -34.0425919, 18.664082 -34.0425232, 18.6640422 -34.0424653)",,,
"[32351362, 32351437]","['Gxiya Street', 'Sixaxabesha Street']",residential,60,6,False,True,108.69800000000001,,"LINESTRING (18.6681968 -34.0439305, 18.6682325 -34.0438705, 18.668276 -34.0438218, 18.6683537 -34.0437863, 18.6685477 -34.0437069, 18.6685933 -34.0436761, 18.6686222 -34.0436498, 18.6686364 -34.0436297, 18.6686579 -34.0435892, 18.6686851 -34.0434878, 18.6686675 -34.0434021, 18.6686485 -34.043375, 18.668443 -34.0432306)",,,
32351495,Mlanjeni Street,residential,60,6,False,False,31.516,2,"LINESTRING (18.6681968 -34.0439305, 18.6682046 -34.0439395, 18.6683333 -34.0441901)",,,
32351536,Gxiya Street,residential,60,4.1,False,False,219.849,2,"LINESTRING (18.6681968 -34.0439305, 18.6681638 -34.0439034, 18.6681183 -34.043883, 18.6680682 -34.0438732, 18.6680161 -34.0438759, 18.6673329 -34.0441265, 18.6672975 -34.044158, 18.6672874 -34.0441786, 18.6672825 -34.0442007, 18.6675682 -34.0447861, 18.6675804 -34.0447993, 18.6675994 -34.0448101, 18.6681085 -34.0449197)",,,
712396616,Nolwibili Street,residential,60,4.6,False,True,43.098,,"LINESTRING (18.666398 -34.0447979, 18.6662086 -34.0444435)",,,
32351499,Nondlwane Street,residential,60,4.6,False,True,77.78399999999999,2,"LINESTRING (18.666398 -34.0447979, 18.6660247 -34.0449238, 18.6656161 -34.0450617)",,,
32351333,Thandeka Street,residential,60,4.6,False,False,91.486,2,"LINESTRING (18.6693473 -34.0427294, 18.6702986 -34.0424937)",,,
32351343,Lindelwa Street,residential,60,4.6,False,True,40.459,2,"LINESTRING (18.6693473 -34.0427294, 18.6692325 -34.0423782)",,,
"[987308144, 32351436]","['Nkulumo Road', 'Lindelwa Street']",residential,60,4.6,False,False,127.351,2,"LINESTRING (18.6693473 -34.0427294, 18.6694457 -34.0430021, 18.6694642 -34.0430287, 18.6694975 -34.0430478, 18.669538 -34.0430531, 18.669574 -34.0430487, 18.6704156 -34.0428253)",,,
32351362,Sixaxabesha Street,residential,60,6,False,False,32.36,,"LINESTRING (18.6681034 -34.0429994, 18.6683756 -34.0431833)",,,
32351539,Sicukujeje Crescent,residential,60,4.6,False,False,40.584,,"LINESTRING (18.6681034 -34.0429994, 18.6683778 -34.0427139)",,,
32351362,Sixaxabesha Street,residential,60,6,False,True,145.629,,"LINESTRING (18.6681034 -34.0429994, 18.6677693 -34.0427889, 18.6676281 -34.0427367, 18.6671226 -34.042688, 18.6670327 -34.0427013, 18.6666517 -34.0428175)",,,
32351370,Khanya Road,residential,60,4.6,False,True,90.515,2,"LINESTRING (18.6706702 -34.0435179, 18.669731 -34.0437566)",,,
32351380,Bambi Road,residential,60,4.6,False,False,40.568,2,"LINESTRING (18.6706702 -34.0435179, 18.6707957 -34.0438676)",,,
32351380,Bambi Road,residential,60,4.6,False,True,38.478,2,"LINESTRING (18.6706702 -34.0435179, 18.6705508 -34.0431863)",,,
32351362,Sixaxabesha Street,residential,60,6,False,True,8.138,,"LINESTRING (18.668443 -34.0432306, 18.6683756 -34.0431833)",,,
32351339,Nonkxwe Street,residential,60,4.6,False,False,46.108999999999995,2,"LINESTRING (18.668443 -34.0432306, 18.6683105 -34.0433268, 18.6681149 -34.0434412, 18.6680388 -34.0434723)",,,
"[32351362, 32351437]","['Gxiya Street', 'Sixaxabesha Street']",residential,60,6,False,False,108.69800000000001,,"LINESTRING (18.668443 -34.0432306, 18.6686485 -34.043375, 18.6686675 -34.0434021, 18.6686851 -34.0434878, 18.6686579 -34.0435892, 18.6686364 -34.0436297, 18.6686222 -34.0436498, 18.6685933 -34.0436761, 18.6685477 -34.0437069, 18.6683537 -34.0437863, 18.668276 -34.0438218, 18.6682325 -34.0438705, 18.6681968 -34.0439305)",,,
32351461,Mpho Road,residential,60,4.6,False,False,46.598,2,"LINESTRING (18.6693773 -34.0413264, 18.6698357 -34.0411494)",,,
32351503,Dilo Street,residential,60,4.6,False,False,108.155,2,"LINESTRING (18.6693773 -34.0413264, 18.6693997 -34.0413683, 18.6696952 -34.0422622)",,,
32351551,Lindelwa Street,residential,60,4.6,False,False,144.376,2,"LINESTRING (18.6693773 -34.0413264, 18.6689825 -34.0414827, 18.6689553 -34.0415187, 18.6689488 -34.0415728, 18.6692325 -34.0423782)",,,
32351495,Mlanjeni Street,residential,60,6,False,False,28.95,2,"LINESTRING (18.6683333 -34.0441901, 18.6682553 -34.0444423)",,,
32351495,Mlanjeni Street,residential,60,6,False,True,31.516,2,"LINESTRING (18.6683333 -34.0441901, 18.6682046 -34.0439395, 18.6681968 -34.0439305)",,,
32351513,Ntlakohlaza Street,residential,60,4.6,False,False,109.325,,"LINESTRING (18.6683333 -34.0441901, 18.6689299 -34.0440111, 18.6689705 -34.0439972, 18.6690232 -34.0440003, 18.6690639 -34.0440268, 18.6690841 -34.0440546, 18.6691903 -34.0443434)",,,
32351513,Ntlakohlaza Street,residential,60,4.6,False,True,109.32499999999999,,"LINESTRING (18.6691903 -34.0443434, 18.6690841 -34.0440546, 18.6690639 -34.0440268, 18.6690232 -34.0440003, 18.6689705 -34.0439972, 18.6689299 -34.0440111, 18.6683333 -34.0441901)",,,
712396616,Nolwibili Street,residential,60,4.6,False,False,43.098,,"LINESTRING (18.6662086 -34.0444435, 18.666398 -34.0447979)",,,
32351378,Golomi Street,residential,60,4.6,False,True,196.501,2,"LINESTRING (18.6662086 -34.0444435, 18.6658403 -34.0445755, 18.6658022 -34.0445731, 18.6656523 -34.044478, 18.6650354 -34.0442645, 18.6647131 -34.044169, 18.6646837 -34.0441724, 18.6646545 -34.0441804, 18.6646153 -34.0441946, 18.6644648 -34.0442945, 18.6644302 -34.0443395, 18.6643925 -34.0444453)",,,
32351470,Nolwibili Street,residential,60,4.1,False,True,254.79,,"LINESTRING (18.6662086 -34.0444435, 18.666037 -34.0442766, 18.6658921 -34.044188, 18.6657288 -34.0441064, 18.6647164 -34.0437797, 18.6646381 -34.043774, 18.6645873 -34.0437844, 18.6645266 -34.0438085, 18.6640448 -34.044095, 18.6638922 -34.0442614)",,,
32351436,Nkulumo Road,residential,60,4.6,False,True,108.945,2,"LINESTRING (18.6719963 -34.04246, 18.670855 -34.0427161)",,,
32351482,Xolani Road,residential,60,4.6,False,False,13.327,2,"LINESTRING (18.6719963 -34.04246, 18.6720358 -34.0425753)",,,
32351482,Xolani Road,residential,60,4.6,False,True,39.398,2,"LINESTRING (18.6719963 -34.04246, 18.6718789 -34.0421193)",,,
32351539,Sicukujeje Crescent,residential,60,4.6,False,True,40.584,,"LINESTRING (18.6683778 -34.0427139, 18.6681034 -34.0429994)",,,
32351358,Ntengu Street,residential,60,4.1,False,True,181.584,2,"LINESTRING (18.6683778 -34.0427139, 18.6678812 -34.0423858, 18.6671171 -34.0422981, 18.6669569 -34.042306, 18.6669188 -34.0423013, 18.6668893 -34.0422897, 18.6668706 -34.0422659, 18.666769 -34.0420335)",,,
32351539,Sicukujeje Crescent,residential,60,4.6,False,False,103.405,,"LINESTRING (18.6683778 -34.0427139, 18.6684843 -34.0426015, 18.6685181 -34.042543, 18.6685202 -34.0424529, 18.6684898 -34.0423694, 18.6684411 -34.0423062, 18.6680057 -34.0420052)",,,
32351371,Mpumi Street,residential,60,4.6,False,False,39.918,2,"LINESTRING (18.6705901 -34.040896, 18.6706979 -34.0412437)",,,
32351461,Mpho Road,residential,60,4.6,False,False,78.703,2,"LINESTRING (18.6705901 -34.040896, 18.6710542 -34.0407919, 18.6714148 -34.0407117)",,,
32351461,Mpho Road,residential,60,4.6,False,True,75.24199999999999,2,"LINESTRING (18.6705901 -34.040896, 18.670343 -34.0409521, 18.6698357 -34.0411494)",,,
32351333,Thandeka Street,residential,60,4.6,False,True,91.486,2,"LINESTRING (18.6702986 -34.0424937, 18.6693473 -34.0427294)",,,
32351465,Fato Road,residential,60,4.6,False,False,38.416,,"LINESTRING (18.6702986 -34.0424937, 18.6704156 -34.0428253)",,,
32351465,Fato Road,residential,60,4.6,False,True,40.758,,"LINESTRING (18.6702986 -34.0424937, 18.6701748 -34.0421418)",,,
32351384,Mavu Road,residential,60,5.8,False,False,79.415,,"LINESTRING (18.670855 -34.0427161, 18.6706339 -34.0420258)",,,
32351384,Mavu Road,residential,60,5.8,False,True,41.529,,"LINESTRING (18.670855 -34.0427161, 18.670971 -34.043077)",,,
32351436,Nkulumo Road,residential,60,4.6,False,False,108.945,2,"LINESTRING (18.670855 -34.0427161, 18.6719963 -34.04246)",,,
32351436,Nkulumo Road,residential,60,4.6,False,True,42.267,2,"LINESTRING (18.670855 -34.0427161, 18.6704156 -34.0428253)",,,
32351480,Sisonke Street,residential,60,4.6,False,True,39.078,2,"LINESTRING (18.6715343 -34.0410489, 18.6714148 -34.0407117)",,,
32351492,Sisonke Street,residential,60,4.6,False,False,16.887,2,"LINESTRING (18.6715343 -34.0410489, 18.6715864 -34.0411945)",,,
32351493,Dimba Road,residential,60,4.6,False,True,80.054,,"LINESTRING (18.6715343 -34.0410489, 18.6710527 -34.0411638, 18.6706979 -34.0412437)",,,
32351339,Nonkxwe Street,residential,60,4.6,False,False,143.079,2,"LINESTRING (18.6680388 -34.0434723, 18.6670582 -34.0438125, 18.666983 -34.0437988, 18.6666968 -34.0435523)",,,
32351481,Nkanyezi Street,residential,60,4.1,False,True,144.09199999999998,,"LINESTRING (18.6680388 -34.0434723, 18.6679112 -34.0433248, 18.6677425 -34.0432148, 18.6676666 -34.0432101, 18.667563 -34.0432466, 18.6666968 -34.0435523)",,,
32351339,Nonkxwe Street,residential,60,4.6,False,True,46.109,2,"LINESTRING (18.6680388 -34.0434723, 18.6681149 -34.0434412, 18.6683105 -34.0433268, 18.668443 -34.0432306)",,,
32351494,Sagoloda Street,residential,60,4.6,False,False,43.855,,"LINESTRING (18.6634578 -34.0441002, 18.6638922 -34.0442614)",,,
32351529,Khwebula Street,residential,60,6,False,False,45.79,2,"LINESTRING (18.6634578 -34.0441002, 18.6632546 -34.044476)",,,
32351529,Khwebula Street,residential,60,6,False,True,97.779,2,"LINESTRING (18.6634578 -34.0441002, 18.6636688 -34.0438551, 18.6638031 -34.043754, 18.6642396 -34.0435253)",,,
32351492,Sisonke Street,residential,60,4.6,False,True,16.887,2,"LINESTRING (18.6715864 -34.0411945, 18.6715343 -34.0410489)",,,
32351486,Ntutyana Street,residential,60,6,False,True,86.687,,"LINESTRING (18.6641253 -34.0447714, 18.6632546 -34.044476)",,,
32351455,Hobohobo Street,residential,60,4.6,False,False,220.115,,"LINESTRING (18.6641253 -34.0447714, 18.6639943 -34.045055, 18.6639332 -34.0451056, 18.6638471 -34.0450952, 18.6624797 -34.0446356, 18.6624334 -34.0446241, 18.6623799 -34.0446194, 18.6623293 -34.0446247, 18.6621264 -34.044696)",,,
32351495,Mlanjeni Street,residential,60,6,False,False,54.781,2,"LINESTRING (18.6682553 -34.0444423, 18.6681085 -34.0449197)",,,
32351495,Mlanjeni Street,residential,60,6,False,True,28.95,2,"LINESTRING (18.6682553 -34.0444423, 18.6683333 -34.0441901)",,,
32351515,Mfula Close,residential,60,4.9,False,True,33.82,2,"LINESTRING (18.6682553 -34.0444423, 18.667899 -34.0443692)",,,
32351366,Sisonke Street,residential,60,4.6,False,True,17.603,2,"LINESTRING (18.6714148 -34.0407117, 18.6713676 -34.0405583)",,,
32351480,Sisonke Street,residential,60,4.6,False,False,39.078,2,"LINESTRING (18.6714148 -34.0407117, 18.6715343 -34.0410489)",,,
32351461,Mpho Road,residential,60,4.6,False,True,78.703,2,"LINESTRING (18.6714148 -34.0407117, 18.6710542 -34.0407919, 18.6705901 -34.040896)",,,
32351380,Bambi Road,residential,60,4.6,False,False,38.478,2,"LINESTRING (18.6705508 -34.0431863, 18.6706702 -34.0435179)",,,
32351388,Mapolo Road,residential,60,4.6,False,True,40.579,2,"LINESTRING (18.6705508 -34.0431863, 18.670971 -34.043077)",,,
"[32351388, 712388885]","['Dikiza Road', 'Mapolo Road']",residential,60,4.6,False,False,125.588,2,"LINESTRING (18.6705508 -34.0431863, 18.6696753 -34.0434116, 18.6696469 -34.0434318, 18.6696309 -34.0434836, 18.669731 -34.0437566)",,,
32351495,Mlanjeni Street,residential,60,6,False,True,54.781,2,"LINESTRING (18.6681085 -34.0449197, 18.6682553 -34.0444423)",,,
32351536,Gxiya Street,residential,60,4.1,False,True,219.849,2,"LINESTRING (18.6681085 -34.0449197, 18.6675994 -34.0448101, 18.6675804 -34.0447993, 18.6675682 -34.0447861, 18.6672825 -34.0442007, 18.6672874 -34.0441786, 18.6672975 -34.044158, 18.6673329 -34.0441265, 18.6680161 -34.0438759, 18.6680682 -34.0438732, 18.6681183 -34.043883, 18.6681638 -34.0439034, 18.6681968 -34.0439305)",,,
32351505,Sicukujeje Crescent,residential,60,4.6,False,False,24.805,2,"LINESTRING (18.6680725 -34.0417891, 18.6680057 -34.0420052)",,,
32351362,Sixaxabesha Street,residential,60,6,False,False,95.267,,"LINESTRING (18.6653358 -34.0435248, 18.6653714 -34.0434746, 18.6654334 -34.043387, 18.6655192 -34.0432974, 18.6656167 -34.0431957, 18.6657397 -34.0430962, 18.6660923 -34.0429917)",,,
32351521,Ntlazane Road,tertiary,60,7.4,False,False,237.26099999999997,2,"LINESTRING (18.6653358 -34.0435248, 18.6657713 -34.0436625, 18.665946 -34.0437261, 18.6660746 -34.0437783, 18.6661193 -34.0437987, 18.6661736 -34.0438281, 18.6662926 -34.0438983, 18.6663955 -34.0439793, 18.6664641 -34.0440357, 18.6665909 -34.0441586, 18.6666475 -34.0442356, 18.6666748 -34.0442758, 18.6667648 -34.0444275, 18.6668784 -34.044641, 18.6670516 -34.0449664)",,,
32351521,Ntlazane Road,tertiary,60,7.4,False,True,70.528,2,"LINESTRING (18.6653358 -34.0435248, 18.6650893 -34.0434353, 18.6650373 -34.0434171, 18.6649861 -34.0433944, 18.6648864 -34.0433491, 18.6648144 -34.0433105, 18.6647778 -34.0432881, 18.6647224 -34.043254, 18.6646705 -34.0432178)",,,
32351482,Xolani Road,residential,60,4.6,False,False,39.398,2,"LINESTRING (18.6718789 -34.0421193, 18.6719963 -34.04246)",,,
32351346,Lipla Close,residential,60,4.6,False,True,42.8,2,"LINESTRING (18.6718789 -34.0421193, 18.6717271 -34.0421527, 18.6714304 -34.0422195)",,,
"[32351430, 712388886]","['Mzwandile Road', 'Xolani Road']",residential,60,4.6,False,True,145.63,,"LINESTRING (18.6718789 -34.0421193, 18.6717722 -34.0418095, 18.6717553 -34.0417896, 18.6717208 -34.041781, 18.6706339 -34.0420258)",,,
32351384,Mavu Road,residential,60,5.8,False,False,41.529,,"LINESTRING (18.670971 -34.043077, 18.670855 -34.0427161)",,,
32351384,Mavu Road,residential,60,5.8,False,True,119.611,,"LINESTRING (18.670971 -34.043077, 18.6713413 -34.044108)",,,
32351388,Mapolo Road,residential,60,4.6,False,False,40.579,2,"LINESTRING (18.670971 -34.043077, 18.6705508 -34.0431863)",,,
32351371,Mpumi Street,residential,60,4.6,False,False,41.455,2,"LINESTRING (18.6706979 -34.0412437, 18.6708098 -34.0416048)",,,
32351371,Mpumi Street,residential,60,4.6,False,True,39.918,2,"LINESTRING (18.6706979 -34.0412437, 18.6705901 -34.040896)",,,
32351493,Dimba Road,residential,60,4.6,False,False,80.054,,"LINESTRING (18.6706979 -34.0412437, 18.6710527 -34.0411638, 18.6715343 -34.0410489)",,,
32351362,Sixaxabesha Street,residential,60,6,False,True,55.062,,"LINESTRING (18.6666517 -34.0428175, 18.6660923 -34.0429917)",,,
32351362,Sixaxabesha Street,residential,60,6,False,False,145.629,,"LINESTRING (18.6666517 -34.0428175, 18.6670327 -34.0427013, 18.6671226 -34.042688, 18.6676281 -34.0427367, 18.6677693 -34.0427889, 18.6681034 -34.0429994)",,,
32351539,Sicukujeje Crescent,residential,60,4.6,False,True,115.28700000000002,,"LINESTRING (18.6666517 -34.0428175, 18.6663973 -34.0422263, 18.666396 -34.0421947, 18.6664025 -34.0421591, 18.6664217 -34.0421283, 18.6664461 -34.0421085, 18.6664861 -34.0420924, 18.666769 -34.0420335)",,,
