osmid,lanes,name,highway,maxspeed,width,oneway,reversed,length,ref,geometry
35641082,2,Steenbras Street,residential,60,8.6,False,False,6.93,,"LINESTRING (18.5825693 -33.9064925, 18.5825835 -33.9065537)"
151147442,2,Voortrekker Road,primary,60,,True,False,48.877,R102,"LINESTRING (18.5825693 -33.9064925, 18.5826463 -33.9064795, 18.5830883 -33.9064049)"
35641082,2,Steenbras Street,residential,60,8.6,False,True,6.93,,"LINESTRING (18.5825835 -33.9065537, 18.5825693 -33.9064925)"
8075929,2,Voortrekker Road,primary,40,,True,False,99.123,R102,"LINESTRING (18.5825835 -33.9065537, 18.5825053 -33.9065664, 18.5816192 -33.9067345, 18.5815358 -33.9067499)"
151147442,2,Voortrekker Road,primary,60,,True,False,74.1,R102,"LINESTRING (18.5861427 -33.9058644, 18.5869285 -33.9057275)"
1012333575,2,Bedford Road,residential,60,5.6,False,False,7.167,,"LINESTRING (18.5861427 -33.9058644, 18.586156 -33.9059279)"
1012333575,2,Bedford Road,residential,60,5.6,False,True,126.18799999999999,,"LINESTRING (18.5861427 -33.9058644, 18.586031 -33.9054152, 18.5859816 -33.9052086, 18.5859457 -33.9050669, 18.5859021 -33.9048949, 18.5858657 -33.9047531)"
1012333575,2,Bedford Road,residential,60,5.6,False,True,7.167,,"LINESTRING (18.586156 -33.9059279, 18.5861427 -33.9058644)"
8075929,2,Voortrekker Road,primary,40,,True,False,143.698,R102,"LINESTRING (18.586156 -33.9059279, 18.5854661 -33.9060515, 18.5846356 -33.9062067)"
8075929,2,Voortrekker Road,primary,40,,True,False,74.394,R102,"LINESTRING (18.5869445 -33.9057888, 18.586156 -33.9059279)"
35641131,2,Louis Trichardt Street,residential,60,,False,False,93.327,,"LINESTRING (18.5869445 -33.9057888, 18.5871092 -33.9066169)"
35641131,2,Louis Trichardt Street,residential,60,,False,True,6.974,,"LINESTRING (18.5869445 -33.9057888, 18.5869285 -33.9057275)"
35641131,2,Louis Trichardt Street,residential,60,,False,False,6.974,,"LINESTRING (18.5869285 -33.9057275, 18.5869445 -33.9057888)"
"[905486786, 151147442]",2,Voortrekker Road,primary,60,,True,False,132.026,R102,"LINESTRING (18.5869285 -33.9057275, 18.588204 -33.9055091, 18.5883288 -33.9054846)"
805209529,5,Voortrekker Road,primary,60,,False,True,46.806,R102,"LINESTRING (18.5890224 -33.9053912, 18.5885269 -33.905481)"
151789940,1,Robertson Street,residential,,5,True,False,45.3,,"LINESTRING (18.5890224 -33.9053912, 18.589016 -33.9053128, 18.5890186 -33.9052842, 18.5890942 -33.9049907)"
"[151789954, 737355615]","['4', '5']",Voortrekker Road,primary,60,,False,False,84.195,R102,"LINESTRING (18.5890224 -33.9053912, 18.5895612 -33.905301, 18.5896715 -33.9052818, 18.5899166 -33.9052411)"
151789954,4,Voortrekker Road,primary,60,,False,False,102.553,R102,"LINESTRING (18.5899166 -33.9052411, 18.5910047 -33.9050539)"
737348836,2,Scharmberg Street,residential,60,,False,False,32.864,,"LINESTRING (18.5899166 -33.9052411, 18.5899701 -33.9055333)"
"[151789954, 737355615]","['4', '5']",Voortrekker Road,primary,60,,False,True,84.195,R102,"LINESTRING (18.5899166 -33.9052411, 18.5896715 -33.9052818, 18.5895612 -33.905301, 18.5890224 -33.9053912)"
151789954,4,Voortrekker Road,primary,60,,False,False,31.612,R102,"LINESTRING (18.5910047 -33.9050539, 18.5913398 -33.904995)"
151789954,4,Voortrekker Road,primary,60,,False,True,102.553,R102,"LINESTRING (18.5910047 -33.9050539, 18.5899166 -33.9052411)"
23080619,2,McCarthy Road,residential,60,6,False,False,82.088,,"LINESTRING (18.5910047 -33.9050539, 18.5909017 -33.9046412, 18.5908894 -33.904592, 18.5908243 -33.904331)"
151789954,4,Voortrekker Road,primary,60,,False,True,31.612,R102,"LINESTRING (18.5913398 -33.904995, 18.5910047 -33.9050539)"
737345726,4,Voortrekker Road,primary,60,,False,False,15.142,R102,"LINESTRING (18.5913398 -33.904995, 18.5915 -33.9049656)"
35640981,2,Norden Street,residential,60,,False,False,37.308,,"LINESTRING (18.5913398 -33.904995, 18.5913564 -33.9050761, 18.5913789 -33.9051862, 18.5914074 -33.9053258)"
23080609,2,Wynne Road,residential,60,,False,True,130.714,,"LINESTRING (18.5922106 -33.9040901, 18.5908243 -33.904331)"
"[23080618, 911621450]",2,Wendtlandt South Street,residential,60,5.6,False,False,81.851,,"LINESTRING (18.5922106 -33.9040901, 18.5921731 -33.9044873, 18.5921584 -33.9047459, 18.5921679 -33.9048243)"
23080618,2,Wendtlandt South Street,residential,60,5.6,False,True,75.0,,"LINESTRING (18.5922106 -33.9040901, 18.5922325 -33.903796, 18.5922677 -33.9034173)"
23080608,,Williams Road,residential,60,,False,True,151.111,,"LINESTRING (18.5922677 -33.9034173, 18.5906657 -33.9036982)"
23080618,2,Wendtlandt South Street,residential,60,5.6,False,False,75.0,,"LINESTRING (18.5922677 -33.9034173, 18.5922325 -33.903796, 18.5922106 -33.9040901)"
23080618,2,Wendtlandt South Street,residential,60,5.6,False,True,76.006,,"LINESTRING (18.5922677 -33.9034173, 18.5922979 -33.9030455, 18.592323 -33.9027353)"
828161472,2,Kitchener Street,residential,60,,False,True,106.487,,"LINESTRING (18.592323 -33.9027353, 18.5911948 -33.902936)"
23080618,2,Wendtlandt South Street,residential,60,5.6,False,False,76.006,,"LINESTRING (18.592323 -33.9027353, 18.5922979 -33.9030455, 18.5922677 -33.9034173)"
23080608,,Williams Road,residential,60,,False,False,151.111,,"LINESTRING (18.5906657 -33.9036982, 18.5922677 -33.9034173)"
23080608,,Williams Road,residential,60,,False,True,116.215,,"LINESTRING (18.5906657 -33.9036982, 18.5894325 -33.9039097)"
23080619,2,McCarthy Road,residential,60,6,False,False,73.085,,"LINESTRING (18.5906657 -33.9036982, 18.5905039 -33.9030548)"
23080619,2,McCarthy Road,residential,60,6,False,True,71.871,,"LINESTRING (18.5906657 -33.9036982, 18.5908243 -33.904331)"
23080619,2,McCarthy Road,residential,60,6,False,True,73.085,,"LINESTRING (18.5905039 -33.9030548, 18.5906657 -33.9036982)"
828161472,2,Kitchener Street,residential,60,,False,False,65.117,,"LINESTRING (18.5905039 -33.9030548, 18.5911948 -33.902936)"
828161472,2,Kitchener Street,residential,60,,False,True,81.68700000000001,,"LINESTRING (18.5905039 -33.9030548, 18.5898663 -33.9031701, 18.5896907 -33.9032008, 18.5896388 -33.9031915)"
23080609,2,Wynne Road,residential,60,,False,False,130.714,,"LINESTRING (18.5908243 -33.904331, 18.5922106 -33.9040901)"
23080619,2,McCarthy Road,residential,60,6,False,False,71.871,,"LINESTRING (18.5908243 -33.904331, 18.5906657 -33.9036982)"
23080609,2,Wynne Road,residential,60,,False,True,168.921,,"LINESTRING (18.5908243 -33.904331, 18.5900228 -33.904472, 18.5890337 -33.9046459)"
23080619,2,McCarthy Road,residential,60,6,False,True,82.088,,"LINESTRING (18.5908243 -33.904331, 18.5908894 -33.904592, 18.5909017 -33.9046412, 18.5910047 -33.9050539)"
23080620,,Berold Road,residential,60,,False,False,72.753,,"LINESTRING (18.5911948 -33.902936, 18.5910362 -33.9022951)"
828161472,2,Kitchener Street,residential,60,,False,False,106.487,,"LINESTRING (18.5911948 -33.902936, 18.592323 -33.9027353)"
828161472,2,Kitchener Street,residential,60,,False,True,65.117,,"LINESTRING (18.5911948 -33.902936, 18.5905039 -33.9030548)"
23080620,,Berold Road,residential,60,,False,True,72.753,,"LINESTRING (18.5910362 -33.9022951, 18.5911948 -33.902936)"
23080606,,Selbourne Road,residential,60,,False,True,112.967,,"LINESTRING (18.5910362 -33.9022951, 18.5899851 -33.9024778, 18.5898388 -33.9025058)"
23080620,,Berold Road,residential,60,,False,False,106.883,,"LINESTRING (18.5910362 -33.9022951, 18.5909781 -33.902086, 18.590956 -33.9020225, 18.590907 -33.9019218, 18.5908286 -33.9017993, 18.5906608 -33.9015325, 18.5905872 -33.9014152)"
23080610,2,Lawley Road,residential,60,,False,False,40.592,,"LINESTRING (18.5905872 -33.9014152, 18.5901559 -33.9014867)"
