osmid,oneway,name,highway,maxspeed,reversed,length,geometry,access
47095931,False,Žemaitės g.,residential,50,False,89.12400000000001,"LINESTRING (21.3946117 55.7132815, 21.3953159 55.713103, 21.3956885 55.7130446, 21.3959439 55.7130819)",
47095931,False,Žemaitės g.,residential,50,True,176.64499999999998,"LINESTRING (21.3946117 55.7132815, 21.3921285 55.7138985, 21.3920319 55.7139231)",
56667698,False,Žemaičių g.,residential,,False,152.378,"LINESTRING (21.3959439 55.7130819, 21.3969245 55.714336)",
47095931,False,Žemaitės g.,residential,50,True,89.124,"LINESTRING (21.3959439 55.7130819, 21.3956885 55.7130446, 21.3953159 55.713103, 21.3946117 55.7132815)",
47096241,False,Topolių g.,residential,50,False,118.61000000000001,"LINESTRING (21.3871193 55.7188697, 21.3873062 55.7188453, 21.3887246 55.7186046, 21.3888426 55.7185925, 21.3889432 55.7185925)",
47096244,False,Laukų g.,residential,50,False,557.522,"LINESTRING (21.3871193 55.7188697, 21.3871381 55.7187995, 21.3871354 55.7187035, 21.3870992 55.7185223, 21.387075 55.7182843, 21.3870884 55.7182193, 21.3871475 55.7181718, 21.3872561 55.7181249, 21.3885368 55.7177865, 21.3887031 55.7177366, 21.3887823 55.7176981, 21.3892691 55.7174519, 21.3894112 55.7173944, 21.3895561 55.7173544, 21.39004 55.7172671, 21.3904215 55.7172091, 21.3907738 55.7171489, 21.3914028 55.7170492, 21.3923027 55.7168906, 21.3927305 55.7168045, 21.3931221 55.7167244, 21.3940029 55.7165434, 21.3941255 55.7165239)",
93365553,False,Vytauto g.,residential,50,False,279.28400000000005,"LINESTRING (21.3871193 55.7188697, 21.3871206 55.7189128, 21.3871488 55.7189498, 21.3872331 55.7190086, 21.3875695 55.7192159, 21.3877771 55.7193002, 21.387931 55.7193532, 21.3880987 55.7193985, 21.3882894 55.7194322, 21.3884805 55.7194502, 21.3891037 55.7195034, 21.3900402 55.7195719, 21.3911209 55.7196418)",
47096244,False,Laukų g.,residential,50,True,557.522,"LINESTRING (21.3941255 55.7165239, 21.3940029 55.7165434, 21.3931221 55.7167244, 21.3927305 55.7168045, 21.3923027 55.7168906, 21.3914028 55.7170492, 21.3907738 55.7171489, 21.3904215 55.7172091, 21.39004 55.7172671, 21.3895561 55.7173544, 21.3894112 55.7173944, 21.3892691 55.7174519, 21.3887823 55.7176981, 21.3887031 55.7177366, 21.3885368 55.7177865, 21.3872561 55.7181249, 21.3871475 55.7181718, 21.3870884 55.7182193, 21.387075 55.7182843, 21.3870992 55.7185223, 21.3871354 55.7187035, 21.3871381 55.7187995, 21.3871193 55.7188697)",
56667694,False,Vasario 16-osios g.,residential,50,False,124.941,"LINESTRING (21.3941255 55.7165239, 21.3940774 55.7164638, 21.3933036 55.7155001)",
56667694,False,Vasario 16-osios g.,residential,50,True,82.30499999999999,"LINESTRING (21.3941255 55.7165239, 21.3941592 55.7165887, 21.3944265 55.7172443)",
