osmid,ref,highway,junction,oneway,reversed,length,geometry,name,maxspeed
41567155,164,primary,roundabout,True,False,11.834,"LINESTRING (22.0008887 55.5575145, 22.0009331 55.5574894, 22.0009902 55.5574748, 22.0010528 55.5574725)",,
41567158,164,primary,,True,False,30.664,"LINESTRING (22.0010528 55.5574725, 22.0013599 55.5572583)",Rietavo g.,
41567155,164,primary,roundabout,True,False,9.748000000000001,"LINESTRING (22.0010528 55.5574725, 22.0011027 55.5574801, 22.0011465 55.5574956, 22.0011803 55.5575177)",,
41567155,164,primary,roundabout,True,False,7.191,"LINESTRING (22.0011803 55.5575177, 22.0012027 55.5575475, 22.0012069 55.5575797)",,
41567160,,primary,,True,False,22.098,"LINESTRING (22.0012069 55.5575797, 22.0014874 55.5576994)",Taikos g.,
41567155,164,primary,roundabout,True,False,10.337,"LINESTRING (22.0012069 55.5575797, 22.0011935 55.5576097, 22.0011643 55.557636, 22.0011222 55.5576558)",,
41567155,164,primary,roundabout,True,False,5.088,"LINESTRING (22.0011222 55.5576558, 22.001045 55.5576695)",,
41567163,164,primary,,True,False,33.515,"LINESTRING (22.001045 55.5576695, 22.0007144 55.5579059)",Rietavo g.,
41567155,164,primary,roundabout,True,False,11.253,"LINESTRING (22.001045 55.5576695, 22.0009857 55.5576661, 22.0009318 55.5576517, 22.0008896 55.5576278)",,
41567155,164,primary,roundabout,True,False,5.091,"LINESTRING (22.0008896 55.5576278, 22.0008703 55.5576077, 22.0008596 55.5575856)",,
41567157,193,primary,,True,False,30.258,"LINESTRING (22.0008596 55.5575856, 22.0004316 55.5574613)",Taikos g.,
41567155,164,primary,roundabout,True,False,8.286,"LINESTRING (22.0008596 55.5575856, 22.0008586 55.5575608, 22.0008685 55.5575366, 22.0008887 55.5575145)",,
41567156,193,primary,,True,False,29.349,"LINESTRING (22.0004316 55.5574613, 22.0008887 55.5575145)",Taikos g.,
189100143,193,primary,,False,True,313.28100000000006,"LINESTRING (22.0004316 55.5574613, 21.9991267 55.5571576, 21.9975857 55.5568041, 21.9966039 55.5565891, 21.9958116 55.556408)",Taikos g.,
41567159,164,primary,,True,False,30.977,"LINESTRING (22.0013599 55.5572583, 22.0011803 55.5575177)",Rietavo g.,
39160159,164,primary,,False,False,161.111,"LINESTRING (22.0013599 55.5572583, 22.0017992 55.5568561, 22.0027033 55.5560246)",Rietavo g.,
