osmid,ref,name,highway,oneway,reversed,length,geometry,junction,maxspeed
364101826,191,S. Nėries g.,primary,False,False,339.575,"LINESTRING (24.7401606 55.9756031, 24.7411336 55.9761781, 24.742763 55.9771494, 24.742973 55.9772741, 24.7439066 55.9778241)",,
308448782,191,Žolinės a.,primary,True,False,97.857,"LINESTRING (24.7468433 55.9796179, 24.7470101 55.9797288, 24.7472396 55.9798891, 24.7472938 55.9799269, 24.7476032 55.980143, 24.7478536 55.9802918)",,
599935746,,,primary,True,False,18.163999999999998,"LINESTRING (24.7468433 55.9796179, 24.7468091 55.9796443, 24.7467593 55.9796614, 24.7467016 55.9796665, 24.7466448 55.9796589, 24.7465975 55.9796397)",roundabout,
308448781,124,Žolinės a.,primary,False,False,26.982,"LINESTRING (24.7462625 55.9797938, 24.7462996 55.9797758, 24.7465975 55.9796397)",,
403523239,,Paryžiaus g.,residential,False,True,102.906,"LINESTRING (24.7462625 55.9797938, 24.7461073 55.9798598, 24.7460148 55.9799086, 24.7458592 55.9799979, 24.7454394 55.9802237, 24.7451593 55.9803672, 24.7450599 55.9804278)",,
441757073,,Bartkūnų g.,residential,False,True,115.044,"LINESTRING (24.7439978 55.9757013, 24.7440522 55.9758736, 24.7440648 55.9763429, 24.7440822 55.9765485, 24.744112 55.9767322)",,
210555367,,Kalno g.,residential,False,True,11.936,"LINESTRING (24.7468493 55.9761614, 24.7470342 55.97619)",,
210555367,,Kalno g.,residential,False,False,225.053,"LINESTRING (24.7468493 55.9761614, 24.7452745 55.9759167, 24.7451578 55.9759137, 24.7450559 55.9759242, 24.7449754 55.9759504, 24.7449137 55.9759887, 24.744506 55.9764382, 24.7443813 55.9765657, 24.7442539 55.9766806, 24.7441949 55.9767166, 24.744112 55.9767322)",,
210555367,,Kalno g.,residential,False,False,11.936,"LINESTRING (24.7470342 55.97619, 24.7468493 55.9761614)",,
210555358,,Pergalės g.,residential,False,False,292.577,"LINESTRING (24.7470342 55.97619, 24.7466183 55.9771811, 24.7465901 55.9772599, 24.7465888 55.9773664, 24.7465754 55.9774272, 24.7465405 55.9774902, 24.7464868 55.9775472, 24.7452021 55.9784852, 24.7451375 55.9785238)",,
210555367,,Kalno g.,residential,False,True,233.032,"LINESTRING (24.7470342 55.97619, 24.7504954 55.9767151, 24.7505745 55.9767323, 24.7506416 55.9767503)",,
210555367,,Kalno g.,residential,False,True,225.053,"LINESTRING (24.744112 55.9767322, 24.7441949 55.9767166, 24.7442539 55.9766806, 24.7443813 55.9765657, 24.744506 55.9764382, 24.7449137 55.9759887, 24.7449754 55.9759504, 24.7450559 55.9759242, 24.7451578 55.9759137, 24.7452745 55.9759167, 24.7468493 55.9761614)",,
441757073,,Bartkūnų g.,residential,False,False,115.044,"LINESTRING (24.744112 55.9767322, 24.7440822 55.9765485, 24.7440648 55.9763429, 24.7440522 55.9758736, 24.7439978 55.9757013)",,
441757073,,Bartkūnų g.,residential,False,True,124.553,"LINESTRING (24.744112 55.9767322, 24.7441198 55.9769867, 24.7441185 55.9771173, 24.7441104 55.9773184, 24.7440908 55.9774826, 24.7440782 55.9775885, 24.7440635 55.9776636, 24.7440299 55.9777303, 24.7439897 55.9777784, 24.7439066 55.9778241)",,
148244313,124,J. Naujalio g.,primary,False,True,199.964,"LINESTRING (24.7506416 55.9767503, 24.750305 55.9771833, 24.7501709 55.9773514, 24.7500636 55.9774745, 24.7499496 55.9775915, 24.7498047 55.9777228, 24.7496331 55.9778489, 24.7493541 55.9780477, 24.7490014 55.9782819)",,50
