osmid,oneway,name,highway,maxspeed,reversed,length,geometry,ref,lanes,junction,width
297781919,False,Nepriklausomybės g.,primary,50,False,119.81199999999998,"LINESTRING (22.1886963 55.4909603, 22.1885881 55.4909128, 22.1883369 55.4908025, 22.1878286 55.4905804, 22.1871909 55.4903018)",165,,,
297781919,False,Nepriklausomybės g.,primary,50,True,97.196,"LINESTRING (22.1886963 55.4909603, 22.1888095 55.49101, 22.1889651 55.4910783, 22.1896622 55.4913846, 22.1898121 55.4914505, 22.1899152 55.4914962)",165,,,
294504775,False,J. Basanavičiaus g.,secondary,50,False,155.948,"LINESTRING (22.1907505 55.488892, 22.1908375 55.4888692, 22.1909801 55.4888317, 22.1915755 55.4886754, 22.1929907 55.4882954)",4513,,,
294504775,False,J. Basanavičiaus g.,secondary,50,True,224.312,"LINESTRING (22.1907505 55.488892, 22.190544 55.4889445, 22.1895441 55.4891986, 22.1894172 55.4892308, 22.1888796 55.4893652, 22.1883868 55.4894932, 22.1882579 55.4895253, 22.1874996 55.4897148)",4513,,,
1018225876,False,D. Poškos g.,residential,,False,327.96,"LINESTRING (22.1907505 55.488892, 22.1906354 55.488812, 22.1903275 55.488585, 22.1901602 55.4884616, 22.1896821 55.4881091, 22.1896127 55.4880571, 22.1892002 55.4877538, 22.1888515 55.4874967, 22.18854 55.4872671, 22.1875745 55.4865552)",,,,
290402527,False,Dariaus ir Girėno g.,primary,50,False,1.431,"LINESTRING (22.1809201 55.4909678, 22.1809319 55.4909788)",165,,,
290402527,False,Dariaus ir Girėno g.,primary,50,True,48.527,"LINESTRING (22.1809201 55.4909678, 22.1805082 55.4906526, 22.1804631 55.4906165)",165,,,
289897463,True,,primary,,False,33.658,"LINESTRING (22.1871909 55.4903018, 22.1870568 55.4902809, 22.1866813 55.4902111)",165,,,
297781919,False,Nepriklausomybės g.,primary,50,True,119.81200000000001,"LINESTRING (22.1871909 55.4903018, 22.1878286 55.4905804, 22.1883369 55.4908025, 22.1885881 55.4909128, 22.1886963 55.4909603)",165,,,
212769754,False,Dvaro g.,residential,,False,212.18900000000002,"LINESTRING (22.1913279 55.49231, 22.1913887 55.4922773, 22.193154 55.4913281, 22.1937763 55.4909995)",,,,
291623494,False,Nepriklausomybės g.,primary,,True,234.36,"LINESTRING (22.1913279 55.49231, 22.1918686 55.4928036, 22.1923264 55.4933026, 22.1930938 55.4941634)",165,,,
297781919,False,Nepriklausomybės g.,primary,50,False,127.122,"LINESTRING (22.1913279 55.49231, 22.1909678 55.4920656, 22.1902637 55.4916688, 22.1899152 55.4914962)",165,,,
123968419,False,Kovo 11-osios g.,residential,50,False,353.399,"LINESTRING (22.1875745 55.4865552, 22.1863969 55.4866825, 22.1851543 55.4867942, 22.1849835 55.4868084, 22.1842339 55.4868803, 22.1835972 55.4869423, 22.1828458 55.4870423, 22.1827586 55.4870593, 22.1822756 55.4872038, 22.1821319 55.4872475)",,,,
123968419,False,Kovo 11-osios g.,residential,50,True,246.423,"LINESTRING (22.1875745 55.4865552, 22.1884539 55.4864524, 22.1887323 55.4864199, 22.189452 55.4863613, 22.1897486 55.486354, 22.1900256 55.4863472, 22.1901871 55.4863552, 22.1905229 55.4863719, 22.1905857 55.486385, 22.1909438 55.4864594, 22.1913553 55.4865998)",,,,
1018225876,False,D. Poškos g.,residential,,True,327.96,"LINESTRING (22.1875745 55.4865552, 22.18854 55.4872671, 22.1888515 55.4874967, 22.1892002 55.4877538, 22.1896127 55.4880571, 22.1896821 55.4881091, 22.1901602 55.4884616, 22.1903275 55.488585, 22.1906354 55.488812, 22.1907505 55.488892)",,,,
123968445,False,Vykinto g.,residential,,False,80.56299999999999,"LINESTRING (22.181047 55.4933792, 22.1808364 55.4933244, 22.1806784 55.4932868, 22.1799215 55.4930372)",,,,
"[748927336, 748927335, 1191650351]",False,Vytauto Didžiojo g.,unclassified,,False,152.952,"LINESTRING (22.181047 55.4933792, 22.1810653 55.4932061, 22.1810746 55.4931005, 22.1810847 55.4930232, 22.1811253 55.4928297, 22.1812484 55.4924713, 22.181411 55.4920413, 22.1814181 55.4920226)",,,,
1236042612,False,Zobelijos g.,residential,50,True,106.383,"LINESTRING (22.181047 55.4933792, 22.1812577 55.4934422, 22.1823971 55.4937464, 22.1825643 55.4937987)",,,,
291314909,False,Zobelijos g.,residential,50,True,67.36299999999999,"LINESTRING (22.1825643 55.4937987, 22.1825351 55.4939073, 22.1825257 55.4939628, 22.1825431 55.4940327, 22.1825927 55.494098, 22.1826598 55.4941367, 22.1827697 55.4941776, 22.1829441 55.4942408, 22.1830114 55.4942769)",,,,
1236042612,False,Zobelijos g.,residential,50,False,106.383,"LINESTRING (22.1825643 55.4937987, 22.1823971 55.4937464, 22.1812577 55.4934422, 22.181047 55.4933792)",,,,
123968419,False,Kovo 11-osios g.,residential,50,True,21.235,"LINESTRING (22.1806827 55.4879548, 22.1809449 55.4878348)",,,,
123968419,False,Kovo 11-osios g.,residential,50,False,77.622,"LINESTRING (22.1806827 55.4879548, 22.1797375 55.4882927, 22.1796407 55.4883273)",,,,
290165104,False,Ateities g.,residential,50,True,191.81699999999998,"LINESTRING (22.1806827 55.4879548, 22.1823444 55.4887983, 22.1824875 55.4888067, 22.182984 55.4890614)",,,,
294760205,False,Vasario 16-osios g.,residential,,False,104.57700000000001,"LINESTRING (22.1879132 55.4917893, 22.1879687 55.4917282, 22.188103 55.4915845, 22.1886461 55.4910034, 22.1886963 55.4909603)",,,,
123968472,False,Šolių g.,residential,50,False,25.317,"LINESTRING (22.1796392 55.4861692, 22.1799444 55.4860211)",,,,
212765802,False,,residential,50,True,198.35199999999998,"LINESTRING (22.1796392 55.4861692, 22.1802954 55.4865398, 22.1806889 55.4866926, 22.1816142 55.4870311, 22.1821319 55.4872475)",,,,
212765801,False,Pievų g.,residential,,False,110.493,"LINESTRING (22.1802085 55.4868581, 22.1815139 55.4875217)",,,,
123968419,False,Kovo 11-osios g.,residential,50,False,49.456,"LINESTRING (22.1821319 55.4872475, 22.1817626 55.4874081, 22.1815139 55.4875217)",,,,
123968419,False,Kovo 11-osios g.,residential,50,True,353.399,"LINESTRING (22.1821319 55.4872475, 22.1822756 55.4872038, 22.1827586 55.4870593, 22.1828458 55.4870423, 22.1835972 55.4869423, 22.1842339 55.4868803, 22.1849835 55.4868084, 22.1851543 55.4867942, 22.1863969 55.4866825, 22.1875745 55.4865552)",,,,
212765802,False,,residential,50,False,198.35199999999998,"LINESTRING (22.1821319 55.4872475, 22.1816142 55.4870311, 22.1806889 55.4866926, 22.1802954 55.4865398, 22.1796392 55.4861692)",,,,
123968419,False,Kovo 11-osios g.,residential,50,False,49.972,"LINESTRING (22.1815139 55.4875217, 22.1809449 55.4878348)",,,,
212765801,False,Pievų g.,residential,,True,110.493,"LINESTRING (22.1815139 55.4875217, 22.1802085 55.4868581)",,,,
123968419,False,Kovo 11-osios g.,residential,50,True,49.456,"LINESTRING (22.1815139 55.4875217, 22.1817626 55.4874081, 22.1821319 55.4872475)",,,,
212765801,False,Pievų g.,residential,,False,212.443,"LINESTRING (22.1815139 55.4875217, 22.1835659 55.4883926, 22.1842701 55.4881679)",,,,
289914618,True,Tauragės g.,secondary,,False,29.953999999999997,"LINESTRING (22.1940076 55.4875862, 22.1939558 55.4877069, 22.1939414 55.4877398, 22.1939483 55.4877946, 22.1939848 55.487847)",,,,
203868358,True,,secondary,,False,18.711000000000002,"LINESTRING (22.1937007 55.4878653, 22.1937665 55.4878458, 22.1938387 55.487836, 22.1939129 55.4878364, 22.1939848 55.487847)",4513,,roundabout,
289914619,True,Tauragės g.,secondary,,False,36.602000000000004,"LINESTRING (22.1937007 55.4878653, 22.1938498 55.4877157, 22.1940076 55.4875862)",,,,
84724114,False,Vingininkų g.,residential,,False,141.031,"LINESTRING (22.1935508 55.4878562, 22.1936802 55.48659)",,,,
203868358,True,,secondary,,False,9.536,"LINESTRING (22.1939712 55.4881696, 22.1938971 55.4881783, 22.1938215 55.4881764)",4513,,roundabout,
123968419,False,Kovo 11-osios g.,residential,50,True,140.542,"LINESTRING (22.191913 55.4869381, 22.1933224 55.4879178)",,,,
123968419,False,Kovo 11-osios g.,residential,50,False,51.474,"LINESTRING (22.191913 55.4869381, 22.1914329 55.4866468, 22.1913553 55.4865998)",,,,
212769741,False,S. Biržiškio g.,residential,,True,121.189,"LINESTRING (22.191913 55.4869381, 22.1920542 55.4868618, 22.1922241 55.4867906, 22.1924191 55.4867157, 22.1926015 55.4866872, 22.1930042 55.486648, 22.1936802 55.48659)",,,,
212769754,False,Dvaro g.,residential,,True,212.18900000000002,"LINESTRING (22.1937763 55.4909995, 22.193154 55.4913281, 22.1913887 55.4922773, 22.1913279 55.49231)",,,,
212769756,False,Sporto g.,residential,,True,331.294,"LINESTRING (22.1937763 55.4909995, 22.1926393 55.4902643, 22.1925351 55.4902495, 22.1924113 55.4902827, 22.1919842 55.490488, 22.1914984 55.4907203, 22.1907251 55.4910993, 22.1899152 55.4914962)",,,,
212769756,False,Sporto g.,residential,,False,331.294,"LINESTRING (22.1899152 55.4914962, 22.1907251 55.4910993, 22.1914984 55.4907203, 22.1919842 55.490488, 22.1924113 55.4902827, 22.1925351 55.4902495, 22.1926393 55.4902643, 22.1937763 55.4909995)",,,,
297781919,False,Nepriklausomybės g.,primary,50,False,97.19600000000001,"LINESTRING (22.1899152 55.4914962, 22.1898121 55.4914505, 22.1896622 55.4913846, 22.1889651 55.4910783, 22.1888095 55.49101, 22.1886963 55.4909603)",165,,,
297781919,False,Nepriklausomybės g.,primary,50,True,127.122,"LINESTRING (22.1899152 55.4914962, 22.1902637 55.4916688, 22.1909678 55.4920656, 22.1913279 55.49231)",165,,,
291623494,False,Nepriklausomybės g.,primary,,False,234.36,"LINESTRING (22.1930938 55.4941634, 22.1923264 55.4933026, 22.1918686 55.4928036, 22.1913279 55.49231)",165,,,
291314909,False,Zobelijos g.,residential,50,False,67.36300000000001,"LINESTRING (22.1830114 55.4942769, 22.1829441 55.4942408, 22.1827697 55.4941776, 22.1826598 55.4941367, 22.1825927 55.494098, 22.1825431 55.4940327, 22.1825257 55.4939628, 22.1825351 55.4939073, 22.1825643 55.4937987)",,,,
403173579,False,Saulėtekio g.,residential,,True,172.377,"LINESTRING (22.1830114 55.4942769, 22.1830903 55.494275, 22.1831614 55.4942834, 22.1837742 55.4944415, 22.1846379 55.494667, 22.1854967 55.4949108)",,,,4
403173579,False,Saulėtekio g.,residential,,False,172.37699999999998,"LINESTRING (22.1854967 55.4949108, 22.1846379 55.494667, 22.1837742 55.4944415, 22.1831614 55.4942834, 22.1830903 55.494275, 22.1830114 55.4942769)",,,,4
289922069,True,Tauragės g.,secondary,,False,44.846000000000004,"LINESTRING (22.1929907 55.4882954, 22.1931954 55.488234, 22.1934038 55.4881676, 22.1934967 55.4881288, 22.1935419 55.4880895, 22.1935582 55.488067)",,,,
289922070,True,J. Basanavičiaus g.,residential,,False,46.717999999999996,"LINESTRING (22.1929907 55.4882954, 22.1930877 55.4882325, 22.1933033 55.4881274, 22.193377 55.4880757, 22.1934038 55.4880316, 22.1933982 55.4879693)",,,,
294504775,False,J. Basanavičiaus g.,secondary,50,True,155.94799999999998,"LINESTRING (22.1929907 55.4882954, 22.1915755 55.4886754, 22.1909801 55.4888317, 22.1908375 55.4888692, 22.1907505 55.488892)",4513,,,
203868358,True,,secondary,,False,13.471,"LINESTRING (22.1935759 55.4880425, 22.1935695 55.4880023, 22.1935797 55.4879623, 22.1936061 55.4879248)",4513,,roundabout,
123968419,False,Kovo 11-osios g.,residential,50,False,21.235,"LINESTRING (22.1809449 55.4878348, 22.1806827 55.4879548)",,,,
123968419,False,Kovo 11-osios g.,residential,50,True,49.972,"LINESTRING (22.1809449 55.4878348, 22.1815139 55.4875217)",,,,
290165105,False,Šarūno g.,residential,50,False,107.751,"LINESTRING (22.1809449 55.4878348, 22.179743 55.4871454)",,,,
290166982,True,,primary,,False,7.136,"LINESTRING (22.1814393 55.4914272, 22.1814143 55.4914196, 22.1813938 55.4914085, 22.1813793 55.4913948, 22.1813718 55.4913793)",165,,roundabout,
290166984,True,,primary,,False,3.359,"LINESTRING (22.1814609 55.4913124, 22.1814876 55.4913122, 22.1815135 55.4913157)",165,,roundabout,
289877783,True,J. Basanavičiaus g.,primary,,False,49.434,"LINESTRING (22.1822366 55.4911641, 22.1817524 55.4913346, 22.1816957 55.4913545, 22.1815697 55.4913984)",165,,,
996223583,False,J. Basanavičiaus g.,primary,50,False,46.553,"LINESTRING (22.1822366 55.4911641, 22.1827769 55.4909982, 22.1828863 55.4909646)",165,3,,
289877790,True,Vytauto Didžiojo g.,unclassified,,False,66.316,"LINESTRING (22.1814181 55.4920226, 22.181459 55.4916468, 22.18145 55.4915462, 22.1814393 55.4914272)",,,,
"[748927336, 1191650351, 748927335]",False,Vytauto Didžiojo g.,unclassified,,True,152.95200000000003,"LINESTRING (22.1814181 55.4920226, 22.181411 55.4920413, 22.1812484 55.4924713, 22.1811253 55.4928297, 22.1810847 55.4930232, 22.1810746 55.4931005, 22.1810653 55.4932061, 22.181047 55.4933792)",,,,
212765801,False,Pievų g.,residential,,True,212.443,"LINESTRING (22.1842701 55.4881679, 22.1835659 55.4883926, 22.1815139 55.4875217)",,,,
123968430,False,Lokystos g.,residential,50,True,86.59299999999999,"LINESTRING (22.1793517 55.4910744, 22.1794676 55.4910204, 22.1800306 55.490788, 22.1804631 55.4906165)",,,,
289868505,True,Lokystos g.,residential,,False,55.339,"LINESTRING (22.1793517 55.4910744, 22.178786 55.4913157, 22.1786172 55.4913287)",,,,
289338460,True,,primary,,False,1.946,"LINESTRING (22.1815697 55.4913984, 22.1815617 55.4914059, 22.1815518 55.4914126)",165,,roundabout,
289877785,True,J. Basanavičiaus g.,primary,,False,48.571,"LINESTRING (22.1815135 55.4913157, 22.1816389 55.4912897, 22.1822366 55.4911641)",165,,,
290166985,True,,primary,,False,11.071000000000002,"LINESTRING (22.1815135 55.4913157, 22.1815391 55.4913237, 22.1815599 55.4913355, 22.1815741 55.49135, 22.1815807 55.4913661, 22.1815792 55.4913827, 22.1815697 55.4913984)",165,,roundabout,
290402527,False,Dariaus ir Girėno g.,primary,50,True,1.431,"LINESTRING (22.1809319 55.4909788, 22.1809201 55.4909678)",165,,,
289877786,True,Dariaus ir Girėno g.,primary,,False,49.946,"LINESTRING (22.1809319 55.4909788, 22.1813245 55.4912405, 22.1813709 55.491269, 22.1814609 55.4913124)",165,,,
289877788,True,Dariaus ir Girėno g.,primary,,False,52.625,"LINESTRING (22.1813718 55.4913793, 22.1812822 55.4913223, 22.1812238 55.4912734, 22.1811059 55.4911609, 22.1809319 55.4909788)",165,,,
290166983,True,,primary,,False,10.293,"LINESTRING (22.1813718 55.4913793, 22.1813725 55.4913608, 22.1813833 55.4913433, 22.1814029 55.4913285, 22.1814297 55.4913179, 22.1814609 55.4913124)",165,,roundabout,
289877791,True,Vytauto Didžiojo g.,unclassified,,False,68.87799999999999,"LINESTRING (22.1815518 55.4914126, 22.1815476 55.4915412, 22.1815472 55.4916482, 22.1815225 55.49183, 22.1814181 55.4920226)",,,,
290166981,True,,primary,,False,7.668000000000001,"LINESTRING (22.1815518 55.4914126, 22.1815278 55.4914232, 22.1814994 55.4914294, 22.1814691 55.4914308, 22.1814393 55.4914272)",165,,roundabout,
289897463,True,,primary,,False,51.449000000000005,"LINESTRING (22.1866813 55.4902111, 22.18611 55.4901383, 22.1858871 55.4901037)",165,,,
290034741,True,,primary_link,,False,33.935,"LINESTRING (22.1866813 55.4902111, 22.1864146 55.490118, 22.1863678 55.4900833, 22.186357 55.4900548, 22.1863471 55.4900002)",,,,
39160160,False,J. Basanavičiaus g.,primary,,False,31.180999999999997,"LINESTRING (22.1858871 55.4901037, 22.1860092 55.4900762, 22.1863471 55.4900002)",4513,,,
42263001,False,J. Basanavičiaus g.,primary,50,True,212.02800000000002,"LINESTRING (22.1858871 55.4901037, 22.1855437 55.4901814, 22.1854306 55.4902082, 22.1852649 55.4902575, 22.1845167 55.4904799, 22.1840631 55.4906148, 22.1836179 55.4907472, 22.1834939 55.490784, 22.1828863 55.4909646)",165,,,
290034739,False,J. Basanavičiaus g.,primary,,False,2.631,"LINESTRING (22.1863471 55.4900002, 22.1863858 55.4899913)",4513,,,
39160160,False,J. Basanavičiaus g.,primary,,True,31.180999999999997,"LINESTRING (22.1863471 55.4900002, 22.1860092 55.4900762, 22.1858871 55.4901037)",4513,,,
290034739,False,J. Basanavičiaus g.,primary,,True,2.631,"LINESTRING (22.1863858 55.4899913, 22.1863471 55.4900002)",4513,,,
289897467,True,,primary_link,,False,41.177,"LINESTRING (22.1863858 55.4899913, 22.1864937 55.4900158, 22.1865572 55.490041, 22.1869337 55.4901906)",,,,
290034738,False,J. Basanavičiaus g.,secondary,,False,32.536,"LINESTRING (22.1863858 55.4899913, 22.186421 55.4899832, 22.1868646 55.4898816)",4513,,,
1018225456,True,,primary_link,,False,20.382,"LINESTRING (22.1869337 55.4901906, 22.1871909 55.4903018)",,,,
289897469,True,,secondary_link,,False,39.253,"LINESTRING (22.1868646 55.4898816, 22.1867914 55.4899619, 22.1867566 55.4900166, 22.1867806 55.4900751, 22.1869337 55.4901906)",,,,
290034738,False,J. Basanavičiaus g.,secondary,,True,32.536,"LINESTRING (22.1868646 55.4898816, 22.186421 55.4899832, 22.1863858 55.4899913)",4513,,,
294504775,False,J. Basanavičiaus g.,secondary,50,False,31.944000000000003,"LINESTRING (22.1868646 55.4898816, 22.1871579 55.4898051, 22.1872065 55.4897924, 22.1873244 55.4897605)",4513,,,
203868358,True,,secondary,,False,29.342999999999996,"LINESTRING (22.1939848 55.487847, 22.1940527 55.4878683, 22.1941088 55.4878987, 22.1941495 55.4879361, 22.1941722 55.4879782, 22.1941752 55.4880221, 22.1941585 55.4880651)",4513,,roundabout,
290040088,True,Kovo 11-osios g.,residential,,False,7.456,"LINESTRING (22.1933982 55.4879693, 22.1933224 55.4879178)",,,,
123968419,False,Kovo 11-osios g.,residential,50,False,140.542,"LINESTRING (22.1933224 55.4879178, 22.191913 55.4869381)",,,,
290035794,True,Kovo 11-osios g.,residential,,False,18.088,"LINESTRING (22.1933224 55.4879178, 22.1934316 55.4879314, 22.1935205 55.4879314, 22.1936061 55.4879248)",,,,
203868358,True,,secondary,,False,8.966000000000001,"LINESTRING (22.1936061 55.4879248, 22.1936472 55.4878919, 22.1937007 55.4878653)",4513,,roundabout,
576715683,True,Kovo 11-osios g.,residential,,False,7.281,"LINESTRING (22.1936368 55.488115, 22.1935582 55.488067)",,,,
203868358,True,,secondary,,False,8.991,"LINESTRING (22.1936368 55.488115, 22.1935988 55.4880808, 22.1935759 55.4880425)",4513,,roundabout,
203868358,True,,secondary,,False,17.064,"LINESTRING (22.1941585 55.4880651, 22.1941157 55.4881101, 22.1940514 55.488146, 22.1939712 55.4881696)",4513,,roundabout,
290165104,False,Ateities g.,residential,50,False,191.817,"LINESTRING (22.182984 55.4890614, 22.1824875 55.4888067, 22.1823444 55.4887983, 22.1806827 55.4879548)",,,,
290165105,False,Šarūno g.,residential,50,True,107.751,"LINESTRING (22.179743 55.4871454, 22.1809449 55.4878348)",,,,
123968435,False,Maironio g.,residential,,True,394.99600000000004,"LINESTRING (22.1870016 55.4894317, 22.18655 55.4891, 22.186427 55.4890115, 22.1863271 55.4889368, 22.1862106 55.488856, 22.1861432 55.4888317, 22.1860711 55.4888241, 22.1859694 55.4888297, 22.1858889 55.4888437, 22.1850977 55.4890755, 22.1818826 55.49003, 22.1817745 55.4900621)",,,,
290166972,True,Maironio g.,residential,,False,44.468999999999994,"LINESTRING (22.1870016 55.4894317, 22.187164 55.4895152, 22.1873348 55.4896168, 22.1873681 55.4896366, 22.1874996 55.4897148)",,,,
294504775,False,J. Basanavičiaus g.,secondary,50,False,12.151,"LINESTRING (22.1873244 55.4897605, 22.1874996 55.4897148)",4513,,,
290166978,True,Maironio g.,residential,,False,41.84,"LINESTRING (22.1873244 55.4897605, 22.1872176 55.4896461, 22.1870016 55.4894317)",,,,
294504775,False,J. Basanavičiaus g.,secondary,50,True,31.944000000000003,"LINESTRING (22.1873244 55.4897605, 22.1872065 55.4897924, 22.1871579 55.4898051, 22.1868646 55.4898816)",4513,,,
141442549,False,Vasario 16-osios g.,residential,50,True,54.616,"LINESTRING (22.183251 55.4914102, 22.1831059 55.491234, 22.183 55.4911054, 22.1829521 55.4910461, 22.1828863 55.4909646)",,,,
"[297748753, 159187908]",True,Vasario 16-osios g.,residential,50,False,305.91700000000003,"LINESTRING (22.183251 55.4914102, 22.1833594 55.4914196, 22.1845886 55.491457, 22.1856901 55.4915, 22.1860915 55.4915102, 22.1862315 55.4915224, 22.1863473 55.4915407, 22.1866409 55.4916132, 22.1875549 55.4918542, 22.1876478 55.4918713, 22.1877368 55.4918682, 22.1878129 55.4918534, 22.1878709 55.4918233, 22.1879132 55.4917893)",,,,
141442532,False,Ašučio g.,residential,,False,139.946,"LINESTRING (22.1799837 55.4921612, 22.1798926 55.4922036, 22.1797952 55.4922159, 22.1797602 55.4922159, 22.1796972 55.4922, 22.1795687 55.4921048, 22.1792179 55.4917475, 22.1787556 55.4914949, 22.1786172 55.4913287)",,,,
203868358,True,,secondary,,False,13.755,"LINESTRING (22.1938215 55.4881764, 22.1937517 55.4881646, 22.193689 55.4881437, 22.1936368 55.488115)",4513,,roundabout,
290035793,True,Tauragės g.,secondary,,False,54.063,"LINESTRING (22.1938215 55.4881764, 22.1936738 55.4881883, 22.1931939 55.4882677, 22.1929907 55.4882954)",,,,
290040088,True,Kovo 11-osios g.,residential,,False,14.82,"LINESTRING (22.1935582 55.488067, 22.1933982 55.4879693)",,,,
576715684,True,Tauragės g.,secondary,,False,2.944,"LINESTRING (22.1935582 55.488067, 22.1935759 55.4880425)",,,,
294504775,False,J. Basanavičiaus g.,secondary,50,True,12.151,"LINESTRING (22.1874996 55.4897148, 22.1873244 55.4897605)",4513,,,
294504775,False,J. Basanavičiaus g.,secondary,50,False,224.312,"LINESTRING (22.1874996 55.4897148, 22.1882579 55.4895253, 22.1883868 55.4894932, 22.1888796 55.4893652, 22.1894172 55.4892308, 22.1895441 55.4891986, 22.190544 55.4889445, 22.1907505 55.488892)",4513,,,
