osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,tunnel,junction
"[426728648, 1268387058]",,S. Dariaus ir S. Girėno g.,unclassified,50,False,True,63.474000000000004,3,"LINESTRING (24.0480677 54.3990191, 24.0481456 54.398969, 24.0481858 54.39893, 24.0482175 54.3988826, 24.0482563 54.3987542, 24.0483205 54.3984802)",,
"[1152379416, 1268387057]",220,Vilniaus g.,primary,50,False,False,90.067,3,"LINESTRING (24.0480677 54.3990191, 24.0482089 54.3991557, 24.0486856 54.3996168, 24.0487852 54.3997131)",,
"[1268387059, 153019556, 1152379415]",220,Vilniaus g.,primary,50,False,True,121.27699999999999,3,"LINESTRING (24.0480677 54.3990191, 24.0479824 54.3989609, 24.0477905 54.3988298, 24.0476573 54.3987385, 24.0476021 54.3987027, 24.0470318 54.3983331, 24.0469482 54.3982789, 24.0468308 54.3982)",,
27071724,130;220,Pulko g.,primary,50,False,False,115.81200000000001,,"LINESTRING (24.0452421 54.3937886, 24.0452041 54.3936863, 24.0449286 54.3929525, 24.0448578 54.3927714)",,
"[1268387089, 27071724, 1152379420, 915587910]",130;220,Pulko g.,primary,50,False,True,251.60300000000004,3,"LINESTRING (24.0452421 54.3937886, 24.0454111 54.3942429, 24.0454484 54.3943432, 24.0456455 54.3948735, 24.0457231 54.395082, 24.0457967 54.3952605, 24.0458117 54.3952969, 24.0459392 54.3956542, 24.045981 54.3957948, 24.0459953 54.3958651, 24.0460232 54.3960041)",,
44643528,,Žalgirio g.,residential,50,False,True,97.31199999999998,,"LINESTRING (24.0452421 54.3937886, 24.0451106 54.3938183, 24.0447582 54.3939095, 24.0443965 54.3939991, 24.0442896 54.3940186, 24.0441705 54.3940404, 24.0438249 54.3940552)",,
606077936,,Birutės g.,residential,50,False,True,353.406,,"LINESTRING (24.0452421 54.3937886, 24.0454865 54.3936987, 24.0466926 54.3932625, 24.0469084 54.3931845, 24.047508 54.3929676, 24.0492654 54.3923321, 24.0494042 54.3922819, 24.0498804 54.3921128)",,
26121094,,Rūtų g.,residential,50,False,False,84.692,2,"LINESTRING (24.0387648 54.3935896, 24.0389766 54.392838)",,
44643528,,Žalgirio g.,residential,50,False,False,122.226,,"LINESTRING (24.0387648 54.3935896, 24.0394523 54.3936533, 24.0404578 54.3937463, 24.0406293 54.3937624)",,
"[1152379424, 1268387082]",,Rūtų g.,residential,50,False,True,69.24199999999999,3,"LINESTRING (24.0387648 54.3935896, 24.0386355 54.3940849, 24.0386286 54.3941114, 24.0386115 54.3942058)",,
"[41032968, 1268387067]",,S. Dariaus ir S. Girėno g.,unclassified,50,False,False,148.777,,"LINESTRING (24.0488773 54.39619, 24.0488332 54.3963762, 24.0487135 54.3968457, 24.048676 54.3969892, 24.0486331 54.3971578, 24.0485425 54.3975137)",,
"[1268387067, 1268387068]",,S. Dariaus ir S. Girėno g.,unclassified,50,False,True,193.921,,"LINESTRING (24.0488773 54.39619, 24.0489004 54.3960923, 24.0489815 54.3957473, 24.0490541 54.3954386, 24.0491005 54.3952415, 24.0491374 54.3950846, 24.0492964 54.3944632)",,
"[1268387073, 102469302]",,Rotušės a.,unclassified,,False,True,120.739,,"LINESTRING (24.0488773 54.39619, 24.0490922 54.3962074, 24.049385 54.3962324, 24.0502727 54.3963111, 24.0505114 54.396331, 24.0507224 54.3963486)",,
1268387069,,J. Basanavičiaus g.,unclassified,,False,False,9.857,,"LINESTRING (24.0508736 54.3963591, 24.0507224 54.3963486)",,
"[303317858, 1268387070]",,A. Matučio g.,residential,,False,True,220.562,,"LINESTRING (24.0508736 54.3963591, 24.050951 54.3964798, 24.0510134 54.3965595, 24.0510985 54.3966682, 24.0516283 54.3971517, 24.0520726 54.3974597, 24.0524419 54.3976551, 24.0529314 54.3979087)",,
1268387079,,Simno g.,residential,50,False,True,10.584,,"LINESTRING (24.0400388 54.3958172, 24.0400056 54.3959104)",,
62281021,,Suvalkų g.,residential,50,False,False,117.441,,"LINESTRING (24.0400388 54.3958172, 24.040056 54.3957618, 24.0403309 54.3948576, 24.040353 54.394777)",,
"[1152379472, 175928288, 1152379480, 1152379469]",130,Jotvingių g.,primary,50,True,False,273.033,"['2', '3']","LINESTRING (24.0400388 54.3958172, 24.0408258 54.3959102, 24.0413242 54.3959719, 24.0421444 54.3960714, 24.0424674 54.3961006, 24.042754 54.3961115, 24.0431275 54.3961102, 24.0432266 54.3961065, 24.0434859 54.3960966, 24.0437231 54.3960878, 24.0442051 54.3960714)",,
44643528,,Žalgirio g.,residential,50,False,False,122.848,,"LINESTRING (24.0406293 54.3937624, 24.0408145 54.3937798, 24.0425026 54.3939386)",,
44643528,,Žalgirio g.,residential,50,False,True,122.226,,"LINESTRING (24.0406293 54.3937624, 24.0404578 54.3937463, 24.0394523 54.3936533, 24.0387648 54.3935896)",,
62281021,,Suvalkų g.,residential,50,False,False,174.185,,"LINESTRING (24.0406293 54.3937624, 24.0406551 54.3936642, 24.0407292 54.3934156, 24.0409493 54.3926417, 24.0410701 54.3922171)",,
62281021,,Suvalkų g.,residential,50,False,True,114.22800000000001,,"LINESTRING (24.0406293 54.3937624, 24.0405956 54.3938907, 24.0404569 54.3943974, 24.040353 54.394777)",,
98013297,,Bijūnų g.,residential,,False,False,28.322,,"LINESTRING (24.0429644 54.3924018, 24.0425322 54.3923624)",,
98013297,,Bijūnų g.,residential,,False,True,42.632,,"LINESTRING (24.0429644 54.3924018, 24.0436153 54.3924599)",,
98034390,,Apynių g.,residential,50,False,True,173.48000000000002,,"LINESTRING (24.0429644 54.3924018, 24.0427301 54.3931815, 24.0425026 54.3939386)",,
44643528,,Žalgirio g.,residential,50,False,False,62.648,,"LINESTRING (24.0425026 54.3939386, 24.0434579 54.3940285)",,
98034390,,Apynių g.,residential,50,False,True,81.123,,"LINESTRING (24.0425026 54.3939386, 24.0423227 54.3946606)",,
44643528,,Žalgirio g.,residential,50,False,True,122.848,,"LINESTRING (24.0425026 54.3939386, 24.0408145 54.3937798, 24.0406293 54.3937624)",,
98034390,,Apynių g.,residential,50,False,False,173.48000000000002,,"LINESTRING (24.0425026 54.3939386, 24.0427301 54.3931815, 24.0429644 54.3924018)",,
1218719935,,Lelijų g.,residential,,False,False,55.513,,"LINESTRING (24.0516595 54.399587, 24.0510461 54.3992381)",,
1218719934,,Pušyno g.,residential,,False,False,115.26400000000001,,"LINESTRING (24.0516595 54.399587, 24.0515251 54.3996821, 24.0505414 54.4001921, 24.0504595 54.4002473, 24.0504325 54.4003193)",,
97869404,,Alyvų tak.,residential,,False,True,96.21799999999999,,"LINESTRING (24.0520245 54.3985882, 24.0518092 54.3987541, 24.0516603 54.3988587, 24.0514753 54.3989828, 24.0510461 54.3992381)",,
"[1268387065, 1268387066, 303317860]",,Savanorių g.,residential,,False,False,255.79799999999997,,"LINESTRING (24.0520245 54.3985882, 24.0518841 54.3985133, 24.0515376 54.3983501, 24.051285 54.3982382, 24.050907 54.3981141, 24.0499517 54.3977923, 24.0489895 54.3977056, 24.0486436 54.3976744, 24.0485085 54.3976622)",,
1218719935,,Lelijų g.,residential,,False,True,55.513,,"LINESTRING (24.0510461 54.3992381, 24.0516595 54.399587)",,
97869404,,Alyvų tak.,residential,,False,False,96.218,,"LINESTRING (24.0510461 54.3992381, 24.0514753 54.3989828, 24.0516603 54.3988587, 24.0518092 54.3987541, 24.0520245 54.3985882)",,
97869404,,Alyvų tak.,residential,,False,True,104.503,,"LINESTRING (24.0510461 54.3992381, 24.0505525 54.3995139, 24.0504255 54.3995461, 24.050318 54.3995385, 24.0502073 54.399493, 24.0499744 54.3993593, 24.0498164 54.3992695)",,
938333818,,Birutės g.,residential,50,False,False,13.281,2,"LINESTRING (24.0501779 54.3920062, 24.0500032 54.3920688)",,
98008907,,Vytauto g.,residential,50,True,False,23.52,2,"LINESTRING (24.0462264 54.3918802, 24.0464886 54.3917338)",,
98013297,,Bijūnų g.,residential,,False,True,28.322,,"LINESTRING (24.0425322 54.3923624, 24.0429644 54.3924018)",,
98013297,,Bijūnų g.,residential,,False,False,96.02699999999999,,"LINESTRING (24.0425322 54.3923624, 24.0420633 54.3923158, 24.0410701 54.3922171)",,
62281021,,Suvalkų g.,residential,50,False,True,174.185,,"LINESTRING (24.0410701 54.3922171, 24.0409493 54.3926417, 24.0407292 54.3934156, 24.0406551 54.3936642, 24.0406293 54.3937624)",,
98013297,,Bijūnų g.,residential,,False,True,96.02699999999999,,"LINESTRING (24.0410701 54.3922171, 24.0420633 54.3923158, 24.0425322 54.3923624)",,
98013297,,Bijūnų g.,residential,,False,False,42.632,,"LINESTRING (24.0436153 54.3924599, 24.0429644 54.3924018)",,
98034390,,Apynių g.,residential,50,False,False,81.123,,"LINESTRING (24.0423227 54.3946606, 24.0425026 54.3939386)",,
"[442405250, 442405251, 98034398]",,Senoji g.,residential,,False,False,175.382,,"LINESTRING (24.0422144 54.395923, 24.0421243 54.3958663, 24.0420561 54.3958239, 24.040353 54.394777)",building_passage,
40857123,,Ligoninės g.,residential,,False,False,40.785,2,"LINESTRING (24.0458152 54.397733, 24.045863 54.3977303, 24.0462219 54.3977035, 24.0464386 54.3976808)",,
40857123,,Ligoninės g.,residential,,False,True,58.143,2,"LINESTRING (24.0458152 54.397733, 24.0450375 54.3977769, 24.0449212 54.3977835)",,
98330225,,Seirijų g.,residential,,False,True,204.50799999999998,,"LINESTRING (24.0458152 54.397733, 24.0455177 54.3975312, 24.0447915 54.3971966, 24.0433718 54.3965751)",,
98330225,,Seirijų g.,residential,,False,False,204.50799999999998,,"LINESTRING (24.0433718 54.3965751, 24.0447915 54.3971966, 24.0455177 54.3975312, 24.0458152 54.397733)",,
1268387069,,J. Basanavičiaus g.,unclassified,,False,True,9.857,,"LINESTRING (24.0507224 54.3963486, 24.0508736 54.3963591)",,
"[102448118, 1268387071]",,Sporto g.,residential,,False,False,163.456,,"LINESTRING (24.0507224 54.3963486, 24.0507382 54.3962282, 24.0507765 54.3959179, 24.0508188 54.3955752, 24.0508838 54.3952665, 24.0509639 54.3948858)",,
"[1268387073, 102469302]",,Rotušės a.,unclassified,,False,False,120.739,,"LINESTRING (24.0507224 54.3963486, 24.0505114 54.396331, 24.0502727 54.3963111, 24.049385 54.3962324, 24.0490922 54.3962074, 24.0488773 54.39619)",,
"[102448118, 1268387071]",,Sporto g.,residential,,False,True,163.456,,"LINESTRING (24.0509639 54.3948858, 24.0508838 54.3952665, 24.0508188 54.3955752, 24.0507765 54.3959179, 24.0507382 54.3962282, 24.0507224 54.3963486)",,
40857123,,Ligoninės g.,residential,,False,False,36.415,2,"LINESTRING (24.0443621 54.3978197, 24.0449212 54.3977835)",,
102448180,,Smėlio g.,residential,,False,True,147.543,,"LINESTRING (24.0443621 54.3978197, 24.0444485 54.3981341, 24.0445163 54.3984813, 24.0445248 54.3985249, 24.0446422 54.3986844, 24.0448292 54.3988059, 24.044877 54.3988616, 24.0449099 54.399077)",,
41032968,,S. Dariaus ir S. Girėno g.,unclassified,50,False,True,91.768,,"LINESTRING (24.0483205 54.3984802, 24.0483489 54.3983574, 24.0483995 54.3981371, 24.0485085 54.3976622)",,
1218719937,,Alyvų tak.,residential,,False,False,132.305,,"LINESTRING (24.0483205 54.3984802, 24.0484104 54.3984865, 24.0484882 54.3985045, 24.0485636 54.398536, 24.0493974 54.3990207, 24.0498164 54.3992695)",,
"[426728648, 1268387058]",,S. Dariaus ir S. Girėno g.,unclassified,50,False,False,63.474000000000004,3,"LINESTRING (24.0483205 54.3984802, 24.0482563 54.3987542, 24.0482175 54.3988826, 24.0481858 54.39893, 24.0481456 54.398969, 24.0480677 54.3990191)",,
"[377997059, 1152379414]",220,Vilniaus g.,primary,50,False,True,86.421,"['2', '3']","LINESTRING (24.0517825 54.4005427, 24.0514227 54.4004967, 24.0513899 54.400491, 24.0511179 54.4004433, 24.0508771 54.4003954, 24.0504998 54.4003294)",,
"[102458680, 1268387053]",,Pliažo g.,residential,,False,True,90.983,,"LINESTRING (24.0517825 54.4005427, 24.0518019 54.4004901, 24.051878 54.4003424, 24.0519529 54.400276, 24.0520441 54.4002438, 24.0521646 54.4002324, 24.0524838 54.4002552, 24.052842 54.4002836)",,
26121094,,Rūtų g.,residential,50,False,True,84.692,2,"LINESTRING (24.0389766 54.392838, 24.0387648 54.3935896)",,
102463612,,Rato g.,residential,,False,False,63.415000000000006,,"LINESTRING (24.043909 54.3946234, 24.0438751 54.394394, 24.0438249 54.3940552)",,
102463586,,Alyvų g.,residential,,False,False,72.664,,"LINESTRING (24.0436543 54.3933851, 24.0434579 54.3940285)",,
44643528,,Žalgirio g.,residential,50,False,False,23.944,,"LINESTRING (24.0434579 54.3940285, 24.0438249 54.3940552)",,
44643528,,Žalgirio g.,residential,50,False,True,62.648,,"LINESTRING (24.0434579 54.3940285, 24.0425026 54.3939386)",,
102463586,,Alyvų g.,residential,,False,True,72.664,,"LINESTRING (24.0434579 54.3940285, 24.0436543 54.3933851)",,
44643528,,Žalgirio g.,residential,50,False,True,23.944,,"LINESTRING (24.0438249 54.3940552, 24.0434579 54.3940285)",,
44643528,,Žalgirio g.,residential,50,False,False,97.31200000000001,,"LINESTRING (24.0438249 54.3940552, 24.0441705 54.3940404, 24.0442896 54.3940186, 24.0443965 54.3939991, 24.0447582 54.3939095, 24.0451106 54.3938183, 24.0452421 54.3937886)",,
102463612,,Rato g.,residential,,False,True,63.415000000000006,,"LINESTRING (24.0438249 54.3940552, 24.0438751 54.394394, 24.043909 54.3946234)",,
1268387047,,,primary,50,True,False,14.188,1,"LINESTRING (24.0495287 54.4001645, 24.0496017 54.4001668, 24.0496692 54.400183, 24.0497239 54.4002112)",,roundabout
1268387051,,,primary,50,True,False,16.305999999999997,1,"LINESTRING (24.0497596 54.4003337, 24.0497303 54.4003661, 24.0496862 54.4003923, 24.0496312 54.4004102, 24.0495697 54.4004181)",,roundabout
1268387049,,,primary,50,True,False,8.620000000000001,1,"LINESTRING (24.0493547 54.4003445, 24.0493363 54.4003072, 24.049338 54.4002685)",,roundabout
1152379427,,Rūtų g.,residential,50,False,True,11.478,2,"LINESTRING (24.0388629 54.3956887, 24.0388451 54.3957914)",,
175928287,130,Jotvingių g.,primary,50,True,False,77.458,2,"LINESTRING (24.0388629 54.3956887, 24.0392668 54.3957287, 24.0400388 54.3958172)",,
"[1152379425, 1152379426, 1152379428, 1268387080, 1268387084]",,Rūtų g.,residential,50,False,False,155.782,"['4', '3']","LINESTRING (24.0388629 54.3956887, 24.0388441 54.3955464, 24.0388343 54.395504, 24.0388276 54.395475, 24.0387779 54.3952607, 24.0386589 54.3947481, 24.0386048 54.3944369, 24.0385951 54.3942971)",,
221234073,,Simno g.,residential,50,False,False,140.364,,"LINESTRING (24.0405605 54.3968605, 24.0407133 54.3968082, 24.0407962 54.3967582, 24.0408229 54.3967048, 24.0408317 54.3966444, 24.040814 54.3965772, 24.0407755 54.3965307, 24.0407044 54.3964979, 24.0400203 54.39621, 24.0399789 54.3961721, 24.0399641 54.3961307, 24.0399611 54.3960738, 24.0400056 54.3959104)",,
"[377997067, 1268387046]",220,Vilniaus g.,primary,50,True,False,39.278,1,"LINESTRING (24.049338 54.4002685, 24.0493012 54.4001927, 24.0492295 54.4001333, 24.0491688 54.4000809, 24.0490553 54.399959)",,
1268387048,,,primary,50,True,False,18.052,1,"LINESTRING (24.049338 54.4002685, 24.0493611 54.4002302, 24.0494037 54.4001981, 24.0494616 54.4001754, 24.0495287 54.4001645)",,roundabout
"[102458680, 1268387053]",,Pliažo g.,residential,,False,False,90.98299999999999,,"LINESTRING (24.052842 54.4002836, 24.0524838 54.4002552, 24.0521646 54.4002324, 24.0520441 54.4002438, 24.0519529 54.400276, 24.051878 54.4003424, 24.0518019 54.4004901, 24.0517825 54.4005427)",,
27071843,220,Vilniaus g.,primary,50,True,False,29.878999999999998,1,"LINESTRING (24.0504998 54.4003294, 24.050154 54.4003128, 24.0500394 54.4003114)",,
377997062,,,unclassified,,True,False,30.419,,"LINESTRING (24.0504998 54.4003294, 24.0501885 54.4003696, 24.050059 54.4004149)",,
"[377997059, 1152379414]",220,Vilniaus g.,primary,50,False,False,86.421,"['2', '3']","LINESTRING (24.0504998 54.4003294, 24.0508771 54.4003954, 24.0511179 54.4004433, 24.0513899 54.400491, 24.0514227 54.4004967, 24.0517825 54.4005427)",,
377997065,,,unclassified,,True,False,11.713000000000001,,"LINESTRING (24.050059 54.4004149, 24.0500647 54.4003806, 24.0500566 54.4003483, 24.0500394 54.4003114)",,
"[229969432, 566385097, 566385095]",,Bažnyčios g.,residential,,False,False,82.997,,"LINESTRING (24.0487852 54.3997131, 24.0489355 54.3996485, 24.0489767 54.3996308, 24.0495757 54.3993731, 24.0498164 54.3992695)",,
429131210,220,Vilniaus g.,primary,50,False,False,32.455999999999996,2,"LINESTRING (24.0487852 54.3997131, 24.0488721 54.3997926, 24.0490186 54.3999274, 24.0490553 54.399959)",,
"[1152379416, 1268387057]",220,Vilniaus g.,primary,50,False,True,90.06700000000001,3,"LINESTRING (24.0487852 54.3997131, 24.0486856 54.3996168, 24.0482089 54.3991557, 24.0480677 54.3990191)",,
41032968,,S. Dariaus ir S. Girėno g.,unclassified,50,False,True,16.659,,"LINESTRING (24.0485085 54.3976622, 24.0485425 54.3975137)",,
41032968,,S. Dariaus ir S. Girėno g.,unclassified,50,False,False,91.76800000000001,,"LINESTRING (24.0485085 54.3976622, 24.0483995 54.3981371, 24.0483489 54.3983574, 24.0483205 54.3984802)",,
"[1268387065, 1268387066, 303317860]",,Savanorių g.,residential,,False,True,255.79799999999997,,"LINESTRING (24.0485085 54.3976622, 24.0486436 54.3976744, 24.0489895 54.3977056, 24.0499517 54.3977923, 24.050907 54.3981141, 24.051285 54.3982382, 24.0515376 54.3983501, 24.0518841 54.3985133, 24.0520245 54.3985882)",,
234429112,,Alyvų tak.,residential,,True,False,96.466,,"LINESTRING (24.0529314 54.3979087, 24.0526946 54.3980695, 24.0526183 54.3981866, 24.0524367 54.3983274, 24.0520943 54.3985468, 24.0520245 54.3985882)",,
"[303317858, 1268387070]",,A. Matučio g.,residential,,False,False,220.56199999999998,,"LINESTRING (24.0529314 54.3979087, 24.0524419 54.3976551, 24.0520726 54.3974597, 24.0516283 54.3971517, 24.0510985 54.3966682, 24.0510134 54.3965595, 24.050951 54.3964798, 24.0508736 54.3963591)",,
41032968,,S. Dariaus ir S. Girėno g.,unclassified,50,False,False,16.659,,"LINESTRING (24.0485425 54.3975137, 24.0485085 54.3976622)",,
"[41032968, 1268387067]",,S. Dariaus ir S. Girėno g.,unclassified,50,False,True,148.77700000000002,,"LINESTRING (24.0485425 54.3975137, 24.0486331 54.3971578, 24.048676 54.3969892, 24.0487135 54.3968457, 24.0488332 54.3963762, 24.0488773 54.39619)",,
630135726,,Ugniagesių g.,living_street,20,False,True,163.03100000000003,,"LINESTRING (24.0485425 54.3975137, 24.0480688 54.3974808, 24.0479398 54.3978719, 24.0478887 54.3979865, 24.0473989 54.3980601, 24.0472203 54.3980485, 24.0468308 54.3982)",,
234429114,,Stasio Taškūno g.,residential,,False,True,93.071,,"LINESTRING (24.0436868 54.397495, 24.0440992 54.3974598, 24.0444228 54.3975342, 24.0448244 54.3976846, 24.0449212 54.3977835)",,
"[1268387059, 153019556, 1152379415]",220,Vilniaus g.,primary,50,False,False,121.27700000000002,3,"LINESTRING (24.0468308 54.3982, 24.0469482 54.3982789, 24.0470318 54.3983331, 24.0476021 54.3987027, 24.0476573 54.3987385, 24.0477905 54.3988298, 24.0479824 54.3989609, 24.0480677 54.3990191)",,
153019556,220,Vilniaus g.,primary,50,False,True,63.605999999999995,,"LINESTRING (24.0468308 54.3982, 24.0466903 54.398078, 24.0465853 54.3979578, 24.0465223 54.3978608, 24.0464965 54.397816, 24.0464386 54.3976808)",,
630135726,,Ugniagesių g.,living_street,20,False,False,163.031,,"LINESTRING (24.0468308 54.3982, 24.0472203 54.3980485, 24.0473989 54.3980601, 24.0478887 54.3979865, 24.0479398 54.3978719, 24.0480688 54.3974808, 24.0485425 54.3975137)",,
1268387050,,,primary,50,True,False,17.115,1,"LINESTRING (24.0495697 54.4004181, 24.0495038 54.4004152, 24.0494424 54.4004009, 24.0493912 54.4003766, 24.0493547 54.4003445)",,roundabout
169244812,,,primary,50,True,False,14.395,1,"LINESTRING (24.0497239 54.4002112, 24.049753 54.4002388, 24.0497692 54.4002697, 24.0497714 54.4003021, 24.0497596 54.4003337)",,roundabout
377997055,220,Vilniaus g.,primary,50,True,False,47.516,1,"LINESTRING (24.0497239 54.4002112, 24.049832 54.4002368, 24.04998 54.4002515, 24.0504325 54.4003193)",,
377997055,220,Vilniaus g.,primary,50,True,False,4.499,1,"LINESTRING (24.0504325 54.4003193, 24.0504998 54.4003294)",,
1218719934,,Pušyno g.,residential,,False,True,115.264,,"LINESTRING (24.0504325 54.4003193, 24.0504595 54.4002473, 24.0505414 54.4001921, 24.0515251 54.3996821, 24.0516595 54.399587)",,
"[27071843, 1268387044]",220,Vilniaus g.,primary,50,True,False,18.397,1,"LINESTRING (24.0500394 54.4003114, 24.0499754 54.4003128, 24.0498883 54.4003141, 24.0497596 54.4003337)",,
102448180,,Smėlio g.,residential,,False,False,147.543,,"LINESTRING (24.0449099 54.399077, 24.044877 54.3988616, 24.0448292 54.3988059, 24.0446422 54.3986844, 24.0445248 54.3985249, 24.0445163 54.3984813, 24.0444485 54.3981341, 24.0443621 54.3978197)",,
1268387083,,Rūtų g.,residential,50,False,False,10.207,3,"LINESTRING (24.0385951 54.3942971, 24.0386115 54.3942058)",,
"[1152379425, 1152379426, 1152379428, 1268387080, 1268387084]",,Rūtų g.,residential,50,False,True,155.782,"['4', '3']","LINESTRING (24.0385951 54.3942971, 24.0386048 54.3944369, 24.0386589 54.3947481, 24.0387779 54.3952607, 24.0388276 54.395475, 24.0388343 54.395504, 24.0388441 54.3955464, 24.0388629 54.3956887)",,
938333818,,Birutės g.,residential,50,False,True,9.335,2,"LINESTRING (24.0498804 54.3921128, 24.0500032 54.3920688)",,
41032887,,S. Dariaus ir S. Girėno g.,residential,,False,True,162.179,,"LINESTRING (24.0498804 54.3921128, 24.0498094 54.3923314, 24.0496597 54.3929757, 24.0496268 54.3931361, 24.0495218 54.393556)",,
606077936,,Birutės g.,residential,50,False,False,353.406,,"LINESTRING (24.0498804 54.3921128, 24.0494042 54.3922819, 24.0492654 54.3923321, 24.047508 54.3929676, 24.0469084 54.3931845, 24.0466926 54.3932625, 24.0454865 54.3936987, 24.0452421 54.3937886)",,
1152379418,220,Pulko g.,primary,50,False,True,9.057,,"LINESTRING (24.0460394 54.396085, 24.0460232 54.3960041)",,
"[924442488, 1152379417, 1152379419, 1268387061]",220,Pulko g.,primary,50,False,False,179.469,3,"LINESTRING (24.0460394 54.396085, 24.0460616 54.3961954, 24.0460741 54.3962503, 24.0461856 54.3967391, 24.0462084 54.3968665, 24.046266 54.3971514, 24.0463051 54.3973225, 24.0463541 54.3974808, 24.0464386 54.3976808)",,
"[1152379481, 1268387077]",,Jotvingių g.,primary,50,True,False,118.459,2,"LINESTRING (24.0460394 54.396085, 24.0457884 54.3960942, 24.0450672 54.3961243, 24.0442144 54.3961627)",,
1268387079,,Simno g.,residential,50,False,False,10.584,,"LINESTRING (24.0400056 54.3959104, 24.0400388 54.3958172)",,
221234073,,Simno g.,residential,50,False,True,140.36399999999998,,"LINESTRING (24.0400056 54.3959104, 24.0399611 54.3960738, 24.0399641 54.3961307, 24.0399789 54.3961721, 24.0400203 54.39621, 24.0407044 54.3964979, 24.0407755 54.3965307, 24.040814 54.3965772, 24.0408317 54.3966444, 24.0408229 54.3967048, 24.0407962 54.3967582, 24.0407133 54.3968082, 24.0405605 54.3968605)",,
"[661861098, 1268387078]",,Jotvingių g.,primary,50,True,False,76.284,3,"LINESTRING (24.0400056 54.3959104, 24.0393509 54.3958411, 24.0392332 54.3958299, 24.0388451 54.3957914)",,
"[1152379473, 1152379481, 1152379470, 1152379471]",,Jotvingių g.,primary,50,True,False,275.676,"['2', '3']","LINESTRING (24.0442144 54.3961627, 24.043357 54.3961917, 24.0432339 54.3961971, 24.0430537 54.3962023, 24.0426694 54.3961977, 24.0424511 54.3961904, 24.0421401 54.3961623, 24.0408568 54.3960049, 24.0400056 54.3959104)",,
703408158,,,primary_link,50,True,False,10.17,1,"LINESTRING (24.0442051 54.3960714, 24.0442144 54.3961627)",,
"[1152379483, 1152379484]",130,Jotvingių g.,primary,50,True,False,117.935,2,"LINESTRING (24.0442051 54.3960714, 24.0450637 54.3960399, 24.0456611 54.3960199, 24.0457797 54.3960152, 24.0460232 54.3960041)",,
40857123,,Ligoninės g.,residential,,False,True,36.415,2,"LINESTRING (24.0449212 54.3977835, 24.0443621 54.3978197)",,
