osmid,oneway,ref,name,highway,maxspeed,reversed,length,lanes,geometry
122991252,False,3601,Respublikos g.,secondary,50,True,192.835,,"LINESTRING (25.5887654 55.9534127, 25.5884331 55.9551369)"
418946202,False,,Perkūno g.,primary,50,False,10.305,,"LINESTRING (25.5887654 55.9534127, 25.5889298 55.9534235)"
383793021,True,123,Respublikos g.,primary,50,False,160.094,2,"LINESTRING (25.5887654 55.9534127, 25.5887846 55.9532924, 25.5889544 55.9526164, 25.5890445 55.9523296, 25.5891513 55.9519897)"
420245081,False,123,Taikos g.,primary,50,False,144.42499999999998,,"LINESTRING (25.5887654 55.9534127, 25.5878035 55.9533522, 25.5877055 55.9533455, 25.5868846 55.9532897, 25.5867829 55.9532828, 25.5864614 55.9532609)"
"[1027461178, 11386587]",False,,Perkūno g.,secondary,50,True,253.50199999999998,,"LINESTRING (25.592967 55.9537206, 25.5907136 55.9535535, 25.5905471 55.9535401, 25.5903793 55.9535273, 25.5901836 55.953512, 25.5896632 55.9534712, 25.5889298 55.9534235)"
67611819,False,,Perkūno g.,residential,,False,187.98999999999998,,"LINESTRING (25.592967 55.9537206, 25.5933004 55.9537454, 25.5959604 55.9539434)"
580215642,True,,Kauno g.,secondary,50,False,261.423,2,"LINESTRING (25.592967 55.9537206, 25.5927287 55.9545545, 25.592257 55.9560377)"
124779209,False,,Jaunystės g.,residential,,True,289.004,,"LINESTRING (25.5895721 55.9500091, 25.5889791 55.9499771, 25.5882931 55.949938, 25.5875039 55.9498784, 25.5871362 55.9498535, 25.5867919 55.949832, 25.58605 55.9497906, 25.5852832 55.9497451, 25.5850861 55.9497331, 25.5849585 55.9497247)"
383793005,False,123,Respublikos g.,primary,50,False,221.78900000000002,4,"LINESTRING (25.5895721 55.9500091, 25.5892198 55.951632, 25.5891513 55.9519897)"
66846404,False,,Aušros g.,residential,50,True,106.23,,"LINESTRING (25.5985833 55.9565413, 25.5968912 55.9564174)"
108269873,False,,Ąžuolų g.,residential,,False,176.901,,"LINESTRING (25.5985833 55.9565413, 25.5987971 55.9581277)"
66846408,False,,Ąžuolų g.,residential,,False,264.61400000000003,,"LINESTRING (25.5985833 55.9565413, 25.5985511 55.9560751, 25.5986065 55.9556284, 25.5988548 55.9541696)"
66846404,False,,Aušros g.,residential,50,False,149.874,,"LINESTRING (25.592257 55.9560377, 25.5946374 55.9562398)"
580215642,True,,Kauno g.,secondary,50,False,254.237,2,"LINESTRING (25.592257 55.9560377, 25.5915718 55.9582917)"
66846404,False,,Aušros g.,residential,50,True,247.495,,"LINESTRING (25.592257 55.9560377, 25.5904549 55.9558889, 25.5883238 55.9557128)"
108255500,False,,S. Nėries g.,residential,,False,80.068,,"LINESTRING (25.5915718 55.9582917, 25.5928312 55.9584382)"
67611819,False,,Perkūno g.,residential,,True,187.98999999999998,,"LINESTRING (25.5959604 55.9539434, 25.5933004 55.9537454, 25.592967 55.9537206)"
108269773,False,,Gedimino g.,residential,,True,268.473,,"LINESTRING (25.5959604 55.9539434, 25.5959301 55.9540542, 25.595346 55.9550206, 25.5946374 55.9562398)"
