osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,maxspeed,bridge
23812733,Rinkos a.,residential,False,True,92.51400000000001,,,"LINESTRING (25.6002305 55.4958068, 25.6002648 55.4958637, 25.6004106 55.4961094, 25.6006631 55.4966017)",,
70912508,Žydų g.,residential,False,True,41.652,,,"LINESTRING (25.6002305 55.4958068, 25.6000075 55.4958557, 25.5996147 55.4959433)",,
23812675,P. Eimučio g.,residential,False,False,38.871,,,"LINESTRING (25.6000357 55.4954967, 25.5994516 55.4956095)",,
23812733,Rinkos a.,residential,False,True,36.6,,,"LINESTRING (25.6000357 55.4954967, 25.6002305 55.4958068)",,
"[23908699, 23812733]","['Rinkos a.', 'Ežero g.']",residential,False,False,92.66,,,"LINESTRING (25.6000357 55.4954967, 25.599801 55.4951077, 25.5995567 55.4947088)",,
23838948,Utenio a.,residential,True,False,190.04800000000003,,,"LINESTRING (25.6015496 55.496351, 25.6012881 55.4957549, 25.6011886 55.495535, 25.601086 55.4953083, 25.600915 55.4949305, 25.6008992 55.4948828, 25.6008925 55.4948311, 25.6008965 55.4947848, 25.6009085 55.4947339, 25.6009381 55.4946913)",,
"[8163380, 647389581]","['K. Ladygos g.', 'Kauno g.']",primary,False,False,31.575,2,111,"LINESTRING (25.6015496 55.496351, 25.6018113 55.4962784, 25.6019998 55.4962261)",50,
647389581,Kauno g.,primary,False,True,62.411,2,111,"LINESTRING (25.6015496 55.496351, 25.6014286 55.4963854, 25.6006631 55.4966017)",,
8163380,K. Ladygos g.,primary,False,False,77.285,,111,"LINESTRING (25.6019998 55.4962261, 25.6022874 55.4961463, 25.6024803 55.4960914, 25.6030976 55.4959157)",50,
"[8163380, 647389581]","['K. Ladygos g.', 'Kauno g.']",primary,False,True,31.575,2,111,"LINESTRING (25.6019998 55.4962261, 25.6018113 55.4962784, 25.6015496 55.496351)",50,
7810816,Bažnyčios g.,residential,False,False,104.25900000000001,,,"LINESTRING (25.6016107 55.4946142, 25.6017011 55.4945895, 25.6017797 55.4945724, 25.6023473 55.4945529, 25.6032476 55.4945221)",,
23838948,Utenio a.,residential,True,False,182.457,,,"LINESTRING (25.6016107 55.4946142, 25.6016596 55.4946366, 25.6016998 55.4946754, 25.6017186 55.4947248, 25.601727 55.4947696, 25.6018069 55.4951964, 25.6018534 55.4954444, 25.6019998 55.4962261)",,
23839050,P. Lukšio g.,residential,False,False,78.068,,,"LINESTRING (25.5998592 55.4967902, 25.5997811 55.4965549, 25.5996303 55.4961002)",,
647389581,Kauno g.,primary,False,False,54.842,2,111,"LINESTRING (25.5998592 55.4967902, 25.6003374 55.4966881, 25.6006631 55.4966017)",,
647389581,Kauno g.,primary,False,True,86.053,2,111,"LINESTRING (25.5998592 55.4967902, 25.5988115 55.4969403, 25.5985322 55.4969739)",,
23812675,P. Eimučio g.,residential,False,True,38.871,,,"LINESTRING (25.5994516 55.4956095, 25.6000357 55.4954967)",,
23839050,P. Lukšio g.,residential,False,True,38.512,,,"LINESTRING (25.5994516 55.4956095, 25.5996147 55.4959433)",,
23812675,P. Eimučio g.,residential,False,False,86.946,,,"LINESTRING (25.5994516 55.4956095, 25.5985114 55.4957795, 25.5981354 55.4958451)",,
67728591,A. Baranausko g.,residential,False,True,116.203,,,"LINESTRING (25.6094573 55.5012978, 25.6092981 55.5012781, 25.6087785 55.5012138, 25.6076556 55.5010725)",,
"[1152450304, 1152450301]",Užpalių g.,unclassified,False,True,145.075,3,,"LINESTRING (25.6094573 55.5012978, 25.6094055 55.5007583, 25.6093794 55.50043, 25.609366 55.4999943)",50,
1240179020,Užpalių g.,unclassified,False,False,179.57,,,"LINESTRING (25.6094573 55.5012978, 25.6094608 55.5013694, 25.6094924 55.5020212, 25.6095562 55.5029117)",50,
"[1152450290, 1152450284, 1152450287]",Aušros g.,tertiary,False,True,191.301,3,,"LINESTRING (25.602494 55.5004193, 25.6025447 55.5002565, 25.602608 55.5000401, 25.6026816 55.4998584, 25.6027107 55.4997866, 25.6027944 55.4996104, 25.6029794 55.4992844, 25.6032885 55.4987622)",50,
1152450285,A. Baranausko g.,residential,False,False,89.647,2,,"LINESTRING (25.602494 55.5004193, 25.6036341 55.5005617, 25.603884 55.5005929)",,
"[220202456, 1152450286]",A. Baranausko g.,residential,False,True,137.02,3,,"LINESTRING (25.602494 55.5004193, 25.6022652 55.5003502, 25.6020183 55.5003003, 25.6012804 55.5001546, 25.6009426 55.500081, 25.600555 55.4999964, 25.600466 55.499977)",,
"[220202456, 220202455, 23839335]",A. Baranausko g.,residential,False,False,249.55699999999996,,,"LINESTRING (25.5950275 55.498817, 25.595161 55.4988453, 25.5958854 55.4989985, 25.5964648 55.4991212, 25.5970873 55.4992529, 25.5972774 55.4992932, 25.5978009 55.4994049, 25.5978743 55.4994205, 25.5986441 55.4995847, 25.5987377 55.4996047)",,yes
418972528,K. Donelaičio g.,residential,False,True,87.445,3,,"LINESTRING (25.5950275 55.498817, 25.5950851 55.4987301, 25.5952558 55.4984724, 25.5954883 55.4981263, 25.5955227 55.4980824)",,
23839433,Kauno g.,primary,True,False,52.641999999999996,1,,"LINESTRING (25.5954099 55.4971997, 25.5958848 55.4971634, 25.5960177 55.4971535, 25.5962386 55.4971383)",,
379769754,J. Basanavičiaus g.,primary,False,False,38.441,3,A6,"LINESTRING (25.5954099 55.4971997, 25.5958447 55.4972929, 25.5959817 55.4973205)",50,
1152450273,Kauno g.,primary,False,True,18.176,,111,"LINESTRING (25.5967722 55.4971158, 25.596485 55.4971317)",,
23839434,Kauno g.,primary,True,False,45.671,1,,"LINESTRING (25.5967722 55.4971158, 25.5966044 55.4972055, 25.596549 55.4972635, 25.5965452 55.4973299, 25.5965829 55.497384, 25.5966777 55.4974556)",,
"[1152450272, 647389580]",Kauno g.,primary,False,False,62.653999999999996,"['2', '4']",111,"LINESTRING (25.5967722 55.4971158, 25.5975597 55.4970618, 25.5977583 55.4970426)",,
1152450268,J. Basanavičiaus g.,primary,False,True,34.867,4,A6,"LINESTRING (25.5966777 55.4974556, 25.5963902 55.4973998, 25.5961534 55.497355)",50,
"[221306024, 221306025, 489894262, 418946200, 1152450266, 1152450270]",J. Basanavičiaus g.,primary,False,False,308.088,"['2', '4']",A6,"LINESTRING (25.5966777 55.4974556, 25.5972275 55.4975623, 25.5974294 55.4975963, 25.5981679 55.4977381, 25.600015 55.4981111, 25.6001682 55.4981415, 25.6006174 55.4982307, 25.6007679 55.4982606, 25.6010215 55.4983109, 25.6012974 55.4983657)",50,yes
496995646,,residential,False,True,59.886,,,"LINESTRING (25.5996825 55.5027877, 25.5987824 55.502614)",,
23892826,Maironio g.,residential,False,False,316.406,,,"LINESTRING (25.5996825 55.5027877, 25.6000512 55.5014646, 25.6000781 55.5013682, 25.600182 55.5009963, 25.6002371 55.5007984, 25.6003064 55.5005494, 25.6004521 55.5000268, 25.600466 55.499977)",,
23892826,Maironio g.,residential,False,False,187.824,,,"LINESTRING (25.600466 55.499977, 25.6004833 55.4998947, 25.6005295 55.4996749, 25.6005939 55.4994796, 25.600629 55.499402, 25.600729 55.4992203, 25.6007595 55.4991633, 25.600822 55.4990597, 25.6010093 55.4987489, 25.6011239 55.498553, 25.6011406 55.4985245, 25.6012974 55.4983657)",,
23892826,Maironio g.,residential,False,True,316.406,,,"LINESTRING (25.600466 55.499977, 25.6004521 55.5000268, 25.6003064 55.5005494, 25.6002371 55.5007984, 25.600182 55.5009963, 25.6000781 55.5013682, 25.6000512 55.5014646, 25.5996825 55.5027877)",,
"[220202456, 1152450286]",A. Baranausko g.,residential,False,False,137.02,3,,"LINESTRING (25.600466 55.499977, 25.600555 55.4999964, 25.6009426 55.500081, 25.6012804 55.5001546, 25.6020183 55.5003003, 25.6022652 55.5003502, 25.602494 55.5004193)",,
220202456,A. Baranausko g.,residential,False,True,116.458,,,"LINESTRING (25.600466 55.499977, 25.6003602 55.4999542, 25.5995518 55.4997801, 25.5987377 55.4996047)",,
496995646,,residential,False,False,59.886,,,"LINESTRING (25.5987824 55.502614, 25.5996825 55.5027877)",,
23892827,Ateities g.,residential,True,False,73.369,1,,"LINESTRING (25.5987824 55.502614, 25.5984718 55.5025426, 25.597672 55.5024174)",,
23892827,Ateities g.,residential,True,False,170.176,1,,"LINESTRING (25.5987481 55.5010837, 25.5987824 55.502614)",,
73168693,Žemaitės g.,residential,False,False,41.859,,,"LINESTRING (25.5987481 55.5010837, 25.5993723 55.501213)",,
23892827,Ateities g.,residential,True,False,164.999,1,,"LINESTRING (25.5987377 55.4996047, 25.5986904 55.4997233, 25.5986695 55.4998536, 25.5986702 55.5003622, 25.5987481 55.5010837)",,
220202456,A. Baranausko g.,residential,False,False,116.458,,,"LINESTRING (25.5987377 55.4996047, 25.5995518 55.4997801, 25.6003602 55.4999542, 25.600466 55.499977)",,
"[220202456, 23839335, 220202455]",A. Baranausko g.,residential,False,True,249.55700000000002,,,"LINESTRING (25.5987377 55.4996047, 25.5986441 55.4995847, 25.5978743 55.4994205, 25.5978009 55.4994049, 25.5972774 55.4992932, 25.5970873 55.4992529, 25.5964648 55.4991212, 25.5958854 55.4989985, 25.595161 55.4988453, 25.5950275 55.498817)",,yes
"[23908698, 221306022, 221306023]",Gedimino g.,residential,False,False,94.21700000000001,,,"LINESTRING (25.6025641 55.4963809, 25.602812 55.49672, 25.6029425 55.4968973, 25.602974 55.4969323, 25.6030288 55.4969756, 25.6032327 55.4970948, 25.6032702 55.4971155)",,yes
67740587,Tauragnų g.,unclassified,False,True,97.866,,,"LINESTRING (25.6047445 55.4978234, 25.6048849 55.4978265, 25.6051853 55.4978607, 25.6054388 55.4978926, 25.6062803 55.4979482)",50,
"[1152450282, 67740597]",Aušros g.,unclassified,False,False,143.197,"['2', '3']",,"LINESTRING (25.6047445 55.4978234, 25.6046234 55.4978455, 25.6044759 55.4978835, 25.6043699 55.4979268, 25.6042653 55.497983, 25.603741 55.4983097, 25.6035867 55.4984016, 25.6035315 55.4984427, 25.6034399 55.4985436, 25.6032885 55.4987622)",,
221306023,Gedimino g.,residential,False,True,20.073999999999998,,,"LINESTRING (25.6047445 55.4978234, 25.6047092 55.4977711, 25.6046703 55.4977126, 25.6046117 55.4976602)",,
23812611,Birutės g.,residential,False,True,120.838,,,"LINESTRING (25.5961509 55.4950853, 25.5967307 55.4955947, 25.5970381 55.4958702, 25.5972067 55.4959919)",,
23908700,Daržų g.,residential,False,False,236.73499999999999,,,"LINESTRING (25.5961509 55.4950853, 25.5970658 55.4948602, 25.5972218 55.4948357, 25.5973788 55.4948349, 25.5974834 55.4948433, 25.5975669 55.4948605, 25.5980128 55.495019, 25.5981909 55.4950639, 25.5982652 55.4950704, 25.5983578 55.4950606, 25.5984953 55.4950305, 25.5988888 55.4948851, 25.5990551 55.494825, 25.5992067 55.4947848, 25.5995567 55.4947088)",,
"[23908699, 23812733]","['Rinkos a.', 'Ežero g.']",residential,False,True,92.66,,,"LINESTRING (25.5995567 55.4947088, 25.599801 55.4951077, 25.6000357 55.4954967)",,
23908700,Daržų g.,residential,False,True,236.735,,,"LINESTRING (25.5995567 55.4947088, 25.5992067 55.4947848, 25.5990551 55.494825, 25.5988888 55.4948851, 25.5984953 55.4950305, 25.5983578 55.4950606, 25.5982652 55.4950704, 25.5981909 55.4950639, 25.5980128 55.495019, 25.5975669 55.4948605, 25.5974834 55.4948433, 25.5973788 55.4948349, 25.5972218 55.4948357, 25.5970658 55.4948602, 25.5961509 55.4950853)",,
7810816,Bažnyčios g.,residential,False,False,102.44,,,"LINESTRING (25.6032476 55.4945221, 25.6048694 55.4944538)",,
7810815,S. Daukanto g.,residential,False,False,157.16,,,"LINESTRING (25.6032476 55.4945221, 25.6029713 55.4956273, 25.6030976 55.4959157)",,
7810816,Bažnyčios g.,residential,False,True,104.25900000000001,,,"LINESTRING (25.6032476 55.4945221, 25.6023473 55.4945529, 25.6017797 55.4945724, 25.6017011 55.4945895, 25.6016107 55.4946142)",,
7810815,S. Daukanto g.,residential,False,True,157.16,,,"LINESTRING (25.6030976 55.4959157, 25.6029713 55.4956273, 25.6032476 55.4945221)",,
8163380,K. Ladygos g.,primary,False,False,144.164,,111,"LINESTRING (25.6030976 55.4959157, 25.6039019 55.4957044, 25.6042166 55.4956398, 25.6052489 55.495486)",50,
8163380,K. Ladygos g.,primary,False,True,77.285,,111,"LINESTRING (25.6030976 55.4959157, 25.6024803 55.4960914, 25.6022874 55.4961463, 25.6019998 55.4962261)",50,
"[176376537, 176376538, 23926940]",Vytauto a.,residential,False,False,117.179,,,"LINESTRING (25.6063025 55.4940458, 25.6070228 55.4940188, 25.6073108 55.4940069, 25.6081603 55.494)",,yes
23926940,Vytauto a.,residential,False,True,126.699,,,"LINESTRING (25.6063025 55.4940458, 25.6055722 55.4940755, 25.6049172 55.4941022, 25.6048694 55.4944538)",,
176376531,K. Ladygos g.,primary,False,True,176.134,,111,"LINESTRING (25.6081603 55.494, 25.6081109 55.4942461, 25.6080027 55.4944396, 25.6078338 55.4945932, 25.6076854 55.494703, 25.6075775 55.4947722, 25.6074047 55.4948831, 25.6071075 55.4950453, 25.6068579 55.495157, 25.6066183 55.4952415)",50,
"[176376537, 176376538, 23926940]",Vytauto a.,residential,False,True,117.179,,,"LINESTRING (25.6081603 55.494, 25.6073108 55.4940069, 25.6070228 55.4940188, 25.6063025 55.4940458)",,yes
23926941,Pakalnės g.,residential,False,False,148.961,,,"LINESTRING (25.6065309 55.4970112, 25.6063488 55.4970123, 25.6059382 55.4970168, 25.6057735 55.4970502, 25.6054583 55.4971817, 25.604916 55.4974274, 25.6046117 55.4976602)",50,
519116169,S. Dariaus ir S. Girėno g.,residential,True,False,112.656,,,"LINESTRING (25.6065309 55.4970112, 25.6066175 55.4973124, 25.6067694 55.4975706, 25.6070531 55.4979757)",40,
23926941,Pakalnės g.,residential,False,True,148.961,,,"LINESTRING (25.6046117 55.4976602, 25.604916 55.4974274, 25.6054583 55.4971817, 25.6057735 55.4970502, 25.6059382 55.4970168, 25.6063488 55.4970123, 25.6065309 55.4970112)",50,
221306023,Gedimino g.,residential,False,False,20.073999999999998,,,"LINESTRING (25.6046117 55.4976602, 25.6046703 55.4977126, 25.6047092 55.4977711, 25.6047445 55.4978234)",,
221306023,Gedimino g.,residential,False,True,103.97,,,"LINESTRING (25.6046117 55.4976602, 25.6045027 55.4976146, 25.603886 55.4973585, 25.6032702 55.4971155)",,
23926942,Žalgirio g.,residential,False,True,127.913,,,"LINESTRING (25.6016507 55.4978056, 25.6023193 55.4974747, 25.6029502 55.4972345, 25.6032702 55.4971155)",,
23926942,Žalgirio g.,residential,False,False,127.913,,,"LINESTRING (25.6032702 55.4971155, 25.6029502 55.4972345, 25.6023193 55.4974747, 25.6016507 55.4978056)",,
23926942,Žalgirio g.,residential,False,True,112.026,,,"LINESTRING (25.6032702 55.4971155, 25.6033815 55.4970456, 25.6036176 55.4969279, 25.6041741 55.4966794, 25.6043847 55.4965716, 25.6045188 55.4965192, 25.6046493 55.4964868)",,
221306023,Gedimino g.,residential,False,False,103.97,,,"LINESTRING (25.6032702 55.4971155, 25.603886 55.4973585, 25.6045027 55.4976146, 25.6046117 55.4976602)",,
"[23908698, 221306022, 221306023]",Gedimino g.,residential,False,True,94.217,,,"LINESTRING (25.6032702 55.4971155, 25.6032327 55.4970948, 25.6030288 55.4969756, 25.602974 55.4969323, 25.6029425 55.4968973, 25.602812 55.49672, 25.6025641 55.4963809)",,yes
1240179020,Užpalių g.,unclassified,False,True,179.57000000000002,,,"LINESTRING (25.6095562 55.5029117, 25.6094924 55.5020212, 25.6094608 55.5013694, 25.6094573 55.5012978)",50,
23926946,Sudeikių g.,residential,False,True,157.199,,,"LINESTRING (25.607687 55.4996614, 25.6076086 55.5001629, 25.6076148 55.5006571, 25.6076556 55.5010725)",,
"[1152450300, 1152450294]",J. Basanavičiaus g.,primary,False,False,112.04,"['2', '3']",A6,"LINESTRING (25.607687 55.4996614, 25.6081044 55.4997422, 25.6089889 55.4999201, 25.609366 55.4999943)",50,
1152450303,J. Basanavičiaus g.,primary,False,True,92.275,2,A6,"LINESTRING (25.607687 55.4996614, 25.6067219 55.499464, 25.6063066 55.4993834)",50,
23926947,Meldų g.,residential,False,False,77.987,,,"LINESTRING (25.6065178 55.5015701, 25.6062836 55.5011136, 25.6062213 55.5008904)",,
1152450303,J. Basanavičiaus g.,primary,False,True,45.963,2,A6,"LINESTRING (25.6063066 55.4993834, 25.6056187 55.4992454)",50,
23926947,Meldų g.,residential,False,True,167.966,,,"LINESTRING (25.6063066 55.4993834, 25.6062271 55.499775, 25.6061851 55.5002735, 25.6062025 55.5006907, 25.6062213 55.5008904)",,
1152450303,J. Basanavičiaus g.,primary,False,False,92.275,2,A6,"LINESTRING (25.6063066 55.4993834, 25.6067219 55.499464, 25.607687 55.4996614)",50,
67728591,A. Baranausko g.,residential,False,False,92.574,,,"LINESTRING (25.6062213 55.5008904, 25.6076556 55.5010725)",,
23926947,Meldų g.,residential,False,False,167.966,,,"LINESTRING (25.6062213 55.5008904, 25.6062025 55.5006907, 25.6061851 55.5002735, 25.6062271 55.499775, 25.6063066 55.4993834)",,
23926947,Meldų g.,residential,False,True,77.987,,,"LINESTRING (25.6062213 55.5008904, 25.6062836 55.5011136, 25.6065178 55.5015701)",,
67728591,A. Baranausko g.,residential,False,True,150.878,,,"LINESTRING (25.6062213 55.5008904, 25.604956 55.5007324, 25.6043608 55.5006568, 25.603884 55.5005929)",,
67728591,A. Baranausko g.,residential,False,False,150.878,,,"LINESTRING (25.603884 55.5005929, 25.6043608 55.5006568, 25.604956 55.5007324, 25.6062213 55.5008904)",,
163630069,Juozo Bartašiaus g.,residential,False,False,179.085,,,"LINESTRING (25.603884 55.5005929, 25.6040538 55.5002002, 25.6041968 55.49984, 25.6043483 55.4994015, 25.6044112 55.4992613, 25.6045221 55.4990239)",,
1152450285,A. Baranausko g.,residential,False,True,89.647,2,,"LINESTRING (25.603884 55.5005929, 25.6036341 55.5005617, 25.602494 55.5004193)",,
163630069,Juozo Bartašiaus g.,residential,False,True,179.08499999999998,,,"LINESTRING (25.6045221 55.4990239, 25.6044112 55.4992613, 25.6043483 55.4994015, 25.6041968 55.49984, 25.6040538 55.5002002, 25.603884 55.5005929)",,
"[1152450291, 1152450292]",J. Basanavičiaus g.,primary,False,True,82.967,3,A6,"LINESTRING (25.6045221 55.4990239, 25.6043845 55.4989947, 25.6039674 55.4989062, 25.6032885 55.4987622)",50,
1152450303,J. Basanavičiaus g.,primary,False,False,73.328,2,A6,"LINESTRING (25.6045221 55.4990239, 25.6046131 55.499042, 25.6047796 55.499075, 25.6056187 55.4992454)",50,
67728591,A. Baranausko g.,residential,False,True,92.574,,,"LINESTRING (25.6076556 55.5010725, 25.6062213 55.5008904)",,
23926946,Sudeikių g.,residential,False,False,157.199,,,"LINESTRING (25.6076556 55.5010725, 25.6076148 55.5006571, 25.6076086 55.5001629, 25.607687 55.4996614)",,
