osmid,name,highway,oneway,reversed,length,ref,geometry,junction,maxspeed
140033569,Luokavos g.,residential,False,True,119.531,,"LINESTRING (22.8723336 56.3276335, 22.8740666 56.3281155)",,
140040987,Klykolių g.,residential,False,False,179.752,,"LINESTRING (22.8723336 56.3276335, 22.8731796 56.3260865)",,
140455413,Klevų g.,secondary,False,False,13.514,1001,"LINESTRING (22.8784638 56.3291513, 22.8784026 56.329268)",,
140455413,Klevų g.,secondary,False,True,136.038,1001,"LINESTRING (22.8784638 56.3291513, 22.8789791 56.328205, 22.8791016 56.3279801)",,
342241880,Vytauto g.,secondary,False,False,109.463,1001,"LINESTRING (22.8807153 56.3250167, 22.8802021 56.3259591)",,
100112212,Taikos g.,residential,False,False,216.675,,"LINESTRING (22.8807153 56.3250167, 22.8805961 56.3249972, 22.8773449 56.3244649)",,
342241880,Vytauto g.,secondary,False,True,90.8,1001,"LINESTRING (22.8807153 56.3250167, 22.8807348 56.3249758, 22.8809474 56.3245678, 22.8811111 56.3242302)",,
294165866,Nepriklausomybės al.,residential,True,False,193.694,,"LINESTRING (22.8813042 56.3238044, 22.8814654 56.323831, 22.8820967 56.323935, 22.8836284 56.3241883, 22.8842234 56.3242901, 22.8843129 56.3243054)",,
342241880,Vytauto g.,secondary,False,False,48.821,1001,"LINESTRING (22.8813042 56.3238044, 22.8812753 56.3238682, 22.8811111 56.3242302)",,
342241880,Vytauto g.,secondary,False,True,135.264,1001,"LINESTRING (22.8813042 56.3238044, 22.8813418 56.3237346, 22.8819319 56.3226388)",,
140033569,Luokavos g.,residential,False,False,178.786,,"LINESTRING (22.8784026 56.329268, 22.8757836 56.3285775)",,
140455413,Klevų g.,secondary,False,True,13.514,1001,"LINESTRING (22.8784026 56.329268, 22.8784638 56.3291513)",,
342241880,Vytauto g.,secondary,False,False,59.841,1001,"LINESTRING (22.8797715 56.3267546, 22.8794886 56.3272694)",,
342241880,Vytauto g.,secondary,False,True,18.982,1001,"LINESTRING (22.8797715 56.3267546, 22.8798582 56.3265908)",,
140040445,Sodo g.,residential,False,False,177.678,,"LINESTRING (22.8797715 56.3267546, 22.881787 56.3270139, 22.8825817 56.3271087)",,
140035350,Šilagėlių g.,residential,False,True,14.2,,"LINESTRING (22.8855129 56.3274266, 22.8855642 56.3273021)",,
140035350,Šilagėlių g.,residential,False,False,184.42600000000002,,"LINESTRING (22.8855129 56.3274266, 22.8852388 56.327424, 22.8825817 56.3271087)",,
140040441,,residential,False,True,81.30099999999999,,"LINESTRING (22.8855129 56.3274266, 22.8852825 56.3278428, 22.8851384 56.3281276)",,
140036691,Gedimino g.,residential,False,True,210.49800000000002,,"LINESTRING (22.8811111 56.3242302, 22.8809087 56.3241974, 22.877834 56.3236995)",,
342241880,Vytauto g.,secondary,False,False,90.8,1001,"LINESTRING (22.8811111 56.3242302, 22.8809474 56.3245678, 22.8807348 56.3249758, 22.8807153 56.3250167)",,
342241880,Vytauto g.,secondary,False,True,48.821,1001,"LINESTRING (22.8811111 56.3242302, 22.8812753 56.3238682, 22.8813042 56.3238044)",,
140033569,Luokavos g.,residential,False,False,119.531,,"LINESTRING (22.8740666 56.3281155, 22.8723336 56.3276335)",,
140033569,Luokavos g.,residential,False,True,117.661,,"LINESTRING (22.8740666 56.3281155, 22.8757836 56.3285775)",,
342241880,Vytauto g.,secondary,False,False,73.372,1001,"LINESTRING (22.8802021 56.3259591, 22.8798582 56.3265908)",,
342241880,Vytauto g.,secondary,False,True,109.463,1001,"LINESTRING (22.8802021 56.3259591, 22.8807153 56.3250167)",,
140038059,Algirdo g.,residential,False,True,215.319,,"LINESTRING (22.8802021 56.3259591, 22.8800932 56.3259413, 22.8768523 56.3254115)",,
140040447,Žalgirio g.,residential,False,True,185.777,,"LINESTRING (22.8819319 56.3226388, 22.8820865 56.322664, 22.8829306 56.3228018, 22.8832363 56.3228517, 22.8848223 56.3231105)",,
342241880,Vytauto g.,secondary,False,False,135.264,1001,"LINESTRING (22.8819319 56.3226388, 22.8813418 56.3237346, 22.8813042 56.3238044)",,
342241880,Vytauto g.,secondary,False,True,65.155,1001,"LINESTRING (22.8819319 56.3226388, 22.8819744 56.3225554, 22.8820584 56.3223936, 22.8822235 56.3220756)",,
294165866,Nepriklausomybės al.,residential,True,False,39.12,,"LINESTRING (22.8843129 56.3243054, 22.8849145 56.3244172)",,
140040433,,residential,False,False,133.81900000000002,,"LINESTRING (22.8843129 56.3243054, 22.8843551 56.3242232, 22.8847743 56.3234061, 22.8849064 56.3231478)",,
140038062,Taikos g.,residential,True,False,87.994,,"LINESTRING (22.8820831 56.3252426, 22.8807153 56.3250167)",,
140040440,Vilties g.,residential,False,True,113.513,,"LINESTRING (22.8820831 56.3252426, 22.8819092 56.3255903, 22.8816898 56.326029, 22.8815853 56.3262254)",,
140038062,Taikos g.,residential,True,False,87.035,,"LINESTRING (22.883429 56.3254787, 22.8820831 56.3252426)",,
911170012,Mokyklos g.,residential,False,True,161.347,,"LINESTRING (22.883429 56.3254787, 22.8827019 56.3268726)",,
140038062,Taikos g.,residential,True,False,85.762,,"LINESTRING (22.8875656 56.3261737, 22.887456 56.3261559, 22.8862306 56.325957)",,
140040430,Karpėnų g.,residential,False,True,151.843,,"LINESTRING (22.8875656 56.3261737, 22.8870836 56.3270258, 22.8869573 56.3272904, 22.8868655 56.3274826)",,
140040440,Vilties g.,residential,False,False,113.51299999999999,,"LINESTRING (22.8815853 56.3262254, 22.8816898 56.326029, 22.8819092 56.3255903, 22.8820831 56.3252426)",,
140040445,Sodo g.,residential,False,False,182.816,,"LINESTRING (22.8827019 56.3268726, 22.8855642 56.3273021)",,
140040445,Sodo g.,residential,False,True,27.279,,"LINESTRING (22.8827019 56.3268726, 22.8825817 56.3271087)",,
911170012,Mokyklos g.,residential,False,False,161.347,,"LINESTRING (22.8827019 56.3268726, 22.883429 56.3254787)",,
140040445,Sodo g.,residential,False,False,27.279,,"LINESTRING (22.8825817 56.3271087, 22.8827019 56.3268726)",,
140035350,Šilagėlių g.,residential,False,True,184.42600000000002,,"LINESTRING (22.8825817 56.3271087, 22.8852388 56.327424, 22.8855129 56.3274266)",,
140040445,Sodo g.,residential,False,True,177.678,,"LINESTRING (22.8825817 56.3271087, 22.881787 56.3270139, 22.8797715 56.3267546)",,
140035350,Šilagėlių g.,residential,False,False,14.2,,"LINESTRING (22.8855642 56.3273021, 22.8855129 56.3274266)",,
140040445,Sodo g.,residential,False,False,82.7,,"LINESTRING (22.8855642 56.3273021, 22.8868655 56.3274826)",,
140040445,Sodo g.,residential,False,True,182.816,,"LINESTRING (22.8855642 56.3273021, 22.8827019 56.3268726)",,
544526454,Saulės skg.,residential,False,True,24.756,,"LINESTRING (22.8855642 56.3273021, 22.8856483 56.3270844)",,
140040445,Sodo g.,residential,False,True,82.7,,"LINESTRING (22.8868655 56.3274826, 22.8855642 56.3273021)",,
140040430,Karpėnų g.,residential,False,False,151.843,,"LINESTRING (22.8868655 56.3274826, 22.8869573 56.3272904, 22.8870836 56.3270258, 22.8875656 56.3261737)",,
140045092,Žemuogių g.,residential,False,True,168.712,,"LINESTRING (22.8877918 56.3284911, 22.8872927 56.3284083, 22.8868918 56.3283318, 22.8868257 56.3283241, 22.8851384 56.3281276)",,
140040994,L. Petravičiaus g.,residential,False,False,188.33300000000003,,"LINESTRING (22.8789048 56.321078, 22.8788673 56.3211542, 22.8788617 56.3211657, 22.8787422 56.3214587, 22.8786824 56.3215926, 22.8785961 56.3217857, 22.8785168 56.3219632, 22.8784563 56.3221262, 22.8784554 56.3221622, 22.8784657 56.322198, 22.8784858 56.3222132, 22.8785209 56.3222288, 22.8785918 56.3222799, 22.8783569 56.3226957)",,
1166137500,Respublikos g.,residential,False,False,125.094,,"LINESTRING (22.8789048 56.321078, 22.8801517 56.3212954, 22.8802692 56.3213146, 22.8806643 56.321378, 22.8808447 56.321407)",,
140040995,Mindaugo g.,residential,False,False,199.274,,"LINESTRING (22.8752356 56.322231, 22.8783569 56.3226957)",,
140040998,S. Nėries g.,residential,False,True,111.74799999999999,,"LINESTRING (22.8752356 56.322231, 22.8747599 56.3231417, 22.8747314 56.3231963)",,
140040995,Mindaugo g.,residential,False,True,199.274,,"LINESTRING (22.8783569 56.3226957, 22.8752356 56.322231)",,
140040994,L. Petravičiaus g.,residential,False,False,116.18299999999999,,"LINESTRING (22.8783569 56.3226957, 22.877861 56.3236417, 22.877834 56.3236995)",,
140040994,L. Petravičiaus g.,residential,False,True,188.33299999999997,,"LINESTRING (22.8783569 56.3226957, 22.8785918 56.3222799, 22.8785209 56.3222288, 22.8784858 56.3222132, 22.8784657 56.322198, 22.8784554 56.3221622, 22.8784563 56.3221262, 22.8785168 56.3219632, 22.8785961 56.3217857, 22.8786824 56.3215926, 22.8787422 56.3214587, 22.8788617 56.3211657, 22.8788673 56.3211542, 22.8789048 56.321078)",,
140036691,Gedimino g.,residential,False,False,194.272,,"LINESTRING (22.8747314 56.3231963, 22.8762112 56.3234369, 22.8777559 56.323686)",,
140040987,Klykolių g.,residential,False,True,88.978,,"LINESTRING (22.8747314 56.3231963, 22.8743433 56.3239205, 22.8743195 56.3239632)",,
140040998,S. Nėries g.,residential,False,False,111.74799999999999,,"LINESTRING (22.8747314 56.3231963, 22.8747599 56.3231417, 22.8752356 56.322231)",,
140036691,Gedimino g.,residential,False,False,5.044,,"LINESTRING (22.8777559 56.323686, 22.877834 56.3236995)",,
140036691,Gedimino g.,residential,False,True,194.272,,"LINESTRING (22.8777559 56.323686, 22.8762112 56.3234369, 22.8747314 56.3231963)",,
140040990,Kęstučio g.,residential,False,True,90.241,,"LINESTRING (22.8777559 56.323686, 22.8773725 56.3244146, 22.8773449 56.3244649)",,
140036691,Gedimino g.,residential,False,True,5.044,,"LINESTRING (22.877834 56.3236995, 22.8777559 56.323686)",,
140036691,Gedimino g.,residential,False,False,210.49800000000002,,"LINESTRING (22.877834 56.3236995, 22.8809087 56.3241974, 22.8811111 56.3242302)",,
140040994,L. Petravičiaus g.,residential,False,True,116.18299999999999,,"LINESTRING (22.877834 56.3236995, 22.877861 56.3236417, 22.8783569 56.3226957)",,
100112212,Taikos g.,residential,False,True,194.7,,"LINESTRING (22.8743195 56.3239632, 22.8773449 56.3244649)",,
140040987,Klykolių g.,residential,False,False,88.978,,"LINESTRING (22.8743195 56.3239632, 22.8743433 56.3239205, 22.8747314 56.3231963)",,
140040987,Klykolių g.,residential,False,True,108.594,,"LINESTRING (22.8743195 56.3239632, 22.874295 56.3240087, 22.8738157 56.324899)",,
100112212,Taikos g.,residential,False,False,194.7,,"LINESTRING (22.8773449 56.3244649, 22.8743195 56.3239632)",,
100112212,Taikos g.,residential,False,True,216.675,,"LINESTRING (22.8773449 56.3244649, 22.8805961 56.3249972, 22.8807153 56.3250167)",,
140040990,Kęstučio g.,residential,False,False,90.241,,"LINESTRING (22.8773449 56.3244649, 22.8773725 56.3244146, 22.8777559 56.323686)",,
140040990,Kęstučio g.,residential,False,True,109.551,,"LINESTRING (22.8773449 56.3244649, 22.8773229 56.3245072, 22.8768523 56.3254115)",,
140038059,Algirdo g.,residential,False,False,195.704,,"LINESTRING (22.8738157 56.324899, 22.8768523 56.3254115)",,
140040987,Klykolių g.,residential,False,True,83.645,,"LINESTRING (22.8738157 56.324899, 22.8734294 56.3256201)",,
140040987,Klykolių g.,residential,False,False,108.594,,"LINESTRING (22.8738157 56.324899, 22.874295 56.3240087, 22.8743195 56.3239632)",,
140038059,Algirdo g.,residential,False,True,195.704,,"LINESTRING (22.8768523 56.3254115, 22.8738157 56.324899)",,
140040990,Kęstučio g.,residential,False,True,79.856,,"LINESTRING (22.8768523 56.3254115, 22.8764767 56.3260988)",,
140038059,Algirdo g.,residential,False,False,215.319,,"LINESTRING (22.8768523 56.3254115, 22.8800932 56.3259413, 22.8802021 56.3259591)",,
140040990,Kęstučio g.,residential,False,False,109.551,,"LINESTRING (22.8768523 56.3254115, 22.8773229 56.3245072, 22.8773449 56.3244649)",,
