osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,ref,bridge,junction
666504923,Segundo Anillo,tertiary,False,False,115.624,,,"LINESTRING (-64.1122616 -18.4863137, -64.1122676 -18.4867633, -64.1122667 -18.4873535)",,,
666504923,Segundo Anillo,tertiary,False,True,135.856,,,"LINESTRING (-64.1122616 -18.4863137, -64.1122587 -18.4856271, -64.1123256 -18.4850957)",,,
282420255,,primary,True,False,6.882,,,"LINESTRING (-64.1034106 -18.4863324, -64.1034611 -18.4863716)",,,roundabout
479370699,,primary,True,False,93.02600000000001,,80,"LINESTRING (-64.1034106 -18.4863324, -64.1035035 -18.4862168, -64.1039548 -18.485674)",F22,,
282420254,Calle Teniente Quintana,residential,False,False,175.744,2,,"LINESTRING (-64.1096373 -18.4864363, -64.1098834 -18.4856939, -64.1099948 -18.4853738, -64.1100546 -18.4850594, -64.1100525 -18.4849137)",,,
282420254,Calle Teniente Quintana,residential,False,True,88.41799999999999,2,,"LINESTRING (-64.1096373 -18.4864363, -64.1094514 -18.4869441, -64.109376 -18.4870556, -64.1093273 -18.487101, -64.1092722 -18.4871313)",,,
282420357,,residential,False,True,116.21199999999999,,,"LINESTRING (-64.1096373 -18.4864363, -64.1102656 -18.4864838, -64.1107369 -18.4864657)",,,
282420255,,primary,True,False,11.028,,,"LINESTRING (-64.1034611 -18.4863716, -64.1034735 -18.4864198, -64.1034566 -18.4864667)",,,roundabout
282420418,Calle El Trigal,residential,False,False,165.204,,,"LINESTRING (-64.1107369 -18.4864657, -64.1111897 -18.4850434)",,,
282420357,,residential,False,False,116.21199999999999,,,"LINESTRING (-64.1107369 -18.4864657, -64.1102656 -18.4864838, -64.1096373 -18.4864363)",,,
282420357,,residential,False,True,161.727,,,"LINESTRING (-64.1107369 -18.4864657, -64.1110677 -18.4864264, -64.1114849 -18.486401, -64.1122616 -18.4863137)",,,
282420418,Calle El Trigal,residential,False,True,78.341,,,"LINESTRING (-64.1107369 -18.4864657, -64.1106704 -18.4867162, -64.1106425 -18.4868987, -64.1106059 -18.4871582)",,,
282420255,,primary,True,False,10.158999999999999,,,"LINESTRING (-64.1034566 -18.4864667, -64.103425 -18.4864933, -64.1033843 -18.4865038, -64.1033724 -18.4865038)",,,roundabout
282420342,,residential,False,True,117.762,,,"LINESTRING (-64.1034566 -18.4864667, -64.104517 -18.4866285, -64.1045586 -18.4866374)",,,
251210279,Calle Santa Cruz,tertiary,False,False,6.453,,60,"LINESTRING (-64.1047377 -18.4865035, -64.1047095 -18.486452)",,,
251210279,Calle Santa Cruz,tertiary,False,True,20.866,,60,"LINESTRING (-64.1047377 -18.4865035, -64.104804 -18.4866803)",,,
400454449,,residential,False,True,42.244,,,"LINESTRING (-64.1047377 -18.4865035, -64.1050711 -18.4862929)",,,
251210279,Calle Santa Cruz,tertiary,False,False,20.866,,60,"LINESTRING (-64.104804 -18.4866803, -64.1047377 -18.4865035)",,,
251210279,Calle Santa Cruz,tertiary,False,True,41.563,,60,"LINESTRING (-64.104804 -18.4866803, -64.1049333 -18.4870334)",,,
282420342,,residential,False,False,26.331,,,"LINESTRING (-64.104804 -18.4866803, -64.104666 -18.4866603, -64.1045586 -18.4866374)",,,
282420328,,residential,False,True,53.296,,,"LINESTRING (-64.1053659 -18.4867856, -64.1049333 -18.4870334)",,,
593922436,Calle Montes Claros,residential,True,False,52.493,2,,"LINESTRING (-64.1053659 -18.4867856, -64.105622 -18.4871904)",,,
282420419,Calle Victoria Rueda,residential,False,False,64.824,,,"LINESTRING (-64.1060739 -18.4867953, -64.1058278 -18.4870166, -64.105622 -18.4871904)",,,
282420419,Calle Victoria Rueda,residential,False,True,98.655,,,"LINESTRING (-64.1060739 -18.4867953, -64.1065962 -18.4864354, -64.1068089 -18.4862486)",,,
667025551,Calle Simon Bolivar,residential,True,False,122.131,1,,"LINESTRING (-64.1060739 -18.4867953, -64.1057591 -18.486313, -64.1054442 -18.4858738)",,,
251210279,Calle Santa Cruz,tertiary,False,False,41.563,,60,"LINESTRING (-64.1049333 -18.4870334, -64.104804 -18.4866803)",,,
251210279,Calle Santa Cruz,tertiary,False,True,60.926,,60,"LINESTRING (-64.1049333 -18.4870334, -64.1051035 -18.487557)",,,
282420328,,residential,False,False,53.296,,,"LINESTRING (-64.1049333 -18.4870334, -64.1053659 -18.4867856)",,,
282420280,,residential,False,True,176.484,,,"LINESTRING (-64.1106059 -18.4871582, -64.1122667 -18.4873535)",,,
282420418,Calle El Trigal,residential,False,True,69.401,,,"LINESTRING (-64.1106059 -18.4871582, -64.1105984 -18.4877823)",,,
282420418,Calle El Trigal,residential,False,False,78.341,,,"LINESTRING (-64.1106059 -18.4871582, -64.1106425 -18.4868987, -64.1106704 -18.4867162, -64.1107369 -18.4864657)",,,
864187021,Avenida Primero de Mayo,tertiary,False,True,34.567,2,60,"LINESTRING (-64.1092722 -18.4871313, -64.1093919 -18.4874207)",,,
282420254,Calle Teniente Quintana,residential,False,False,88.418,2,,"LINESTRING (-64.1092722 -18.4871313, -64.1093273 -18.487101, -64.109376 -18.4870556, -64.1094514 -18.4869441, -64.1096373 -18.4864363)",,,
864187021,Avenida Primero de Mayo,tertiary,False,False,235.32999999999998,2,60,"LINESTRING (-64.1092722 -18.4871313, -64.1089206 -18.486153, -64.108862 -18.486013, -64.1088481 -18.4859766, -64.1085061 -18.4851441)",,,
282420419,Calle Victoria Rueda,residential,False,False,68.202,,,"LINESTRING (-64.105622 -18.4871904, -64.1051035 -18.487557)",,,
593922436,Calle Montes Claros,residential,True,False,140.114,2,,"LINESTRING (-64.105622 -18.4871904, -64.1062569 -18.4882973)",,,
282420419,Calle Victoria Rueda,residential,False,True,64.824,,,"LINESTRING (-64.105622 -18.4871904, -64.1058278 -18.4870166, -64.1060739 -18.4867953)",,,
282420280,,residential,False,False,176.484,,,"LINESTRING (-64.1122667 -18.4873535, -64.1106059 -18.4871582)",,,
666504923,Segundo Anillo,tertiary,False,False,31.837,,,"LINESTRING (-64.1122667 -18.4873535, -64.1122504 -18.4876394)",,,
666504923,Segundo Anillo,tertiary,False,True,115.624,,,"LINESTRING (-64.1122667 -18.4873535, -64.1122676 -18.4867633, -64.1122616 -18.4863137)",,,
251210279,Calle Santa Cruz,tertiary,False,False,60.926,,60,"LINESTRING (-64.1051035 -18.487557, -64.1049333 -18.4870334)",,,
251210279,Calle Santa Cruz,tertiary,False,True,134.603,,60,"LINESTRING (-64.1051035 -18.487557, -64.1054487 -18.4887224)",,,
282420419,Calle Victoria Rueda,residential,False,True,68.202,,,"LINESTRING (-64.1051035 -18.487557, -64.105622 -18.4871904)",,,
282420277,Calle Edith Zelaya,residential,False,True,174.937,,20,"LINESTRING (-64.1122504 -18.4876394, -64.1105984 -18.4877823)",,,
666504923,Segundo Anillo,tertiary,False,False,36.773,,,"LINESTRING (-64.1122504 -18.4876394, -64.112226 -18.4879693)",,,
666504923,Segundo Anillo,tertiary,False,True,31.837,,,"LINESTRING (-64.1122504 -18.4876394, -64.1122667 -18.4873535)",,,
400454440,Calle Manuel Maria Caballero,residential,False,True,69.729,,,"LINESTRING (-64.1075279 -18.4876643, -64.1077831 -18.4882428)",,,
282420412,Calle Ignacio Terán,residential,False,False,226.505,,,"LINESTRING (-64.1075279 -18.4876643, -64.107636 -18.4874467, -64.1077063 -18.4872883, -64.1077237 -18.487115, -64.107725 -18.4868622, -64.1077478 -18.4866755, -64.107776 -18.4865329, -64.1079773 -18.4860563, -64.1081209 -18.4857325)",,,
282420412,Calle Ignacio Terán,residential,False,True,84.837,,,"LINESTRING (-64.1075279 -18.4876643, -64.1072647 -18.4876953, -64.1068323 -18.4880009)",,,
282420277,Calle Edith Zelaya,residential,False,False,174.937,,20,"LINESTRING (-64.1105984 -18.4877823, -64.1122504 -18.4876394)",,,
282420418,Calle El Trigal,residential,False,False,69.401,,,"LINESTRING (-64.1105984 -18.4877823, -64.1106059 -18.4871582)",,,
282420418,Calle El Trigal,residential,False,True,69.585,,,"LINESTRING (-64.1105984 -18.4877823, -64.1106246 -18.4884076)",,,
282420412,Calle Ignacio Terán,residential,False,True,69.052,,,"LINESTRING (-64.1068323 -18.4880009, -64.1062569 -18.4882973)",,,
282420412,Calle Ignacio Terán,residential,False,False,84.837,,,"LINESTRING (-64.1068323 -18.4880009, -64.1072647 -18.4876953, -64.1075279 -18.4876643)",,,
667025551,Calle Simon Bolivar,residential,True,False,156.335,1,,"LINESTRING (-64.1068323 -18.4880009, -64.1063371 -18.4871447, -64.1060739 -18.4867953)",,,
282420270,Calle Leonor Suarez,residential,False,False,42.529,2,,"LINESTRING (-64.1081529 -18.4880902, -64.1077831 -18.4882428)",,,
"[282420270, 400454495]","['Calle Antonio Laredo', 'Calle Leonor Suarez']",residential,False,True,67.424,2,,"LINESTRING (-64.1081529 -18.4880902, -64.1083938 -18.4879574, -64.1086102 -18.4882311)",,,
282420329,Calle Obispo Peña,residential,False,True,87.309,,,"LINESTRING (-64.1081529 -18.4880902, -64.1083138 -18.4884383, -64.108523 -18.4887915)",,,
282420270,Calle Leonor Suarez,residential,False,False,78.337,2,,"LINESTRING (-64.1077831 -18.4882428, -64.1071065 -18.4885336)",,,
282420270,Calle Leonor Suarez,residential,False,True,42.529,2,,"LINESTRING (-64.1077831 -18.4882428, -64.1081529 -18.4880902)",,,
400454440,Calle Manuel Maria Caballero,residential,False,False,69.729,,,"LINESTRING (-64.1077831 -18.4882428, -64.1075279 -18.4876643)",,,
400454440,Calle Manuel Maria Caballero,residential,False,True,94.15,,,"LINESTRING (-64.1077831 -18.4882428, -64.1080109 -18.4886141, -64.1082798 -18.4889442)",,,
282420412,Calle Ignacio Terán,residential,False,False,69.052,,,"LINESTRING (-64.1062569 -18.4882973, -64.1068323 -18.4880009)",,,
282420412,Calle Ignacio Terán,residential,False,True,97.46,,,"LINESTRING (-64.1062569 -18.4882973, -64.1054487 -18.4887224)",,,
593922436,Calle Montes Claros,residential,True,False,65.987,2,,"LINESTRING (-64.1062569 -18.4882973, -64.1065348 -18.488829)",,,
282420311,Calle 24 de Septiembre,residential,False,False,79.335,,,"LINESTRING (-64.1106246 -18.4884076, -64.1098796 -18.4885068)",,,
282420311,Calle 24 de Septiembre,residential,False,True,169.859,,,"LINESTRING (-64.1106246 -18.4884076, -64.1122147 -18.488164)",,,
282420418,Calle El Trigal,residential,False,False,69.585,,,"LINESTRING (-64.1106246 -18.4884076, -64.1105984 -18.4877823)",,,
282420418,Calle El Trigal,residential,False,True,133.937,,,"LINESTRING (-64.1106246 -18.4884076, -64.1110751 -18.4895338)",,,
282420270,Calle Leonor Suarez,residential,False,True,78.337,2,,"LINESTRING (-64.1071065 -18.4885336, -64.1077831 -18.4882428)",,,
667025551,Calle Simon Bolivar,residential,True,False,65.915,1,,"LINESTRING (-64.1071065 -18.4885336, -64.1068323 -18.4880009)",,,
282420270,Calle Leonor Suarez,residential,False,False,68.74199999999999,2,,"LINESTRING (-64.1071065 -18.4885336, -64.1068318 -18.4886581, -64.1065348 -18.488829)",,,
282420329,Calle Obispo Peña,residential,False,True,85.986,,,"LINESTRING (-64.108523 -18.4887915, -64.1089314 -18.4894608)",,,
282420329,Calle Obispo Peña,residential,False,False,87.309,,,"LINESTRING (-64.108523 -18.4887915, -64.1083138 -18.4884383, -64.1081529 -18.4880902)",,,
"[667025552, 400454495]","['Calle Antonio Laredo', 'Calle Florida']",residential,False,False,80.468,,,"LINESTRING (-64.108523 -18.4887915, -64.1086287 -18.4886589, -64.1088078 -18.4884485, -64.1086102 -18.4882311)",,,
667025552,Calle Florida,residential,False,True,30.971,,,"LINESTRING (-64.108523 -18.4887915, -64.1084686 -18.4888428, -64.1082798 -18.4889442)",,,
666988728,Calle Ángel Sandoval,tertiary,False,True,73.555,,,"LINESTRING (-64.103797 -18.4887988, -64.1040688 -18.489408)",,,
282420270,Calle Leonor Suarez,residential,False,False,38.738,2,,"LINESTRING (-64.1065348 -18.488829, -64.1062532 -18.4890527)",,,
282420270,Calle Leonor Suarez,residential,False,True,68.74199999999999,2,,"LINESTRING (-64.1065348 -18.488829, -64.1068318 -18.4886581, -64.1071065 -18.4885336)",,,
593922436,Calle Montes Claros,residential,True,False,118.65899999999999,2,,"LINESTRING (-64.1065348 -18.488829, -64.1067922 -18.4892595, -64.1070332 -18.4897841)",,,
667025552,Calle Florida,residential,False,True,14.117,,,"LINESTRING (-64.1082798 -18.4889442, -64.1082323 -18.4890629)",,,
400454440,Calle Manuel Maria Caballero,residential,False,False,94.15,,,"LINESTRING (-64.1082798 -18.4889442, -64.1080109 -18.4886141, -64.1077831 -18.4882428)",,,
667025552,Calle Florida,residential,False,False,30.971,,,"LINESTRING (-64.1082798 -18.4889442, -64.1084686 -18.4888428, -64.108523 -18.4887915)",,,
282420270,Calle Leonor Suarez,residential,False,False,77.379,2,,"LINESTRING (-64.1062532 -18.4890527, -64.1056473 -18.4894452)",,,
282420270,Calle Leonor Suarez,residential,False,True,38.738,2,,"LINESTRING (-64.1062532 -18.4890527, -64.1065348 -18.488829)",,,
502430300,Calle Benigno Ulloa,residential,False,True,116.05,,,"LINESTRING (-64.1062532 -18.4890527, -64.1063311 -18.4891538, -64.1064117 -18.4892906, -64.1064759 -18.4894403, -64.1065687 -18.4896755, -64.1067182 -18.4899944)",,,
400454439,Calle Plaza Principal,residential,False,True,76.588,,,"LINESTRING (-64.1082323 -18.4890629, -64.1086353 -18.4896359)",,,
667025552,Calle Florida,residential,False,False,14.117,,,"LINESTRING (-64.1082323 -18.4890629, -64.1082798 -18.4889442)",,,
667025552,Calle Florida,residential,False,True,81.193,,,"LINESTRING (-64.1082323 -18.4890629, -64.107567 -18.4894304)",,,
502733853,Calle Walter Palma,residential,False,True,132.667,,,"LINESTRING (-64.11228 -18.4891939, -64.111858 -18.4892897, -64.1110751 -18.4895338)",,,
666504923,Segundo Anillo,tertiary,False,False,80.277,,,"LINESTRING (-64.11228 -18.4891939, -64.1122855 -18.4894728, -64.112237 -18.4899134)",,,
666504923,Segundo Anillo,tertiary,False,True,114.82300000000001,,,"LINESTRING (-64.11228 -18.4891939, -64.1122802 -18.4889356, -64.1122361 -18.4885343, -64.1122147 -18.488164)",,,
282420412,Calle Ignacio Terán,residential,False,False,164.278,,,"LINESTRING (-64.1040688 -18.489408, -64.1054487 -18.4887224)",,,
666988728,Calle Ángel Sandoval,tertiary,False,False,73.555,,,"LINESTRING (-64.1040688 -18.489408, -64.103797 -18.4887988)",,,
666988728,Calle Ángel Sandoval,tertiary,False,True,100.757,,,"LINESTRING (-64.1040688 -18.489408, -64.1043879 -18.4902621)",,,
282420329,Calle Obispo Peña,residential,False,False,85.986,,,"LINESTRING (-64.1089314 -18.4894608, -64.108523 -18.4887915)",,,
667024024,Avenida Primero de Mayo,tertiary,True,False,18.539,2,60,"LINESTRING (-64.1089314 -18.4894608, -64.1087888 -18.4895583)",,,
"[667024023, 667024761, 667024759]",Avenida Primero de Mayo,tertiary,False,True,155.989,2,60,"LINESTRING (-64.1089314 -18.4894608, -64.1092185 -18.4892847, -64.1093229 -18.4892207, -64.1093563 -18.4892002, -64.1095339 -18.4891129, -64.1096761 -18.4890285, -64.1097654 -18.4889483, -64.1098089 -18.4887709, -64.1098694 -18.4886252, -64.1098796 -18.4885068)",,yes,
282420418,Calle El Trigal,residential,False,False,133.937,,,"LINESTRING (-64.1110751 -18.4895338, -64.1106246 -18.4884076)",,,
282420418,Calle El Trigal,residential,False,True,81.376,,,"LINESTRING (-64.1110751 -18.4895338, -64.1113558 -18.4902155)",,,
502733853,Calle Walter Palma,residential,False,False,132.667,,,"LINESTRING (-64.1110751 -18.4895338, -64.111858 -18.4892897, -64.11228 -18.4891939)",,,
