osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,tunnel,width
31279960,True,,Calle Catacora,residential,False,104.479,"LINESTRING (-68.1315771 -16.4935319, -68.1316254 -16.4934702, -68.1317662 -16.4933506, -68.1318064 -16.4933056, -68.1318158 -16.4932439, -68.1318265 -16.493087, -68.1318322 -16.4926838)",,,
167080393,True,,Calle Bolívar,residential,False,72.256,"LINESTRING (-68.1315771 -16.4935319, -68.1315462 -16.4934805, -68.1313887 -16.4932513, -68.1312645 -16.4929586)",,,
229743358,True,2,Calle Comercio,residential,False,92.345,"LINESTRING (-68.1334125 -16.496256, -68.1326642 -16.4966742)",,,
1190633248,False,3,Calle Ayacucho,residential,False,4.169,"LINESTRING (-68.1334125 -16.496256, -68.1333822 -16.4962323)",,,
440060633,False,4,Avenida Eliodoro Camacho,primary,True,91.702,"LINESTRING (-68.1348918 -16.4985335, -68.1341239 -16.498905)",,,
44557407,True,2,Calle Ayacucho,residential,False,117.295,"LINESTRING (-68.1348918 -16.4985335, -68.1344163 -16.497783, -68.1343949 -16.4977522, -68.1343143 -16.4976358)",,,
44557408,True,2,Avenida Eliodoro Camacho,primary,False,78.59299999999999,"LINESTRING (-68.1348918 -16.4985335, -68.1349517 -16.4984823, -68.1353579 -16.4982835, -68.1355435 -16.4982099)",,,
714604591,True,,Calle Batalla Junín,residential,False,36.865,"LINESTRING (-68.1320915 -16.4926145, -68.1322268 -16.4929196)",,,
282627326,True,,Calle Catacora,residential,False,60.664,"LINESTRING (-68.1318322 -16.4926838, -68.1318145 -16.4923206, -68.1318063 -16.4921388)",,,
422578192,True,,Calle Catacora,residential,False,39.232000000000006,"LINESTRING (-68.1318322 -16.4926838, -68.131861 -16.4926047, -68.1318932 -16.4925666, -68.1319466 -16.4925472, -68.1319958 -16.4925438, -68.1320433 -16.492565, -68.1320915 -16.4926145)",,,
44077059,True,2,Calle Juan de la Riva,tertiary,False,146.272,"LINESTRING (-68.131727 -16.4992239, -68.1328802 -16.4985113)",,,
1165223890,True,,Calle Bueno,secondary,False,94.13,"LINESTRING (-68.131727 -16.4992239, -68.1313097 -16.4984779)",,,
440060629,False,4,Avenida Eliodoro Camacho,primary,False,162.586,"LINESTRING (-68.1319705 -16.4999285, -68.1333441 -16.4992934)",,,
440060630,True,2,Calle Bueno,secondary,False,82.537,"LINESTRING (-68.1319705 -16.4999285, -68.131727 -16.4992239)",,,
741773130,True,2,Avenida Mariscal Santa Cruz,primary,False,162.55300000000003,"LINESTRING (-68.1366953 -16.4963356, -68.1361282 -16.4976444, -68.1361125 -16.4976864)",,,
675574027,True,1,Calle Sagárnaga,tertiary,False,133.524,"LINESTRING (-68.1377733 -16.4969467, -68.1370171 -16.4965211, -68.1368063 -16.4963969, -68.1366953 -16.4963356)",,,
741773131,True,,Calle Murillo,secondary,False,149.447,"LINESTRING (-68.1377733 -16.4969467, -68.1373509 -16.4975228, -68.1370562 -16.4980968)",,,
35343687,True,,Calle Oruro,tertiary,False,131.935,"LINESTRING (-68.1362219 -16.4995823, -68.1352206 -16.4988851)",,,
675574029,True,,Calle Murillo,secondary,False,49.29,"LINESTRING (-68.1362219 -16.4995823, -68.1361449 -16.4996746, -68.1359071 -16.4999063)",,,
35277481,True,,Calle José María Linares,residential,False,132.717,"LINESTRING (-68.1376259 -16.4987637, -68.1374181 -16.4999405)",,,
44165700,True,,Calle Juan XXIII,residential,False,147.36700000000002,"LINESTRING (-68.1376259 -16.4987637, -68.1373293 -16.4987847, -68.137241 -16.4988127, -68.1371702 -16.4988614, -68.1371212 -16.4989057, -68.1369606 -16.4991374, -68.1366161 -16.499545)",,,
44165699,True,,Calle Rodriguez,residential,False,96.153,"LINESTRING (-68.1374181 -16.4999405, -68.1366161 -16.499545)",,,
31279941,False,3,Calle Colón,residential,True,82.839,"LINESTRING (-68.1312329 -16.4946793, -68.1307102 -16.4941281)",,,
741741935,False,4,Calle Mariscal Antonio José de Sucre,primary,True,55.301,"LINESTRING (-68.1312329 -16.4946793, -68.1308274 -16.4949894)",,,
44557403,True,2,Calle Colón,secondary,False,89.67699999999999,"LINESTRING (-68.1312329 -16.4946793, -68.131447 -16.494929, -68.131729 -16.4953295)",,,
"[756022058, 1021997215]",True,2,Calle Catacora,residential,False,85.995,"LINESTRING (-68.1312329 -16.4946793, -68.1312263 -16.4945544, -68.1313673 -16.4940582, -68.1313908 -16.4939599, -68.131396 -16.4939271)",30,,
31279941,False,3,Calle Colón,residential,False,82.839,"LINESTRING (-68.1307102 -16.4941281, -68.1312329 -16.4946793)",,,
1021997216,False,3,Avenida La Bandera,residential,False,15.652,"LINESTRING (-68.1307102 -16.4941281, -68.1305748 -16.4941825)",,,
741741937,False,3,Avenida La Bandera,residential,True,70.713,"LINESTRING (-68.1307102 -16.4941281, -68.13101 -16.494021, -68.1313425 -16.4939391)",,,
970320887,False,2,Calle Final Colon,residential,True,76.191,"LINESTRING (-68.1307102 -16.4941281, -68.130565 -16.4938608, -68.1305088 -16.4937488, -68.1304058 -16.4935088)",,,
44557404,True,,Calle Bolívar,residential,False,87.13,"LINESTRING (-68.1319939 -16.4942059, -68.1315771 -16.4935319)",,,
435848604,True,4,Calle Mariscal Antonio José de Sucre,primary,False,96.717,"LINESTRING (-68.1319939 -16.4942059, -68.1312329 -16.4946793)",10,,
248407605,True,,Calle Batalla Junín,residential,False,89.384,"LINESTRING (-68.1327563 -16.4937797, -68.1332203 -16.4944492)",,,
435848604,True,4,Calle Mariscal Antonio José de Sucre,primary,False,94.093,"LINESTRING (-68.1327563 -16.4937797, -68.1319939 -16.4942059)",10,,
741731304,False,3,Calle Mariscal Antonio José de Sucre,primary,True,91.278,"LINESTRING (-68.1327563 -16.4937797, -68.1334753 -16.4933341)",,,
31279952,True,,Calle Ayacucho,residential,False,35.382,"LINESTRING (-68.1351144 -16.4987695, -68.1348918 -16.4985335)",,,
440060636,True,2,Avenida Mariscal Santa Cruz,primary,False,77.238,"LINESTRING (-68.1351144 -16.4987695, -68.1351677 -16.4987046, -68.1355435 -16.4982099)",,,
35277481,True,,Calle José María Linares,residential,False,3.984,"LINESTRING (-68.1376348 -16.4987289, -68.1376259 -16.4987637)",,,
228391266,True,3,Calle Batalla Junín,residential,False,25.215,"LINESTRING (-68.133689 -16.4951632, -68.1337265 -16.4952266, -68.1338095 -16.4953583)",,,
672856447,True,,Calle Ingavi,tertiary,False,93.47800000000001,"LINESTRING (-68.133689 -16.4951632, -68.1337222 -16.4951385, -68.1338131 -16.4950709, -68.1344135 -16.4946904)",,,
1021997228,False,,Calle Yungas,secondary,True,42.269,"LINESTRING (-68.130104 -16.4973258, -68.129721 -16.4972276)",,,
42910470,True,,Calle Ballivián,tertiary,False,173.74099999999999,"LINESTRING (-68.130104 -16.4973258, -68.1301649 -16.4972379, -68.1305116 -16.4970033, -68.1314402 -16.4964466)",,,
42910470,True,,Calle Ballivián,tertiary,False,93.171,"LINESTRING (-68.1314402 -16.4964466, -68.1321901 -16.4960164)",,,
449253179,True,,Calle Roman de Loayza,secondary,False,120.698,"LINESTRING (-68.1314402 -16.4964466, -68.1311694 -16.4961107, -68.131117 -16.4960758, -68.1310545 -16.4960737, -68.1310027 -16.4960846, -68.130838 -16.4960966, -68.1307462 -16.4961063, -68.1306921 -16.4960713, -68.1306832 -16.4960266, -68.130733 -16.4959015)",,,
228391265,True,2,Calle Ingavi,tertiary,False,90.005,"LINESTRING (-68.1351661 -16.494233, -68.1355406 -16.4940118, -68.1358848 -16.4938084)",,,
672856446,True,,Calle Genaro Sanjinéz,residential,False,186.67199999999997,"LINESTRING (-68.1351661 -16.494233, -68.1353357 -16.4945128, -68.1355856 -16.4949252, -68.1356081 -16.4949624, -68.13563 -16.4949937, -68.1360938 -16.4956557)",,,
229743355,True,,Calle Bolívar,residential,False,93.989,"LINESTRING (-68.1329575 -16.4955857, -68.1324761 -16.4948776)",,,
229743357,True,3,Calle Ballivián,tertiary,False,20.451,"LINESTRING (-68.1329575 -16.4955857, -68.1330589 -16.4955354, -68.1331264 -16.4954986)",,,
"[44077385, 1190665529, 1191282499, 799456750]",True,2,Viaducto San Francisco,tertiary,False,163.579,"LINESTRING (-68.1364042 -16.4959835, -68.1364255 -16.4959748, -68.1365139 -16.4959385, -68.1366352 -16.4959055, -68.13708 -16.4958236, -68.13731 -16.4957812, -68.1373197 -16.4957794, -68.1373791 -16.4957682, -68.1374169 -16.4957511, -68.1374655 -16.4957026, -68.1375049 -16.4956541, -68.1376843 -16.4953601)",,yes,
741731305,True,,Calle Potosí,tertiary,False,89.785,"LINESTRING (-68.1353047 -16.4960832, -68.1346025 -16.4965289)",,,
44077058,True,,Calle Yanacocha,secondary,False,181.70800000000003,"LINESTRING (-68.1353047 -16.4960832, -68.1348985 -16.4954354, -68.1348777 -16.4954023, -68.1348571 -16.4953677, -68.1344135 -16.4946904)",,,
741731306,True,,Calle Yanacocha,secondary,False,70.163,"LINESTRING (-68.1361569 -16.4972977, -68.1360309 -16.497144, -68.1357795 -16.4967813)",,,
"[918019384, 681021610, 386557645, 741741934]",True,"['2', '3']","['Avenida Ismael Montes', 'Avenida Mariscal Santa Cruz']",primary,False,499.78399999999993,"LINESTRING (-68.1361569 -16.4972977, -68.1362303 -16.4971439, -68.1365541 -16.4964428, -68.1366232 -16.4962938, -68.1366439 -16.496248, -68.1366604 -16.4962125, -68.1366936 -16.4961068, -68.1367132 -16.4960193, -68.1367257 -16.4958354, -68.1367543 -16.4954992, -68.13675 -16.4950223, -68.1367622 -16.4947187, -68.1368039 -16.4943388, -68.136851 -16.4940941, -68.1368788 -16.4940256, -68.1370065 -16.4937692, -68.1370763 -16.4936097, -68.1372496 -16.4929883)",,,
741731306,True,,Calle Yanacocha,secondary,False,92.673,"LINESTRING (-68.1357795 -16.4967813, -68.1353047 -16.4960832)",,,
356788583,True,2,Calle Mercado,tertiary,False,111.60499999999999,"LINESTRING (-68.1357795 -16.4967813, -68.1360761 -16.4964921, -68.1362575 -16.4962185, -68.1364042 -16.4959835)",,,
675574035,True,2,Calle Potosí,tertiary,False,137.149,"LINESTRING (-68.1324068 -16.4978339, -68.1313097 -16.4984779)",,,
742297393,True,,Calle Roman de Loayza,secondary,False,95.259,"LINESTRING (-68.1324068 -16.4978339, -68.1319115 -16.4971209)",,,
356788583,True,2,Calle Mercado,tertiary,False,92.42999999999999,"LINESTRING (-68.1343143 -16.4976358, -68.134389 -16.4975857, -68.1350541 -16.4972028)",,,
356788584,True,2,Calle Ayacucho,residential,False,92.303,"LINESTRING (-68.1343143 -16.4976358, -68.13428 -16.4975862, -68.1341768 -16.4974234, -68.1340853 -16.4972755, -68.1338728 -16.4969219)",,,
356788583,True,2,Calle Mercado,tertiary,False,90.64499999999998,"LINESTRING (-68.1336207 -16.4981067, -68.1337307 -16.4980316, -68.1339865 -16.4978698, -68.1342175 -16.4977081, -68.1343143 -16.4976358)",,,
741967150,True,,Calle Colón,secondary,False,103.763,"LINESTRING (-68.1336207 -16.4981067, -68.1336987 -16.498215, -68.1338373 -16.498428, -68.1341239 -16.498905)",,,
675574034,True,,Calle Roman de Loayza,secondary,False,90.67,"LINESTRING (-68.1328802 -16.4985113, -68.1324068 -16.4978339)",,,
741967151,True,2,Calle Mercado,tertiary,False,90.869,"LINESTRING (-68.1328802 -16.4985113, -68.1336207 -16.4981067)",,,
44557403,True,2,Calle Colón,secondary,False,93.206,"LINESTRING (-68.1326642 -16.4966742, -68.132839 -16.4969447, -68.1328917 -16.4970201, -68.1331382 -16.4973784)",,,
229743358,True,2,Calle Comercio,residential,False,94.39099999999999,"LINESTRING (-68.1326642 -16.4966742, -68.1325083 -16.4967728, -68.1324267 -16.4968215, -68.1319115 -16.4971209)",,,
1190663392,True,,Calle Roman de Loayza,secondary,False,90.26,"LINESTRING (-68.1319115 -16.4971209, -68.1314402 -16.4964466)",,,
742297392,True,2,Calle Comercio,residential,False,128.798,"LINESTRING (-68.1319115 -16.4971209, -68.1313882 -16.4974414, -68.1308961 -16.4977484)",,,
31279993,True,,Calle Bueno,secondary,False,101.60900000000001,"LINESTRING (-68.1308961 -16.4977484, -68.1307845 -16.4975684, -68.1307308 -16.4975221, -68.1306624 -16.4974822, -68.1304908 -16.4974218, -68.130104 -16.4973258)",,,
179359991,False,2,Avenida Illimani,residential,False,39.366,"LINESTRING (-68.1308961 -16.4977484, -68.130837 -16.4977846, -68.1305835 -16.4979368)",,,
742323637,True,,Calle Bueno,secondary,False,92.328,"LINESTRING (-68.1313097 -16.4984779, -68.1308961 -16.4977484)",,,
605049016,True,,Calle Obispo Cardenas,residential,False,117.47699999999999,"LINESTRING (-68.1313097 -16.4984779, -68.1304617 -16.4989645, -68.1303616 -16.499016)",,,
44077057,True,2,Calle Potosí,tertiary,False,96.633,"LINESTRING (-68.1360938 -16.4956557, -68.1353047 -16.4960832)",,,
672856446,True,,Calle Genaro Sanjinéz,residential,False,49.483,"LINESTRING (-68.1360938 -16.4956557, -68.1362832 -16.4958872, -68.1364042 -16.4959835)",,,
672856447,True,,Calle Ingavi,tertiary,False,95.003,"LINESTRING (-68.1344135 -16.4946904, -68.1351661 -16.494233)",,,
792356759,True,,Calle Yanacocha,secondary,False,90.799,"LINESTRING (-68.1344135 -16.4946904, -68.1339485 -16.4940063)",,,
675574032,True,,Calle Bolívar,residential,False,90.674,"LINESTRING (-68.1324761 -16.4948776, -68.1319939 -16.4942059)",,,
675574033,True,,Calle Indaburo,residential,False,92.547,"LINESTRING (-68.1324761 -16.4948776, -68.1332203 -16.4944492)",,,
248399355,False,3,Calle Mariscal Antonio José de Sucre,primary,True,92.77,"LINESTRING (-68.1334753 -16.4933341, -68.1341927 -16.492862)",,,
438458455,True,,Calle Yanacocha,residential,False,99.307,"LINESTRING (-68.1334753 -16.4933341, -68.132989 -16.4925724)",,,
741731304,False,3,Calle Mariscal Antonio José de Sucre,primary,False,91.278,"LINESTRING (-68.1334753 -16.4933341, -68.1327563 -16.4937797)",,,
792356759,True,,Calle Yanacocha,secondary,False,90.179,"LINESTRING (-68.1339485 -16.4940063, -68.1334753 -16.4933341)",,,
675574033,True,,Calle Indaburo,residential,False,78.319,"LINESTRING (-68.1339485 -16.4940063, -68.1345458 -16.4936714, -68.1345816 -16.4936492)",,,
675574033,True,,Calle Indaburo,residential,False,91.942,"LINESTRING (-68.1332203 -16.4944492, -68.1339485 -16.4940063)",,,
248407605,True,,Calle Batalla Junín,residential,False,93.852,"LINESTRING (-68.1332203 -16.4944492, -68.133627 -16.495052, -68.133689 -16.4951632)",,,
44077060,False,2,Calle Alto de la Alianza,residential,True,211.42400000000004,"LINESTRING (-68.1369214 -16.4930883, -68.1365464 -16.4925384, -68.1358848 -16.4914679)",,,
228391265,True,2,Calle Ingavi,tertiary,False,124.522,"LINESTRING (-68.1369214 -16.4930883, -68.1372424 -16.4926366, -68.1374516 -16.4924036, -68.1375582 -16.4922956, -68.1376034 -16.4922513, -68.1376418 -16.4922345, -68.137657 -16.4922329)",,,
248399355,False,3,Calle Mariscal Antonio José de Sucre,primary,False,92.77,"LINESTRING (-68.1341927 -16.492862, -68.1334753 -16.4933341)",,,
248399355,False,3,Calle Mariscal Antonio José de Sucre,primary,True,96.098,"LINESTRING (-68.1341927 -16.492862, -68.1348881 -16.4923122)",,,
262420368,True,2,Calle Genaro Sanjinéz,residential,False,94.99600000000001,"LINESTRING (-68.1341927 -16.492862, -68.1346426 -16.4935381, -68.1346533 -16.4935894)",,,
262420368,True,2,Calle Genaro Sanjinéz,residential,False,96.721,"LINESTRING (-68.1337304 -16.4921136, -68.1341927 -16.492862)",,,
44348518,True,2,Calle Catacora,residential,False,95.201,"LINESTRING (-68.1337304 -16.4921136, -68.1340197 -16.4919444, -68.1345108 -16.4916985)",,,
44348518,True,2,Calle Catacora,residential,False,94.081,"LINESTRING (-68.132989 -16.4925724, -68.1337304 -16.4921136)",,,
741731308,True,,Calle Bozo,tertiary,False,6.627,"LINESTRING (-68.1379684 -16.4921187, -68.1379359 -16.4920679)",,,
249165886,True,2,Avenida Ismael Montes,primary,False,123.869,"LINESTRING (-68.1379684 -16.4921187, -68.1378407 -16.4922436, -68.137732 -16.492363, -68.1375886 -16.4925377, -68.1374902 -16.4926995, -68.1373884 -16.4929478, -68.1373525 -16.4930461)",,,
35277481,True,,Calle José María Linares,residential,False,16.154,"LINESTRING (-68.1376648 -16.4985865, -68.1376348 -16.4987289)",,,
44165700,True,,Calle Juan XXIII,residential,False,85.67,"LINESTRING (-68.1366161 -16.499545, -68.136372 -16.4996849, -68.1362487 -16.4997473, -68.1359071 -16.4999063)",,,
44400537,True,,Calle Murillo,secondary,False,187.71599999999998,"LINESTRING (-68.1370562 -16.4980968, -68.1369608 -16.4982642, -68.1365999 -16.498944, -68.1364059 -16.499301, -68.1362219 -16.4995823)",,,
249165886,True,2,Avenida Ismael Montes,primary,False,145.81400000000002,"LINESTRING (-68.1373525 -16.4930461, -68.1372729 -16.4932862, -68.1371775 -16.4936373, -68.1370783 -16.4938771, -68.1369246 -16.4942902)",,,
"[607959731, 421174212, 438445079]",True,,Calle Serrano,residential,False,138.265,"LINESTRING (-68.1373525 -16.4930461, -68.1379569 -16.4933188, -68.1379788 -16.4933188, -68.1379948 -16.4933094, -68.1382327 -16.4929001, -68.1382728 -16.4928128)",,,
228391265,True,2,Calle Ingavi,tertiary,False,138.492,"LINESTRING (-68.1358848 -16.4938084, -68.1360791 -16.49369, -68.136684 -16.4933532, -68.1367806 -16.4932811, -68.1368436 -16.4932156, -68.1369214 -16.4930883)",,,
44348517,True,2,Calle Pichincha,residential,False,88.531,"LINESTRING (-68.1354141 -16.4931525, -68.1358848 -16.4938084)",,,
754644922,False,2,Calle Indaburo,living_street,False,72.721,"LINESTRING (-68.1354141 -16.4931525, -68.1359963 -16.4928118)",,,
146234998,True,2,Calle Pichincha,residential,False,79.215,"LINESTRING (-68.1348881 -16.4923122, -68.1345108 -16.4916985)",,,
248399355,False,3,Calle Mariscal Antonio José de Sucre,primary,False,96.098,"LINESTRING (-68.1348881 -16.4923122, -68.1341927 -16.492862)",,,
248399355,False,3,Calle Mariscal Antonio José de Sucre,primary,True,99.88,"LINESTRING (-68.1348881 -16.4923122, -68.1355056 -16.4917879, -68.1355883 -16.4917155)",,,
44348518,True,2,Calle Catacora,residential,False,88.641,"LINESTRING (-68.1345108 -16.4916985, -68.1350825 -16.4915051, -68.1352356 -16.4914461, -68.1352787 -16.4914059)",,,
44413391,True,,Calle Uchumayu,residential,False,87.887,"LINESTRING (-68.129721 -16.4972276, -68.129373 -16.4965111)",,,
1021997228,False,,Calle Yungas,secondary,False,42.269,"LINESTRING (-68.129721 -16.4972276, -68.130104 -16.4973258)",,,
248944809,True,,Calle Coroico,residential,False,62.974000000000004,"LINESTRING (-68.129373 -16.4965111, -68.1294688 -16.4964349, -68.1295775 -16.4963693, -68.1298919 -16.496251)",,,
248944809,True,,Calle Coroico,residential,False,102.024,"LINESTRING (-68.1298919 -16.496251, -68.1300732 -16.4961912, -68.1301579 -16.4961726, -68.1305723 -16.4960868, -68.130625 -16.4960513, -68.130733 -16.4959015)",,,
44413392,True,,Calle Mariscal Braun,residential,False,85.143,"LINESTRING (-68.1294275 -16.4956292, -68.1294596 -16.4956905, -68.1298919 -16.496251)",,,
438461099,False,,Calle Mariscal Braun,residential,False,51.765,"LINESTRING (-68.1294275 -16.4956292, -68.1293509 -16.4954133, -68.1293516 -16.4953191, -68.1293517 -16.4953119, -68.1293148 -16.4951805)",,,
1021997217,False,2,Calle Mariscal Antonio José de Sucre,primary,False,165.379,"LINESTRING (-68.1294275 -16.4956292, -68.1297784 -16.4954685, -68.1302909 -16.4952492, -68.1308274 -16.4949894)",,,
741741935,False,4,Calle Mariscal Antonio José de Sucre,primary,False,55.301,"LINESTRING (-68.1308274 -16.4949894, -68.1312329 -16.4946793)",,,
741741936,True,,Calle Roman de Loayza,residential,False,93.678,"LINESTRING (-68.1308274 -16.4949894, -68.1305748 -16.4941825)",,,
1021997217,False,2,Calle Mariscal Antonio José de Sucre,primary,True,165.379,"LINESTRING (-68.1308274 -16.4949894, -68.1302909 -16.4952492, -68.1297784 -16.4954685, -68.1294275 -16.4956292)",,,
1021997216,False,3,Avenida La Bandera,residential,True,15.652,"LINESTRING (-68.1305748 -16.4941825, -68.1307102 -16.4941281)",,,
44413395,False,2,Avenida La Bandera,residential,False,83.024,"LINESTRING (-68.1305748 -16.4941825, -68.1303618 -16.4942188, -68.1301165 -16.4942727, -68.1298227 -16.4943696)",,,
675574030,True,,Calle Catacora,residential,False,47.999,"LINESTRING (-68.131396 -16.4939271, -68.1315771 -16.4935319)",,,
1021997210,False,3,Avenida La Bandera,residential,True,5.858,"LINESTRING (-68.131396 -16.4939271, -68.1313425 -16.4939391)",,,
44413395,False,2,Avenida La Bandera,residential,True,83.024,"LINESTRING (-68.1298227 -16.4943696, -68.1301165 -16.4942727, -68.1303618 -16.4942188, -68.1305748 -16.4941825)",,,
"[167080363, 735362028]",False,,,residential,"[False, True]",52.903,"LINESTRING (-68.1298227 -16.4943696, -68.1297378 -16.494041, -68.1297017 -16.4939082)",,,
605049019,True,,Calle Juan de la Riva,residential,False,147.984,"LINESTRING (-68.1305673 -16.4999551, -68.1309405 -16.4997147, -68.131727 -16.4992239)",,,
44487233,True,,Calle Castro,residential,False,20.947,"LINESTRING (-68.1303616 -16.499016, -68.1302721 -16.4990812, -68.1302084 -16.4991338)",,,
54955981,True,,Calle Humahuaca,secondary,False,16.156,"LINESTRING (-68.1356043 -16.4911266, -68.1356668 -16.4912032, -68.1356969 -16.4912416)",,,
44348519,True,2,Calle Batalla de Montenegro,residential,False,47.69500000000001,"LINESTRING (-68.1355883 -16.4917155, -68.1355515 -16.4916794, -68.1354769 -16.4916062, -68.1353291 -16.4914568, -68.1352787 -16.4914059)",,,
248399355,False,3,Calle Mariscal Antonio José de Sucre,primary,False,99.88,"LINESTRING (-68.1355883 -16.4917155, -68.1355056 -16.4917879, -68.1348881 -16.4923122)",,,
44077060,False,2,Calle Alto de la Alianza,residential,False,211.42400000000004,"LINESTRING (-68.1358848 -16.4914679, -68.1365464 -16.4925384, -68.1369214 -16.4930883)",,,
248399354,True,2,Avenida Armentia,primary,False,41.921,"LINESTRING (-68.1358848 -16.4914679, -68.1358561 -16.4914919, -68.1356187 -16.4916901, -68.1355883 -16.4917155)",,,
167080411,False,,,residential,False,121.83500000000001,"LINESTRING (-68.1294644 -16.4915923, -68.1294745 -16.4916487, -68.1294587 -16.4917233, -68.1293086 -16.4920641, -68.1292033 -16.4923329, -68.1290821 -16.4925268, -68.1290666 -16.4926046)",,,
167080454,False,2,Calle Batalla de Suipacha,residential,False,91.414,"LINESTRING (-68.1300184 -16.4924449, -68.1301205 -16.4924459, -68.130229 -16.4924699, -68.1303185 -16.492531, -68.1304497 -16.4926388, -68.1306144 -16.4927942, -68.1307126 -16.4928762)",,,40 m
1017264319,True,2,Calle Batalla de Suipacha,residential,False,27.298,"LINESTRING (-68.1307126 -16.4928762, -68.1309075 -16.4930354)",,,40 m
167080454,False,2,Calle Batalla de Suipacha,residential,True,91.41399999999999,"LINESTRING (-68.1307126 -16.4928762, -68.1306144 -16.4927942, -68.1304497 -16.4926388, -68.1303185 -16.492531, -68.130229 -16.4924699, -68.1301205 -16.4924459, -68.1300184 -16.4924449)",,,40 m
754644693,False,,,residential,False,66.716,"LINESTRING (-68.1307126 -16.4928762, -68.1306368 -16.4926428, -68.1306206 -16.4922876)",,,
167080349,True,,,residential,False,20.862000000000002,"LINESTRING (-68.1312317 -16.4927653, -68.1311805 -16.4928824, -68.1311668 -16.4929048, -68.1311391 -16.4929271)",,,
"[167080386, 167080333]",False,2,"['Calle Bolívar', 'Juan B. Ayoroa']",residential,True,408.63700000000006,"LINESTRING (-68.1312317 -16.4927653, -68.1313423 -16.4921069, -68.1313324 -16.4918595, -68.1313174 -16.4918217, -68.1312829 -16.4918142, -68.1312056 -16.4918582, -68.1311567 -16.4918838, -68.1308396 -16.4920317, -68.1307849 -16.4920333, -68.1307475 -16.4920061, -68.1307013 -16.4919181, -68.1306234 -16.4917804, -68.1305676 -16.4917612, -68.130478 -16.4917612, -68.1302583 -16.4917509, -68.1300718 -16.4917526, -68.1300037 -16.4917832, -68.1299594 -16.4918457, -68.1299222 -16.4919559, -68.1298149 -16.4920274, -68.1296295 -16.4921503, -68.1295185 -16.4922161, -68.1294419 -16.4923082, -68.1293512 -16.4924264, -68.1292582 -16.4924627, -68.1291549 -16.492545, -68.1290666 -16.4926046)",,,30 m
742321640,True,,Calle Indaburo,secondary,False,10.306,"LINESTRING (-68.130733 -16.4959015, -68.1308175 -16.4958565)",,,
675574033,True,,Calle Indaburo,residential,False,94.551,"LINESTRING (-68.1346533 -16.4935894, -68.1354141 -16.4931525)",,,
438464124,True,2,Calle Genaro Sanjinéz,residential,False,16.299,"LINESTRING (-68.1346533 -16.4935894, -68.1346647 -16.4936304, -68.1347053 -16.493727)",,,
675574036,True,,Calle Potosí,tertiary,False,93.332,"LINESTRING (-68.1338728 -16.4969219, -68.1331382 -16.4973784)",,,
675574037,True,2,Calle Ayacucho,residential,False,88.832,"LINESTRING (-68.1338728 -16.4969219, -68.1334125 -16.496256)",,,
440048634,True,,Calle Socabaya,residential,False,13.183,"LINESTRING (-68.1356728 -16.4980692, -68.1357465 -16.4981644)",,,
