osmid,highway,oneway,reversed,length,ref,name,maxspeed,geometry,tunnel,bridge,lanes
137338905,residential,False,True,11.845,,,,"LINESTRING (-67.6732408 -17.3753264, -67.6733037 -17.3754144)",,,
311963109,trunk,True,False,218.963,F1,Ruta Nacional 1,80,"LINESTRING (-67.6732408 -17.3753264, -67.6713821 -17.3761814)",,,
129396822,residential,False,False,112.474,,,,"LINESTRING (-67.671632 -17.3745313, -67.6726126 -17.3741475)",,,
129396822,residential,False,True,94.743,,,,"LINESTRING (-67.671632 -17.3745313, -67.6708039 -17.3748497)",,,
129401184,residential,False,False,59.332,,,,"LINESTRING (-67.671632 -17.3745313, -67.671398 -17.3740467)",,,
129401184,residential,False,True,129.066,,,,"LINESTRING (-67.671632 -17.3745313, -67.6721708 -17.3755719)",,,
129396811,residential,False,True,127.079,,,,"LINESTRING (-67.6721971 -17.3734013, -67.6733936 -17.3733551)",,,
311963202,residential,False,False,46.202,,,,"LINESTRING (-67.6721971 -17.3734013, -67.6720038 -17.373029)",,,
311963202,residential,False,True,36.211,,,,"LINESTRING (-67.6721971 -17.3734013, -67.6723595 -17.3736877)",,,
129396821,residential,False,True,13.027,,,,"LINESTRING (-67.6732933 -17.375034, -67.6733375 -17.3751433)",,,
129401192,residential,False,False,20.65,,,,"LINESTRING (-67.6732933 -17.375034, -67.6731151 -17.3751086)",,,
129401192,residential,False,True,183.342,,,,"LINESTRING (-67.6732933 -17.375034, -67.6748594 -17.3743378)",,,
129396821,residential,False,False,107.18100000000001,,,,"LINESTRING (-67.6732933 -17.375034, -67.6732527 -17.3749198, -67.6732312 -17.3746754, -67.6732428 -17.3744166, -67.673275 -17.374079)",,,
129396811,residential,False,False,127.079,,,,"LINESTRING (-67.6733936 -17.3733551, -67.6721971 -17.3734013)",,,
129396821,residential,False,False,49.431,,,,"LINESTRING (-67.6733936 -17.3733551, -67.673485 -17.3729192)",,,
129396821,residential,False,True,81.472,,,,"LINESTRING (-67.6733936 -17.3733551, -67.673275 -17.374079)",,,
129396811,residential,False,True,27.243,,,,"LINESTRING (-67.6733936 -17.3733551, -67.6736101 -17.3733446, -67.6736493 -17.3733519)",,,
129401189,residential,False,False,92.88,,,,"LINESTRING (-67.6728423 -17.3762474, -67.673527 -17.3757271)",,,
129401190,residential,False,False,54.663,,,,"LINESTRING (-67.6728423 -17.3762474, -67.6731448 -17.3766453)",,,
129401190,residential,False,True,57.532,,,,"LINESTRING (-67.6728423 -17.3762474, -67.6725254 -17.3758276)",,,
129401189,residential,False,True,121.846,,,,"LINESTRING (-67.6728423 -17.3762474, -67.6721854 -17.3766927, -67.6719026 -17.376877)",,,
129396822,residential,False,False,70.707,,,,"LINESTRING (-67.6726126 -17.3741475, -67.673275 -17.374079)",,,
129396822,residential,False,True,112.474,,,,"LINESTRING (-67.6726126 -17.3741475, -67.671632 -17.3745313)",,,
311963202,residential,False,False,57.753,,,,"LINESTRING (-67.6726126 -17.3741475, -67.6723595 -17.3736877)",,,
311963202,residential,False,True,119.435,,,,"LINESTRING (-67.6726126 -17.3741475, -67.6731151 -17.3751086)",,,
311963202,residential,False,True,46.202,,,,"LINESTRING (-67.6720038 -17.373029, -67.6721971 -17.3734013)",,,
129396808,residential,False,True,83.85300000000001,,,,"LINESTRING (-67.6720038 -17.373029, -67.6722714 -17.3729491, -67.6727806 -17.3729263)",,,
129396821,residential,False,False,81.472,,,,"LINESTRING (-67.673275 -17.374079, -67.6733936 -17.3733551)",,,
129396822,residential,False,True,70.707,,,,"LINESTRING (-67.673275 -17.374079, -67.6726126 -17.3741475)",,,
129396821,residential,False,True,107.18099999999998,,,,"LINESTRING (-67.673275 -17.374079, -67.6732428 -17.3744166, -67.6732312 -17.3746754, -67.6732527 -17.3749198, -67.6732933 -17.375034)",,,
129396822,residential,False,False,89.728,,,,"LINESTRING (-67.673275 -17.374079, -67.6736792 -17.3740306, -67.6738056 -17.3740125, -67.6739022 -17.3739622, -67.6740316 -17.3738163)",,,
129401192,residential,False,False,183.342,,,,"LINESTRING (-67.6748594 -17.3743378, -67.6732933 -17.375034)",,,
129401192,residential,False,True,85.032,,,,"LINESTRING (-67.6748594 -17.3743378, -67.6755782 -17.3739999)",,,
129396812,residential,False,True,72.989,,,,"LINESTRING (-67.6748594 -17.3743378, -67.6747184 -17.3740708, -67.6746704 -17.37398, -67.6745722 -17.3737941, -67.6745707 -17.3737466)",,,
129396822,residential,False,False,94.743,,,,"LINESTRING (-67.6708039 -17.3748497, -67.671632 -17.3745313)",,,
129401199,residential,False,True,64.113,,,,"LINESTRING (-67.6705542 -17.3766914, -67.6708654 -17.3771856)",,,
129401200,residential,False,False,63.552,,,,"LINESTRING (-67.6705542 -17.3766914, -67.671098 -17.376452)",,,
129396815,residential,False,True,109.567,,,,"LINESTRING (-67.671398 -17.3740467, -67.6723595 -17.3736877)",,,
129401184,residential,False,True,59.332,,,,"LINESTRING (-67.671398 -17.3740467, -67.671632 -17.3745313)",,,
129396815,residential,False,False,142.733,,,,"LINESTRING (-67.671398 -17.3740467, -67.6708575 -17.3742456, -67.6707729 -17.37431, -67.6706911 -17.3743367, -67.6706413 -17.3743245, -67.6706001 -17.3743144, -67.6705557 -17.3743278, -67.6705207 -17.3743545, -67.6703783 -17.3744682, -67.6701969 -17.3745487)",,,
129401184,residential,False,False,167.047,,,,"LINESTRING (-67.671398 -17.3740467, -67.6709685 -17.3732216, -67.6707166 -17.3726927)",,,
129401190,residential,False,False,57.532,,,,"LINESTRING (-67.6725254 -17.3758276, -67.6728423 -17.3762474)",,,
129401200,residential,False,False,94.513,,,,"LINESTRING (-67.6725254 -17.3758276, -67.6733037 -17.3754144)",,,
