osmid,highway,oneway,reversed,length,geometry,lanes,name,bridge
804929970,residential,False,False,57.538,"LINESTRING (-66.2682951 -17.3645854, -66.26827 -17.3640685)",,,
804929970,residential,False,True,197.741,"LINESTRING (-66.2682951 -17.3645854, -66.26806 -17.3650732, -66.2678363 -17.3662961)",,,
63093666,residential,False,True,322.98400000000004,"LINESTRING (-66.2677111 -17.3610024, -66.2676921 -17.3613438, -66.2676855 -17.3614624, -66.2676789 -17.3617356, -66.2677513 -17.3623709, -66.267768 -17.3625259, -66.2679904 -17.3630904, -66.2682104 -17.3638341)",,,
810618776,residential,False,False,387.056,"LINESTRING (-66.2677111 -17.3610024, -66.2662781 -17.3608459, -66.2660512 -17.3606957, -66.2658108 -17.3606784, -66.2652195 -17.3606573, -66.2650542 -17.360692, -66.264589 -17.3608869, -66.2643462 -17.3611121, -66.2642739 -17.3611445)",,,
63399993,residential,False,False,195.98000000000002,"LINESTRING (-66.2701375 -17.3677314, -66.270279 -17.3674488, -66.2703787 -17.3669119, -66.270382 -17.3664865, -66.2703248 -17.3662472, -66.2702157 -17.3660386)",2,Calle Los Eucaliptos,
810618697,residential,False,True,102.336,"LINESTRING (-66.2701375 -17.3677314, -66.2702775 -17.3685809, -66.2702824 -17.3686411)",2,Calle Los Eucaliptos,
810618698,residential,False,False,267.408,"LINESTRING (-66.2701375 -17.3677314, -66.2692584 -17.3677625, -66.2676195 -17.3678205)",,,
63093625,residential,True,False,65.61,"LINESTRING (-66.2689104 -17.3645281, -66.2682951 -17.3645854)",2,,
756052582,residential,False,True,195.752,"LINESTRING (-66.2689104 -17.3645281, -66.269251 -17.3648129, -66.2692823 -17.3649298, -66.269341 -17.3650924, -66.2693587 -17.3653, -66.2694057 -17.3653561, -66.269519 -17.365397, -66.2701893 -17.3654106)",,,
63093731,residential,False,False,124.165,"LINESTRING (-66.2728229 -17.3683343, -66.272661 -17.3672284)",,,
63093656,residential,False,False,233.87800000000001,"LINESTRING (-66.2728229 -17.3683343, -66.2725276 -17.3683063, -66.272303 -17.368337, -66.2706562 -17.3686549)",,,
63093625,residential,True,False,66.7,"LINESTRING (-66.26827 -17.3640685, -66.2688928 -17.364149)",2,,
