osmid,highway,oneway,reversed,length,name,geometry,ref
85242145,residential,False,False,287.818,,"LINESTRING (71.7181491 40.4697628, 71.7209745 40.471205)",
221690650,secondary,False,True,211.21299999999997,Turkiston ko’chasi,"LINESTRING (71.7181491 40.4697628, 71.7181166 40.4692655, 71.7179702 40.4681683, 71.7179306 40.4678711)",
449316141,secondary,False,False,209.704,Turkiston ko’chasi,"LINESTRING (71.7181491 40.4697628, 71.717911 40.470318, 71.7172086 40.4715052)",
192183941,tertiary,False,True,35.279,Ahmad Yassaviy ko'chasi,"LINESTRING (71.7210237 40.4678363, 71.7214407 40.467832)",
863142640,trunk,True,False,67.494,Mustaqillik ko’chasi,"LINESTRING (71.7210237 40.4678363, 71.7210371 40.4684432)",4P127
863142641,tertiary,False,False,11.523,,"LINESTRING (71.7210237 40.4678363, 71.7208875 40.4678377)",
221690650,secondary,False,True,27.813,Turkiston ko’chasi,"LINESTRING (71.7179306 40.4678711, 71.7178849 40.4676234)",
863142643,tertiary,False,True,54.985,Ahmad Yassaviy ko'chasi,"LINESTRING (71.7179306 40.4678711, 71.7185805 40.467863)",
221690650,secondary,False,False,211.21299999999997,Turkiston ko’chasi,"LINESTRING (71.7179306 40.4678711, 71.7179702 40.4681683, 71.7181166 40.4692655, 71.7181491 40.4697628)",
680049179,residential,False,True,12.035,,"LINESTRING (71.7210995 40.4712567, 71.7209745 40.471205)",
863142640,trunk,True,False,271.176,Mustaqillik ko’chasi,"LINESTRING (71.7210995 40.4712567, 71.7210647 40.4736953)",4P127
201565721,residential,False,False,83.273,,"LINESTRING (71.7210995 40.4712567, 71.7212824 40.4713375, 71.7220382 40.4714606)",
85242134,residential,False,False,112.864,Ул. Ватандош,"LINESTRING (71.7175327 40.4656231, 71.718866 40.4655871)",
85242134,residential,False,True,194.933,Ул. Ватандош,"LINESTRING (71.7175327 40.4656231, 71.7152288 40.465592)",
221690650,secondary,False,False,224.423,Turkiston ko’chasi,"LINESTRING (71.7175327 40.4656231, 71.717556 40.4658024, 71.7178849 40.4676234)",
449316141,secondary,False,False,84.938,Turkiston ko’chasi,"LINESTRING (71.7166607 40.4724434, 71.7162247 40.4731315)",
449316141,secondary,False,True,100.662,Turkiston ko’chasi,"LINESTRING (71.7166607 40.4724434, 71.7171468 40.4716171)",
680049177,residential,False,True,155.367,,"LINESTRING (71.7166607 40.4724434, 71.7183356 40.4730169)",
171536886,residential,False,True,50.583,улица С. Оллоёр,"LINESTRING (71.7162247 40.4731315, 71.7167627 40.4733301)",
202374512,residential,False,True,105.795,S.Olloyor ko'chasi,"LINESTRING (71.7162247 40.4731315, 71.7151144 40.4726935)",
449316141,secondary,False,False,84.96,Turkiston ko’chasi,"LINESTRING (71.7162247 40.4731315, 71.7158197 40.4738307)",
449316141,secondary,False,True,84.938,Turkiston ko’chasi,"LINESTRING (71.7162247 40.4731315, 71.7166607 40.4724434)",
680049177,residential,False,False,165.531,,"LINESTRING (71.7201201 40.4736279, 71.7183356 40.4730169)",
680049177,residential,False,True,77.134,,"LINESTRING (71.7201201 40.4736279, 71.7209653 40.4738883)",
171536882,residential,False,False,8.205,,"LINESTRING (71.7210623 40.4738891, 71.7209653 40.4738883)",
192183941,tertiary,False,False,4.171,Ahmad Yassaviy ko'chasi,"LINESTRING (71.7236567 40.4678094, 71.7236074 40.4678099)",
192183941,tertiary,False,True,128.762,Ahmad Yassaviy ko'chasi,"LINESTRING (71.7236567 40.4678094, 71.7251788 40.4678153)",
427217508,residential,False,True,46.367999999999995,Ipak yo'li ko'chasi,"LINESTRING (71.7236567 40.4678094, 71.7236869 40.4675867, 71.7238334 40.467429)",
201565721,residential,False,False,48.755,,"LINESTRING (71.7240998 40.4718896, 71.7246489 40.4720229)",
201565721,residential,False,True,26.557,,"LINESTRING (71.7240998 40.4718896, 71.723798 40.4718238)",
922177201,residential,False,False,81.197,,"LINESTRING (71.7240998 40.4718896, 71.7239825 40.4719952, 71.7238223 40.472219, 71.7238054 40.472321, 71.7237992 40.4723831, 71.7237823 40.4724886, 71.7237761 40.4725542)",
