osmid,ref,highway,oneway,reversed,length,junction,geometry
172145615,4P90,primary,False,True,55.825,,"LINESTRING (65.5852616 39.0411063, 65.5851929 39.0406071)"
172145631,4P90,primary,True,False,34.613,,"LINESTRING (65.5852616 39.0411063, 65.5854049 39.041397)"
1143840357,,primary,True,False,15.329,roundabout,"LINESTRING (65.5854049 39.041397, 65.5855105 39.0414536, 65.5855305 39.0414885)"
"[1143840357, 172145590]",,primary,True,False,18.858,roundabout,"LINESTRING (65.5851967 39.0414268, 65.585298 39.0413912, 65.5854049 39.041397)"
172145631,4P90,primary,True,False,36.077,,"LINESTRING (65.5851967 39.0414268, 65.5852071 39.0413756, 65.5852616 39.0411063)"
172145590,,primary,True,False,20.641,roundabout,"LINESTRING (65.5851174 39.0415949, 65.5851204 39.0415184, 65.5851967 39.0414268)"
1143840358,4P90,primary,True,False,25.361,,"LINESTRING (65.5855491 39.0416141, 65.5856403 39.0418309)"
1143840357,,primary,True,False,19.502000000000002,roundabout,"LINESTRING (65.5855491 39.0416141, 65.5854997 39.0416799, 65.5853896 39.0417302)"
172145637,,residential,True,False,29.473,,"LINESTRING (65.5853896 39.0417302, 65.5851542 39.0419221)"
172145590,,primary,True,False,30.83,roundabout,"LINESTRING (65.5853896 39.0417302, 65.5852762 39.0417288, 65.5851643 39.0416722, 65.5851174 39.0415949)"
1143840358,4P90,primary,True,False,24.375,,"LINESTRING (65.5856403 39.0418309, 65.5853896 39.0417302)"
172145591,4P90,primary,False,True,139.827,,"LINESTRING (65.5856403 39.0418309, 65.5859499 39.0423472, 65.5862071 39.0430055)"
172145637,,residential,True,False,36.522,,"LINESTRING (65.5851542 39.0419221, 65.5851174 39.0415949)"
172145591,4P90,primary,False,False,139.827,,"LINESTRING (65.5862071 39.0430055, 65.5859499 39.0423472, 65.5856403 39.0418309)"
185357395,,residential,False,False,158.36700000000002,,"LINESTRING (65.5862071 39.0430055, 65.5863122 39.0429513, 65.5870575 39.0428295, 65.5873987 39.042796, 65.5875376 39.0427744, 65.5876144 39.0427624, 65.5879753 39.042665)"
178757936,,residential,False,False,92.47200000000001,,"LINESTRING (65.5883515 39.0363071, 65.5880236 39.0367249, 65.5877791 39.0370097)"
178757936,,residential,False,False,195.51800000000003,,"LINESTRING (65.5868053 39.0376329, 65.5851932 39.0381013, 65.584839 39.0382174, 65.5847153 39.0382939)"
178757936,,residential,False,True,109.95599999999999,,"LINESTRING (65.5868053 39.0376329, 65.5873234 39.0373655, 65.5876759 39.0371299, 65.5877791 39.0370097)"
185357459,,residential,False,True,199.502,,"LINESTRING (65.5868053 39.0376329, 65.586881 39.0378181, 65.587183 39.0382873, 65.5872497 39.038467, 65.5874183 39.0386894, 65.5875791 39.0389849, 65.5877909 39.0392469)"
172145615,4P90,primary,False,True,23.286,,"LINESTRING (65.5847153 39.0382939, 65.5846697 39.0380875)"
172145615,4P90,primary,False,False,260.578,,"LINESTRING (65.5847153 39.0382939, 65.5847876 39.0386209, 65.5851146 39.040101, 65.5851377 39.0402055, 65.5851452 39.0402601, 65.5851929 39.0406071)"
178757936,,residential,False,False,475.068,,"LINESTRING (65.5847153 39.0382939, 65.5845089 39.0383802, 65.5843691 39.0384808, 65.5832957 39.0390515, 65.5831271 39.0391462, 65.5826685 39.0394036, 65.5820736 39.0397502, 65.5820071 39.0398535, 65.5818423 39.0401097, 65.5816908 39.0403143, 65.5814784 39.0406161, 65.5813117 39.0408295, 65.5812036 39.040968, 65.58106 39.0410635, 65.5808364 39.0411868)"
178757936,,residential,False,True,195.51800000000003,,"LINESTRING (65.5847153 39.0382939, 65.584839 39.0382174, 65.5851932 39.0381013, 65.5868053 39.0376329)"
178757936,,residential,False,False,109.956,,"LINESTRING (65.5877791 39.0370097, 65.5876759 39.0371299, 65.5873234 39.0373655, 65.5868053 39.0376329)"
178757936,,residential,False,True,92.47200000000001,,"LINESTRING (65.5877791 39.0370097, 65.5880236 39.0367249, 65.5883515 39.0363071)"
185357373,,residential,False,True,361.683,,"LINESTRING (65.5877791 39.0370097, 65.5882773 39.0372088, 65.5884185 39.0373063, 65.5885987 39.0377116, 65.5888139 39.0381954, 65.5889048 39.0384, 65.5889204 39.0384273, 65.5894697 39.0393871, 65.5897599 39.0396917, 65.589808 39.0397314)"
185357364,,residential,False,False,165.878,,"LINESTRING (65.5803599 39.0371411, 65.580898 39.0372359, 65.5812252 39.0373393, 65.5821516 39.0376625)"
185357364,,residential,False,False,234.821,,"LINESTRING (65.5821516 39.0376625, 65.5833275 39.0381579, 65.583505 39.0382139, 65.5836659 39.0382355, 65.5839155 39.0382312, 65.5846697 39.0380875)"
185357364,,residential,False,True,165.878,,"LINESTRING (65.5821516 39.0376625, 65.5812252 39.0373393, 65.580898 39.0372359, 65.5803599 39.0371411)"
172145615,4P90,primary,False,False,23.286,,"LINESTRING (65.5846697 39.0380875, 65.5847153 39.0382939)"
172145615,4P90,primary,False,True,132.045,,"LINESTRING (65.5846697 39.0380875, 65.5844111 39.0369171)"
185357364,,residential,False,True,234.82099999999997,,"LINESTRING (65.5846697 39.0380875, 65.5839155 39.0382312, 65.5836659 39.0382355, 65.583505 39.0382139, 65.5833275 39.0381579, 65.5821516 39.0376625)"
185357459,,residential,False,False,199.502,,"LINESTRING (65.5877909 39.0392469, 65.5875791 39.0389849, 65.5874183 39.0386894, 65.5872497 39.038467, 65.587183 39.0382873, 65.586881 39.0378181, 65.5868053 39.0376329)"
185357373,,residential,False,False,7.126,,"LINESTRING (65.5907601 39.0395546, 65.5906791 39.0395668)"
185357373,,residential,False,False,361.683,,"LINESTRING (65.589808 39.0397314, 65.5897599 39.0396917, 65.5894697 39.0393871, 65.5889204 39.0384273, 65.5889048 39.0384, 65.5888139 39.0381954, 65.5885987 39.0377116, 65.5884185 39.0373063, 65.5882773 39.0372088, 65.5877791 39.0370097)"
185357373,,residential,False,True,88.6,,"LINESTRING (65.589808 39.0397314, 65.5899521 39.0398501, 65.5906189 39.0395759, 65.5906791 39.0395668)"
185357470,,residential,False,True,38.35,,"LINESTRING (65.589808 39.0397314, 65.5897599 39.0397861, 65.5896775 39.0400573)"
185357405,,residential,False,False,52.101,,"LINESTRING (65.5892029 39.0398075, 65.5894383 39.0400177, 65.5896775 39.0400573)"
185357405,,residential,False,True,52.101,,"LINESTRING (65.5896775 39.0400573, 65.5894383 39.0400177, 65.5892029 39.0398075)"
185357470,,residential,False,False,38.35,,"LINESTRING (65.5896775 39.0400573, 65.5897599 39.0397861, 65.589808 39.0397314)"
185357470,,residential,False,True,93.408,,"LINESTRING (65.5896775 39.0400573, 65.5896815 39.0402035, 65.5897168 39.0402888, 65.5895442 39.0403954, 65.589552 39.0404716, 65.589505 39.0405264, 65.5893206 39.0407793)"
185357395,,residential,False,False,187.87800000000001,,"LINESTRING (65.5893206 39.0407793, 65.5897285 39.040956, 65.589905 39.0410077, 65.5899952 39.0409499, 65.5900972 39.0409681, 65.5901913 39.0410504, 65.5903389 39.0409885, 65.5903953 39.0410352, 65.5906463 39.0413368, 65.5910425 39.0411814)"
185357395,,residential,False,True,83.554,,"LINESTRING (65.5893206 39.0407793, 65.5892069 39.0409346, 65.58905 39.0412606, 65.5889715 39.0414769)"
185357470,,residential,False,False,93.408,,"LINESTRING (65.5893206 39.0407793, 65.589505 39.0405264, 65.589552 39.0404716, 65.5895442 39.0403954, 65.5897168 39.0402888, 65.5896815 39.0402035, 65.5896775 39.0400573)"
185357436,,residential,False,True,72.667,,"LINESTRING (65.5884812 39.0410108, 65.5885048 39.0412027, 65.5886146 39.0413032, 65.5888656 39.0414434, 65.5889715 39.0414769)"
185357395,,residential,False,True,187.878,,"LINESTRING (65.5910425 39.0411814, 65.5906463 39.0413368, 65.5903953 39.0410352, 65.5903389 39.0409885, 65.5901913 39.0410504, 65.5900972 39.0409681, 65.5899952 39.0409499, 65.589905 39.0410077, 65.5897285 39.040956, 65.5893206 39.0407793)"
185357395,,residential,False,False,83.554,,"LINESTRING (65.5889715 39.0414769, 65.58905 39.0412606, 65.5892069 39.0409346, 65.5893206 39.0407793)"
185357395,,residential,False,True,177.341,,"LINESTRING (65.5889715 39.0414769, 65.5890539 39.0415439, 65.5892226 39.0417236, 65.5893834 39.0419338, 65.5894893 39.0421776, 65.5889048 39.0423512, 65.5885597 39.042467)"
185357436,,residential,False,False,72.667,,"LINESTRING (65.5889715 39.0414769, 65.5888656 39.0414434, 65.5886146 39.0413032, 65.5885048 39.0412027, 65.5884812 39.0410108)"
185357359,,residential,False,True,342.81,,"LINESTRING (65.5855305 39.0414885, 65.5863475 39.0412027, 65.5864815 39.0411588, 65.586524 39.0411448, 65.5867555 39.0411387, 65.5871712 39.0411783, 65.5871886 39.0411819, 65.5873634 39.0412179, 65.5875164 39.0413337, 65.5876236 39.0414159, 65.5878302 39.0415744, 65.5880263 39.0417785, 65.5882224 39.041943, 65.5885322 39.0423542, 65.5885597 39.042467)"
1143840357,,primary,True,False,14.468,roundabout,"LINESTRING (65.5855305 39.0414885, 65.5855566 39.0415341, 65.5855491 39.0416141)"
185357395,,residential,False,True,55.064,,"LINESTRING (65.5885597 39.042467, 65.5879753 39.042665)"
185357359,,residential,False,False,342.80999999999995,,"LINESTRING (65.5885597 39.042467, 65.5885322 39.0423542, 65.5882224 39.041943, 65.5880263 39.0417785, 65.5878302 39.0415744, 65.5876236 39.0414159, 65.5875164 39.0413337, 65.5873634 39.0412179, 65.5871886 39.0411819, 65.5871712 39.0411783, 65.5867555 39.0411387, 65.586524 39.0411448, 65.5864815 39.0411588, 65.5863475 39.0412027, 65.5855305 39.0414885)"
185357395,,residential,False,False,177.341,,"LINESTRING (65.5885597 39.042467, 65.5889048 39.0423512, 65.5894893 39.0421776, 65.5893834 39.0419338, 65.5892226 39.0417236, 65.5890539 39.0415439, 65.5889715 39.0414769)"
185357395,,residential,False,False,55.064,,"LINESTRING (65.5879753 39.042665, 65.5885597 39.042467)"
185357356,,residential,False,False,191.79399999999998,,"LINESTRING (65.5879753 39.042665, 65.5882106 39.0428538, 65.5883832 39.0429787, 65.5885989 39.0430914, 65.5889794 39.0432651, 65.5894932 39.0434052, 65.5898619 39.0435271)"
185357395,,residential,False,True,158.36700000000002,,"LINESTRING (65.5879753 39.042665, 65.5876144 39.0427624, 65.5875376 39.0427744, 65.5873987 39.042796, 65.5870575 39.0428295, 65.5863122 39.0429513, 65.5862071 39.0430055)"
185357392,,residential,False,True,47.417,,"LINESTRING (65.590109 39.0431463, 65.5898619 39.0435271)"
185357392,,residential,False,False,47.417,,"LINESTRING (65.5898619 39.0435271, 65.590109 39.0431463)"
185357356,,residential,False,False,101.757,,"LINESTRING (65.5898619 39.0435271, 65.5902737 39.0437433, 65.5904816 39.0438012, 65.5906659 39.043789, 65.5909287 39.0437251)"
185357356,,residential,False,True,191.79399999999995,,"LINESTRING (65.5898619 39.0435271, 65.5894932 39.0434052, 65.5889794 39.0432651, 65.5885989 39.0430914, 65.5883832 39.0429787, 65.5882106 39.0428538, 65.5879753 39.042665)"
185357356,,residential,False,True,101.757,,"LINESTRING (65.5909287 39.0437251, 65.5906659 39.043789, 65.5904816 39.0438012, 65.5902737 39.0437433, 65.5898619 39.0435271)"
185357430,,residential,False,True,169.992,,"LINESTRING (65.5909287 39.0437251, 65.5906973 39.0441759, 65.5904384 39.0447151, 65.5902837 39.0448614, 65.5900459 39.0450701)"
178757936,,residential,False,True,475.06800000000004,,"LINESTRING (65.5808364 39.0411868, 65.58106 39.0410635, 65.5812036 39.040968, 65.5813117 39.0408295, 65.5814784 39.0406161, 65.5816908 39.0403143, 65.5818423 39.0401097, 65.5820071 39.0398535, 65.5820736 39.0397502, 65.5826685 39.0394036, 65.5831271 39.0391462, 65.5832957 39.0390515, 65.5843691 39.0384808, 65.5845089 39.0383802, 65.5847153 39.0382939)"
185357430,,residential,False,False,169.992,,"LINESTRING (65.5900459 39.0450701, 65.5902837 39.0448614, 65.5904384 39.0447151, 65.5906973 39.0441759, 65.5909287 39.0437251)"
172145615,4P90,primary,False,False,132.045,,"LINESTRING (65.5844111 39.0369171, 65.5846697 39.0380875)"
933303207,,living_street,False,False,127.814,,"LINESTRING (65.5844111 39.0369171, 65.5835859 39.0369316, 65.5835186 39.0372455, 65.5834977 39.0374349)"
933303207,,living_street,False,True,127.814,,"LINESTRING (65.5834977 39.0374349, 65.5835186 39.0372455, 65.5835859 39.0369316, 65.5844111 39.0369171)"
172145615,4P90,primary,False,False,55.825,,"LINESTRING (65.5851929 39.0406071, 65.5852616 39.0411063)"
172145615,4P90,primary,False,True,260.578,,"LINESTRING (65.5851929 39.0406071, 65.5851452 39.0402601, 65.5851377 39.0402055, 65.5851146 39.040101, 65.5847876 39.0386209, 65.5847153 39.0382939)"
933303216,,living_street,False,False,163.459,,"LINESTRING (65.5851929 39.0406071, 65.5850083 39.0406083, 65.5841019 39.0406139, 65.5833264 39.0407715)"
933303216,,living_street,False,True,163.45899999999997,,"LINESTRING (65.5833264 39.0407715, 65.5841019 39.0406139, 65.5850083 39.0406083, 65.5851929 39.0406071)"
185357373,,residential,False,True,7.126,,"LINESTRING (65.5906791 39.0395668, 65.5907601 39.0395546)"
185357373,,residential,False,False,88.6,,"LINESTRING (65.5906791 39.0395668, 65.5906189 39.0395759, 65.5899521 39.0398501, 65.589808 39.0397314)"
