osmid,name,highway,oneway,reversed,length,geometry,junction,lanes,maxspeed,bridge
414479236,Habomo,secondary,False,True,11.641,"LINESTRING (44.3941664 -12.1678143, 44.3940836 -12.1677479)",,,,
209858409,,residential,True,False,634.245,"LINESTRING (44.3941664 -12.1678143, 44.3942311 -12.1678389, 44.3943223 -12.1678612, 44.3944447 -12.1678746, 44.3949164 -12.1678632, 44.3949788 -12.1678738, 44.3950546 -12.1679045, 44.3954571 -12.1681103, 44.3957816 -12.1683264, 44.3958909 -12.1684105, 44.39598 -12.1684486, 44.3960604 -12.168446, 44.3961945 -12.1683987, 44.3963659 -12.1683439, 44.3967366 -12.1682232, 44.3970276 -12.168134, 44.3970877 -12.1681038, 44.3971091 -12.1680697, 44.3971199 -12.1680185, 44.3971266 -12.1679661, 44.3971159 -12.1679071, 44.3970354 -12.1677209, 44.3969181 -12.1674359, 44.3967786 -12.1671619, 44.3967378 -12.1670072, 44.396735 -12.1669186, 44.3967483 -12.1668246, 44.3967805 -12.1667533, 44.3968276 -12.1667202, 44.3973344 -12.1663999, 44.3975869 -12.1662804, 44.3978341 -12.1661884)",,,,
209858405,,tertiary,False,False,461.9459999999999,"LINESTRING (44.3978341 -12.1661884, 44.3978391 -12.1661938, 44.3978459 -12.1661987, 44.3978537 -12.166202, 44.3978605 -12.1662034, 44.3978683 -12.1662036, 44.3978785 -12.1662029, 44.3978895 -12.1662002, 44.3979053 -12.166193, 44.3979406 -12.1661725, 44.3979809 -12.1661481, 44.3982305 -12.1659676, 44.3982891 -12.1659181, 44.3983398 -12.1658803, 44.398378 -12.1658602, 44.3984256 -12.1658398, 44.3984834 -12.1658237, 44.3985301 -12.1658199, 44.3985674 -12.1658237, 44.3986004 -12.1658398, 44.3986223 -12.1658586, 44.3986388 -12.1658779, 44.3986514 -12.1659015, 44.3986624 -12.1659342, 44.3986701 -12.1659788, 44.3986786 -12.1660555, 44.3986819 -12.1660824, 44.3986903 -12.1661142, 44.3986981 -12.1661339, 44.3987113 -12.166159, 44.3987248 -12.1661789, 44.398746 -12.1662031, 44.3988084 -12.1662499, 44.3992027 -12.1665478, 44.3992448 -12.1665779, 44.3992711 -12.1666069, 44.39928 -12.1666276, 44.3992839 -12.1666528, 44.3992825 -12.1666699, 44.3992771 -12.1666888, 44.399267 -12.1667075, 44.3992561 -12.1667206, 44.3992365 -12.1667357, 44.399215 -12.166745, 44.3991852 -12.1667491, 44.3991549 -12.166749, 44.3990573 -12.1667488, 44.398668 -12.1667308, 44.3983267 -12.1667019, 44.3981759 -12.1667005, 44.3981067 -12.1667127, 44.3980509 -12.166736, 44.3980139 -12.1667707, 44.3979944 -12.1668046, 44.3979832 -12.1668529, 44.3979858 -12.1668914, 44.3979974 -12.1669262, 44.3980079 -12.1669448, 44.3980582 -12.1669939, 44.3983128 -12.1672117, 44.3983931 -12.1673212, 44.3984664 -12.1674389)",,,,
209858405,,tertiary,False,False,189.711,"LINESTRING (44.398714 -12.1682462, 44.3987671 -12.1684089, 44.3987854 -12.1684384, 44.3988128 -12.1684673, 44.3988616 -12.168497, 44.3989117 -12.1685102, 44.399271 -12.1685679, 44.3993298 -12.1685768, 44.3993516 -12.168584, 44.3993708 -12.1685962, 44.3993822 -12.1686073, 44.3993937 -12.1686245, 44.3994007 -12.1686425, 44.3994036 -12.1686632, 44.3994012 -12.1686851, 44.3993905 -12.1687112, 44.3993792 -12.168726, 44.3993596 -12.1687417, 44.399334 -12.1687522, 44.3992978 -12.1687614, 44.3992361 -12.1687666, 44.3990924 -12.1687777, 44.3989651 -12.168798, 44.3987928 -12.1688399, 44.3987635 -12.1688554, 44.3987479 -12.1688736, 44.3987386 -12.1688975, 44.3987381 -12.1689235, 44.3987471 -12.1689485, 44.3987645 -12.1689689)",,,,
209858405,,tertiary,False,True,93.786,"LINESTRING (44.398714 -12.1682462, 44.3985646 -12.1677053, 44.3984664 -12.1674389)",,,,
209861621,,secondary,True,False,65.36500000000001,"LINESTRING (44.3939648 -12.1675101, 44.3939213 -12.1674129, 44.3938771 -12.1673355, 44.3938462 -12.1672923, 44.3938021 -12.1672528, 44.3936786 -12.167152, 44.3936411 -12.1671009, 44.3936085 -12.167048)",,,,
414479228,,secondary,True,False,20.474999999999998,"LINESTRING (44.3939648 -12.1675101, 44.3939296 -12.167497, 44.393892 -12.1674981, 44.3938576 -12.1675133, 44.3938319 -12.1675402, 44.3938187 -12.1675747)",roundabout,,,
414479228,,secondary,True,False,4.67,"LINESTRING (44.3938187 -12.1675747, 44.3938216 -12.1676166)",roundabout,,,
209855162,,secondary,False,False,389.126,"LINESTRING (44.3936085 -12.167048, 44.3936641 -12.166968, 44.3937967 -12.1668256, 44.3938972 -12.1667154, 44.3946167 -12.1661315, 44.3950138 -12.1658365, 44.3957307 -12.1652943, 44.3963665 -12.1648316)",,,,
209861649,,secondary,True,False,69.011,"LINESTRING (44.3936085 -12.167048, 44.3935695 -12.1671043, 44.3935566 -12.1671494, 44.3935554 -12.1671847, 44.393574 -12.1672306, 44.3936068 -12.1672733, 44.3937349 -12.167422, 44.3937687 -12.1674812, 44.3938187 -12.1675747)",,,,
223940184,,tertiary,False,False,69.1,"LINESTRING (44.3933597 -12.1683163, 44.3932065 -12.1685665, 44.3931844 -12.1686163, 44.3931699 -12.168659, 44.3931386 -12.1687446, 44.3930947 -12.1688775)",,,,
414479225,Habomo,secondary,True,False,54.679,"LINESTRING (44.3933597 -12.1683163, 44.3933628 -12.1683404, 44.3933728 -12.168364, 44.3933862 -12.1683791, 44.3935217 -12.1684538, 44.3936759 -12.1685311, 44.3937054 -12.1685364, 44.393745 -12.1685344, 44.3937744 -12.1685195)",,1,20,
375850999,Habomo,secondary,True,False,70.316,"LINESTRING (44.3937744 -12.1685195, 44.3937973 -12.1684977, 44.3938548 -12.16842, 44.3941204 -12.1679866)",,1,20,
375852070,"Habomo ""Le Paradis""",residential,False,True,123.273,"LINESTRING (44.3937744 -12.1685195, 44.3936504 -12.1687862, 44.3936156 -12.1689185, 44.3935361 -12.1690972, 44.3930947 -12.1688775)",,,20,
223940184,,tertiary,False,True,69.1,"LINESTRING (44.3930947 -12.1688775, 44.3931386 -12.1687446, 44.3931699 -12.168659, 44.3931844 -12.1686163, 44.3932065 -12.1685665, 44.3933597 -12.1683163)",,,,
375852070,"Habomo ""Le Paradis""",residential,False,False,123.27300000000001,"LINESTRING (44.3930947 -12.1688775, 44.3935361 -12.1690972, 44.3936156 -12.1689185, 44.3936504 -12.1687862, 44.3937744 -12.1685195)",,,20,
209855162,,secondary,False,True,389.12600000000003,"LINESTRING (44.3963665 -12.1648316, 44.3957307 -12.1652943, 44.3950138 -12.1658365, 44.3946167 -12.1661315, 44.3938972 -12.1667154, 44.3937967 -12.1668256, 44.3936641 -12.166968, 44.3936085 -12.167048)",,,,
377378533,,residential,False,True,83.601,"LINESTRING (44.3963665 -12.1648316, 44.396456 -12.1649726, 44.3964154 -12.1650587, 44.3966019 -12.1655147)",,,,
377378533,,residential,False,False,83.601,"LINESTRING (44.3966019 -12.1655147, 44.3964154 -12.1650587, 44.396456 -12.1649726, 44.3963665 -12.1648316)",,,,
209858405,,tertiary,False,False,93.786,"LINESTRING (44.3984664 -12.1674389, 44.3985646 -12.1677053, 44.398714 -12.1682462)",,,,
209858405,,tertiary,False,True,461.9459999999999,"LINESTRING (44.3984664 -12.1674389, 44.3983931 -12.1673212, 44.3983128 -12.1672117, 44.3980582 -12.1669939, 44.3980079 -12.1669448, 44.3979974 -12.1669262, 44.3979858 -12.1668914, 44.3979832 -12.1668529, 44.3979944 -12.1668046, 44.3980139 -12.1667707, 44.3980509 -12.166736, 44.3981067 -12.1667127, 44.3981759 -12.1667005, 44.3983267 -12.1667019, 44.398668 -12.1667308, 44.3990573 -12.1667488, 44.3991549 -12.166749, 44.3991852 -12.1667491, 44.399215 -12.166745, 44.3992365 -12.1667357, 44.3992561 -12.1667206, 44.399267 -12.1667075, 44.3992771 -12.1666888, 44.3992825 -12.1666699, 44.3992839 -12.1666528, 44.39928 -12.1666276, 44.3992711 -12.1666069, 44.3992448 -12.1665779, 44.3992027 -12.1665478, 44.3988084 -12.1662499, 44.398746 -12.1662031, 44.3987248 -12.1661789, 44.3987113 -12.166159, 44.3986981 -12.1661339, 44.3986903 -12.1661142, 44.3986819 -12.1660824, 44.3986786 -12.1660555, 44.3986701 -12.1659788, 44.3986624 -12.1659342, 44.3986514 -12.1659015, 44.3986388 -12.1658779, 44.3986223 -12.1658586, 44.3986004 -12.1658398, 44.3985674 -12.1658237, 44.3985301 -12.1658199, 44.3984834 -12.1658237, 44.3984256 -12.1658398, 44.398378 -12.1658602, 44.3983398 -12.1658803, 44.3982891 -12.1659181, 44.3982305 -12.1659676, 44.3979809 -12.1661481, 44.3979406 -12.1661725, 44.3979053 -12.166193, 44.3978895 -12.1662002, 44.3978785 -12.1662029, 44.3978683 -12.1662036, 44.3978605 -12.1662034, 44.3978537 -12.166202, 44.3978459 -12.1661987, 44.3978391 -12.1661938, 44.3978341 -12.1661884)",,,,
"[575657663, 575657662, 375850999]",Habomo,secondary,True,False,20.820999999999998,"LINESTRING (44.3941204 -12.1679866, 44.3941443 -12.1679475, 44.3941785 -12.1678564, 44.3941768 -12.1678337, 44.3941664 -12.1678143)",,1,20,yes
377386801,,residential,False,True,142.66,"LINESTRING (44.3941204 -12.1679866, 44.394755 -12.168211, 44.3948523 -12.1682511, 44.3950601 -12.1682317, 44.3953387 -12.168392)",,,,
377386801,,residential,False,False,142.66,"LINESTRING (44.3953387 -12.168392, 44.3950601 -12.1682317, 44.3948523 -12.1682511, 44.394755 -12.168211, 44.3941204 -12.1679866)",,,,
414479228,,secondary,True,False,12.298,"LINESTRING (44.3940083 -12.167606, 44.3940075 -12.1675692, 44.3939922 -12.1675355, 44.3939648 -12.1675101)",roundabout,,,
414479228,,secondary,True,False,16.005,"LINESTRING (44.3938216 -12.1676166, 44.3938387 -12.1676485, 44.3938668 -12.1676717, 44.3939018 -12.1676829, 44.3939385 -12.1676804)",roundabout,,,
