osmid,lanes,highway,maxspeed,oneway,reversed,length,ref,name,geometry
272516676,2,residential,40,False,False,58.19,,,"LINESTRING (-86.4361873 11.8488474, -86.4360589 11.8483394)"
595633740,,primary,,False,False,134.245,8,Carretera Las Conchitas - Pochomil,"LINESTRING (-86.4361873 11.8488474, -86.4373999 11.8486257)"
595633740,,primary,,False,True,114.459,8,Carretera Las Conchitas - Pochomil,"LINESTRING (-86.4361873 11.8488474, -86.4359128 11.8489011, -86.4357069 11.8489638, -86.4354713 11.8490623, -86.435199 11.8491855)"
595629974,,primary,,False,False,81.104,8,Carretera Las Conchitas - Pochomil,"LINESTRING (-86.4403648 11.8480727, -86.4410946 11.8479249)"
595629974,,primary,,False,True,70.167,8,Carretera Las Conchitas - Pochomil,"LINESTRING (-86.4403648 11.8480727, -86.4397311 11.8481891)"
595637845,2,residential,40,False,True,86.107,,Avenida Central,"LINESTRING (-86.4403648 11.8480727, -86.4405291 11.8488302)"
595637845,2,residential,40,False,False,63.593,,Avenida Central,"LINESTRING (-86.4403648 11.8480727, -86.4402688 11.8477607, -86.440249 11.8475154)"
272516700,2,residential,40,False,True,63.97,,,"LINESTRING (-86.4418346 11.8477865, -86.4417472 11.8472176)"
595631247,,primary,,False,True,81.989,8,Carretera Las Conchitas - Pochomil,"LINESTRING (-86.4418346 11.8477865, -86.4410946 11.8479249)"
595631251,,primary,,False,False,99.065,8,Carretera Las Conchitas - Pochomil,"LINESTRING (-86.4418346 11.8477865, -86.4427326 11.8476405)"
272516654,2,residential,40,False,False,174.556,,,"LINESTRING (-86.435199 11.8491855, -86.434684 11.8476988)"
595633740,,primary,,False,True,26.313,8,Carretera Las Conchitas - Pochomil,"LINESTRING (-86.435199 11.8491855, -86.4350002 11.8493202)"
595633740,,primary,,False,False,114.459,8,Carretera Las Conchitas - Pochomil,"LINESTRING (-86.435199 11.8491855, -86.4354713 11.8490623, -86.4357069 11.8489638, -86.4359128 11.8489011, -86.4361873 11.8488474)"
272516664,2,residential,40,False,False,66.904,,,"LINESTRING (-86.4427326 11.8476405, -86.4426162 11.8470497)"
595631251,,primary,,False,True,99.065,8,Carretera Las Conchitas - Pochomil,"LINESTRING (-86.4427326 11.8476405, -86.4418346 11.8477865)"
272516633,2,residential,40,False,True,86.34,,1a Avenida NO,"LINESTRING (-86.4410946 11.8479249, -86.4412094 11.8486932)"
595629974,,primary,,False,True,81.104,8,Carretera Las Conchitas - Pochomil,"LINESTRING (-86.4410946 11.8479249, -86.4403648 11.8480727)"
595631247,,primary,,False,False,81.989,8,Carretera Las Conchitas - Pochomil,"LINESTRING (-86.4410946 11.8479249, -86.4418346 11.8477865)"
595631248,2,residential,40,False,False,63.79,,,"LINESTRING (-86.4410946 11.8479249, -86.4409836 11.8473616)"
272516719,2,residential,40,False,False,65.098,,,"LINESTRING (-86.4397311 11.8481891, -86.439623 11.8476133)"
272516719,2,residential,40,False,True,85.784,,,"LINESTRING (-86.4397311 11.8481891, -86.4398745 11.8489477)"
595629974,,primary,,False,False,70.167,8,Carretera Las Conchitas - Pochomil,"LINESTRING (-86.4397311 11.8481891, -86.4403648 11.8480727)"
595629976,,primary,,False,True,85.65,8,Carretera Las Conchitas - Pochomil,"LINESTRING (-86.4397311 11.8481891, -86.4389578 11.8483324)"
272516703,2,residential,40,False,True,90.143,,2a Avenida NO,"LINESTRING (-86.4389578 11.8483324, -86.4391658 11.8491171)"
272516727,2,residential,40,False,False,64.894,,,"LINESTRING (-86.4389578 11.8483324, -86.4388061 11.847768)"
595629976,,primary,,False,False,85.65,8,Carretera Las Conchitas - Pochomil,"LINESTRING (-86.4389578 11.8483324, -86.4397311 11.8481891)"
595629976,,primary,,False,True,83.25,8,Carretera Las Conchitas - Pochomil,"LINESTRING (-86.4389578 11.8483324, -86.4382074 11.8484779)"
272516626,2,residential,40,False,True,93.82,,3a Avenida NO,"LINESTRING (-86.4382074 11.8484779, -86.4383657 11.8493073)"
595629975,2,residential,40,False,False,63.19,,,"LINESTRING (-86.4382074 11.8484779, -86.4381141 11.847917)"
595629976,,primary,,False,False,83.25,8,Carretera Las Conchitas - Pochomil,"LINESTRING (-86.4382074 11.8484779, -86.4389578 11.8483324)"
