osmid,lanes,highway,maxspeed,oneway,reversed,length,ref,name,geometry
412805551,2,residential,40,False,True,64.405,,,"LINESTRING (-86.1195047 11.9225327, -86.1195022 11.9231119)"
596153827,2,tertiary,,False,False,84.963,NN-198,Avenida Edgar Gutiérrez,"LINESTRING (-86.1210769 11.923105, -86.1209801 11.9238632)"
272898683,2,residential,40,False,False,82.32,,,"LINESTRING (-86.1210769 11.923105, -86.1204324 11.923107, -86.1203205 11.9231143)"
272898683,2,residential,40,False,True,89.028,,,"LINESTRING (-86.1195022 11.9231119, -86.1203205 11.9231143)"
412805551,2,residential,40,False,False,64.405,,,"LINESTRING (-86.1195022 11.9231119, -86.1195047 11.9225327)"
412805551,2,residential,40,False,True,89.35,,,"LINESTRING (-86.1195022 11.9231119, -86.1194749 11.923915)"
272898683,2,residential,40,False,False,89.028,,,"LINESTRING (-86.1203205 11.9231143, -86.1195022 11.9231119)"
412805549,2,residential,40,False,False,84.441,,,"LINESTRING (-86.1203205 11.9231143, -86.1203081 11.9238736)"
272898683,2,residential,40,False,True,82.32,,,"LINESTRING (-86.1203205 11.9231143, -86.1204324 11.923107, -86.1210769 11.923105)"
272898680,2,residential,40,False,False,73.12,,,"LINESTRING (-86.1209801 11.9238632, -86.1203081 11.9238736)"
596153827,2,tertiary,,False,False,111.705,NN-198,Avenida Edgar Gutiérrez,"LINESTRING (-86.1209801 11.9238632, -86.1208865 11.9248636)"
596153827,2,tertiary,,False,True,84.963,NN-198,Avenida Edgar Gutiérrez,"LINESTRING (-86.1209801 11.9238632, -86.1210769 11.923105)"
272898680,2,residential,40,False,False,90.765,,,"LINESTRING (-86.1203081 11.9238736, -86.1194749 11.923915)"
272898680,2,residential,40,False,True,73.12,,,"LINESTRING (-86.1203081 11.9238736, -86.1209801 11.9238632)"
412805549,2,residential,40,False,False,109.894,,,"LINESTRING (-86.1203081 11.9238736, -86.1202832 11.9248616)"
412805549,2,residential,40,False,True,84.441,,,"LINESTRING (-86.1203081 11.9238736, -86.1203205 11.9231143)"
272898680,2,residential,40,False,True,90.765,,,"LINESTRING (-86.1194749 11.923915, -86.1203081 11.9238736)"
412805551,2,residential,40,False,False,89.35,,,"LINESTRING (-86.1194749 11.923915, -86.1195022 11.9231119)"
412805551,2,residential,40,False,True,108.26499999999999,,,"LINESTRING (-86.1194749 11.923915, -86.1194823 11.9243822, -86.1194798 11.9244917, -86.1194152 11.9248835)"
272898661,2,residential,40,False,True,20.834,,,"LINESTRING (-86.1202832 11.9248616, -86.1204747 11.9248622)"
412805549,2,residential,40,False,False,28.505,,,"LINESTRING (-86.1202832 11.9248616, -86.1204672 11.9250441)"
412805549,2,residential,40,False,True,109.894,,,"LINESTRING (-86.1202832 11.9248616, -86.1203081 11.9238736)"
596153832,2,residential,40,False,False,33.209,,1a Calle SE,"LINESTRING (-86.1202832 11.9248616, -86.1199783 11.9248758)"
272898661,2,residential,40,False,False,20.834,,,"LINESTRING (-86.1204747 11.9248622, -86.1202832 11.9248616)"
272898661,2,residential,40,False,True,44.802,,,"LINESTRING (-86.1204747 11.9248622, -86.1208865 11.9248636)"
272898673,,residential,,False,True,20.243,,,"LINESTRING (-86.1204747 11.9248622, -86.1204672 11.9250441)"
272898661,2,residential,40,False,False,44.802,,,"LINESTRING (-86.1208865 11.9248636, -86.1204747 11.9248622)"
596153827,2,tertiary,,False,False,59.588,NN-198,Avenida Edgar Gutiérrez,"LINESTRING (-86.1208865 11.9248636, -86.1208278 11.9253964)"
596153827,2,tertiary,,False,True,111.705,NN-198,Avenida Edgar Gutiérrez,"LINESTRING (-86.1208865 11.9248636, -86.1209801 11.9238632)"
412805551,2,residential,40,False,False,108.265,,,"LINESTRING (-86.1194152 11.9248835, -86.1194798 11.9244917, -86.1194823 11.9243822, -86.1194749 11.923915)"
"[596153832, 681000352]",2,residential,40,False,False,143.23399999999998,,1a Calle SE,"LINESTRING (-86.1194152 11.9248835, -86.1193338 11.9248812, -86.1188359 11.9248668, -86.1186719 11.9255698)"
596153832,2,residential,40,False,True,61.338,,1a Calle SE,"LINESTRING (-86.1194152 11.9248835, -86.1194823 11.9248859, -86.1196042 11.9248932, -86.1199783 11.9248758)"
272898673,,residential,,False,False,20.243,,,"LINESTRING (-86.1204672 11.9250441, -86.1204747 11.9248622)"
412805549,2,residential,40,False,False,36.795,,,"LINESTRING (-86.1204672 11.9250441, -86.1204648 11.925375)"
412805549,2,residential,40,False,True,28.505,,,"LINESTRING (-86.1204672 11.9250441, -86.1202832 11.9248616)"
272898674,2,residential,40,False,True,39.564,,,"LINESTRING (-86.1204648 11.925375, -86.1208278 11.9253964)"
412805549,2,residential,40,False,True,36.795,,,"LINESTRING (-86.1204648 11.925375, -86.1204672 11.9250441)"
412805546,2,residential,40,False,False,47.405,,,"LINESTRING (-86.1204648 11.925375, -86.1200892 11.925375, -86.120037 11.9254042)"
272898674,2,residential,40,False,False,39.564,,,"LINESTRING (-86.1208278 11.9253964, -86.1204648 11.925375)"
596153827,2,tertiary,,False,False,109.943,NN-198,Avenida Edgar Gutiérrez,"LINESTRING (-86.1208278 11.9253964, -86.1207388 11.9263813)"
596153827,2,tertiary,,False,True,59.588,NN-198,Avenida Edgar Gutiérrez,"LINESTRING (-86.1208278 11.9253964, -86.1208865 11.9248636)"
272898669,2,residential,40,False,False,60.44199999999999,,Avenida Marcos Alemán,"LINESTRING (-86.120037 11.9254042, -86.1199757 11.9252779, -86.1199687 11.9252147, -86.1199616 11.9251516, -86.1199713 11.9250624, -86.1199784 11.9250001, -86.1199783 11.9248758)"
272898669,2,residential,40,False,True,100.613,,Avenida Marcos Alemán,"LINESTRING (-86.120037 11.9254042, -86.1199139 11.9256269, -86.1197289 11.9262529)"
412805546,2,residential,40,False,True,47.405,,,"LINESTRING (-86.120037 11.9254042, -86.1200892 11.925375, -86.1204648 11.925375)"
272898669,2,residential,40,False,True,79.123,,Avenida Marcos Alemán,"LINESTRING (-86.1197289 11.9262529, -86.1195127 11.9269323)"
272898669,2,residential,40,False,False,100.613,,Avenida Marcos Alemán,"LINESTRING (-86.1197289 11.9262529, -86.1199139 11.9256269, -86.120037 11.9254042)"
272898679,2,residential,40,False,True,110.88900000000001,,,"LINESTRING (-86.1197289 11.9262529, -86.1199449 11.9262973, -86.1207388 11.9263813)"
596153827,2,tertiary,,False,False,60.989,NN-198,Avenida Edgar Gutiérrez,"LINESTRING (-86.1207388 11.9263813, -86.1206649 11.926925)"
596153827,2,tertiary,,False,True,109.943,NN-198,Avenida Edgar Gutiérrez,"LINESTRING (-86.1207388 11.9263813, -86.1208278 11.9253964)"
272898679,2,residential,40,False,False,110.88900000000001,,,"LINESTRING (-86.1207388 11.9263813, -86.1199449 11.9262973, -86.1197289 11.9262529)"
272898675,2,residential,40,False,False,125.356,,,"LINESTRING (-86.1206649 11.926925, -86.1195127 11.9269323)"
596153827,2,tertiary,,False,True,60.989,NN-198,Avenida Edgar Gutiérrez,"LINESTRING (-86.1206649 11.926925, -86.1207388 11.9263813)"
272898669,2,residential,40,False,False,79.123,,Avenida Marcos Alemán,"LINESTRING (-86.1195127 11.9269323, -86.1197289 11.9262529)"
272898675,2,residential,40,False,True,125.356,,,"LINESTRING (-86.1195127 11.9269323, -86.1206649 11.926925)"
272898669,2,residential,40,False,True,200.727,,Avenida Marcos Alemán,"LINESTRING (-86.1195127 11.9269323, -86.1194459 11.9273288, -86.1194127 11.927553, -86.1193808 11.9276446, -86.1193331 11.9277817, -86.1192691 11.9280284, -86.119251 11.9280981, -86.1192212 11.9281608, -86.1191689 11.9282709, -86.1191023 11.9283831, -86.119062 11.9284509, -86.1189476 11.9286286)"
