osmid,oneway,name,highway,reversed,length,lanes,ref,geometry
364596805,False,5 Avenida Sur,residential,False,56.898,,,"LINESTRING (-88.4422974 13.3442777, -88.4422048 13.3447814)"
749981634,True,1 Calle Poniente,primary,False,88.915,2,CA-2,"LINESTRING (-88.4422974 13.3442777, -88.4414779 13.3442177)"
364596805,False,5 Avenida Sur,residential,True,71.384,,,"LINESTRING (-88.4422974 13.3442777, -88.44235 13.343959, -88.4423903 13.3437776, -88.442401 13.343702, -88.4423877 13.3436462)"
401085739,True,1 Avenida Sur,unclassified,False,72.235,,,"LINESTRING (-88.440924 13.3441289, -88.4409839 13.3434819)"
379591617,True,1 Calle Poniente,primary,False,95.88799999999999,2,CA-2,"LINESTRING (-88.440924 13.3441289, -88.440778 13.344097, -88.4400543 13.3439633)"
364588868,True,1 Calle Oriente,primary,False,96.683,2,CA-2,"LINESTRING (-88.4400543 13.3439633, -88.4392017 13.3437029)"
364588869,True,Avenida Guandique,tertiary,False,77.49,1,,"LINESTRING (-88.4400543 13.3439633, -88.4399403 13.3446513)"
364588868,True,1 Calle Oriente,primary,False,98.411,2,CA-2,"LINESTRING (-88.4361695 13.3432801, -88.4352614 13.3433306)"
390889430,True,8 Avenida Sur,tertiary,False,72.13,1,,"LINESTRING (-88.4361695 13.3432801, -88.436213 13.3439274)"
364588869,True,Avenida Guandique,tertiary,False,75.167,1,,"LINESTRING (-88.4399403 13.3446513, -88.4399139 13.3453268)"
364596802,True,Calle Grimaldi,primary,False,105.866,2,CA-2,"LINESTRING (-88.4399403 13.3446513, -88.440059 13.3446725, -88.4409146 13.3447324)"
394763929,False,,residential,True,9.358,,,"LINESTRING (-88.4338921 13.3393395, -88.4338323 13.3394003)"
390889432,False,Calle a Turicentro el Molino,tertiary,False,120.061,,,"LINESTRING (-88.4338921 13.3393395, -88.4339819 13.339466, -88.4345241 13.340227)"
169406252,True,Avenida Gregorio Melara,tertiary,False,48.733,1,,"LINESTRING (-88.4405137 13.3394489, -88.4404953 13.3398868)"
390889427,False,13 Calle Oriente,tertiary,True,70.324,2,,"LINESTRING (-88.4405137 13.3394489, -88.4401284 13.3394645, -88.4398641 13.33946)"
390889428,False,13 Calle Oriente,tertiary,False,26.827,,,"LINESTRING (-88.4405137 13.3394489, -88.4407337 13.3394412, -88.4407502 13.3394444, -88.4407598 13.3394496)"
390889427,False,13 Calle Oriente,tertiary,False,70.324,2,,"LINESTRING (-88.4398641 13.33946, -88.4401284 13.3394645, -88.4405137 13.3394489)"
709355282,False,8 Avenida Sur,residential,False,74.45,,,"LINESTRING (-88.4362403 13.3398171, -88.4361706 13.3404832)"
169406249,True,4 Avenida Sur,residential,False,102.621,,,"LINESTRING (-88.4380369 13.3399173, -88.438163 13.340832)"
401085730,False,11 Calle Oriente,residential,False,38.345,,,"LINESTRING (-88.4380369 13.3399173, -88.4376854 13.3398732)"
401085730,False,11 Calle Oriente,residential,True,60.867,,,"LINESTRING (-88.4380369 13.3399173, -88.4382838 13.3399308, -88.4385644 13.3399587, -88.4385971 13.3399644)"
390889425,True,11 Calle Oriente,tertiary,False,79.422,,,"LINESTRING (-88.4397506 13.3401829, -88.4404788 13.340273)"
401085729,True,2ª Avenida Sur,residential,False,81.316,1,,"LINESTRING (-88.4397506 13.3401829, -88.4398641 13.33946)"
401085730,False,11 Calle Oriente,residential,False,122.56,,,"LINESTRING (-88.4397506 13.3401829, -88.4391483 13.3400688, -88.4386387 13.3399723)"
169406258,False,,residential,True,54.536,,,"LINESTRING (-88.4345241 13.340227, -88.4340405 13.3403653)"
390889432,False,Calle a Turicentro el Molino,tertiary,False,154.458,,,"LINESTRING (-88.4345241 13.340227, -88.4350946 13.3410325, -88.4353451 13.3413632)"
390889432,False,Calle a Turicentro el Molino,tertiary,True,120.061,,,"LINESTRING (-88.4345241 13.340227, -88.4339819 13.339466, -88.4338921 13.3393395)"
