osmid,highway,oneway,reversed,length,lanes,name,geometry,maxspeed
287078717,residential,False,True,82.131,,,"LINESTRING (96.2513914 16.7692942, 96.250653 16.7690804)",
465838526,primary,False,False,53.05800000000001,2,ကျိုက်ခေါက်ဘုရားလမ်း,"LINESTRING (96.2513914 16.7692942, 96.2514242 16.7691233, 96.2514815 16.7688249)",
465838526,primary,False,False,141.229,2,ကျိုက်ခေါက်ဘုရားလမ်း,"LINESTRING (96.2514815 16.7688249, 96.2515424 16.7683369, 96.2515718 16.7678474, 96.2515807 16.7675592)",
465838526,primary,False,True,53.05800000000001,2,ကျိုက်ခေါက်ဘုရားလမ်း,"LINESTRING (96.2514815 16.7688249, 96.2514242 16.7691233, 96.2513914 16.7692942)",
465838526,primary,False,False,13.013,2,ကျိုက်ခေါက်ဘုရားလမ်း,"LINESTRING (96.2515151 16.7659309, 96.2515305 16.7658148)",
465838526,primary,False,True,9.769,2,ကျိုက်ခေါက်ဘုရားလမ်း,"LINESTRING (96.2515151 16.7659309, 96.2515182 16.7660187)",
320605260,secondary,True,False,117.696,,သိမ်ကျောင်းလမ်း Thane Kyaung Road,"LINESTRING (96.2515151 16.7659309, 96.251424 16.7659155, 96.2512824 16.7659007, 96.250412 16.7658874)",
465838526,primary,False,True,13.013,2,ကျိုက်ခေါက်ဘုရားလမ်း,"LINESTRING (96.2515305 16.7658148, 96.2515151 16.7659309)",
465838526,primary,False,False,103.285,2,ကျိုက်ခေါက်ဘုရားလမ်း,"LINESTRING (96.2515305 16.7658148, 96.2515667 16.7657221, 96.2516937 16.7653965, 96.2519488 16.7649806)",
383544606,residential,False,False,102.001,,,"LINESTRING (96.2524891 16.7641352, 96.2516916 16.7636269)",
465838526,primary,False,False,36.902,2,ကျိုက်ခေါက်ဘုရားလမ်း,"LINESTRING (96.2524891 16.7641352, 96.2526784 16.7638572)",
465838526,primary,False,True,41.38,2,ကျိုက်ခေါက်ဘုရားလမ်း,"LINESTRING (96.2524891 16.7641352, 96.2522763 16.7644466)",
465838526,primary,False,False,72.985,2,ကျိုက်ခေါက်ဘုရားလမ်း,"LINESTRING (96.2543416 16.7612652, 96.2546778 16.7606932)",
465838526,primary,False,True,146.469,2,ကျိုက်ခေါက်ဘုရားလမ်း,"LINESTRING (96.2543416 16.7612652, 96.253625 16.7623896)",
105198208,tertiary,False,False,105.417,,ဆေးရုံလမ်း Hospital Road,"LINESTRING (96.2546778 16.7606932, 96.2537579 16.7603426)",
465838526,primary,False,True,72.985,2,ကျိုက်ခေါက်ဘုရားလမ်း,"LINESTRING (96.2546778 16.7606932, 96.2543416 16.7612652)",
288311423,residential,False,True,125.465,,မင်္ဂလာလမ်း,"LINESTRING (96.2476217 16.7609091, 96.247598 16.7620372)",
320605278,tertiary,False,True,74.756,,ဗိုလ်ချုပ်လမ်း,"LINESTRING (96.2476217 16.7609091, 96.248323 16.7609417)",
