osmid,name,highway,oneway,reversed,length,geometry,bridge,ref
289620286,မိန်း (ပင်မ) လမ်း,primary,False,True,32.465,"LINESTRING (96.5097449 22.9217293, 96.5094621 22.9215974)",,
256129739,,residential,False,False,74.193,"LINESTRING (96.5097449 22.9217293, 96.5099171 22.9215873, 96.5100633 22.9215077, 96.5101857 22.9213786, 96.5102973 22.9213048)",,
289620286,မိန်း (ပင်မ) လမ်း,primary,False,False,95.58500000000001,"LINESTRING (96.5097449 22.9217293, 96.5098238 22.9217977, 96.5099079 22.9219127, 96.5099938 22.9220533, 96.5100582 22.9222023, 96.5101109 22.9222789, 96.5101788 22.922342, 96.5102821 22.922415)",,
256120454,မိန်း (ပင်မ) လမ်းမ - Main Rd,primary,False,False,220.32999999999998,"LINESTRING (96.5048738 22.9184583, 96.5046933 22.9190988, 96.5046848 22.9191478, 96.5046781 22.9191985, 96.504675 22.9192606, 96.504681 22.9193227, 96.5046886 22.9193768, 96.5047026 22.9194285, 96.5047442 22.9195396, 96.5048081 22.919677, 96.5049706 22.9199535, 96.5051528 22.9203224)",,
"[300287427, 256127870, 257587399]",,residential,False,False,32.226,"LINESTRING (96.5048738 22.9184583, 96.5049653 22.918468, 96.5050485 22.9184704, 96.5051877 22.9184653)",yes,
256000844,,secondary,False,False,187.502,"LINESTRING (96.5051528 22.9203224, 96.5050479 22.9203442, 96.5049498 22.9203882, 96.5048716 22.9204455, 96.5039427 22.9215469)",,
256120454,မိန်း (ပင်မ) လမ်းမ - Main Rd,primary,False,True,220.32999999999998,"LINESTRING (96.5051528 22.9203224, 96.5049706 22.9199535, 96.5048081 22.919677, 96.5047442 22.9195396, 96.5047026 22.9194285, 96.5046886 22.9193768, 96.504681 22.9193227, 96.504675 22.9192606, 96.5046781 22.9191985, 96.5046848 22.9191478, 96.5046933 22.9190988, 96.5048738 22.9184583)",,
"[289620286, 528465460, 257587398]","['မိန်း (ပင်မ) လမ်း', 'မိန်း (ပင်မ) လမ်းမ', 'Main Road']",primary,False,"[False, True]",37.120999999999995,"LINESTRING (96.5051528 22.9203224, 96.5052564 22.920301, 96.5054285 22.9202807, 96.5055098 22.9202664)",yes,31
256000844,,secondary,False,True,187.50200000000004,"LINESTRING (96.5039427 22.9215469, 96.5048716 22.9204455, 96.5049498 22.9203882, 96.5050479 22.9203442, 96.5051528 22.9203224)",,
256120448,,secondary,True,False,56.775999999999996,"LINESTRING (96.5039427 22.9215469, 96.5038256 22.9217777, 96.5037138 22.9220119)",,
256120448,,secondary,True,False,55.485,"LINESTRING (96.5037138 22.9220119, 96.50367 22.9220442, 96.5036059 22.9220803, 96.5032316 22.9222356)",,
256125244,,residential,False,False,147.709,"LINESTRING (96.5037138 22.9220119, 96.5039204 22.9224312, 96.5040316 22.9226158, 96.5041228 22.9227315, 96.5044615 22.9231398)",,
256000845,,secondary,False,False,65.297,"LINESTRING (96.5032316 22.9222356, 96.5029763 22.9216975)",,
256120447,,tertiary,False,False,53.147,"LINESTRING (96.5032316 22.9222356, 96.5034575 22.9226659)",,
533733027,,residential,False,True,88.117,"LINESTRING (96.5032316 22.9222356, 96.5031546 22.9222609, 96.5030714 22.9222776, 96.5026878 22.9223117, 96.5023811 22.9223387)",,
256000845,,secondary,False,True,65.297,"LINESTRING (96.5029763 22.9216975, 96.5032316 22.9222356)",,
256120452,,secondary,False,True,62.701,"LINESTRING (96.5029763 22.9216975, 96.5023684 22.9217644)",,
256125750,,tertiary,False,False,42.261,"LINESTRING (96.5029763 22.9216975, 96.50278 22.9213632)",,
256125752,,secondary,True,False,100.38,"LINESTRING (96.5029763 22.9216975, 96.5039427 22.9215469)",,
256120452,,secondary,False,False,62.701,"LINESTRING (96.5023684 22.9217644, 96.5029763 22.9216975)",,
256120452,,secondary,False,True,9.114,"LINESTRING (96.5023684 22.9217644, 96.5022796 22.9217698)",,
256125747,,residential,False,False,63.899,"LINESTRING (96.5023684 22.9217644, 96.502372 22.9222375, 96.5023811 22.9223387)",,
256045353,,residential,False,False,38.504,"LINESTRING (96.5017242 22.9220977, 96.5016991 22.9217522)",,
256045353,,residential,False,True,57.809,"LINESTRING (96.5017242 22.9220977, 96.5017503 22.9223287, 96.5017655 22.922616)",,
533733029,,residential,False,True,76.90700000000001,"LINESTRING (96.5017242 22.9220977, 96.5013837 22.9220631, 96.5009755 22.9220522)",,
256045353,,residential,False,True,38.504,"LINESTRING (96.5016991 22.9217522, 96.5017242 22.9220977)",,
256120452,,secondary,False,True,25.861,"LINESTRING (96.5016991 22.9217522, 96.5014475 22.9217324)",,
256125745,,residential,False,True,37.984,"LINESTRING (96.5016991 22.9217522, 96.5017145 22.9214109)",,
256120452,,secondary,False,False,38.582,"LINESTRING (96.5016991 22.9217522, 96.5020051 22.9217728, 96.502075 22.921772)",,
256120442,,residential,False,True,66.928,"LINESTRING (96.505047 22.9265717, 96.504596 22.9270073)",,
528414932,,tertiary,False,True,3.609,"LINESTRING (96.505047 22.9265717, 96.505015 22.9265581)",,
528414932,,tertiary,False,False,90.03099999999999,"LINESTRING (96.505047 22.9265717, 96.5051535 22.9265891, 96.5054528 22.926626, 96.5055551 22.9266476, 96.5056455 22.9266787, 96.5058163 22.9267681, 96.5058758 22.9268039)",,
528414932,,tertiary,False,False,71.778,"LINESTRING (96.5058758 22.9268039, 96.506413 22.9272185)",,
256120441,,tertiary,False,True,35.050000000000004,"LINESTRING (96.5058758 22.9268039, 96.5059196 22.9267135, 96.5059391 22.9266617, 96.5059548 22.9265392, 96.505957 22.9265012)",,
528414932,,tertiary,False,True,90.03099999999999,"LINESTRING (96.5058758 22.9268039, 96.5058163 22.9267681, 96.5056455 22.9266787, 96.5055551 22.9266476, 96.5054528 22.926626, 96.5051535 22.9265891, 96.505047 22.9265717)",,
528414932,,tertiary,False,True,71.778,"LINESTRING (96.506413 22.9272185, 96.5058758 22.9268039)",,
256130162,,residential,False,False,45.423,"LINESTRING (96.506413 22.9272185, 96.5065622 22.927021, 96.5066654 22.9268826)",,
256045355,,residential,False,False,44.522,"LINESTRING (96.5058229 22.9202303, 96.505881 22.9206271)",,
289620286,မိန်း (ပင်မ) လမ်း,primary,False,True,32.317,"LINESTRING (96.5058229 22.9202303, 96.5055098 22.9202664)",,
256125249,,residential,False,False,18.397,"LINESTRING (96.5058229 22.9202303, 96.5058219 22.9201842, 96.5058639 22.9200713)",,
289620286,မိန်း (ပင်မ) လမ်း,primary,False,False,78.388,"LINESTRING (96.5058229 22.9202303, 96.5060413 22.9202449, 96.5062618 22.9203033, 96.5065574 22.9204087)",,
256045355,,residential,False,False,48.131,"LINESTRING (96.505881 22.9206271, 96.5059232 22.9210582)",,
256045355,,residential,False,True,44.522,"LINESTRING (96.505881 22.9206271, 96.5058229 22.9202303)",,
256287645,,residential,False,False,57.169,"LINESTRING (96.505881 22.9206271, 96.5064063 22.920801)",,
256045355,,residential,False,True,26.626,"LINESTRING (96.5059451 22.9212968, 96.5059232 22.9210582)",,
"[533732329, 533732330, 256045355]",,residential,False,False,61.095,"LINESTRING (96.5059451 22.9212968, 96.5058037 22.9213365, 96.5057065 22.9213613, 96.505368 22.9214351)",yes,
535490625,,residential,False,True,30.974,"LINESTRING (96.5059451 22.9212968, 96.5059623 22.9213837, 96.5059893 22.9214257, 96.506027 22.9214577, 96.506121 22.9214948)",,
535476612,,residential,False,False,45.168,"LINESTRING (96.5050241 22.9253381, 96.5054579 22.9252648)",,
533732330,,residential,False,False,123.42,"LINESTRING (96.5050241 22.9253381, 96.5050381 22.9254577, 96.5050466 22.9257086, 96.5050347 22.9258016, 96.5050159 22.9259032, 96.5049793 22.9260076, 96.5048111 22.9264111)",,
533732330,,residential,False,True,96.186,"LINESTRING (96.5050241 22.9253381, 96.5049582 22.9250405, 96.5048355 22.9244907)",,
"[528414931, 528414932, 256120447]",,tertiary,False,False,26.716,"LINESTRING (96.5048111 22.9264111, 96.5048314 22.9264328, 96.5048886 22.9264834, 96.5049518 22.9265257, 96.505015 22.9265581)",yes,
256120447,,tertiary,False,True,270.336,"LINESTRING (96.5048111 22.9264111, 96.5047739 22.9263621, 96.5047367 22.9262992, 96.5046907 22.9262021, 96.5045583 22.9258341, 96.5043344 22.925259, 96.50429 22.9251448, 96.5042671 22.9250698, 96.5039747 22.9241109)",,
533732330,,residential,False,False,221.34199999999998,"LINESTRING (96.5048111 22.9264111, 96.5047577 22.9265037, 96.5046647 22.9266113, 96.5044893 22.9267956, 96.5043142 22.9268817, 96.5042614 22.9268887, 96.5041111 22.9269086, 96.503918 22.9269193, 96.503835 22.9269345, 96.5035545 22.9270035, 96.503295 22.9270515, 96.5030857 22.9270807, 96.5029042 22.9271061)",,
533732330,,residential,False,True,123.41999999999999,"LINESTRING (96.5048111 22.9264111, 96.5049793 22.9260076, 96.5050159 22.9259032, 96.5050347 22.9258016, 96.5050466 22.9257086, 96.5050381 22.9254577, 96.5050241 22.9253381)",,
256125750,,tertiary,False,False,33.65,"LINESTRING (96.5014745 22.9199755, 96.5011569 22.920053)",,
256125756,,residential,False,False,67.426,"LINESTRING (96.5014745 22.9199755, 96.5017076 22.9205426)",,
256125750,,tertiary,False,True,77.47299999999998,"LINESTRING (96.5014745 22.9199755, 96.5015622 22.9199552, 96.5016673 22.9199306, 96.501828 22.9200812, 96.5020165 22.9203288)",,
256125750,,tertiary,False,True,33.65,"LINESTRING (96.5011569 22.920053, 96.5014745 22.9199755)",,
256125753,,residential,False,False,24.902,"LINESTRING (96.5011569 22.920053, 96.5009179 22.9200942)",,
256125754,ဗိုလ်‌ချုပ်‌လမ်း,secondary,False,False,82.985,"LINESTRING (96.5011569 22.920053, 96.5014035 22.9207639)",,
256125745,,residential,False,False,37.203,"LINESTRING (96.5014035 22.9207639, 96.5017667 22.9207697)",,
256125745,,residential,False,True,37.839,"LINESTRING (96.5014035 22.9207639, 96.5010346 22.9207451)",,
256125754,ဗိုလ်‌ချုပ်‌လမ်း,secondary,False,True,82.985,"LINESTRING (96.5014035 22.9207639, 96.5011569 22.920053)",,
256125754,ဗိုလ်‌ချုပ်‌လမ်း,secondary,False,False,107.843,"LINESTRING (96.5014035 22.9207639, 96.5014125 22.9208387, 96.5014414 22.9212467, 96.5014475 22.9217324)",,
256120452,,secondary,False,False,25.861,"LINESTRING (96.5014475 22.9217324, 96.5016991 22.9217522)",,
337432635,အ‌နော်‌ရထာလမ်း,tertiary,False,True,42.953,"LINESTRING (96.5014475 22.9217324, 96.5010289 22.9217085)",,
256125754,ဗိုလ်‌ချုပ်‌လမ်း,secondary,False,True,107.84299999999999,"LINESTRING (96.5014475 22.9217324, 96.5014414 22.9212467, 96.5014125 22.9208387, 96.5014035 22.9207639)",,
256045353,,residential,False,False,57.809,"LINESTRING (96.5017655 22.922616, 96.5017503 22.9223287, 96.5017242 22.9220977)",,
256045353,,residential,False,True,17.686999999999998,"LINESTRING (96.5017655 22.922616, 96.5017728 22.9226605, 96.5017871 22.9227738)",,
528414934,,residential,False,True,84.184,"LINESTRING (96.5017655 22.922616, 96.5017198 22.9225857, 96.501666 22.9225612, 96.5015954 22.9225372, 96.5013778 22.9225031, 96.5009685 22.9224868)",,
256045351,,residential,False,False,73.423,"LINESTRING (96.5046695 22.9239481, 96.5039747 22.9241109)",,
533732330,,residential,False,False,62.684,"LINESTRING (96.5046695 22.9239481, 96.5048355 22.9244907)",,
533732330,,residential,False,True,67.726,"LINESTRING (96.5046695 22.9239481, 96.5045451 22.9233499)",,
256159080,,residential,False,True,44.075,"LINESTRING (96.5056757 22.9243053, 96.505256 22.924393)",,
435756939,,residential,False,False,128.868,"LINESTRING (96.5056757 22.9243053, 96.505373 22.9231804)",,
435756939,,residential,False,True,21.073,"LINESTRING (96.5056757 22.9243053, 96.5057146 22.9244914)",,
256125247,,residential,False,True,46.427,"LINESTRING (96.5068745 22.9205349, 96.506694 22.9209179)",,
289620286,မိန်း (ပင်မ) လမ်း,primary,False,False,33.328,"LINESTRING (96.5068745 22.9205349, 96.5071735 22.9206532)",,
289620286,မိန်း (ပင်မ) လမ်း,primary,False,True,15.626,"LINESTRING (96.5068745 22.9205349, 96.5067348 22.9204784)",,
289620286,မိန်း (ပင်မ) လမ်း,primary,False,False,32.317,"LINESTRING (96.5055098 22.9202664, 96.5058229 22.9202303)",,
256045361,,residential,False,False,45.876,"LINESTRING (96.5055098 22.9202664, 96.5054709 22.9200741, 96.5054627 22.9199944, 96.5054611 22.9198575)",,
"[528465460, 257587398, 289620286]","['မိန်း (ပင်မ) လမ်း', 'မိန်း (ပင်မ) လမ်းမ', 'Main Road']",primary,False,"[False, True]",37.121,"LINESTRING (96.5055098 22.9202664, 96.5054285 22.9202807, 96.5052564 22.920301, 96.5051528 22.9203224)",yes,31
256045363,,residential,False,False,40.959,"LINESTRING (96.5089334 22.919193, 96.5088636 22.9188303)",,
256045363,,residential,False,True,13.745,"LINESTRING (96.5089334 22.919193, 96.5089456 22.9193161)",,
256045361,,residential,False,True,80.596,"LINESTRING (96.5089334 22.919193, 96.5087043 22.919159, 96.5081596 22.9190615)",,
289620286,မိန်း (ပင်မ) လမ်း,primary,False,False,15.626,"LINESTRING (96.5067348 22.9204784, 96.5068745 22.9205349)",,
289620286,မိန်း (ပင်မ) လမ်း,primary,False,True,19.753,"LINESTRING (96.5067348 22.9204784, 96.5065574 22.9204087)",,
256045362,,residential,False,False,43.952,"LINESTRING (96.5067348 22.9204784, 96.5069427 22.9202405, 96.5070219 22.920188)",,
256045362,,residential,False,False,47.314,"LINESTRING (96.5090166 22.9197033, 96.5091385 22.9197424, 96.5092148 22.9197494, 96.5092858 22.9197493, 96.5094694 22.9197268)",,
256045362,,residential,False,True,211.686,"LINESTRING (96.5090166 22.9197033, 96.5080064 22.9199082, 96.5073737 22.9200567, 96.5070951 22.9201615, 96.5070219 22.920188)",,
256045363,,residential,False,False,43.696999999999996,"LINESTRING (96.5090166 22.9197033, 96.5089767 22.9195294, 96.508948 22.9193404, 96.5089456 22.9193161)",,
256045363,,residential,False,True,138.671,"LINESTRING (96.5090166 22.9197033, 96.5090606 22.9197832, 96.5090816 22.9198515, 96.5091076 22.9200189, 96.5091556 22.9201755, 96.5091911 22.9202616, 96.5093717 22.9206135, 96.5094038 22.9207127, 96.509421 22.9208058, 96.5094284 22.9208809)",,
256045362,,residential,False,False,33.650000000000006,"LINESTRING (96.5094694 22.9197268, 96.5096551 22.9197012, 96.5097941 22.9196806)",,
256045362,,residential,False,True,47.314,"LINESTRING (96.5094694 22.9197268, 96.5092858 22.9197493, 96.5092148 22.9197494, 96.5091385 22.9197424, 96.5090166 22.9197033)",,
537408725,,residential,False,True,31.607,"LINESTRING (96.5094694 22.9197268, 96.5094161 22.9196435, 96.5092872 22.9194983)",,
289620286,မိန်း (ပင်မ) လမ်း,primary,False,False,32.465,"LINESTRING (96.5094621 22.9215974, 96.5097449 22.9217293)",,
256045363,,residential,False,False,79.76,"LINESTRING (96.5094621 22.9215974, 96.5094381 22.9209795, 96.5094284 22.9208809)",,
289620286,မိန်း (ပင်မ) လမ်း,primary,False,True,256.83299999999997,"LINESTRING (96.5094621 22.9215974, 96.5088151 22.9213357, 96.5082652 22.9211032, 96.5071735 22.9206532)",,
256045363,,residential,False,True,43.162000000000006,"LINESTRING (96.508805 22.9184459, 96.5088347 22.9186407, 96.5088636 22.9188303)",,
256045365,,residential,False,True,49.039,"LINESTRING (96.508805 22.9184459, 96.5085369 22.9184737, 96.5083279 22.9184715)",,
256045361,,residential,False,False,30.67,"LINESTRING (96.5063992 22.919055, 96.5066982 22.9190396)",,
256045361,,residential,False,True,91.41,"LINESTRING (96.5063992 22.919055, 96.5062985 22.9190707, 96.5061796 22.9190997, 96.5058752 22.9191783, 96.5056993 22.9192451, 96.5056666 22.9192637, 96.5056424 22.9192818, 96.5056259 22.9193009, 96.5056128 22.9193221, 96.5055951 22.9193535)",,
256045364,,residential,False,True,51.32600000000001,"LINESTRING (96.5063992 22.919055, 96.5064147 22.9189728, 96.5064289 22.9189316, 96.50646 22.9188975, 96.5064969 22.9188731, 96.5067383 22.918762)",,
256045364,,residential,False,False,17.546,"LINESTRING (96.507166 22.9185017, 96.5070199 22.9185841)",,
256045364,,residential,False,True,18.091,"LINESTRING (96.507166 22.9185017, 96.5072139 22.9183451)",,
256045365,,residential,False,False,100.98700000000001,"LINESTRING (96.507166 22.9185017, 96.5073527 22.9184664, 96.5078187 22.918413, 96.5079603 22.9184183, 96.5081019 22.9184311, 96.508143 22.9184384)",,
256045365,,residential,False,True,19.291,"LINESTRING (96.5083279 22.9184715, 96.508143 22.9184384)",,
256287663,,residential,False,True,32.516,"LINESTRING (96.5083279 22.9184715, 96.5082389 22.9187522)",,
256045365,,residential,False,False,49.039,"LINESTRING (96.5083279 22.9184715, 96.5085369 22.9184737, 96.508805 22.9184459)",,
256120441,,tertiary,False,False,64.546,"LINESTRING (96.5076034 22.926531, 96.5075441 22.9265198, 96.506986 22.9264143)",,
256120441,,tertiary,False,True,32.19800000000001,"LINESTRING (96.5076034 22.926531, 96.5076908 22.9263882, 96.5077126 22.9263662, 96.5077612 22.9263414, 96.5078085 22.9263315)",,
256120441,,tertiary,False,False,60.446999999999996,"LINESTRING (96.5065355 22.9264517, 96.5062905 22.9264793, 96.5060303 22.9264748, 96.5059982 22.9264776, 96.5059731 22.9264836, 96.505957 22.9265012)",,
256120441,,tertiary,False,True,37.368,"LINESTRING (96.5065355 22.9264517, 96.5067713 22.9264363, 96.506899 22.9264232)",,
535476586,,residential,False,False,50.556,"LINESTRING (96.5065355 22.9264517, 96.5065716 22.9267134, 96.5065903 22.9267653, 96.5066654 22.9268826)",,
528399574,,residential,False,False,38.829,"LINESTRING (96.5056811 22.9260989, 96.5060558 22.9260456)",,
"[256127864, 535476619, 535476614]",,residential,False,False,96.84,"LINESTRING (96.5056811 22.9260989, 96.5056677 22.9260351, 96.505665 22.9259543, 96.5056875 22.925716, 96.5056962 22.9254018, 96.5056986 22.9253496, 96.5056825 22.9252312)",yes,
528399574,,residential,False,True,86.584,"LINESTRING (96.5056811 22.9260989, 96.5054654 22.9261912, 96.5052418 22.926332, 96.5050922 22.9264537, 96.505015 22.9265581)",,
535476623,,residential,False,False,53.493,"LINESTRING (96.5056811 22.9260989, 96.5058166 22.9263443, 96.5059014 22.9264621, 96.505957 22.9265012)",,
528399574,,residential,False,True,11.102,"LINESTRING (96.508465 22.9256054, 96.5083598 22.9256295)",,
528399574,,residential,False,True,38.829,"LINESTRING (96.5060558 22.9260456, 96.5056811 22.9260989)",,
"[535476616, 256120443, 435756940]",,residential,False,"[False, True]",95.587,"LINESTRING (96.5060558 22.9260456, 96.5059102 22.9253819, 96.5058977 22.9253251, 96.5058709 22.925203)",yes,
528399574,,residential,False,False,45.733,"LINESTRING (96.5060558 22.9260456, 96.5062721 22.9260177, 96.5064954 22.9259746)",,
435756939,,residential,False,True,58.462,"LINESTRING (96.5049252 22.9215265, 96.5050507 22.9220394)",,
533732330,,residential,False,False,39.706,"LINESTRING (96.5049252 22.9215265, 96.5045533 22.9216274)",,
533732330,,residential,False,True,46.474000000000004,"LINESTRING (96.5049252 22.9215265, 96.505143 22.9214816, 96.5053193 22.9214452, 96.505368 22.9214351)",,
256120444,,residential,False,False,36.183,"LINESTRING (96.5068985 22.9258968, 96.5068246 22.9255786)",,
528399574,,residential,False,True,42.179,"LINESTRING (96.5068985 22.9258968, 96.5064954 22.9259746)",,
256125757,,residential,False,False,58.256,"LINESTRING (96.5068985 22.9258968, 96.5069571 22.9262003, 96.506986 22.9264143)",,
528399574,,residential,False,False,71.091,"LINESTRING (96.5068985 22.9258968, 96.5073538 22.9258185, 96.5075807 22.9257786)",,
535476599,,residential,False,False,44.993,"LINESTRING (96.5059203 22.9218823, 96.5054888 22.9219583)",,
535476599,,residential,False,True,131.949,"LINESTRING (96.5059203 22.9218823, 96.5062012 22.9230404)",,
"[533732328, 256120460, 533732327]",,residential,False,False,32.36,"LINESTRING (96.5059203 22.9218823, 96.5059914 22.9218879, 96.5061015 22.9218991, 96.5061695 22.9219126, 96.5062286 22.9219359)",yes,
435756541,,residential,False,False,59.478,"LINESTRING (96.505368 22.9214351, 96.5054888 22.9219583)",,
533732330,,residential,False,False,46.474000000000004,"LINESTRING (96.505368 22.9214351, 96.5053193 22.9214452, 96.505143 22.9214816, 96.5049252 22.9215265)",,
"[533732329, 533732330, 256045355]",,residential,False,True,61.095,"LINESTRING (96.505368 22.9214351, 96.5057065 22.9213613, 96.5058037 22.9213365, 96.5059451 22.9212968)",yes,
435756540,,residential,False,True,44.425,"LINESTRING (96.5062012 22.9230404, 96.5057748 22.9231138)",,
535476599,,residential,False,False,131.949,"LINESTRING (96.5062012 22.9230404, 96.5059203 22.9218823)",,
535476599,,residential,False,True,40.671,"LINESTRING (96.5062012 22.9230404, 96.5062946 22.9233959)",,
"[533732322, 533732323, 533732324]",,residential,False,False,110.54599999999999,"LINESTRING (96.5062012 22.9230404, 96.5067951 22.9229222, 96.5068805 22.9228707, 96.5069171 22.9228389, 96.5069724 22.9227415, 96.5070651 22.9225782)",yes,
535476599,,residential,False,True,39.477,"LINESTRING (96.5042631 22.9221906, 96.504641 22.9221206)",,
533732330,,residential,False,False,107.708,"LINESTRING (96.5042631 22.9221906, 96.5042846 22.9224095, 96.5044306 22.9229529, 96.5044615 22.9231398)",,
533732330,,residential,False,True,76.053,"LINESTRING (96.5042631 22.9221906, 96.5042766 22.9220774, 96.5043422 22.921765, 96.5043689 22.9217118, 96.5044293 22.921664, 96.5045533 22.9216274)",,
256120459,,residential,False,False,211.469,"LINESTRING (96.5101519 22.9233964, 96.5100703 22.9234303, 96.5098598 22.9235423, 96.5093326 22.9239487, 96.5091349 22.9240978, 96.509044 22.9241476, 96.5089504 22.9241826, 96.5088637 22.9242057, 96.5087611 22.9242136, 96.5086855 22.9242095, 96.5086014 22.9241883, 96.5083919 22.9241095)",,
"[537411698, 537411699]",,residential,False,"[False, True]",109.88,"LINESTRING (96.5101519 22.9233964, 96.5100709 22.9232911, 96.5099985 22.9232301, 96.5097281 22.9230598, 96.5096354 22.9230207, 96.5096073 22.9230232, 96.5095805 22.9230355, 96.5093981 22.9232413, 96.5093946 22.9232951)",,
256120459,,residential,False,False,84.212,"LINESTRING (96.5083919 22.9241095, 96.5082734 22.9240243, 96.5081857 22.923939, 96.5081177 22.9238319, 96.5080582 22.9236968, 96.508011 22.9235532, 96.5079915 22.9234737)",,
256120459,,residential,False,True,211.469,"LINESTRING (96.5083919 22.9241095, 96.5086014 22.9241883, 96.5086855 22.9242095, 96.5087611 22.9242136, 96.5088637 22.9242057, 96.5089504 22.9241826, 96.509044 22.9241476, 96.5091349 22.9240978, 96.5093326 22.9239487, 96.5098598 22.9235423, 96.5100703 22.9234303, 96.5101519 22.9233964)",,
"[533732320, 533732321, 256127866]",Myitthar Paung Gu Bridge,residential,False,False,193.296,"LINESTRING (96.5083919 22.9241095, 96.5082502 22.9241705, 96.5081679 22.9242098, 96.5065648 22.9245209)",yes,
256127860,,residential,False,False,7.391,"LINESTRING (96.50771 22.9228033, 96.5076738 22.9227458)",,
256120459,,residential,False,True,80.078,"LINESTRING (96.50771 22.9228033, 96.5078543 22.9230975, 96.507974 22.9234021, 96.5079915 22.9234737)",,
256287644,,residential,False,False,84.083,"LINESTRING (96.50771 22.9228033, 96.5079708 22.9226906, 96.5080654 22.9226601, 96.5084981 22.9226577)",,
256127860,,residential,False,True,42.426,"LINESTRING (96.5073995 22.9224607, 96.5075442 22.9225948, 96.5076738 22.9227458)",,
533732327,,residential,False,True,104.07499999999999,"LINESTRING (96.5073995 22.9224607, 96.5071649 22.9223706, 96.5070442 22.9223249, 96.5064823 22.9220594)",,
