osmid,oneway,highway,reversed,length,junction,geometry,ref,name
106783096,False,tertiary,False,106.926,,"LINESTRING (94.9199262 20.1484307, 94.92095 20.1484605)",,Pyi Taw Thar Road
106783096,False,tertiary,True,162.689,,"LINESTRING (94.9199262 20.1484307, 94.9183696 20.148359)",,Pyi Taw Thar Road
106783112,False,residential,True,115.843,,"LINESTRING (94.9199262 20.1484307, 94.9199284 20.1473889)",,
106783112,False,residential,False,173.716,,"LINESTRING (94.9199262 20.1484307, 94.9199827 20.1489485, 94.9200189 20.1492804, 94.920094 20.149985)",,
106657736,False,primary,False,30.85,,"LINESTRING (94.923708 20.1485406, 94.9236542 20.1488134)",2,Bogyoke Road
106657736,False,primary,True,427.005,,"LINESTRING (94.923708 20.1485406, 94.9245715 20.144787)",2,Bogyoke Road
106783096,False,tertiary,True,158.352,,"LINESTRING (94.923708 20.1485406, 94.9221918 20.1484965)",,Pyi Taw Thar Road
106783096,False,tertiary,False,165.901,,"LINESTRING (94.923708 20.1485406, 94.924359 20.1485303, 94.9252922 20.14844)",,Pyi Taw Thar Road
106783112,False,residential,True,22.088,,"LINESTRING (94.9204137 20.1508899, 94.9203062 20.1507188)",,
449403357,True,residential,False,32.156,,"LINESTRING (94.9204137 20.1508899, 94.9205356 20.1510157, 94.9206444 20.151077)",,
111827770,False,residential,False,55.024,,"LINESTRING (94.9168727 20.1496055, 94.9173857 20.1497192)",,
111834174,False,tertiary,False,146.567,,"LINESTRING (94.9168727 20.1496055, 94.9170224 20.1490467, 94.917161 20.1483163)",,ကမ်းနားလမ်း
111834174,False,tertiary,True,376.05899999999997,,"LINESTRING (94.9168727 20.1496055, 94.9167627 20.1498913, 94.9166836 20.1501859, 94.9165879 20.1507436, 94.9165535 20.1513014, 94.9165414 20.1516967, 94.9165799 20.1522342, 94.9166079 20.1524566, 94.9166966 20.1526867, 94.916797 20.1529159)",,ကမ်းနားလမ်း
111834174,False,tertiary,False,114.654,,"LINESTRING (94.9178933 20.1457617, 94.9182889 20.1447998)",,ကမ်းနားလမ်း
111834174,False,tertiary,True,126.865,,"LINESTRING (94.9178933 20.1457617, 94.9175312 20.1468508)",,ကမ်းနားလမ်း
373996190,False,residential,False,37.576,,"LINESTRING (94.9178933 20.1457617, 94.9182381 20.1458587)",,
111834174,False,tertiary,True,114.654,,"LINESTRING (94.9182889 20.1447998, 94.9178933 20.1457617)",,ကမ်းနားလမ်း
1075645406,False,residential,False,31.412,,"LINESTRING (94.9182889 20.1447998, 94.9185749 20.1448876)",,
111827770,False,residential,True,66.396,,"LINESTRING (94.9254966 20.1505148, 94.9248702 20.1504112)",,
112171308,False,residential,False,143.872,,"LINESTRING (94.9254966 20.1505148, 94.9252121 20.1517808)",,16th Street
112171308,False,residential,True,143.937,,"LINESTRING (94.9254966 20.1505148, 94.9257811 20.1492482)",,16th Street
112171310,False,residential,False,67.757,,"LINESTRING (94.9251469 20.1491185, 94.9257811 20.1492482)",,
112171310,False,residential,True,159.473,,"LINESTRING (94.9251469 20.1491185, 94.9236542 20.1488134)",,
112171311,False,residential,False,76.955,,"LINESTRING (94.9251469 20.1491185, 94.9252922 20.14844)",,15th Street
112171311,False,residential,True,146.615,,"LINESTRING (94.9251469 20.1491185, 94.9248702 20.1504112)",,15th Street
111827770,False,residential,False,66.396,,"LINESTRING (94.9248702 20.1504112, 94.9254966 20.1505148)",,
111827770,False,residential,True,78.542,,"LINESTRING (94.9248702 20.1504112, 94.9241287 20.1502914)",,
112171311,False,residential,False,146.615,,"LINESTRING (94.9248702 20.1504112, 94.9251469 20.1491185)",,15th Street
112171311,False,residential,True,143.974,,"LINESTRING (94.9248702 20.1504112, 94.9245984 20.1516806)",,15th Street
106783100,False,residential,False,65.025,,"LINESTRING (94.9245984 20.1516806, 94.9252121 20.1517808)",,
106783100,False,residential,True,78.498,,"LINESTRING (94.9245984 20.1516806, 94.9238594 20.15155)",,
112171311,False,residential,False,143.974,,"LINESTRING (94.9245984 20.1516806, 94.9248702 20.1504112)",,15th Street
112171311,False,residential,True,175.526,,"LINESTRING (94.9245984 20.1516806, 94.9242671 20.1532282)",,15th Street
106783096,False,tertiary,False,72.876,,"LINESTRING (94.9252922 20.14844, 94.9259834 20.148348)",,Pyi Taw Thar Road
112171311,False,residential,True,76.955,,"LINESTRING (94.9252922 20.14844, 94.9251469 20.1491185)",,15th Street
106783096,False,tertiary,True,165.901,,"LINESTRING (94.9252922 20.14844, 94.924359 20.1485303, 94.923708 20.1485406)",,Pyi Taw Thar Road
111827770,False,residential,False,78.542,,"LINESTRING (94.9241287 20.1502914, 94.9248702 20.1504112)",,
111827770,False,residential,True,84.003,,"LINESTRING (94.9241287 20.1502914, 94.9233386 20.1501481)",,
112171312,False,residential,False,142.746,,"LINESTRING (94.9241287 20.1502914, 94.9238594 20.15155)",,14th Street
112171308,False,residential,False,143.937,,"LINESTRING (94.9257811 20.1492482, 94.9254966 20.1505148)",,16th Street
112171308,False,residential,True,102.301,,"LINESTRING (94.9257811 20.1492482, 94.9259834 20.148348)",,16th Street
112171310,False,residential,True,67.757,,"LINESTRING (94.9257811 20.1492482, 94.9251469 20.1491185)",,
112171306,False,residential,True,182.382,,"LINESTRING (94.9255032 20.1535053, 94.9258956 20.151907)",,17th Street
112171307,False,residential,False,69.341,,"LINESTRING (94.9255032 20.1535053, 94.9248576 20.1533585)",,
375014239,False,residential,True,21.886,,"LINESTRING (94.9234043 20.1532004, 94.9235306 20.1530433)",,
482224280,False,primary,False,95.547,,"LINESTRING (94.9234043 20.1532004, 94.9226797 20.1526754)",2,Nat Mauk Road
482224280,False,primary,True,40.888,,"LINESTRING (94.9234043 20.1532004, 94.9237127 20.1534271)",2,Nat Mauk Road
112171307,False,residential,True,79.583,,"LINESTRING (94.9235306 20.1530433, 94.9242671 20.1532282)",,
112171312,False,residential,True,169.558,,"LINESTRING (94.9235306 20.1530433, 94.9238594 20.15155)",,14th Street
375014239,False,residential,False,21.886,,"LINESTRING (94.9235306 20.1530433, 94.9234043 20.1532004)",,
106783100,False,residential,True,72.716,,"LINESTRING (94.9258956 20.151907, 94.9252121 20.1517808)",,
112171306,False,residential,False,182.382,,"LINESTRING (94.9258956 20.151907, 94.9255032 20.1535053)",,17th Street
106783096,False,tertiary,True,72.876,,"LINESTRING (94.9259834 20.148348, 94.9252922 20.14844)",,Pyi Taw Thar Road
112171308,False,residential,False,102.301,,"LINESTRING (94.9259834 20.148348, 94.9257811 20.1492482)",,16th Street
106657736,False,primary,False,152.025,,"LINESTRING (94.9236542 20.1488134, 94.9233386 20.1501481)",2,Bogyoke Road
106657736,False,primary,True,30.85,,"LINESTRING (94.9236542 20.1488134, 94.923708 20.1485406)",2,Bogyoke Road
112171310,False,residential,False,159.473,,"LINESTRING (94.9236542 20.1488134, 94.9251469 20.1491185)",,
106783100,False,residential,False,78.498,,"LINESTRING (94.9238594 20.15155, 94.9245984 20.1516806)",,
106783100,False,residential,True,87.732,,"LINESTRING (94.9238594 20.15155, 94.9230359 20.1513924)",,
112171312,False,residential,False,169.558,,"LINESTRING (94.9238594 20.15155, 94.9235306 20.1530433)",,14th Street
112171312,False,residential,True,142.746,,"LINESTRING (94.9238594 20.15155, 94.9241287 20.1502914)",,14th Street
112171307,False,residential,False,63.32,,"LINESTRING (94.9248576 20.1533585, 94.9242671 20.1532282)",,
112171307,False,residential,True,69.341,,"LINESTRING (94.9248576 20.1533585, 94.9255032 20.1535053)",,
112171308,False,residential,True,179.293,,"LINESTRING (94.9248576 20.1533585, 94.9252121 20.1517808)",,16th Street
106783100,False,residential,False,72.716,,"LINESTRING (94.9252121 20.1517808, 94.9258956 20.151907)",,
106783100,False,residential,True,65.025,,"LINESTRING (94.9252121 20.1517808, 94.9245984 20.1516806)",,
112171308,False,residential,False,179.293,,"LINESTRING (94.9252121 20.1517808, 94.9248576 20.1533585)",,16th Street
112171308,False,residential,True,143.872,,"LINESTRING (94.9252121 20.1517808, 94.9254966 20.1505148)",,16th Street
112171307,False,residential,False,79.583,,"LINESTRING (94.9242671 20.1532282, 94.9235306 20.1530433)",,
112171307,False,residential,True,63.32,,"LINESTRING (94.9242671 20.1532282, 94.9248576 20.1533585)",,
112171311,False,residential,False,175.526,,"LINESTRING (94.9242671 20.1532282, 94.9245984 20.1516806)",,15th Street
444070509,True,primary,False,15.121,,"LINESTRING (94.9203732 20.1512022, 94.9205092 20.1511554)",,
373996199,False,residential,True,198.671,,"LINESTRING (94.9203732 20.1512022, 94.920318 20.1511604, 94.9202672 20.1511452, 94.9185075 20.1509002)",,
106783112,False,residential,False,171.275,,"LINESTRING (94.9236049 20.1451637, 94.9219979 20.1448532)",,
106783112,False,residential,True,171.275,,"LINESTRING (94.9219979 20.1448532, 94.9236049 20.1451637)",,
247032988,False,tertiary,False,109.34899999999999,,"LINESTRING (94.9219979 20.1448532, 94.9221234 20.1447661, 94.9225127 20.1447395, 94.9230059 20.1446564)",,
106657736,False,primary,False,427.005,,"LINESTRING (94.9245715 20.144787, 94.923708 20.1485406)",2,Bogyoke Road
247032988,False,tertiary,True,165.704,,"LINESTRING (94.9245715 20.144787, 94.9239319 20.1446763, 94.9233409 20.1445999, 94.9230059 20.1446564)",,
106783110,False,residential,False,130.517,,"LINESTRING (94.9187126 20.1471152, 94.9199284 20.1473889)",,
106783110,False,residential,True,89.987,,"LINESTRING (94.9187126 20.1471152, 94.9178745 20.1469259)",,
247032992,False,residential,False,142.864,,"LINESTRING (94.9187126 20.1471152, 94.9183696 20.148359)",,
247032992,False,residential,True,68.156,,"LINESTRING (94.9187126 20.1471152, 94.9188711 20.1465206)",,
106783096,False,tertiary,False,162.689,,"LINESTRING (94.9183696 20.148359, 94.9199262 20.1484307)",,Pyi Taw Thar Road
106783096,False,tertiary,True,81.677,,"LINESTRING (94.9183696 20.148359, 94.9175874 20.1483417)",,Pyi Taw Thar Road
247032992,False,residential,True,142.864,,"LINESTRING (94.9183696 20.148359, 94.9187126 20.1471152)",,
247032988,False,tertiary,False,165.704,,"LINESTRING (94.9230059 20.1446564, 94.9233409 20.1445999, 94.9239319 20.1446763, 94.9245715 20.144787)",,
247032988,False,tertiary,True,109.34899999999999,,"LINESTRING (94.9230059 20.1446564, 94.9225127 20.1447395, 94.9221234 20.1447661, 94.9219979 20.1448532)",,
247032992,False,residential,False,53.444,,"LINESTRING (94.9192699 20.1451161, 94.9191364 20.1455801)",,
373996204,False,residential,True,79.529,,"LINESTRING (94.9192699 20.1451161, 94.9199871 20.1453573)",,
1075645406,False,residential,True,76.873,,"LINESTRING (94.9192699 20.1451161, 94.9185749 20.1448876)",,
373996204,False,residential,False,79.529,,"LINESTRING (94.9199871 20.1453573, 94.9192699 20.1451161)",,
373996204,False,residential,True,57.219,,"LINESTRING (94.9199871 20.1453573, 94.9205032 20.1455306)",,
247032992,False,residential,False,51.458,,"LINESTRING (94.9191364 20.1455801, 94.9190088 20.1460271)",,
247032992,False,residential,True,53.444,,"LINESTRING (94.9191364 20.1455801, 94.9192699 20.1451161)",,
373996171,False,residential,True,135.674,,"LINESTRING (94.9191364 20.1455801, 94.9203886 20.1459068)",,
106783112,False,residential,False,41.553,,"LINESTRING (94.9203886 20.1459068, 94.9202788 20.146266)",,
373996171,False,residential,False,135.674,,"LINESTRING (94.9203886 20.1459068, 94.9191364 20.1455801)",,
106783112,False,residential,True,43.509,,"LINESTRING (94.9203886 20.1459068, 94.9204556 20.1456836, 94.9205032 20.1455306)",,
247032992,False,residential,False,56.726,,"LINESTRING (94.9190088 20.1460271, 94.9188711 20.1465206)",,
247032992,False,residential,True,51.458,,"LINESTRING (94.9190088 20.1460271, 94.9191364 20.1455801)",,
373996190,False,residential,False,135.213,,"LINESTRING (94.9190088 20.1460271, 94.9202788 20.146266)",,
373996190,False,residential,True,82.605,,"LINESTRING (94.9190088 20.1460271, 94.9182381 20.1458587)",,
106783112,False,residential,False,17.948,,"LINESTRING (94.9202788 20.146266, 94.9202294 20.1464206)",,
106783112,False,residential,True,41.553,,"LINESTRING (94.9202788 20.146266, 94.9203886 20.1459068)",,
373996190,False,residential,True,135.213,,"LINESTRING (94.9202788 20.146266, 94.9190088 20.1460271)",,
247032992,False,residential,False,68.156,,"LINESTRING (94.9188711 20.1465206, 94.9187126 20.1471152)",,
247032992,False,residential,True,56.726,,"LINESTRING (94.9188711 20.1465206, 94.9190088 20.1460271)",,
373996170,False,residential,False,133.157,,"LINESTRING (94.9188711 20.1465206, 94.9201271 20.1467295)",,
373996170,False,residential,True,86.221,,"LINESTRING (94.9188711 20.1465206, 94.9180542 20.1464062)",,
106783112,False,residential,False,36.718,,"LINESTRING (94.9201271 20.1467295, 94.9200179 20.1470434)",,
106783112,False,residential,True,35.97,,"LINESTRING (94.9201271 20.1467295, 94.9202294 20.1464206)",,
373996170,False,residential,True,133.157,,"LINESTRING (94.9201271 20.1467295, 94.9188711 20.1465206)",,
106783096,False,tertiary,False,81.677,,"LINESTRING (94.9175874 20.1483417, 94.9183696 20.148359)",,Pyi Taw Thar Road
106783096,False,tertiary,True,44.602,,"LINESTRING (94.9175874 20.1483417, 94.917161 20.1483163)",,Pyi Taw Thar Road
373996123,False,residential,True,154.612,,"LINESTRING (94.9175874 20.1483417, 94.9173857 20.1497192)",,
373996123,False,residential,False,160.305,,"LINESTRING (94.9175874 20.1483417, 94.9176907 20.1477389, 94.9178745 20.1469259)",,
111827770,False,residential,False,123.647,,"LINESTRING (94.9173857 20.1497192, 94.9185556 20.1498931)",,
111827770,False,residential,True,55.024,,"LINESTRING (94.9173857 20.1497192, 94.9168727 20.1496055)",,
373996123,False,residential,False,154.612,,"LINESTRING (94.9173857 20.1497192, 94.9175874 20.1483417)",,
373996123,False,residential,True,68.542,,"LINESTRING (94.9173857 20.1497192, 94.91725 20.1503223)",,
373996123,False,residential,False,68.542,,"LINESTRING (94.91725 20.1503223, 94.9173857 20.1497192)",,
373996123,False,residential,True,43.908,,"LINESTRING (94.91725 20.1503223, 94.917168 20.1507096)",,
373996198,False,residential,True,133.833,,"LINESTRING (94.91725 20.1503223, 94.9185158 20.1505134)",,
373996131,False,residential,False,69.099,,"LINESTRING (94.9185158 20.1505134, 94.9185556 20.1498931)",,
373996131,False,residential,True,43.019,,"LINESTRING (94.9185158 20.1505134, 94.9185075 20.1509002)",,
373996198,False,residential,False,133.833,,"LINESTRING (94.9185158 20.1505134, 94.91725 20.1503223)",,
373996198,False,residential,True,188.288,,"LINESTRING (94.9185158 20.1505134, 94.9203062 20.1507188)",,
373996123,False,residential,False,43.908,,"LINESTRING (94.917168 20.1507096, 94.91725 20.1503223)",,
373996123,False,residential,True,19.639,,"LINESTRING (94.917168 20.1507096, 94.9171351 20.1508835)",,
373996199,False,residential,False,141.426,,"LINESTRING (94.917168 20.1507096, 94.9185075 20.1509002)",,
106783112,False,residential,False,22.088,,"LINESTRING (94.9203062 20.1507188, 94.9204137 20.1508899)",,
106783112,False,residential,True,84.548,,"LINESTRING (94.9203062 20.1507188, 94.920094 20.149985)",,
373996198,False,residential,False,188.288,,"LINESTRING (94.9203062 20.1507188, 94.9185158 20.1505134)",,
373996123,False,residential,False,19.639,,"LINESTRING (94.9171351 20.1508835, 94.917168 20.1507096)",,
373996123,False,residential,True,44.881,,"LINESTRING (94.9171351 20.1508835, 94.9170716 20.1512827)",,
373996205,False,residential,True,144.406,,"LINESTRING (94.9171351 20.1508835, 94.9185049 20.1510648)",,
373996131,False,residential,False,43.019,,"LINESTRING (94.9185075 20.1509002, 94.9185158 20.1505134)",,
373996131,False,residential,True,18.305,,"LINESTRING (94.9185075 20.1509002, 94.9185049 20.1510648)",,
373996199,False,residential,True,141.426,,"LINESTRING (94.9185075 20.1509002, 94.917168 20.1507096)",,
373996199,False,residential,False,198.671,,"LINESTRING (94.9185075 20.1509002, 94.9202672 20.1511452, 94.920318 20.1511604, 94.9203732 20.1512022)",,
373996131,False,residential,False,18.305,,"LINESTRING (94.9185049 20.1510648, 94.9185075 20.1509002)",,
373996131,False,residential,True,45.257,,"LINESTRING (94.9185049 20.1510648, 94.918495 20.1514717)",,
373996205,False,residential,False,144.406,,"LINESTRING (94.9185049 20.1510648, 94.9171351 20.1508835)",,
373996205,False,residential,True,198.425,,"LINESTRING (94.9185049 20.1510648, 94.920094 20.151285, 94.9202321 20.1512939, 94.9203153 20.1512838, 94.9203847 20.1512651)",,
373996123,False,residential,False,44.881,,"LINESTRING (94.9170716 20.1512827, 94.9171351 20.1508835)",,
373996123,False,residential,True,45.57,,"LINESTRING (94.9170716 20.1512827, 94.9169862 20.1516846)",,
373996203,False,residential,False,150.065,,"LINESTRING (94.9170716 20.1512827, 94.918495 20.1514717)",,
106654758,True,primary,False,15.226,,"LINESTRING (94.9203847 20.1512651, 94.9202428 20.1512334)",,
373996205,False,residential,False,198.425,,"LINESTRING (94.9203847 20.1512651, 94.9203153 20.1512838, 94.9202321 20.1512939, 94.920094 20.151285, 94.9185049 20.1510648)",,
373996131,False,residential,False,45.257,,"LINESTRING (94.918495 20.1514717, 94.9185049 20.1510648)",,
373996131,False,residential,True,45.682,,"LINESTRING (94.918495 20.1514717, 94.9184549 20.1518808)",,
373996203,False,residential,False,221.321,,"LINESTRING (94.918495 20.1514717, 94.9205954 20.1517429)",,
373996203,False,residential,True,150.065,,"LINESTRING (94.918495 20.1514717, 94.9170716 20.1512827)",,
106654754,False,unclassified,False,19.495,,"LINESTRING (94.9206174 20.1515688, 94.9205954 20.1517429)",,
122496574,True,tertiary,False,30.716,,"LINESTRING (94.9206174 20.1515688, 94.9205633 20.1514178, 94.9205229 20.1513072)",,
373996123,False,residential,False,45.57,,"LINESTRING (94.9169862 20.1516846, 94.9170716 20.1512827)",,
373996123,False,residential,True,43.153,,"LINESTRING (94.9169862 20.1516846, 94.9169477 20.152071)",,
373996189,False,residential,False,154.859,,"LINESTRING (94.9169862 20.1516846, 94.9184549 20.1518808)",,
373996131,False,residential,False,45.682,,"LINESTRING (94.9184549 20.1518808, 94.918495 20.1514717)",,
373996131,False,residential,True,45.89,,"LINESTRING (94.9184549 20.1518808, 94.9184228 20.1522924)",,
373996189,False,residential,False,199.522,,"LINESTRING (94.9184549 20.1518808, 94.9203401 20.1521766)",,
373996189,False,residential,True,154.859,,"LINESTRING (94.9184549 20.1518808, 94.9169862 20.1516846)",,
373996123,False,residential,False,43.153,,"LINESTRING (94.9169477 20.152071, 94.9169862 20.1516846)",,
373996123,False,residential,True,47.453,,"LINESTRING (94.9169477 20.152071, 94.9168934 20.1524947)",,
373996213,False,residential,False,155.938,,"LINESTRING (94.9169477 20.152071, 94.9184228 20.1522924)",,
373996131,False,residential,False,45.89,,"LINESTRING (94.9184228 20.1522924, 94.9184549 20.1518808)",,
373996131,False,residential,True,48.159,,"LINESTRING (94.9184228 20.1522924, 94.9184005 20.152725)",,
373996213,False,residential,False,165.959,,"LINESTRING (94.9184228 20.1522924, 94.9199942 20.152519)",,
373996213,False,residential,True,155.938,,"LINESTRING (94.9184228 20.1522924, 94.9169477 20.152071)",,
373996123,False,residential,False,47.453,,"LINESTRING (94.9168934 20.1524947, 94.9169477 20.152071)",,
373996123,False,residential,True,47.852,,"LINESTRING (94.9168934 20.1524947, 94.9168364 20.1529217)",,
373996208,False,residential,False,159.393,,"LINESTRING (94.9168934 20.1524947, 94.9184005 20.152725)",,
373996131,False,residential,False,48.159,,"LINESTRING (94.9184005 20.152725, 94.9184228 20.1522924)",,
373996131,False,residential,True,47.127,,"LINESTRING (94.9184005 20.152725, 94.9183707 20.1531479)",,
373996208,False,residential,False,123.463,,"LINESTRING (94.9184005 20.152725, 94.9195662 20.1529128)",,
373996208,False,residential,True,159.393,,"LINESTRING (94.9184005 20.152725, 94.9168934 20.1524947)",,
373996201,False,residential,False,4.163,,"LINESTRING (94.916797 20.1529159, 94.9168364 20.1529217)",,
111834174,False,tertiary,False,376.059,,"LINESTRING (94.916797 20.1529159, 94.9166966 20.1526867, 94.9166079 20.1524566, 94.9165799 20.1522342, 94.9165414 20.1516967, 94.9165535 20.1513014, 94.9165879 20.1507436, 94.9166836 20.1501859, 94.9167627 20.1498913, 94.9168727 20.1496055)",,ကမ်းနားလမ်း
111834174,False,tertiary,True,52.218,,"LINESTRING (94.916797 20.1529159, 94.9169034 20.1531336, 94.9170309 20.1533301)",,ကမ်းနားလမ်း
106654754,False,unclassified,False,58.453,,"LINESTRING (94.9195662 20.1529128, 94.9191697 20.153284)",,
106654754,False,unclassified,True,62.558,,"LINESTRING (94.9195662 20.1529128, 94.9199942 20.152519)",,
373996208,False,residential,True,123.463,,"LINESTRING (94.9195662 20.1529128, 94.9184005 20.152725)",,
373996131,False,residential,False,47.127,,"LINESTRING (94.9183707 20.1531479, 94.9184005 20.152725)",,
