osmid,name,highway,oneway,reversed,length,geometry,junction,lanes,access,width
35985693,Rue 1.008,residential,False,True,70.486,"LINESTRING (11.5220457 3.8652083, 11.521803 3.8652822, 11.5217119 3.865321, 11.5216495 3.8653618, 11.5215842 3.8654168, 11.5215083 3.8655127)",,,,
35985693,Rue 1.008,residential,False,False,106.967,"LINESTRING (11.522846 3.8649582, 11.5237587 3.8646481)",,,,
35985693,Rue 1.008,residential,False,True,93.04,"LINESTRING (11.522846 3.8649582, 11.5220457 3.8652083)",,,,
35985695,Place de l'Indépendance,secondary,True,False,27.532,"LINESTRING (11.5177079 3.8723257, 11.5178655 3.8724044, 11.5179029 3.8724657)",roundabout,2,,
35985694,Rue 1.026,residential,False,False,88.271,"LINESTRING (11.5191665 3.8715273, 11.5193072 3.8714276, 11.519689 3.8711515, 11.5198152 3.8710678)",,,,
35985694,Rue 1.026,residential,False,True,174.80700000000002,"LINESTRING (11.5191665 3.8715273, 11.5187117 3.8718721, 11.5183064 3.8721873, 11.5179029 3.8724657)",,,,
273228974,Avenue Winston Churchill,tertiary,False,False,202.859,"LINESTRING (11.5191665 3.8715273, 11.5190886 3.872295, 11.5189964 3.8733437)",,,,
273228974,Avenue Winston Churchill,tertiary,False,True,136.041,"LINESTRING (11.5191665 3.8715273, 11.5192066 3.8712878, 11.5192436 3.8709879, 11.5192438 3.8706871, 11.5192093 3.870311)",,,,
1240183311,Rue Nachtigal,secondary,False,False,5.601,"LINESTRING (11.5172788 3.8709589, 11.517284 3.871009)",,2,,
35897041,Rue 1.022,residential,False,False,97.04,"LINESTRING (11.5172788 3.8709589, 11.5174441 3.8710246, 11.5177219 3.8711506, 11.5179176 3.8712394, 11.517927 3.8712437, 11.5180784 3.8713123)",,,,
205638065,Rue 1.051,residential,False,False,92.217,"LINESTRING (11.5172788 3.8709589, 11.5173666 3.8708579, 11.517679 3.870236)",,,,
1240183311,Rue Nachtigal,secondary,False,True,104.675,"LINESTRING (11.5172788 3.8709589, 11.517258 3.8707569, 11.5171821 3.8700225)",,2,,
35985682,Place John F Kennedy,secondary,True,False,7.1080000000000005,"LINESTRING (11.5204142 3.8665526, 11.5204066 3.8665178, 11.5204091 3.8664896)",roundabout,,,
"[1266065736, 236961681, 1266065451, 1266065452]",Avenue de l'Indépendance,secondary,False,False,196.939,"LINESTRING (11.5204142 3.8665526, 11.520262 3.8666443, 11.5201109 3.8668485, 11.5199651 3.8671591, 11.5196606 3.8678079, 11.5196035 3.8679295, 11.5195396 3.8680611)",,2,,
35897046,Rue Marie Gocker,tertiary,False,True,181.709,"LINESTRING (11.5204091 3.8664896, 11.5202822 3.8663767, 11.5192929 3.8652948)",,,,
35985682,Place John F Kennedy,secondary,True,False,20.113,"LINESTRING (11.5204091 3.8664896, 11.5204187 3.8664637, 11.5204347 3.8664412, 11.5204559 3.8664236, 11.5204811 3.866412, 11.5205083 3.8664074, 11.5205506 3.8664153)",roundabout,,,
97355676,Rue Joseph Essono Balla,secondary,False,True,190.85199999999998,"LINESTRING (11.5240925 3.8732071, 11.5240667 3.8728306, 11.524055 3.8723133, 11.5241088 3.8714935)",,,,
205632353,Rue de Djoungolo,tertiary,False,True,121.769,"LINESTRING (11.5240925 3.8732071, 11.523928 3.8732106, 11.5236888 3.8732198, 11.523441 3.8732341, 11.5232588 3.8732463, 11.5230969 3.8732738, 11.5230022 3.8733013)",,2,yes,
682805737,Avenue Mvog-Fouda Ada,secondary,False,True,94.277,"LINESTRING (11.5234716 3.8705343, 11.5229722 3.8698483)",,2,,
683303560,,secondary,True,False,31.71,"LINESTRING (11.5234716 3.8705343, 11.5235664 3.8705824, 11.5236324 3.87062, 11.5237188 3.8706768)",,,,597.386687760502
35985692,Rue Narvick,tertiary,False,True,105.614,"LINESTRING (11.5185845 3.8659293, 11.5192929 3.8652948)",,,,
199028542,Rue 1.012,residential,False,True,112.592,"LINESTRING (11.5185845 3.8659293, 11.5179265 3.8651584)",,,,
35985692,Rue Narvick,tertiary,False,False,95.725,"LINESTRING (11.5185845 3.8659293, 11.5182772 3.8662108, 11.5181045 3.8666207)",,,,
199028542,Rue 1.012,residential,False,False,247.303,"LINESTRING (11.5185845 3.8659293, 11.5191763 3.8666435, 11.5191972 3.8666926, 11.5191887 3.8667424, 11.5190205 3.8671255, 11.5187194 3.8678402)",,,,
199063419,Rue 1.010,residential,False,True,149.509,"LINESTRING (11.5228132 3.8673958, 11.5215584 3.8678862)",,,,
682805745,Avenue Mgr. François Xavier Vogt,secondary,False,True,72.537,"LINESTRING (11.5228132 3.8673958, 11.5225929 3.8667816)",,2,,
682805745,Avenue Mgr. François Xavier Vogt,secondary,False,False,140.902,"LINESTRING (11.5228132 3.8673958, 11.522886 3.8675873, 11.5232264 3.8685939)",,2,,
199063419,Rue 1.010,residential,False,False,149.509,"LINESTRING (11.5215584 3.8678862, 11.5228132 3.8673958)",,,,
682805737,Avenue Mvog-Fouda Ada,secondary,False,True,39.986,"LINESTRING (11.5215584 3.8678862, 11.5213411 3.8675993)",,2,,
682805737,Avenue Mvog-Fouda Ada,secondary,False,False,268.71299999999997,"LINESTRING (11.5215584 3.8678862, 11.5220855 3.8686138, 11.5226094 3.8693555, 11.5229722 3.8698483)",,2,,
199272224,,residential,False,False,63.321999999999996,"LINESTRING (11.5250008 3.8723174, 11.525054 3.8723015, 11.5251093 3.8722784, 11.5251628 3.8722507, 11.5251935 3.8721861, 11.5252935 3.8718793)",,,,
682805744,Rue Mgr. René Graffin,secondary,False,False,26.871,"LINESTRING (11.5248665 3.8692714, 11.5247536 3.8694852)",,,,
682805744,Rue Mgr. René Graffin,secondary,False,True,22.836,"LINESTRING (11.5248665 3.8692714, 11.5249609 3.8690889)",,,,
35985693,Rue 1.008,residential,False,False,41.449,"LINESTRING (11.5212767 3.8658052, 11.5215083 3.8655127)",,,,
35985693,Rue 1.008,residential,False,True,54.05500000000001,"LINESTRING (11.5212767 3.8658052, 11.5211292 3.8659899, 11.5209564 3.8661709)",,,,
199028528,Rue du Mfoundi,residential,False,False,138.017,"LINESTRING (11.5250645 3.867026, 11.5254426 3.8682085)",,,,
199063436,Rue 1.145,residential,False,True,73.481,"LINESTRING (11.5250645 3.867026, 11.5244441 3.8672574)",,,,
199028528,Rue du Mfoundi,residential,False,True,302.029,"LINESTRING (11.5250645 3.867026, 11.5246535 3.8661159, 11.5239915 3.8650243, 11.5237587 3.8646481)",,,,
199028545,Rue 1.075,residential,False,False,93.115,"LINESTRING (11.5187194 3.8678402, 11.5194849 3.8681836)",,,,
199028545,Rue 1.075,residential,False,True,115.465,"LINESTRING (11.5187194 3.8678402, 11.5177702 3.8674143)",,,,
199028542,Rue 1.012,residential,False,True,247.30299999999997,"LINESTRING (11.5187194 3.8678402, 11.5190205 3.8671255, 11.5191887 3.8667424, 11.5191972 3.8666926, 11.5191763 3.8666435, 11.5185845 3.8659293)",,,,
199028545,Rue 1.075,residential,False,True,93.115,"LINESTRING (11.5194849 3.8681836, 11.5187194 3.8678402)",,,,
236961681,Avenue de l'Indépendance,secondary,False,True,14.912,"LINESTRING (11.5194849 3.8681836, 11.5195396 3.8680611)",,2,,
"[1266062360, 236961681, 1266062361]",Avenue de l'Indépendance,secondary,False,False,189.989,"LINESTRING (11.5194849 3.8681836, 11.5190524 3.8691523, 11.5190077 3.8692525, 11.5189462 3.8693926, 11.5187911 3.8697457)",,2,,
205638066,Rue 1.055,residential,False,False,13.631,"LINESTRING (11.5181178 3.8693091, 11.5180534 3.8694135)",,,,
199028543,Rue 1.055,tertiary,False,False,91.088,"LINESTRING (11.5181178 3.8693091, 11.518186 3.8694101, 11.5182913 3.8695128, 11.5187121 3.8697045, 11.5187911 3.8697457)",,,,
199028543,Rue 1.055,tertiary,False,True,202.77800000000002,"LINESTRING (11.5181178 3.8693091, 11.518068 3.8692027, 11.5180269 3.8690609, 11.5178735 3.8678215, 11.5177974 3.8676546, 11.517703 3.8675703)",,,,
199028543,Rue 1.055,tertiary,False,True,91.08800000000001,"LINESTRING (11.5187911 3.8697457, 11.5187121 3.8697045, 11.5182913 3.8695128, 11.518186 3.8694101, 11.5181178 3.8693091)",,,,
273228974,Avenue Winston Churchill,tertiary,False,False,81.393,"LINESTRING (11.5187911 3.8697457, 11.5189223 3.8698106, 11.5189875 3.8698621, 11.5190765 3.8699922, 11.5191404 3.8701324, 11.5192093 3.870311)",,,,
1266062361,Avenue de l'Indépendance,secondary,False,False,98.642,"LINESTRING (11.5187911 3.8697457, 11.5187348 3.8698734, 11.5184817 3.8704473, 11.5184379 3.8705597)",,2,,
"[1266062360, 1266062361, 236961681]",Avenue de l'Indépendance,secondary,False,True,189.989,"LINESTRING (11.5187911 3.8697457, 11.5189462 3.8693926, 11.5190077 3.8692525, 11.5190524 3.8691523, 11.5194849 3.8681836)",,2,,
199028539,Rue 1.020,residential,False,False,60.021,"LINESTRING (11.5171821 3.8700225, 11.517679 3.870236)",,,,
1240183311,Rue Nachtigal,secondary,False,False,104.675,"LINESTRING (11.5171821 3.8700225, 11.517258 3.8707569, 11.5172788 3.8709589)",,2,,
1240183971,Rue Nachtigal,secondary,False,True,111.772,"LINESTRING (11.5171821 3.8700225, 11.5171609 3.8698278, 11.5170732 3.8690232)",,2,,
199028539,Rue 1.020,residential,False,True,91.565,"LINESTRING (11.5184379 3.8705597, 11.5182696 3.870488, 11.5181236 3.8704257, 11.517679 3.870236)",,,,
"[1266059193, 1266059194]",Avenue de l'Indépendance,secondary,False,False,82.27099999999999,"LINESTRING (11.5184379 3.8705597, 11.5184128 3.8706243, 11.5183901 3.8706803, 11.5181691 3.8712263, 11.5181611 3.8712461)",,2,,
1266062361,Avenue de l'Indépendance,secondary,False,True,98.642,"LINESTRING (11.5184379 3.8705597, 11.5184817 3.8704473, 11.5187348 3.8698734, 11.5187911 3.8697457)",,2,,
35985693,Rue 1.008,residential,False,True,41.449,"LINESTRING (11.5215083 3.8655127, 11.5212767 3.8658052)",,,,
35985693,Rue 1.008,residential,False,False,70.486,"LINESTRING (11.5215083 3.8655127, 11.5215842 3.8654168, 11.5216495 3.8653618, 11.5217119 3.865321, 11.521803 3.8652822, 11.5220457 3.8652083)",,,,
"[199063170, 273239567]",,residential,False,False,158.93099999999998,"LINESTRING (11.5215083 3.8655127, 11.5216401 3.8657122, 11.5219445 3.8666404, 11.5217428 3.8667124)",,,,
35985693,Rue 1.008,residential,False,True,24.648,"LINESTRING (11.5209564 3.8661709, 11.5207819 3.8663081)",,,,
35985693,Rue 1.008,residential,False,False,54.05500000000001,"LINESTRING (11.5209564 3.8661709, 11.5211292 3.8659899, 11.5212767 3.8658052)",,,,
273239568,,residential,False,True,56.736000000000004,"LINESTRING (11.5209564 3.8661709, 11.5210533 3.8663232, 11.5210675 3.8663926, 11.5210211 3.8665628, 11.5210188 3.8666454)",,,,
199063436,Rue 1.145,residential,False,True,43.65,"LINESTRING (11.5229562 3.8666309, 11.5225929 3.8667816)",,,,
199063359,Mfoundi Mall,residential,False,True,223.25099999999998,"LINESTRING (11.5229562 3.8666309, 11.5235867 3.8663728, 11.523698 3.866346, 11.5237782 3.8663681, 11.5239139 3.8664544, 11.5240168 3.8665365, 11.5242465 3.8668839, 11.5244441 3.8672574)",,,,
199063436,Rue 1.145,residential,False,False,257.67199999999997,"LINESTRING (11.5229562 3.8666309, 11.5231711 3.8665991, 11.5233077 3.8665748, 11.5234673 3.8665427, 11.5235572 3.8665414, 11.5236279 3.8665772, 11.5237151 3.8667456, 11.5237604 3.8669309, 11.5237597 3.8670926, 11.5237216 3.8671995, 11.5236899 3.867282, 11.52369 3.8673252, 11.5237147 3.8673669, 11.5238138 3.8674449, 11.5238649 3.8674633, 11.5239199 3.8674579, 11.5244441 3.8672574)",,,,
199063334,,residential,False,False,8.451,"LINESTRING (11.5210188 3.8666454, 11.5209709 3.8667045)",,,,
273239568,,residential,False,False,56.736000000000004,"LINESTRING (11.5210188 3.8666454, 11.5210211 3.8665628, 11.5210675 3.8663926, 11.5210533 3.8663232, 11.5209564 3.8661709)",,,,
"[273239568, 273239567]",,residential,False,True,93.33000000000001,"LINESTRING (11.5210188 3.8666454, 11.5212801 3.8668775, 11.5217428 3.8667124)",,,,
199063356,,residential,False,False,62.503,"LINESTRING (11.5217428 3.8667124, 11.5219355 3.8672406)",,,,
273239564,,residential,False,True,83.495,"LINESTRING (11.5217428 3.8667124, 11.5214843 3.8660072)",,,,
"[273239568, 273239567]",,residential,False,False,93.33000000000001,"LINESTRING (11.5217428 3.8667124, 11.5212801 3.8668775, 11.5210188 3.8666454)",,,,
"[199063170, 273239567]",,residential,False,True,158.93099999999998,"LINESTRING (11.5217428 3.8667124, 11.5219445 3.8666404, 11.5216401 3.8657122, 11.5215083 3.8655127)",,,,
199063334,,residential,False,True,8.451,"LINESTRING (11.5209709 3.8667045, 11.5210188 3.8666454)",,,,
199063436,Rue 1.145,residential,False,False,43.65,"LINESTRING (11.5225929 3.8667816, 11.5229562 3.8666309)",,,,
682805745,Avenue Mgr. François Xavier Vogt,secondary,False,False,72.537,"LINESTRING (11.5225929 3.8667816, 11.5228132 3.8673958)",,2,,
682805745,Avenue Mgr. François Xavier Vogt,secondary,False,True,185.177,"LINESTRING (11.5225929 3.8667816, 11.5220457 3.8652083)",,2,,
199063369,,residential,False,False,42.525999999999996,"LINESTRING (11.5221947 3.8670692, 11.5221692 3.8672571, 11.5220053 3.8673593)",,,,
199063286,,residential,False,True,15.303,"LINESTRING (11.5219355 3.8672406, 11.5220053 3.8673593)",,,,
199063356,,residential,False,True,62.503,"LINESTRING (11.5219355 3.8672406, 11.5217428 3.8667124)",,,,
273239566,,residential,False,False,54.569,"LINESTRING (11.5219355 3.8672406, 11.5214711 3.8674023)",,,,
199063436,Rue 1.145,residential,False,False,73.481,"LINESTRING (11.5244441 3.8672574, 11.5250645 3.867026)",,,,
199063359,Mfoundi Mall,residential,False,False,223.251,"LINESTRING (11.5244441 3.8672574, 11.5242465 3.8668839, 11.5240168 3.8665365, 11.5239139 3.8664544, 11.5237782 3.8663681, 11.523698 3.866346, 11.5235867 3.8663728, 11.5229562 3.8666309)",,,,
199063436,Rue 1.145,residential,False,True,257.67199999999997,"LINESTRING (11.5244441 3.8672574, 11.5239199 3.8674579, 11.5238649 3.8674633, 11.5238138 3.8674449, 11.5237147 3.8673669, 11.52369 3.8673252, 11.5236899 3.867282, 11.5237216 3.8671995, 11.5237597 3.8670926, 11.5237604 3.8669309, 11.5237151 3.8667456, 11.5236279 3.8665772, 11.5235572 3.8665414, 11.5234673 3.8665427, 11.5233077 3.8665748, 11.5231711 3.8665991, 11.5229562 3.8666309)",,,,
199063286,,residential,False,False,15.303,"LINESTRING (11.5220053 3.8673593, 11.5219355 3.8672406)",,,,
199063369,,residential,False,False,78.371,"LINESTRING (11.5220053 3.8673593, 11.5213411 3.8675993)",,,,
199063369,,residential,False,True,42.525999999999996,"LINESTRING (11.5220053 3.8673593, 11.5221692 3.8672571, 11.5221947 3.8670692)",,,,
273239566,,residential,False,True,54.569,"LINESTRING (11.5214711 3.8674023, 11.5219355 3.8672406)",,,,
199063369,,residential,False,True,78.371,"LINESTRING (11.5213411 3.8675993, 11.5220053 3.8673593)",,,,
682805737,Avenue Mvog-Fouda Ada,secondary,False,False,39.986,"LINESTRING (11.5213411 3.8675993, 11.5215584 3.8678862)",,2,,
682805737,Avenue Mvog-Fouda Ada,secondary,False,True,140.06,"LINESTRING (11.5213411 3.8675993, 11.5205802 3.8665942)",,2,,
199063347,,residential,False,True,34.725,"LINESTRING (11.5248563 3.868055, 11.5248541 3.868231, 11.5248378 3.8683663)",,,,
236961681,Avenue de l'Indépendance,secondary,False,False,14.912,"LINESTRING (11.5195396 3.8680611, 11.5194849 3.8681836)",,2,,
"[1266065736, 236961681, 1266065451, 1266065452]",Avenue de l'Indépendance,secondary,False,True,196.939,"LINESTRING (11.5195396 3.8680611, 11.5196035 3.8679295, 11.5196606 3.8678079, 11.5199651 3.8671591, 11.5201109 3.8668485, 11.520262 3.8666443, 11.5204142 3.8665526)",,2,,
679441305,Rue 1.147,residential,False,False,72.42099999999999,"LINESTRING (11.5195396 3.8680611, 11.5197715 3.8681791, 11.5199879 3.8683086, 11.5200415 3.8683614, 11.5200691 3.8684199)",,,,
199063329,Rue 1.139,residential,False,False,214.56400000000002,"LINESTRING (11.5248378 3.8683663, 11.5245833 3.8682112, 11.5244798 3.8681591, 11.5243495 3.8681099, 11.5241529 3.8680865, 11.5239273 3.8680531, 11.5239038 3.8681624, 11.5238629 3.8682494, 11.523808 3.8683396, 11.5237465 3.8683949, 11.5236457 3.8684427, 11.5235279 3.8684899, 11.5233742 3.8685448, 11.5232264 3.8685939)",,,,
199063329,Rue 1.139,residential,False,True,51.403999999999996,"LINESTRING (11.5248378 3.8683663, 11.5249417 3.8684666, 11.5250248 3.8685664, 11.5251576 3.8687002)",,,,
199063347,,residential,False,False,34.725,"LINESTRING (11.5248378 3.8683663, 11.5248541 3.868231, 11.5248563 3.868055)",,,,
679441305,Rue 1.147,residential,False,False,12.609,"LINESTRING (11.5200691 3.8684199, 11.5200959 3.8685301)",,,,
199063425,Rue 1.073,residential,False,False,326.62300000000005,"LINESTRING (11.5200691 3.8684199, 11.5200137 3.8685186, 11.5198989 3.8687646, 11.5197926 3.869066, 11.5197411 3.8691892, 11.5197015 3.8693202, 11.5196934 3.8694222, 11.5197057 3.8695355, 11.5198064 3.8700345, 11.5198329 3.8702049, 11.5198266 3.8703759, 11.5197806 3.8704739, 11.5196997 3.8705701, 11.519595 3.8706247, 11.5194963 3.8706362, 11.5194126 3.8705976, 11.5193035 3.8704313, 11.5192093 3.870311)",,,,
679441305,Rue 1.147,residential,False,True,72.42099999999999,"LINESTRING (11.5200691 3.8684199, 11.5200415 3.8683614, 11.5199879 3.8683086, 11.5197715 3.8681791, 11.5195396 3.8680611)",,,,
199063429,Rue 1.139,residential,False,True,79.706,"LINESTRING (11.5242847 3.8688491, 11.5244406 3.8688953, 11.5245812 3.8689411, 11.5248384 3.8690329, 11.5249609 3.8690889)",,,,
199063329,Rue 1.139,residential,False,True,214.564,"LINESTRING (11.5232264 3.8685939, 11.5233742 3.8685448, 11.5235279 3.8684899, 11.5236457 3.8684427, 11.5237465 3.8683949, 11.523808 3.8683396, 11.5238629 3.8682494, 11.5239038 3.8681624, 11.5239273 3.8680531, 11.5241529 3.8680865, 11.5243495 3.8681099, 11.5244798 3.8681591, 11.5245833 3.8682112, 11.5248378 3.8683663)",,,,
682805745,Avenue Mgr. François Xavier Vogt,secondary,False,False,110.663,"LINESTRING (11.5232264 3.8685939, 11.523285 3.8687963, 11.5235404 3.8695383)",,2,,
682805745,Avenue Mgr. François Xavier Vogt,secondary,False,True,140.902,"LINESTRING (11.5232264 3.8685939, 11.522886 3.8675873, 11.5228132 3.8673958)",,2,,
273239569,,residential,False,False,75.559,"LINESTRING (11.5239241 3.8690853, 11.5239126 3.8692169, 11.5239018 3.8693165, 11.5238763 3.8693883, 11.523838 3.8694258, 11.5235404 3.8695383)",,,,
682805744,Rue Mgr. René Graffin,secondary,False,False,22.836,"LINESTRING (11.5249609 3.8690889, 11.5248665 3.8692714)",,,,
1263423037,Rue Mgr. René Graffin,secondary,False,True,48.418,"LINESTRING (11.5249609 3.8690889, 11.5251576 3.8687002)",,,,
199063429,Rue 1.139,residential,False,False,79.70599999999999,"LINESTRING (11.5249609 3.8690889, 11.5248384 3.8690329, 11.5245812 3.8689411, 11.5244406 3.8688953, 11.5242847 3.8688491)",,,,
273239569,,residential,False,True,75.559,"LINESTRING (11.5235404 3.8695383, 11.523838 3.8694258, 11.5238763 3.8693883, 11.5239018 3.8693165, 11.5239126 3.8692169, 11.5239241 3.8690853)",,,,
682805745,Avenue Mgr. François Xavier Vogt,secondary,False,False,84.96000000000001,"LINESTRING (11.5235404 3.8695383, 11.523595 3.8697332, 11.5237466 3.8701806, 11.5237747 3.8702655)",,2,,
682805745,Avenue Mgr. François Xavier Vogt,secondary,False,True,110.663,"LINESTRING (11.5235404 3.8695383, 11.523285 3.8687963, 11.5232264 3.8685939)",,2,,
199063193,,residential,False,True,150.50300000000001,"LINESTRING (11.5209893 3.8692117, 11.5209403 3.8690467, 11.5208972 3.8689343, 11.5208372 3.8687919, 11.5207737 3.8686594, 11.5207269 3.8685574, 11.5206764 3.868515, 11.5206101 3.8685007, 11.5204167 3.8685079, 11.5201835 3.8685276, 11.5200959 3.8685301)",,,,
199063439,Rue Frédéric Foe,residential,False,False,37.072,"LINESTRING (11.5203194 3.8703132, 11.5204975 3.8705953)",,,,
35985694,Rue 1.026,residential,False,True,104.914,"LINESTRING (11.5203194 3.8703132, 11.5202757 3.8705259, 11.5202304 3.8706635, 11.5201318 3.8707944, 11.519965 3.8709427, 11.5198152 3.8710678)",,,,
679441305,Rue 1.147,residential,False,True,199.823,"LINESTRING (11.5203194 3.8703132, 11.5202632 3.8698416, 11.5201428 3.868878, 11.5201161 3.8686628, 11.5200959 3.8685301)",,,,
199063439,Rue Frédéric Foe,residential,False,True,37.072,"LINESTRING (11.5204975 3.8705953, 11.5203194 3.8703132)",,,,
707294743,Impasse 1.077/40,residential,False,False,41.666,"LINESTRING (11.5204975 3.8705953, 11.520624 3.870566, 11.5208663 3.8705253)",,,,
35985694,Rue 1.026,residential,False,False,104.914,"LINESTRING (11.5198152 3.8710678, 11.519965 3.8709427, 11.5201318 3.8707944, 11.5202304 3.8706635, 11.5202757 3.8705259, 11.5203194 3.8703132)",,,,
35985694,Rue 1.026,residential,False,True,88.271,"LINESTRING (11.5198152 3.8710678, 11.519689 3.8711515, 11.5193072 3.8714276, 11.5191665 3.8715273)",,,,
199063413,Rue 1.079,residential,False,False,281.502,"LINESTRING (11.5198152 3.8710678, 11.5199469 3.8712178, 11.5200193 3.8713088, 11.5200555 3.8714025, 11.5200609 3.871539, 11.5200113 3.8717557, 11.5198973 3.8721986, 11.5197203 3.8726428, 11.5193944 3.8732516, 11.5193555 3.8733025, 11.5193059 3.873348)",,,,
35985694,Rue 1.026,residential,False,False,174.80700000000002,"LINESTRING (11.5179029 3.8724657, 11.5183064 3.8721873, 11.5187117 3.8718721, 11.5191665 3.8715273)",,,,
35985695,Place de l'Indépendance,secondary,True,False,101.28500000000001,"LINESTRING (11.5179029 3.8724657, 11.5179073 3.8725333, 11.5178395 3.8727307, 11.5175905 3.8733145)",roundabout,2,,
613779183,Rue 1.079,residential,False,False,34.34,"LINESTRING (11.5193059 3.873348, 11.5189964 3.8733437)",,,,
199063413,Rue 1.079,residential,False,True,281.50199999999995,"LINESTRING (11.5193059 3.873348, 11.5193555 3.8733025, 11.5193944 3.8732516, 11.5197203 3.8726428, 11.5198973 3.8721986, 11.5200113 3.8717557, 11.5200609 3.871539, 11.5200555 3.8714025, 11.5200193 3.8713088, 11.5199469 3.8712178, 11.5198152 3.8710678)",,,,
35985695,Place de l'Indépendance,secondary,True,False,39.709,"LINESTRING (11.5173981 3.8733701, 11.5173188 3.8733395, 11.5172842 3.873325, 11.5172387 3.8733094, 11.5171663 3.8732768, 11.5170852 3.8732059)",roundabout,2,,
97355676,Rue Joseph Essono Balla,secondary,False,False,190.852,"LINESTRING (11.5241088 3.8714935, 11.524055 3.8723133, 11.5240667 3.8728306, 11.5240925 3.8732071)",,,,
205999413,Rue Joseph Omgba Nsi,secondary,False,False,124.38900000000001,"LINESTRING (11.5241088 3.8714935, 11.5248432 3.8717444, 11.5251729 3.8718456)",,2,,
682805743,Place Elig-Essono,secondary,False,True,40.15,"LINESTRING (11.5241088 3.8714935, 11.5240023 3.8712292, 11.5239801 3.8711961, 11.5239599 3.8711658)",,,,
682805737,Avenue Mvog-Fouda Ada,secondary,False,False,94.277,"LINESTRING (11.5229722 3.8698483, 11.5234716 3.8705343)",,2,,
613048638,Rue Menge Tsogo,residential,False,False,40.337,"LINESTRING (11.5229722 3.8698483, 11.5228622 3.8699974, 11.5227598 3.8701427)",,,,
