osmid,oneway,highway,maxspeed,reversed,length,geometry,lanes,name
340480980,True,tertiary,50,False,28.021,"LINESTRING (53.1265178 39.403381, 53.1267051 39.4031747)",,
785443919,False,tertiary,,True,88.6,"LINESTRING (53.1265178 39.403381, 53.1259256 39.4040333)",,
340480980,True,tertiary,50,False,113.948,"LINESTRING (53.1292636 39.4028627, 53.1305764 39.4027174)",,
340483230,False,residential,50,True,20.944,"LINESTRING (53.1292636 39.4028627, 53.1292868 39.4030502)",,
340483230,False,residential,50,False,209.096,"LINESTRING (53.1292636 39.4028627, 53.1292054 39.402568, 53.1290877 39.4019721, 53.1290583 39.4018234, 53.1288963 39.4010038)",,
340482979,False,residential,,False,383.812,"LINESTRING (53.1231535 39.4025104, 53.1225581 39.4033477, 53.1221611 39.4039487, 53.1221385 39.4039911, 53.1217856 39.4046534, 53.1213135 39.4056481)",,
340482982,False,residential,,False,12.291,"LINESTRING (53.1213135 39.4056481, 53.1214381 39.4057024)",,
340482982,False,residential,,True,26.366,"LINESTRING (53.1213135 39.4056481, 53.1210078 39.4056274)",,
340482979,False,residential,,True,383.812,"LINESTRING (53.1213135 39.4056481, 53.1217856 39.4046534, 53.1221385 39.4039911, 53.1221611 39.4039487, 53.1225581 39.4033477, 53.1231535 39.4025104)",,
340482982,False,residential,,False,26.366,"LINESTRING (53.1210078 39.4056274, 53.1213135 39.4056481)",,
340482982,False,residential,,False,13.626,"LINESTRING (53.1231106 39.4064315, 53.1232483 39.4064923)",,
340482982,False,residential,,True,164.988,"LINESTRING (53.1231106 39.4064315, 53.1214381 39.4057024)",,
786100475,False,residential,,False,6.799,"LINESTRING (53.1231106 39.4064315, 53.1231457 39.4063767)",,
340482982,False,residential,,False,54.38,"LINESTRING (53.1252929 39.4074376, 53.1258457 39.4076758)",,
340482982,False,residential,,True,150.372,"LINESTRING (53.1252929 39.4074376, 53.1237939 39.4067395)",,
785466550,False,residential,,True,66.616,"LINESTRING (53.1252929 39.4074376, 53.1249138 39.4079602)",,
340482970,False,tertiary,,False,76.793,"LINESTRING (53.1317362 39.4067387, 53.1312911 39.4073376)",,
340482970,False,tertiary,,True,82.52,"LINESTRING (53.1308129 39.4079812, 53.1312911 39.4073376)",,
383246940,False,residential,,True,21.768,"LINESTRING (53.1294299 39.4037166, 53.1293045 39.4038867)",,
340483229,False,residential,,True,167.739,"LINESTRING (53.1294299 39.4037166, 53.1310791 39.4044468, 53.1311238 39.4044666)",,
340483230,False,residential,50,False,75.114,"LINESTRING (53.1294299 39.4037166, 53.1293804 39.4034862, 53.1292868 39.4030502)",,
340483230,False,residential,50,False,20.944,"LINESTRING (53.1292868 39.4030502, 53.1292636 39.4028627)",,
586055752,True,tertiary,50,False,240.74,"LINESTRING (53.1292868 39.4030502, 53.1265178 39.403381)",,
340483230,False,residential,50,True,75.114,"LINESTRING (53.1292868 39.4030502, 53.1293804 39.4034862, 53.1294299 39.4037166)",,
340483230,False,residential,50,False,50.49,"LINESTRING (53.1288963 39.4010038, 53.1288188 39.4005537)",,
340483230,False,residential,50,True,209.096,"LINESTRING (53.1288963 39.4010038, 53.1290583 39.4018234, 53.1290877 39.4019721, 53.1292054 39.402568, 53.1292636 39.4028627)",,
785443920,False,residential,,False,240.113,"LINESTRING (53.1288963 39.4010038, 53.130503 39.4007843, 53.1311712 39.400693, 53.1312586 39.4010611)",,
383246941,False,residential,,False,305.214,"LINESTRING (53.1236985 39.4017129, 53.1267051 39.4031747)",,
383246941,False,residential,,True,305.214,"LINESTRING (53.1267051 39.4031747, 53.1236985 39.4017129)",,
340480980,True,tertiary,50,False,222.549,"LINESTRING (53.1267051 39.4031747, 53.1274573 39.403083, 53.1292636 39.4028627)",,
383246952,False,residential,,True,107.955,"LINESTRING (53.1237759 39.4032161, 53.1248483 39.403722)",,
383246952,False,residential,,False,107.955,"LINESTRING (53.1248483 39.403722, 53.1237759 39.4032161)",,
383246952,False,residential,,True,95.835,"LINESTRING (53.1248483 39.403722, 53.1257988 39.404173)",,
786100475,False,residential,,True,329.447,"LINESTRING (53.1248483 39.403722, 53.1242909 39.4045911, 53.1231457 39.4063767)",,
383246946,True,tertiary,,False,18.974,"LINESTRING (53.1257988 39.404173, 53.1259256 39.4040333)",,
383246952,False,residential,,False,95.835,"LINESTRING (53.1257988 39.404173, 53.1248483 39.403722)",,
383246952,False,residential,,True,14.64,"LINESTRING (53.1257988 39.404173, 53.125969 39.4041668)",,
340483229,False,residential,,False,167.739,"LINESTRING (53.1311238 39.4044666, 53.1310791 39.4044468, 53.1294299 39.4037166)",,
383246949,False,residential,,False,266.315,"LINESTRING (53.1311238 39.4044666, 53.1307409 39.4049866, 53.1299366 39.406079, 53.129591 39.4065483)",,
383246940,False,residential,,False,23.269,"LINESTRING (53.1278734 39.4058158, 53.1280139 39.4056369)",,
383246947,False,residential,,True,8.17,"LINESTRING (53.1278734 39.4058158, 53.1279581 39.4058492)",,
383246950,False,residential,,False,129.32,"LINESTRING (53.1278734 39.4058158, 53.1263848 39.4059879)",,
383246950,False,residential,,False,21.55,"LINESTRING (53.1263848 39.4059879, 53.1261371 39.4060184)",,
383246950,False,residential,,True,129.32,"LINESTRING (53.1263848 39.4059879, 53.1278734 39.4058158)",,
383246951,True,tertiary,,False,138.836,"LINESTRING (53.1263848 39.4059879, 53.1266225 39.4072229)",,
383246950,False,residential,,False,116.714,"LINESTRING (53.1261371 39.4060184, 53.1247983 39.4061963)",,
383246950,False,residential,,True,21.55,"LINESTRING (53.1261371 39.4060184, 53.1263848 39.4059879)",,
383246946,True,tertiary,,False,209.54399999999998,"LINESTRING (53.1261371 39.4060184, 53.1258356 39.4046495, 53.1257439 39.4042334, 53.1257988 39.404173)",,
383246947,False,residential,,False,82.671,"LINESTRING (53.129591 39.4065483, 53.1287533 39.4061825)",,
383246947,False,residential,,True,170.405,"LINESTRING (53.129591 39.4065483, 53.1312911 39.4073376)",,
383246949,False,residential,,False,90.526,"LINESTRING (53.129591 39.4065483, 53.1290688 39.4072554)",,
383246949,False,residential,,True,266.315,"LINESTRING (53.129591 39.4065483, 53.1299366 39.406079, 53.1307409 39.4049866, 53.1311238 39.4044666)",,
340482970,False,tertiary,,False,82.52,"LINESTRING (53.1312911 39.4073376, 53.1308129 39.4079812)",,
340482970,False,tertiary,,True,76.793,"LINESTRING (53.1312911 39.4073376, 53.1317362 39.4067387)",,
383246947,False,residential,,False,170.405,"LINESTRING (53.1312911 39.4073376, 53.129591 39.4065483)",,
383246942,False,tertiary,,True,10.766,"LINESTRING (53.1265292 39.4078584, 53.1264939 39.4079513)",,
383246946,True,tertiary,,False,207.354,"LINESTRING (53.1265292 39.4078584, 53.1261371 39.4060184)",,
340482982,False,residential,,True,52.257,"LINESTRING (53.1264939 39.4079513, 53.1259606 39.4077253)",,
383246942,False,tertiary,,False,10.766,"LINESTRING (53.1264939 39.4079513, 53.1265292 39.4078584)",,
340482982,False,residential,,False,150.372,"LINESTRING (53.1237939 39.4067395, 53.1252929 39.4074376)",,
340482982,False,residential,,True,54.34,"LINESTRING (53.1237939 39.4067395, 53.1232984 39.4065144, 53.1232483 39.4064923)",,
528870760,False,residential,40,False,116.685,"LINESTRING (53.1237939 39.4067395, 53.1239047 39.4066016, 53.1240431 39.4065809, 53.1241861 39.4065818, 53.1249366 39.4069127)",2,34 Kwartal
528870760,False,residential,40,True,105.682,"LINESTRING (53.126005 39.4073837, 53.1249366 39.4069127)",2,34 Kwartal
528870760,False,residential,40,False,40.494,"LINESTRING (53.126005 39.4073837, 53.126054 39.4075999, 53.1259606 39.4077253)",2,34 Kwartal
528872190,False,residential,40,True,191.336,"LINESTRING (53.126005 39.4073837, 53.1257648 39.4063889, 53.1248573 39.4064922)",2,34 Kwartal
340482982,False,residential,,False,52.257,"LINESTRING (53.1259606 39.4077253, 53.1264939 39.4079513)",,
340482982,False,residential,,True,11.302,"LINESTRING (53.1259606 39.4077253, 53.1258457 39.4076758)",,
528870760,False,residential,40,True,40.494,"LINESTRING (53.1259606 39.4077253, 53.126054 39.4075999, 53.126005 39.4073837)",2,34 Kwartal
383246950,False,residential,,False,143.395,"LINESTRING (53.1247983 39.4061963, 53.1231457 39.4063767)",,
383246950,False,residential,,True,116.714,"LINESTRING (53.1247983 39.4061963, 53.1261371 39.4060184)",,
528871422,False,residential,40,False,33.291,"LINESTRING (53.1247983 39.4061963, 53.1248573 39.4064922)",2,
528870760,False,residential,40,False,105.682,"LINESTRING (53.1249366 39.4069127, 53.126005 39.4073837)",2,34 Kwartal
528871422,False,residential,40,True,47.251,"LINESTRING (53.1249366 39.4069127, 53.1248573 39.4064922)",2,
528870760,False,residential,40,True,116.685,"LINESTRING (53.1249366 39.4069127, 53.1241861 39.4065818, 53.1240431 39.4065809, 53.1239047 39.4066016, 53.1237939 39.4067395)",2,34 Kwartal
528871422,False,residential,40,False,47.251,"LINESTRING (53.1248573 39.4064922, 53.1249366 39.4069127)",2,
528871422,False,residential,40,True,33.291,"LINESTRING (53.1248573 39.4064922, 53.1247983 39.4061963)",2,
528872190,False,residential,40,False,191.336,"LINESTRING (53.1248573 39.4064922, 53.1257648 39.4063889, 53.126005 39.4073837)",2,34 Kwartal
597521012,False,residential,,False,76.023,"LINESTRING (53.1277298 39.4075669, 53.1269686 39.4072183)",,
597521012,False,residential,,True,82.751,"LINESTRING (53.1277298 39.4075669, 53.1285699 39.4079309)",,
597521015,False,residential,,False,86.438,"LINESTRING (53.1277298 39.4075669, 53.1282288 39.4068919)",,
383246949,False,residential,,True,10.855,"LINESTRING (53.1285699 39.4079309, 53.1286325 39.4078461)",,
597521012,False,residential,,False,82.751,"LINESTRING (53.1285699 39.4079309, 53.1277298 39.4075669)",,
383246949,False,residential,,False,75.626,"LINESTRING (53.1290688 39.4072554, 53.1286325 39.4078461)",,
383246949,False,residential,,True,90.526,"LINESTRING (53.1290688 39.4072554, 53.129591 39.4065483)",,
597521013,False,residential,,True,82.717,"LINESTRING (53.1290688 39.4072554, 53.1282288 39.4068919)",,
597521013,False,residential,,False,82.717,"LINESTRING (53.1282288 39.4068919, 53.1290688 39.4072554)",,
597521013,False,residential,,True,76.863,"LINESTRING (53.1282288 39.4068919, 53.1274509 39.4065505)",,
597521015,False,residential,,False,90.846,"LINESTRING (53.1282288 39.4068919, 53.1287533 39.4061825)",,
597521015,False,residential,,True,86.438,"LINESTRING (53.1282288 39.4068919, 53.1277298 39.4075669)",,
597521013,False,residential,,False,76.863,"LINESTRING (53.1274509 39.4065505, 53.1282288 39.4068919)",,
597521014,False,residential,,False,89.331,"LINESTRING (53.1274509 39.4065505, 53.1279581 39.4058492)",,
597521014,False,residential,,True,85.035,"LINESTRING (53.1274509 39.4065505, 53.1269686 39.4072183)",,
383246947,False,residential,,False,8.17,"LINESTRING (53.1279581 39.4058492, 53.1278734 39.4058158)",,
383246947,False,residential,,True,77.726,"LINESTRING (53.1279581 39.4058492, 53.1287533 39.4061825)",,
597521014,False,residential,,True,89.331,"LINESTRING (53.1279581 39.4058492, 53.1274509 39.4065505)",,
597521012,False,residential,,True,76.023,"LINESTRING (53.1269686 39.4072183, 53.1277298 39.4075669)",,
597521014,False,residential,,False,85.035,"LINESTRING (53.1269686 39.4072183, 53.1274509 39.4065505)",,
597521014,False,residential,,True,29.74,"LINESTRING (53.1269686 39.4072183, 53.1266225 39.4072229)",,
597521014,False,residential,,False,29.74,"LINESTRING (53.1266225 39.4072229, 53.1269686 39.4072183)",,
383246951,True,tertiary,,False,72.02799999999999,"LINESTRING (53.1266225 39.4072229, 53.1266562 39.4073976, 53.1265292 39.4078584)",,
383246947,False,residential,,False,77.726,"LINESTRING (53.1287533 39.4061825, 53.1279581 39.4058492)",,
383246947,False,residential,,True,82.671,"LINESTRING (53.1287533 39.4061825, 53.129591 39.4065483)",,
597521015,False,residential,,True,90.846,"LINESTRING (53.1287533 39.4061825, 53.1282288 39.4068919)",,
383246940,False,residential,,False,21.768,"LINESTRING (53.1293045 39.4038867, 53.1294299 39.4037166)",,
383246940,False,residential,,True,75.34,"LINESTRING (53.1293045 39.4038867, 53.1290698 39.4042049, 53.1288704 39.4044754)",,
"[670516803, 670516804]",False,residential,,True,193.06699999999998,"LINESTRING (53.1293045 39.4038867, 53.1283775 39.403464, 53.1276256 39.4035506, 53.127428 39.4038286)",,32 Kwartal
670516804,False,residential,,False,73.141,"LINESTRING (53.1270181 39.4044051, 53.127428 39.4038286)",,
670516808,False,residential,,False,142.152,"LINESTRING (53.1270181 39.4044051, 53.1284603 39.4050316)",,32 Kwartal
670516811,False,residential,,False,65.212,"LINESTRING (53.1270181 39.4044051, 53.1266482 39.4049172)",,
670516804,False,residential,,True,73.141,"LINESTRING (53.127428 39.4038286, 53.1270181 39.4044051)",,
670516806,False,residential,,False,143.287,"LINESTRING (53.127428 39.4038286, 53.1288704 39.4044754)",,32 Kwartal
"[670516803, 670516804]",False,residential,,False,193.067,"LINESTRING (53.127428 39.4038286, 53.1276256 39.4035506, 53.1283775 39.403464, 53.1293045 39.4038867)",,32 Kwartal
383246940,False,residential,,True,71.18,"LINESTRING (53.1288704 39.4044754, 53.1284603 39.4050316)",,
