osmid,ref,name,highway,oneway,reversed,length,lanes,geometry
239079262,410,ถนนสุขยางค์,primary,False,True,16.798,,"LINESTRING (101.2654844 6.2668241, 101.2656277 6.2667738)"
239079259,410,ถนนสุขยางค์,primary,True,False,171.312,2,"LINESTRING (101.2654844 6.2668241, 101.2651869 6.2668582, 101.264759 6.266934, 101.2643248 6.2668998, 101.2639584 6.2667988)"
239079187,,,residential,False,False,137.791,,"LINESTRING (101.2639584 6.2667988, 101.2640211 6.2658685, 101.2640418 6.2655624)"
239079259,410,ถนนสุขยางค์,primary,True,False,159.48899999999998,2,"LINESTRING (101.2639584 6.2667988, 101.2634241 6.2664553, 101.2633732 6.2664226, 101.2627718 6.2659838)"
103497550,4077,,secondary,False,False,11.92,,"LINESTRING (101.2627718 6.2659838, 101.2626988 6.2660627)"
239079102,,,unclassified,False,True,75.08500000000001,,"LINESTRING (101.2627718 6.2659838, 101.2629208 6.265685, 101.2630735 6.2653788)"
239079259,410,ถนนสุขยางค์,primary,True,False,441.029,2,"LINESTRING (101.2627718 6.2659838, 101.2619069 6.2653337, 101.2607762 6.2644954, 101.2595743 6.2636113)"
239079042,,,unclassified,False,True,48.223,,"LINESTRING (101.2595743 6.2636113, 101.2599894 6.2637448)"
239079042,,,unclassified,False,False,48.223,,"LINESTRING (101.2599894 6.2637448, 101.2595743 6.2636113)"
239079042,,,unclassified,False,True,49.969,,"LINESTRING (101.2599894 6.2637448, 101.2603872 6.2639583)"
"[240017176, 240017092]",,,residential,False,"[False, True]",162.285,,"LINESTRING (101.2599894 6.2637448, 101.2602854 6.2634238, 101.2607008 6.2630245, 101.2605615 6.2628407, 101.260452 6.2626501)"
699766523,,,tertiary,False,False,155.635,2,"LINESTRING (101.2668124 6.2643247, 101.2673566 6.2656156)"
860466249,,,residential,False,False,150.092,,"LINESTRING (101.2668124 6.2643247, 101.2656113 6.2649544)"
239079168,,,unclassified,False,False,90.643,,"LINESTRING (101.2656113 6.2649544, 101.2656224 6.2657695)"
860466249,,,residential,False,False,81.133,,"LINESTRING (101.2656113 6.2649544, 101.2648994 6.2651322)"
860466249,,,residential,False,True,150.092,,"LINESTRING (101.2656113 6.2649544, 101.2668124 6.2643247)"
239079091,,,residential,False,False,59.825,,"LINESTRING (101.2648994 6.2651322, 101.2648394 6.2656669)"
860466249,,,residential,False,True,81.133,,"LINESTRING (101.2648994 6.2651322, 101.2656113 6.2649544)"
"[860466249, 239079187]",,,residential,False,"[False, True]",135.817,,"LINESTRING (101.2648994 6.2651322, 101.2640576 6.2651794, 101.2640418 6.2655624)"
239079042,,,unclassified,False,False,261.438,,"LINESTRING (101.2630735 6.2653788, 101.2625716 6.2651507, 101.2618869 6.264763, 101.2613066 6.2644515, 101.2609861 6.264276)"
239079042,,,unclassified,False,True,108.95599999999999,,"LINESTRING (101.2630735 6.2653788, 101.2632829 6.2654185, 101.2636344 6.2654852, 101.2640418 6.2655624)"
239079102,,,unclassified,False,False,75.08500000000001,,"LINESTRING (101.2630735 6.2653788, 101.2629208 6.265685, 101.2627718 6.2659838)"
239079042,,,unclassified,False,True,88.922,,"LINESTRING (101.2640418 6.2655624, 101.2648394 6.2656669)"
239079042,,,unclassified,False,False,108.956,,"LINESTRING (101.2640418 6.2655624, 101.2636344 6.2654852, 101.2632829 6.2654185, 101.2630735 6.2653788)"
"[860466249, 239079187]",,,residential,False,"[False, True]",135.817,,"LINESTRING (101.2640418 6.2655624, 101.2640576 6.2651794, 101.2648994 6.2651322)"
239079187,,,residential,False,True,137.791,,"LINESTRING (101.2640418 6.2655624, 101.2640211 6.2658685, 101.2639584 6.2667988)"
