osmid,highway,oneway,reversed,length,name,geometry,junction,bridge,lanes,ref
563967876,residential,False,True,13.412,,"LINESTRING (100.597411 13.5980861, 100.5972898 13.598112)",,,,
185363466,secondary,True,False,71.388,ถนนประโคนชัย,"LINESTRING (100.597411 13.5980861, 100.5973414 13.5978101, 100.5973072 13.5976688, 100.5973 13.59764, 100.5972557 13.5974621)",,,,
563967876,residential,False,False,101.36999999999999,,"LINESTRING (100.597411 13.5980861, 100.5978705 13.5980946, 100.5981263 13.5981067, 100.5983485 13.5981023)",,,,
242146876,residential,False,False,63.146,ถนนอมรเดช,"LINESTRING (100.5974026 13.5966291, 100.5979334 13.5968664)",,,,
242146876,residential,False,True,136.069,ถนนอมรเดช,"LINESTRING (100.5974026 13.5966291, 100.5963082 13.5960242)",,,,
55843146,secondary,True,False,180.01399999999998,ถนนประโคนชัย,"LINESTRING (100.5974026 13.5966291, 100.5974737 13.5963515, 100.5975163 13.5960969, 100.5975542 13.5958197, 100.5975567 13.5957875, 100.5975749 13.5955564, 100.5975769 13.5952841, 100.5975669 13.5950254)",,,,
55843146,secondary,True,False,10.429,ถนนประโคนชัย,"LINESTRING (100.5975107 13.5940698, 100.5975046 13.5939762)",,,,
55843146,secondary,True,False,35.083,ถนนประโคนชัย,"LINESTRING (100.5974671 13.5933216, 100.5973669 13.5930215)",,,,
550773425,residential,False,False,25.497,ถนนกายสิทธิ์,"LINESTRING (100.5974671 13.5933216, 100.5976862 13.5932366)",,,,
935693297,secondary,True,False,19.116,วงเวียนท้ายบ้าน,"LINESTRING (100.597099 13.5907508, 100.5971426 13.5907435, 100.5971815 13.5907231, 100.5972117 13.5906918, 100.5972302 13.5906527)",roundabout,,,
935693299,secondary,True,False,11.59,วงเวียนท้ายบ้าน,"LINESTRING (100.5969951 13.5905282, 100.5969749 13.5905569, 100.5969631 13.5905896, 100.5969603 13.5906243)",roundabout,,,
"[242137442, 55843147, 242137437]",secondary,True,False,252.63899999999998,ถนนด่านเก่า,"LINESTRING (100.5969603 13.5906243, 100.5966464 13.5908416, 100.5962729 13.5911086, 100.5962384 13.5911339, 100.5960111 13.5912883, 100.5958459 13.5914037, 100.5957748 13.5914644, 100.5957265 13.5915355, 100.5956885 13.591625, 100.5956063 13.5918631, 100.595583 13.5919456, 100.5955704 13.5920098, 100.5955668 13.5921001, 100.5955885 13.5922062, 100.5956184 13.592262)",,yes,,
"[935693296, 935693298]",secondary,True,False,22.563,วงเวียนท้ายบ้าน,"LINESTRING (100.5969603 13.5906243, 100.5969729 13.5906735, 100.5970035 13.5907146, 100.5970477 13.5907417, 100.597099 13.5907508)",roundabout,,,
55843147,secondary,True,False,54.108000000000004,ถนนด่านเก่า,"LINESTRING (100.5965129 13.5936397, 100.5965187 13.593726, 100.5964959 13.5941255)",,,,
55843146,secondary,True,False,77.056,ถนนประโคนชัย,"LINESTRING (100.5975669 13.5950254, 100.597533 13.5943332)",,,,
55843145,tertiary,False,False,78.619,ถนนนารายณ์ปราบศึก,"LINESTRING (100.5975669 13.5950254, 100.5972051 13.5949902, 100.5971396 13.5949847, 100.5968436 13.5949507)",,,,
55843145,tertiary,False,True,54.388999999999996,ถนนนารายณ์ปราบศึก,"LINESTRING (100.5975669 13.5950254, 100.5980251 13.5950516, 100.5980693 13.5950534)",,,,
563967876,residential,False,False,13.412,,"LINESTRING (100.5972898 13.598112, 100.597411 13.5980861)",,,,
183835346,secondary,True,False,133.678,ถนนด่านเก่า,"LINESTRING (100.5972898 13.598112, 100.5973908 13.5985357, 100.5974451 13.5987975, 100.5974897 13.5990356, 100.5975226 13.5992918)",,,,
629396216,residential,False,True,14.371,,"LINESTRING (100.5975226 13.5992918, 100.5976546 13.5992762)",,,,
1053021048,residential,True,False,69.204,,"LINESTRING (100.5973669 13.5930215, 100.5967981 13.5933073)",,,,
1228797206,residential,False,True,49.925,,"LINESTRING (100.5973669 13.5930215, 100.597763 13.5927905)",,,,
55843146,secondary,True,False,75.165,ถนนประโคนชัย,"LINESTRING (100.5973669 13.5930215, 100.5972619 13.5927742, 100.5971102 13.5923933)",,,,
55843147,secondary,True,False,140.535,ถนนด่านเก่า,"LINESTRING (100.5958156 13.5925742, 100.5964667 13.5935422, 100.5965129 13.5936397)",,,,
242146876,residential,False,False,136.069,ถนนอมรเดช,"LINESTRING (100.5963082 13.5960242, 100.5974026 13.5966291)",,,,
"[1136878360, 55843147]",secondary,True,False,167.256,ถนนด่านเก่า,"LINESTRING (100.5963082 13.5960242, 100.5963101 13.5961559, 100.5963181 13.5962777, 100.5963436 13.5963832, 100.5963765 13.5964517, 100.5964175 13.5965146, 100.5964534 13.5965594, 100.5966663 13.5968257, 100.5970457 13.5972964)",,,,
242146876,residential,False,True,63.146,ถนนอมรเดช,"LINESTRING (100.5979334 13.5968664, 100.5974026 13.5966291)",,,,
242146876,residential,False,False,262.61400000000003,ถนนอมรเดช,"LINESTRING (100.5979334 13.5968664, 100.5981408 13.596969, 100.598977 13.5973826, 100.5990648 13.5974358, 100.5997907 13.5978039, 100.599905 13.5978764, 100.599971 13.5979316, 100.6000348 13.5980224)",,,,
381887556,residential,False,False,98.842,ซอย 3 ข้างสถานีตำรวจ,"LINESTRING (100.5979334 13.5968664, 100.5976042 13.5971808, 100.5975492 13.5972256, 100.597328 13.5974027, 100.5972557 13.5974621)",,,,
185363466,secondary,True,False,82.679,ถนนประโคนชัย,"LINESTRING (100.5975812 13.5988109, 100.5975237 13.5985389, 100.597411 13.5980861)",,,,
242146862,residential,True,False,138.313,,"LINESTRING (100.5998978 13.5991266, 100.5991762 13.5990351, 100.5986288 13.5989657)",,,,
242146876,residential,False,True,127.85600000000001,ถนนอมรเดช,"LINESTRING (100.5998978 13.5991266, 100.6000125 13.5987331, 100.6000724 13.5985275, 100.6001088 13.5984122, 100.6001204 13.5982671, 100.6000781 13.5981853, 100.6000646 13.5980941, 100.6000348 13.5980224)",,,,
281148877,residential,True,False,47.548,ถนนอัครราช,"LINESTRING (100.5961536 13.5923005, 100.5958156 13.5925742)",,,,
630422035,residential,False,True,17.808,,"LINESTRING (100.5961536 13.5923005, 100.5962867 13.5922061)",,,,
55843146,secondary,True,False,7.657,ถนนประโคนชัย,"LINESTRING (100.5971102 13.5923933, 100.5970809 13.5923306)",,,,
281148848,residential,False,True,81.018,,"LINESTRING (100.5971102 13.5923933, 100.5964846 13.5927947)",,,,
1228797206,residential,False,False,6.571,,"LINESTRING (100.5981989 13.5927209, 100.5981383 13.5927256)",,,,
281148884,residential,True,False,55.147,ถนนปราการ,"LINESTRING (100.5981989 13.5927209, 100.5981213 13.5929344, 100.5980592 13.593105, 100.5980397 13.5931915)",,,,
"[185868702, 1228797206, 1228797207]",residential,False,True,33.8,,"LINESTRING (100.5981989 13.5927209, 100.5982861 13.5927115, 100.5983921 13.592703, 100.5985102 13.592692)",,yes,,
281148848,residential,False,False,81.018,,"LINESTRING (100.5964846 13.5927947, 100.5971102 13.5923933)",,,,
281148877,residential,True,False,65.571,ถนนอัครราช,"LINESTRING (100.5964846 13.5927947, 100.5961536 13.5923005)",,,,
693770432,residential,False,True,71.661,,"LINESTRING (100.597763 13.5927905, 100.5975698 13.592174)",,,,
1228797206,residential,False,False,49.925,,"LINESTRING (100.597763 13.5927905, 100.5973669 13.5930215)",,,,
1228797206,residential,False,True,41.2,,"LINESTRING (100.597763 13.5927905, 100.5981383 13.5927256)",,,,
281148877,residential,True,False,66.309,ถนนอัครราช,"LINESTRING (100.5967981 13.5933073, 100.5964846 13.5927947)",,,,
1053021048,residential,True,False,29.969,,"LINESTRING (100.5967981 13.5933073, 100.5966729 13.5933897, 100.5966447 13.5934301, 100.596625 13.5935013)",,,,
1053021048,residential,True,False,19.714,,"LINESTRING (100.596625 13.5935013, 100.5965924 13.5935513, 100.5965723 13.5935826, 100.5965129 13.5936397)",,,,
281148874,residential,True,False,37.9,,"LINESTRING (100.5969423 13.5936464, 100.596625 13.5935013)",,,,
281148883,residential,True,False,68.125,ถนนกายสิทธิ์,"LINESTRING (100.5969423 13.5936464, 100.5969835 13.5935864, 100.5970625 13.5935286, 100.5974671 13.5933216)",,,,
55843146,secondary,True,False,30.842,ถนนประโคนชัย,"LINESTRING (100.5975046 13.5939762, 100.597501 13.5938775, 100.5974946 13.593699)",,,,
281148845,residential,True,False,61.561,,"LINESTRING (100.5980733 13.5940071, 100.5975046 13.5939762)",,,,
281148884,residential,True,False,38.059,ถนนปราการ,"LINESTRING (100.5980733 13.5940071, 100.5980711 13.5940454, 100.5980593 13.5943491)",,,,
281148875,residential,True,False,67.34,ถนนหลักเมือง,"LINESTRING (100.5968895 13.5941165, 100.5971054 13.5941003, 100.5975107 13.5940698)",,,,
281148883,residential,True,False,52.584,ถนนกายสิทธิ์,"LINESTRING (100.5968895 13.5941165, 100.5969137 13.5939013, 100.5969423 13.5936464)",,,,
55843147,secondary,True,False,88.457,ถนนด่านเก่า,"LINESTRING (100.5964959 13.5941255, 100.5964335 13.5949187)",,,,
281148875,residential,True,False,42.552,ถนนหลักเมือง,"LINESTRING (100.5964959 13.5941255, 100.5968895 13.5941165)",,,,
55843145,tertiary,False,False,6.609,ถนนนารายณ์ปราบศึก,"LINESTRING (100.5968436 13.5949507, 100.5967829 13.5949435)",,,,
281148883,residential,True,False,92.892,ถนนกายสิทธิ์,"LINESTRING (100.5968436 13.5949507, 100.5968895 13.5941165)",,,,
55843145,tertiary,False,True,78.619,ถนนนารายณ์ปราบศึก,"LINESTRING (100.5968436 13.5949507, 100.5971396 13.5949847, 100.5972051 13.5949902, 100.5975669 13.5950254)",,,,
55843145,tertiary,False,False,54.388999999999996,ถนนนารายณ์ปราบศึก,"LINESTRING (100.5980693 13.5950534, 100.5980251 13.5950516, 100.5975669 13.5950254)",,,,
55843145,tertiary,False,True,123.58699999999999,ถนนนารายณ์ปราบศึก,"LINESTRING (100.5980693 13.5950534, 100.5982848 13.5950932, 100.5983587 13.595113, 100.5984755 13.5951684, 100.5984803 13.5951701, 100.598533 13.5951886, 100.5985995 13.5951995, 100.5991836 13.5952726)",,,,
55843145,tertiary,False,False,23.994,ถนนนารายณ์ปราบศึก,"LINESTRING (100.599405 13.5952885, 100.5991836 13.5952726)",,,,
55843145,tertiary,False,True,51.456,ถนนนารายณ์ปราบศึก,"LINESTRING (100.599405 13.5952885, 100.5995865 13.5953034, 100.5998794 13.5953275)",,,,
693770435,residential,False,False,131.275,ถ.วัดกลาง,"LINESTRING (100.599405 13.5952885, 100.59947 13.5948141, 100.599486 13.594699, 100.5995092 13.5945513, 100.5995753 13.5941735, 100.5995848 13.5941211)",,,,
292300619,residential,False,True,72.583,ถนนคลองตาเค็ดฝั่งตะวันตก,"LINESTRING (100.5972302 13.5906527, 100.5973364 13.590655, 100.5977872 13.5906231, 100.5979001 13.5906134)",,,,
935693301,secondary,True,False,16.055,วงเวียนท้ายบ้าน,"LINESTRING (100.5972302 13.5906527, 100.5972346 13.5906048, 100.5972212 13.5905584, 100.5971918 13.5905197)",roundabout,,,
27701505,secondary,True,False,15.009,วงเวียนท้ายบ้าน,"LINESTRING (100.5971918 13.5905197, 100.5971532 13.5904949, 100.5971083 13.5904839, 100.5970622 13.590488)",roundabout,,,
292300619,residential,False,False,46.129,ถนนคลองตาเค็ดฝั่งตะวันตก,"LINESTRING (100.5986829 13.5905031, 100.5986222 13.5905225, 100.598588 13.5905297, 100.5984808 13.5905442, 100.5982632 13.5905735)",,,,
935693300,secondary,True,False,8.611,วงเวียนท้ายบ้าน,"LINESTRING (100.5970622 13.590488, 100.5970256 13.5905033, 100.5969951 13.5905282)",roundabout,,,
383440281,residential,False,True,2.135,ถนนศิริราษฎร์ศรัทธา,"LINESTRING (100.6000491 13.5927311, 100.600065 13.5927425)",,,,
185868702,residential,False,False,121.80399999999999,,"LINESTRING (100.6000491 13.5927311, 100.5999983 13.5927006, 100.599964 13.5926799, 100.599918 13.5926623, 100.59985 13.592648, 100.5996434 13.5926369, 100.5993109 13.5926318, 100.5991886 13.5926359, 100.5990691 13.5926384, 100.599 13.5926399, 100.5989428 13.5926446)",,,,
693770435,residential,False,True,162.56,ถ.วัดกลาง,"LINESTRING (100.6000491 13.5927311, 100.5997801 13.5934923, 100.5997137 13.5936919, 100.5996727 13.5938078, 100.5995848 13.5941211)",,,,
629396216,residential,False,False,14.371,,"LINESTRING (100.5976546 13.5992762, 100.5975226 13.5992918)",,,,
23351532,secondary,True,False,52.368,ถนนประโคนชัย,"LINESTRING (100.5976546 13.5992762, 100.5976536 13.5992522, 100.5976215 13.5990335, 100.5975812 13.5988109)",,,,
281148884,residential,True,False,56.531,ถนนปราการ,"LINESTRING (100.5980397 13.5931915, 100.598051 13.5933449, 100.598077 13.5936986)",,,,
550773425,residential,False,True,38.57,ถนนกายสิทธิ์,"LINESTRING (100.5980397 13.5931915, 100.597815 13.5932129, 100.5976862 13.5932366)",,,,
55843146,secondary,True,False,75.368,ถนนประโคนชัย,"LINESTRING (100.5972106 13.5972807, 100.5974026 13.5966291)",,,,
629396199,secondary_link,False,True,17.907,,"LINESTRING (100.5972106 13.5972807, 100.5970457 13.5972964)",,,,
185363466,secondary,True,False,20.751,ถนนประโคนชัย,"LINESTRING (100.5972557 13.5974621, 100.5972106 13.5972807)",,,,
381887556,residential,False,False,13.929,ซอย 3 ข้างสถานีตำรวจ,"LINESTRING (100.5972557 13.5974621, 100.5971299 13.5974893)",,,,
381887556,residential,False,True,98.842,ซอย 3 ข้างสถานีตำรวจ,"LINESTRING (100.5972557 13.5974621, 100.597328 13.5974027, 100.5975492 13.5972256, 100.5976042 13.5971808, 100.5979334 13.5968664)",,,,
381887556,residential,False,True,13.929,ซอย 3 ข้างสถานีตำรวจ,"LINESTRING (100.5971299 13.5974893, 100.5972557 13.5974621)",,,,
183835346,secondary,True,False,71.374,ถนนด่านเก่า,"LINESTRING (100.5971299 13.5974893, 100.5971767 13.597667, 100.597182 13.5976966, 100.5972898 13.598112)",,,,
563967876,residential,False,True,11.172,,"LINESTRING (100.598451 13.5981153, 100.5983485 13.5981023)",,,,
629396199,secondary_link,False,False,17.907,,"LINESTRING (100.5970457 13.5972964, 100.5972106 13.5972807)",,,,
183835346,secondary,True,False,23.348,ถนนด่านเก่า,"LINESTRING (100.5970457 13.5972964, 100.5970971 13.597397, 100.5971299 13.5974893)",,,,
242146862,residential,True,False,56.534,,"LINESTRING (100.598098 13.5988895, 100.5975812 13.5988109)",,,,
629396200,residential,False,True,41.239,,"LINESTRING (100.598098 13.5988895, 100.5981173 13.5985191)",,,,
629396200,residential,False,False,41.239,,"LINESTRING (100.5981173 13.5985191, 100.598098 13.5988895)",,,,
629396218,residential,False,False,17.643,,"LINESTRING (100.6001269 13.5978914, 100.6000348 13.5980224)",,,,
892958987,residential,False,False,53.132,,"LINESTRING (100.6001269 13.5978914, 100.6006184 13.5979012)",,,,
"[629396218, 630417538]",residential,False,"[False, True]",146.858,,"LINESTRING (100.6001269 13.5978914, 100.600141 13.5978595, 100.6001624 13.5977761, 100.6001691 13.5976626, 100.6001369 13.5973367, 100.6000592 13.5967606, 100.6000323 13.5965846)",,,,
242146862,residential,True,False,22.051,,"LINESTRING (100.5982995 13.5989206, 100.598098 13.5988895)",,,,
629396210,residential,False,True,91.145,,"LINESTRING (100.5982995 13.5989206, 100.5983485 13.5981023)",,,,
563967876,residential,False,False,11.172,,"LINESTRING (100.5983485 13.5981023, 100.598451 13.5981153)",,,,
629396210,residential,False,False,91.145,,"LINESTRING (100.5983485 13.5981023, 100.5982995 13.5989206)",,,,
563967876,residential,False,True,101.37,,"LINESTRING (100.5983485 13.5981023, 100.5981263 13.5981067, 100.5978705 13.5980946, 100.597411 13.5980861)",,,,
629396218,residential,False,True,17.643,,"LINESTRING (100.6000348 13.5980224, 100.6001269 13.5978914)",,,,
242146876,residential,False,False,127.856,ถนนอมรเดช,"LINESTRING (100.6000348 13.5980224, 100.6000646 13.5980941, 100.6000781 13.5981853, 100.6001204 13.5982671, 100.6001088 13.5984122, 100.6000724 13.5985275, 100.6000125 13.5987331, 100.5998978 13.5991266)",,,,
242146876,residential,False,True,262.614,ถนนอมรเดช,"LINESTRING (100.6000348 13.5980224, 100.599971 13.5979316, 100.599905 13.5978764, 100.5997907 13.5978039, 100.5990648 13.5974358, 100.598977 13.5973826, 100.5981408 13.596969, 100.5979334 13.5968664)",,,,
629419162,residential,False,True,26.9,,"LINESTRING (100.5988401 13.5991226, 100.5985947 13.5990822)",,,,
629419162,residential,False,False,26.9,,"LINESTRING (100.5985947 13.5990822, 100.5988401 13.5991226)",,,,
629419163,residential,False,False,13.468,,"LINESTRING (100.5985947 13.5990822, 100.5986288 13.5989657)",,,,
629419163,residential,False,True,34.26,,"LINESTRING (100.5985947 13.5990822, 100.5985799 13.5991317, 100.5985598 13.5991395, 100.5983198 13.599107)",,,,
242146862,residential,True,False,35.942,,"LINESTRING (100.5986288 13.5989657, 100.5982995 13.5989206)",,,,
629419163,residential,False,True,13.468,,"LINESTRING (100.5986288 13.5989657, 100.5985947 13.5990822)",,,,
629419163,residential,False,False,34.26,,"LINESTRING (100.5983198 13.599107, 100.5985598 13.5991395, 100.5985799 13.5991317, 100.5985947 13.5990822)",,,,
630074846,residential,False,True,28.717,,"LINESTRING (100.600686 13.597169, 100.6009497 13.5971373)",,,,
630074894,residential,False,False,67.934,,"LINESTRING (100.600686 13.597169, 100.6006815 13.5971321, 100.6006224 13.5965612)",,,,
630074894,residential,False,True,115.034,,"LINESTRING (100.600686 13.597169, 100.600719 13.5974385, 100.6007405 13.5978517, 100.6007404 13.5978895, 100.6007633 13.5981554, 100.6007712 13.5981995)",,,,
630074846,residential,False,False,28.717,,"LINESTRING (100.6009497 13.5971373, 100.600686 13.597169)",,,,
630074847,residential,False,True,21.786,,"LINESTRING (100.6007712 13.5981995, 100.6009537 13.5981163)",,,,
630074894,residential,False,False,115.03400000000002,,"LINESTRING (100.6007712 13.5981995, 100.6007633 13.5981554, 100.6007404 13.5978895, 100.6007405 13.5978517, 100.600719 13.5974385, 100.600686 13.597169)",,,,
630074894,residential,False,True,53.535,,"LINESTRING (100.6007712 13.5981995, 100.600782 13.5982349, 100.6008169 13.5983118, 100.6009604 13.5986442)",,,,
630074847,residential,False,False,21.786,,"LINESTRING (100.6009537 13.5981163, 100.6007712 13.5981995)",,,,
630417517,residential,False,True,63.83,,"LINESTRING (100.6006224 13.5965612, 100.6000323 13.5965846)",,,,
630074894,residential,False,True,67.934,,"LINESTRING (100.6006224 13.5965612, 100.6006815 13.5971321, 100.600686 13.597169)",,,,
630395479,residential,False,True,74.67,,"LINESTRING (100.6006224 13.5965612, 100.6005627 13.5960347, 100.600546 13.5958938)",,,,
1009325198,trunk,True,False,126.753,ถนนสุขุมวิท,"LINESTRING (100.6009604 13.5986442, 100.5998978 13.5991266)",,,3,3
630074894,residential,False,False,53.535000000000004,,"LINESTRING (100.6009604 13.5986442, 100.6008169 13.5983118, 100.600782 13.5982349, 100.6007712 13.5981995)",,,,
383440281,residential,False,True,5.451,ถนนศิริราษฎร์ศรัทธา,"LINESTRING (100.6005433 13.5930742, 100.600588 13.5930969)",,,,
383440281,residential,False,False,63.531,ถนนศิริราษฎร์ศรัทธา,"LINESTRING (100.6005433 13.5930742, 100.6004211 13.5929983, 100.600065 13.5927425)",,,,
630395475,residential,False,False,28.715000000000003,,"LINESTRING (100.6005433 13.5930742, 100.6006251 13.5929171, 100.6006305 13.5929002, 100.6006224 13.5928892, 100.6005789 13.5928608)",,,,
55843145,tertiary,False,True,31.117,ถนนนารายณ์ปราบศึก,"LINESTRING (100.6005005 13.595349, 100.6007879 13.5953656)",,,,
630395479,residential,False,False,60.778,,"LINESTRING (100.6005005 13.595349, 100.600546 13.5958938)",,,,
55843145,tertiary,False,False,30.337000000000003,ถนนนารายณ์ปราบศึก,"LINESTRING (100.6005005 13.595349, 100.6004347 13.5953463, 100.60022 13.595339)",,,,
630395479,residential,False,True,60.778,,"LINESTRING (100.600546 13.5958938, 100.6005005 13.595349)",,,,
630395479,residential,False,False,74.67,,"LINESTRING (100.600546 13.5958938, 100.6005627 13.5960347, 100.6006224 13.5965612)",,,,
55843145,tertiary,False,False,17.758,ถนนนารายณ์ปราบศึก,"LINESTRING (100.6009522 13.5953673, 100.6007879 13.5953656)",,,,
630412219,residential,False,True,28.683,,"LINESTRING (100.6009522 13.5953673, 100.6009979 13.5956214)",,,,
630412219,residential,False,False,28.683,,"LINESTRING (100.6009979 13.5956214, 100.6009522 13.5953673)",,,,
