osmid,lanes,name,highway,width,oneway,reversed,length,ref,geometry
345160676,4,ถนนมิตรภาพสายเก่า,secondary,16,False,False,154.456,,"LINESTRING (101.4122242 14.703159, 101.4133065 14.704072)"
345160676,4,ถนนมิตรภาพสายเก่า,secondary,16,False,True,115.556,,"LINESTRING (101.4122242 14.703159, 101.4114029 14.702489)"
345165494,,,residential,,False,True,24.598,,"LINESTRING (101.4122242 14.703159, 101.412093 14.7033402)"
52567205,2,,secondary,7,False,False,161.147,2243,"LINESTRING (101.4072719 14.7024186, 101.4071875 14.7026669, 101.4068815 14.70349, 101.4067689 14.7037836)"
245290564,,,residential,,False,False,137.383,,"LINESTRING (101.4072719 14.7024186, 101.4078918 14.7030442, 101.4081173 14.7033418)"
345161353,,,residential,,False,True,81.314,,"LINESTRING (101.4114464 14.7010901, 101.41087 14.7006169)"
245290560,,,residential,,False,True,99.47200000000001,,"LINESTRING (101.4114464 14.7010901, 101.4111746 14.7014008, 101.410849 14.701773)"
345161353,,,residential,,False,False,90.881,,"LINESTRING (101.4114464 14.7010901, 101.4117163 14.7013117, 101.4120906 14.701619)"
345161341,,,residential,,False,True,86.82,,"LINESTRING (101.4120906 14.701619, 101.4125571 14.7009818)"
345161341,,,residential,,False,False,99.93199999999999,,"LINESTRING (101.4120906 14.701619, 101.4119733 14.7017737, 101.4115411 14.7023437)"
345161353,,,residential,,False,True,90.881,,"LINESTRING (101.4120906 14.701619, 101.4117163 14.7013117, 101.4114464 14.7010901)"
245290564,,,residential,,False,False,54.012,,"LINESTRING (101.4086327 14.7039935, 101.4089417 14.7043764)"
245290564,,,residential,,False,True,43.218,,"LINESTRING (101.4086327 14.7039935, 101.4084311 14.7037506, 101.4083813 14.7036903)"
604670211,,,residential,,False,False,206.721,,"LINESTRING (101.4086327 14.7039935, 101.4084401 14.7041949, 101.4078387 14.7046482, 101.4071476 14.7051688)"
345160676,4,ถนนมิตรภาพสายเก่า,secondary,16,False,False,188.405,,"LINESTRING (101.4133065 14.704072, 101.4146518 14.7051572)"
345160676,4,ถนนมิตรภาพสายเก่า,secondary,16,False,True,154.456,,"LINESTRING (101.4133065 14.704072, 101.4122242 14.703159)"
1226397712,,,unclassified,,False,True,22.824,,"LINESTRING (101.4133065 14.704072, 101.4131728 14.7042314)"
345183216,,,unclassified,,False,True,21.397,,"LINESTRING (101.4133065 14.704072, 101.4133574 14.7040183, 101.4134351 14.7039253)"
245290564,,,residential,,False,False,45.245,,"LINESTRING (101.4089417 14.7043764, 101.409194 14.704702)"
245290564,,,residential,,False,True,54.012,,"LINESTRING (101.4089417 14.7043764, 101.4086327 14.7039935)"
604670234,,,residential,,False,False,208.3,,"LINESTRING (101.4089417 14.7043764, 101.4074213 14.7055368)"
245290562,,ถนนเทศบาล 17,unclassified,,False,False,68.367,,"LINESTRING (101.4127585 14.7046977, 101.4131728 14.7042314)"
245290562,,ถนนเทศบาล 17,unclassified,,False,True,7.133,,"LINESTRING (101.4127585 14.7046977, 101.4127064 14.7047374)"
345165488,,,unclassified,,False,False,65.819,,"LINESTRING (101.4127585 14.7046977, 101.4131972 14.7051104)"
245290566,,,residential,,False,False,62.24,,"LINESTRING (101.4109182 14.7047298, 101.4105506 14.7042975)"
245290566,,,residential,,False,True,55.788,,"LINESTRING (101.4109182 14.7047298, 101.4112409 14.7051226)"
345165494,,,residential,,False,False,167.76,,"LINESTRING (101.4109182 14.7047298, 101.4112978 14.7043951, 101.411603 14.7040459, 101.4119227 14.7035855)"
245290562,,ถนนเทศบาล 17,unclassified,,False,False,152.09,,"LINESTRING (101.4116825 14.7056808, 101.4127064 14.7047374)"
245290566,,,residential,,False,False,78.156,,"LINESTRING (101.4116825 14.7056808, 101.4112409 14.7051226)"
245290566,,,residential,,False,True,46.115,,"LINESTRING (101.4116825 14.7056808, 101.4119491 14.7060056)"
938357215,,,residential,,False,True,36.244,,"LINESTRING (101.4116825 14.7056808, 101.4114078 14.7058696)"
245290564,,,residential,,False,True,214.39100000000002,,"LINESTRING (101.4106704 14.7065358, 101.4103231 14.706102, 101.4094459 14.7050144)"
938297798,,,residential,,False,False,97.93699999999998,,"LINESTRING (101.4106704 14.7065358, 101.4110318 14.707015, 101.4111069 14.7071058, 101.4111686 14.7071629, 101.4112235 14.707234)"
938309262,,,residential,,False,False,144.04899999999998,,"LINESTRING (101.4106704 14.7065358, 101.4108206 14.7064339, 101.4108608 14.7064066, 101.4109325 14.7063483, 101.4109661 14.7063878, 101.4110063 14.7064351, 101.4115266 14.7070825, 101.4115528 14.7071227)"
245290566,,,residential,,False,False,87.103,,"LINESTRING (101.4127504 14.7070124, 101.4122573 14.706391)"
345167811,,,residential,,False,False,19.265,,"LINESTRING (101.4127504 14.7070124, 101.4128851 14.7068982)"
245290566,,,residential,,False,True,125.027,,"LINESTRING (101.4127504 14.7070124, 101.4129952 14.7073419, 101.4132741 14.7076869, 101.413473 14.7078913)"
938309262,,,residential,,False,True,111.45100000000002,,"LINESTRING (101.4127504 14.7070124, 101.4124466 14.707253, 101.4124359 14.7072731, 101.4124393 14.7072926, 101.4124708 14.7073302, 101.4125499 14.7074249, 101.4126076 14.7075196, 101.412617 14.7075845, 101.4126089 14.7076467, 101.4125853 14.7076876, 101.4125565 14.7077181, 101.4125311 14.7077414, 101.4124802 14.7077492)"
245290562,,ถนนเทศบาล 17,unclassified,,False,True,68.367,,"LINESTRING (101.4131728 14.7042314, 101.4127585 14.7046977)"
345160669,,,unclassified,,True,False,64.787,,"LINESTRING (101.4131728 14.7042314, 101.4136326 14.7046078)"
1226397712,,,unclassified,,False,False,22.824,,"LINESTRING (101.4131728 14.7042314, 101.4133065 14.704072)"
345160671,,,unclassified,,True,False,114.982,,"LINESTRING (101.4123547 14.7030145, 101.4115411 14.7023437)"
345165498,,,unclassified,,False,True,145.297,,"LINESTRING (101.4123547 14.7030145, 101.4133464 14.7021272)"
345161348,,,residential,,False,True,88.992,,"LINESTRING (101.4136147 14.7036631, 101.4138668 14.7036008, 101.4142844 14.7033167, 101.4143388 14.7033013)"
345183216,,,unclassified,,False,False,35.007000000000005,,"LINESTRING (101.4136147 14.7036631, 101.4135441 14.7037785, 101.4134351 14.7039253)"
345183216,,,unclassified,,False,True,175.07999999999998,,"LINESTRING (101.4136147 14.7036631, 101.4136415 14.7034867, 101.4136468 14.7033051, 101.413384 14.7023711, 101.4133464 14.7021272)"
345165498,,,unclassified,,False,False,145.297,,"LINESTRING (101.4133464 14.7021272, 101.4123547 14.7030145)"
345183216,,,unclassified,,False,False,175.07999999999998,,"LINESTRING (101.4133464 14.7021272, 101.413384 14.7023711, 101.4136468 14.7033051, 101.4136415 14.7034867, 101.4136147 14.7036631)"
345183216,,,unclassified,,False,True,83.207,,"LINESTRING (101.4133464 14.7021272, 101.4133518 14.7018678, 101.4134323 14.7013852)"
345160671,,,unclassified,,True,False,154.142,,"LINESTRING (101.4134351 14.7039253, 101.4123547 14.7030145)"
345183216,,,unclassified,,False,False,21.397,,"LINESTRING (101.4134351 14.7039253, 101.4133574 14.7040183, 101.4133065 14.704072)"
345183216,,,unclassified,,False,True,35.007000000000005,,"LINESTRING (101.4134351 14.7039253, 101.4135441 14.7037785, 101.4136147 14.7036631)"
345160671,,,unclassified,,True,False,97.817,,"LINESTRING (101.4115411 14.7023437, 101.410849 14.701773)"
738813935,,,unclassified,,False,False,21.954,,"LINESTRING (101.4115411 14.7023437, 101.4114029 14.702489)"
345161341,,,residential,,False,True,99.93199999999999,,"LINESTRING (101.4115411 14.7023437, 101.4119733 14.7017737, 101.4120906 14.701619)"
345161341,,,residential,,False,False,86.82,,"LINESTRING (101.4125571 14.7009818, 101.4120906 14.701619)"
345161342,,,residential,,False,True,104.273,,"LINESTRING (101.4125571 14.7009818, 101.4134323 14.7013852)"
345160671,,,unclassified,,True,False,120.96600000000001,,"LINESTRING (101.4148778 14.7050978, 101.4147617 14.7050038, 101.4144196 14.7047151, 101.4140167 14.7043982)"
345161358,,,residential,,False,True,51.201,,"LINESTRING (101.4136027 14.7007066, 101.4140492 14.7008663)"
345183216,,,unclassified,,False,False,77.804,,"LINESTRING (101.4136027 14.7007066, 101.4135503 14.7008404, 101.4134323 14.7013852)"
345161358,,,residential,,False,False,51.201,,"LINESTRING (101.4140492 14.7008663, 101.4136027 14.7007066)"
345161344,,,residential,,False,False,99.385,,"LINESTRING (101.4140492 14.7008663, 101.4140063 14.7011154, 101.4146375 14.7013115)"
738813941,,,unclassified,,False,False,22.295,,"LINESTRING (101.4102646 14.701284, 101.4101293 14.7014359)"
345161350,,,residential,,False,True,98.702,,"LINESTRING (101.4102646 14.701284, 101.4105958 14.7009191, 101.41087 14.7006169)"
345161342,,,residential,,False,False,104.273,,"LINESTRING (101.4134323 14.7013852, 101.4125571 14.7009818)"
345161342,,,residential,,False,True,86.605,,"LINESTRING (101.4134323 14.7013852, 101.414199 14.7016232)"
345183216,,,unclassified,,False,False,83.207,,"LINESTRING (101.4134323 14.7013852, 101.4133518 14.7018678, 101.4133464 14.7021272)"
345183216,,,unclassified,,False,True,77.804,,"LINESTRING (101.4134323 14.7013852, 101.4135503 14.7008404, 101.4136027 14.7007066)"
345161344,,,residential,,False,False,44.832,,"LINESTRING (101.4146375 14.7013115, 101.4150328 14.7014394)"
345161344,,,residential,,False,True,99.385,,"LINESTRING (101.4146375 14.7013115, 101.4140063 14.7011154, 101.4140492 14.7008663)"
604670240,,,residential,,False,False,37.592,,"LINESTRING (101.4149719 14.7034452, 101.4147403 14.7036984)"
345161348,,,residential,,False,False,72.29299999999999,,"LINESTRING (101.4149719 14.7034452, 101.4146546 14.7033012, 101.4144354 14.7032739, 101.4143388 14.7033013)"
345161348,,,residential,,False,True,19.7,,"LINESTRING (101.4149719 14.7034452, 101.4150952 14.7034607, 101.415154 14.7034589)"
345161353,,,residential,,False,False,81.314,,"LINESTRING (101.41087 14.7006169, 101.4114464 14.7010901)"
345161350,,,residential,,False,False,98.702,,"LINESTRING (101.41087 14.7006169, 101.4105958 14.7009191, 101.4102646 14.701284)"
345160669,,,unclassified,,True,False,36.553,,"LINESTRING (101.412093 14.7033402, 101.4123482 14.7035573)"
345165494,,,residential,,False,False,24.598,,"LINESTRING (101.412093 14.7033402, 101.4122242 14.703159)"
345165494,,,residential,,False,True,32.855,,"LINESTRING (101.412093 14.7033402, 101.4119227 14.7035855)"
345165493,,,unclassified,,False,False,26.573,,"LINESTRING (101.4144133 14.7052196, 101.4146518 14.7051572)"
345165493,,,unclassified,,False,True,87.911,,"LINESTRING (101.4144133 14.7052196, 101.413628 14.7054389)"
345160669,,,unclassified,,True,False,96.055,,"LINESTRING (101.4144133 14.7052196, 101.4145129 14.7053029, 101.4150948 14.7057779)"
345165496,,,residential,,False,False,129.836,,"LINESTRING (101.4108681 14.7035438, 101.410926 14.7023775)"
345165496,,,residential,,False,True,94.78899999999999,,"LINESTRING (101.4108681 14.7035438, 101.4108117 14.7039744, 101.4107608 14.7040938, 101.4106776 14.7041949, 101.4105506 14.7042975)"
964866702,,,residential,,False,True,105.439,,"LINESTRING (101.4108681 14.7035438, 101.4104658 14.7034556, 101.4104122 14.7034452, 101.41038 14.7034711, 101.4103612 14.70351, 101.4101913 14.7038888)"
345165493,,,unclassified,,False,False,87.911,,"LINESTRING (101.413628 14.7054389, 101.4144133 14.7052196)"
345165493,,,unclassified,,False,True,81.038,,"LINESTRING (101.413628 14.7054389, 101.412901 14.7056304)"
345165488,,,unclassified,,False,True,59.316,,"LINESTRING (101.413628 14.7054389, 101.4134859 14.7053624, 101.4131972 14.7051104)"
245290566,,,residential,,False,False,46.115,,"LINESTRING (101.4119491 14.7060056, 101.4116825 14.7056808)"
245290566,,,residential,,False,True,54.178,,"LINESTRING (101.4119491 14.7060056, 101.4121234 14.7062223, 101.4122573 14.706391)"
345165493,,,unclassified,,False,False,111.975,,"LINESTRING (101.4119491 14.7060056, 101.4121019 14.7058955, 101.4122736 14.7057957, 101.412901 14.7056304)"
938357644,,,residential,,False,True,38.163,,"LINESTRING (101.4119491 14.7060056, 101.4119115 14.7060564, 101.4118807 14.7060836, 101.411819 14.7061251, 101.4116693 14.7062097)"
345165500,,,residential,,False,False,15.847,,"LINESTRING (101.4122662 14.7036757, 101.4123482 14.7035573)"
345165490,,,residential,,False,False,129.869,,"LINESTRING (101.4122662 14.7036757, 101.4123747 14.7038201, 101.4124372 14.7039614, 101.4124694 14.7042053, 101.4125176 14.7044181, 101.4125732 14.7045646, 101.4126437 14.7046671, 101.4127064 14.7047374)"
"[938797724, 345165500]",,,residential,,False,True,52.11,,"LINESTRING (101.4122662 14.7036757, 101.412185 14.7037928, 101.4119227 14.7035855)"
245290562,,ถนนเทศบาล 17,unclassified,,False,False,7.133,,"LINESTRING (101.4127064 14.7047374, 101.4127585 14.7046977)"
245290562,,ถนนเทศบาล 17,unclassified,,False,True,152.09,,"LINESTRING (101.4127064 14.7047374, 101.4116825 14.7056808)"
345165490,,,residential,,False,True,129.869,,"LINESTRING (101.4127064 14.7047374, 101.4126437 14.7046671, 101.4125732 14.7045646, 101.4125176 14.7044181, 101.4124694 14.7042053, 101.4124372 14.7039614, 101.4123747 14.7038201, 101.4122662 14.7036757)"
345160669,,,unclassified,,True,False,116.121,,"LINESTRING (101.4123482 14.7035573, 101.4131728 14.7042314)"
345165500,,,residential,,False,True,15.847,,"LINESTRING (101.4123482 14.7035573, 101.4122662 14.7036757)"
345160669,,,unclassified,,True,False,164.965,,"LINESTRING (101.410926 14.7023775, 101.412093 14.7033402)"
345165496,,,residential,,False,True,129.836,,"LINESTRING (101.410926 14.7023775, 101.4108681 14.7035438)"
345167833,,,unclassified,,False,False,23.868,,"LINESTRING (101.410926 14.7023775, 101.4110781 14.7022212)"
345160676,4,ถนนมิตรภาพสายเก่า,secondary,16,False,False,51.745,,"LINESTRING (101.410718 14.7019126, 101.4110781 14.7022212)"
345160676,4,ถนนมิตรภาพสายเก่า,secondary,16,False,True,82.576,,"LINESTRING (101.410718 14.7019126, 101.4101293 14.7014359)"
345165501,,,unclassified,,False,True,20.964,,"LINESTRING (101.410718 14.7019126, 101.410849 14.701773)"
345160671,,,unclassified,,True,False,83.11,,"LINESTRING (101.410849 14.701773, 101.4102646 14.701284)"
345165501,,,unclassified,,False,False,20.964,,"LINESTRING (101.410849 14.701773, 101.410718 14.7019126)"
245290560,,,residential,,False,False,99.47200000000001,,"LINESTRING (101.410849 14.701773, 101.4111746 14.7014008, 101.4114464 14.7010901)"
245290566,,,residential,,False,False,59.654,,"LINESTRING (101.4105506 14.7042975, 101.4101913 14.7038888)"
245290566,,,residential,,False,True,62.24,,"LINESTRING (101.4105506 14.7042975, 101.4109182 14.7047298)"
