osmid,highway,oneway,reversed,length,lanes,name,maxspeed,geometry,ref
147858525,trunk_link,False,False,19.611,,,,"LINESTRING (98.3469372 8.8693718, 98.3469631 8.8691973)",
1177924046,trunk,True,False,113.876,3,ถนนเสนาราษฎร์,30,"LINESTRING (98.3469372 8.8693718, 98.3474843 8.8694661, 98.3479583 8.8695477)",
55943591,residential,False,True,17.746,,,,"LINESTRING (98.3431628 8.8687215, 98.3431889 8.868564)",
1177924046,trunk,True,False,198.545,3,ถนนเสนาราษฎร์,30,"LINESTRING (98.3431628 8.8687215, 98.3449431 8.8690282)",
700369323,unclassified,False,False,275.76,,,,"LINESTRING (98.3431628 8.8687215, 98.3429999 8.8699335, 98.3429249 8.8704062, 98.342792 8.8711739)",
147858512,trunk_link,False,False,12.071,,,,"LINESTRING (98.3414769 8.8672258, 98.3415036 8.8671205)",
1177924046,trunk,True,False,22.643,3,ถนนเสนาราษฎร์,30,"LINESTRING (98.3414769 8.8672258, 98.3414409 8.8674263)",
1177924047,trunk,True,False,11.629,3,ถนนเสนาราษฎร์,30,"LINESTRING (98.3414769 8.8672258, 98.3415827 8.867229)",
108263843,residential,False,True,68.38,,,,"LINESTRING (98.3414014 8.8682705, 98.3412494 8.8683222, 98.3407899 8.8682783)",
"[700369322, 700369319]",residential,False,False,307.212,,,,"LINESTRING (98.3414014 8.8682705, 98.3409873 8.870064, 98.3408356 8.8708214, 98.340888 8.8708961, 98.3409478 8.870908)",
1177924046,trunk,True,False,136.532,3,ถนนเสนาราษฎร์,30,"LINESTRING (98.3414014 8.8682705, 98.341571 8.8683821, 98.3416873 8.8684296, 98.3418075 8.8684649, 98.3425792 8.868621)",
147858503,trunk_link,False,False,17.465,,,,"LINESTRING (98.3425792 8.868621, 98.3426049 8.868466)",
1177924046,trunk,True,False,65.084,3,ถนนเสนาราษฎร์,30,"LINESTRING (98.3425792 8.868621, 98.3431628 8.8687215)",
147858501,trunk_link,False,True,20.139,,,,"LINESTRING (98.3479583 8.8695477, 98.3479994 8.8693712)",
55943586,residential,False,False,7.882,,,,"LINESTRING (98.3417332 8.8658317, 98.3418046 8.8658386)",
1177924052,secondary,True,False,72.101,,ถนนราษฎร์บำรุง,30,"LINESTRING (98.3417332 8.8658317, 98.3416194 8.8664703)",
147858512,trunk_link,False,True,12.071,,,,"LINESTRING (98.3415036 8.8671205, 98.3414769 8.8672258)",
1177924048,trunk,True,False,27.23,2,ถนนเสนาราษฎร์,30,"LINESTRING (98.3415036 8.8671205, 98.3414077 8.8670619, 98.3413028 8.8669778)",
55943586,residential,False,False,193.844,,,,"LINESTRING (98.3436702 8.8660079, 98.3454216 8.8662188)",
55943586,residential,False,True,93.821,,,,"LINESTRING (98.3436702 8.8660079, 98.3428193 8.8659366)",
700369313,residential,False,True,93.849,,,,"LINESTRING (98.3436702 8.8660079, 98.3437967 8.8651732)",
55943591,residential,False,False,149.546,,,,"LINESTRING (98.3436702 8.8660079, 98.343652 8.8661001, 98.3436225 8.8662495, 98.3435418 8.8667118, 98.3434349 8.8673325)",
109318603,residential,False,True,106.063,,,,"LINESTRING (98.3434349 8.8673325, 98.3424736 8.8672449)",
55943591,residential,False,False,139.578,,,,"LINESTRING (98.3434349 8.8673325, 98.3432099 8.8684588, 98.3431889 8.868564)",
55943591,residential,False,True,149.546,,,,"LINESTRING (98.3434349 8.8673325, 98.3435418 8.8667118, 98.3436225 8.8662495, 98.343652 8.8661001, 98.3436702 8.8660079)",
55943591,residential,False,False,17.746,,,,"LINESTRING (98.3431889 8.868564, 98.3431628 8.8687215)",
1177924045,trunk,True,False,65.08,2,ถนนเสนาราษฎร์,30,"LINESTRING (98.3431889 8.868564, 98.3426049 8.868466)",
55943591,residential,False,True,139.578,,,,"LINESTRING (98.3431889 8.868564, 98.3432099 8.8684588, 98.3434349 8.8673325)",
700369321,residential,False,False,197.393,,,,"LINESTRING (98.342792 8.8711739, 98.3445691 8.8714353)",
700369322,residential,False,True,62.201,,,,"LINESTRING (98.342792 8.8711739, 98.3422313 8.8710964)",
700369323,unclassified,False,False,219.668,,,,"LINESTRING (98.342792 8.8711739, 98.3424494 8.8731202)",
700369323,unclassified,False,True,275.76,,,,"LINESTRING (98.342792 8.8711739, 98.3429249 8.8704062, 98.3429999 8.8699335, 98.3431628 8.8687215)",
55943586,residential,False,True,193.844,,,,"LINESTRING (98.3454216 8.8662188, 98.3436702 8.8660079)",
700369317,residential,False,False,62.625,,,,"LINESTRING (98.3454216 8.8662188, 98.3453638 8.8667791)",
55943586,residential,False,False,142.847,,,,"LINESTRING (98.3454216 8.8662188, 98.3455444 8.8662315, 98.3467147 8.8663528)",
55943592,residential,False,False,86.172,,,,"LINESTRING (98.3451913 8.8676788, 98.3459754 8.8676977)",
509013362,residential,False,True,92.111,,,,"LINESTRING (98.3451913 8.8676788, 98.3443607 8.8675661)",
700369317,residential,False,False,133.884,,,,"LINESTRING (98.3451913 8.8676788, 98.3449704 8.8688629)",
700369317,residential,False,True,101.822,,,,"LINESTRING (98.3451913 8.8676788, 98.3453638 8.8667791)",
55943592,residential,False,True,86.172,,,,"LINESTRING (98.3459754 8.8676977, 98.3451913 8.8676788)",
108263949,residential,False,False,66.548,,,,"LINESTRING (98.3459754 8.8676977, 98.346581 8.8677098)",
55943592,residential,False,False,148.172,,,,"LINESTRING (98.3459754 8.8676977, 98.3459697 8.8681255, 98.3459674 8.8690302)",
700369317,residential,False,True,133.884,,,,"LINESTRING (98.3449704 8.8688629, 98.3451913 8.8676788)",
1039571379,residential,False,False,18.624,2,,,"LINESTRING (98.3449704 8.8688629, 98.3449431 8.8690282)",
1177924045,trunk,True,False,198.528,2,ถนนเสนาราษฎร์,30,"LINESTRING (98.3449704 8.8688629, 98.3431889 8.868564)",
1039571380,residential,False,False,19.121,,,,"LINESTRING (98.3459674 8.8690302, 98.3459399 8.8692)",
1177924045,trunk,True,False,111.104,2,ถนนเสนาราษฎร์,30,"LINESTRING (98.3459674 8.8690302, 98.3449704 8.8688629)",
55943592,residential,False,True,148.172,,,,"LINESTRING (98.3459674 8.8690302, 98.3459697 8.8681255, 98.3459754 8.8676977)",
108263825,residential,False,True,222.053,,,,"LINESTRING (98.3400423 8.8661815, 98.3398292 8.8668059, 98.3396414 8.866924, 98.3393254 8.8679976)",
"[1039569433, 1177924047]",trunk,True,False,176.37699999999998,3,"['ถนนเสนาราษฎร์', 'ถนนเพชรเกษม']",30,"LINESTRING (98.3400423 8.8661815, 98.3401973 8.8662974, 98.3413212 8.8671403)",4
108263825,residential,False,False,222.053,,,,"LINESTRING (98.3393254 8.8679976, 98.3396414 8.866924, 98.3398292 8.8668059, 98.3400423 8.8661815)",
108263843,residential,False,False,164.397,,,,"LINESTRING (98.3393254 8.8679976, 98.3393967 8.8680373, 98.3403528 8.8681947, 98.3407899 8.8682783)",
108263949,residential,False,True,24.234,,,,"LINESTRING (98.3467988 8.8677443, 98.346581 8.8677098)",
108263949,residential,False,False,118.04,,,,"LINESTRING (98.3467988 8.8677443, 98.3472289 8.8678613, 98.3478071 8.8676184)",
108263970,residential,False,False,155.163,,,,"LINESTRING (98.3467988 8.8677443, 98.346861 8.8672422, 98.347757 8.8671551)",
108263900,residential,False,False,51.81,,,,"LINESTRING (98.3478071 8.8676184, 98.347757 8.8671551)",
108263949,residential,False,True,118.04,,,,"LINESTRING (98.3478071 8.8676184, 98.3472289 8.8678613, 98.3467988 8.8677443)",
700369313,residential,False,False,86.062,,,,"LINESTRING (98.3436914 8.8645046, 98.3438792 8.8646283, 98.3437967 8.8651732)",
108263900,residential,False,False,43.538,,,,"LINESTRING (98.347757 8.8671551, 98.3476981 8.8667679)",
108263900,residential,False,True,51.81,,,,"LINESTRING (98.347757 8.8671551, 98.3478071 8.8676184)",
108263970,residential,False,True,155.163,,,,"LINESTRING (98.347757 8.8671551, 98.346861 8.8672422, 98.3467988 8.8677443)",
108263900,residential,False,True,43.538,,,,"LINESTRING (98.3476981 8.8667679, 98.347757 8.8671551)",
147858531,residential,False,True,54.788,,,,"LINESTRING (98.3414008 8.8648513, 98.3418858 8.8649659)",
147858531,residential,False,False,54.788,,,,"LINESTRING (98.3418858 8.8649659, 98.3414008 8.8648513)",
147858531,residential,False,True,7.496,,,,"LINESTRING (98.3418858 8.8649659, 98.3419531 8.864977)",
1177924052,secondary,True,False,59.586,,ถนนราษฎร์บำรุง,30,"LINESTRING (98.3418858 8.8649659, 98.3417926 8.8654938)",
147858503,trunk_link,False,True,17.465,,,,"LINESTRING (98.3426049 8.868466, 98.3425792 8.868621)",
1177924045,trunk,True,False,32.141,2,ถนนเสนาราษฎร์,30,"LINESTRING (98.3426049 8.868466, 98.3423163 8.8684187)",
1039571379,residential,False,True,18.624,2,,,"LINESTRING (98.3449431 8.8690282, 98.3449704 8.8688629)",
1177924046,trunk,True,False,111.168,3,ถนนเสนาราษฎร์,30,"LINESTRING (98.3449431 8.8690282, 98.3459399 8.8692)",
700369316,residential,False,False,270.827,,,,"LINESTRING (98.3449431 8.8690282, 98.3449159 8.8691573, 98.3446733 8.8706814, 98.3445691 8.8714353)",
147858525,trunk_link,False,True,19.611,,,,"LINESTRING (98.3469631 8.8691973, 98.3469372 8.8693718)",
1177924045,trunk,True,False,110.96,2,ถนนเสนาราษฎร์,30,"LINESTRING (98.3469631 8.8691973, 98.3463821 8.8690998, 98.3459674 8.8690302)",
147858501,trunk_link,False,False,20.139,,,,"LINESTRING (98.3479994 8.8693712, 98.3479583 8.8695477)",
1177924045,trunk,True,False,115.484,2,ถนนเสนาราษฎร์,30,"LINESTRING (98.3479994 8.8693712, 98.3469631 8.8691973)",
700369322,residential,False,False,35.084,,,,"LINESTRING (98.3419161 8.8710458, 98.3422313 8.8710964)",
700369322,residential,False,True,9.049,,,,"LINESTRING (98.3419161 8.8710458, 98.3418339 8.8710406)",
509013337,residential,False,True,78.871,,,,"LINESTRING (98.3419161 8.8710458, 98.341963 8.8707141, 98.3419817 8.8706622, 98.3420192 8.8706399, 98.3422942 8.8706886)",
