osmid,lanes,highway,oneway,reversed,length,name,maxspeed,geometry,ref,bridge,junction
1088123586,2,secondary,False,True,75.91499999999999,ถนนนิกรบำรุง,60,"LINESTRING (101.155887 16.421757, 101.1559002 16.4216297, 101.1558538 16.4210767)",,,
49156627,,unclassified,False,False,89.821,,,"LINESTRING (101.1550308 16.4190246, 101.1546151 16.4183221)",,,
156365732,2,secondary,False,False,17.982,ถนนเพชรเจริญ,60,"LINESTRING (101.1550308 16.4190246, 101.155199 16.4190356)",,,
156365732,2,secondary,False,True,86.11,ถนนเพชรเจริญ,60,"LINESTRING (101.1550308 16.4190246, 101.1542239 16.4189993)",,,
126785131,2,secondary,False,True,22.153,,,"LINESTRING (101.1522853 16.4190566, 101.152079 16.4190797)",,,
156365732,2,secondary,False,False,143.281,ถนนเพชรเจริญ,60,"LINESTRING (101.1522853 16.4190566, 101.1536277 16.4190085)",,,
1002521448,3,primary,True,False,55.034,ถนนสามัคคีชัย,60,"LINESTRING (101.1522853 16.4190566, 101.1521488 16.4185793)",21,,
156365732,2,secondary,False,False,25.026,ถนนเพชรเจริญ,60,"LINESTRING (101.1597957 16.4199859, 101.1600191 16.4199171)",,,
156365732,2,secondary,False,True,34.373,ถนนเพชรเจริญ,60,"LINESTRING (101.1597957 16.4199859, 101.1594894 16.420082)",,,
"[228844496, 49157083, 228844501]",2,tertiary,False,False,116.868,ถนนหลักเมือง,,"LINESTRING (101.1597957 16.4199859, 101.1598222 16.4200652, 101.1598794 16.4203437, 101.1598648 16.4204634, 101.1598456 16.4205905, 101.1597405 16.4210136)",,yes,
1002521448,3,primary,True,False,67.611,ถนนสามัคคีชัย,60,"LINESTRING (101.1520476 16.4181877, 101.1518882 16.4175992)",21,,
49156624,2,unclassified,False,False,106.47,,,"LINESTRING (101.1520476 16.4181877, 101.1522764 16.4181283, 101.1524119 16.4180707, 101.1529163 16.4177366)",,,
49156625,,unclassified,True,False,20.89,,,"LINESTRING (101.1538234 16.4169819, 101.1537945 16.4170045, 101.1537754 16.4170353, 101.1537689 16.4170626, 101.1537721 16.4170982, 101.1537991 16.4171439)",,,roundabout
49156628,,residential,False,False,166.0,,,"LINESTRING (101.1538234 16.4169819, 101.1536216 16.4166354, 101.1533612 16.4161882, 101.1532786 16.4160212, 101.1533159 16.4159257, 101.1535769 16.4157661)",,,
156365747,2,unclassified,False,False,34.427,,,"LINESTRING (101.1539761 16.4170341, 101.1542528 16.4168747)",,,
49156625,,unclassified,True,False,19.479,,,"LINESTRING (101.1539761 16.4170341, 101.1539566 16.4170036, 101.1539191 16.4169773, 101.1538828 16.4169689, 101.1538457 16.4169729, 101.1538234 16.4169819)",,,roundabout
49156627,,unclassified,False,True,44.885,,,"LINESTRING (101.1539361 16.4171573, 101.1541452 16.4175076)",,,
49156625,,unclassified,True,False,15.413,,,"LINESTRING (101.1539361 16.4171573, 101.153963 16.4171325, 101.1539822 16.4170881, 101.1539816 16.4170523, 101.1539761 16.4170341)",,,roundabout
49156624,2,unclassified,False,True,61.702,,,"LINESTRING (101.1537991 16.4171439, 101.153322 16.4174577)",,,
49156625,,unclassified,True,False,15.831000000000001,,,"LINESTRING (101.1537991 16.4171439, 101.1538294 16.4171647, 101.1538473 16.4171712, 101.1538845 16.4171746, 101.1539361 16.4171573)",,,roundabout
156365747,2,unclassified,False,False,19.672,,,"LINESTRING (101.1599757 16.4186964, 101.1601461 16.4187641)",,,
156365747,2,unclassified,False,True,154.61,,,"LINESTRING (101.1599757 16.4186964, 101.1586295 16.4181808)",,,
"[228844504, 111790955, 228844510]",,residential,False,False,113.37,,,"LINESTRING (101.1599757 16.4186964, 101.1600065 16.4185927, 101.1600832 16.4183074, 101.1602246 16.4177282, 101.1602296 16.4177065)",,yes,
1002615820,,primary_link,False,True,20.554,,,"LINESTRING (101.1514846 16.4160731, 101.1513004 16.4161274)",,,
49156628,,residential,False,True,149.33,,,"LINESTRING (101.1551408 16.4148012, 101.1539644 16.4155293)",,,
571167047,2,secondary,False,True,98.115,ถนนพระพุทธบาท,60,"LINESTRING (101.1551408 16.4148012, 101.1545291 16.4141422)",,,
"[111790948, 228844502, 228844518]",,residential,False,False,120.86,,,"LINESTRING (101.1551408 16.4148012, 101.1554625 16.4145282, 101.155788 16.4145646, 101.1561584 16.4145033)",,yes,
571167047,2,secondary,False,False,259.81399999999996,ถนนพระพุทธบาท,60,"LINESTRING (101.1551408 16.4148012, 101.1553545 16.415073, 101.1554065 16.4151808, 101.1554342 16.4153169, 101.1555656 16.417051)",,,
578552401,,residential,False,True,43.344,,,"LINESTRING (101.153451 16.4142477, 101.1538248 16.4140948)",,,
111791987,,residential,False,False,155.202,,,"LINESTRING (101.153451 16.4142477, 101.1535476 16.4145462, 101.1537568 16.4152974, 101.1539644 16.4155293)",,,
111791987,,residential,False,True,71.615,,,"LINESTRING (101.153451 16.4142477, 101.1533008 16.4140419, 101.1529721 16.4138076)",,,
49156628,,residential,False,False,49.007000000000005,,,"LINESTRING (101.1535769 16.4157661, 101.1538156 16.4156202, 101.1538574 16.4155947, 101.1539644 16.4155293)",,,
49156628,,residential,False,True,166.0,,,"LINESTRING (101.1535769 16.4157661, 101.1533159 16.4159257, 101.1532786 16.4160212, 101.1533612 16.4161882, 101.1536216 16.4166354, 101.1538234 16.4169819)",,,
111791992,,residential,False,False,142.804,,,"LINESTRING (101.1535769 16.4157661, 101.1540419 16.416531, 101.1540964 16.4166198, 101.1542528 16.4168747)",,,
49156628,,residential,False,False,149.33,,,"LINESTRING (101.1539644 16.4155293, 101.1551408 16.4148012)",,,
49156628,,residential,False,True,49.007000000000005,,,"LINESTRING (101.1539644 16.4155293, 101.1538574 16.4155947, 101.1538156 16.4156202, 101.1535769 16.4157661)",,,
111791987,,residential,False,True,155.202,,,"LINESTRING (101.1539644 16.4155293, 101.1537568 16.4152974, 101.1535476 16.4145462, 101.153451 16.4142477)",,,
49156627,,unclassified,False,False,5.813,,,"LINESTRING (101.1543181 16.4178203, 101.1542926 16.4177741)",,,
49156627,,unclassified,False,True,38.83,,,"LINESTRING (101.1543181 16.4178203, 101.1544978 16.418124)",,,
111791990,,residential,False,True,67.779,,,"LINESTRING (101.1543181 16.4178203, 101.1541703 16.4179095, 101.153779 16.418143)",,,
156365747,2,unclassified,False,True,34.427,,,"LINESTRING (101.1542528 16.4168747, 101.1539761 16.4170341)",,,
111791992,,residential,False,True,142.804,,,"LINESTRING (101.1542528 16.4168747, 101.1540964 16.4166198, 101.1540419 16.416531, 101.1535769 16.4157661)",,,
156365747,2,unclassified,False,False,23.428,,,"LINESTRING (101.1542528 16.4168747, 101.1544261 16.4167953, 101.1544523 16.416787)",,,
156365732,2,secondary,False,False,63.599,ถนนเพชรเจริญ,60,"LINESTRING (101.1536277 16.4190085, 101.1542239 16.4189993)",,,
156365732,2,secondary,False,True,143.281,ถนนเพชรเจริญ,60,"LINESTRING (101.1536277 16.4190085, 101.1522853 16.4190566)",,,
111791993,,residential,False,False,75.923,,,"LINESTRING (101.1536277 16.4190085, 101.15361 16.4187721, 101.1533866 16.4183812)",,,
111791990,,residential,False,False,49.531,,,"LINESTRING (101.1533866 16.4183812, 101.153779 16.418143)",,,
111791993,,residential,False,False,87.486,,,"LINESTRING (101.1533866 16.4183812, 101.1529163 16.4177366)",,,
111791993,,residential,False,True,75.923,,,"LINESTRING (101.1533866 16.4183812, 101.15361 16.4187721, 101.1536277 16.4190085)",,,
126785131,2,secondary,False,False,22.153,,,"LINESTRING (101.152079 16.4190797, 101.1522853 16.4190566)",,,
570566118,3,primary,True,False,81.161,ถนนสามัคคีชัย,60,"LINESTRING (101.152079 16.4190797, 101.1522409 16.4197723, 101.152246 16.4197918)",21,,
49156624,2,unclassified,False,False,53.238,,,"LINESTRING (101.1529163 16.4177366, 101.153322 16.4174577)",,,
111791993,,residential,False,True,87.486,,,"LINESTRING (101.1529163 16.4177366, 101.1533866 16.4183812)",,,
49156624,2,unclassified,False,True,106.46999999999998,,,"LINESTRING (101.1529163 16.4177366, 101.1524119 16.4180707, 101.1522764 16.4181283, 101.1520476 16.4181877)",,,
156365732,2,secondary,False,True,124.31,ถนนเพชรเจริญ,60,"LINESTRING (101.158218 16.4201814, 101.1571733 16.4196858)",,,
156365732,2,secondary,False,False,140.137,ถนนเพชรเจริญ,60,"LINESTRING (101.158218 16.4201814, 101.1583064 16.4202224, 101.1584762 16.4202631, 101.1586545 16.4202794, 101.1588754 16.4202468, 101.1592236 16.4201654, 101.1594894 16.420082)",,,
"[228844500, 506605494, 228844503]",2,residential,False,True,247.41500000000002,,,"LINESTRING (101.158218 16.4201814, 101.1577535 16.4214475, 101.1576859 16.4216042, 101.1574605 16.4222839)",,yes,
49156627,,unclassified,False,False,44.885,,,"LINESTRING (101.1541452 16.4175076, 101.1539361 16.4171573)",,,
49156627,,unclassified,False,True,33.546,,,"LINESTRING (101.1541452 16.4175076, 101.1542926 16.4177741)",,,
111958672,,residential,False,False,71.476,,,"LINESTRING (101.1541452 16.4175076, 101.1535651 16.4178294)",,,
570962459,,residential,False,False,64.784,,,"LINESTRING (101.1541452 16.4175076, 101.1546697 16.4172138)",,,
49156624,2,unclassified,False,False,61.702,,,"LINESTRING (101.153322 16.4174577, 101.1537991 16.4171439)",,,
49156624,2,unclassified,False,True,53.238,,,"LINESTRING (101.153322 16.4174577, 101.1529163 16.4177366)",,,
111958667,,residential,False,False,48.791,,,"LINESTRING (101.153322 16.4174577, 101.1535651 16.4178294)",,,
111958667,,residential,False,False,41.671,,,"LINESTRING (101.1535651 16.4178294, 101.153779 16.418143)",,,
111958667,,residential,False,True,48.791,,,"LINESTRING (101.1535651 16.4178294, 101.153322 16.4174577)",,,
111958672,,residential,False,True,71.476,,,"LINESTRING (101.1535651 16.4178294, 101.1541452 16.4175076)",,,
111791990,,residential,False,True,49.531,,,"LINESTRING (101.153779 16.418143, 101.1533866 16.4183812)",,,
111958667,,residential,False,False,37.501,,,"LINESTRING (101.153779 16.418143, 101.1539683 16.4184272)",,,
111958667,,residential,False,True,41.671,,,"LINESTRING (101.153779 16.418143, 101.1535651 16.4178294)",,,
111791990,,residential,False,False,67.779,,,"LINESTRING (101.153779 16.418143, 101.1541703 16.4179095, 101.1543181 16.4178203)",,,
156365732,2,secondary,False,False,86.11,ถนนเพชรเจริญ,60,"LINESTRING (101.1542239 16.4189993, 101.1550308 16.4190246)",,,
156365732,2,secondary,False,True,63.599,ถนนเพชรเจริญ,60,"LINESTRING (101.1542239 16.4189993, 101.1536277 16.4190085)",,,
111958667,,residential,False,True,69.693,,,"LINESTRING (101.1542239 16.4189993, 101.1541352 16.4187074, 101.1539683 16.4184272)",,,
111970896,,residential,False,False,94.621,,,"LINESTRING (101.151821 16.422216, 101.1516729 16.421377)",,,
111970923,,residential,False,False,67.965,,,"LINESTRING (101.151821 16.422216, 101.1511842 16.4221939)",,,
111970923,,residential,False,True,116.329,,,"LINESTRING (101.151821 16.422216, 101.1529116 16.4222049)",,,
111970886,,residential,False,True,36.148,,,"LINESTRING (101.1510471 16.4224912, 101.1511842 16.4221939)",,,
111970886,,residential,False,False,105.964,,,"LINESTRING (101.1526651 16.4213286, 101.1516729 16.421377)",,,
570566118,3,primary,True,False,100.925,ถนนสามัคคีชัย,60,"LINESTRING (101.1526651 16.4213286, 101.1529116 16.4222049)",21,,
111970886,,residential,False,True,105.964,,,"LINESTRING (101.1516729 16.421377, 101.1526651 16.4213286)",,,
111970896,,residential,False,True,94.621,,,"LINESTRING (101.1516729 16.421377, 101.151821 16.422216)",,,
111970886,,residential,False,False,67.399,,,"LINESTRING (101.1516729 16.421377, 101.1512939 16.4214094, 101.1512236 16.4214452, 101.1512149 16.4216098)",,,
111970923,,residential,False,False,116.329,,,"LINESTRING (101.1529116 16.4222049, 101.151821 16.422216)",,,
111970886,,residential,False,False,36.148,,,"LINESTRING (101.1511842 16.4221939, 101.1510471 16.4224912)",,,
111970886,,residential,False,True,65.032,,,"LINESTRING (101.1511842 16.4221939, 101.1512149 16.4216098)",,,
111970923,,residential,False,True,67.965,,,"LINESTRING (101.1511842 16.4221939, 101.151821 16.422216)",,,
223380979,2,residential,False,True,94.701,,,"LINESTRING (101.1576024 16.4138264, 101.1578997 16.4146289)",,,
228844518,,residential,False,True,172.13000000000002,,,"LINESTRING (101.1576024 16.4138264, 101.1567891 16.4142541, 101.1562956 16.4144805, 101.1561584 16.4145033)",,,
223380979,2,residential,False,False,10.039,,,"LINESTRING (101.1583452 16.4158184, 101.1583132 16.4157335)",,,
223380979,2,residential,False,True,17.549,,,"LINESTRING (101.1583452 16.4158184, 101.1583902 16.4159702)",,,
578552244,,residential,False,True,213.523,,,"LINESTRING (101.1583452 16.4158184, 101.157258 16.4161996, 101.1572176 16.4162041, 101.1570111 16.4154591)",,,
111790947,2,unclassified,False,True,34.332,,,"LINESTRING (101.1583902 16.4159702, 101.1587096 16.415932)",,,
223380979,2,residential,False,False,17.549,,,"LINESTRING (101.1583902 16.4159702, 101.1583452 16.4158184)",,,
223380979,2,residential,False,True,38.347,,,"LINESTRING (101.1583902 16.4159702, 101.1584002 16.416124, 101.1583849 16.4163142)",,,
223380979,2,residential,False,False,38.347,,,"LINESTRING (101.1583849 16.4163142, 101.1584002 16.416124, 101.1583902 16.4159702)",,,
"[223380969, 223380979, 126785149]",2,residential,False,True,184.791,,,"LINESTRING (101.1583849 16.4163142, 101.1583296 16.4165179, 101.1582054 16.4169273, 101.1580965 16.4172864, 101.1580373 16.4174815, 101.1579372 16.4177552, 101.1578838 16.4179044)",,yes,
968103968,,residential,False,False,75.974,,,"LINESTRING (101.1583849 16.4163142, 101.1586647 16.4163214, 101.1586889 16.4163137, 101.158709 16.4162963, 101.1587103 16.4162687, 101.1587096 16.415932)",,,
968348584,,residential,False,True,112.236,,,"LINESTRING (101.1583849 16.4163142, 101.1582725 16.416333, 101.1581853 16.416369, 101.1580706 16.4164198, 101.1580291 16.4164404, 101.1579224 16.4165022, 101.1578581 16.4165369, 101.1576851 16.4166064, 101.1576086 16.4166257, 101.1574088 16.4166701)",,,
570566118,3,primary,True,False,113.224,ถนนสามัคคีชัย,60,"LINESTRING (101.1517244 16.4176364, 101.1519679 16.4186275)",21,,
930978059,,primary_link,False,False,17.954,,,"LINESTRING (101.1517244 16.4176364, 101.1518882 16.4175992)",,,
126785149,2,residential,False,True,54.381,,,"LINESTRING (101.1578838 16.4179044, 101.1576822 16.4183536)",,,
156365747,2,unclassified,False,False,85.269,,,"LINESTRING (101.1578838 16.4179044, 101.1586295 16.4181808)",,,
156365747,2,unclassified,False,True,264.846,,,"LINESTRING (101.1578838 16.4179044, 101.1555656 16.417051)",,,
"[223380969, 223380979, 126785149]",2,residential,False,False,184.79100000000003,,,"LINESTRING (101.1578838 16.4179044, 101.1579372 16.4177552, 101.1580373 16.4174815, 101.1580965 16.4172864, 101.1582054 16.4169273, 101.1583296 16.4165179, 101.1583849 16.4163142)",,yes,
126785116,,primary_link,False,True,21.317,,,"LINESTRING (101.1526498 16.4205475, 101.1524554 16.420592)",,,
578552279,,residential,False,False,115.667,,,"LINESTRING (101.1526498 16.4205475, 101.1529383 16.4205376, 101.1534162 16.4205516, 101.1537337 16.4205609)",,,
1002521448,3,primary,True,False,170.291,ถนนสามัคคีชัย,60,"LINESTRING (101.1526498 16.4205475, 101.1525441 16.420078, 101.1522853 16.4190566)",21,,
126785116,,primary_link,False,False,21.317,,,"LINESTRING (101.1524554 16.420592, 101.1526498 16.4205475)",,,
570566118,3,primary,True,False,20.747,ถนนสามัคคีชัย,60,"LINESTRING (101.1524554 16.420592, 101.1525066 16.420772)",21,,
49156627,,unclassified,False,False,38.83,,,"LINESTRING (101.1544978 16.418124, 101.1543181 16.4178203)",,,
49156627,,unclassified,False,True,25.333,,,"LINESTRING (101.1544978 16.418124, 101.1546151 16.4183221)",,,
223237983,,residential,False,True,65.775,,,"LINESTRING (101.1544978 16.418124, 101.1539683 16.4184272)",,,
570962458,,residential,False,False,61.135,,,"LINESTRING (101.1544978 16.418124, 101.1549894 16.4178413)",,,
111958667,,residential,False,True,37.501,,,"LINESTRING (101.1539683 16.4184272, 101.153779 16.418143)",,,
223237983,,residential,False,False,65.775,,,"LINESTRING (101.1539683 16.4184272, 101.1544978 16.418124)",,,
111958667,,residential,False,False,69.693,,,"LINESTRING (101.1539683 16.4184272, 101.1541352 16.4187074, 101.1542239 16.4189993)",,,
126785149,2,residential,False,False,29.477,,,"LINESTRING (101.1574872 16.4188955, 101.1575558 16.4186387)",,,
126785149,2,residential,False,True,32.907,,,"LINESTRING (101.1574872 16.4188955, 101.1573748 16.4191711)",,,
570960393,,residential,False,True,105.307,,,"LINESTRING (101.1574872 16.4188955, 101.1584539 16.419088)",,,
126785149,2,residential,False,False,61.134,,,"LINESTRING (101.1571733 16.4196858, 101.1573748 16.4191711)",,,
156365732,2,secondary,False,False,124.31,ถนนเพชรเจริญ,60,"LINESTRING (101.1571733 16.4196858, 101.158218 16.4201814)",,,
156365732,2,secondary,False,True,57.64,ถนนเพชรเจริญ,60,"LINESTRING (101.1571733 16.4196858, 101.1567419 16.4194848, 101.156688 16.4194578)",,,
1002615820,,primary_link,False,False,20.554,,,"LINESTRING (101.1513004 16.4161274, 101.1514846 16.4160731)",,,
570566118,3,primary,True,False,102.152,ถนนสามัคคีชัย,60,"LINESTRING (101.1513004 16.4161274, 101.1514275 16.4165367, 101.151556 16.4170126)",21,,
1002619248,2,unclassified,False,True,177.761,,,"LINESTRING (101.1574605 16.4222839, 101.155887 16.421757)",,,
"[228844500, 506605494, 228844503]",2,residential,False,False,247.41500000000002,,,"LINESTRING (101.1574605 16.4222839, 101.1576859 16.4216042, 101.1577535 16.4214475, 101.158218 16.4201814)",,yes,
111790947,2,unclassified,False,False,25.98,,,"LINESTRING (101.1597871 16.415803, 101.1595454 16.4158319)",,,
570517575,,residential,False,False,40.368,,,"LINESTRING (101.1597871 16.415803, 101.1598143 16.4154409)",,,
111790947,2,unclassified,False,True,60.485,,,"LINESTRING (101.1597871 16.415803, 101.1598235 16.4157986, 101.1603498 16.4157356)",,,
"[570517787, 570963894]",,residential,False,"[False, True]",245.581,,,"LINESTRING (101.1597871 16.415803, 101.159901 16.4159442, 101.1600879 16.4161053, 101.1602422 16.4162092, 101.1602639 16.4163625, 101.1602774 16.4165392, 101.1600933 16.417038, 101.1598845 16.4170309, 101.1597343 16.4175583)",,,
570517575,,residential,False,True,40.368,,,"LINESTRING (101.1598143 16.4154409, 101.1597871 16.415803)",,,
570517575,,residential,False,False,66.035,,,"LINESTRING (101.1598143 16.4154409, 101.1599227 16.4153571, 101.1601239 16.4149392)",,,
968102210,,residential,False,True,32.154,,,"LINESTRING (101.1598143 16.4154409, 101.1595633 16.4154962, 101.1595203 16.4155048)",,,
570517575,,residential,False,True,32.674,,,"LINESTRING (101.1602599 16.4146759, 101.1601239 16.4149392)",,,
570517575,,residential,False,False,32.674,,,"LINESTRING (101.1601239 16.4149392, 101.1602599 16.4146759)",,,
570517579,,residential,False,False,17.862,,,"LINESTRING (101.1601239 16.4149392, 101.1602905 16.4149229)",,,
570517575,,residential,False,True,66.035,,,"LINESTRING (101.1601239 16.4149392, 101.1599227 16.4153571, 101.1598143 16.4154409)",,,
228844496,2,tertiary,False,True,52.78,ถนนหลักเมือง,,"LINESTRING (101.1596285 16.4214755, 101.1596276 16.4214684, 101.1597405 16.4210136)",,,
111970886,,residential,False,False,65.032,,,"LINESTRING (101.1512149 16.4216098, 101.1511842 16.4221939)",,,
111970886,,residential,False,True,67.399,,,"LINESTRING (101.1512149 16.4216098, 101.1512236 16.4214452, 101.1512939 16.4214094, 101.1516729 16.421377)",,,
126785149,2,residential,False,False,30.172,,,"LINESTRING (101.1575715 16.4186033, 101.1576822 16.4183536)",,,
126785149,2,residential,False,True,4.278,,,"LINESTRING (101.1575715 16.4186033, 101.1575558 16.4186387)",,,
570959417,2,residential,False,True,44.173,,30,"LINESTRING (101.1575715 16.4186033, 101.1572598 16.4185109, 101.1571753 16.4184877)",,,
49156627,,unclassified,False,False,33.546,,,"LINESTRING (101.1542926 16.4177741, 101.1541452 16.4175076)",,,
49156627,,unclassified,False,True,5.813,,,"LINESTRING (101.1542926 16.4177741, 101.1543181 16.4178203)",,,
570962456,,residential,False,False,63.496,,,"LINESTRING (101.1542926 16.4177741, 101.1548267 16.4175219)",,,
570962456,,residential,False,True,63.496,,,"LINESTRING (101.1548267 16.4175219, 101.1542926 16.4177741)",,,
570962458,,residential,False,False,38.133,,,"LINESTRING (101.1548267 16.4175219, 101.1546697 16.4172138)",,,
570962458,,residential,False,True,39.529,,,"LINESTRING (101.1548267 16.4175219, 101.1549894 16.4178413)",,,
570962458,,residential,False,False,39.529,,,"LINESTRING (101.1549894 16.4178413, 101.1548267 16.4175219)",,,
570962458,,residential,False,True,61.135,,,"LINESTRING (101.1549894 16.4178413, 101.1544978 16.418124)",,,
570962462,,residential,False,True,63.815,,,"LINESTRING (101.1549894 16.4178413, 101.1551209 16.4178567, 101.1551718 16.417988, 101.1551907 16.4182942)",,,
570962458,,residential,False,True,52.82,,,"LINESTRING (101.1544523 16.416787, 101.1546697 16.4172138)",,,
156365747,2,unclassified,False,False,24.717,,,"LINESTRING (101.1544523 16.416787, 101.1545485 16.4167564, 101.1546266 16.4167516, 101.1546785 16.4167563)",,,
156365747,2,unclassified,False,True,23.428,,,"LINESTRING (101.1544523 16.416787, 101.1544261 16.4167953, 101.1542528 16.4168747)",,,
570962458,,residential,False,False,52.82,,,"LINESTRING (101.1546697 16.4172138, 101.1544523 16.416787)",,,
570962458,,residential,False,True,38.133,,,"LINESTRING (101.1546697 16.4172138, 101.1548267 16.4175219)",,,
570962459,,residential,False,True,64.784,,,"LINESTRING (101.1546697 16.4172138, 101.1541452 16.4175076)",,,
49156627,,unclassified,False,False,25.333,,,"LINESTRING (101.1546151 16.4183221, 101.1544978 16.418124)",,,
49156627,,unclassified,False,True,89.821,,,"LINESTRING (101.1546151 16.4183221, 101.1550308 16.4190246)",,,
570962460,,residential,False,True,61.507,,,"LINESTRING (101.1546151 16.4183221, 101.1547534 16.4183147, 101.1551209 16.4182916, 101.1551907 16.4182942)",,,
156365732,2,secondary,False,False,51.999,ถนนเพชรเจริญ,60,"LINESTRING (101.155199 16.4190356, 101.1556854 16.4190673)",,,
156365732,2,secondary,False,True,17.982,ถนนเพชรเจริญ,60,"LINESTRING (101.155199 16.4190356, 101.1550308 16.4190246)",,,
570962461,,residential,False,False,82.445,,,"LINESTRING (101.155199 16.4190356, 101.1551907 16.4182942)",,,
570962460,,residential,False,True,48.388,,,"LINESTRING (101.1551907 16.4182942, 101.155644 16.4183115)",,,
570962461,,residential,False,True,82.445,,,"LINESTRING (101.1551907 16.4182942, 101.155199 16.4190356)",,,
570962460,,residential,False,False,61.507,,,"LINESTRING (101.1551907 16.4182942, 101.1551209 16.4182916, 101.1547534 16.4183147, 101.1546151 16.4183221)",,,
570962462,,residential,False,False,63.815,,,"LINESTRING (101.1551907 16.4182942, 101.1551718 16.417988, 101.1551209 16.4178567, 101.1549894 16.4178413)",,,
126785149,2,residential,False,False,4.278,,,"LINESTRING (101.1575558 16.4186387, 101.1575715 16.4186033)",,,
126785149,2,residential,False,True,29.477,,,"LINESTRING (101.1575558 16.4186387, 101.1574872 16.4188955)",,,
570962463,,residential,False,False,206.334,,,"LINESTRING (101.1575558 16.4186387, 101.1583073 16.418801, 101.1584227 16.4184125, 101.1576822 16.4183536)",,,
126785149,2,residential,False,False,54.381,,,"LINESTRING (101.1576822 16.4183536, 101.1578838 16.4179044)",,,
126785149,2,residential,False,True,30.172,,,"LINESTRING (101.1576822 16.4183536, 101.1575715 16.4186033)",,,
570962463,,residential,False,True,206.334,,,"LINESTRING (101.1576822 16.4183536, 101.1584227 16.4184125, 101.1583073 16.418801, 101.1575558 16.4186387)",,,
228844510,,residential,False,False,46.866,,,"LINESTRING (101.1602296 16.4177065, 101.1603232 16.4172947)",,,
570963892,,residential,False,False,55.34,,,"LINESTRING (101.1602296 16.4177065, 101.1597343 16.4175583)",,,
"[228844504, 111790955, 228844510]",,residential,False,True,113.37,,,"LINESTRING (101.1602296 16.4177065, 101.1602246 16.4177282, 101.1600832 16.4183074, 101.1600065 16.4185927, 101.1599757 16.4186964)",,yes,
570963892,,residential,False,True,55.34,,,"LINESTRING (101.1597343 16.4175583, 101.1602296 16.4177065)",,,
570963893,,residential,False,True,68.952,,,"LINESTRING (101.1597343 16.4175583, 101.159564 16.4181565)",,,
570963892,,residential,False,False,49.396,,,"LINESTRING (101.1597343 16.4175583, 101.1593266 16.4173833, 101.1593113 16.4173775)",,,
"[570517787, 570963894]",,residential,False,"[False, True]",245.581,,,"LINESTRING (101.1597343 16.4175583, 101.1598845 16.4170309, 101.1600933 16.417038, 101.1602774 16.4165392, 101.1602639 16.4163625, 101.1602422 16.4162092, 101.1600879 16.4161053, 101.159901 16.4159442, 101.1597871 16.415803)",,,
570963892,,residential,False,False,74.05,,,"LINESTRING (101.1590154 16.4172682, 101.1587506 16.4178838)",,,
570963892,,residential,False,True,33.82,,,"LINESTRING (101.1590154 16.4172682, 101.1593113 16.4173775)",,,
968110336,,residential,False,True,141.70700000000002,,,"LINESTRING (101.1590154 16.4172682, 101.159458 16.4162841, 101.1595174 16.4162352, 101.1595281 16.4162214, 101.1595321 16.4162053, 101.1595385 16.4161117)",,,
570963892,,residential,False,True,33.057,,,"LINESTRING (101.1590409 16.4179879, 101.1587506 16.4178838)",,,
