osmid,highway,width,oneway,reversed,length,geometry,lanes,name,bridge
220646025,residential,,False,True,105.183,"LINESTRING (100.5340203 14.0239533, 100.5349937 14.0238992)",,,
154417238,residential,,False,False,52.92399999999999,"LINESTRING (100.5340203 14.0239533, 100.5339538 14.0242122, 100.5339575 14.02425, 100.5339787 14.0242765, 100.5340942 14.0243564)",,,
45490368,residential,,False,False,100.918,"LINESTRING (100.5312238 14.0172012, 100.5321273 14.0169661)",,,
45490369,residential,,False,False,64.818,"LINESTRING (100.5312238 14.0172012, 100.5313917 14.0177609)",,,
45490374,residential,,False,False,166.995,"LINESTRING (100.5295141 14.0216711, 100.5303248 14.0215082, 100.5310323 14.0213784)",,,
220646057,residential,,False,True,25.602,"LINESTRING (100.5310323 14.0213784, 100.530988 14.0211522)",,,
45490374,residential,,False,True,166.995,"LINESTRING (100.5310323 14.0213784, 100.5303248 14.0215082, 100.5295141 14.0216711)",,,
45490376,residential,,False,False,58.958999999999996,"LINESTRING (100.5310323 14.0213784, 100.5311069 14.0217053, 100.5311504 14.0218961)",,,
45490375,residential,,False,True,47.652,"LINESTRING (100.5318405 14.020162, 100.5319445 14.0205785)",,,
220646057,residential,,False,True,44.731,"LINESTRING (100.5318405 14.020162, 100.5322405 14.0200561)",,,
45490375,residential,,False,False,113.361,"LINESTRING (100.5318405 14.020162, 100.531808 14.0199663, 100.5317771 14.0197807, 100.5317184 14.0192271, 100.5317068 14.0191512)",,,
220646057,residential,,False,False,153.992,"LINESTRING (100.5318405 14.020162, 100.5308542 14.0204643, 100.5308374 14.0204786, 100.5308332 14.0204923, 100.5308314 14.020515, 100.5308367 14.0205359, 100.5309036 14.0208299)",,,
45490377,residential,,False,True,66.271,"LINESTRING (100.5311504 14.0218961, 100.5317579 14.0218077)",,,
45490376,residential,,False,True,58.958999999999996,"LINESTRING (100.5311504 14.0218961, 100.5311069 14.0217053, 100.5310323 14.0213784)",,,
45490377,residential,,False,False,60.940999999999995,"LINESTRING (100.5311504 14.0218961, 100.5310687 14.0219489, 100.5310604 14.0219733, 100.5310564 14.0220061, 100.5310821 14.0223994)",,,
45490377,residential,,False,False,66.271,"LINESTRING (100.5317579 14.0218077, 100.5311504 14.0218961)",,,
29796554,tertiary,,False,True,50.674,"LINESTRING (100.5310821 14.0223994, 100.5315516 14.0224132)",,ถนนพัฒนสัมพันธ์,
45490377,residential,,False,True,60.941,"LINESTRING (100.5310821 14.0223994, 100.5310564 14.0220061, 100.5310604 14.0219733, 100.5310687 14.0219489, 100.5311504 14.0218961)",,,
29796554,tertiary,,False,False,47.299,"LINESTRING (100.5333942 14.0224529, 100.532956 14.022439)",,ถนนพัฒนสัมพันธ์,
29796554,tertiary,,False,True,85.73100000000001,"LINESTRING (100.5333942 14.0224529, 100.5335931 14.0224553, 100.534188 14.0224864)",,ถนนพัฒนสัมพันธ์,
694822462,residential,,False,True,123.909,"LINESTRING (100.5333942 14.0224529, 100.5334049 14.0221454, 100.5334517 14.0218949, 100.5335161 14.0216379, 100.5335381 14.0213511)",,,
45490368,residential,,False,False,80.166,"LINESTRING (100.5321273 14.0169661, 100.5328506 14.0168009)",,,
45490368,residential,,False,True,100.918,"LINESTRING (100.5321273 14.0169661, 100.5312238 14.0172012)",,,
45491075,residential,,False,False,25.069,"LINESTRING (100.5321273 14.0169661, 100.5321781 14.0171861)",,,
45491075,residential,,False,False,28.495,"LINESTRING (100.5322433 14.0175383, 100.532329 14.0177807)",,,
45491075,residential,,False,True,39.79,"LINESTRING (100.5322433 14.0175383, 100.5321781 14.0171861)",,,
45491078,residential,,False,True,71.252,"LINESTRING (100.5322433 14.0175383, 100.531607 14.01771)",,,
45491078,residential,,False,False,87.425,"LINESTRING (100.5322433 14.0175383, 100.5325041 14.0174691, 100.5330227 14.0173231)",,,
45490370,residential,,False,False,85.668,"LINESTRING (100.532329 14.0177807, 100.5330894 14.0175587)",,,
45490370,residential,,False,True,71.474,"LINESTRING (100.532329 14.0177807, 100.5316944 14.0179653)",,,
45491075,residential,,False,True,28.495,"LINESTRING (100.532329 14.0177807, 100.5322433 14.0175383)",,,
45490368,residential,,False,False,67.247,"LINESTRING (100.5328506 14.0168009, 100.5334465 14.0166235)",,,
45490368,residential,,False,True,80.166,"LINESTRING (100.5328506 14.0168009, 100.5321273 14.0169661)",,,
45491077,residential,,False,False,23.809,"LINESTRING (100.5328506 14.0168009, 100.5328952 14.0170106)",,,
45490369,residential,,False,False,32.325,"LINESTRING (100.5313917 14.0177609, 100.5314783 14.0180392)",,,
45490369,residential,,False,True,64.818,"LINESTRING (100.5313917 14.0177609, 100.5312238 14.0172012)",,,
45491078,residential,,False,False,23.907,"LINESTRING (100.5313917 14.0177609, 100.531607 14.01771)",,,
45491078,residential,,False,False,27.168,"LINESTRING (100.5330227 14.0173231, 100.5330894 14.0175587)",,,
615330954,residential,,False,True,68.3,"LINESTRING (100.5330227 14.0173231, 100.5336242 14.0171315)",,,
45491077,residential,,False,True,37.381,"LINESTRING (100.5330227 14.0173231, 100.5329833 14.0172358, 100.5328952 14.0170106)",,,
45491078,residential,,False,True,87.425,"LINESTRING (100.5330227 14.0173231, 100.5325041 14.0174691, 100.5322433 14.0175383)",,,
45490370,residential,,False,False,70.342,"LINESTRING (100.5330894 14.0175587, 100.533714 14.0173772)",,,
45490370,residential,,False,True,85.668,"LINESTRING (100.5330894 14.0175587, 100.532329 14.0177807)",,,
45491078,residential,,False,True,27.168,"LINESTRING (100.5330894 14.0175587, 100.5330227 14.0173231)",,,
894438427,residential,,False,False,106.455,"LINESTRING (100.5348844 14.0169128, 100.5339211 14.0171203)",,,
1185936686,unclassified,10,False,False,15.746,"LINESTRING (100.5348844 14.0169128, 100.5348856 14.0170544)",,,
1185936686,unclassified,10,False,True,31.201999999999998,"LINESTRING (100.5348844 14.0169128, 100.5348808 14.0168314, 100.5348621 14.0166331)",,,
45490369,residential,,False,True,32.325,"LINESTRING (100.5314783 14.0180392, 100.5313917 14.0177609)",,,
45490370,residential,,False,False,24.719,"LINESTRING (100.5314783 14.0180392, 100.5316944 14.0179653)",,,
1175053631,residential,,False,False,30.982,"LINESTRING (100.5314783 14.0180392, 100.5315565 14.0183073)",,,
1185936686,unclassified,10,False,True,16.397,"LINESTRING (100.5348621 14.0166331, 100.5348387 14.0164874)",,,
707854267,residential,,False,False,56.788999999999994,"LINESTRING (100.5348621 14.0166331, 100.5349238 14.0166294, 100.5353771 14.0165307)",,,
1185936686,unclassified,10,False,False,31.201999999999998,"LINESTRING (100.5348621 14.0166331, 100.5348808 14.0168314, 100.5348844 14.0169128)",,,
220646038,residential,,False,False,29.739,"LINESTRING (100.5337762 14.0193125, 100.5340514 14.019328)",,,
694822462,residential,,False,False,63.93000000000001,"LINESTRING (100.5337762 14.0193125, 100.5337695 14.0194071, 100.5337033 14.0198829)",,,
694822462,residential,,False,True,165.71,"LINESTRING (100.5337762 14.0193125, 100.5338038 14.0188723, 100.5338204 14.0186082, 100.5338261 14.01859, 100.5338354 14.018577, 100.5338596 14.018562, 100.5338891 14.0185555, 100.5340678 14.0185207, 100.5345951 14.0184553)",,,
220646038,residential,,False,True,29.739,"LINESTRING (100.5340514 14.019328, 100.5337762 14.0193125)",,,
220646055,residential,,False,False,63.802,"LINESTRING (100.5340514 14.019328, 100.5340061 14.0199001)",,,
220646038,residential,,False,False,51.89699999999999,"LINESTRING (100.5340514 14.019328, 100.534098 14.0193356, 100.5341911 14.0193423, 100.5345306 14.0193668)",,,
81824084,unclassified,,False,False,17.944,"LINESTRING (100.5345306 14.0193668, 100.5345154 14.0195275)",,,
81824084,unclassified,,False,True,101.593,"LINESTRING (100.5345306 14.0193668, 100.5345579 14.018981, 100.5345701 14.0188089, 100.5345951 14.0184553)",,,
220646038,residential,,False,True,51.89699999999999,"LINESTRING (100.5345306 14.0193668, 100.5341911 14.0193423, 100.534098 14.0193356, 100.5340514 14.019328)",,,
220646031,residential,,False,False,32.723,"LINESTRING (100.5337033 14.0198829, 100.5340061 14.0199001)",,,
694822462,residential,,False,False,17.232,"LINESTRING (100.5337033 14.0198829, 100.5336799 14.0200362)",,,
694822462,residential,,False,True,63.93000000000001,"LINESTRING (100.5337033 14.0198829, 100.5337695 14.0194071, 100.5337762 14.0193125)",,,
220646031,residential,,False,True,32.723,"LINESTRING (100.5340061 14.0199001, 100.5337033 14.0198829)",,,
220646055,residential,,False,False,85.796,"LINESTRING (100.5340061 14.0199001, 100.5339275 14.0206679)",,,
220646055,residential,,False,True,63.802,"LINESTRING (100.5340061 14.0199001, 100.5340514 14.019328)",,,
81824084,unclassified,,False,False,74.729,"LINESTRING (100.5344676 14.0200337, 100.5344546 14.0201207, 100.5343942 14.0207019)",,,
81824084,unclassified,,False,True,56.522000000000006,"LINESTRING (100.5344676 14.0200337, 100.5344892 14.0198043, 100.5345154 14.0195275)",,,
220646057,residential,,False,False,16.647,"LINESTRING (100.5323914 14.0200248, 100.5322405 14.0200561)",,,
220646036,residential,,False,True,42.177,"LINESTRING (100.5322405 14.0200561, 100.5323377 14.0204235)",,,
220646057,residential,,False,False,44.731,"LINESTRING (100.5322405 14.0200561, 100.5318405 14.020162)",,,
220646057,residential,,False,True,16.647,"LINESTRING (100.5322405 14.0200561, 100.5323914 14.0200248)",,,
220646022,residential,,False,True,47.327,"LINESTRING (100.5327657 14.0203301, 100.5323377 14.0204235)",,,
220646022,residential,,False,False,47.327,"LINESTRING (100.5323377 14.0204235, 100.5327657 14.0203301)",,,
220646036,residential,,False,False,42.177,"LINESTRING (100.5323377 14.0204235, 100.5322405 14.0200561)",,,
220646036,residential,,False,True,44.188,"LINESTRING (100.5323377 14.0204235, 100.5324392 14.0208085)",,,
45490375,residential,,False,False,47.652,"LINESTRING (100.5319445 14.0205785, 100.5318405 14.020162)",,,
45490375,residential,,False,True,36.997,"LINESTRING (100.5319445 14.0205785, 100.5320251 14.0209019)",,,
220646012,residential,,False,True,115.722,"LINESTRING (100.5319445 14.0205785, 100.5309036 14.0208299)",,,
220646044,residential,,False,False,25.926,"LINESTRING (100.5326704 14.0207449, 100.5324392 14.0208085)",,,
220646036,residential,,False,False,44.188,"LINESTRING (100.5324392 14.0208085, 100.5323377 14.0204235)",,,
220646044,residential,,False,False,45.865,"LINESTRING (100.5324392 14.0208085, 100.5320251 14.0209019)",,,
220646044,residential,,False,True,25.926,"LINESTRING (100.5324392 14.0208085, 100.5326704 14.0207449)",,,
220646012,residential,,False,False,115.722,"LINESTRING (100.5309036 14.0208299, 100.5319445 14.0205785)",,,
220646057,residential,,False,False,36.977,"LINESTRING (100.5309036 14.0208299, 100.530988 14.0211522)",,,
220646057,residential,,False,True,153.992,"LINESTRING (100.5309036 14.0208299, 100.5308367 14.0205359, 100.5308314 14.020515, 100.5308332 14.0204923, 100.5308374 14.0204786, 100.5308542 14.0204643, 100.5318405 14.020162)",,,
45490375,residential,,False,False,36.997,"LINESTRING (100.5320251 14.0209019, 100.5319445 14.0205785)",,,
220646044,residential,,False,False,115.294,"LINESTRING (100.5320251 14.0209019, 100.530988 14.0211522)",,,
220646044,residential,,False,True,45.865,"LINESTRING (100.5320251 14.0209019, 100.5324392 14.0208085)",,,
220646044,residential,,False,True,115.294,"LINESTRING (100.530988 14.0211522, 100.5320251 14.0209019)",,,
220646057,residential,,False,False,25.602,"LINESTRING (100.530988 14.0211522, 100.5310323 14.0213784)",,,
220646057,residential,,False,True,36.977,"LINESTRING (100.530988 14.0211522, 100.5309036 14.0208299)",,,
220646010,residential,,False,True,65.758,"LINESTRING (100.5335381 14.0213511, 100.532929 14.0213735)",,,
694822462,residential,,False,False,123.909,"LINESTRING (100.5335381 14.0213511, 100.5335161 14.0216379, 100.5334517 14.0218949, 100.5334049 14.0221454, 100.5333942 14.0224529)",,,
694822462,residential,,False,True,147.025,"LINESTRING (100.5335381 14.0213511, 100.5335955 14.0207321, 100.5336552 14.020262, 100.5336799 14.0200362)",,,
220646010,residential,,False,False,65.758,"LINESTRING (100.532929 14.0213735, 100.5335381 14.0213511)",,,
220646010,residential,,False,True,41.809,"LINESTRING (100.532929 14.0213735, 100.5325474 14.0214391)",,,
930494458,residential,,False,True,96.678,"LINESTRING (100.532929 14.0213735, 100.5329872 14.0218487, 100.5329818 14.0218838, 100.5329584 14.0218995, 100.532627 14.0219634)",,,
81824084,unclassified,,False,False,59.857,"LINESTRING (100.5343443 14.0214563, 100.5342478 14.0219864)",,,
81824084,unclassified,,False,True,47.795,"LINESTRING (100.5343443 14.0214563, 100.5343581 14.0212446, 100.5343669 14.0211396, 100.5343762 14.0210276)",,,
220646047,residential,,True,False,36.226,"LINESTRING (100.5343443 14.0214563, 100.5345378 14.0214853, 100.5346777 14.0214904)",,,
220646033,residential,,False,True,107.345,"LINESTRING (100.5346777 14.0214904, 100.5346679 14.0218179, 100.5346181 14.0224538)",,,
220646047,residential,,True,False,77.076,"LINESTRING (100.5346777 14.0214904, 100.5349271 14.0215143, 100.5349573 14.0215098, 100.5349781 14.0215026, 100.5349991 14.0214803, 100.5350276 14.0211126)",,,
81824084,unclassified,,False,False,55.971,"LINESTRING (100.5342478 14.0219864, 100.534188 14.0224864)",,,
81824084,unclassified,,False,True,59.857,"LINESTRING (100.5342478 14.0219864, 100.5343443 14.0214563)",,,
220646055,residential,,False,True,189.632,"LINESTRING (100.5342478 14.0219864, 100.5338556 14.0219645, 100.5338351 14.0219596, 100.5338254 14.0219535, 100.53382 14.0219453, 100.533819 14.0219218, 100.533825 14.0215937, 100.5338651 14.0212633, 100.5339275 14.0206679)",,,
29796554,tertiary,,False,True,27.33,"LINESTRING (100.5327028 14.0224309, 100.532956 14.022439)",,ถนนพัฒนสัมพันธ์,
220646010,residential,,False,False,52.623,"LINESTRING (100.5327028 14.0224309, 100.532627 14.0219634)",,,
29796554,tertiary,,False,False,97.661,"LINESTRING (100.5327028 14.0224309, 100.5324137 14.0224276, 100.5320718 14.0224236, 100.5317976 14.0224205)",,ถนนพัฒนสัมพันธ์,
694822463,residential,,False,False,17.446,"LINESTRING (100.5346181 14.0224538, 100.5344564 14.0224519)",,,
220646033,residential,,False,False,107.345,"LINESTRING (100.5346181 14.0224538, 100.5346679 14.0218179, 100.5346777 14.0214904)",,,
"[220646016, 220646049, 220646060]",residential,,False,True,166.401,"LINESTRING (100.5346181 14.0224538, 100.5346321 14.0226489, 100.5346688 14.0228294, 100.5347112 14.0229807, 100.5347547 14.0230958, 100.5348047 14.0232165, 100.5348459 14.0233252, 100.5349937 14.0238992)",,,yes
154417238,residential,,False,False,62.837,"LINESTRING (100.5340851 14.0233917, 100.5340203 14.0239533)",,,
154417238,residential,,False,True,101.275,"LINESTRING (100.5340851 14.0233917, 100.534188 14.0224864)",,,
220646064,residential,,False,False,158.537,"LINESTRING (100.5340851 14.0233917, 100.5338117 14.023361, 100.5336728 14.0233483, 100.5335696 14.0233994, 100.5334146 14.0234795, 100.5332862 14.0235583, 100.532763 14.0238652)",,,
220646025,residential,,False,False,105.183,"LINESTRING (100.5349937 14.0238992, 100.5340203 14.0239533)",,,
"[220646016, 220646049, 220646060]",residential,,False,False,166.401,"LINESTRING (100.5349937 14.0238992, 100.5348459 14.0233252, 100.5348047 14.0232165, 100.5347547 14.0230958, 100.5347112 14.0229807, 100.5346688 14.0228294, 100.5346321 14.0226489, 100.5346181 14.0224538)",,,yes
220646060,residential,,False,True,41.503,"LINESTRING (100.5349937 14.0238992, 100.5350396 14.0241099, 100.5350484 14.0241459, 100.5350584 14.024187, 100.5350881 14.0242602)",,,
220646024,residential,,False,False,78.617,"LINESTRING (100.532292 14.0240102, 100.5321481 14.0233171)",,,
220646064,residential,,False,False,294.855,"LINESTRING (100.532292 14.0240102, 100.5321377 14.0240579, 100.5316861 14.0242477, 100.5312572 14.0243363, 100.5311519 14.024369, 100.5310138 14.0244237, 100.5307904 14.0245213, 100.5307376 14.0245444, 100.5305111 14.0246312, 100.5304454 14.0246442, 100.5303861 14.0246423, 100.5303286 14.0246294, 100.5302889 14.0246169, 100.5302694 14.0246039, 100.5302514 14.0245843, 100.5302306 14.024546, 100.5302172 14.0245047, 100.5300802 14.0240713)",,,
220646064,residential,,False,True,53.394,"LINESTRING (100.532292 14.0240102, 100.5325548 14.0239435, 100.532763 14.0238652)",,,
220646029,residential,,False,True,81.847,"LINESTRING (100.5350881 14.0242602, 100.5345583 14.0245186, 100.5344102 14.0245907)",,,
220646060,residential,,False,False,41.503,"LINESTRING (100.5350881 14.0242602, 100.5350584 14.024187, 100.5350484 14.0241459, 100.5350396 14.0241099, 100.5349937 14.0238992)",,,
154417238,residential,,False,True,42.906,"LINESTRING (100.5344102 14.0245907, 100.5340942 14.0243564)",,,
154417238,residential,,False,False,41.29,"LINESTRING (100.5344102 14.0245907, 100.5345514 14.0247027, 100.5347037 14.024829)",,,
220646029,residential,,False,False,81.847,"LINESTRING (100.5344102 14.0245907, 100.5345583 14.0245186, 100.5350881 14.0242602)",,,
81824084,unclassified,,False,False,36.268,"LINESTRING (100.5343942 14.0207019, 100.5343762 14.0210276)",,,
615044375,residential,,False,False,50.49,"LINESTRING (100.5343942 14.0207019, 100.5339275 14.0206679)",,,
81824084,unclassified,,False,True,74.729,"LINESTRING (100.5343942 14.0207019, 100.5344546 14.0201207, 100.5344676 14.0200337)",,,
220646055,residential,,False,True,85.796,"LINESTRING (100.5339275 14.0206679, 100.5340061 14.0199001)",,,
615044375,residential,,False,True,50.49,"LINESTRING (100.5339275 14.0206679, 100.5343942 14.0207019)",,,
220646055,residential,,False,False,189.632,"LINESTRING (100.5339275 14.0206679, 100.5338651 14.0212633, 100.533825 14.0215937, 100.533819 14.0219218, 100.53382 14.0219453, 100.5338254 14.0219535, 100.5338351 14.0219596, 100.5338556 14.0219645, 100.5342478 14.0219864)",,,
220646064,residential,,False,True,294.855,"LINESTRING (100.5300802 14.0240713, 100.5302172 14.0245047, 100.5302306 14.024546, 100.5302514 14.0245843, 100.5302694 14.0246039, 100.5302889 14.0246169, 100.5303286 14.0246294, 100.5303861 14.0246423, 100.5304454 14.0246442, 100.5305111 14.0246312, 100.5307376 14.0245444, 100.5307904 14.0245213, 100.5310138 14.0244237, 100.5311519 14.024369, 100.5312572 14.0243363, 100.5316861 14.0242477, 100.5321377 14.0240579, 100.532292 14.0240102)",,,
45490375,residential,,False,False,82.416,"LINESTRING (100.5317068 14.0191512, 100.5316273 14.0185384, 100.5316165 14.0184153)",,,
45490375,residential,,False,True,113.361,"LINESTRING (100.5317068 14.0191512, 100.5317184 14.0192271, 100.5317771 14.0197807, 100.531808 14.0199663, 100.5318405 14.020162)",,,
894145754,residential,,False,False,312.44399999999996,"LINESTRING (100.5317068 14.0191512, 100.5309239 14.0193011, 100.5307536 14.0193193, 100.5306863 14.0193386, 100.5306503 14.0193726, 100.530543 14.019439, 100.5304626 14.0195001, 100.5303767 14.019547, 100.5301099 14.0196146, 100.5299556 14.019642, 100.5299261 14.0196641, 100.529914 14.0197031, 100.5299301 14.0198072, 100.5299851 14.0200037, 100.5301046 14.020358, 100.5301956 14.0205984)",,,
29796554,tertiary,,False,False,26.551,"LINESTRING (100.5317976 14.0224205, 100.5315516 14.0224132)",,ถนนพัฒนสัมพันธ์,
894143211,residential,,False,False,67.757,"LINESTRING (100.5317976 14.0224205, 100.5318345 14.0230288)",,,
29796554,tertiary,,False,True,97.661,"LINESTRING (100.5317976 14.0224205, 100.5320718 14.0224236, 100.5324137 14.0224276, 100.5327028 14.0224309)",,ถนนพัฒนสัมพันธ์,
45490370,residential,,False,True,70.342,"LINESTRING (100.533714 14.0173772, 100.5330894 14.0175587)",,,
615330945,residential,,False,False,28.987,"LINESTRING (100.533714 14.0173772, 100.5336242 14.0171315)",,,
1185936688,residential,,False,False,29.001,"LINESTRING (100.533714 14.0173772, 100.5339714 14.017302)",,,
615330945,residential,,False,False,40.335,"LINESTRING (100.5336242 14.0171315, 100.5334996 14.0167895)",,,
615330945,residential,,False,True,28.987,"LINESTRING (100.5336242 14.0171315, 100.533714 14.0173772)",,,
615330954,residential,,False,False,68.3,"LINESTRING (100.5336242 14.0171315, 100.5330227 14.0173231)",,,
615330945,residential,,False,True,40.335,"LINESTRING (100.5334996 14.0167895, 100.5336242 14.0171315)",,,
615330997,residential,,False,False,30.898,"LINESTRING (100.5334996 14.0167895, 100.5337719 14.0167034)",,,
1185936687,residential,,False,False,19.327,"LINESTRING (100.5334996 14.0167895, 100.5334465 14.0166235)",,,
45490368,residential,,False,False,17.469,"LINESTRING (100.5334465 14.0166235, 100.5336033 14.0165843)",,,
45490368,residential,,False,True,67.247,"LINESTRING (100.5334465 14.0166235, 100.5328506 14.0168009)",,,
1185936687,residential,,False,True,19.327,"LINESTRING (100.5334465 14.0166235, 100.5334996 14.0167895)",,,
45490368,residential,,False,True,56.32,"LINESTRING (100.5341124 14.0165761, 100.5340404 14.0165458, 100.5339521 14.0165335, 100.5338983 14.0165315, 100.5337119 14.0165563, 100.5336033 14.0165843)",,,
615330997,residential,,False,True,39.646,"LINESTRING (100.5341124 14.0165761, 100.5340706 14.016605, 100.5340182 14.0166305, 100.533944 14.0166545, 100.5337719 14.0167034)",,,
1185936685,residential,,False,False,80.225,"LINESTRING (100.5341124 14.0165761, 100.5342391 14.0166063, 100.5343288 14.0166017, 100.5348387 14.0164874)",,,
1185936686,unclassified,10,False,False,14.308,"LINESTRING (100.5347977 14.0177503, 100.5346855 14.0178189)",,,
615331193,residential,,False,False,178.921,"LINESTRING (100.5347977 14.0177503, 100.5349897 14.0178287, 100.5350072 14.0178343, 100.535029 14.0178307, 100.5350784 14.0177526, 100.5353099 14.0171588, 100.535379 14.0169816, 100.5353898 14.0168847, 100.5353771 14.0165307)",,,
1185936686,unclassified,10,False,True,78.35900000000001,"LINESTRING (100.5347977 14.0177503, 100.5348285 14.0176834, 100.5348856 14.0170544)",,,
615331193,residential,,False,True,178.921,"LINESTRING (100.5353771 14.0165307, 100.5353898 14.0168847, 100.535379 14.0169816, 100.5353099 14.0171588, 100.5350784 14.0177526, 100.535029 14.0178307, 100.5350072 14.0178343, 100.5349897 14.0178287, 100.5347977 14.0177503)",,,
707854267,residential,,False,True,56.788999999999994,"LINESTRING (100.5353771 14.0165307, 100.5349238 14.0166294, 100.5348621 14.0166331)",,,
45491075,residential,,False,False,39.79,"LINESTRING (100.5321781 14.0171861, 100.5322433 14.0175383)",,,
45491075,residential,,False,True,25.069,"LINESTRING (100.5321781 14.0171861, 100.5321273 14.0169661)",,,
894147285,residential,,False,True,79.787,"LINESTRING (100.5321781 14.0171861, 100.5328952 14.0170106)",,,
45491077,residential,,False,True,23.809,"LINESTRING (100.5328952 14.0170106, 100.5328506 14.0168009)",,,
894147285,residential,,False,False,79.787,"LINESTRING (100.5328952 14.0170106, 100.5321781 14.0171861)",,,
45491077,residential,,False,False,37.381,"LINESTRING (100.5328952 14.0170106, 100.5329833 14.0172358, 100.5330227 14.0173231)",,,
894143211,residential,,False,True,67.757,"LINESTRING (100.5318345 14.0230288, 100.5317976 14.0224205)",,,
220646024,residential,,False,True,78.617,"LINESTRING (100.5321481 14.0233171, 100.532292 14.0240102)",,,
894143213,residential,,False,True,38.837,"LINESTRING (100.5321481 14.0233171, 100.5317956 14.023388)",,,
220646024,residential,,False,False,157.043,"LINESTRING (100.5321481 14.0233171, 100.5320883 14.0228696, 100.5320773 14.0228142, 100.5320796 14.0228034, 100.5320933 14.0227894, 100.5321926 14.0227504, 100.5329651 14.0225721)",,,
894143213,residential,,False,False,38.837,"LINESTRING (100.5317956 14.023388, 100.5321481 14.0233171)",,,
930489227,residential,,False,True,14.833,"LINESTRING (100.5329651 14.0225721, 100.532956 14.022439)",,,
