osmid,highway,oneway,reversed,length,geometry,lanes,ref,bridge
237763116,unclassified,False,True,154.92400000000004,"LINESTRING (98.3571308 17.7985142, 98.3570888 17.7984126, 98.3570321 17.7982547, 98.3570176 17.7978295, 98.3570444 17.7972114, 98.3570538 17.7971388)",,,
237763958,tertiary,False,True,162.337,"LINESTRING (98.3571308 17.7985142, 98.3568835 17.7984475, 98.3566923 17.7984173, 98.3561861 17.7983402, 98.3556336 17.7982074)",2,ชม.4052,
323971280,secondary,False,False,100.461,"LINESTRING (98.3571308 17.7985142, 98.3572312 17.7985115, 98.3573278 17.7985002, 98.3575511 17.7984659, 98.3576369 17.7984427, 98.3577101 17.7984123, 98.3580247 17.7982539)",,1099,
323971280,secondary,False,True,81.46199999999999,"LINESTRING (98.3571308 17.7985142, 98.3571493 17.7985968, 98.3571668 17.7986592, 98.3572892 17.799231)",,1099,
237762403,residential,False,False,224.10000000000002,"LINESTRING (98.3604237 17.8003938, 98.3606547 17.8001534, 98.3607619 17.7999798, 98.3609765 17.7994282, 98.361116 17.7992034, 98.3614379 17.7986429)",,,
237763952,residential,False,False,65.649,"LINESTRING (98.3604237 17.8003938, 98.3606493 17.8008532, 98.3605999 17.8009219)",,,
237763952,residential,False,True,294.98199999999997,"LINESTRING (98.3604237 17.8003938, 98.3602684 17.8000411, 98.3601236 17.7995814, 98.360086 17.7993567, 98.3600807 17.7990655, 98.3601182 17.798519, 98.3601075 17.7984117, 98.3600485 17.7982177, 98.3600377 17.7981002, 98.3600399 17.7978039)",,,
237762403,residential,False,True,224.1,"LINESTRING (98.3614379 17.7986429, 98.361116 17.7992034, 98.3609765 17.7994282, 98.3607619 17.7999798, 98.3606547 17.8001534, 98.3604237 17.8003938)",,,
323971280,secondary,False,True,179.43099999999998,"LINESTRING (98.3614379 17.7986429, 98.3610047 17.7985435, 98.36077 17.79842, 98.360621 17.798255, 98.3605536 17.7981804, 98.3603573 17.7980259, 98.36021 17.79791, 98.3600399 17.7978039)",,1099,
"[237763113, 237763092, 237763105]",unclassified,True,False,64.894,"LINESTRING (98.3574145 17.7950202, 98.3573314 17.7950763, 98.3572992 17.795135, 98.3574119 17.7954466, 98.3574458 17.7955315)",,,yes
237763116,unclassified,False,False,52.377,"LINESTRING (98.3571463 17.7964197, 98.3570817 17.7968867)",,,
237763116,unclassified,False,True,31.138,"LINESTRING (98.3571463 17.7964197, 98.357208 17.7961459)",,,
237763957,residential,False,True,74.23299999999999,"LINESTRING (98.3571463 17.7964197, 98.3569747 17.7964351, 98.3565348 17.7966036, 98.3564868 17.7966284)",,,
"[237763096, 237763115, 237763102]",unclassified,True,False,60.288,"LINESTRING (98.3574458 17.7955315, 98.3574819 17.7954327, 98.3573716 17.7951274, 98.3574145 17.7950202)",,,yes
237763116,unclassified,False,False,73.045,"LINESTRING (98.3574458 17.7955315, 98.3572429 17.7959907, 98.357208 17.7961459)",,,
237763948,residential,False,False,180.224,"LINESTRING (98.3572892 17.799231, 98.3562266 17.7993758, 98.3560281 17.7993656, 98.3558642 17.7993005, 98.3556175 17.7992494)",,,
323971280,secondary,False,False,81.462,"LINESTRING (98.3572892 17.799231, 98.3571668 17.7986592, 98.3571493 17.7985968, 98.3571308 17.7985142)",,1099,
323971280,secondary,False,True,30.775,"LINESTRING (98.3572892 17.799231, 98.3573252 17.7994303, 98.357342 17.7995031)",,1099,
237763958,tertiary,False,False,38.854,"LINESTRING (98.355298 17.798066, 98.3556336 17.7982074)",2,ชม.4052,
237763957,residential,False,False,64.11500000000001,"LINESTRING (98.355298 17.798066, 98.3554493 17.7976358, 98.3555052 17.797525)",,,
237763958,tertiary,False,True,10.608,"LINESTRING (98.355298 17.798066, 98.3552551 17.7980445, 98.3552151 17.7980133)",2,ชม.4052,
237763116,unclassified,False,False,13.88,"LINESTRING (98.3570697 17.7970149, 98.3570538 17.7971388)",,,
237763116,unclassified,False,True,14.312,"LINESTRING (98.3570697 17.7970149, 98.3570817 17.7968867)",,,
237763978,residential,False,True,88.112,"LINESTRING (98.3570697 17.7970149, 98.3573234 17.797048, 98.3575326 17.7971246, 98.3578813 17.7971706)",,,
237763971,residential,False,False,31.934,"LINESTRING (98.3564868 17.7966284, 98.3565455 17.7969101)",,,
237763957,residential,False,False,74.23299999999999,"LINESTRING (98.3564868 17.7966284, 98.3565348 17.7966036, 98.3569747 17.7964351, 98.3571463 17.7964197)",,,
237763957,residential,False,True,145.124,"LINESTRING (98.3564868 17.7966284, 98.356347 17.7967007, 98.355537 17.7974617, 98.3555052 17.797525)",,,
237763958,tertiary,False,False,129.32299999999998,"LINESTRING (98.3541047 17.7975741, 98.3542627 17.7976128, 98.3548236 17.7977616, 98.3549738 17.7978259, 98.3552151 17.7980133)",2,ชม.4052,
317076234,residential,False,True,154.26800000000003,"LINESTRING (98.3541047 17.7975741, 98.3542246 17.7975611, 98.3543925 17.797543, 98.3544873 17.7975559, 98.3546146 17.7975972, 98.3546986 17.797574, 98.3548124 17.7975456, 98.3549506 17.797543, 98.355151 17.7976075, 98.3552594 17.7976307, 98.3553461 17.7976075, 98.3555052 17.797525)",,,
