osmid,name,highway,oneway,reversed,length,lanes,geometry,bridge,junction
35770166,ถนนเทศบาล 3,tertiary,False,False,36.767,,"LINESTRING (103.4875249 14.8853907, 103.4874225 14.8850752)",,
302130075,ถนนหลักเมือง,primary,False,True,78.535,2,"LINESTRING (103.4875249 14.8853907, 103.4882005 14.8851214)",,
35770166,ถนนเทศบาล 3,tertiary,False,True,93.638,,"LINESTRING (103.4875249 14.8853907, 103.4877083 14.8858907, 103.4878149 14.8861848)",,
35770166,ถนนเทศบาล 3,tertiary,False,False,30.269,,"LINESTRING (103.4873495 14.884845, 103.4872792 14.8845814)",,
35770166,ถนนเทศบาล 3,tertiary,False,True,26.772,,"LINESTRING (103.4873495 14.884845, 103.4874225 14.8850752)",,
35770166,ถนนเทศบาล 3,tertiary,False,False,23.585,,"LINESTRING (103.4887207 14.8885158, 103.4886442 14.888317)",,
38213485,,residential,False,True,150.303,,"LINESTRING (103.4887207 14.8885158, 103.489365 14.888339, 103.490069 14.8881565)",,
35770166,ถนนเทศบาล 3,tertiary,False,True,69.008,,"LINESTRING (103.4884003 14.8877429, 103.4886442 14.888317)",,
35770166,ถนนเทศบาล 3,tertiary,False,False,167.184,,"LINESTRING (103.4884003 14.8877429, 103.4883032 14.8875095, 103.4878651 14.8863313)",,
1109975590,Krungsri Nai Rd,residential,False,False,131.31,,"LINESTRING (103.4884003 14.8877429, 103.4880044 14.8878839, 103.4876542 14.8880391, 103.4872816 14.8882151)",,
1109975590,Krungsri Nai Rd,residential,False,False,85.386,,"LINESTRING (103.4872816 14.8882151, 103.4865849 14.8885843)",,
38214357,ซอยบำรุงราษฎร์,residential,False,False,217.111,,"LINESTRING (103.4872816 14.8882151, 103.4869958 14.8878062, 103.4869502 14.8877349, 103.486906 14.8876351, 103.4868711 14.8874381, 103.4868523 14.8872579, 103.4868478 14.8871276, 103.4868235 14.887081, 103.4867811 14.8870609, 103.4864379 14.8870052, 103.4861064 14.8869823)",,
1109975590,Krungsri Nai Rd,residential,False,True,131.31,,"LINESTRING (103.4872816 14.8882151, 103.4876542 14.8880391, 103.4880044 14.8878839, 103.4884003 14.8877429)",,
38214361,ซอยปอยตังกอ,residential,False,True,67.874,2,"LINESTRING (103.4865849 14.8885843, 103.4863998 14.8880007)",,
1109975590,Krungsri Nai Rd,residential,False,False,23.368,,"LINESTRING (103.4865849 14.8885843, 103.4863882 14.8886739)",,
1109975590,Krungsri Nai Rd,residential,False,True,85.386,,"LINESTRING (103.4865849 14.8885843, 103.4872816 14.8882151)",,
38210435,Krungsri Nai Rd,residential,True,False,48.831,,"LINESTRING (103.4917329 14.8867161, 103.4913254 14.8869104)",,
38212374,ถนนธนสาร,residential,False,True,155.938,,"LINESTRING (103.4917329 14.8867161, 103.4911433 14.8854347)",,
