osmid,highway,oneway,reversed,length,bridge,geometry,lanes,name
505895958,unclassified,False,False,96.481,,"LINESTRING (100.0838387 7.6208766, 100.084417 7.6210119, 100.0846935 7.6210627)",2,ทัณฑ์บำรุง
144910244,residential,False,False,74.275,,"LINESTRING (100.0824732 7.6211145, 100.0825377 7.6217794)",,
144910244,residential,False,True,55.978,,"LINESTRING (100.0824732 7.6211145, 100.0824778 7.6206111)",,
144910279,residential,False,True,88.934,,"LINESTRING (100.0837712 7.6216736, 100.0838387 7.6208766)",,
505895924,residential,False,False,82.209,,"LINESTRING (100.0837712 7.6216736, 100.0845086 7.621785)",,
"[144910209, 144910307]",residential,False,False,83.277,,"LINESTRING (100.0837712 7.6216736, 100.0831889 7.621606, 100.0831564 7.6217707)",,
144910307,residential,False,False,47.785,,"LINESTRING (100.083053 7.6223175, 100.0826195 7.6223252)",,
144910307,residential,False,True,18.275,,"LINESTRING (100.083053 7.6223175, 100.0831232 7.6221686)",,
"[505895801, 505895802]",residential,False,False,203.096,,"LINESTRING (100.083053 7.6223175, 100.0831113 7.6228317, 100.0831556 7.6235597, 100.0831568 7.6235875, 100.0831539 7.6236113, 100.083136 7.6236334, 100.0831023 7.6236363, 100.0830694 7.6236369, 100.0826331 7.6236663)",,
144910244,residential,False,True,61.356,,"LINESTRING (100.0826195 7.6223252, 100.0825377 7.6217794)",,
144910307,residential,False,False,35.002,,"LINESTRING (100.0826195 7.6223252, 100.082302 7.6223325)",,
144910307,residential,False,True,47.785,,"LINESTRING (100.0826195 7.6223252, 100.083053 7.6223175)",,
144910243,residential,False,False,52.764,,"LINESTRING (100.0819925 7.6166765, 100.0815193 7.6166045)",,
144910243,residential,False,True,21.845,,"LINESTRING (100.0819925 7.6166765, 100.0821885 7.6167057)",,
144910243,residential,False,False,173.849,,"LINESTRING (100.0837399 7.6169883, 100.0821885 7.6167057)",,
144910243,residential,False,True,66.696,,"LINESTRING (100.0837399 7.6169883, 100.0843362 7.6170905)",,
"[144910241, 1033383305, 1033383306]",residential,False,True,173.567,yes,"LINESTRING (100.0837399 7.6169883, 100.0836992 7.6173967, 100.0837488 7.6175572, 100.0837815 7.6177476, 100.0837702 7.617856, 100.0836233 7.6185208)",,
144910243,residential,False,False,32.18,,"LINESTRING (100.0846244 7.6171369, 100.0843362 7.6170905)",,
144910243,residential,False,True,149.225,,"LINESTRING (100.0846244 7.6171369, 100.0859644 7.6173291)",,
151511392,residential,False,True,78.752,,"LINESTRING (100.0827671 7.6191192, 100.0825506 7.6190607, 100.0822489 7.6191257, 100.0822095 7.6193012)",,
151511357,residential,False,False,81.132,,"LINESTRING (100.085234 7.6190598, 100.0850432 7.6197645)",,
959171862,secondary,False,False,27.802,,"LINESTRING (100.085234 7.6190598, 100.0854662 7.6191575)",4,ถนนราเมศวร์
959171862,secondary,False,True,103.126,,"LINESTRING (100.085234 7.6190598, 100.0843464 7.6187663)",4,ถนนราเมศวร์
"[505895856, 505895855]",residential,False,False,144.614,,"LINESTRING (100.085234 7.6190598, 100.0855228 7.6180807, 100.0855332 7.6180639, 100.0855501 7.6180504, 100.0855741 7.6180407, 100.085609 7.6180413, 100.0857833 7.6180879)",,
151511332,residential,False,True,79.286,,"LINESTRING (100.0854662 7.6191575, 100.0852806 7.6198464)",,
323676195,residential,False,True,123.963,,"LINESTRING (100.0854662 7.6191575, 100.0857833 7.6180879)",,
959171862,secondary,False,False,63.5,,"LINESTRING (100.0854662 7.6191575, 100.0860096 7.6193473)",4,ถนนราเมศวร์
959171862,secondary,False,True,27.802,,"LINESTRING (100.0854662 7.6191575, 100.085234 7.6190598)",4,ถนนราเมศวร์
151510951,residential,False,False,96.01400000000001,,"LINESTRING (100.0822095 7.6193012, 100.081652 7.6190964, 100.0813799 7.6190471)",,
151510951,residential,False,True,214.327,,"LINESTRING (100.0822095 7.6193012, 100.0824391 7.6193207, 100.0827474 7.6194085, 100.0835247 7.6194898, 100.0841276 7.619593)",,
151511392,residential,False,False,78.752,,"LINESTRING (100.0822095 7.6193012, 100.0822489 7.6191257, 100.0825506 7.6190607, 100.0827671 7.6191192)",,
151511392,residential,False,True,91.541,,"LINESTRING (100.0822095 7.6193012, 100.0821702 7.6195093, 100.0821472 7.6201204)",,
959171862,secondary,False,True,63.5,,"LINESTRING (100.0860096 7.6193473, 100.0854662 7.6191575)",4,ถนนราเมศวร์
1038032492,residential,False,False,178.153,,"LINESTRING (100.0860096 7.6193473, 100.0857979 7.62004, 100.0856531 7.6205983, 100.0854826 7.6208485)",,
"[323676127, 1075535380, 959171863]",secondary,False,False,62.91,yes,"LINESTRING (100.0860096 7.6193473, 100.0860912 7.6193695, 100.0862863 7.6194481, 100.0863673 7.6194776, 100.0865418 7.6195503)",4,ถนนอภัยบริรักษ์
144910279,residential,False,True,95.035,,"LINESTRING (100.0841276 7.619593, 100.0843464 7.6187663)",,
151510951,residential,False,True,102.697,,"LINESTRING (100.0841276 7.619593, 100.0850432 7.6197645)",,
144910279,residential,False,False,146.24599999999998,,"LINESTRING (100.0841276 7.619593, 100.0840254 7.620019, 100.0838387 7.6208766)",,
151510951,residential,False,False,214.32699999999997,,"LINESTRING (100.0841276 7.619593, 100.0835247 7.6194898, 100.0827474 7.6194085, 100.0824391 7.6193207, 100.0822095 7.6193012)",,
151510951,residential,False,False,102.697,,"LINESTRING (100.0850432 7.6197645, 100.0841276 7.619593)",,
151510951,residential,False,True,27.704,,"LINESTRING (100.0850432 7.6197645, 100.0852806 7.6198464)",,
151511357,residential,False,False,107.026,,"LINESTRING (100.0850432 7.6197645, 100.0847941 7.6206948)",,
151511357,residential,False,True,81.132,,"LINESTRING (100.0850432 7.6197645, 100.085234 7.6190598)",,
151510951,residential,False,False,27.704,,"LINESTRING (100.0852806 7.6198464, 100.0850432 7.6197645)",,
151510951,residential,False,True,48.95,,"LINESTRING (100.0852806 7.6198464, 100.0857035 7.6199809)",,
151511332,residential,False,False,79.286,,"LINESTRING (100.0852806 7.6198464, 100.0854662 7.6191575)",,
151511332,residential,False,True,103.65,,"LINESTRING (100.0852806 7.6198464, 100.085038 7.620747)",,
151510951,residential,False,False,48.95,,"LINESTRING (100.0857035 7.6199809, 100.0852806 7.6198464)",,
151511170,residential,False,True,143.384,,"LINESTRING (100.0834466 7.6201009, 100.0829719 7.6200956, 100.0827694 7.620083, 100.0821472 7.6201204)",,
151511392,residential,False,True,45.697,,"LINESTRING (100.0821472 7.6201204, 100.0821255 7.6205308)",,
151511170,residential,False,False,143.384,,"LINESTRING (100.0821472 7.6201204, 100.0827694 7.620083, 100.0829719 7.6200956, 100.0834466 7.6201009)",,
151511392,residential,False,False,91.541,,"LINESTRING (100.0821472 7.6201204, 100.0821702 7.6195093, 100.0822095 7.6193012)",,
323676127,secondary,False,False,71.792,,"LINESTRING (100.0888721 7.6203918, 100.0894861 7.6206074)",4,ถนนอภัยบริรักษ์
151511395,residential,False,False,303.184,,"LINESTRING (100.0888721 7.6203918, 100.0887839 7.6207264, 100.0887722 7.6212802, 100.0885775 7.6213458, 100.0883828 7.6221158, 100.0883828 7.6222547, 100.0890373 7.6224907)",,
323676127,secondary,False,True,273.347,,"LINESTRING (100.0888721 7.6203918, 100.088124 7.6201271, 100.0865418 7.6195503)",4,ถนนอภัยบริรักษ์
151511392,residential,False,False,45.697,,"LINESTRING (100.0821255 7.6205308, 100.0821472 7.6201204)",,
505895958,unclassified,False,False,39.841,,"LINESTRING (100.0821255 7.6205308, 100.0824778 7.6206111)",2,ทัณฑ์บำรุง
505895958,unclassified,False,True,195.068,,"LINESTRING (100.0821255 7.6205308, 100.0819796 7.6204951, 100.0818832 7.6204268, 100.0818188 7.6203524, 100.0817172 7.6201213, 100.0815561 7.6193459, 100.0813799 7.6190471)",2,ทัณฑ์บำรุง
323676127,secondary,False,False,26.009,,"LINESTRING (100.0894861 7.6206074, 100.0897058 7.6206928)",4,ถนนอภัยบริรักษ์
323676127,secondary,False,True,71.792,,"LINESTRING (100.0894861 7.6206074, 100.0888721 7.6203918)",4,ถนนอภัยบริรักษ์
151510976,residential,False,False,164.78300000000002,,"LINESTRING (100.0894861 7.6206074, 100.0891999 7.621908, 100.0891562 7.6220524)",,
151511171,residential,False,True,27.5,,"LINESTRING (100.0847941 7.6206948, 100.085038 7.620747)",,
151511357,residential,False,False,42.385,,"LINESTRING (100.0847941 7.6206948, 100.0846935 7.6210627)",,
151511357,residential,False,True,107.026,,"LINESTRING (100.0847941 7.6206948, 100.0850432 7.6197645)",,
323676127,secondary,False,False,49.249,,"LINESTRING (100.0897058 7.6206928, 100.0901247 7.620847)",4,ถนนอภัยบริรักษ์
323676127,secondary,False,True,26.009,,"LINESTRING (100.0897058 7.6206928, 100.0894861 7.6206074)",4,ถนนอภัยบริรักษ์
151511171,residential,False,False,27.5,,"LINESTRING (100.085038 7.620747, 100.0847941 7.6206948)",,
151511171,residential,False,True,50.284,,"LINESTRING (100.085038 7.620747, 100.0854826 7.6208485)",,
151511332,residential,False,False,103.65,,"LINESTRING (100.085038 7.620747, 100.0852806 7.6198464)",,
"[151511332, 505895957]",residential,False,True,144.782,,"LINESTRING (100.085038 7.620747, 100.0848228 7.6215457, 100.0852885 7.6216593)",,
323676127,secondary,False,True,49.249,,"LINESTRING (100.0901247 7.620847, 100.0897058 7.6206928)",4,ถนนอภัยบริรักษ์
151511171,residential,False,False,50.284,,"LINESTRING (100.0854826 7.6208485, 100.085038 7.620747)",,
151511376,residential,False,False,92.66,,"LINESTRING (100.0854826 7.6208485, 100.0852885 7.6216593)",,
1038032492,residential,False,True,178.153,,"LINESTRING (100.0854826 7.6208485, 100.0856531 7.6205983, 100.0857979 7.62004, 100.0860096 7.6193473)",,
151511376,residential,False,True,92.66,,"LINESTRING (100.0852885 7.6216593, 100.0854826 7.6208485)",,
"[151511376, 151511267]",residential,False,"[False, True]",178.876,,"LINESTRING (100.0852885 7.6216593, 100.0851076 7.622507, 100.0843809 7.6223279)",,
"[151511332, 505895957]",residential,False,False,144.782,,"LINESTRING (100.0852885 7.6216593, 100.0848228 7.6215457, 100.085038 7.620747)",,
144910307,residential,False,False,18.275,,"LINESTRING (100.0831232 7.6221686, 100.083053 7.6223175)",,
144910307,residential,False,True,44.396,,"LINESTRING (100.0831232 7.6221686, 100.0831564 7.6217707)",,
151511267,residential,False,False,62.903,,"LINESTRING (100.0831232 7.6221686, 100.0836887 7.6222451)",,
151511150,residential,False,False,12.609,,"LINESTRING (100.0874346 7.6222334, 100.0874155 7.6223452)",,
151511267,residential,False,True,76.843,,"LINESTRING (100.0843809 7.6223279, 100.0836887 7.6222451)",,
151511357,residential,False,True,61.987,,"LINESTRING (100.0843809 7.6223279, 100.0845086 7.621785)",,
"[151511376, 151511267]",residential,False,"[False, True]",178.876,,"LINESTRING (100.0843809 7.6223279, 100.0851076 7.622507, 100.0852885 7.6216593)",,
505895959,residential,False,True,228.784,,"LINESTRING (100.0843809 7.6223279, 100.0842946 7.622647, 100.0840707 7.623073, 100.0840706 7.6235198, 100.0839703 7.6243136)",,
151511296,residential,False,True,59.677,,"LINESTRING (100.0870491 7.6223569, 100.0869526 7.622885)",,
151510976,residential,False,False,45.5,,"LINESTRING (100.0890373 7.6224907, 100.0889273 7.6228851)",,
151510976,residential,False,True,50.468,,"LINESTRING (100.0890373 7.6224907, 100.0891562 7.6220524)",,
151511395,residential,False,True,303.184,,"LINESTRING (100.0890373 7.6224907, 100.0883828 7.6222547, 100.0883828 7.6221158, 100.0885775 7.6213458, 100.0887722 7.6212802, 100.0887839 7.6207264, 100.0888721 7.6203918)",,
144910142,unclassified,False,False,356.28099999999995,,"LINESTRING (100.0857433 7.6226546, 100.0860243 7.6216506, 100.0862109 7.6208387, 100.0865418 7.6195503)",,
151511403,residential,False,True,86.574,,"LINESTRING (100.0857433 7.6226546, 100.0862526 7.6227491, 100.086515 7.6228)",,
151511286,residential,False,False,35.236,,"LINESTRING (100.0878007 7.6227351, 100.0877698 7.6230505)",,
151511173,residential,False,False,67.33500000000001,,"LINESTRING (100.0883297 7.6227866, 100.0888804 7.6228985, 100.0889273 7.6228851)",,
151511403,residential,False,True,49.146,,"LINESTRING (100.086515 7.6228, 100.0869526 7.622885)",,
151511168,residential,False,False,181.52100000000002,,"LINESTRING (100.086515 7.6228, 100.0864573 7.6237502, 100.0864144 7.6244294)",,
151511403,residential,False,False,86.574,,"LINESTRING (100.086515 7.6228, 100.0862526 7.6227491, 100.0857433 7.6226546)",,
151511296,residential,False,False,59.677,,"LINESTRING (100.0869526 7.622885, 100.0870491 7.6223569)",,
151511403,residential,False,False,49.146,,"LINESTRING (100.0869526 7.622885, 100.086515 7.6228)",,
151511403,residential,False,True,42.193,,"LINESTRING (100.0869526 7.622885, 100.0873283 7.6229579)",,
151511296,residential,False,True,198.443,,"LINESTRING (100.0869526 7.622885, 100.0868895 7.6233835, 100.0868428 7.6246649)",,
151510976,residential,False,False,29.758,,"LINESTRING (100.0889273 7.6228851, 100.0891866 7.6229597)",,
151510976,residential,False,True,45.5,,"LINESTRING (100.0889273 7.6228851, 100.0890373 7.6224907)",,
151511173,residential,False,True,67.33500000000001,,"LINESTRING (100.0889273 7.6228851, 100.0888804 7.6228985, 100.0883297 7.6227866)",,
151511150,residential,False,False,171.993,,"LINESTRING (100.0873283 7.6229579, 100.0872516 7.6245028)",,
151511150,residential,False,True,68.804,,"LINESTRING (100.0873283 7.6229579, 100.0874155 7.6223452)",,
151511403,residential,False,False,42.193,,"LINESTRING (100.0873283 7.6229579, 100.0869526 7.622885)",,
151511403,residential,False,True,49.742999999999995,,"LINESTRING (100.0873283 7.6229579, 100.0875742 7.6230056, 100.0877698 7.6230505)",,
151510976,residential,False,False,7.024,,"LINESTRING (100.0891866 7.6229597, 100.0892476 7.622978)",,
151510976,residential,False,True,29.758,,"LINESTRING (100.0891866 7.6229597, 100.0889273 7.6228851)",,
505895948,residential,False,True,55.361,,"LINESTRING (100.0891866 7.6229597, 100.0893523 7.6224897)",,
151511325,residential,False,True,96.675,,"LINESTRING (100.0901234 7.6229925, 100.0892742 7.6229865, 100.0892476 7.622978)",,
505896078,residential,False,False,40.051,,"LINESTRING (100.0901234 7.6229925, 100.0901398 7.623178, 100.0901563 7.6233512)",,
151511286,residential,False,True,35.236,,"LINESTRING (100.0877698 7.6230505, 100.0878007 7.6227351)",,
151511403,residential,False,True,29.312,,"LINESTRING (100.0877698 7.6230505, 100.0880289 7.62311)",,
151511286,residential,False,False,247.73600000000002,,"LINESTRING (100.0877698 7.6230505, 100.0876644 7.6242442, 100.0875437 7.6252669)",,
151511403,residential,False,False,49.742999999999995,,"LINESTRING (100.0877698 7.6230505, 100.0875742 7.6230056, 100.0873283 7.6229579)",,
151510976,residential,False,True,45.619,,"LINESTRING (100.0892405 7.6233882, 100.0892476 7.622978)",,
151511403,residential,False,False,137.07,,"LINESTRING (100.0892405 7.6233882, 100.0880289 7.62311)",,
151511168,residential,False,True,181.52100000000002,,"LINESTRING (100.0864144 7.6244294, 100.0864573 7.6237502, 100.086515 7.6228)",,
151511150,residential,False,True,171.993,,"LINESTRING (100.0872516 7.6245028, 100.0873283 7.6229579)",,
151511296,residential,False,False,198.443,,"LINESTRING (100.0868428 7.6246649, 100.0868895 7.6233835, 100.0869526 7.622885)",,
151511286,residential,False,True,247.73600000000002,,"LINESTRING (100.0875437 7.6252669, 100.0876644 7.6242442, 100.0877698 7.6230505)",,
323676195,residential,False,False,123.963,,"LINESTRING (100.0857833 7.6180879, 100.0854662 7.6191575)",,
"[1033383304, 323676195, 1033383303]",residential,False,True,86.705,yes,"LINESTRING (100.0857833 7.6180879, 100.0857965 7.6180385, 100.0858149 7.6179606, 100.0859644 7.6173291)",,
"[505895856, 505895855]",residential,False,True,144.614,,"LINESTRING (100.0857833 7.6180879, 100.085609 7.6180413, 100.0855741 7.6180407, 100.0855501 7.6180504, 100.0855332 7.6180639, 100.0855228 7.6180807, 100.085234 7.6190598)",,
505895860,residential,False,False,256.572,,"LINESTRING (100.083568 7.6245494, 100.0836887 7.6222451)",,
505895867,residential,False,False,53.909,,"LINESTRING (100.0816839 7.6178921, 100.0816166 7.6183723)",,
959171862,secondary,False,False,224.89,,"LINESTRING (100.0816839 7.6178921, 100.0836233 7.6185208)",4,ถนนราเมศวร์
505895867,residential,False,True,53.909,,"LINESTRING (100.0816166 7.6183723, 100.0816839 7.6178921)",,
144910243,residential,False,False,21.845,,"LINESTRING (100.0821885 7.6167057, 100.0819925 7.6166765)",,
144910243,residential,False,True,173.849,,"LINESTRING (100.0821885 7.6167057, 100.0837399 7.6169883)",,
505895895,residential,False,True,68.507,,"LINESTRING (100.0821885 7.6167057, 100.0821187 7.6173179)",,
151510976,residential,False,False,50.468,,"LINESTRING (100.0891562 7.6220524, 100.0890373 7.6224907)",,
505895898,residential,False,False,48.852,,"LINESTRING (100.0891562 7.6220524, 100.0887343 7.6219177)",,
151510976,residential,False,True,164.78300000000002,,"LINESTRING (100.0891562 7.6220524, 100.0891999 7.621908, 100.0894861 7.6206074)",,
505895898,residential,False,True,48.852,,"LINESTRING (100.0887343 7.6219177, 100.0891562 7.6220524)",,
144910244,residential,False,False,61.356,,"LINESTRING (100.0825377 7.6217794, 100.0826195 7.6223252)",,
144910244,residential,False,True,74.275,,"LINESTRING (100.0825377 7.6217794, 100.0824732 7.6211145)",,
505895902,residential,False,False,68.195,,"LINESTRING (100.0825377 7.6217794, 100.0831564 7.6217707)",,
151511357,residential,False,False,61.987,,"LINESTRING (100.0845086 7.621785, 100.0843809 7.6223279)",,
505895924,residential,False,True,82.209,,"LINESTRING (100.0845086 7.621785, 100.0837712 7.6216736)",,
151511357,residential,False,True,82.86099999999999,,"LINESTRING (100.0845086 7.621785, 100.0846171 7.6213559, 100.0846935 7.6210627)",,
144910243,residential,False,False,66.696,,"LINESTRING (100.0843362 7.6170905, 100.0837399 7.6169883)",,
144910243,residential,False,True,32.18,,"LINESTRING (100.0843362 7.6170905, 100.0846244 7.6171369)",,
505896069,residential,False,False,77.35,,"LINESTRING (100.0843362 7.6170905, 100.0842112 7.617775)",,
505895959,residential,False,False,228.784,,"LINESTRING (100.0839703 7.6243136, 100.0840706 7.6235198, 100.0840707 7.623073, 100.0842946 7.622647, 100.0843809 7.6223279)",,
505896020,residential,False,False,35.449,,"LINESTRING (100.0818615 7.6243135, 100.0818843 7.6239955)",,
"[505895800, 505895799]",residential,False,False,161.661,,"LINESTRING (100.0818615 7.6243135, 100.0826012 7.6243109, 100.0826495 7.6243034, 100.082688 7.6242862, 100.0827054 7.62426, 100.0827084 7.6242271, 100.0827069 7.6241829, 100.0826331 7.6236663)",,
505896020,residential,False,True,35.449,,"LINESTRING (100.0818843 7.6239955, 100.0818615 7.6243135)",,
505896020,residential,False,False,183.059,,"LINESTRING (100.0818843 7.6239955, 100.0819081 7.6232841, 100.0818719 7.6223503)",,
"[505895800, 505895799]",residential,False,True,161.661,,"LINESTRING (100.0826331 7.6236663, 100.0827069 7.6241829, 100.0827084 7.6242271, 100.0827054 7.62426, 100.082688 7.6242862, 100.0826495 7.6243034, 100.0826012 7.6243109, 100.0818615 7.6243135)",,
"[505895802, 505895803]",residential,False,False,168.723,,"LINESTRING (100.0826331 7.6236663, 100.0825009 7.6236728, 100.0824836 7.6236722, 100.0824667 7.6236676, 100.0824557 7.623661, 100.0824471 7.6236465, 100.0824414 7.6236244, 100.082302 7.6223325)",,
"[505895801, 505895802]",residential,False,True,203.096,,"LINESTRING (100.0826331 7.6236663, 100.0830694 7.6236369, 100.0831023 7.6236363, 100.083136 7.6236334, 100.0831539 7.6236113, 100.0831568 7.6235875, 100.0831556 7.6235597, 100.0831113 7.6228317, 100.083053 7.6223175)",,
144910307,residential,False,True,47.444,,"LINESTRING (100.0818719 7.6223503, 100.082302 7.6223325)",,
505896020,residential,False,True,183.059,,"LINESTRING (100.0818719 7.6223503, 100.0819081 7.6232841, 100.0818843 7.6239955)",,
144910307,residential,False,False,47.444,,"LINESTRING (100.082302 7.6223325, 100.0818719 7.6223503)",,
144910307,residential,False,True,35.002,,"LINESTRING (100.082302 7.6223325, 100.0826195 7.6223252)",,
"[505895802, 505895803]",residential,False,True,168.72299999999998,,"LINESTRING (100.082302 7.6223325, 100.0824414 7.6236244, 100.0824471 7.6236465, 100.0824557 7.623661, 100.0824667 7.6236676, 100.0824836 7.6236722, 100.0825009 7.6236728, 100.0826331 7.6236663)",,
151511267,residential,False,False,76.843,,"LINESTRING (100.0836887 7.6222451, 100.0843809 7.6223279)",,
151511267,residential,False,True,62.903,,"LINESTRING (100.0836887 7.6222451, 100.0831232 7.6221686)",,
505895860,residential,False,True,256.572,,"LINESTRING (100.0836887 7.6222451, 100.083568 7.6245494)",,
144910307,residential,False,False,44.396,,"LINESTRING (100.0831564 7.6217707, 100.0831232 7.6221686)",,
505895902,residential,False,True,68.195,,"LINESTRING (100.0831564 7.6217707, 100.0825377 7.6217794)",,
"[144910209, 144910307]",residential,False,True,83.277,,"LINESTRING (100.0831564 7.6217707, 100.0831889 7.621606, 100.0837712 7.6216736)",,
151511357,residential,False,True,42.385,,"LINESTRING (100.0846935 7.6210627, 100.0847941 7.6206948)",,
151511357,residential,False,False,82.86099999999999,,"LINESTRING (100.0846935 7.6210627, 100.0846171 7.6213559, 100.0845086 7.621785)",,
505895958,unclassified,False,True,96.481,,"LINESTRING (100.0846935 7.6210627, 100.084417 7.6210119, 100.0838387 7.6208766)",2,ทัณฑ์บำรุง
144910243,residential,False,True,52.764,,"LINESTRING (100.0815193 7.6166045, 100.0819925 7.6166765)",,
505895895,residential,False,False,68.507,,"LINESTRING (100.0821187 7.6173179, 100.0821885 7.6167057)",,
505896069,residential,False,True,77.35,,"LINESTRING (100.0842112 7.617775, 100.0843362 7.6170905)",,
151511150,residential,False,False,68.804,,"LINESTRING (100.0874155 7.6223452, 100.0873283 7.6229579)",,
151511150,residential,False,True,12.609,,"LINESTRING (100.0874155 7.6223452, 100.0874346 7.6222334)",,
"[505895777, 505896077]",residential,False,False,147.55100000000002,,"LINESTRING (100.0874155 7.6223452, 100.0876761 7.6223896, 100.0878699 7.6224383, 100.0879854 7.6224618, 100.0880404 7.6224731, 100.0880771 7.6224832, 100.0880993 7.6224945, 100.0881106 7.6225068, 100.088119 7.6225205, 100.0881244 7.6225386, 100.088124 7.6225595, 100.0881198 7.622587, 100.0881074 7.6226244, 100.0880971 7.6226614, 100.0880906 7.6227015, 100.0880289 7.62311)",,
151510976,residential,False,False,45.619,,"LINESTRING (100.0892476 7.622978, 100.0892405 7.6233882)",,
151510976,residential,False,True,7.024,,"LINESTRING (100.0892476 7.622978, 100.0891866 7.6229597)",,
151511325,residential,False,False,96.675,,"LINESTRING (100.0892476 7.622978, 100.0892742 7.6229865, 100.0901234 7.6229925)",,
505895948,residential,False,False,55.361,,"LINESTRING (100.0893523 7.6224897, 100.0891866 7.6229597)",,
505896078,residential,False,True,40.051,,"LINESTRING (100.0901563 7.6233512, 100.0901398 7.623178, 100.0901234 7.6229925)",,
151511403,residential,False,False,29.312,,"LINESTRING (100.0880289 7.62311, 100.0877698 7.6230505)",,
151511403,residential,False,True,137.07,,"LINESTRING (100.0880289 7.62311, 100.0892405 7.6233882)",,
"[505895777, 505896077]",residential,False,True,147.55100000000002,,"LINESTRING (100.0880289 7.62311, 100.0880906 7.6227015, 100.0880971 7.6226614, 100.0881074 7.6226244, 100.0881198 7.622587, 100.088124 7.6225595, 100.0881244 7.6225386, 100.088119 7.6225205, 100.0881106 7.6225068, 100.0880993 7.6224945, 100.0880771 7.6224832, 100.0880404 7.6224731, 100.0879854 7.6224618, 100.0878699 7.6224383, 100.0876761 7.6223896, 100.0874155 7.6223452)",,
