osmid,name,highway,oneway,reversed,length,lanes,geometry,bridge,width,ref
40269434,ถนนหายโศก,residential,False,False,60.918,,"LINESTRING (102.7447341 17.8807057, 102.7444688 17.8811919)",,,
40271763,Prajak Sillapakhom,unclassified,False,False,75.987,2,"LINESTRING (102.7447341 17.8807057, 102.7453685 17.8810258)",,,
40269434,ถนนหายโศก,residential,False,False,16.331,,"LINESTRING (102.7444688 17.8811919, 102.7443964 17.8813216)",,,
40269434,ถนนหายโศก,residential,False,True,60.918,,"LINESTRING (102.7444688 17.8811919, 102.7447341 17.8807057)",,,
216427703,,residential,False,False,75.662,,"LINESTRING (102.7444688 17.8811919, 102.7438242 17.8808975)",,,
40269434,ถนนหายโศก,residential,False,True,179.187,,"LINESTRING (102.7436176 17.8827525, 102.7443964 17.8813216)",,,
1086378870,ถนนมีชัย,unclassified,False,False,43.327,2,"LINESTRING (102.7436176 17.8827525, 102.7439701 17.8829507)",,,
40859956,Soi Chuenjit,residential,False,False,252.753,,"LINESTRING (102.7449152 17.8833222, 102.7456088 17.8811471)",,,
1086378870,ถนนมีชัย,unclassified,False,False,63.739,2,"LINESTRING (102.7449152 17.8833222, 102.7454965 17.8834723)",,,
1086378870,ถนนมีชัย,unclassified,False,True,108.467,2,"LINESTRING (102.7449152 17.8833222, 102.7445582 17.8832151, 102.7441943 17.8830607, 102.7439701 17.8829507)",,,
241192680,ถนนบรรเทิงจิต,residential,True,False,115.173,,"LINESTRING (102.7463937 17.8837283, 102.7463246 17.8839849, 102.7462034 17.8847471)",,,
1086378870,ถนนมีชัย,unclassified,False,False,76.661,2,"LINESTRING (102.7463937 17.8837283, 102.7469833 17.883893, 102.7470888 17.8839225)",,,
1086378870,ถนนมีชัย,unclassified,False,True,99.12,2,"LINESTRING (102.7463937 17.8837283, 102.7459316 17.8835948, 102.7454965 17.8834723)",,,
40860819,ซอยศรีคุณเมือง 2,residential,False,True,122.639,,"LINESTRING (102.7517868 17.8857258, 102.7512842 17.8867196)",,,
294705503,ถนนมีชัย,unclassified,False,False,33.497,2,"LINESTRING (102.7517868 17.8857258, 102.7520726 17.8858553)",,,
1086378870,ถนนมีชัย,unclassified,False,True,78.1,2,"LINESTRING (102.7517868 17.8857258, 102.7511131 17.885439)",,,
231393021,ซอยศรีคุณเมือง,residential,True,False,144.882,,"LINESTRING (102.7517868 17.8857258, 102.751943 17.8853216, 102.7522573 17.8845022)",,,
40271763,Prajak Sillapakhom,unclassified,False,False,64.146,2,"LINESTRING (102.7471339 17.8819167, 102.7476694 17.882187)",,,
40271763,Prajak Sillapakhom,unclassified,False,True,115.804,2,"LINESTRING (102.7471339 17.8819167, 102.7461671 17.8814288)",,,
40860823,ถนนบรรเทิงจิต,unclassified,True,False,216.134,,"LINESTRING (102.7471339 17.8819167, 102.7463937 17.8837283)",,,
"[48994634, 938279876, 938279877]",Soi Nitapat,unclassified,False,False,323.753,2,"LINESTRING (102.7471339 17.8819167, 102.7472838 17.8815773, 102.7473785 17.8812103, 102.7474318 17.8809498, 102.7481022 17.8794237, 102.7481331 17.8793574, 102.748212 17.879201)",yes,8,
40271763,Prajak Sillapakhom,unclassified,False,False,48.115,2,"LINESTRING (102.7493758 17.8830481, 102.7497775 17.8832508)",,,
40271763,Prajak Sillapakhom,unclassified,False,True,3.722,2,"LINESTRING (102.7493758 17.8830481, 102.7493433 17.8830353)",,,
40860861,,residential,False,False,155.678,,"LINESTRING (102.7493758 17.8830481, 102.7500323 17.8817952)",,,
40271849,ถนนปราบฮ่อ,residential,False,True,160.122,,"LINESTRING (102.7503325 17.8850958, 102.7506393 17.8836857)",,,
1086378870,ถนนมีชัย,unclassified,False,True,69.046,2,"LINESTRING (102.7503325 17.8850958, 102.749734 17.8848485)",,,
1086378870,ถนนมีชัย,unclassified,False,False,90.993,2,"LINESTRING (102.7503325 17.8850958, 102.7507687 17.8852876, 102.7511131 17.885439)",,,
48998255,ถนนริมโขง,residential,False,False,76.604,,"LINESTRING (102.7500768 17.8862484, 102.7500711 17.8862938, 102.7506223 17.886455, 102.7507145 17.8864899)",,,
40271763,Prajak Sillapakhom,unclassified,False,False,25.14,2,"LINESTRING (102.7504294 17.8835798, 102.7506393 17.8836857)",,,
40271763,Prajak Sillapakhom,unclassified,False,True,78.086,2,"LINESTRING (102.7504294 17.8835798, 102.7497775 17.8832508)",,,
40271878,,residential,False,False,159.11399999999998,,"LINESTRING (102.7504294 17.8835798, 102.7503563 17.8837092, 102.749734 17.8848485)",,,
1086378870,ถนนมีชัย,unclassified,False,False,69.046,2,"LINESTRING (102.749734 17.8848485, 102.7503325 17.8850958)",,,
1086378870,ถนนมีชัย,unclassified,False,True,100.496,2,"LINESTRING (102.749734 17.8848485, 102.7488388 17.8845468)",,,
40271878,,residential,False,True,159.11399999999998,,"LINESTRING (102.749734 17.8848485, 102.7503563 17.8837092, 102.7504294 17.8835798)",,,
40271763,Prajak Sillapakhom,unclassified,False,False,78.086,2,"LINESTRING (102.7497775 17.8832508, 102.7504294 17.8835798)",,,
40271763,Prajak Sillapakhom,unclassified,False,True,48.115,2,"LINESTRING (102.7497775 17.8832508, 102.7493758 17.8830481)",,,
40271881,,residential,False,False,175.02800000000002,,"LINESTRING (102.7497775 17.8832508, 102.7496966 17.8833636, 102.7488388 17.8845468)",,,
40271881,,residential,False,False,118.442,,"LINESTRING (102.7488388 17.8845468, 102.7483399 17.8855003)",,,
1086378870,ถนนมีชัย,unclassified,False,False,100.496,2,"LINESTRING (102.7488388 17.8845468, 102.749734 17.8848485)",,,
1086378870,ถนนมีชัย,unclassified,False,True,115.531,2,"LINESTRING (102.7488388 17.8845468, 102.7478257 17.8841596)",,,
40271881,,residential,False,True,175.02800000000002,,"LINESTRING (102.7488388 17.8845468, 102.7496966 17.8833636, 102.7497775 17.8832508)",,,
40271763,Prajak Sillapakhom,unclassified,False,False,66.871,2,"LINESTRING (102.7456088 17.8811471, 102.7461671 17.8814288)",,,
40271763,Prajak Sillapakhom,unclassified,False,True,28.785,2,"LINESTRING (102.7456088 17.8811471, 102.7453685 17.8810258)",,,
40859956,Soi Chuenjit,residential,False,True,252.753,,"LINESTRING (102.7456088 17.8811471, 102.7449152 17.8833222)",,,
40860824,,residential,True,False,106.423,,"LINESTRING (102.7451427 17.8843682, 102.7454965 17.8834723)",,,
48992645,ถนนริมโขง,residential,True,False,121.15100000000001,,"LINESTRING (102.7451427 17.8843682, 102.7454344 17.88441, 102.7457043 17.8844969, 102.745761 17.8845152, 102.7462034 17.8847471)",,,
40271881,,residential,False,True,118.442,,"LINESTRING (102.7483399 17.8855003, 102.7488388 17.8845468)",,,
40860819,ซอยศรีคุณเมือง 2,residential,False,False,122.639,,"LINESTRING (102.7512842 17.8867196, 102.7517868 17.8857258)",,,
48998255,ถนนริมโขง,residential,False,True,65.473,,"LINESTRING (102.7512842 17.8867196, 102.7507145 17.8864899)",,,
40271763,Prajak Sillapakhom,unclassified,False,True,16.733,2,"LINESTRING (102.752397 17.8845727, 102.7522573 17.8845022)",,,
40271763,Prajak Sillapakhom,unclassified,False,False,24.959,2,"LINESTRING (102.7506393 17.8836857, 102.7508477 17.8837908)",,,
40271763,Prajak Sillapakhom,unclassified,False,True,25.14,2,"LINESTRING (102.7506393 17.8836857, 102.7504294 17.8835798)",,,
40271849,ถนนปราบฮ่อ,residential,False,False,160.122,,"LINESTRING (102.7506393 17.8836857, 102.7503325 17.8850958)",,,
40860820,,residential,False,False,125.794,,"LINESTRING (102.7474814 17.8852418, 102.7478071 17.8841538)",,,
40860820,,residential,False,True,125.794,,"LINESTRING (102.7478071 17.8841538, 102.7474814 17.8852418)",,,
1086378870,ถนนมีชัย,unclassified,False,False,2.071,2,"LINESTRING (102.7478071 17.8841538, 102.7478257 17.8841596)",,,
1086378870,ถนนมีชัย,unclassified,False,True,25.32,2,"LINESTRING (102.7478071 17.8841538, 102.7475834 17.884073)",,,
40860822,,residential,False,False,128.781,,"LINESTRING (102.7467483 17.8850344, 102.7470888 17.8839225)",,,
40860822,,residential,False,True,128.781,,"LINESTRING (102.7470888 17.8839225, 102.7467483 17.8850344)",,,
1086378870,ถนนมีชัย,unclassified,False,False,54.95,2,"LINESTRING (102.7470888 17.8839225, 102.7472347 17.8839669, 102.7475834 17.884073)",,,
1086378870,ถนนมีชัย,unclassified,False,True,76.661,2,"LINESTRING (102.7470888 17.8839225, 102.7469833 17.883893, 102.7463937 17.8837283)",,,
1086378870,ถนนมีชัย,unclassified,False,True,63.739,2,"LINESTRING (102.7454965 17.8834723, 102.7449152 17.8833222)",,,
1086378870,ถนนมีชัย,unclassified,False,False,99.12,2,"LINESTRING (102.7454965 17.8834723, 102.7459316 17.8835948, 102.7463937 17.8837283)",,,
40271763,Prajak Sillapakhom,unclassified,False,False,28.785,2,"LINESTRING (102.7453685 17.8810258, 102.7456088 17.8811471)",,,
40271763,Prajak Sillapakhom,unclassified,False,True,75.987,2,"LINESTRING (102.7453685 17.8810258, 102.7447341 17.8807057)",,,
40860855,,unclassified,False,False,310.38,,"LINESTRING (102.7453685 17.8810258, 102.7460435 17.8797598, 102.7466969 17.8785372)",,,
241192688,,primary_link,False,True,14.028,,"LINESTRING (102.746762 17.8784273, 102.7466969 17.8785372)",,,
40271763,Prajak Sillapakhom,unclassified,False,True,64.146,2,"LINESTRING (102.7476694 17.882187, 102.7471339 17.8819167)",,,
40860860,,unclassified,False,False,210.922,,"LINESTRING (102.7476694 17.882187, 102.7484104 17.8804261)",,,
40271763,Prajak Sillapakhom,unclassified,False,False,65.18299999999999,2,"LINESTRING (102.7476694 17.882187, 102.7477686 17.882237, 102.7480146 17.8823611, 102.7481697 17.8824394, 102.7482136 17.8824616)",,,
40860861,,residential,False,True,103.923,,"LINESTRING (102.7504705 17.8809588, 102.7500323 17.8817952)",,,
"[938279872, 938279873, 40860861]",,residential,False,False,77.632,,"LINESTRING (102.7504705 17.8809588, 102.7506812 17.8805329, 102.7507094 17.8804767, 102.7507905 17.8803307)",yes,,
40860862,,residential,False,False,117.229,,"LINESTRING (102.7504705 17.8809588, 102.750972 17.8812141, 102.7514629 17.881426)",,,
40860862,,residential,False,True,117.229,,"LINESTRING (102.7514629 17.881426, 102.750972 17.8812141, 102.7504705 17.8809588)",,,
241192685,,primary_link,False,True,14.139,,"LINESTRING (102.7522481 17.8808304, 102.7522077 17.8809516)",,,
241192683,Sinlapa Khom Road,unclassified,False,False,299.66999999999996,2,"LINESTRING (102.7522481 17.8808304, 102.7526441 17.879232, 102.7526849 17.8788758, 102.7524377 17.8783987, 102.7524129 17.8782944, 102.7524 17.8782402)",,,
1123475344,ถนนพนังชลประทาน,primary,True,False,639.1089999999999,2,"LINESTRING (102.7522481 17.8808304, 102.7514601 17.8804852, 102.7511745 17.8803602, 102.7494355 17.8795984, 102.7487682 17.8793061, 102.7483486 17.8791223, 102.746762 17.8784273)",,,212
241192683,Sinlapa Khom Road,unclassified,False,True,8.621,2,"LINESTRING (102.7524063 17.8781629, 102.7524 17.8782402)",,,
241192683,Sinlapa Khom Road,unclassified,False,False,8.621,2,"LINESTRING (102.7524 17.8782402, 102.7524063 17.8781629)",,,
241192683,Sinlapa Khom Road,unclassified,False,True,299.67,2,"LINESTRING (102.7524 17.8782402, 102.7524129 17.8782944, 102.7524377 17.8783987, 102.7526849 17.8788758, 102.7526441 17.879232, 102.7522481 17.8808304)",,,
1086378870,ถนนมีชัย,unclassified,False,False,25.32,2,"LINESTRING (102.7475834 17.884073, 102.7478071 17.8841538)",,,
95911367,Soi Watnak,residential,False,True,191.188,,"LINESTRING (102.7475834 17.884073, 102.7478548 17.883379, 102.7482136 17.8824616)",,,
1086378870,ถนนมีชัย,unclassified,False,True,54.95,2,"LINESTRING (102.7475834 17.884073, 102.7472347 17.8839669, 102.7470888 17.8839225)",,,
204407359,,residential,False,True,124.235,,"LINESTRING (102.7511131 17.885439, 102.7507145 17.8864899)",,,
1086378870,ถนนมีชัย,unclassified,False,False,78.1,2,"LINESTRING (102.7511131 17.885439, 102.7517868 17.8857258)",,,
1086378870,ถนนมีชัย,unclassified,False,True,90.993,2,"LINESTRING (102.7511131 17.885439, 102.7507687 17.8852876, 102.7503325 17.8850958)",,,
40271763,Prajak Sillapakhom,unclassified,False,False,135.512,2,"LINESTRING (102.7482136 17.8824616, 102.748704 17.8827142, 102.7490414 17.8828879, 102.7492946 17.8830129, 102.7493433 17.8830353)",,,
40271763,Prajak Sillapakhom,unclassified,False,True,65.183,2,"LINESTRING (102.7482136 17.8824616, 102.7481697 17.8824394, 102.7480146 17.8823611, 102.7477686 17.882237, 102.7476694 17.882187)",,,
95911367,Soi Watnak,residential,False,False,191.188,,"LINESTRING (102.7482136 17.8824616, 102.7478548 17.883379, 102.7475834 17.884073)",,,
48998255,ถนนริมโขง,residential,False,False,65.473,,"LINESTRING (102.7507145 17.8864899, 102.7512842 17.8867196)",,,
204407359,,residential,False,False,124.235,,"LINESTRING (102.7507145 17.8864899, 102.7511131 17.885439)",,,
48998255,ถนนริมโขง,residential,False,True,76.60400000000001,,"LINESTRING (102.7507145 17.8864899, 102.7506223 17.886455, 102.7500711 17.8862938, 102.7500768 17.8862484)",,,
40271763,Prajak Sillapakhom,unclassified,False,True,24.959,2,"LINESTRING (102.7508477 17.8837908, 102.7506393 17.8836857)",,,
40271763,Prajak Sillapakhom,unclassified,False,False,168.844,2,"LINESTRING (102.7508477 17.8837908, 102.7516252 17.8841832, 102.7522573 17.8845022)",,,
155863974,,unclassified,False,False,175.767,,"LINESTRING (102.7508477 17.8837908, 102.7512943 17.8828551, 102.751492 17.8824409, 102.7515346 17.8823516)",,,
40271763,Prajak Sillapakhom,unclassified,False,False,16.733,2,"LINESTRING (102.7522573 17.8845022, 102.752397 17.8845727)",,,
40271763,Prajak Sillapakhom,unclassified,False,True,168.844,2,"LINESTRING (102.7522573 17.8845022, 102.7516252 17.8841832, 102.7508477 17.8837908)",,,
