osmid,highway,oneway,reversed,length,ref,geometry,width
173556062,residential,False,False,25.479,,"LINESTRING (100.8331668 15.2132255, 100.8329571 15.213118)",
127014445,secondary,True,False,203.33999999999997,3326,"LINESTRING (100.8331668 15.2132255, 100.8329875 15.2134703, 100.8327854 15.213708, 100.8325285 15.2139254, 100.8322915 15.214096, 100.832022 15.2142468, 100.8317299 15.2143654)",
127014448,secondary,True,False,140.178,3326,"LINESTRING (100.8328401 15.2137611, 100.8330623 15.2135176, 100.8336167 15.2127493)",
127014448,secondary,True,False,70.215,3326,"LINESTRING (100.8323411 15.2141688, 100.8325998 15.2139743, 100.8328401 15.2137611)",
127014526,secondary,False,False,167.078,3326,"LINESTRING (100.825142 15.2143267, 100.8266978 15.2143892)",7
173555951,residential,False,False,344.028,,"LINESTRING (100.825142 15.2143267, 100.8251628 15.2136341, 100.8252398 15.2120172, 100.8252207 15.211235)",
173556060,residential,False,False,126.616,,"LINESTRING (100.8317299 15.2143654, 100.831788 15.2132281)",
127014445,secondary,True,False,57.866,3326,"LINESTRING (100.8317299 15.2143654, 100.8314626 15.2144476, 100.8312071 15.2144871)",
127014448,secondary,True,False,64.452,3326,"LINESTRING (100.8318058 15.2144301, 100.8320576 15.2143238, 100.8323411 15.2141688)",
127014526,secondary,False,False,137.489,3326,"LINESTRING (100.8284474 15.2144589, 100.8297278 15.2145073)",7
127014526,secondary,False,True,187.888,3326,"LINESTRING (100.8284474 15.2144589, 100.8268506 15.2143953, 100.8266978 15.2143892)",7
173555941,residential,False,False,265.57399999999996,,"LINESTRING (100.8284474 15.2144589, 100.8279665 15.2129775, 100.8277754 15.212423, 100.8277187 15.2121774)",
127014445,secondary,True,False,134.057,3326,"LINESTRING (100.8312071 15.2144871, 100.8308416 15.2145048, 100.8300731 15.214485, 100.8299631 15.2145162)",
173556053,residential,False,False,79.47800000000001,,"LINESTRING (100.8312071 15.2144871, 100.8311973 15.2143481, 100.8312412 15.2140052, 100.8312539 15.2137756)",
127014526,secondary,False,True,10.448,3326,"LINESTRING (100.8299631 15.2145162, 100.8298658 15.2145125)",7
127014448,secondary,True,False,27.024,3326,"LINESTRING (100.8299631 15.2145162, 100.8300709 15.2145422, 100.8302114 15.2145501)",
173556114,unclassified,False,True,145.526,,"LINESTRING (100.8323611 15.2059618, 100.833485 15.2066943)",
173556064,residential,False,False,368.756,,"LINESTRING (100.8323611 15.2059618, 100.8318336 15.2084416, 100.8318534 15.2084708, 100.8322211 15.208467, 100.8326185 15.2083721)",
173555986,residential,False,False,100.472,,"LINESTRING (100.8299661 15.2062007, 100.8298774 15.2071002)",
173555952,residential,False,True,100.139,,"LINESTRING (100.8299661 15.2062007, 100.8290998 15.2063572, 100.8290482 15.2063625)",
173555952,residential,False,True,33.372,,"LINESTRING (100.8290482 15.2063625, 100.8287421 15.2064156)",
173555952,residential,False,False,100.139,,"LINESTRING (100.8290482 15.2063625, 100.8290998 15.2063572, 100.8299661 15.2062007)",
585758894,residential,False,False,58.069,,"LINESTRING (100.8290482 15.2063625, 100.8290414 15.2059981, 100.8290678 15.2058424)",
173555952,residential,False,False,33.372,,"LINESTRING (100.8287421 15.2064156, 100.8290482 15.2063625)",
585758887,residential,False,False,80.191,,"LINESTRING (100.8287421 15.2064156, 100.8288484 15.2068149, 100.8288965 15.2071203)",
173555965,residential,False,False,162.127,,"LINESTRING (100.833485 15.2066943, 100.8325952 15.2078727)",
173556114,unclassified,False,False,145.526,,"LINESTRING (100.833485 15.2066943, 100.8323611 15.2059618)",
173556114,unclassified,False,True,31.712,,"LINESTRING (100.833485 15.2066943, 100.8337223 15.2068643)",
173555986,residential,False,True,100.472,,"LINESTRING (100.8298774 15.2071002, 100.8299661 15.2062007)",
173556085,residential,False,False,105.275,,"LINESTRING (100.8298774 15.2071002, 100.8289719 15.2071188, 100.8288965 15.2071203)",
173556085,residential,False,True,236.692,,"LINESTRING (100.8298774 15.2071002, 100.8303102 15.2070828, 100.8304021 15.2071341, 100.8305098 15.2087389)",
173556085,residential,False,False,91.999,,"LINESTRING (100.8288965 15.2071203, 100.8280395 15.2071453)",
173556085,residential,False,True,105.275,,"LINESTRING (100.8288965 15.2071203, 100.8289719 15.2071188, 100.8298774 15.2071002)",
585758887,residential,False,True,80.191,,"LINESTRING (100.8288965 15.2071203, 100.8288484 15.2068149, 100.8287421 15.2064156)",
173556085,residential,False,False,49.614,,"LINESTRING (100.8280395 15.2071453, 100.8275784 15.2071785)",
173556085,residential,False,True,91.999,,"LINESTRING (100.8280395 15.2071453, 100.8288965 15.2071203)",
585758907,residential,False,True,226.147,,"LINESTRING (100.8280395 15.2071453, 100.8280272 15.2063258, 100.8279957 15.2061732, 100.8278117 15.2056975, 100.8277803 15.2056481, 100.8273046 15.2058276)",
173556063,residential,False,False,78.063,,"LINESTRING (100.8264874 15.2073276, 100.8264519 15.2066264)",
173556063,residential,False,True,15.035,,"LINESTRING (100.8264874 15.2073276, 100.8264796 15.2074626)",
173556085,residential,False,True,118.49199999999999,,"LINESTRING (100.8264874 15.2073276, 100.8271268 15.2072053, 100.8275784 15.2071785)",
173555965,residential,False,True,162.127,,"LINESTRING (100.8325952 15.2078727, 100.833485 15.2066943)",
173555942,residential,False,False,95.344,,"LINESTRING (100.8326185 15.2083721, 100.83262 15.2086035, 100.8325308 15.2092236)",
173556064,residential,False,True,368.756,,"LINESTRING (100.8326185 15.2083721, 100.8322211 15.208467, 100.8318534 15.2084708, 100.8318336 15.2084416, 100.8323611 15.2059618)",
173556084,residential,False,True,50.112,,"LINESTRING (100.8314735 15.2083971, 100.8314553 15.208455, 100.8314521 15.2085903, 100.8314264 15.2086368, 100.8314146 15.2088386)",
173556018,residential,False,False,17.801,,"LINESTRING (100.8305098 15.2087389, 100.8303474 15.2087716)",
173556018,residential,False,True,98.11600000000001,,"LINESTRING (100.8305098 15.2087389, 100.8310078 15.2087539, 100.8314146 15.2088386)",
173556085,residential,False,False,236.69199999999998,,"LINESTRING (100.8305098 15.2087389, 100.8304021 15.2071341, 100.8303102 15.2070828, 100.8298774 15.2071002)",
173556074,residential,False,False,26.898,,"LINESTRING (100.826758 15.2088083, 100.8265074 15.2088142)",
173556018,residential,False,False,52.68000000000001,,"LINESTRING (100.826758 15.2088083, 100.826821 15.2091269, 100.8268751 15.2092669)",
173556018,residential,False,True,436.192,,"LINESTRING (100.826758 15.2088083, 100.8267487 15.2087203, 100.8273012 15.2085474, 100.8276408 15.2084845, 100.8290366 15.2082926, 100.8290893 15.2083981, 100.8292338 15.2086881, 100.8292846 15.2087764, 100.8293859 15.2088117, 100.8294885 15.2088269, 100.8299296 15.208844, 100.8301539 15.2088033, 100.8303474 15.2087716)",
173556063,residential,False,False,72.386,,"LINESTRING (100.8265074 15.2088142, 100.8264474 15.2081658)",
173556074,residential,False,True,26.898,,"LINESTRING (100.8265074 15.2088142, 100.826758 15.2088083)",
173556074,residential,False,False,37.168,,"LINESTRING (100.8265074 15.2088142, 100.8264453 15.2088174, 100.8263423 15.2088673, 100.8262122 15.2089713)",
173556018,residential,False,False,98.11600000000001,,"LINESTRING (100.8314146 15.2088386, 100.8310078 15.2087539, 100.8305098 15.2087389)",
173556018,residential,False,True,127.211,,"LINESTRING (100.8314146 15.2088386, 100.8318603 15.2089813, 100.8325308 15.2092236)",
173556084,residential,False,False,50.112,,"LINESTRING (100.8314146 15.2088386, 100.8314264 15.2086368, 100.8314521 15.2085903, 100.8314553 15.208455, 100.8314735 15.2083971)",
173556084,residential,False,True,245.497,,"LINESTRING (100.8314146 15.2088386, 100.8313396 15.2097436, 100.8313032 15.2100887, 100.8313214 15.2106911, 100.8312893 15.2110401)",
585758912,residential,False,True,40.663,,"LINESTRING (100.8262122 15.2089713, 100.8261737 15.2093351)",
"[173556074, 173555951]",residential,False,"[False, True]",107.493,,"LINESTRING (100.8262122 15.2089713, 100.825343 15.2091526, 100.8253525 15.2092608)",
173556074,residential,False,True,37.168,,"LINESTRING (100.8262122 15.2089713, 100.8263423 15.2088673, 100.8264453 15.2088174, 100.8265074 15.2088142)",
173556018,residential,False,True,40.262,,"LINESTRING (100.8325308 15.2092236, 100.83289 15.2093283)",
173555942,residential,False,True,95.344,,"LINESTRING (100.8325308 15.2092236, 100.83262 15.2086035, 100.8326185 15.2083721)",
173556018,residential,False,False,127.211,,"LINESTRING (100.8325308 15.2092236, 100.8318603 15.2089813, 100.8314146 15.2088386)",
"[173556074, 173555951]",residential,False,"[False, True]",107.493,,"LINESTRING (100.8253525 15.2092608, 100.825343 15.2091526, 100.8262122 15.2089713)",
173555951,residential,False,True,80.777,,"LINESTRING (100.8253525 15.2092608, 100.825363 15.2093821, 100.8253464 15.2095387, 100.8252841 15.2096996, 100.8253513 15.2099674)",
173555955,residential,False,True,181.66099999999997,,"LINESTRING (100.8253525 15.2092608, 100.8251051 15.2092839, 100.8249829 15.2094888, 100.8249751 15.2096465, 100.825024 15.2098031, 100.8250251 15.2098546, 100.8250073 15.2098932, 100.8249884 15.2099168, 100.8247817 15.2099189, 100.8246928 15.2099361, 100.8246694 15.2099693, 100.824645 15.2100927, 100.824655 15.2101442, 100.8247205 15.2102707, 100.824735 15.2103351)",
173555982,residential,False,False,86.872,,"LINESTRING (100.8268751 15.2092669, 100.8264438 15.2095244, 100.8264384 15.2098162)",
173555982,residential,False,True,86.381,,"LINESTRING (100.8268751 15.2092669, 100.8272952 15.2093603, 100.8273651 15.2095242, 100.8274554 15.2096858)",
173556018,residential,False,True,52.68000000000001,,"LINESTRING (100.8268751 15.2092669, 100.826821 15.2091269, 100.826758 15.2088083)",
173556018,residential,False,False,40.262,,"LINESTRING (100.83289 15.2093283, 100.8325308 15.2092236)",
173556018,residential,False,True,52.905,,"LINESTRING (100.83289 15.2093283, 100.8333576 15.2094792)",
585758837,residential,False,False,293.475,,"LINESTRING (100.83289 15.2093283, 100.8327753 15.2100776, 100.8326766 15.2113387, 100.832533 15.2119401)",
173556018,residential,False,False,52.905,,"LINESTRING (100.8333576 15.2094792, 100.83289 15.2093283)",
173556018,residential,False,True,42.384,,"LINESTRING (100.8333576 15.2094792, 100.8337341 15.2095945)",
585758889,residential,False,False,209.897,,"LINESTRING (100.8333576 15.2094792, 100.833269 15.2098443, 100.8332017 15.2104007, 100.8331568 15.2113522)",
173556018,residential,False,False,42.384,,"LINESTRING (100.8337341 15.2095945, 100.8333576 15.2094792)",
585758829,residential,False,True,198.407,,"LINESTRING (100.8337341 15.2095945, 100.8336191 15.2105085, 100.8335787 15.2108675, 100.8333857 15.2113342)",
173555982,residential,False,False,86.381,,"LINESTRING (100.8274554 15.2096858, 100.8273651 15.2095242, 100.8272952 15.2093603, 100.8268751 15.2092669)",
173555982,residential,False,True,35.045,,"LINESTRING (100.8274554 15.2096858, 100.8275678 15.2098177, 100.827682 15.209911)",
173556081,residential,False,True,113.09299999999999,,"LINESTRING (100.8274554 15.2096858, 100.8270264 15.2098484, 100.8268663 15.2098623, 100.8267241 15.209829, 100.8264384 15.2098162)",
173555982,residential,False,True,86.872,,"LINESTRING (100.8264384 15.2098162, 100.8264438 15.2095244, 100.8268751 15.2092669)",
173556081,residential,False,False,113.093,,"LINESTRING (100.8264384 15.2098162, 100.8267241 15.209829, 100.8268663 15.2098623, 100.8270264 15.2098484, 100.8274554 15.2096858)",
173556081,residential,False,True,67.872,,"LINESTRING (100.8264384 15.2098162, 100.8261661 15.2098205, 100.8258115 15.2098816)",
173556081,residential,False,True,50.293,,"LINESTRING (100.8258115 15.2098816, 100.8253513 15.2099674)",
173556081,residential,False,False,67.872,,"LINESTRING (100.8258115 15.2098816, 100.8261661 15.2098205, 100.8264384 15.2098162)",
585758832,residential,False,True,68.612,,"LINESTRING (100.8258115 15.2098816, 100.8258012 15.2101764, 100.8257662 15.2104967)",
173555941,residential,False,True,131.48,,"LINESTRING (100.827682 15.209911, 100.8276987 15.2102864, 100.8276842 15.2104334, 100.8276531 15.2105985, 100.8276075 15.2107691, 100.8275679 15.2110818)",
173555982,residential,False,False,35.045,,"LINESTRING (100.827682 15.209911, 100.8275678 15.2098177, 100.8274554 15.2096858)",
173555982,residential,False,True,162.07299999999998,,"LINESTRING (100.827682 15.209911, 100.8277258 15.2099292, 100.8279852 15.2099467, 100.8283397 15.2101568, 100.8287884 15.2102857, 100.8290973 15.2103608)",
173555951,residential,False,True,33.08,,"LINESTRING (100.8253513 15.2099674, 100.8253708 15.2102643)",
173556081,residential,False,False,50.293,,"LINESTRING (100.8253513 15.2099674, 100.8258115 15.2098816)",
173555951,residential,False,False,80.777,,"LINESTRING (100.8253513 15.2099674, 100.8252841 15.2096996, 100.8253464 15.2095387, 100.825363 15.2093821, 100.8253525 15.2092608)",
173555951,residential,False,False,33.08,,"LINESTRING (100.8253708 15.2102643, 100.8253513 15.2099674)",
173555951,residential,False,True,15.167,,"LINESTRING (100.8253708 15.2102643, 100.8253703 15.2104007)",
173556083,residential,False,True,69.17699999999999,,"LINESTRING (100.8253708 15.2102643, 100.8251929 15.2102568, 100.825024 15.2102675, 100.824735 15.2103351)",
173555955,residential,False,False,181.661,,"LINESTRING (100.824735 15.2103351, 100.8247205 15.2102707, 100.824655 15.2101442, 100.824645 15.2100927, 100.8246694 15.2099693, 100.8246928 15.2099361, 100.8247817 15.2099189, 100.8249884 15.2099168, 100.8250073 15.2098932, 100.8250251 15.2098546, 100.825024 15.2098031, 100.8249751 15.2096465, 100.8249829 15.2094888, 100.8251051 15.2092839, 100.8253525 15.2092608)",
173556083,residential,False,False,69.17699999999999,,"LINESTRING (100.824735 15.2103351, 100.825024 15.2102675, 100.8251929 15.2102568, 100.8253708 15.2102643)",
173555982,residential,False,True,36.948,,"LINESTRING (100.8290973 15.2103608, 100.8294384 15.2104063)",
173555982,residential,False,False,162.073,,"LINESTRING (100.8290973 15.2103608, 100.8287884 15.2102857, 100.8283397 15.2101568, 100.8279852 15.2099467, 100.8277258 15.2099292, 100.827682 15.209911)",
585758826,residential,False,False,161.534,,"LINESTRING (100.8290973 15.2103608, 100.8290594 15.210845, 100.8289741 15.2115407, 100.8289922 15.2118067)",
173555982,residential,False,False,36.948,,"LINESTRING (100.8294384 15.2104063, 100.8290973 15.2103608)",
173555982,residential,False,True,43.936,,"LINESTRING (100.8294384 15.2104063, 100.8298471 15.2104305)",
585758922,residential,False,False,54.973,,"LINESTRING (100.8294384 15.2104063, 100.8294045 15.209913)",
173555982,residential,False,False,43.936,,"LINESTRING (100.8298471 15.2104305, 100.8294384 15.2104063)",
585758886,residential,False,False,58.055,,"LINESTRING (100.8298471 15.2104305, 100.8298235 15.2099089)",
173555982,residential,False,True,172.988,,"LINESTRING (100.8298471 15.2104305, 100.8303124 15.2104973, 100.8305317 15.2105534, 100.8306645 15.2106019, 100.8307258 15.2106353, 100.8312893 15.2110401)",
585758919,residential,False,True,46.296,,"LINESTRING (100.8271332 15.2107474, 100.827179 15.2103334)",
173555957,residential,False,False,61.622,,"LINESTRING (100.8271332 15.2107474, 100.8272236 15.2108141, 100.8273494 15.2109893, 100.8274185 15.2110295, 100.8275679 15.2110818)",
